N	2gram	Losev_Prob	Formalny
261	произведение в	1	7
262	том что	26	7
263	что бы	2	7
264	чем же	2	7
265	известной степени	2	7
266	а вовсе	1	7
267	ничем не	2	7
268	единства и	1	7
269	он и	8	7
270	и более	4	7
271	и всякое	2	7
272	в какой	1	7
273	только и	5	7
274	войти в	3	7
275	или менее	7	7
276	в одной	1	7
277	того или	8	7
278	его понимают	1	7
279	стороны и	3	7
280	в понимании	2	7
281	и только	7	7
282	и наконец	3	7
283	своей статье	1	6
284	кроме того	7	6
285	произведения а	1	6
286	в этих	7	6
287	если он	1	6
288	например в	2	6
289	их в	6	6
290	при таком	2	6
291	отличается от	2	6
292	о том	25	6
293	действительности в	3	6
294	звука в	1	6
295	он был	2	6
296	познания и	1	6
297	только не	4	6
298	по преимуществу	4	6
299	от его	1	6
300	и других	1	6
301	в которой	2	6
302	но для	3	6
303	в конце	13	6
304	учение о	5	6
305	и это	13	6
306	в смысле	2	6
307	на этом	1	6
308	и тем	16	6
309	должны быть	2	6
310	за пределы	6	6
311	один из	7	6
312	его с	1	6
313	на ее	1	6
314	с ним	4	6
315	сам по	7	6
316	ее и	1	6
317	к его	2	6
318	и навсегда	1	6
319	в россии	1	6
320	его и	1	6
321	из этих	5	6
322	именно на	3	6
323	нет и	5	6
324	той же	2	6
325	у них	1	6
326	не из	1	6
327	данном случае	10	6
328	уже в	6	6
329	ее в	2	6
330	как таковая	1	6
331	нисколько не	3	6
332	особенно в	3	6
333	в частности	5	6
334	тем самым	11	6
335	искусства и	3	6
336	отношение к	1	6
337	такой же	1	6
338	тому что	6	6
339	случае в	1	5
340	с этой	1	5
341	даже в	2	5
342	от этих	1	5
343	в виду	10	5
344	как они	3	5
345	правда в	3	5
346	так например	2	5
347	и со	1	5
348	перестает быть	3	5
349	можно сказать	9	5
350	в котором	5	5
351	то это	3	5
352	вопрос о	4	5
353	из виду	1	5
354	как на	3	5
355	в нашем	3	5
356	как от	1	5
357	в литературоведении	1	5
358	она есть	5	5
359	к нему	5	5
360	то в	6	5
361	на язык	2	5
362	время и	2	5
363	хотя и	8	5
364	проблем и	1	5
365	что не	8	5
366	учения о	3	5
367	а только	9	5
368	в эту	2	5
369	могло бы	1	5
370	слово как	1	5
371	мы можем	8	5
372	мы уже	8	5
373	не приходится	2	5
374	и что	21	5
375	не могла	1	5
376	этом смысле	8	5
377	целом и	1	5
378	его как	2	5
379	друг другу	2	5
380	и по	3	5
381	в него	3	5
382	и самый	3	5
383	не так	1	5
384	и свою	2	5
385	если в	2	5
386	в основном	1	5
387	же является	1	5
388	ориентации в	1	5
389	в отношении	7	5
390	функции в	4	5
391	должен был	1	5
392	что оно	4	5
393	между которыми	2	5
394	ни о	8	5
395	показать что	1	5
396	даже не	3	5
397	может стать	1	5
398	не имеет	8	5
399	да и	11	5
400	ни на	5	5
401	то он	3	5
402	бы и	5	5
403	то и	7	5
404	в значительной	2	5
405	слов и	1	5
406	о языке	3	5
407	одной из	1	5
408	языка а	2	5
409	до известной	1	5
410	к предмету	3	5
411	в самой	3	5
412	и то	15	5
413	общения в	1	5
414	значение в	4	5
415	он становится	1	5
416	тому чтобы	2	5
417	для нас	11	5
418	однако не	3	5
419	и эта	1	5
420	в такой	3	5
421	в условиях	2	5
422	без всякой	7	5
423	она должна	3	5
424	тому как	3	5
425	мы должны	5	5
426	еще в	2	5
427	от того	2	5
428	одного из	2	5
429	слова в	1	5
430	же в	5	5
431	может и	3	5
432	настоящего времени	3	5
433	не можем	2	5
434	что было	2	4
435	науки о	1	4
436	от него	1	4
437	является в	3	4
438	мы и	8	4
439	со всем	2	4
440	можно и	1	4
441	к этой	2	4
442	ни стало	2	4
443	не являются	8	4
444	этой последней	1	4
445	все дело	1	4
446	или на	3	4
447	к другим	2	4
448	исходить из	1	4
449	является не	4	4
450	имеет место	1	4
451	к самому	2	4
452	он является	2	4
453	эта связь	1	4
454	только как	2	4
455	но даже	3	4
456	в каких	1	4
457	для данного	1	4
458	превращается в	1	4
459	самого начала	2	4
460	в основу	1	4
461	во всей	4	4
462	одна из	4	4
463	на котором	1	4
464	того же	3	4
465	едва ли	10	4
466	в некоторых	1	4
467	на протяжении	1	4
468	а наоборот	3	4
469	от действительности	1	4
470	вполне понятно	1	4
471	тем не	25	4
472	что такое	23	4
473	самый предмет	1	4
474	от тех	1	4
475	в таком	18	4
476	конце концов	11	4
477	между этими	2	4
478	тогда когда	4	4
479	место и	1	4
480	и следовательно	6	4
481	под влиянием	1	4
482	от других	3	4
483	в целях	2	4
484	не будет	11	4
485	содержания и	2	4
486	нужно было	1	4
487	в учении	1	4
488	этот вопрос	2	4
489	должны были	3	4
490	или иное	2	4
491	могла бы	1	4
492	он в	2	4
493	что для	4	4
494	в теории	4	4
495	этой действительности	2	4
496	не значит	4	4
497	нам кажется	2	4
498	слова как	2	4
499	и чем	2	4
500	чтобы не	3	4
501	в романе	1	4
502	нам важно	1	4
503	однако и	4	4
504	его из	1	4
505	был бы	6	4
506	оно было	1	4
507	в работах	1	4
508	подходит к	1	4
509	подобно тому	2	4
510	как не	1	4
511	мы говорим	3	4
512	и действительно	1	4
513	значения и	11	4
514	это время	1	4
515	направление в	3	4
516	конструкции как	1	4
517	нет в	1	4
518	к другому	1	4
519	думать что	2	4
520	до настоящего	1	4
521	совпадает с	2	4
522	изображения и	1	4
523	так чтобы	1	4
524	нем и	1	4
525	знаем что	2	4
526	им в	2	4
527	являются только	3	4
528	между людьми	1	4
529	тот или	4	4
530	и во	4	4
531	но именно	5	4
532	только при	1	4
533	для всего	2	4
534	в литературном	1	4
535	и о	11	4
536	но если	6	4
537	входящих в	2	4
538	он должен	2	4
539	сам он	1	4
540	в художественной	1	4
541	не для	3	4
542	о нем	3	4
543	здесь в	4	4
544	что каждый	1	4
545	чем он	1	4
546	слово в	2	4
547	все остальное	1	4
548	а на	1	4
549	или в	5	4
550	или иначе	7	4
551	но эта	3	4
552	сама по	6	4
553	или даже	3	4
554	один и	1	4
555	в данную	1	4
556	наука о	1	4
557	с самого	3	4
558	и притом	6	4
559	но при	2	4
560	как он	4	4
561	только то	6	4
562	ведь если	5	4
563	к ней	1	4
564	одним из	2	4
565	и тогда	2	4
566	не к	1	4
567	к сожалению	6	3
568	для всех	3	3
569	и очень	3	3
570	ровно ничего	4	3
571	это значит	4	3
572	время не	2	3
573	в году	1	3
574	остановиться на	1	3
575	самом же	1	3
576	требует от	2	3
577	здесь необходимо	4	3
578	такового в	1	3
579	но что	3	3
580	себе эти	1	3
581	или для	1	3
582	ни одна	2	3
583	значения в	1	3
584	она является	3	3
585	и должен	1	3
586	всех тех	1	3
587	притом в	1	3
588	в точном	1	3
589	а именно	16	3
590	предмета и	5	3
591	в это	2	3
592	поставить вопрос	1	3
593	на первый	5	3
594	языка мы	1	3
595	а что	1	3
596	во все	1	3
597	это последнее	1	3
598	язык в	1	3
599	это было	3	3
600	из себя	1	3
601	к проблеме	1	3
602	с проблемой	1	3
603	ни одного	1	3
604	является конечно	1	3
605	они должны	2	3
606	том чтобы	1	3
607	для этой	2	3
608	в системе	3	3
609	не то	4	3
610	образом на	1	3
611	конструкции мы	1	3
612	действительности на	1	3
613	или наоборот	1	3
614	мы видим	2	3
615	не выходит	1	3
616	внимание на	4	3
617	начала и	1	3
618	что при	2	3
619	в качестве	3	3
620	зрения самого	1	3
621	но как	11	3
622	но он	3	3
623	и чисто	4	3
624	быть только	3	3
625	вещей и	1	3
626	и именно	1	3
627	совсем другое	2	3
628	же касается	3	3
629	из одного	1	3
630	в чем	3	3
631	вопроса о	3	3
632	не сводится	1	3
633	историческую действительность	1	3
634	не дает	1	3
635	ту же	1	3
636	так что	12	3
637	кажется что	2	3
638	что эта	2	3
639	и тот	2	3
640	тем и	3	3
641	не просто	30	3
642	в нее	2	3
643	никакого отношения	2	3
644	что жизнь	1	3
645	бы оно	3	3
646	если они	1	3
647	как система	1	3
648	который был	1	3
649	и особенно	4	3
650	сливаются в	3	3
651	нечто совсем	1	3
652	можно только	2	3
653	никак нельзя	5	3
654	и этот	4	3
655	и конечно	2	3
656	к одной	1	3
657	с такой	1	3
658	смысле слова	11	3
659	трудности и	1	3
660	и при	4	3
661	чтобы стать	1	3
662	романа и	1	3
663	иное значение	1	3
664	никак не	13	3
665	поэтому в	2	3
666	со всеми	2	3
667	так или	7	3
668	нам в	3	3
669	во что	2	3
670	литературы но	1	3
671	имеет значение	3	3
672	определения и	1	3
673	историк литературы	1	3
674	одновременно с	1	3
675	содержание и	1	3
676	эстетики и	1	3
677	если это	2	3
678	можно назвать	1	3
679	в в	2	3
680	от чего	2	3
681	в которых	4	3
682	она определяет	1	3
683	бы не	4	3
684	том как	2	3
685	на их	1	3
686	в каком	7	3
687	пр но	1	3
688	ничего общего	14	3
689	перед нами	7	3
690	но оно	2	3
691	все они	2	3
692	смыслом и	1	3
693	это понятие	1	3
694	и заключается	2	3
695	том числе	2	3
696	и если	9	3
697	учение об	1	3
698	это то	4	3
699	это только	4	3
700	оно является	1	3
701	обойтись без	2	3
702	для нее	1	3
703	вступает в	1	3
704	ни были	1	3
705	только тем	1	3
706	каждый из	3	3
707	образом не	1	3
708	в данной	2	3
709	только здесь	1	3
710	в сознании	5	3
711	он может	1	3
712	слово и	3	3
713	действительности а	7	3
714	же он	1	3
715	то или	3	3
716	часто и	2	3
717	тот же	4	3
718	или другой	6	3
719	этого термина	8	3
720	находятся в	2	3
721	теоретической мысли	1	3
722	нас не	5	3
723	таком положении	1	3
724	для всякого	2	3
725	то мы	2	3
726	сознания и	4	3
727	возможно только	2	3
728	с их	1	3
729	или иной	8	3
730	этом не	1	3
731	на нее	2	3
732	дело в	3	3
733	о каком	2	3
734	и другое	3	3
735	вообще не	5	3
736	поэтому и	2	3
737	есть только	16	3
738	к своему	2	3
739	перейти к	4	3
740	но уже	9	3
741	на его	2	3
742	тем более	13	3
743	но конечно	1	3
744	же деле	1	3
745	может иметь	3	3
746	первый план	3	3
747	действительности но	4	3
748	на один	2	3
749	человек не	1	3
750	что является	1	3
751	не с	1	3
752	в науке	4	3
753	действительность не	1	3
754	числе и	2	3
755	же самое	9	3
756	или точнее	4	3
757	в плане	2	3
758	изучения и	1	3
759	а часто	2	3
760	что о	1	3
761	говорить об	2	3
762	на то	12	3
763	принципы и	1	3
764	мира в	2	3
765	гуманитарных наук	3	3
766	дело обстоит	1	3
767	что на	4	3
768	в известной	2	3
769	в чисто	2	3
770	а н	1	3
771	в понятии	2	3
772	мир не	1	2
773	все что	2	2
774	связан с	1	2
775	в душе	1	2
776	е с	1	2
777	говоря уже	6	2
778	только один	3	2
779	эта теория	4	2
780	языке и	4	2
781	в последнее	1	2
782	совершенно очевидно	1	2
783	действительности с	1	2
784	равнодушен к	1	2
785	был и	1	2
786	тем как	1	2
787	о чем	11	2
788	в общую	1	2
789	говорит о	4	2
790	глубоко и	1	2
791	нами в	3	2
792	до последнего	2	2
793	и само	3	2
794	структуры в	1	2
795	это определение	1	2
796	именно и	1	2
797	из нее	1	2
798	от всего	4	2
799	представление о	6	2
800	от всякого	2	2
801	том или	1	2
802	само собою	1	2
803	его на	1	2
804	в собственном	1	2
805	только через	1	2
806	вещей в	2	2
807	даже просто	1	2
808	что такая	2	2
809	может существовать	1	2
810	кого не	1	2
811	или ином	1	2
812	значение не	2	2
813	тем или	4	2
814	функций в	1	2
815	поскольку он	2	2
816	ни для	1	2
817	смысла как	1	2
818	при помощи	21	2
819	и художественная	1	2
820	ведь не	1	2
821	на таком	1	2
822	тогда не	2	2
823	относиться к	2	2
824	моменты в	1	2
825	и того	5	2
826	является их	1	2
827	к теории	1	2
828	к другой	1	2
829	переходит в	2	2
830	или другим	4	2
831	нужно понимать	2	2
832	значения с	1	2
833	его значением	1	2
834	говорить не	1	2
835	имеется еще	1	2
836	значения слова	3	2
837	по возможности	1	2
838	понятия в	1	2
839	этому понятию	1	2
840	и другой	1	2
841	уже о	5	2
842	одной и	1	2
843	с теорией	1	2
844	самый факт	2	2
845	знака и	15	2
846	его именно	3	2
847	язык а	1	2
848	совершенно неправильно	1	2
849	без труда	1	2
850	с другим	1	2
851	то чтобы	1	2
852	но ни	1	2
853	языка не	1	2
854	системы а	2	2
855	отдельности и	1	2
856	ее как	1	2
857	знают только	1	2
858	в самое	1	2
859	находится в	2	2
860	с этими	4	2
861	без того	1	2
862	что она	8	2
863	момент в	2	2
864	который в	1	2
865	нет никаких	2	2
866	и конкретность	1	2
867	сознания а	1	2
868	себя в	1	2
869	и становится	1	2
870	чтобы понять	3	2
871	свое собственное	1	2
872	не имеющих	4	2
873	искусства не	1	2
874	построения и	1	2
875	формализма и	1	2
876	этого и	1	2
877	пусть и	1	2
878	видели что	1	2
879	и столь	1	2
880	что язык	1	2
881	мышления и	6	2
882	отражение в	2	2
883	указать на	1	2
884	как для	2	2
885	но отнюдь	4	2
886	что человек	1	2
887	и типов	1	2
888	несмотря на	6	2
889	из моментов	2	2
890	обычно не	1	2
891	а ведь	2	2
892	для определения	3	2
893	от всякой	2	2
894	сам предмет	2	2
895	мы конечно	3	2
896	разница между	2	2
897	и сама	2	2
898	и существенное	1	2
899	этом понятии	1	2
900	х годов	1	2
901	же такое	5	2
902	понять его	2	2
903	слово есть	1	2
904	что между	2	2
905	есть еще	3	2
906	эти функции	1	2
907	не их	1	2
908	или не	5	2
909	не знает	4	2
910	уже предполагает	1	2
911	прежде чем	3	2
912	внутри самого	2	2
913	и хорошо	2	2
914	или хотя	2	2
915	конечно такое	1	2
916	и всю	2	2
917	смысле и	2	2
918	характер и	1	2
919	литературе и	4	2
920	не требуется	1	2
921	явление природы	1	2
922	от одной	1	2
923	в данное	2	2
924	того если	1	2
925	представляется нам	2	2
926	эти последние	2	2
927	ведь в	1	2
928	и некоторые	1	2
929	наоборот только	1	2
930	терминов и	1	2
931	а для	1	2
932	не был	4	2
933	действительно если	1	2
934	той или	10	2
935	иная чем	1	2
936	выражение в	1	2
937	это вполне	1	2
938	а с	1	2
939	в содержание	1	2
940	вообще в	1	2
941	его развития	1	2
942	взятые в	2	2
943	данный момент	1	2
944	принципов и	1	2
945	оказалось бы	2	2
946	чтобы он	2	2
947	науки а	2	2
948	что его	4	2
949	наукой но	1	2
950	и чтобы	3	2
951	действующих лиц	2	2
952	одно и	1	2
953	нужно сказать	3	2
954	через нее	1	2
955	и та	2	2
956	что говорить	1	2
957	можно было	8	2
958	но только	3	2
959	этого факта	1	2
960	иметь в	5	2
961	в нас	2	2
962	такое представление	1	2
963	что смысл	1	2
964	совершенно неверно	3	2
965	от конкретных	1	2
966	как один	1	2
967	какой мере	1	2
968	что каждое	1	2
969	формалисты вообще	1	2
970	мы их	1	2
971	однако в	2	2
972	общего с	10	2
973	но есть	2	2
974	подход к	1	2
975	все вообще	1	2
976	для нашего	3	2
977	и есть	7	2
978	необходимо чтобы	4	2
979	иной раз	3	2
980	же мы	4	2
981	для построения	3	2
982	при всем	1	2
983	значит что	6	2
984	события в	1	2
985	для чего	2	2
986	есть система	1	2
987	в какой-то	3	2
988	и нельзя	2	2
989	эту последнюю	1	2
990	исследования в	2	2
991	были бы	2	2
992	нет а	1	2
993	собственном смысле	1	2
994	и возможно	2	2
995	и самое	1	2
996	этот закон	1	2
997	вещи а	2	2
998	в самый	1	2
999	речи но	1	2
1000	этого понятия	2	2
1001	но она	3	2
1002	на первом	1	2
1003	смысловым знаком	1	2
1004	его содержание	2	2
1005	проблем науки	1	2
1006	уже нельзя	1	2
1007	действительность как	1	2
1008	мы в	4	2
1009	здесь с	1	2
1010	или иная	1	2
1011	действий и	1	2
1012	в тех	2	2
1013	нет никакого	1	2
1014	очень много	3	2
1015	и вполне	6	2
1016	начинается с	1	2
1017	где же	2	2
1018	особого рода	3	2
1019	обработке и	1	2
1020	эти элементы	3	2
1021	конечно и	1	2
1022	оно ни	1	2
1023	то на	4	2
1024	их и	1	2
1025	заключается в	2	2
1026	мы остановимся	1	2
1027	то оно	1	2
1028	значения как	2	2
1029	допустим что	2	2
1030	быть даже	2	2
1031	значения или	4	2
1032	далеко не	9	2
1033	и так	2	2
1034	и просто	1	2
1035	и отдельных	1	2
1036	правда не	1	2
1037	тенденций и	1	2
1038	существует не	1	2
1039	никто не	2	2
1040	в следующей	1	2
1041	возникает вопрос	1	2
1042	друг от	1	2
1043	общем смысле	2	2
1044	поняты и	1	2
1045	жизни мы	1	2
1046	своей научной	1	2
1047	одним и	3	2
1048	ни к	1	2
1049	всей его	1	2
1050	существовать в	1	2
1051	всем этом	2	2
1052	в конкретной	1	2
1053	а если	2	2
1054	связаны между	2	2
1055	самое же	3	2
1056	не совпадает	2	2
1057	и понятие	4	2
1058	своей целью	1	2
1059	не должно	1	2
1060	в отдельности	4	2
1061	в чистой	1	2
1062	не должны	4	2
1063	предмета а	2	2
1064	находится еще	2	2
1065	мы без	1	2
1066	только тогда	4	2
1067	что если	5	2
1068	и вся	1	2
1069	считать только	1	2
1070	или иных	2	2
1071	говорят что	2	2
1072	данное время	2	2
1073	смысл в	1	2
1074	не потому	2	2
1075	слова с	1	2
1076	времени и	1	2
1077	было и	2	2
1078	имеем в	1	2
1079	вещь а	1	2
1080	или вообще	6	2
1081	переход от	1	2
1082	собой но	2	2
1083	к ним	1	2
1084	предмета в	2	2
1085	содержания но	1	2
1086	то она	1	2
1087	на этот	3	2
1088	содержанию и	1	2
1089	имеет и	3	2
1090	для этих	2	2
1091	только с	3	2
1092	является только	3	2
1093	именно этот	1	2
1094	только потому	4	2
1095	и нет	2	2
1096	из него	1	2
1097	мы еще	3	2
1098	последнего времени	1	2
1099	этом случае	6	2
1100	в более	1	2
1101	и всякий	1	2
1102	и многие	2	2
1103	выходит за	1	2
1104	связанных с	1	2
1105	ни с	1	2
1106	нему и	1	2
1107	мы имеем	3	2
1108	образ и	1	2
1109	других областей	1	2
1110	естественно что	2	2
1111	в определенном	1	2
1112	как художественный	1	2
1113	для искусства	1	2
1114	других областях	1	2
1115	было говорить	4	2
1116	же не	1	2
1117	с определенным	1	2
1118	а все	1	2
1119	иметь место	1	2
1120	таком случае	14	2
1121	все равно	7	2
1122	и смысл	1	2
1123	в виде	20	2
1124	ведь это	4	2
1125	но с	2	2
1126	следовательно о	1	2
1127	что ни	3	2
1128	говорим о	3	2
1129	от друга	1	2
1130	что будет	2	2
1131	в силу	2	2
1132	языка с	1	2
1133	более отчетливо	1	2
1134	что этот	2	2
1135	такого понимания	1	2
1136	и без	6	2
1137	и вовсе	7	2
1138	можно будет	3	2
1139	говорят о	2	2
1140	этого романа	2	2
1141	что мы	23	2
1142	однако это	3	2
1143	мира и	1	2
1144	последнее время	1	2
1145	с историей	2	2
1146	именно эта	1	2
1147	к единству	1	2
1148	бы совершенно	1	2
1149	мере в	2	2
1150	отношения между	2	2
1151	этих двух	2	2
1152	не говоря	8	2
1153	том случае	2	2
1154	человека в	1	2
1155	только к	1	2
1156	он говорит	2	2
1157	же это	3	2
1158	и почти	1	2
1159	людей между	3	2
1160	совершается не	1	2
1161	и ни	7	2
1162	ту или	1	2
1163	дело не	1	2
1164	существуют в	2	2
1165	бы например	1	2
1166	другой язык	1	2
1167	с нею	2	2
1168	и жизни	1	2
1169	несколько подробнее	1	2
1170	на всю	2	2
1171	и всякая	1	2
1172	в другом	2	2
1173	всем этим	3	2
1174	ведь мы	1	2
1175	и конкретных	2	2
1176	значение слова	4	2
1177	явление в	1	2
1178	их разрешения	1	2
1179	во многом	1	2
1180	самый смысл	1	2
1181	та или	2	2
1182	действительности не	1	2
1183	эту систему	1	2
1184	по этому	6	2
1185	исторически и	1	2
1186	и необходимо	1	2
1187	очень трудно	3	2
1188	их на	1	2
1189	тех или	5	2
1190	это в	3	2
1191	здесь по-видимому	1	2
1192	смысле мы	1	2
1193	ведь и	2	2
1194	если она	1	2
1195	и слишком	1	2
1196	есть не	10	2
1197	мы наблюдаем	2	1
1198	с которыми	4	1
1199	более не	1	1
1200	они имеют	1	1
1201	где для	1	1
1202	и теоретическая	1	1
1203	могут иметь	1	1
1204	только из	1	1
1205	природе то	1	1
1206	и уже	4	1
1207	не слово	1	1
1208	этого в	1	1
1209	вещи в	4	1
1210	физическим явлением	1	1
1211	слова здесь	1	1
1212	в момент	2	1
1213	структуры все	1	1
1214	как здесь	1	1
1215	и категорий	1	1
1216	логика и	2	1
1217	и глубины	1	1
1218	не самой	2	1
1219	путаницы в	1	1
1220	мы рассматривали	1	1
1221	что какое-нибудь	1	1
1222	с самим	3	1
1223	них есть	1	1
1224	говорили в	2	1
1225	вещи и	13	1
1226	с условным	1	1
1227	и был	1	1
1228	мысли и	2	1
1229	но тем	1	1
1230	что многие	2	1
1231	сколько и	2	1
1232	если нет	2	1
1233	и свой	1	1
1234	нас в	4	1
1235	одно из	2	1
1236	важный момент	1	1
1237	которая только	1	1
1238	говорить что	2	1
1239	ясностью и	1	1
1240	по мере	1	1
1241	с собой	3	1
1242	притом еще	1	1
1243	есть результат	5	1
1244	и которые	6	1
1245	все области	1	1
1246	а особенно	2	1
1247	внутреннего смысла	1	1
1248	что слово	2	1
1249	из истин	1	1
1250	а белый	1	1
1251	в средневековой	1	1
1252	его лишь	1	1
1253	вещей как	1	1
1254	чтобы в	1	1
1255	то может	1	1
1256	проблемы не	1	1
1257	это должно	1	1
1258	внимание еще	1	1
1259	вещь и	3	1
1260	и понимать	1	1
1261	этой цели	1	1
1262	в живописи	1	1
1263	элементы в	1	1
1264	вот что	1	1
1265	бы обратить	1	1
1266	и сам	3	1
1267	некоторые другие	1	1
1268	значения но	1	1
1269	прошлого не	1	1
1270	не хотят	1	1
1271	самое и	1	1
1272	определений и	1	1
1273	из самых	3	1
1274	года в	2	1
1275	необходимо вскрыть	1	1
1276	не составляют	1	1
1277	том же	1	1
1278	будет совсем	1	1
1279	и требует	1	1
1280	или другие	2	1
1281	между прочим	3	1
1282	мы получаем	3	1
1283	когда это	1	1
1284	чтобы можно	1	1
1285	самым существенным	1	1
1286	он стоит	2	1
1287	и внутренне	1	1
1288	самой действительности	4	1
1289	предмет и	2	1
1290	что без	1	1
1291	выражения и	1	1
1292	действительности так	1	1
1293	в порядке	1	1
1294	литературы итак	1	1
1295	одновременно и	1	1
1296	на эту	2	1
1297	оказалось что	3	1
1298	в абстрактное	1	1
1299	наше сознание	2	1
1300	только для	3	1
1301	прошлого века	1	1
1302	философии или	1	1
1303	каждую вещь	1	1
1304	может дать	1	1
1305	сводится только	1	1
1306	почти все	1	1
1307	могут как	2	1
1308	и относиться	1	1
