N	2gram	Vygotskiy_	EvropaiC
195	бы то	2	3
196	от него	3	3
197	что оно	9	3
198	только те	1	3
199	данном случае	3	3
200	только что	6	3
201	и по	5	3
202	которые не	5	3
203	в начале	2	3
204	ногу с	1	3
205	с одной	10	3
206	тогда когда	10	3
207	даже в	1	3
208	ни было	1	3
209	в нашем	5	3
210	с более	3	3
211	для нас	1	3
212	прежде всего	5	3
213	у нас	4	3
214	целом ряде	1	3
215	в этих	7	3
216	различия между	1	3
217	чем в	6	3
218	ко всем	1	3
219	от тех	1	3
220	в нем	10	3
221	заключается в	15	3
222	представление о	2	3
223	очевидно что	2	3
224	в жизни	2	3
225	в связи	6	3
226	не подлежит	2	3
227	путем подражания	2	3
228	различия в	2	3
229	случаях когда	1	3
230	по одному	5	3
231	же как	9	3
232	но по	1	3
233	настоящее время	2	3
234	в ногу	1	3
235	в истории	3	3
236	может не	3	3
237	и это	3	3
238	ничего общего	6	3
239	что их	2	3
240	гораздо больше	1	3
241	тем более	5	3
242	только одно	1	3
243	и того	8	3
244	и потому	3	3
245	в данном	4	3
246	и других	7	3
247	развиваться в	1	3
248	отличие от	3	3
249	вопрос о	15	3
250	в ней	2	3
251	и может	4	3
252	что если	6	3
253	если же	1	3
254	должны быть	2	3
255	с этой	8	3
256	это не	8	3
257	в тех	2	3
258	тем самым	13	3
259	уже и	1	3
260	в совершенно	2	3
261	от того	8	3
262	при помощи	1	3
263	каждый из	1	3
264	а в	5	3
265	как известно	7	3
266	было бы	18	3
267	как мы	20	3
268	сейчас же	2	3
269	они должны	1	3
270	нога в	1	3
271	что только	3	3
272	мы будем	4	3
273	образом в	2	3
274	но не	13	3
275	отличаются друг	1	3
276	таким же	3	3
277	бы в	6	3
278	в настоящее	2	3
279	как для	1	3
280	одного и	9	3
281	тот же	7	3
282	и наконец	3	3
283	не то	5	3
284	подлежит сомнению	1	3
285	это представление	1	3
286	одной и	3	2
287	с которыми	2	2
288	представить себе	2	2
289	что за	1	2
290	от нее	1	2
291	что они	8	2
292	только не	7	2
293	во втором	2	2
294	образом и	1	2
295	тем меньше	1	2
296	но на	2	2
297	в гораздо	1	2
298	все его	1	2
299	к другу	4	2
300	что у	4	2
301	мы и	6	2
302	друг к	3	2
303	что эти	4	2
304	не сознавая	1	2
305	что развитие	14	2
306	этот процесс	5	2
307	то в	7	2
308	на том	4	2
309	стоят в	1	2
310	для себя	1	2
311	начале этой	1	2
312	двумя крайними	1	2
313	от которого	1	2
314	для него	9	2
315	и общей	1	2
316	а это	3	2
317	это обстоятельство	1	2
318	раннем детстве	1	2
319	те же	6	2
320	то и	2	2
321	представления об	1	2
322	надо различать	2	2
323	в общей	1	2
324	невозможно и	1	2
325	к таким	2	2
326	но как	6	2
327	и из	2	2
328	своих собственных	1	2
329	в виду	4	2
330	сводится к	1	2
331	этими двумя	3	2
332	тем чтобы	1	2
333	том и	1	2
334	иной чем	2	2
335	совершенно ясно	2	2
336	но с	2	2
337	в своих	5	2
338	не было	1	2
339	не потому	1	2
340	меньше чем	1	2
341	не знает	6	2
342	и сам	1	2
343	из нее	5	2
344	все дело	2	2
345	во внимание	4	2
346	на нее	2	2
347	и там	1	2
348	теперь мы	1	2
349	и развитие	20	2
350	том виде	1	2
351	вовсе не	2	2
352	и тому	2	2
353	такой же	4	2
354	но для	3	2
355	с момента	1	2
356	в один	1	2
357	жизни и	2	2
358	и будет	1	2
359	то время	4	2
360	нас что	6	2
361	в процессе	37	2
362	если он	4	2
363	между этими	3	2
364	тому что	14	2
365	виде как	1	2
366	имеет место	4	2
367	я не	6	2
368	между ними	5	2
369	всех тех	2	2
370	только черты	1	2
371	с ними	4	2
372	их в	3	2
373	есть в	2	2
374	и так	1	2
375	при таком	1	2
376	в которых	2	2
377	никто не	2	2
378	есть только	1	2
379	они не	7	2
380	на одном	2	2
381	себя и	2	2
382	не имеет	7	2
383	высшей степени	3	2
384	медленно и	2	2
385	зависимости от	3	2
386	в себя	4	2
387	что оба	4	2
388	на каждом	3	2
389	не стоит	1	2
390	должен быть	1	2
391	вопросе о	3	2
392	к той	1	2
393	в них	3	2
394	этих двух	4	2
395	во всяком	4	2
396	и состоит	1	2
397	этого явления	1	2
398	тем сильнее	1	2
399	ответить на	4	2
400	а для	1	2
401	принять во	3	2
402	в основе	12	2
403	и более	8	2
404	в котором	2	2
405	считает себя	1	2
406	и только	4	2
407	на этом	8	2
408	усвоения и	1	2
409	эти последние	1	2
410	совершенно иной	3	2
411	выше что	2	2
412	и социальной	1	2
413	доказать что	1	2
414	этого последнего	1	2
415	она не	2	2
416	при отсутствии	1	2
417	всяком случае	2	2
418	к нему	4	2
419	в свою	5	2
420	именно потому	3	2
421	одной стороны	10	2
422	на друга	2	2
423	также и	2	2
424	ту же	5	2
425	одну из	1	2
426	только мы	1	2
427	в другом	7	2
428	и поэтому	2	2
429	не более	1	2
430	и низших	2	2
431	и уже	1	2
432	только тогда	5	2
433	только один	4	2
434	к тем	1	2
435	ясно как	1	2
436	между отдельными	2	2
437	говорить о	3	2
438	всех других	1	2
439	в противоречие	1	2
440	тех же	1	2
441	же что	1	2
442	для всякого	1	2
443	которую он	1	2
444	так чтобы	1	2
445	из двух	2	2
446	как тот	1	2
447	конечно в	1	2
448	из него	3	2
449	на прямой	1	2
450	только то	4	2
451	и те	2	2
452	этот вопрос	8	2
453	но вместе	3	2
454	свою очередь	4	2
455	в вопросе	4	2
456	рассматривать как	1	2
457	друг на	2	2
458	потому и	4	2
459	что же	2	2
460	широком смысле	1	2
461	к ним	2	2
462	общего с	3	2
463	высших и	1	2
464	той же	7	2
465	части в	1	2
466	которые уже	1	2
467	всех остальных	1	2
468	том чтобы	3	2
469	образом как	1	2
470	в высшей	3	2
471	на первый	2	2
472	только при	1	2
473	по этому	1	2
474	понять что	2	2
475	на более	1	2
476	во всей	3	2
477	показывают что	1	2
478	что она	3	2
479	в частности	9	2
480	этого слова	3	2
481	в сущности	17	2
482	но если	7	2
483	и его	6	2
484	мы видели	10	2
485	отнюдь не	2	2
486	в отдельных	1	2
487	в ту	1	2
488	не будут	1	2
489	независимо от	3	2
490	для этой	1	2
491	с ее	1	2
492	тем же	1	2
493	но так	1	2
494	в самой	1	2
495	точку зрения	1	2
496	и ее	2	2
497	что на	2	2
498	друг друга	1	2
499	гораздо более	1	2
500	он должен	9	2
501	на родной	1	1
502	целой группы	1	1
503	всего в	1	1
504	были бы	1	1
505	потому чтобы	1	1
506	начиная с	1	1
507	само собой	3	1
508	находим в	1	1
509	они являются	2	1
510	не происходит	1	1
511	что прежде	1	1
512	же выводам	1	1
513	двух детей	1	1
514	к действительности	1	1
515	и другие	13	1
516	на деле	1	1
517	можем сделать	1	1
518	не принадлежат	1	1
519	они развились	1	1
520	культурного развития	2	1
521	в другой	1	1
522	из отдельных	1	1
523	видели что	2	1
524	равной мере	4	1
525	не отличается	1	1
526	чтобы это	1	1
527	для всех	2	1
528	мы видим	6	1
529	находят себе	1	1
530	в более	2	1
531	с только	1	1
532	которые изложены	1	1
533	один из	4	1
534	то обстоятельство	5	1
535	и усвоены	1	1
536	собой и	3	1
537	оно может	2	1
538	это делает	1	1
539	за ним	1	1
540	положение что	2	1
541	говоря уже	1	1
542	в каждую	1	1
543	сейчас в	1	1
544	к их	2	1
545	возрасте в	4	1
546	на эти	1	1
547	и должны	1	1
548	о степени	2	1
549	различие между	4	1
550	детей это	1	1
551	уже говорили	2	1
552	пришли к	1	1
553	составные части	1	1
554	нам надо	1	1
555	что слова	2	1
556	но из	1	1
557	если в	4	1
558	сделать и	2	1
559	крайними точками	1	1
560	психологии но	1	1
561	того как	6	1
562	нас не	1	1
563	зависит от	4	1
564	несколько иной	1	1
565	неспособным к	1	1
566	том числе	2	1
567	уже в	4	1
568	является всегда	1	1
569	мы не	6	1
570	из одних	1	1
571	но еще	1	1
572	научной литературе	1	1
573	он при	1	1
574	и сведений	1	1
575	каждого отдельного	3	1
576	что я	4	1
577	оно было	1	1
578	случае мы	2	1
579	вывод что	2	1
580	в раннем	1	1
581	у другого	1	1
582	без исключения	1	1
583	отдельных элементов	1	1
584	еще более	5	1
585	была бы	1	1
586	будет не	1	1
587	этой мысли	1	1
588	должны выяснить	1	1
589	говорили в	1	1
590	целого а	1	1
591	естественно что	4	1
592	ему надо	1	1
593	в своей	5	1
594	эти вопросы	2	1
595	он и	1	1
596	или нет	1	1
597	кроме того	2	1
598	развитии и	4	1
599	строго говоря	1	1
600	в корне	2	1
601	в ее	1	1
602	в общую	1	1
603	никак не	6	1
604	пытающийся идти	1	1
605	мысли и	7	1
606	каждом шагу	3	1
607	зрения по	1	1
608	не требует	3	1
609	не приходится	1	1
610	по мнению	2	1
611	состоящее в	3	1
612	что такое	6	1
613	ее в	3	1
614	в меньшей	1	1
615	не исчерпывается	1	1
616	в область	2	1
617	и сама	1	1
618	освободилась от	1	1
619	в качестве	13	1
620	интересующего нас	1	1
621	понятиями и	1	1
622	приближение к	1	1
623	в тот	4	1
624	возможным только	1	1
625	не являются	2	1
626	почему мы	1	1
627	нашу мысль	2	1
628	наших рассуждений	1	1
629	эгоцентризма и	1	1
630	с каждым	1	1
631	с особенностями	1	1
632	в прошлом	2	1
633	а есть	1	1
634	одному и	3	1
635	на которой	1	1
636	не способны	1	1
637	что каждый	1	1
638	психологическом отношении	1	1
639	и другими	3	1
640	этим понятием	2	1
641	иной вид	1	1
642	области не	1	1
643	в широком	1	1
644	это слово	3	1
645	его сознании	1	1
646	от этих	1	1
647	нами в	4	1
648	наивными и	1	1
649	а все	1	1
650	самое что	2	1
651	деле если	2	1
652	этом направлении	1	1
653	смысле этого	2	1
654	противоречие с	1	1
655	к жизни	7	1
656	невозможно даже	1	1
657	бы при	1	1
658	в отношении	18	1
659	когда же	1	1
660	с другим	1	1
661	же самые	6	1
662	являются в	1	1
663	в ином	3	1
664	только еще	1	1
665	только они	1	1
666	их нужно	1	1
667	и развития	21	1
668	как с	5	1
669	котором мы	1	1
670	в центре	2	1
671	далее в	1	1
672	а на	1	1
673	в самые	1	1
674	мыслится как	1	1
675	непрерывно и	1	1
676	в опыте	2	1
677	в зависимости	2	1
678	что составляет	2	1
679	как же	2	1
680	и притом	2	1
681	без всяких	2	1
682	как объяснить	1	1
683	надо иметь	2	1
684	и многие	1	1
685	и усваиваются	1	1
686	этой точки	7	1
687	по пути	1	1
688	в духе	1	1
689	того все	2	1
690	здесь мы	1	1
691	ее из	1	1
692	на разных	1	1
693	отличаются от	2	1
694	или иной	1	1
695	ни одна	1	1
696	в первом	4	1
697	этого не	1	1
698	ее от	1	1
699	когда оно	2	1
700	только когда	1	1
701	с ней	3	1
702	к решению	1	1
703	или воспроизведения	1	1
704	является одним	2	1
705	и умнее	1	1
706	но совершенно	1	1
707	его теории	2	1
708	этот факт	3	1
709	дело в	1	1
710	все у	1	1
711	мысль о	1	1
712	необходимы для	2	1
713	вопрос этот	1	1
714	раз навсегда	2	1
715	развития в	14	1
716	тем что	12	1
717	оба ребенка	3	1
718	и другое	5	1
719	а то	1	1
720	из всего	1	1
721	к освобождению	1	1
722	из собственного	1	1
723	и всю	1	1
724	без влияния	2	1
725	самым решающим	1	1
726	бы все	2	1
727	например в	1	1
728	отношения к	2	1
729	психология должна	1	1
730	в равной	4	1
731	мы получаем	1	1
732	и другим	2	1
733	случае не	2	1
734	и должен	2	1
735	слов как	2	1
736	в наиболее	1	1
737	большая или	1	1
738	этом последнем	1	1
739	двум совершенно	1	1
740	долгое время	1	1
741	и как	7	1
742	более широкую	1	1
743	обстоятельство что	5	1
744	как о	1	1
745	чтобы ответить	1	1
746	но он	8	1
747	к его	4	1
748	есть нечто	1	1
749	время как	4	1
750	этой цели	1	1
751	их от	1	1
752	на стороне	1	1
753	может только	1	1
754	в определенной	4	1
755	виде в	1	1
756	а другая	1	1
757	эту точку	1	1
758	из главных	1	1
759	выход из	1	1
760	рядом с	1	1
761	одинаковой мере	2	1
762	уже о	2	1
763	этого необходимо	1	1
764	бы нам	2	1
765	становится понятным	2	1
766	и просто	1	1
767	на эту	1	1
768	но когда	2	1
769	как в	7	1
770	детской психики	1	1
771	что ни	1	1
772	образом для	1	1
773	другом месте	4	1
774	конец а	1	1
775	внимание что	1	1
776	что между	5	1
777	от этого	1	1
778	мы только	1	1
779	приводит к	10	1
780	только для	2	1
781	выше ее	1	1
782	требует более	2	1
783	и со	1	1
784	если я	4	1
785	весь ход	1	1
786	бы не	1	1
787	развития это	4	1
788	на всем	5	1
789	может встать	1	1
790	этой новой	1	1
791	и этого	1	1
792	да и	1	1
793	более сложные	5	1
794	у одного	3	1
795	заколдованный круг	1	1
796	так точно	4	1
797	мы находим	1	1
798	оказывается неспособным	1	1
799	именно эта	1	1
800	благодаря тому	1	1
801	и следовательно	7	1
802	именно поэтому	3	1
803	в психологическом	1	1
804	даже что	1	1
805	это было	1	1
806	со стороны	3	1
807	на его	4	1
808	себе и	1	1
809	знает что	5	1
810	параллелизм между	1	1
811	на их	3	1
812	всей своей	1	1
813	когда эти	1	1
814	свет на	1	1
815	ребенком в	7	1
816	но мы	7	1
817	и пытаются	1	1
818	что следовательно	4	1
819	и таким	1	1
820	объясняет нам	2	1
821	сказываются в	1	1
822	в других	2	1
823	понимать в	1	1
824	и относится	1	1
825	ряд вопросов	1	1
826	вопрос что	2	1
827	перед нами	1	1
828	из области	4	1
829	связаны с	1	1
830	так если	2	1
831	вопроса о	5	1
832	и черты	1	1
833	другом случае	2	1
834	на всю	2	1
835	высокой ступени	2	1
836	перенесен в	1	1
837	психологической точки	2	1
838	а потом	1	1
839	ближайшие к	1	1
840	на место	2	1
841	эти положения	1	1
842	последнем случае	1	1
843	понятий и	22	1
844	такое положение	1	1
845	его к	2	1
846	основанной на	1	1
847	иметь в	1	1
848	имеют между	2	1
849	стоит и	1	1
850	к одному	4	1
851	остается в	1	1
852	в каждом	1	1
853	нет ничего	1	1
854	ли они	1	1
855	не говоря	1	1
856	речь в	3	1
857	это и	3	1
858	еще и	3	1
859	момента начала	1	1
860	ни на	3	1
861	только между	2	1
862	и неизменно	1	1
863	она исходит	1	1
864	наука в	1	1
865	этом пункте	1	1
866	образом все	1	1
867	нами выше	2	1
868	вопросы для	1	1
869	не является	7	1
870	и эти	2	1
871	низшими и	1	1
872	только к	4	1
873	за шагом	1	1
874	мысль на	1	1
875	больше чем	6	1
876	две стороны	1	1
877	вытекает из	4	1
878	являются ли	1	1
879	с самого	8	1
880	образом мы	2	1
881	после этого	1	1
882	для развития	9	1
883	а если	2	1
884	то это	2	1
885	дело заключается	1	1
886	совершенно в	3	1
887	можно считать	1	1
888	и история	2	1
889	что этот	1	1
890	все три	2	1
891	ними на	1	1
892	тем мы	1	1
893	в целях	2	1
894	видим что	3	1
895	эти понятия	2	1
896	которую мы	3	1
897	своей собственной	2	1
898	ведь в	1	1
899	единое целое	1	1
900	я убедился	1	1
901	можем не	1	1
902	которое имело	1	1
903	каждого нового	1	1
904	т.е в	1	1
905	этого сделать	1	1
906	и выше	1	1
907	этого еще	1	1
908	роли в	2	1
909	с психологической	2	1
910	и даже	3	1
911	в лучшем	3	1
912	и ко	1	1
913	дело только	1	1
914	этого общего	2	1
915	психологии и	1	1
916	сам не	2	1
917	всю свою	1	1
918	два момента	3	1
919	и заключается	2	1
920	чистом виде	1	1
921	в уме	5	1
922	для ее	1	1
923	основных положений	1	1
924	стоит в	5	1
925	все остальные	1	1
926	и между	7	1
927	он принадлежит	1	1
928	всегда может	1	1
929	не могу	1	1
930	но при	2	1
931	момента когда	1	1
932	и каждое	1	1
933	эти слова	1	1
934	входит в	1	1
935	он принимает	1	1
936	на котором	3	1
937	ней надо	1	1
938	которые имеют	1	1
939	что эгоцентризм	1	1
940	шаг за	1	1
941	есть одно	1	1
942	он протекает	1	1
943	почти исключительно	1	1
944	выводам что	1	1
945	часто в	1	1
946	совсем не	1	1
947	нас вопроса	1	1
948	или не	2	1
949	этого положения	5	1
950	вместо того	5	1
951	мы всегда	1	1
952	самого понятия	2	1
953	не быть	1	1
954	и другой	2	1
955	осталась не	1	1
956	этому и	2	1
957	возможности его	1	1
958	близкий к	1	1
959	из его	2	1
960	как из	2	1
961	язык и	2	1
962	с виду	1	1
963	в этот	4	1
964	на которых	1	1
965	окажется что	1	1
966	второй из	1	1
967	ибо это	1	1
968	это по	1	1
969	поэтому мы	1	1
970	явствует что	1	1
971	в развитии	45	1
972	то если	1	1
973	этого взгляда	2	1
974	больше а	1	1
975	с которой	2	1
976	развития и	21	1
977	идет в	3	1
978	постановкой вопроса	1	1
979	это единственный	1	1
980	смысле слова	1	1
981	если так	1	1
982	развития то	1	1
983	которой он	1	1
984	с объективной	1	1
985	получается заколдованный	1	1
986	об отношении	2	1
987	настолько много	1	1
988	на нем	2	1
989	увидим что	1	1
990	процессов и	1	1
991	образом получается	1	1
992	только на	3	1
993	часть его	1	1
994	одно и	2	1
995	точками зрения	2	1
996	свою историю	1	1
997	в различных	3	1
998	на пути	1	1
999	приходит к	6	1
1000	и наиболее	2	1
1001	на основании	2	1
1002	если все	1	1
1003	как всякая	2	1
1004	не сделал	1	1
1005	тем и	2	1
1006	себя на	1	1
1007	в истинном	1	1
1008	говоря о	2	1
1009	в учении	1	1
1010	что психология	1	1
1011	тоже оказываются	1	1
1012	и хотя	2	1
1013	выше нам	1	1
1014	учит нас	4	1
1015	первый из	2	1
1016	и затем	1	1
1017	что такая	1	1
1018	сложились в	1	1
1019	а только	8	1
1020	чтобы их	1	1
1021	решение вопроса	2	1
1022	как оно	1	1
1023	можно было	11	1
1024	что когда	2	1
1025	на практике	3	1
1026	с понятием	2	1
1027	говорили что	2	1
1028	самого начала	8	1
1029	еще один	1	1
1030	на первых	1	1
1031	же процесса	1	1
1032	в силе	2	1
1033	неизбежно должны	1	1
1034	уже очень	1	1
1035	вопрос можно	1	1
1036	в настоящей	4	1
1037	известно в	1	1
1038	решающую роль	1	1
1039	точке зрения	1	1
1040	в чистом	1	1
1041	же самое	7	1
1042	но этот	3	1
1043	всегда и	1	1
1044	работа как	1	1
1045	состоит в	11	1
1046	затем уже	1	1
1047	и той	3	1
1048	в памяти	2	1
1049	с большой	1	1
1050	не по	1	1
1051	на которые	3	1
1052	просто потому	2	1
1053	числе и	2	1
1054	из виду	2	1
1055	может ли	2	1
1056	этого нужно	1	1
1057	моментом этой	1	1
1058	наконец совсем	1	1
1059	сохраняет свою	1	1
1060	превосходства над	1	1
1061	оно существует	1	1
1062	вопрос в	1	1
1063	он в	3	1
1064	к ней	1	1
1065	психический процесс	1	1
1066	нее и	1	1
1067	без всякого	2	1
1068	не совсем	2	1
1069	какой-либо теории	1	1
1070	за время	1	1
1071	еще нет	1	1
1072	однако в	1	1
1073	ко всей	2	1
1074	главным образом	1	1
1075	к моменту	3	1
1076	от условий	1	1
1077	установлении в	1	1
1078	вправе рассматривать	2	1
1079	по которым	1	1
1080	наблюдать как	2	1
1081	очевидна и	1	1
1082	и благодаря	1	1
1083	наряду с	3	1
1084	тех случаях	1	1
1085	этот путь	2	1
1086	положения что	3	1
1087	этот человек	1	1
1088	перед глазами	1	1
1089	при котором	1	1
1090	могут быть	7	1
1091	существует в	2	1
1092	является конечно	1	1
1093	бы он	1	1
1094	самой природе	2	1
1095	благодаря этому	2	1
1096	только по	4	1
1097	этом и	2	1
1098	в общих	1	1
1099	и определенной	1	1
1100	быть в	3	1
1101	до конца	3	1
1102	слова что	1	1
1103	в большей	1	1
1104	к которому	7	1
1105	находится в	2	1
1106	целом в	1	1
1107	зрения на	1	1
1108	допустить что	3	1
1109	эту мысль	2	1
1110	к обобщениям	1	1
1111	параллельно с	1	1
1112	со взрослым	1	1
1113	простое и	1	1
1114	и взрослым	1	1
1115	ним общее	1	1
1116	он может	5	1
1117	исходит из	2	1
1118	в одинаковой	2	1
1119	что без	1	1
1120	при оценке	1	1
1121	такое представление	1	1
1122	известным образом	2	1
1123	стало возможным	1	1
1124	надо сказать	1	1
1125	что именно	4	1
1126	в современной	3	1
1127	из самых	1	1
1128	те кто	1	1
1129	с его	3	1
1130	свою силу	2	1
1131	если эта	1	1
1132	сказать что	18	1
1133	он сам	2	1
1134	очень редко	1	1
1135	их на	1	1
1136	все более	4	1
1137	для тех	1	1
1138	то каждый	1	1
1139	а как	1	1
1140	что во	1	1
1141	невозможна как	1	1
1142	только с	1	1
1143	является только	1	1
1144	к основной	1	1
1145	подражания на	1	1
1146	каждый момент	1	1
1147	к этим	2	1
1148	самые различные	1	1
1149	иначе как	4	1
1150	в мышлении	5	1
1151	гораздо большем	1	1
1152	не мог	1	1
1153	лучшем случае	4	1
1154	к совершенно	2	1
1155	общих чертах	1	1
1156	мысли которые	2	1
1157	и постепенно	2	1
1158	а не	14	1
1159	большей степени	2	1
1160	же он	1	1
1161	и воспроизводить	1	1
1162	имеет свою	5	1
1163	этому вопросу	3	1
1164	мы попытались	2	1
1165	дальше в	1	1
1166	они вовсе	1	1
1167	сделать это	2	1
1168	мы возьмем	1	1
1169	применительно к	2	1
1170	целого ряда	1	1
1171	особенностей в	1	1
1172	и тем	5	1
1173	ничего не	6	1
1174	есть не	3	1
1175	раньше чем	8	1
1176	в руках	1	1
1177	есть как	1	1
1178	которые они	3	1
1179	тот в	1	1
1180	иное как	2	1
1181	друг другу	2	1
1182	вся эта	1	1
1183	но самые	1	1
1184	своего развития	11	1
1185	или меньшая	1	1
1186	можно только	2	1
