N	2gram	Vygotskiy_	VLabPisa
316	в своих	12	2
317	и даже	11	2
318	что ни	2	2
319	этой точки	7	2
320	и наконец	2	2
321	и слова	1	2
322	в которой	6	2
323	не о	1	2
324	а о	1	2
325	а во-вторых	1	2
326	что его	5	2
327	мысль о	1	2
328	как об	1	2
329	что она	11	2
330	но не	5	2
331	в ней	3	2
332	но вот	1	2
333	и познания	1	2
334	вот это	2	2
335	точном смысле	1	2
336	между собою	1	2
337	в жизни	5	2
338	воображения не	1	2
339	понимать как	1	2
340	стороны в	1	2
341	и бессознательное	1	2
342	же как	8	2
343	на эти	2	2
344	что мы	9	2
345	художника как	1	2
346	и просто	1	2
347	на этом	3	2
348	не вполне	1	2
349	живет не	1	2
350	не менее	9	2
351	можно ли	2	2
352	ли не	2	2
353	бы не	1	2
354	может не	1	2
355	отличается от	4	2
356	после того	2	2
357	в воображении	1	2
358	на то	17	2
359	у художников	1	2
360	у пушкина	4	2
361	в точном	1	2
362	в стихах	2	2
363	произведения а	1	2
364	себе и	2	2
365	которая не	2	2
366	в чем	5	2
367	числе и	1	2
368	например как	1	2
369	так например	1	2
370	могло бы	5	2
371	но к	3	2
372	сих пор	8	2
373	огромную роль	1	2
374	а для	1	2
375	еще не	2	2
376	в каждом	5	2
377	во всяком	9	2
378	и потому	2	2
379	понятно что	3	2
380	еще и	1	2
381	того или	2	2
382	до сих	8	2
383	человека в	1	2
384	восприятия и	1	2
385	а к	1	2
386	было в	1	2
387	а как	2	2
388	значит что	1	2
389	ли это	3	2
390	у художника	1	2
391	то это	3	2
392	и заключается	4	2
393	в самых	3	2
394	и социальной	1	2
395	всяком случае	7	2
396	одной стороны	7	2
397	относится к	4	2
398	наблюдается и	1	2
399	процесс художественного	1	2
400	также и	2	2
401	ту же	6	2
402	в другом	1	2
403	но то	1	2
404	искусства и	24	2
405	не быть	2	2
406	с а	2	2
407	в стихотворении	1	2
408	не всегда	2	2
409	по крайней	1	2
410	явления в	1	2
411	формы и	11	2
412	и может	3	2
413	связана с	1	2
414	каждой из	3	2
415	в системе	1	2
416	и главным	1	2
417	должны быть	6	2
418	не об	1	2
419	в различных	1	2
420	о своем	1	2
421	можно было	4	2
422	война и	1	2
423	только у	1	2
424	образами и	1	2
425	даже не	1	2
426	идеи в	1	2
427	стороны и	3	2
428	и сам	3	2
429	только то	3	2
430	показывает как	3	2
431	от того	6	2
432	знаем что	4	2
433	этому вопросу	1	2
434	как например	2	2
435	пока еще	1	2
436	и процессов	1	2
437	искусстве и	1	2
438	из писем	1	2
439	на это	2	2
440	и формы	1	2
441	ни одного	1	2
442	он и	1	2
443	к ним	4	2
444	же самое	8	2
445	других видов	3	2
446	в книге	2	2
447	он в	2	2
448	вообще и	2	2
449	будто бы	2	2
450	в сфере	1	2
451	и никогда	1	2
452	и многих	1	2
453	заключается в	15	2
454	которые в	3	2
455	и у	6	2
456	о его	2	2
457	в известной	1	2
458	произведения не	1	2
459	одной из	1	2
460	на него	2	2
461	эти вопросы	1	2
462	он не	8	2
463	во всей	1	2
464	в общем	2	2
465	он может	1	2
466	который в	3	2
467	и дальше	3	2
468	основываясь на	1	2
469	он сам	1	2
470	в области	12	2
471	определить как	1	2
472	что даже	3	2
473	искусство как	13	2
474	показывает что	6	2
475	только с	2	2
476	у них	2	2
477	каждый образ	1	2
478	нет никаких	1	2
479	к этим	1	2
480	конце концов	6	2
481	и для	9	2
482	и том	1	2
483	но для	1	2
484	только о	3	2
485	крайней мере	1	2
486	искусства на	3	2
487	но в	5	2
488	анны карениной	1	2
489	искусства не	6	2
490	толстой о	1	2
491	вплоть до	3	2
492	в той	2	1
493	в художественных	1	1
494	ничего иного	1	1
495	искусства до	1	1
496	с которой	1	1
497	относящимися к	1	1
498	для самого	2	1
499	были бы	2	1
500	среднего человека	1	1
501	это на	1	1
502	значит ли	2	1
503	что автор	1	1
504	то в	2	1
505	на почве	3	1
506	вот эта	1	1
507	самое понятие	2	1
508	от него	2	1
509	именно к	2	1
510	к действительности	1	1
511	и другие	5	1
512	роль играют	1	1
513	является в	1	1
514	и составляет	3	1
515	в шкловский	1	1
516	он отмечает	1	1
517	понятий и	3	1
518	лиц с	1	1
519	сводить к	2	1
520	могут иметь	1	1
521	и то	4	1
522	ответ на	2	1
523	а потому	5	1
524	форм и	3	1
525	поэтому что	1	1
526	ее и	2	1
527	образом и	4	1
528	таким выводам	1	1
529	взгляд на	2	1
530	сущность его	1	1
531	ни в	9	1
532	мы видим	8	1
533	в более	1	1
534	сознательное и	1	1
535	что если	7	1
536	и многие	3	1
537	образа с	1	1
538	эти годы	1	1
539	связано с	1	1
540	и мы	6	1
541	в прямом	1	1
542	сводится именно	1	1
543	как форма	2	1
544	не противоречит	1	1
545	мы и	1	1
546	религии и	1	1
547	верно говорит	1	1
548	технику своего	1	1
549	те или	1	1
550	в формировании	1	1
551	мышления и	3	1
552	смысле что	1	1
553	смотреть на	1	1
554	со всем	1	1
555	другие в	1	1
556	ней не	2	1
557	не материал	1	1
558	светлое поле	1	1
559	данном случае	1	1
560	процесса с	1	1
561	по тому	4	1
562	сделанное в	1	1
563	то есть	44	1
564	на тех	3	1
565	и свою	1	1
566	из следующих	1	1
567	можно и	1	1
568	которые не	3	1
569	в поэзии	5	1
570	к утверждению	1	1
571	как каждый	1	1
572	к этой	2	1
573	переходит в	1	1
574	относя за	1	1
575	время и	1	1
576	субъекта мы	1	1
577	бессознательного в	2	1
578	поэтому в	1	1
579	его частей	2	1
580	он только	1	1
581	соотношение между	1	1
582	вид творчества	2	1
583	представлений в	2	1
584	от социальных	1	1
585	мы не	15	1
586	что стихотворение	1	1
587	совершенно очевидно	3	1
588	такое толкование	1	1
589	случайное и	3	1
590	противоречия и	1	1
591	в состоянии	4	1
592	с этой	8	1
593	фантазии о	1	1
594	художником и	1	1
595	дело с	10	1
596	еще более	2	1
597	в применении	2	1
598	творческой фантазии	1	1
599	нам приходится	2	1
600	об искусстве	2	1
601	момента в	1	1
602	есть для	2	1
603	материала и	2	1
604	в обыденной	1	1
605	несмотря на	8	1
606	из того	2	1
607	мысль в	1	1
608	и дает	1	1
609	творчества для	1	1
610	быть отнесены	1	1
611	искусства образ	1	1
612	а и	1	1
613	мы получаем	4	1
614	слов в	2	1
615	действие этих	2	1
616	формы в	6	1
617	какова же	1	1
618	значит не	1	1
619	это значит	1	1
620	или иными	1	1
621	сюда относится	1	1
622	и разные	1	1
623	скорее к	1	1
624	с ним	2	1
625	по выражению	2	1
626	не являются	1	1
627	в основании	1	1
628	фактов и	2	1
629	произведения или	1	1
630	не должна	1	1
631	как художественное	1	1
632	разница между	3	1
633	это обстоятельство	3	1
634	простого и	1	1
635	сам по	4	1
636	общественного человека	9	1
637	полагаем что	1	1
638	душевных сил	1	1
639	воображения и	1	1
640	привести к	1	1
641	мысли а	2	1
642	о нем	2	1
643	с достаточной	3	1
644	не как	3	1
645	аналогии с	2	1
646	мы в	3	1
647	имеет своей	2	1
648	для нас	5	1
649	п все	2	1
650	и всегда	2	1
651	и точно	1	1
652	и свой	1	1
653	показывают как	1	1
654	смысл искусства	1	1
655	же теории	1	1
656	то прежде	1	1
657	и творчества	1	1
658	он совершенно	1	1
659	к сознанию	1	1
660	они в	2	1
661	или иную	1	1
662	художественного познания	1	1
663	сходятся в	1	1
664	искусства само	1	1
665	творчества с	2	1
666	но что	3	1
667	в деле	1	1
668	из форм	1	1
669	ход ассоциаций	1	1
670	того момента	1	1
671	как нечто	3	1
672	именно эти	3	1
673	нет никакого	1	1
674	исторического развития	1	1
675	таком случае	3	1
676	непосредственно данное	1	1
677	что а	1	1
678	мере и	1	1
679	или другого	1	1
680	природу и	1	1
681	в этих	6	1
682	в русском	4	1
683	научного и	1	1
684	без этого	1	1
685	чисто звуковые	1	1
686	однако при	1	1
687	быть сведены	1	1
688	следующими словами	1	1
689	и смысл	1	1
690	сказал бы	1	1
691	и эти	2	1
692	бы чрезвычайно	1	1
693	говорит он	3	1
694	что художники	1	1
695	ведь это	1	1
696	в таких	2	1
697	одну и	1	1
698	и самые	1	1
699	с общими	1	1
700	что чем	1	1
701	этого процесса	1	1
702	сами по	4	1
703	проблемы не	1	1
704	в художественную	1	1
705	материал для	4	1
706	в духе	1	1
707	к искусству	6	1
708	все то	4	1
709	но он	3	1
710	еще платон	1	1
711	самом деле	19	1
712	так было	1	1
713	в несколько	1	1
714	о методах	1	1
715	всех душевных	1	1
716	но все	1	1
717	не очень	1	1
718	еще раз	1	1
719	в живописи	2	1
720	что мысль	1	1
721	и вдруг	1	1
722	психологии а	1	1
723	без остатка	3	1
724	мысль то	1	1
725	а также	1	1
726	жизнь в	1	1
727	смысла и	1	1
728	сказал что	1	1
729	читателей и	1	1
730	это положение	1	1
731	основные вопросы	1	1
732	который как	2	1
733	проблем и	1	1
734	мы говорим	2	1
735	и которая	1	1
736	этим и	1	1
737	результате этого	1	1
738	и все	8	1
739	дает при	1	1
740	же по	1	1
741	по аналогии	1	1
742	уже как	1	1
743	вещи для	1	1
744	сам собой	3	1
745	учения о	2	1
746	определение поэзии	1	1
747	целый ряд	12	1
748	его основной	1	1
749	зрения на	2	1
750	с теми	2	1
751	эстетики и	3	1
752	всем что	1	1
753	тем что	7	1
754	и наблюдая	1	1
755	чем отличается	1	1
756	помощи которых	1	1
757	если это	2	1
758	произведения так	1	1
759	искусство это	1	1
760	к более	2	1
761	общественной среды	1	1
762	быть даже	1	1
763	в музыке	2	1
764	чрезвычайно важно	1	1
765	порядка и	2	1
766	то время	6	1
767	и субъективное	1	1
768	поставлена во	1	1
769	в таком	5	1
770	без всякой	1	1
771	очень много	1	1
772	том или	1	1
773	сама по	2	1
774	в последних	1	1
775	возникают у	1	1
776	впасть в	1	1
777	под воздействием	1	1
778	в стороне	1	1
779	для своей	1	1
780	характер этого	2	1
781	теми или	1	1
782	относятся к	1	1
783	евгения онегина	4	1
784	простой и	1	1
785	встречаемся с	1	1
786	из тех	1	1
787	в движение	1	1
788	и без	3	1
789	к таким	1	1
790	в какой	6	1
791	верно отмечает	1	1
792	сферу его	1	1
793	в памяти	1	1
794	же оно	1	1
795	в устах	1	1
796	мы встречаемся	1	1
797	понятия и	1	1
798	нас к	1	1
799	как не	2	1
800	эпохе в	1	1
801	в соответствии	1	1
802	время как	6	1
803	же при	1	1
804	только через	1	1
805	что по	5	1
806	по ее	1	1
807	это время	1	1
808	от начала	1	1
809	мнение что	1	1
810	одновременно и	1	1
811	и так	7	1
812	философии к	1	1
813	как можно	3	1
814	состоит из	2	1
815	ними не	1	1
816	и вместе	2	1
817	произведение с	1	1
818	на эту	1	1
819	при таком	5	1
820	как в	17	1
821	любопытно что	3	1
822	еще дальше	1	1
823	и характер	3	1
824	теорий в	2	1
825	и приемы	2	1
826	говорят о	1	1
827	его произведении	1	1
828	перейти к	1	1
829	по своему	2	1
830	себя и	3	1
831	не имеет	3	1
832	является для	1	1
833	говоря если	2	1
834	от обычного	1	1
835	образы в	1	1
836	к какому	1	1
837	обе эти	1	1
838	быть сведена	2	1
839	художественных образах	1	1
840	зрения и	2	1
841	этом нет	1	1
842	качественное различие	1	1
843	но у	1	1
844	и никем	1	1
845	между собой	1	1
846	определяющую роль	1	1
847	к чувственному	2	1
848	который я	1	1
849	служит для	1	1
850	почти все	3	1
851	этого материала	4	1
852	на наши	1	1
853	в свете	3	1
854	сравнению с	3	1
855	которое не	1	1
856	том смысле	1	1
857	это было	1	1
858	эмоцию в	1	1
859	лежит в	2	1
860	быть определена	1	1
861	фрейд в	1	1
862	речь идет	4	1
863	в известном	2	1
864	образом это	1	1
865	знает что	1	1
866	и это	6	1
867	хотя оно	1	1
868	образом от	1	1
869	в каждой	1	1
870	а только	4	1
871	в каком	3	1
872	к числу	3	1
873	это происходит	1	1
874	общественной идеологии	1	1
875	него могут	2	1
876	и из	7	1
877	что тот	3	1
878	похожи на	1	1
879	и охотно	2	1
880	на другом	2	1
881	которые вызывает	1	1
882	мысли в	3	1
883	совершенно точно	6	1
884	как общая	1	1
885	чувства которые	1	1
886	казалось бы	4	1
887	как произведение	1	1
888	к примеру	1	1
889	произведения которое	1	1
890	области искусства	2	1
891	а вместе	1	1
892	чтобы понять	4	1
893	или ином	1	1
894	басни и	1	1
895	приходится главным	1	1
896	и значения	1	1
897	жизнь и	3	1
898	творческих процессов	2	1
899	основная тенденция	2	1
900	что искусство	15	1
901	и отсюда	2	1
902	что эти	3	1
903	нет ничего	1	1
904	поле сознания	1	1
905	поскольку она	2	1
906	еще до	1	1
907	которых можно	1	1
908	под именем	1	1
909	именно эту	1	1
910	бросается в	1	1
911	фрейд и	1	1
912	философии а	1	1
913	его и	4	1
914	необходимое условие	1	1
915	выражение только	1	1
916	и повторение	1	1
917	совершенно не	7	1
918	признать что	1	1
919	свести все	2	1
920	том случае	3	1
921	исходя из	4	1
922	на природу	1	1
923	у отдельных	2	1
924	а с	2	1
925	в данном	1	1
926	сцеплением мыслей	1	1
927	и преступника	1	1
928	признается в	1	1
929	все основания	1	1
930	всю его	1	1
931	число раз	1	1
932	у различных	1	1
933	искусства они	2	1
934	от других	3	1
935	можно установить	1	1
936	в основе	13	1
937	художник в	1	1
938	с бессознательным	2	1
939	восприятии и	2	1
940	уже из	1	1
941	а если	1	1
942	говорит по	1	1
943	бы с	1	1
944	оно в	1	1
945	что этот	3	1
946	вопрос о	3	1
947	всего человека	1	1
948	не означает	2	1
949	это понятие	1	1
950	видим что	5	1
951	же говорят	1	1
952	говоря в	1	1
953	тех же	2	1
954	применении к	2	1
955	которой он	2	1
956	довольно верно	1	1
957	эта операция	1	1
958	но ведь	1	1
959	поэзии и	8	1
960	случае если	2	1
961	не составляет	2	1
962	очень часто	4	1
963	от природы	1	1
964	духовной жизни	1	1
965	в светлое	1	1
966	собой в	1	1
967	что сущность	1	1
968	полнее и	1	1
969	как совершенно	5	1
970	роли и	1	1
971	есть в	7	1
972	конечно не	2	1
973	в роли	1	1
974	с новыми	2	1
975	к идее	2	1
976	при отсутствии	1	1
977	близко к	1	1
978	творчество и	1	1
979	образ должен	1	1
980	что самое	4	1
981	от индивидуального	1	1
982	наконец в	2	1
983	в нескольких	1	1
984	комбинации образов	1	1
985	приводит и	2	1
986	процесс в	4	1
987	уже в	3	1
988	не дает	3	1
989	художник никогда	1	1
990	ту или	2	1
991	лежат в	1	1
992	его общей	1	1
993	по сравнению	3	1
994	однако если	1	1
995	имеет свой	3	1
996	согласуется с	1	1
997	основе этого	1	1
998	другой в	2	1
999	психики а	1	1
1000	его творчества	1	1
1001	самое существенное	1	1
1002	может вызвать	1	1
1003	так называемым	1	1
1004	указывает что	4	1
1005	различных его	1	1
1006	эти утверждения	1	1
1007	потому что	27	1
1008	в свою	3	1
1009	сознания в	1	1
1010	и тем	5	1
1011	слова и	1	1
1012	романы достоевского	1	1
1013	искусстве нет	1	1
1014	от всех	3	1
1015	том можно	1	1
1016	о достоевском	1	1
1017	обойтись без	1	1
1018	практике но	1	1
1019	только тогда	8	1
1020	если так	1	1
1021	познания или	1	1
1022	и поэтому	3	1
1023	порядке как	1	1
1024	в него	4	1
1025	произведения от	1	1
1026	только один	2	1
1027	то все	2	1
1028	а по	1	1
1029	образы фантазии	1	1
1030	целым рядом	2	1
1031	процессов и	1	1
1032	них по	2	1
1033	но она	1	1
1034	со стороны	5	1
1035	только на	7	1
1036	если же	3	1
1037	или иных	2	1
1038	или иные	1	1
1039	произведения но	2	1
1040	которые должны	2	1
1041	содержания и	3	1
1042	что эта	4	1
1043	для этого	1	1
1044	одно и	1	1
1045	может служить	3	1
1046	на его	3	1
1047	к творчеству	1	1
1048	и ему	1	1
1049	и если	4	1
1050	и та	1	1
1051	хотя в	1	1
1052	все те	1	1
1053	процессе творчества	2	1
1054	из сферы	1	1
1055	и что	28	1
1056	основные признаки	1	1
1057	и определяет	1	1
1058	дело не	1	1
1059	один раз	1	1
1060	к области	3	1
1061	как если	1	1
1062	приходит к	5	1
1063	материал его	2	1
1064	существу своему	2	1
1065	эмоции и	1	1
1066	за пределы	2	1
1067	к анализу	1	1
1068	а между	1	1
1069	и целиком	1	1
1070	но только	6	1
1071	этого факта	2	1
1072	влечения и	2	1
1073	заключает в	3	1
1074	говорит что	10	1
1075	задачи и	3	1
1076	однако сами	1	1
1077	говоря о	2	1
1078	явлений в	1	1
1079	мы хотим	1	1
1080	перестанет быть	1	1
1081	еще в	1	1
1082	это то	1	1
1083	представление как	1	1
1084	человеческой психики	2	1
1085	простых смертных	1	1
1086	той социальной	1	1
1087	основании этих	1	1
1088	особый вид	1	1
1089	да винчи	2	1
1090	часто в	2	1
1091	то как	4	1
1092	как оно	2	1
1093	типы и	1	1
1094	занимает и	1	1
1095	звуков и	1	1
1096	и психологии	2	1
1097	это имеет	3	1
1098	стихи о	1	1
1099	этом смысле	3	1
1100	что из	1	1
1101	себе ту	1	1
1102	то или	3	1
1103	художественному произведению	1	1
1104	или как	2	1
1105	только припомнить	1	1
1106	что до	1	1
1107	присущи и	1	1
1108	самого начала	1	1
1109	свою очередь	3	1
1110	и наоборот	2	1
1111	или иное	2	1
1112	это его	1	1
1113	от посторонних	1	1
1114	какой мере	3	1
1115	и музыке	1	1
1116	он поясняет	1	1
1117	содержания в	1	1
1118	и ту	2	1
1119	связанных с	1	1
1120	в глаза	2	1
1121	перед необходимостью	1	1
1122	художественными образами	1	1
1123	мере не	1	1
1124	мы полагаем	1	1
1125	вот этот	1	1
1126	это вопрос	1	1
1127	художников и	1	1
1128	художественная деятельность	1	1
1129	между описанием	1	1
1130	бесконечное число	1	1
1131	его точки	1	1
1132	личности и	1	1
1133	значение и	3	1
1134	и той	5	1
1135	и называются	1	1
1136	сведена к	2	1
1137	искусства которая	1	1
1138	только наиболее	1	1
1139	процесс и	1	1
1140	и основной	1	1
1141	единство и	1	1
1142	ни одной	1	1
1143	же на	1	1
1144	онегина не	1	1
1145	или говоря	1	1
1146	сейчас же	5	1
1147	так то	1	1
1148	и еще	1	1
1149	которых каждая	2	1
1150	приходят к	1	1
1151	признается что	1	1
1152	его поведение	1	1
1153	отношение к	3	1
1154	и связанное	1	1
1155	каждым из	1	1
1156	о создании	1	1
1157	утверждал что	3	1
1158	как мы	2	1
1159	элементов в	1	1
1160	соответствии с	1	1
1161	и ряд	1	1
1162	же не	1	1
1163	жизни не	1	1
1164	наконец что	1	1
1165	и явлений	1	1
1166	в данной	1	1
1167	к изучению	1	1
1168	видим в	1	1
1169	обходятся без	1	1
1170	идет только	1	1
1171	эту внутреннюю	1	1
1172	стихотворение по	1	1
1173	в понимании	1	1
1174	но вместе	1	1
1175	свете этих	1	1
1176	самые различные	1	1
1177	автор не	1	1
1178	для такого	2	1
1179	бы его	1	1
1180	этого сравнения	1	1
1181	заметить что	3	1
1182	и служит	1	1
1183	и во	3	1
1184	же роман	1	1
1185	что есть	3	1
1186	не чувственное	1	1
1187	к уничтожению	1	1
1188	относится скорее	1	1
1189	их к	1	1
1190	и изучение	1	1
1191	ею и	1	1
1192	виде не	2	1
1193	приводят к	1	1
1194	благодаря этому	1	1
1195	тенденции к	1	1
1196	обратимся к	1	1
1197	материала в	2	1
1198	художественные произведения	3	1
1199	громадное значение	1	1
1200	группы только	1	1
1201	больше того	1	1
1202	анализа и	1	1
1203	психологии в	3	1
1204	быть в	2	1
1205	что может	1	1
1206	ее а	1	1
1207	в ход	2	1
1208	находится в	1	1
1209	уже не	3	1
1210	имеем дело	2	1
1211	вся область	1	1
1212	направленных к	1	1
1213	не значит	2	1
1214	в действительной	1	1
1215	стоит только	4	1
1216	музыкальное исполнение	1	1
1217	эту мысль	2	1
1218	слова в	5	1
1219	ли она	1	1
1220	роль играет	1	1
1221	о наслаждении	1	1
1222	так не	1	1
1223	чего он	1	1
1224	лев толстой	1	1
1225	содержания на	1	1
1226	самый элементарный	1	1
1227	или иного	1	1
1228	его действительной	1	1
1229	процессов в	1	1
1230	материал в	1	1
1231	связи со	2	1
1232	бессознательное и	2	1
1233	на этот	2	1
1234	это что	1	1
1235	как увидим	1	1
1236	формы для	1	1
1237	и отчетливее	1	1
1238	и других	4	1
1239	свести к	1	1
1240	художником в	1	1
1241	согласиться с	2	1
1242	чаще всего	1	1
1243	основании всех	1	1
1244	прямом смысле	1	1
1245	сам толстой	1	1
1246	следующие положения	1	1
1247	как будто	10	1
1248	искусства в	14	1
1249	их отношение	1	1
1250	а об	1	1
1251	когда говорит	5	1
1252	можно свести	1	1
1253	о роли	1	1
1254	очевидным как	1	1
1255	леонардо да	2	1
1256	оно может	1	1
1257	этих теорий	1	1
1258	тех или	2	1
1259	силу того	3	1
1260	материалов и	1	1
1261	произведения без	1	1
1262	увидим ниже	1	1
1263	роль сознания	2	1
1264	трудно не	1	1
1265	звуковая форма	1	1
1266	чувства в	1	1
1267	это в	4	1
1268	или не	2	1
1269	литературное произведение	1	1
1270	приходится признать	1	1
1271	является только	1	1
1272	творчество для	1	1
1273	и чувства	1	1
1274	даже для	2	1
1275	в ту	1	1
1276	связаны с	1	1
1277	но это	3	1
1278	так называемое	1	1
1279	самого художника	1	1
1280	самый механизм	1	1
1281	потому и	1	1
1282	вопросу и	1	1
1283	является уже	1	1
1284	эти формы	1	1
1285	с ее	3	1
1286	не имеющих	1	1
1287	и искусство	2	1
1288	бессознательных процессов	1	1
