N	3gram	Vygotskiy_	Istorich
179	и входит в	1	2
180	мы имеем дело	2	2
181	если верно что	1	2
182	не раньше чем	1	2
183	в силу того	6	2
184	говорят о том	1	2
185	образом мы можем	1	2
186	непосредственной связи с	1	2
187	на первый план	1	2
188	может быть в	1	2
189	только в том	2	2
190	что они были	1	2
191	в этом и	2	2
192	но все это	1	2
193	в меньшей мере	3	2
194	это мы видим	2	2
195	это объясняет нам	1	2
196	главным образом в	1	2
197	вместо того чтобы	2	2
198	к нему но	1	2
199	и не могут	1	2
200	не могут быть	3	2
201	вне поля зрения	1	2
202	силу присущих ему	1	2
203	но если это	1	2
204	больше и больше	2	2
205	связаны друг с	1	2
206	как это делают	1	2
207	как это показывает	1	2
208	и должен быть	1	2
209	это не может	1	2
210	на вопрос о	1	2
211	том что она	2	2
212	совершенно очевидно что	2	2
213	этого не может	1	2
214	а она уже	1	2
215	и в конце	2	2
216	не только для	1	2
217	его связь с	1	2
218	заставляет думать что	1	2
219	и то и	1	2
220	с полной ясностью	1	2
221	от земли до	1	2
222	показывает что в	1	2
223	и не может	2	2
224	не просто как	1	2
225	то что было	1	2
226	в свою очередь	3	2
227	силу того что	6	2
228	связаны между собой	4	2
229	и должно быть	1	2
230	здесь как и	1	2
231	так как оно	1	2
232	не потому что	1	2
233	между ним и	1	2
234	его в себя	1	2
235	и той же	5	2
236	чтобы ответить на	1	2
237	одно и то	3	2
238	как представление о	1	2
239	одной и той	5	2
240	и ничего не	1	2
241	таким образом что	1	2
242	бы показать что	2	2
243	только потому что	3	2
244	том что он	2	2
245	мы видим таким	1	2
246	иначе обстоит дело	1	2
247	в свете наших	1	2
248	что он как	1	2
249	имеем дело с	1	2
250	к выводу что	3	1
251	где мы имеем	1	1
252	та же самая	2	1
253	ему нужно было	2	1
254	установить что в	1	1
255	только частный случай	1	1
256	он говорит что	1	1
257	что она не	1	1
258	он никак не	1	1
259	и в этих	1	1
260	в самое последнее	1	1
261	этот вопрос так	1	1
262	здесь он часто	1	1
263	может входить в	1	1
264	с тем они	1	1
265	два основных момента	1	1
266	что он хочет	1	1
267	связь между словом	4	1
268	в предыдущей главе	1	1
269	таким образом на	1	1
270	только о том	1	1
271	мы начнем с	1	1
272	таким же образом	1	1
273	она представляет собой	4	1
274	как бы с	1	1
275	таким образом если	1	1
276	как мы уже	2	1
277	одним словом это	1	1
278	по своему содержанию	1	1
279	кроме того что	1	1
280	как это мы	1	1
281	но при этом	1	1
282	обычно стоит в	1	1
283	его отношения к	1	1
284	если таким образом	2	1
285	здесь перед исследователем	1	1
286	в которой она	1	1
287	речь идет о	1	1
288	здесь не в	1	1
289	с тем и	2	1
290	по аналогии с	1	1
291	и по внутреннему	1	1
292	нельзя сказать что	1	1
293	из которых одна	1	1
294	сказывается в том	1	1
295	по внешним формам	1	1
296	он исходит из	1	1
297	встречается не так	1	1
298	в отдельности и	1	1
299	так как самая	1	1
300	эта связь может	1	1
301	происходит иначе чем	1	1
302	чем иным как	2	1
303	если не знать	1	1
304	и тогда он	1	1
305	что все эти	1	1
306	одновременно с этим	1	1
307	в целом и	1	1
308	без всякой связи	1	1
309	и в соответствии	1	1
310	к самому себе	1	1
311	к другим видам	1	1
312	что мы нашли	2	1
313	в его образе	1	1
314	и с другой	1	1
315	ни у одного	1	1
316	ребенок как бы	1	1
317	у нас и	1	1
318	этапы в развитии	1	1
319	самым интимным образом	1	1
320	в нашем исследовании	1	1
321	есть и в	1	1
322	оно совершается в	1	1
323	она не содержит	1	1
324	ничего специфического в	1	1
325	того что он	1	1
326	лишь тогда когда	1	1
327	том как эта	1	1
328	если мы сравним	1	1
329	нас к той	1	1
330	ситуации в которой	3	1
331	и могут быть	1	1
332	но не может	2	1
333	этом случае не	1	1
334	развития начиная от	1	1
335	к другому есть	1	1
336	тому что мы	1	1
337	то что по	1	1
338	как мы знаем	1	1
339	все эти примеры	1	1
340	что у нее	3	1
341	вообще не знает	1	1
342	видно из того	1	1
343	было бы объяснить	1	1
344	в этом смысле	2	1
345	бы для объяснения	1	1
346	но и не	3	1
347	каким образом в	1	1
348	мог бы показать	1	1
349	самое последнее время	1	1
350	и состоит в	1	1
351	никогда не осуществляется	1	1
352	самому себе и	1	1
353	друг другу и	1	1
354	несмотря на то	1	1
355	как таковых и	1	1
356	тем более что	1	1
357	до тех пор	1	1
358	нас остановиться на	1	1
359	ясность в этот	1	1
360	как и все	1	1
361	ее свойств и	1	1
362	его потому что	1	1
363	что эта связь	1	1
364	у нас в	1	1
365	от нее к	1	1
366	есть ли у	1	1
367	мы видели не	1	1
368	этого мы должны	1	1
369	в пределах одного	1	1
370	сих пор в	1	1
371	содержат в себе	4	1
372	и что в	1	1
373	мы остановимся только	1	1
374	обычно связано с	1	1
375	отличается тем что	1	1
376	что несколько человек	1	1
377	никогда не может	1	1
378	в каком направлении	1	1
379	к которой приходит	1	1
380	как показывает исследование	5	1
381	по тем же	2	1
382	она не имеет	1	1
383	таким образом оказывается	2	1
384	то что мы	3	1
385	не ясно что	1	1
386	в себе ничего	4	1
387	в целом но	1	1
388	в этом мы	1	1
389	из которых каждый	1	1
390	также и в	1	1
391	прежде всего в	2	1
392	могут быть установлены	1	1
393	между собой между	1	1
394	в каком отношении	1	1
395	они входят в	1	1
396	в непосредственной связи	1	1
397	и бросил в	1	1
398	что оно имеет	2	1
399	в самом начале	5	1
400	частный случай более	2	1
401	и иначе как	1	1
402	и столь же	2	1
403	с собой и	1	1
404	на более широкий	1	1
405	в себе в	2	1
406	том смысле что	2	1
407	до известной степени	2	1
408	не прямо а	1	1
409	не содержит в	2	1
410	к ним с	1	1
411	в процессе развития	1	1
412	в силу своей	1	1
413	в этом примере	2	1
414	ее в ее	1	1
415	и о связи	1	1
416	мы таким образом	1	1
417	стороны и его	1	1
418	должно было бы	1	1
419	потому что как	1	1
420	никак не мог	1	1
421	ни одно из	1	1
422	так что в	2	1
423	сравним с этим	1	1
424	ответить на этот	1	1
425	что все это	1	1
426	мы могли бы	9	1
427	что происходит в	1	1
428	и его значения	2	1
429	может быть уже	1	1
430	случай более общего	1	1
431	но мы не	1	1
432	до некоторой степени	1	1
433	и есть то	1	1
434	собой не только	1	1
435	таким образом развитие	2	1
436	в этом отношении	7	1
437	в центре внимания	1	1
438	не непосредственно а	1	1
439	потому что в	1	1
440	именно потому что	1	1
441	возникает вместе с	1	1
442	хотя и в	2	1
443	нужно было бы	2	1
444	может быть не	1	1
445	не чем иным	2	1
446	в такой же	3	1
447	и в меньшей	2	1
448	так и по	2	1
449	и не по	1	1
450	от предмета и	1	1
451	и следовательно не	1	1
452	то что этот	1	1
453	могут быть поставлены	2	1
454	как бы он	1	1
455	по ту сторону	1	1
456	что между ними	1	1
457	подтверждают это предположение	1	1
458	объясняется то что	1	1
459	играет огромную роль	1	1
460	что как бы	1	1
461	в высшей степени	1	1
462	но и он	1	1
463	по сравнению со	3	1
464	что как это	1	1
465	так как для	1	1
466	только в самое	1	1
467	и в современной	1	1
468	то же время	1	1
469	в этот вопрос	1	1
470	для этого мы	2	1
471	в значительной степени	1	1
472	нечто такое что	2	1
473	представить себе что	2	1
474	и в этом	2	1
475	и перенося ее	1	1
476	о природе и	1	1
477	в определенном направлении	1	1
478	приблизительно так же	1	1
479	тому что в	1	1
480	к нему и	1	1
481	друг друга и	1	1
482	только по отношению	1	1
483	тем что здесь	1	1
484	мы находим в	2	1
485	что то что	1	1
486	но и там	1	1
487	как то что	1	1
488	той ситуации в	1	1
489	при таком положении	1	1
490	в какой мере	2	1
491	прийти к выводу	1	1
492	одновременно и в	1	1
493	идет снизу вверх	1	1
494	так как по	1	1
495	от того что	2	1
496	первый план выдвигается	1	1
497	совпадает с ним	2	1
498	то новое что	2	1
499	с той же	1	1
500	во всем его	1	1
501	так как мы	2	1
502	в какой бы	1	1
503	в которой он	2	1
504	один из моментов	1	1
505	этом случае в	2	1
506	образом оказывается что	1	1
507	он мог бы	2	1
508	в своем развитии	1	1
509	что при этом	1	1
510	в то же	2	1
511	вошел и в	1	1
512	при переходе от	8	1
513	не содержат в	3	1
514	заключается в том	9	1
515	с которыми он	1	1
516	на этом пути	1	1
517	в первом случае	5	1
518	что и не	1	1
519	что он это	1	1
520	сам собой возникает	1	1
521	с другом и	1	1
522	что дает нам	1	1
523	при ближайшем рассмотрении	1	1
524	зависимости от того	1	1
525	один из тех	1	1
526	не может выйти	1	1
527	между ними существует	2	1
528	как одна из	1	1
529	нам в руки	1	1
530	иначе чем это	1	1
531	друг другу не	1	1
532	у одного из	1	1
533	у нас на	1	1
534	другой стороны как	1	1
535	мы знаем не	1	1
536	тому что она	1	1
537	представление о том	2	1
538	в известных случаях	1	1
539	представляет собой такое	1	1
540	видеть и слышать	1	1
541	но не для	2	1
542	быть поставлены в	1	1
543	это отнюдь не	1	1
544	сказать что мы	1	1
545	в целом мы	1	1
546	уже говорили выше	1	1
547	едва ли не	3	1
548	то вместе с	1	1
549	не только при	1	1
550	приводит к тому	3	1
551	до конца и	1	1
552	с ней в	1	1
553	была сделана попытка	1	1
554	потому что они	2	1
555	но с другой	1	1
556	на первом месте	1	1
557	друг к другу	3	1
