N	3gram	Berdyaev_O	Mirosoze
95	самой последней глубине	1	2
96	нет ничего кроме	2	2
97	нет ничего статического	1	2
98	может быть человек	2	2
99	того что человек	1	2
100	потому поступил как	1	2
101	не рабских восторгов	1	2
102	тысячи миллионов счастливых	1	2
103	жаждал свободной любви	1	2
104	ни у кого	2	2
105	динамично все в	1	2
106	остается у него	1	2
107	был для него	1	2
108	в самую глубину	1	2
109	на периферии бытия	1	2
110	миллионов счастливых младенцев	1	2
111	был до глубины	1	2
112	а с ним	1	2
113	не так как	1	2
114	человека а не	1	2
115	по природе своей	1	2
116	и к чему	1	2
117	а не рабских	1	2
118	может быть всего	1	2
119	неопределенного взял все	1	2
120	сделается чтобы не	1	2
121	не только бога	2	2
122	бросается в глаза	1	2
123	сошел с креста	1	2
124	было для него	1	2
125	ты взял все	1	2
126	том что в	1	2
127	в россии в	1	2
128	в самом последнем	1	2
129	в самой последней	1	2
130	пожелать себе даже	2	2
131	этом он был	1	2
132	страх тот сам	1	2
133	для русского человека	1	2
134	в этой судьбе	1	2
135	свободной любви а	1	2
136	от него и	4	2
137	полярности человеческой природы	1	2
138	отречения от свободы	1	2
139	и страх тот	1	2
140	человеческой личности и	1	2
141	в романах достоевского	3	2
142	преступления и наказания	1	2
143	было не по	1	2
144	что не все	1	2
145	не по силам	1	2
146	и не может	1	2
147	кто победит боль	1	2
148	человеческой природы он	1	2
149	все вращается вокруг	1	2
150	достоевский прежде всего	2	2
151	и великий инквизитор	3	2
152	боль и страх	1	2
153	что было не	1	2
154	в этих словах	1	2
155	рассудка и настоять	1	2
156	связано у достоевского	1	2
157	достоевского есть лишь	1	2
158	гадательного и неопределенного	1	2
159	на этот случай	1	2
160	и есть та	1	2
161	человека в свободе	1	2
162	а потому поступил	1	2
163	счастья и успокоения	1	2
164	у достоевского он	1	2
165	достоевский открыл что	1	2
166	он не только	1	2
167	нарочно сумасшедшим на	1	2
168	что во всяком	1	2
169	о достоевском и	1	2
170	все ли дозволено	1	2
171	так и не	1	2
172	необычайного гадательного и	1	2
173	сумасшедшим на этот	1	2
174	ивана карамазова в	1	2
175	и в бесах	1	2
176	ней нужно искать	1	2
177	достоевского но он	1	2
178	не было для	1	2
179	влечет к гибели	2	2
180	и неопределенного взял	1	2
181	в ней нужно	1	2
182	и в самой	2	2
183	к черту и	2	2
184	и настоять на	1	2
185	ли может быть	1	2
186	одно из самых	1	2
187	это страшная и	1	2
188	легенда о великом	2	2
189	что человеку надо	2	2
190	единственно для того	2	2
191	атеиста ивана карамазова	1	2
192	бога и дьявола	1	2
193	никто не может	1	2
194	и я хочу	1	2
195	отношение к злу	1	2
196	дано было познать	1	2
197	рабских восторгов невольника	1	2
198	человеку у достоевского	1	2
199	из подполья и	3	2
200	ты возжелал свободной	1	2
201	любви а не	1	2
202	глупой воле пожить	1	2
203	навсегда его ужаснувшим	1	2
204	не могут быть	2	2
205	достоевского он не	1	2
206	не иметь рассудка	1	2
207	тысяч великих и	1	2
208	вопрос о боге	3	2
209	настоять на своем	1	2
210	могуществом раз навсегда	1	2
211	по своей глупой	1	2
212	иметь рассудка и	1	2
213	у него была	1	2
214	победит боль и	1	2
215	как бы в	1	2
216	великий инквизитор говорит	2	2
217	бога но и	1	2
218	достоевского и в	1	2
219	в этом отношении	1	2
220	раз навсегда его	1	2
221	случай сделается чтобы	1	2
222	своей глупой воле	1	2
223	диалектика о человеке	1	2
224	этот случай сделается	1	2
225	достоевского нужно искать	1	2
226	желать себе одного	1	1
227	положительное одним словом	1	1
228	новое будет богом	1	1
229	было устремлено на	1	1
230	вред и противоречит	1	1
231	непременно последователей найдет	1	1
232	имя твое но	1	1
233	бы еще ничего	1	1
234	когда человек может	1	1
235	он сравниться в	1	1
236	лишь к избранным	1	1
237	и характер его	1	1
238	никогда и нигде	1	1
239	а ведь дважды	1	1
240	периода до записок	1	1
241	вспомни что их	1	1
242	даже широк я	1	1
243	т е формула	1	1
244	производит свои антропологические	1	1
245	в самом начале	1	1
246	увеличил им ее	1	1
247	мрак и проклятие	1	1
248	и что зло	1	1
249	вечно порочного и	1	1
250	а не чудесной	1	1
251	земле к которой	1	1
252	берега сходятся тут	1	1
253	свободное хотение свой	1	1
254	собой единственно для	1	1
255	между достоевским и	1	1
256	свой собственный хотя	1	1
257	человек решать впредь	1	1
258	не чудесной жаждал	1	1
259	это глупейшее ведь	1	1
260	уж тут своя	1	1
261	а начало смерти	1	1
262	люди все еще	1	1
263	инстинктивно боится достигнуть	1	1
264	ведь все дело-то	1	1
265	бы кажется и	1	1
266	себя тот бог	1	1
267	все исходит от	1	1
268	о человеке в	1	1
269	добро и что	1	1
270	начало смерти курсив	1	1
271	с ним может	1	1
272	того ни с	1	1
273	бы он ни	1	1
274	с записок из	1	1
275	клавиши если вы	1	1
276	записки из подполья	1	1
277	людях слишком высоко	1	1
278	вещь страшная потому	1	1
279	чувство личности и	1	1
280	от настоящего страдания	1	1
281	ты судил о	1	1
282	быть человек любит	1	1
283	у достоевского совсем	1	1
284	это должно быть	1	1
285	хлеб земной вдоволь	1	1
286	преступлении и наказании	3	1
287	не потому ли	1	1
288	глубину человеческой природы	1	1
289	неужто же и	1	1
290	а определить нельзя	1	1
291	что русский человек	1	1
292	не жизнь господа	1	1
293	ставрогина кириллова версилова	1	1
294	в глубине человеческой	1	1
295	говорит герой „записок	1	1
296	о чем хлопочет	1	1
297	мы не с	1	1
298	мысли и все	1	1
299	чтобы иметь право	1	1
300	и мысли и	1	1
301	достоевского не было	1	1
302	но может ли	1	1
303	случай только один	1	1
304	страшная и ужасная	1	1
305	разрушения и хаоса	1	1
306	в глубину эту	1	1
307	свой пагубный фантастический	1	1
308	человечество стремится только	1	1
309	благоденствие человеку выгодно?	1	1
310	иметь право пожелать	1	1
311	а не штифтик	1	1
312	обидно то что	1	1
313	человек от настоящего	1	1
314	с утра до	1	1
315	и проклятие так	1	1
316	человека в его	2	1
317	стремится только и	1	1
318	поток раскаленной лавы	1	1
319	это я отвечаю	1	1
320	сказать в самой	1	1
321	у него до	1	1
322	бунтовщики ты обещал	1	1
323	племени с земным?	1	1
324	лучше сказать с	1	1
325	с земным? и	1	1
326	последователей найдет так	1	1
327	и заключается в	1	1
328	разумеется должна быть	1	1
329	один когда человек	1	1
330	сам станет бог	1	1
331	это благоразумие с	1	1
332	своя воля бывает	1	1
333	человек может нарочно	1	1
334	небесный но может	1	1
335	было познать человека	1	1
336	в экстатически-огненной атмосфере	1	1
337	годы нет широк	1	1
338	потому что бог	1	1
339	ни с какой	1	1
340	страшнее кто уже	1	1
341	любовь версилова к	1	1
342	лишь его судьба	1	1
343	памятники ни произведения	1	1
344	ибо легче была	1	1
345	вздора самой неэкономической	1	1
346	вокруг этой оси	1	1
347	цель на земле	1	1
348	ложное отношение к	1	1
349	два и без	1	1
350	человек нарочно сумасшедшим	1	1
351	говорят о том	1	1
352	красоты в космосе	1	1
353	которую он сам	1	1
354	характер его интересовали	1	1
355	ничего нет кроме	1	1
356	у достоевского нельзя	1	1
357	одно благоденствие человеку	1	1
358	влагает в уста	1	1
359	и личной судьбы	1	1
360	сказать с ретроградной	1	1
361	люди исключительно люди	1	1
362	была бы ноша	1	1
363	иных случаях а	1	1
364	в космосе в	1	1
365	и таинственная вещь	1	1
366	и через человека	1	1
367	всегда есть лишь	1	1
368	собственно в цели	1	1
369	мудрецы что человеку	1	1
370	самым здравым заключениям	1	1
371	даже и глупейшего	1	1
372	впредь сам что	1	1
373	формула а ведь	1	1
374	же можно и	1	1
375	всего выгоднее для	1	1
376	что есть на	1	1
377	воля будет когда	1	1
378	ли своя воля	1	1
379	и теории постоянно	1	1
380	даже глупейшего а	1	1
381	что иной высший	1	1
382	страшная но и	1	1
383	возможность предварительного расчета	1	1
384	над собственной природой	1	1
385	к нему как	1	1
386	земле особенно в	1	1
387	достоевского только и	1	1
388	ли нам все	1	1
389	и свободное хотение	1	1
390	дороги и слабые	1	1
391	он ни был	1	1
392	идеалом содомским в	1	1
393	элемент именно свои	1	1
394	и загадочное природа	1	1
395	он человек а	1	1
396	бог у него	1	1
397	дело-то человеческое кажется	1	1
398	кажется и действительно	1	1
399	все в исступлении	1	1
400	зла в этом	1	1
401	скажете что и	1	1
402	чтобы человек поминутно	1	1
403	у него человек	1	1
404	жизнь господа а	1	1
405	что нет у	1	1
406	выгодах потому что	1	1
407	одни загадки тут	1	1
408	пропущенная самая выгодная	1	1
409	и все чувства	1	1
410	ты не сошел	1	1
411	е формула а	1	1
412	него сердце его	1	1
413	быть всего выгоднее	1	1
414	человек всегда и	1	1
415	и свободными потому	1	1
416	и переменится физически	1	1
417	знает может быть	1	1
418	в экстазе и	2	1
419	загадки тут берега	1	1
420	а не собственно	1	1
421	инквизитор обвиняет христа	1	1
422	арифметики когда будет	1	1
423	не могли вытерпеть	1	1
424	и он не	1	1
425	юные беспорочные годы	1	1
426	созерцает красоты в	1	1
427	в этот период	1	1
428	в этом разница	1	1
429	опять по своей	1	1
430	на два периода	1	1
431	выгодная выгода которая	1	1
432	в частности может	1	1
433	ведет к гибели	1	1
434	так человек устроен	1	1
435	сердце его и	1	1
436	в руководстве твой	1	1
437	вот оказывается что	1	1
438	в самом деле	1	1
439	всеобщего будущего благоразумия	1	1
440	ли разум-то в	1	1
441	начинает с идеала	1	1
442	и везде кто	1	1
443	в своем художественном	2	1
444	ужаснувшим но и	1	1
445	которой бы кажется	1	1
446	таблички и до	1	1
447	для человека и	1	1
448	с идеала мадонны	1	1
449	отношении к человеку	1	1
450	добром и злом	2	1
451	а самая глубина	1	1
452	лишь один шекспир	1	1
453	я отвечаю за	1	1
454	нет у него	1	1
455	находится в противоречии	1	1
456	их чувств и	1	1
457	бы перестав ему	1	1
458	всегда и везде	1	1
459	нашу индивидуальность курсив	1	1
460	всего двух женщин	1	1
461	какая уж тут	1	1
462	о том все	1	1
463	скажет нам всем	1	1
464	над человеческой природой	1	1
465	в антропологии достоевского	1	1
466	это не есть	1	1
467	упрет руки в	1	1
468	что уж одна	1	1
469	системы и теории	1	1
470	все еще не	1	1
471	катастрофе за грани	1	1
472	т е от	1	1
473	свои фантастические мечты	1	1
474	и рассудок возьмет	1	1
475	тянется к нему	1	1
476	своя фантазия раздраженная	1	1
477	бы ноша его	1	1
478	когда будет одно	1	1
479	быть не иное	1	1
480	какой-нибудь джентльмен с	1	1
481	чем виноваты остальные	1	1
482	ни с чем	1	1
483	что неопределимая а	1	1
484	и это все	1	1
485	все есть лишь	1	1
486	это бы еще	1	1
487	между божеским и	1	1
488	богом человек и	1	1
489	один только случай	1	1
490	глупейшего а именно	1	1
491	исходит от него	1	1
492	вдруг ни с	1	1
493	нельзя подходить с	1	1
494	исступленное чувство личности	1	1
495	нам самое главное	1	1
496	в одной этой	1	1
497	любви ибо легче	1	1
498	хотеть же можно	1	1
499	зло должно быть	1	1
500	и тут ты	1	1
501	еще страшнее кто	1	1
502	для достоевского душа	1	1
503	под какую классификацию	1	1
504	у него в	5	1
505	людского племени с	1	1
506	но и тут	1	1
507	хотение свой собственный	1	1
508	выгодах? ведь может	1	1
509	себе подтвердить что	1	1
510	нам опять по	1	1
511	одной этой беспрерывности	1	1
512	обязанностью желать себе	1	1
513	тебе была дороже	1	1
514	физически и мир	1	1
515	в строгом смысле	1	1
516	в нем соединяется	1	1
517	к чему бы	1	1
518	выше всякого дела	1	1
519	веры тебе была	1	1
520	сохраняет нам самое	1	1
521	по силам людей	1	1
522	остальные слабые люди	1	1
523	все это благоразумие	1	1
524	всех выгод даже	1	1
525	чувствуют значительность версилова	1	1
526	ты обещал им	1	1
527	достоевского душа человеческая	1	1
528	впрямь приходил ты	1	1
529	фантазия раздраженная иногда	1	1
530	самая пропущенная самая	1	1
531	состоит чтобы человек	1	1
532	человек устроен и	1	1
533	указать на этих	1	1
534	одно нормальное и	1	1
535	все противоречия вместе	1	1
536	в выгодах? ведь	1	1
537	иное что как	1	1
538	примешать свой пагубный	1	1
539	силе и остроте	1	1
540	выгоднее для нашего	1	1
541	космосе в божественном	1	1
542	неопределимая а определить	1	1
543	и своим что	1	1
544	жорж занд в	1	1
545	дьявол с богом	1	1
546	чтобы все эти	1	1
547	постоянно разлетаются к	1	1
548	к которой человечество	1	1
549	не созерцает красоты	1	1
550	только один когда	1	1
551	человек и переменится	1	1
552	границу достоевского не	1	1
553	что у него	2	1
554	не все дозволено	1	1
555	что наконец-то они	1	1
556	что он был	1	1
557	иногда хотя бы	1	1
558	великих и сильных?	1	1
559	их жизни их	1	1
560	ты увеличил им	1	1
561	любви к человеку	1	1
562	свободы великий инквизитор	1	1
563	ожидать от человека	1	1
564	стоит именно от	1	1
565	сам по себе	1	1
566	когда дело доходит	1	1
567	повелевали ему разум	1	1
568	всего творчества достоевского	1	1
569	убить себя тот	1	1
570	ведь это глупейшее	1	1
571	таинственная вещь тут	1	1
572	что есть необычайного	1	1
573	только одно нормальное	1	1
574	содомским еще страшнее	1	1
575	умного ведь это	1	1
576	физиономией упрет руки	1	1
577	не созерцает божественный	1	1
578	положительному благоразумию примешать	1	1
579	высоко ибо конечно	1	1
580	ли сказать что	2	1
581	поработить человека чудом	1	1
582	противоречия человеческой природы	1	1
583	виновата слабая душа	1	1
584	не в том	1	1
585	пагубного вздора самой	1	1
586	друг с другом	1	1
587	сам инстинктивно боится	1	1
588	и он схватывал	1	1
589	достигнуть цели и	1	1
590	и упоминать не	1	1
591	схватывал только их	1	1
592	в том случае	1	1
593	да неужто же	1	1
594	от него идет	1	1
595	и мир переменится	1	1
596	только умного ведь	1	1
597	всего что есть	1	1
598	человеческой природы все	2	1
599	и положительно должно	1	1
600	поставлена жизненная загадка	1	1
601	он лишь в	1	1
602	человек любит не	1	1
603	он был гностиком	1	1
604	ним может быть	1	1
605	на людей и	1	1
606	сознательно пожелать себе	1	1
607	загадка о версилове	1	1
608	к человеку но	1	1
609	и вот оказывается	1	1
610	твердо так торжественно	1	1
611	с обычным различием	1	1
612	всяком случае сохраняет	1	1
613	ошибается ли разум-то	1	1
614	себе и своим	1	1
615	зло было для	1	1
616	разлетаются к черту	1	1
617	хотя бы даже	1	1
618	ни был любил	1	1
619	люди а не	1	1
620	великий инквизитор обвиняет	1	1
621	сам что добро	1	1
622	деле господа может	1	1
623	благоразумия возникнет какой-нибудь	1	1
624	вытерпеть того что	1	1
625	и состоит чтобы	1	1
626	все еще люди	1	1
627	одаренного такими странными	1	1
628	достижения иначе сказать	1	1
629	детей свободы свободной	1	1
630	был человек решать	1	1
631	страдания т е	1	1
632	не быть связанным	1	1
633	надо непременно благоразумно-выгодного	1	1
634	изнутри а не	1	1
635	несколько тысяч да	1	1
636	сделать людей счастливыми	2	1
637	предварительного расчета все	1	1
638	его ужаснувшим но	1	1
639	только случай только	1	1
640	о выгодах потому	1	1
641	буйном исступленном движении	1	1
642	отношение к достоевскому	1	1
643	разум и выгода	1	1
644	против собственной выгоды	1	1
645	креста потому что	1	1
646	два четыре т	1	1
647	любви человека чтобы	1	1
648	хотел а вовсе	1	1
649	вместо того чтобы	1	1
650	и глупейшего и	1	1
651	хлеб небесный но	1	1
652	переменится физически и	1	1
653	человека к богу	1	1
654	каприз своя фантазия	1	1
655	явный вред и	1	1
656	любви любовь версилова	1	1
657	переменится и дела	1	1
658	в уме его	1	1
659	уверен что человек	1	1
660	о человеке вообще	1	1
661	даже сердцем человек	1	1
662	ни с того	1	1
663	уже не жизнь	1	1
664	между этими двумя	1	1
665	разум-то в выгодах?	1	1
666	фантастический элемент именно	1	1
667	и кто знает	1	1
668	учение о человеке	1	1
669	его было устремлено	1	1
670	что ведь непременно	1	1
671	остальные? и чем	1	1
672	между добром и	2	1
673	есть одно из	1	1
674	а это было	1	1
675	смеет убить себя	1	1
676	в уста атеиста	1	1
677	частности может быть	1	1
678	человеческой природы достоевский	1	1
679	людей а потому	1	1
680	было бы ближе	1	1
681	воля бывает не	1	1
682	в этом мире	2	1
683	с идеалом содомским	1	1
684	что люди все	1	1
685	среди всеобщего будущего	1	1
686	дьявольским не совпадает	1	1
687	сострадать потому что	1	1
688	раскрытие глубины человека	1	1
689	был бы признать	1	1
690	от гордых и	1	1
691	господа а начало	1	1
692	нашего рассудка о	1	1
693	а именно чтобы	1	1
694	им ее еще	1	1
695	свои силы в	1	1
696	в противоречии с	1	1
697	том только и	1	1
698	то богов а	1	1
699	даже и в	1	1
700	идет до самой	1	1
701	ли он сравниться	1	1
702	ты лишь к	1	1
703	от существа одаренного	1	1
704	так для того	1	1
705	может нарочно сознательно	1	1
706	можно ожидать от	1	1
707	до вечера куда	1	1
708	к победе над	1	1
709	быть человек так	1	1
710	идеалом содомским еще	1	1
711	собственное вольное и	1	1
712	вообразили они что	1	1
713	этому положительному благоразумию	1	1
714	может быть выгоднее	1	1
715	для всякого вместе	1	1
716	том все ли	1	1
717	и идеала содомского	1	1
718	единственная причина сознания	1	1
719	свое так человек	1	1
720	этого мира он	1	1
721	никогда не откажется	1	1
722	даже до сумасшествия	1	1
723	своя воля будет	1	1
724	оси образуется вихрь	1	1
725	не бывало эта	1	1
726	как бы и	1	1
727	теории постоянно разлетаются	1	1
728	не фортепианные клавиши	1	1
729	была дороже всего	1	1
730	все эти логарифмы	1	1
731	дороги лишь десятки	1	1
732	е от разрушения	1	1
733	еще люди а	1	1
734	и дела переменятся	1	1
735	удержать за собой	1	1
736	человека и все	1	1
737	кто знает может	1	1
738	расчета все остановит	1	1
739	кто смеет убить	1	1
740	свобода и хлеб	1	1
741	с сего среди	1	1
742	существо проблематическое и	1	1
743	было для человека	1	1
744	поминутно доказывал себе	1	1
745	вот подросток одно	1	1
746	потому что во	1	1
747	связанным обязанностью желать	1	1
748	чтобы ко всему	1	1
749	влечет к катастрофе	1	1
750	нам явный вред	1	1
751	слабая душа что	1	1
752	могли вытерпеть того	1	1
753	без моей воли	1	1
754	к катастрофе за	1	1
755	только и заключается	1	1
756	самого достоевского он	1	1
757	и воистину воистину	1	1
758	человеку выгодно? не	1	1
759	неблагородной или лучше	1	1
760	только страшная но	1	1
761	любил русского скитальца	1	1
762	заключается в одной	1	1
763	решать впредь сам	1	1
764	преступление и наказание	1	1
765	ничтожны и бунтовщики	1	1
766	ничего застывшего окаменевшего	1	1
767	богов а остальные?	1	1
768	как от существа	1	1
769	жизненная загадка о	1	1
770	глупого даже глупейшего	1	1
771	и сгорают все	1	1
772	найдет так человек	1	1
773	которой человечество стремится	1	1
774	хаос и мрак	1	1
775	достоевского с обычным	1	1
776	возникнет какой-нибудь джентльмен	1	1
777	к гибели и	1	1
778	табличке и хаос	1	1
779	не ошибается ли	1	1
780	тот сам станет	1	1
781	в творчестве шекспира	1	1
782	уж одна возможность	1	1
783	что не могут	1	1
784	они побороли свободу	1	1
785	и противоречит самым	1	1
786	с тобой а	1	1
787	он схватывал только	1	1
788	штифтик курсив мой	1	1
789	этих детей свободы	1	1
790	кончает идеалом содомским	1	1
791	внимание его было	1	1
792	у него не	2	1
793	их веры тебе	1	1
794	себе одного только	1	1
795	противоречит самым здравым	1	1
796	потому что малосильны	1	1
797	широк я бы	1	1
798	ведь дважды два	1	1
799	не совпадает у	1	1
800	содомским в душе	1	1
801	ибо конечно они	1	1
802	от человека к	1	1
803	руководстве твой образ	1	1
804	смерти курсив мой	1	1
805	доказывал себе что	1	1
806	ужасная вещь страшная	1	1
807	самом деле господа	1	1
808	своим что наконец-то	1	1
809	да ведь это	1	1
810	свободной любви свободной	1	1
811	виноваты остальные слабые	1	1
812	силах вместить столь	1	1
813	хотения чего бы	1	1
814	потому что неопределимая	1	1
815	человек и с	1	1
816	то он должен	1	1
817	и хлеб земной	1	1
818	ведь это единственная	1	1
819	слова мити карамазова	1	1
820	брата из всего	1	1
821	собственной выгоды а	1	1
822	но и таинственная	1	1
823	с богом борется	1	1
824	не только страшная	1	1
825	и впрямь приходил	1	1
826	переменятся и мысли	1	1
827	к гибели но	1	1
828	пошел он за	1	1
829	природу и характер	1	1
830	и ужасная вещь	1	1
831	воистину горит как	1	1
832	выгодно? не ошибается	1	1
833	весь был в	1	1
834	избранным и для	1	1
835	эпического нет изображения	1	1
836	вместо твердого древнего	1	1
837	с неблагородной или	1	1
838	но никогда не	1	1
839	не стоит именно	1	1
840	мечты свою пошлейшую	1	1
841	страстным к нему	1	1
842	во тьме в	1	1
843	в бытийственной бездне	1	1
844	может быть что	1	1
845	твердого древнего закона	1	1
846	такая ли своя	1	1
847	эти мудрецы что	1	1
848	что зло имея	1	1
849	ничего и никогда	1	1
850	мир переменится и	1	1
851	и в том	1	1
852	ни с сего	1	1
853	человека чудом и	1	1
854	так что уж	1	1
855	же можно ожидать	1	1
856	есть для него	1	1
857	дикий каприз своя	1	1
858	его и воистину	1	1
859	ни под какую	1	1
860	ко всему этому	1	1
861	свободным сердцем должен	1	1
862	личность и нашу	1	1
863	ногой прахом единственно	1	1
864	что не могли	1	1
865	упоминать не стоит	1	1
866	у вл соловьева	1	1
867	же и впрямь	1	1
868	пожелает удержать за	1	1
869	выгоды а иногда	1	1
870	в этом тайна	1	1
871	сердцем человек и	1	1
872	так твердо так	1	1
873	человеку надо какого-то	1	1
874	от него сердце	1	1
875	свою пошлейшую глупость	1	1
876	и не быть	1	1
877	божеским и дьявольским	1	1
878	порочного и вечно	1	1
879	оцененных творений достоевского	1	1
880	причина сознания в	1	1
881	а кончает идеалом	1	1
882	филипповны и аглаи	1	1
883	только несколько тысяч	1	1
884	на этих детей	1	1
885	наконец-то они побороли	1	1
886	как хотел а	1	1
887	никакого другого дела	1	1
888	человек не исчезает	1	1
889	страшной ужасной он	1	1
890	за границу достоевского	1	1
891	солнцу все исходит	1	1
892	мадонны и горит	1	1
893	но обидно то	1	1
894	„записок из подполья	1	1
895	действовать так как	1	1
896	нет ничего эпического	1	1
897	к достоевскому он	1	1
898	с их душевным	1	1
899	или тебе дороги	1	1
900	нет нам дороги	1	1
901	достоевского связана с	1	1
902	таинственную глубину человеческой	1	1
903	того чтобы самому	1	1
904	фантастические мечты свою	1	1
905	свободы свободной любви	1	1
906	что любовь к	2	1
907	десятки тысяч великих	1	1
908	возьмет свое так	1	1
909	самому себе подтвердить	1	1
910	человека чтобы свободно	1	1
911	если вы скажете	1	1
912	и сильных? нет	1	1
913	ни природа ни	1	1
914	насмешливой физиономией упрет	1	1
915	периферии бытия но	1	1
916	что человек всегда	1	1
917	самое главное и	1	1
918	нем нет ничего	1	1
919	что как дважды	1	1
920	как к солнцу	1	1
921	вместить столь страшных	1	1
922	бог тогда новая	1	1
923	этой беспрерывности процесса	1	1
924	фортепианные клавиши если	1	1
925	свободной веры а	1	1
926	своем я верю	1	1
927	твое но вспомни	1	1
928	будет человекобог богочеловек?	1	1
929	ее еще больше	1	1
930	все системы и	1	1
931	чудесной жаждал свободной	1	1
932	сильных? нет нам	1	1
933	главное и самое	1	1
934	такими странными качествами?	1	1
935	того чтобы ко	1	1
936	от которой все	1	1
937	я уверен что	1	1
938	всему этому положительному	1	1
939	иной высший даже	1	1
940	так человек нарочно	1	1
941	познать человека в	1	1
942	интересовали люди исключительно	1	1
943	за собой единственно	1	1
944	из самых гениальных	1	1
945	действительно в том	1	1
946	за это потому	1	1
947	их природу и	1	1
948	прежде всего он	1	1
949	и хаоса никогда	1	1
950	божественном миропорядке отсюда	1	1
951	случае если приносит	1	1
952	есть вихревая антропология	1	1
953	нам всем а	1	1
954	сердцем должен был	1	1
955	перестав ему сострадать	1	1
956	было всего только	1	1
957	что малосильны порочны	1	1
958	что сам инстинктивно	1	1
959	красота перенести я	1	1
960	почему вы так	1	1
961	и от которой	1	1
962	глазах слабого вечно	1	1
963	есть та самая	1	1
964	и хаос что	1	1
965	их во имя	1	1
966	что ведь все	1	1
967	сознания в этих	1	1
968	раздраженная иногда хотя	1	1
969	к солнцу все	1	1
970	так торжественно уверены	1	1
971	жертвы их во	1	1
972	личности и личной	1	1
973	что и это	1	1
974	природы всем бросается	1	1
975	человеческой личности против	1	1
976	мити карамазова достоевский	1	1
977	если вдруг ни	1	1
978	его интересовали люди	1	1
979	и до арифметики	1	1
980	в глубине человека	2	1
981	должно свое собственное	1	1
982	то что ведь	1	1
983	не столкнуть ли	1	1
984	каприз и в	1	1
985	человек пожелает самого	1	1
986	что природа человеческая	1	1
987	по табличке и	1	1
988	я бы сузил	1	1
989	занд в гюго	1	1
990	всем а что	1	1
991	в том только	1	1
992	страстном буйном исступленном	1	1
993	своем художественном творчестве	2	1
994	свободу и сделали	1	1
995	него и потребовал	1	1
996	все чувствуют значительность	1	1
997	к избранным и	1	1
998	человеческого общества невыносимее	1	1
999	как дважды два	1	1
1000	равно настолько же	2	1
1001	до конца признает	1	1
1002	тогда новая жизнь	1	1
1003	ним вот наша	1	1
1004	может быть он	1	1
1005	любит страдание до	1	1
1006	что в центре	1	1
1007	обещал им хлеб	1	1
1008	ведь непременно последователей	1	1
1009	вот наша тайна	1	1
1010	ты можешь с	1	1
1011	взяли все эти	1	1
1012	не случайно достоевский	1	1
1013	исключительно люди с	1	1
1014	душа что не	1	1
1015	что господа не	1	1
1016	можно рассчитать по	1	1
1017	так как хотел	1	1
1018	верю в это	1	1
1019	на земле особенно	1	1
1020	выгоднее всех выгод	1	1
1021	есть на земле	1	1
1022	слишком даже широк	1	1
1023	так любит разрушение	1	1
1024	заслугу себе и	1	1
