N	2gram	Bakhtin_Pr	Morfolog
389	между собою	1	2
390	лишь с	1	2
391	одерживает победу	1	2
392	живой и	1	2
393	у него	9	2
394	не от	2	2
395	перейти к	1	2
396	он приводит	3	2
397	героя из	1	2
398	в чем	2	2
399	или менее	1	2
400	в одной	9	2
401	чтобы его	2	2
402	бы в	7	2
403	вопрос не	1	2
404	могли бы	3	2
405	таких героев	1	2
406	друг за	1	2
407	а с	4	2
408	вступает с	1	2
409	героя герой	2	2
410	героя к	1	2
411	случае если	1	2
412	и даже	4	2
413	как особая	1	2
414	она не	9	2
415	что ни	1	2
416	ту же	1	2
417	здесь только	1	2
418	не по	3	2
419	в поступках	1	2
420	быть и	1	2
421	в частности	2	2
422	бы они	1	2
423	из этих	2	2
424	они даны	1	2
425	можно сделать	1	2
426	должны быть	1	2
427	что эта	1	2
428	всех других	1	2
429	встреча с	1	2
430	в нее	1	2
431	ни одной	3	2
432	как их	3	2
433	из его	4	2
434	вопрос в	1	2
435	однако в	2	2
436	огромное значение	1	2
437	что о	1	2
438	как будто	4	2
439	их на	1	2
440	сказать о	1	2
441	если она	1	2
442	но они	4	2
443	герой не	2	2
444	во второй	1	2
445	в той	9	1
446	в особенности	2	1
447	были бы	5	1
448	во всем	1	1
449	нет а	1	1
450	вопрос кто	3	1
451	одном месте	1	1
452	вспомним хотя	1	1
453	никак нельзя	2	1
454	все что	6	1
455	образом и	1	1
456	до сих	3	1
457	еще раз	3	1
458	всего в	2	1
459	можно говорить	2	1
460	за ним	2	1
461	отвечает на	1	1
462	в постановке	1	1
463	и на	15	1
464	же и	2	1
465	как с	1	1
466	в рассказе	3	1
467	в момент	4	1
468	было так	1	1
469	и материал	1	1
470	между героем	1	1
471	которые не	1	1
472	на западе	2	1
473	что герой	3	1
474	которые здесь	1	1
475	которые он	3	1
476	зрения их	1	1
477	его с	2	1
478	до него	1	1
479	на ее	2	1
480	на первом	2	1
481	сверх того	1	1
482	иногда почти	2	1
483	своих героев	5	1
484	или иных	1	1
485	в применении	1	1
486	и далее	1	1
487	при этом	5	1
488	как отдельные	1	1
489	даже в	7	1
490	переносится в	1	1
491	формы в	1	1
492	работ по	1	1
493	дерево на	1	1
494	особенности этого	1	1
495	тем как	4	1
496	и был	3	1
497	ни стало	1	1
498	не вызывает	1	1
499	в другой	4	1
500	те же	3	1
501	отношении друг	1	1
502	таковое не	1	1
503	но ведь	4	1
504	быть поняты	1	1
505	его но	2	1
506	не являются	1	1
507	какими же	1	1
508	а есть	3	1
509	одно из	2	1
510	не столько	3	1
511	и делает	1	1
512	но этого	1	1
513	к ложным	1	1
514	или другого	1	1
515	своей смерти	1	1
516	совершенно иное	2	1
517	функции в	1	1
518	под этим	2	1
519	для данного	1	1
520	со всеми	1	1
521	в них	5	1
522	и самая	1	1
523	и сердце	1	1
524	чтобы в	2	1
525	положения в	1	1
526	материал на	1	1
527	но функция	1	1
528	если не	2	1
529	стоит в	1	1
530	где же	1	1
531	этой точки	3	1
532	во что	2	1
533	конечно и	5	1
534	мы понимаем	1	1
535	до этого	1	1
536	именно и	2	1
537	и с	10	1
538	которым он	1	1
539	их и	3	1
540	равно как	1	1
541	следовательно в	1	1
542	как дар	1	1
543	и все	4	1
544	оно есть	1	1
545	пр как	1	1
546	из самых	1	1
547	еще в	1	1
548	весь этот	2	1
549	все события	1	1
550	предметом его	2	1
551	постараемся показать	1	1
552	него но	1	1
553	она является	2	1
554	превращаются в	1	1
555	именно в	8	1
556	ведет к	1	1
557	не делает	1	1
558	же самый	1	1
559	и действительно	1	1
560	начала действия	1	1
561	отношения к	4	1
562	может получить	1	1
563	также не	2	1
564	необходимо для	1	1
565	как не	9	1
566	с ними	3	1
567	духа в	1	1
568	а именно	4	1
569	в своей	17	1
570	стремления к	1	1
571	на эту	1	1
572	и герой	2	1
573	дело идет	12	1
574	лица в	1	1
575	явлений и	1	1
576	они ни	2	1
577	через все	1	1
578	и были	1	1
579	бы не	3	1
580	есть на	1	1
581	к героям	1	1
582	сам с	1	1
583	ли он	2	1
584	о котором	1	1
585	плоскости как	1	1
586	и диалог	2	1
587	есть то	4	1
588	для их	2	1
589	мы считаем	1	1
590	которая не	2	1
591	на своем	2	1
592	нет в	1	1
593	все как	1	1
594	ничего общего	1	1
595	здесь нет	3	1
596	содержания но	1	1
597	совершенно безразлично	1	1
598	от различных	1	1
599	и нет	2	1
600	прекрасный сад	1	1
601	всякому человеку	1	1
602	все они	4	1
603	как один	1	1
604	к моему	1	1
605	совершенно не	2	1
606	совпадал с	1	1
607	во все	5	1
608	к этой	1	1
609	в главе	1	1
610	в котором	6	1
611	понятия и	1	1
612	или другим	1	1
613	как целое	2	1
614	в принцип	1	1
615	где есть	1	1
616	случае и	1	1
617	материал но	1	1
618	в свою	1	1
619	бы по	1	1
620	так чтобы	3	1
621	лежат в	2	1
622	но во	1	1
623	формы его	2	1
624	героем и	2	1
625	он является	1	1
626	только как	1	1
627	и независимо	1	1
628	в этот	2	1
629	и красоту	1	1
630	после смерти	1	1
631	с помощью	1	1
632	именно на	2	1
633	для меня	2	1
634	только один	2	1
635	то все	1	1
636	гораздо труднее	1	1
637	значение для	2	1
638	только на	1	1
639	вступает в	5	1
640	да в	1	1
641	собственно не	1	1
642	и освещены	1	1
643	которую он	2	1
644	е годы	2	1
645	не потому	4	1
646	эти связи	1	1
647	тому или	1	1
648	не будет	1	1
649	ни были	2	1
650	и до	5	1
651	корешки в	1	1
652	можно ли	1	1
653	же время	10	1
654	художественных приемов	2	1
655	самого начала	4	1
656	самим героем	1	1
657	перед ним	2	1
658	им в	4	1
659	она все	1	1
660	же самое	1	1
661	и три	1	1
662	известной степени	1	1
663	соглашаясь с	1	1
664	из одной	1	1
665	на те	1	1
666	так то	1	1
667	может ли	1	1
668	как на	4	1
669	и там	1	1
670	одно и	1	1
671	есть они	3	1
672	вводится в	1	1
673	не совсем	2	1
674	он в	3	1
675	отношение к	4	1
676	не как	15	1
677	к основным	1	1
678	она может	1	1
679	к следующему	1	1
680	то для	1	1
681	самого героя	10	1
682	а сам	1	1
683	о тех	1	1
684	рассматривать их	1	1
685	характерен для	1	1
686	образом как	1	1
687	что я	2	1
688	с этими	1	1
689	характера и	2	1
690	же закон	1	1
691	героев для	1	1
692	то она	1	1
693	бы сказать	1	1
694	материал в	1	1
695	форме рассказа	1	1
696	но распределение	1	1
697	то во	1	1
698	форм их	1	1
699	на ряд	2	1
700	как во	1	1
701	деле в	1	1
702	до известной	1	1
703	человека а	2	1
704	что говорит	1	1
705	не стоит	1	1
706	типа а	2	1
707	он сам	9	1
708	также является	2	1
709	в противном	1	1
710	он живет	2	1
711	что даже	1	1
712	друг с	4	1
713	сама она	1	1
714	вопросах которые	2	1
715	его герой	1	1
716	героя то	1	1
717	в первой	3	1
718	уже по	1	1
719	материал и	2	1
720	многие из	1	1
721	все с	1	1
722	она есть	1	1
723	а для	1	1
724	лишь один	2	1
725	у вас	4	1
726	здесь действительно	2	1
727	был совершенно	1	1
728	они могут	2	1
729	или вовсе	1	1
730	в ее	4	1
731	и становится	2	1
732	характерно что	2	1
733	тот же	4	1
734	герой является	1	1
735	не то	1	1
736	эту форму	1	1
737	действительно в	1	1
738	в другое	3	1
739	еще резче	1	1
740	меня не	1	1
741	сходное с	1	1
742	высшей степени	2	1
743	мы привели	1	1
744	других более	1	1
745	как к	3	1
746	она имеет	1	1
747	переходим к	2	1
748	может найти	1	1
749	его видит	1	1
750	нему в	1	1
751	и то	1	1
752	в себе	9	1
753	но на	2	1
754	то оно	3	1
755	самое изложение	1	1
756	пока для	1	1
757	героев в	4	1
758	на трех	1	1
759	но прежде	1	1
760	думает о	3	1
761	во всей	2	1
762	должно быть	4	1
763	время и	2	1
764	где начинается	1	1
765	остановимся лишь	1	1
766	в первый	1	1
767	других для	1	1
768	еще до	1	1
769	и вот	4	1
770	сколько в	2	1
771	есть у	2	1
772	в состоянии	1	1
773	в его	44	1
774	он как	4	1
775	работа посвящена	1	1
776	он бросает	2	1
777	мы действительно	1	1
778	увидим дальше	1	1
779	не стремится	1	1
780	они определяются	1	1
781	форма является	1	1
782	нарушают самые	1	1
783	ее введение	1	1
784	находится в	2	1
785	как раз	9	1
786	что так	1	1
787	следить за	1	1
788	о нем	16	1
789	и сама	1	1
790	и одна	1	1
791	где он	1	1
792	лиц и	1	1
793	в полном	2	1
794	на которой	2	1
795	что каждый	1	1
796	первом месте	1	1
797	как разные	1	1
798	сам себе	1	1
799	нет это	1	1
800	же не	1	1
801	чем же	2	1
802	стремится к	1	1
803	слова а	3	1
804	и сила	2	1
805	что все	5	1
806	в их	5	1
807	видим не	1	1
808	из любимейших	1	1
809	зрения его	1	1
810	видит в	1	1
811	только он	2	1
812	работы и	1	1
813	понимает что	1	1
814	в рамках	2	1
815	и притом	3	1
816	материал для	1	1
817	о возможности	1	1
818	какие-то элементы	1	1
819	герой как	3	1
820	или иной	3	1
821	литература о	3	1
822	и показать	3	1
823	как по	1	1
824	уже очень	1	1
825	и говорит	1	1
826	героя с	3	1
827	в виду	2	1
828	что за	1	1
829	но эта	4	1
830	нет прямого	1	1
831	дело в	1	1
832	принципа в	2	1
833	что не	6	1
834	как его	2	1
835	и другое	1	1
836	этих условиях	2	1
837	о жизни	1	1
838	непосредственно как	1	1
839	в таком	2	1
840	и своего	1	1
841	бы быть	3	1
842	литературе и	1	1
843	с различными	1	1
844	между ними	4	1
845	могут появляться	1	1
846	быть или	1	1
847	и она	1	1
848	может только	1	1
849	есть в	10	1
850	эти две	1	1
851	не есть	2	1
852	эту особенность	3	1
853	для героев	1	1
854	в мире	10	1
855	слова не	1	1
856	так в	1	1
857	противном случае	1	1
858	для решения	1	1
859	к концу	1	1
860	всего она	1	1
861	на одном	1	1
862	и со	3	1
863	и могут	2	1
864	тех которые	1	1
865	этой новой	2	1
866	земле и	1	1
867	со своей	1	1
868	больше всего	1	1
869	только и	1	1
870	нисколько не	2	1
871	исследования но	1	1
872	лишь для	1	1
873	войти в	2	1
874	же касается	1	1
875	точек зрения	5	1
876	и это	5	1
877	основного принципа	1	1
878	с другом	4	1
879	из одного	4	1
880	в эту	1	1
881	могло бы	1	1
882	сих пор	3	1
883	вводит в	2	1
884	к истории	1	1
885	той или	3	1
886	другом случае	2	1
887	эти же	2	1
888	людей в	1	1
889	имеет ничего	1	1
890	герой например	1	1
891	в русской	3	1
892	в каждом	11	1
893	они все	1	1
894	здесь как	1	1
895	ко всему	1	1
896	в плену	1	1
897	того или	1	1
898	о себе	12	1
899	может иметь	1	1
900	него самого	3	1
901	бы во	2	1
902	и эти	1	1
903	что очень	1	1
904	бы к	2	1
905	тут и	2	1
906	таким же	4	1
907	с самого	3	1
908	его значимости	1	1
909	ее он	3	1
910	отличие от	3	1
911	в предисловии	1	1
912	такие же	1	1
913	ивана и	1	1
914	и однако	1	1
915	бы только	1	1
916	до чрезвычайности	2	1
917	они вступают	1	1
918	мы говорили	1	1
919	значение но	1	1
920	все остальные	1	1
921	оказалось бы	1	1
922	и необходимость	1	1
923	и ни	1	1
924	одну из	1	1
925	а от	1	1
926	в материал	1	1
927	только об	1	1
928	на отношения	1	1
929	но он	3	1
930	так что	3	1
931	и художественный	1	1
932	где герой	1	1
933	на которых	1	1
934	является его	1	1
935	облик и	1	1
936	кажется что	4	1
937	которое только	1	1
938	они образуют	1	1
939	что касается	1	1
940	как объект	4	1
941	его не	2	1
942	не приходится	1	1
943	как он	5	1
944	часто не	1	1
945	ним как	1	1
946	не дает	4	1
947	героя его	2	1
948	важно не	2	1
949	конечно в	2	1
950	иметь в	1	1
951	является одним	2	1
952	им только	1	1
953	его жизнь	2	1
954	и вводит	1	1
955	как явление	1	1
956	не отражаются	1	1
957	вплотную к	1	1
958	лишь как	6	1
959	к которой	1	1
960	характерных и	1	1
961	что бы	1	1
962	думать что	1	1
963	или как	5	1
964	он представляет	1	1
965	чем является	2	1
966	у которого	1	1
967	меняется и	1	1
968	рассматривать как	1	1
969	на это	2	1
970	может лежать	1	1
971	и несколько	1	1
972	быть не	1	1
973	эту функцию	2	1
974	в лабиринт	1	1
975	однако же	2	1
976	мы их	1	1
977	следует только	1	1
978	и никогда	1	1
979	в плане	5	1
980	работы мы	1	1
981	точку зрения	9	1
982	он вдруг	1	1
983	друг другу	3	1
984	и каждый	1	1
985	которые в	2	1
986	или другому	1	1
987	бы он	3	1
988	это делает	2	1
989	и черт	1	1
990	материала в	1	1
991	лишь весьма	2	1
992	иногда это	1	1
993	них не	2	1
994	задача в	1	1
995	приобретают совершенно	1	1
996	действительно не	1	1
997	и сердца	1	1
998	в голову	1	1
999	то их	1	1
1000	теми же	1	1
1001	и художественной	1	1
1002	другой и	1	1
1003	на борьбу	1	1
1004	такой же	1	1
1005	многообразие в	1	1
1006	он во	1	1
1007	как при	1	1
1008	из этого	1	1
1009	себе он	1	1
1010	в создании	1	1
1011	в области	3	1
1012	его к	4	1
1013	тех или	1	1
1014	только такое	1	1
1015	хотя он	1	1
1016	формы он	1	1
1017	самая функция	1	1
1018	развитие и	1	1
1019	i и	1	1
1020	может и	1	1
1021	в высшей	2	1
1022	только одну	1	1
1023	до начала	1	1
1024	настоящая работа	1	1
1025	его можно	1	1
1026	с ее	5	1
1027	всех этих	3	1
1028	этому вопросу	1	1
1029	дело обстоит	1	1
1030	или точнее	2	1
1031	до его	2	1
1032	не можем	1	1
1033	и наконец	5	1
1034	мы условно	1	1
1035	есть не	3	1
1036	в е	2	1
1037	элементов как	1	1
1038	главным предметом	1	1
1039	распределяются между	1	1
1040	здесь этот	1	1
