N	2gram	Vygotskiy_	EvropaiC
179	и т.д	8	4
180	отношение к	1	4
181	что для	1	4
182	что как	3	4
183	без того	1	4
184	том же	3	4
185	и конец	1	4
186	ибо в	1	4
187	в области	9	4
188	он не	6	4
189	конце концов	1	4
190	если мы	12	4
191	всех этих	2	4
192	мы сказали	1	4
193	в одну	1	4
194	то же	18	4
195	совершенно так	2	4
196	никогда не	11	4
197	ближе к	1	3
198	во всем	7	3
199	бы то	1	3
200	от него	1	3
201	что оно	8	3
202	эти элементы	1	3
203	данном случае	1	3
204	только что	5	3
205	и по	5	3
206	которые не	5	3
207	в начале	5	3
208	с одной	8	3
209	тогда когда	10	3
210	даже в	5	3
211	ни было	2	3
212	в нашем	2	3
213	в разных	1	3
214	с более	2	3
215	как у	2	3
216	для нас	6	3
217	ему приходится	1	3
218	прежде всего	6	3
219	у нас	1	3
220	одно из	2	3
221	же не	3	3
222	целом ряде	1	3
223	в этих	4	3
224	чем в	4	3
225	ко всем	2	3
226	от тех	2	3
227	что по	2	3
228	в нем	4	3
229	заключается в	22	3
230	сомнению что	2	3
231	представление о	1	3
232	очевидно что	1	3
233	в жизни	3	3
234	в связи	9	3
235	не подлежит	2	3
236	по одному	3	3
237	же как	10	3
238	но по	3	3
239	есть начало	1	3
240	в истории	9	3
241	может не	1	3
242	вследствие этого	1	3
243	и это	7	3
244	ничего общего	4	3
245	что их	1	3
246	и вообще	1	3
247	тем более	2	3
248	только одно	1	3
249	и того	5	3
250	и потому	2	3
251	на этой	7	3
252	рассматриваться как	4	3
253	в данном	1	3
254	и других	4	3
255	у взрослого	3	3
256	отличие от	8	3
257	вопрос о	2	3
258	но даже	1	3
259	в ней	3	3
260	и может	4	3
261	что если	3	3
262	с этой	6	3
263	может служить	2	3
264	лучше и	1	3
265	это не	5	3
266	в тех	2	3
267	тем самым	6	3
268	и до	1	3
269	с в	2	3
270	конечно не	1	3
271	уже и	5	3
272	в совершенно	5	3
273	от того	8	3
274	при помощи	3	3
275	каждый из	2	3
276	а в	7	3
277	а лишь	1	3
278	как известно	7	3
279	было бы	15	3
280	как мы	14	3
281	указывают на	4	3
282	сейчас же	1	3
283	что только	1	3
284	даже если	1	3
285	мы будем	4	3
286	образом в	1	3
287	но не	7	3
288	является ли	1	3
289	таким же	4	3
290	бы в	5	3
291	как для	1	3
292	не надо	1	3
293	одного и	5	3
294	тот же	10	3
295	не то	1	3
296	отдельные элементы	2	2
297	одной и	6	2
298	с которыми	4	2
299	представить себе	3	2
300	к такому	1	2
301	от нее	4	2
302	и весь	1	2
303	что они	23	2
304	только не	2	2
305	образом и	1	2
306	но на	3	2
307	в гораздо	1	2
308	все его	2	2
309	к другу	1	2
310	что у	3	2
311	мы и	4	2
312	друг к	1	2
313	что эти	4	2
314	многих других	3	2
315	смотреть на	1	2
316	что развитие	4	2
317	этот процесс	4	2
318	то в	3	2
319	на том	3	2
320	стоят в	1	2
321	для себя	2	2
322	для него	6	2
323	следует что	1	2
324	же образом	2	2
325	и общей	1	2
326	тем как	4	2
327	это обстоятельство	4	2
328	раннем детстве	1	2
329	те же	6	2
330	которые по	1	2
331	а затем	4	2
332	то и	5	2
333	него в	1	2
334	в общей	2	2
335	но как	4	2
336	и из	1	2
337	будет иметь	1	2
338	в виду	4	2
339	сводится к	1	2
340	этими двумя	1	2
341	исторического развития	2	2
342	совершенно ясно	3	2
343	в своих	3	2
344	не потому	1	2
345	объективных доказательств	1	2
346	всякое новое	1	2
347	не знает	1	2
348	что элементы	2	2
349	по степени	1	2
350	и сам	4	2
351	из нее	2	2
352	и где	1	2
353	во внимание	2	2
354	и там	1	2
355	том виде	4	2
356	как при	1	2
357	вовсе не	5	2
358	и тому	6	2
359	такой же	4	2
360	но для	2	2
361	в один	4	2
362	то время	5	2
363	в процессе	33	2
364	сходство с	4	2
365	между этими	2	2
366	этот общий	1	2
367	тому что	3	2
368	виде как	3	2
369	представляет собою	1	2
370	давно уже	1	2
371	имеет место	4	2
372	я не	1	2
373	между ними	6	2
374	с ними	3	2
375	их в	6	2
376	есть в	1	2
377	которые могут	3	2
378	общую группу	2	2
379	в которых	3	2
380	никто не	1	2
381	однако это	1	2
382	можно ли	2	2
383	они не	4	2
384	на одном	2	2
385	не имеет	3	2
386	же мало	3	2
387	высшей степени	11	2
388	медленно и	1	2
389	зависимости от	7	2
390	в себя	3	2
391	на каждом	4	2
392	не стоит	2	2
393	должен быть	1	2
394	в эту	3	2
395	при виде	1	2
396	по его	1	2
397	к той	2	2
398	в них	3	2
399	вступают в	2	2
400	этих двух	1	2
401	на нашу	1	2
402	во всяком	10	2
403	этого явления	3	2
404	ответить на	1	2
405	принять во	2	2
406	в основе	32	2
407	и более	4	2
408	в котором	3	2
409	и только	4	2
410	на этом	3	2
411	эти последние	2	2
412	выше что	3	2
413	доказать что	1	2
414	время от	1	2
415	этого последнего	1	2
416	она не	1	2
417	другими словами	3	2
418	эту черту	1	2
419	должны рассматриваться	2	2
420	всяком случае	10	2
421	что стоит	1	2
422	не играет	1	2
423	признаку их	1	2
424	к нему	1	2
425	в свою	4	2
426	одной стороны	8	2
427	на друга	3	2
428	также и	3	2
429	ту же	2	2
430	в другом	3	2
431	и поэтому	4	2
432	дальше так	1	2
433	этого племени	1	2
434	только один	1	2
435	с уже	2	2
436	между отдельными	6	2
437	говорить о	1	2
438	в противоречие	1	2
439	что многие	1	2
440	тех же	2	2
441	же что	2	2
442	которую он	2	2
443	так чтобы	2	2
444	конечно в	2	2
445	заключает в	3	2
446	однако мы	1	2
447	с общим	1	2
448	не следует	1	2
449	развития все	1	2
450	только то	1	2
451	и те	3	2
452	этот вопрос	5	2
453	над всеми	1	2
454	родства и	1	2
455	свою очередь	3	2
456	рассматривать как	1	2
457	друг на	3	2
458	может лежать	2	2
459	что же	1	2
460	что под	1	2
461	между людьми	1	2
462	на путь	1	2
463	к двум	1	2
464	общего с	3	2
465	о которой	1	2
466	той же	8	2
467	всех остальных	2	2
468	том чтобы	2	2
469	образом как	2	2
470	такой форме	1	2
471	для самого	1	2
472	одну группу	1	2
473	в высшей	11	2
474	на него	2	2
475	на первый	5	2
476	только при	2	2
477	по этому	6	2
478	на более	3	2
479	во всей	3	2
480	показывают что	6	2
481	что она	7	2
482	в частности	4	2
483	общим именем	1	2
484	одна из	2	2
485	когда взрослый	1	2
486	и дальше	1	2
487	этого слова	13	2
488	в сущности	3	2
489	но если	2	2
490	и его	5	2
491	мы видели	8	2
492	от себя	1	2
493	а следовательно	1	2
494	отнюдь не	6	2
495	независимо от	5	2
496	с ее	5	2
497	тем же	8	2
498	что такие	2	2
499	но так	2	2
500	которой мы	1	2
501	в самой	1	2
502	они могут	3	2
503	и особенно	4	2
504	дальнейшего развития	2	2
505	точку зрения	1	2
506	если это	2	2
507	и ее	1	2
508	что на	2	2
509	к психологии	1	2
510	друг друга	7	2
511	гораздо более	1	2
512	были бы	3	1
513	начиная с	2	1
514	они являются	8	1
515	не происходит	2	1
516	к действительности	1	1
517	на деле	6	1
518	открытие в	3	1
519	культурного развития	1	1
520	в другой	2	1
521	из отдельных	1	1
522	разных направлениях	1	1
523	видели что	4	1
524	не отличается	2	1
525	в состав	1	1
526	для всех	1	1
527	течение его	1	1
528	мы видим	13	1
529	более высокой	1	1
530	произведение и	1	1
531	он есть	1	1
532	один из	8	1
533	которые может	1	1
534	никакого сомнения	1	1
535	то обстоятельство	4	1
536	в заблуждение	1	1
537	собой и	2	1
538	оно может	2	1
539	это делает	1	1
540	даже когда	1	1
541	за ним	1	1
542	положение что	1	1
543	сейчас в	2	1
544	характерного для	2	1
545	то увидим	7	1
546	как другие	1	1
547	возрасте в	2	1
548	сверху вниз	1	1
549	они оба	1	1
550	в общие	1	1
551	же и	2	1
552	непосредственного восприятия	1	1
553	друга в	1	1
554	различие между	2	1
555	разница только	1	1
556	детей это	1	1
557	уже говорили	6	1
558	составные части	3	1
559	не во	2	1
560	что слова	5	1
561	воля к	1	1
562	если в	3	1
563	условий и	1	1
564	свидетельствует о	1	1
565	вообще говоря	2	1
566	того как	5	1
567	нас не	2	1
568	с и	2	1
569	том числе	3	1
570	уже в	10	1
571	мы не	14	1
572	наших глазах	2	1
573	ним и	1	1
574	общий для	1	1
575	с такой	1	1
576	время в	1	1
577	своей деятельности	1	1
578	каждого отдельного	1	1
579	оно было	1	1
580	случае мы	1	1
581	вывод что	2	1
582	у другого	1	1
583	отдельных элементов	5	1
584	момент у	1	1
585	еще более	1	1
586	поэтому такой	1	1
587	то для	1	1
588	или с	1	1
589	указание на	1	1
590	элементов и	1	1
591	говорили в	1	1
592	приложении к	1	1
593	за пределами	1	1
594	в своей	9	1
595	этой цепи	1	1
596	однако совершенно	1	1
597	является большим	1	1
598	который можно	2	1
599	или нет	2	1
600	кроме того	1	1
601	развитии и	2	1
602	в корне	2	1
603	лишь после	1	1
604	в ее	1	1
605	в общую	1	1
606	будет ли	1	1
607	каждом шагу	4	1
608	что так	1	1
609	не требует	1	1
610	не приходится	1	1
611	по мнению	1	1
612	которых каждый	2	1
613	что такое	1	1
614	близким к	1	1
615	ее в	2	1
616	не исчерпывается	1	1
617	в область	2	1
618	окружающей его	1	1
619	в качестве	25	1
620	общения с	3	1
621	то станет	1	1
622	все свое	1	1
623	намека на	1	1
624	понятиями и	1	1
625	в тот	1	1
626	возможным только	2	1
627	не являются	4	1
628	остается при	1	1
629	одному и	5	1
630	на которой	2	1
631	не способны	1	1
632	не замечает	1	1
633	что каждый	2	1
634	и другими	2	1
635	этим понятием	2	1
636	с другими	3	1
637	это слово	1	1
638	однако он	1	1
639	то им	1	1
640	от этих	2	1
641	в правильности	1	1
642	нами в	4	1
643	самое что	1	1
644	деле если	1	1
645	общий признак	2	1
646	но отдельные	1	1
647	смысле этого	10	1
648	быть может	2	1
649	противоречие с	1	1
650	котором они	1	1
651	к жизни	2	1
652	т.е что	1	1
653	основана на	2	1
654	в отношении	14	1
655	а особенно	1	1
656	с другим	1	1
657	только они	1	1
658	и развития	3	1
659	как с	4	1
660	котором мы	1	1
661	всеми другими	2	1
662	тем больше	1	1
663	однако не	3	1
664	далее в	1	1
665	без внимания	1	1
666	распространяется на	1	1
667	в опыте	2	1
668	одинаково для	1	1
669	в зависимости	6	1
670	и притом	1	1
671	т.д в	1	1
672	которые все	1	1
673	этой точки	4	1
674	по пути	5	1
675	во-первых потому	1	1
676	о возможности	1	1
677	здесь мы	4	1
678	ее из	1	1
679	ряде других	1	1
680	отличаются от	5	1
681	или иной	3	1
682	которые необходимы	1	1
683	ни одна	1	1
684	внутренне не	2	1
685	элементы в	1	1
686	ее от	1	1
687	когда оно	2	1
688	с ней	4	1
689	начала в	1	1
690	этом не	1	1
691	является одним	1	1
692	развитием у	1	1
693	самые разнообразные	2	1
694	который как	1	1
695	во многих	3	1
696	этот факт	1	1
697	каждой новой	3	1
698	необходимы для	1	1
699	это те	1	1
700	этих существ	1	1
701	на себя	2	1
702	и эта	4	1
703	развития в	4	1
704	вещи не	1	1
705	тем что	12	1
706	и другое	7	1
707	положение между	1	1
708	играет никакой	1	1
709	приходится наблюдать	1	1
710	общения со	2	1
711	приведенных выше	1	1
712	не отвергает	1	1
713	похоже на	1	1
714	силу не	1	1
715	или через	1	1
716	или иная	3	1
717	том или	1	1
718	например в	2	1
719	отношения к	1	1
720	с на	1	1
721	и другим	2	1
722	случае не	1	1
723	разных народов	1	1
724	так это	1	1
725	короткое время	1	1
726	слов как	1	1
727	в наиболее	1	1
728	стороны что	1	1
729	быть приняты	1	1
730	не равно	1	1
731	лишь на	2	1
732	долгое время	2	1
733	и как	11	1
734	обстоятельство что	4	1
735	лишь с	1	1
736	но он	1	1
737	к его	1	1
738	есть нечто	1	1
739	очень давно	1	1
740	время как	5	1
741	этой цели	1	1
742	виде в	4	1
743	а именно	1	1
744	из главных	1	1
745	одинаковой мере	2	1
746	у животных	6	1
747	не дают	1	1
748	без которого	2	1
749	однако чтобы	1	1
750	на эту	1	1
751	как в	14	1
752	нужно чтобы	2	1
753	дело идет	1	1
754	так в	1	1
755	что ни	1	1
756	другом месте	3	1
757	правда не	1	1
758	последнее время	6	1
759	внимание что	2	1
760	что между	1	1
761	совершенно отличных	2	1
762	или выражаясь	1	1
763	от этого	6	1
764	приводит к	5	1
765	или ином	1	1
766	зависят от	1	1
767	и я	1	1
768	бы не	1	1
769	на всем	1	1
770	этой новой	1	1
771	образом по	3	1
772	и этого	1	1
773	может рассматриваться	1	1
774	по условиям	1	1
775	по признаку	3	1
776	да и	1	1
777	встречаются с	1	1
778	так точно	1	1
779	мы находим	3	1
780	благодаря тому	1	1
781	и следовательно	1	1
782	возможности для	1	1
783	в психологическом	1	1
784	ли эти	1	1
785	которая по	1	1
786	в различной	1	1
787	роль в	5	1
788	со стороны	1	1
789	на его	5	1
790	себе и	2	1
791	знает что	1	1
792	связей между	3	1
793	всей своей	1	1
794	последовательной форме	1	1
795	свет на	1	1
796	раз когда	1	1
797	исследователя к	1	1
798	являются скорее	1	1
799	ребенком в	1	1
800	но мы	1	1
801	общими понятиями	1	1
802	что следовательно	2	1
803	художественное произведение	1	1
804	это имеет	1	1
805	слова т.е	2	1
806	и таким	1	1
807	объясняет нам	2	1
808	в других	2	1
809	уже не	3	1
810	зрения между	1	1
811	людей с	2	1
812	социальная среда	1	1
813	относиться к	1	1
814	детей при	1	1
815	не отметить	1	1
816	перед нами	15	1
817	у данного	1	1
818	и другого	2	1
819	бы это	1	1
820	связаны с	4	1
821	высокой ступени	2	1
822	а потом	2	1
823	на место	2	1
824	эти положения	1	1
825	понятий и	10	1
826	его к	6	1
827	мы указывали	3	1
828	силу общих	1	1
829	к одному	10	1
830	остается в	2	1
831	в каждом	2	1
832	правильности этого	1	1
833	предметами и	1	1
834	истинный смысл	1	1
835	речь в	3	1
836	тем в	1	1
837	это и	1	1
838	еще и	2	1
839	к истине	1	1
840	все чаще	1	1
841	необходимое условие	1	1
842	наконец и	1	1
843	всем их	2	1
844	ни на	3	1
845	для целого	1	1
846	впечатление что	1	1
847	в усвоении	1	1
848	всем этом	2	1
849	нами выше	3	1
850	черты которые	1	1
851	у отдельных	1	1
852	не является	13	1
853	и эти	2	1
854	только к	2	1
855	за то	1	1
856	за шагом	1	1
857	указывали на	1	1
858	бы к	2	1
859	чем эта	1	1
860	больше чем	2	1
861	своей части	1	1
862	и третий	2	1
863	всем вообще	1	1
864	вытекает из	2	1
865	совершенно непонятными	1	1
866	с самого	6	1
867	после этого	1	1
868	для развития	5	1
869	совершенно в	1	1
870	можно считать	3	1
871	бы с	3	1
872	и история	1	1
873	что этот	2	1
874	с известным	1	1
875	все три	1	1
876	тем мы	1	1
877	жизни он	1	1
878	путем этого	1	1
879	не хуже	1	1
880	т.е те	1	1
881	на задний	1	1
882	идет по	2	1
883	которыми они	1	1
884	того однако	1	1
885	видим что	2	1
886	эти понятия	1	1
887	которую мы	5	1
888	общее правило	1	1
889	предполагает что	1	1
890	единое целое	1	1
891	на свои	1	1
892	что каждое	1	1
893	т.е в	2	1
894	однако такое	1	1
895	с каким-нибудь	1	1
896	с психологической	2	1
897	одно целое	1	1
898	и даже	4	1
899	и ко	1	1
900	психологии и	1	1
901	всю свою	1	1
902	два момента	1	1
903	и заключается	2	1
904	чистом виде	1	1
905	в уме	1	1
906	и люди	1	1
907	даже и	1	1
908	та или	3	1
909	все остальные	2	1
910	на той	1	1
911	и между	4	1
912	но при	1	1
913	эти слова	1	1
914	зрения в	1	1
915	они совершенно	1	1
916	в значительной	1	1
917	входит в	7	1
918	он принимает	1	1
919	на котором	3	1
920	которые имеют	1	1
921	проблемы не	1	1
922	шаг за	1	1
923	он протекает	1	1
924	почти исключительно	2	1
925	еще дальше	1	1
926	некий общий	1	1
927	часто в	2	1
928	выше в	1	1
929	это все	1	1
930	совсем не	1	1
931	или не	1	1
932	этого положения	1	1
933	являются не	1	1
934	нельзя не	2	1
935	к разрешению	3	1
936	и другой	4	1
937	постепенно и	1	1
938	а после	1	1
939	из его	1	1
940	той ступени	2	1
941	общение между	1	1
942	язык и	1	1
943	в этот	1	1
944	на которых	3	1
945	первые шаги	1	1
946	характер в	1	1
947	точно и	1	1
948	поэтому мы	2	1
949	в развитии	46	1
950	от всех	2	1
951	этого взгляда	1	1
952	развития и	2	1
953	смысле слова	5	1
954	которой он	2	1
955	с объективной	3	1
956	гораздо дальше	1	1
957	об отношении	2	1
958	увидим что	5	1
959	процессов и	1	1
960	образом получается	1	1
961	деле является	1	1
962	от понятий	2	1
963	только на	2	1
964	а во-вторых	1	1
965	которые должны	2	1
966	вступает в	3	1
967	одно и	7	1
968	будет представлять	1	1
969	не были	1	1
970	не тем	2	1
971	которые им	1	1
972	и та	1	1
973	в приложении	1	1
974	все те	1	1
975	точно так	4	1
976	говорят что	1	1
977	в различных	1	1
978	на пути	2	1
979	связь между	7	1
980	приходит к	7	1
981	на основании	11	1
982	среднее положение	1	1
983	тем и	5	1
984	в истинном	1	1
985	говоря о	2	1
986	в нашей	4	1
987	стороны его	1	1
988	и создавать	1	1
989	и хотя	1	1
990	согласно с	1	1
991	для наблюдателя	1	1
992	учит нас	1	1
993	и затем	1	1
994	проникнуть в	1	1
995	а только	1	1
996	чтобы их	2	1
997	как оно	5	1
998	лишь как	1	1
999	идет об	1	1
1000	можно было	10	1
1001	с понятием	4	1
1002	говорили что	3	1
1003	при своем	1	1
1004	исходной точкой	1	1
1005	самого начала	6	1
1006	значит для	1	1
1007	и определить	1	1
1008	этому поводу	4	1
1009	и часто	2	1
1010	в силе	1	1
1011	вперед в	1	1
1012	вопрос можно	1	1
1013	истинном смысле	1	1
1014	непонятными и	1	1
1015	переворот в	1	1
1016	не случайно	1	1
1017	решающую роль	5	1
1018	все та	1	1
1019	лицо к	1	1
1020	же самое	9	1
1021	но этот	2	1
1022	всегда и	1	1
1023	связанной с	2	1
1024	состоит в	4	1
1025	затем уже	2	1
1026	и той	7	1
1027	ни то	2	1
1028	в памяти	1	1
1029	не по	2	1
1030	на которые	3	1
1031	просто потому	1	1
1032	нашли бы	1	1
1033	задний план	1	1
1034	числе и	3	1
1035	видели выше	1	1
1036	может ли	2	1
1037	к детской	1	1
1038	это сближение	1	1
1039	быть не	2	1
1040	сохраняет свою	1	1
1041	вопрос в	1	1
1042	для той	1	1
1043	тот или	1	1
1044	он в	1	1
1045	к ней	2	1
1046	на наших	1	1
1047	без всякого	1	1
1048	заметить что	1	1
1049	свои составные	1	1
1050	чисто субъективной	1	1
1051	группы и	1	1
1052	не создает	3	1
1053	однако в	2	1
1054	ко всей	1	1
1055	главным образом	3	1
1056	и самого	1	1
1057	вправе рассматривать	1	1
1058	замечает что	1	1
1059	по которым	2	1
1060	наблюдать как	2	1
1061	нет и	1	1
1062	глаза и	1	1
1063	очевидна и	1	1
1064	и благодаря	2	1
1065	наряду с	3	1
1066	могут быть	9	1
1067	самом раннем	1	1
1068	на второй	1	1
1069	является конечно	1	1
1070	всегда в	1	1
1071	самой природе	1	1
1072	благодаря этому	7	1
1073	только по	1	1
1074	этом и	2	1
1075	оно стало	3	1
1076	их лежит	2	1
1077	до конца	2	1
1078	понимание но	1	1
1079	в большей	1	1
1080	к которому	6	1
1081	с нею	2	1
1082	находится в	4	1
1083	лучше сказать	1	1
1084	зрения на	2	1
1085	допустить что	1	1
1086	со взрослым	2	1
1087	зрения что	1	1
1088	не знаем	2	1
1089	и взрослым	2	1
1090	путей к	1	1
1091	исторически и	1	1
1092	поскольку все	1	1
1093	причем в	1	1
1094	существенную черту	3	1
1095	он может	1	1
1096	одному общему	1	1
1097	к пониманию	3	1
1098	сходства между	1	1
1099	из трех	1	1
1100	в одинаковой	2	1
1101	могут рассматриваться	1	1
1102	когда отдельные	1	1
1103	раньше других	1	1
1104	различать два	1	1
1105	что именно	3	1
1106	мире не	1	1
1107	совершенно различным	2	1
1108	только после	2	1
1109	те кто	1	1
1110	именно с	2	1
1111	с его	3	1
1112	свою силу	2	1
1113	сказать что	10	1
1114	бы ни	2	1
1115	принадлежать к	1	1
1116	их на	1	1
1117	все более	2	1
1118	все другие	2	1
1119	а как	2	1
1120	к точке	1	1
1121	русском языке	1	1
1122	способа мышления	6	1
1123	время мы	1	1
1124	не свидетельствует	1	1
1125	именно этот	1	1
1126	к этим	2	1
1127	внешнего сходства	1	1
1128	самые различные	2	1
1129	иначе как	2	1
1130	важную роль	4	1
1131	в мышлении	27	1
1132	не мог	4	1
1133	в так	2	1
1134	к совершенно	2	1
1135	общих чертах	1	1
1136	ступеней и	1	1
1137	себе как	1	1
1138	есть ли	1	1
1139	и постепенно	1	1
1140	а не	7	1
1141	большей степени	1	1
1142	если она	1	1
1143	и оно	1	1
1144	стоящих на	1	1
1145	если только	2	1
1146	и техническое	1	1
1147	или лучше	1	1
1148	пути к	3	1
1149	сделать это	1	1
1150	основе их	7	1
1151	мы возьмем	1	1
1152	здесь не	2	1
1153	с соответствующими	1	1
1154	целого ряда	2	1
1155	особенностей в	1	1
1156	и тем	8	1
1157	жизни с	1	1
1158	есть не	1	1
1159	раньше чем	3	1
1160	человеческому уму	1	1
1161	в руках	1	1
1162	они были	1	1
1163	иное как	2	1
1164	связанных друг	1	1
1165	его можно	1	1
1166	своего развития	9	1
1167	эта же	1	1
1168	к каким	1	1
1169	суть дела	1	1
