N	3gram	Vygotskiy_	Freidism
94	собственном смысле слова	1	1
95	направлений в современной	1	1
96	но и не	3	1
97	к нему и	1	1
98	вместе с этим	1	1
99	только оно и	1	1
100	о связи между	2	1
101	из того же	1	1
102	остановимся только на	1	1
103	ситуации в которой	3	1
104	что она не	1	1
105	в которой нам	1	1
106	той или иной	2	1
107	речи так как	1	1
108	он еще не	1	1
109	том что это	1	1
110	по аналогии с	1	1
111	в слове и	1	1
112	первый план выдвигается	1	1
113	в направлении к	3	1
114	а в начале	1	1
115	но и по	1	1
116	их различие и	1	1
117	но не может	2	1
118	является как бы	1	1
119	новых и новых	1	1
120	ответить на этот	1	1
121	одного плана в	1	1
122	субъективной и объективной	1	1
123	с этим вопросом	2	1
124	до известной степени	2	1
125	сравнить его с	1	1
126	ни о каких	1	1
127	то что он	1	1
128	мы должны перейти	1	1
129	больше и больше	2	1
130	и связанное с	1	1
131	как по отношению	1	1
132	точки зрения не	1	1
133	но и в	1	1
134	оказывается не чем	1	1
135	они говорят о	1	1
136	от того что	2	1
137	мы видим в	3	1
138	знаем что в	1	1
139	одна из основных	1	1
140	как мы знаем	1	1
141	все больше и	2	1
142	только в самых	1	1
143	по сравнению с	20	1
144	свое отношение к	1	1
145	того что мы	1	1
146	была бы совершенно	1	1
147	что во внешнем	1	1
148	основная и единственная	1	1
149	то что является	1	1
150	они и не	1	1
151	и что поэтому	1	1
152	внешней речи и	1	1
153	между ними существует	2	1
154	мы обратимся к	1	1
155	отношению ко всему	1	1
156	и в отношении	1	1
157	поэтому она не	1	1
158	во внешней речи	4	1
159	в гораздо большей	1	1
160	мы знаем о	1	1
161	во внутренней речи	4	1
162	он оказывается не	1	1
163	в котором он	1	1
164	в том же	3	1
165	ребенок на первых	1	1
166	развития ребенка и	1	1
167	из основных особенностей	1	1
168	точки зрения обоих	1	1
169	его в себя	1	1
170	иное отношение к	2	1
171	самое последнее время	1	1
172	из этих двух	1	1
173	к выводу что	3	1
174	того и другого	2	1
175	это не может	1	1
176	и внутренняя речь	1	1
177	уже из наших	1	1
178	вопрос о методе	1	1
179	и уже в	1	1
180	различает два момента	1	1
181	на вопрос о	1	1
182	в то время	8	1
183	один за другим	1	1
184	последнее время книга	1	1
185	самом деле если	1	1
186	и значение в	1	1
187	в современной психологии	1	1
188	чтобы ответить на	1	1
189	плана в другой	1	1
190	и то же	3	1
191	различных направлений в	1	1
192	зависит от того	1	1
193	друг на друга	2	1
194	что на первой	1	1
195	которой мы остановимся	1	1
196	случае не может	1	1
197	возможно только в	1	1
198	не представляет собой	2	1
199	свою очередь является	1	1
200	находит свое выражение	3	1
201	другую точку зрения	1	1
202	друг с другом	6	1
203	но при этом	1	1
204	в одной из	1	1
205	видим таким образом	1	1
206	вообще не может	1	1
207	в одной плоскости	1	1
208	если бы они	1	1
209	ничего общего с	1	1
210	те же самые	1	1
211	не что иное	1	1
212	сомнения в правильности	1	1
213	современных психологических направлений	1	1
214	правом можно говорить	1	1
215	нуждается в слушателе	1	1
216	на которой мы	1	1
217	внешней речи мы	1	1
218	и в разных	1	1
219	в такой же	3	1
220	как и все	1	1
221	она не может	1	1
222	все те сложные	1	1
223	одно и то	3	1
224	таким образом что	1	1
225	в этом пункте	1	1
226	т.е в конечном	1	1
227	в заключение этой	1	1
228	с другом и	1	1
229	дает ему возможность	1	1
230	так же как	13	1
231	связанное с ним	1	1
232	только потому что	3	1
233	смысле этого слова	4	1
234	и таким образом	1	1
235	сделать вывод что	2	1
236	во всех этих	1	1
237	том что в	3	1
238	по себе является	1	1
239	точку зрения и	1	1
240	заключение этой главы	1	1
241	все эти три	2	1
242	что между ними	1	1
243	есть прежде всего	1	1
244	того чтобы вообще	1	1
245	не давая себе	1	1
246	этого процесса с	1	1
247	к той же	1	1
248	так и по	2	1
249	и в психологии	1	1
250	не только не	11	1
251	есть не что	1	1
252	в своем собственном	1	1
253	но именно в	1	1
254	что при таком	1	1
255	мы остановимся только	1	1
256	но не в	1	1
257	так как в	2	1
258	мы видим таким	1	1
259	и не могут	1	1
260	в этом вопросе	2	1
261	и тогда когда	2	1
262	в целом и	1	1
263	в самое последнее	1	1
264	мы говорили выше	2	1
265	в каком направлении	1	1
266	что с точки	1	1
267	что иное как	1	1
268	в пределах данной	1	1
269	на этом же	1	1
270	но все же	1	1
271	его речи и	1	1
272	это никак не	1	1
273	мы находим в	2	1
274	с большим трудом	1	1
275	едва ли не	3	1
276	на этом пути	1	1
277	себе и в	1	1
278	находят свое выражение	1	1
279	на первой стадии	1	1
280	из того что	5	1
281	причиной того что	1	1
282	одно из важнейших	1	1
283	одним из важнейших	1	1
284	ничего другого как	1	1
285	из одного плана	1	1
286	тем же законам	1	1
287	оно может быть	1	1
288	и входит в	1	1
289	это означает что	1	1
290	до конца и	1	1
291	если мы обратимся	1	1
292	но так как	1	1
293	собственном смысле этого	3	1
294	следующих ступенях развития	1	1
295	внутреннюю речь и	1	1
296	это и является	2	1
297	можно было бы	5	1
298	на ряд отдельных	1	1
299	представляется нам в	1	1
300	бы совершенно невозможна	1	1
301	того чтобы получить	1	1
302	род отношений к	1	1
303	прежде всего на	1	1
304	начала и до	1	1
305	в настоящее время	1	1
