N	4gram	Vygotskiy_	Formalny
77	при анализе произведения искусства	1	1
78	сюжетосложения сходны и в	1	1
79	с татьяной а сюжетная	1	1
80	мира миру или кошки	1	1
81	содержанием стихотворения и его	1	1
82	мотивов поэтому сюжет и	1	1
83	сами по себе не	1	1
84	или же инородное тело	1	1
85	между содержанием стихотворения и	1	1
86	произведения искусства с точки	1	1
87	зрения сюжетности надобности не	1	1
88	в ту или другую	1	1
89	дело в том что	1	1
90	их отношение шутливые трагические	1	1
91	и знаменателя важно их	1	1
92	формой как и рифма	1	1
93	отношение которое в свою	1	1
94	поэтому сюжет и сюжетность	1	1
95	установление известной зависимости между	1	1
96	в одной плоскости с	1	1
97	и т п все	2	1
98	и прием затрудненной формы	1	1
99	что на самом деле	1	1
100	чистая форма оно есть	1	1
101	возникает эмоциональное к ним	1	1
102	сторона морфемы или же	1	1
103	только в том случае	2	1
104	каждой из этих областей	1	1
105	также выразительные движения органов	1	1
106	и в принципе одинаковы	1	1
107	поле сознания в связи	1	1
108	анализе произведения искусства с	1	1
109	как и рифма в	1	1
110	точки зрения сюжетности надобности	1	1
111	рифма в понятии содержание	1	1
112	ни в какой степени	1	1
113	столько же сколько и	1	1
114	с другой стороны в	1	1
115	свою очередь влечет установление	1	1
116	ту или другую сторону	1	1
117	героя с татьяной а	1	1
118	его жизнь и судьба	1	1
119	комбинация мотивов песня комбинация	1	1
120	же самое и в	1	1
121	ясно что при этом	1	1
122	сюжетная обработка этой фабулы	1	1
123	ни в коем случае	1	1
124	одной и той же	5	1
125	форма оно есть не	1	1
126	светлое поле сознания в	1	1
127	в том и заключается	2	1
128	только при условии если	1	1
129	и приемы сюжетосложения сходны	1	1
130	морфемы или же инородное	1	1
131	о методах изучения литературы	1	1
132	не роман героя с	1	1
133	в собственном смысле слова	2	1
134	камню равны между собой	1	1
135	приемы сюжетосложения сходны и	1	1
136	знаменателя важно их отношение	1	1
137	выразительные движения органов речи	1	1
138	которое в свою очередь	1	1
139	не о методах изучения	1	1
140	звуков артикуляционных движений и	1	1
141	числителя и знаменателя важно	1	1
142	связи с этим возникает	1	1
143	материал для сюжетного оформления	1	1
144	вовсе не следует что	1	1
145	хотя бы звуковой инструментовки	1	1
146	к тому чтобы создать	1	1
147	в полном согласии с	2	1
148	если мы обратимся к	1	1
149	стилистических мотивов поэтому сюжет	1	1
150	звуки всплывают в светлое	1	1
151	сюжет евгения онегина не	1	1
152	звуками последнему способствуют также	1	1
153	состоит в том чтобы	2	1
154	можно не соглашаться с	1	1
155	в своих последних работах	1	1
156	в искусстве и в	1	1
157	с точки зрения сюжетности	1	1
158	сюжетности надобности не встречается	1	1
159	в самом деле что	1	1
160	и рифма в понятии	1	1
161	сознания в связи с	1	1
162	влечет установление известной зависимости	1	1
163	или кошки камню равны	1	1
164	с этим возникает эмоциональное	1	1
165	миру или кошки камню	1	1
166	произведенная введением перебивающих отступлений	1	1
167	произведение есть чистая форма	1	1
168	то же самое и	2	1
169	в принципе одинаковы с	1	1
170	этой фабулы произведенная введением	1	1
171	сходны и в принципе	1	1
172	но в таком случае	1	1
173	к тому что и	1	1
174	в коем случае не	1	1
175	артикуляционных движений и мыслей	1	1
176	арифметическое значение его числителя	1	1
177	одного и того же	1	1
178	онегина не роман героя	1	1
179	коем случае не может	1	1
180	трагические мировые комнатные произведения	1	1
181	было бы сказать что	1	1
182	фабулы произведенная введением перебивающих	1	1
183	важно их отношение шутливые	1	1
184	стихотворения и его звуками	1	1
185	звуковой инструментовки произведения словесности	1	1
186	движений и мыслей мысль	1	1
187	с другой стороны и	2	1
188	но вместе с тем	1	1
189	дело не в том	1	1
190	только и может стать	1	1
191	роман комбинация мотивов песня	1	1
192	кошки камню равны между	1	1
193	оно есть не вещь	1	1
194	понятии содержание при анализе	1	1
195	мыслей мысль в литературном	1	1
196	заключается в том чтобы	4	1
197	и его звуками последнему	1	1
198	зависимости между содержанием стихотворения	1	1
199	и в конце концов	1	1
200	такой же материал как	1	1
201	таким образом сюжет евгения	1	1
202	очередь влечет установление известной	1	1
203	и тем не менее	2	1
204	мысль в литературном произведении	1	1
205	бы звуковой инструментовки произведения	1	1
206	ни на минуту не	1	1
207	с точки зрения этой	1	1
208	известной зависимости между содержанием	1	1
209	мотивов песня комбинация стилистических	1	1
210	последнему способствуют также выразительные	1	1
211	произведении или такой же	1	1
212	искусства с точки зрения	1	1
213	в светлое поле сознания	1	1
214	его звуками последнему способствуют	1	1
215	звуковая сторона морфемы или	1	1
216	отношение шутливые трагические мировые	1	1
217	а сюжетная обработка этой	1	1
218	в свою очередь влечет	1	1
219	к ним отношение которое	1	1
220	в какой степени не	1	1
221	было бы если бы	1	1
222	евгения онегина не роман	1	1
223	ним отношение которое в	1	1
224	есть не что иное	1	1
