N	2gram	Voloshinov	Problema
309	уже на	1	6
310	в действительности	2	6
311	не всегда	1	6
312	до конца	1	6
313	и чисто	1	6
314	но когда	1	6
315	и речи	1	6
316	по своей	1	6
317	в общем	2	6
318	в статье	1	6
319	функции в	1	6
320	этот вопрос	1	6
321	зависимости от	2	6
322	и уже	3	6
323	никакого отношения	1	6
324	природы и	1	6
325	могут быть	2	6
326	то мы	1	6
327	этого произведения	1	6
328	необходимо чтобы	1	6
329	особенно в	1	6
330	и может	2	6
331	уже у	1	6
332	в античной	1	6
333	ведь и	1	6
334	себе а	1	6
335	есть прежде	3	6
336	она является	2	6
337	если он	1	6
338	нам представляется	1	6
339	г в	3	6
340	на первом	1	6
341	в зависимости	2	6
342	ли кто-нибудь	1	6
343	не мог	2	6
344	вся эта	1	6
345	не знает	1	6
346	который является	1	6
347	содержания и	1	6
348	бы быть	1	6
349	этого слова	1	6
350	с его	1	6
351	этом отношении	1	6
352	только к	1	6
353	которую мы	1	6
354	который мы	2	6
355	та или	1	6
356	само по	1	6
357	языке и	1	5
358	от одного	1	5
359	или на	1	5
360	другое дело	1	5
361	в этот	2	5
362	к этому	1	5
363	на себя	1	5
364	или иная	1	5
365	в каждом	4	5
366	только путем	3	5
367	одно и	3	5
368	нужно сказать	1	5
369	и тот	1	5
370	между тем	2	5
371	нам кажется	1	5
372	его на	2	5
373	сводится к	1	5
374	подобно тому	1	5
375	все указанные	1	5
376	тех пор	4	5
377	в ряд	2	5
378	это является	1	5
379	если только	1	5
380	часто и	1	5
381	данное слово	1	5
382	представляет собою	1	5
383	себе что	2	5
384	человека и	1	5
385	как то	1	5
386	которая и	1	5
387	в собственном	1	5
388	когда в	1	5
389	до того	1	5
390	которой он	1	5
391	с большим	1	5
392	должно быть	1	5
393	одним из	1	5
394	одна из	1	5
395	метафоры и	1	5
396	что эта	2	5
397	там где	2	5
398	собственном смысле	1	5
399	не знаем	1	5
400	здесь и	1	5
401	а вовсе	1	5
402	они не	1	5
403	математики и	1	5
404	говорить об	2	5
405	он говорит	1	5
406	ту или	1	5
407	тому как	1	5
408	в пределах	3	5
409	лишь в	4	5
410	отношение к	1	5
411	тем как	1	4
412	понимается как	1	4
413	ни одна	1	4
414	к другим	1	4
415	на эту	1	4
416	человеческой речи	2	4
417	но мы	4	4
418	в контексте	1	4
419	или иную	1	4
420	одно из	1	4
421	бы что	1	4
422	существует только	1	4
423	мы это	1	4
424	больше и	1	4
425	символики и	2	4
426	он только	2	4
427	имеется еще	1	4
428	явлений и	2	4
429	и пр	7	4
430	это все	1	4
431	и наиболее	2	4
432	входящих в	1	4
433	о значении	1	4
434	только его	2	4
435	с их	1	4
436	на одном	1	4
437	отличие от	1	4
438	очень трудно	1	4
439	от него	1	4
440	можно говорить	1	4
441	он всегда	1	4
442	остановиться на	1	4
443	собой разумеется	1	4
444	то не	1	4
445	равно как	1	4
446	например в	1	4
447	переходит в	1	4
448	она и	1	4
449	теории литературы	1	4
450	для которой	1	4
451	здесь уже	1	4
452	и вместе	1	4
453	и всякого	1	4
454	вопроса о	4	4
455	кажется что	2	4
456	на который	1	4
457	и никогда	1	4
458	и др	2	4
459	что без	1	4
460	а как	2	4
461	одном случае	1	4
462	в человеческом	1	4
463	этой точки	1	4
464	себя и	1	4
465	связаны между	1	4
466	сознании и	1	4
467	из него	1	4
468	мог бы	2	4
469	только одного	1	4
470	ему в	1	4
471	что к	1	4
472	этом мы	1	4
473	при таком	1	4
474	до тех	4	4
475	в разных	1	4
476	есть чисто	1	4
477	на всю	1	4
478	и часто	1	4
479	отождествляется с	1	4
480	этого необходимо	1	3
481	неподвижной и	1	3
482	и над	1	3
483	символов и	2	3
484	не столько	3	3
485	возражать против	2	3
486	и именно	1	3
487	одного автора	1	3
488	языка в	1	3
489	кто-нибудь станет	1	3
490	времени в	1	3
491	путь от	1	3
492	именно с	1	3
493	не будут	1	3
494	но так	2	3
495	является наиболее	1	3
496	но тем	1	3
497	каждый элемент	2	3
498	мы видим	2	3
499	он все	1	3
500	это слово	1	3
501	в определении	1	3
502	и являются	1	3
503	ведь в	1	3
504	виде но	1	3
505	эти слова	1	3
506	для целей	3	3
507	вне и	1	3
508	его к	1	3
509	существует но	1	3
510	на нем	1	3
511	для человека	1	3
512	от своего	2	3
513	что такой	1	3
514	связанные с	2	3
515	не входит	1	3
516	в природе	1	3
517	мысли и	1	3
518	со всей	3	3
519	материи и	1	3
520	в совершенно	1	3
521	каждый из	1	3
522	же только	1	3
523	в отличие	1	3
524	имеет и	1	3
525	к предмету	2	3
526	это произведение	1	3
527	в эстетике	1	3
528	мышления в	1	3
529	в свои	1	3
530	слова есть	1	3
531	один и	1	3
532	уже самое	1	3
533	в каждой	1	3
534	в одной	1	3
535	не обязательна	1	3
536	это конечно	1	3
537	и других	1	3
538	в самых	1	3
539	но при	1	3
540	ни один	3	3
541	но такое	2	3
542	может и	1	3
543	и сами	1	3
544	науки о	1	3
545	борьбе с	1	3
546	к полной	1	3
547	из нее	1	3
548	весь этот	1	3
549	остается только	1	3
550	с помощью	2	3
551	превращается в	3	3
552	революции в	1	3
553	она ни	1	3
554	тех случаях	1	3
555	языка как	3	3
556	от другой	1	3
557	представим себе	2	3
558	ее и	1	3
559	сознания с	1	3
560	указать на	1	3
561	время в	1	3
562	типа и	1	3
563	собою и	1	3
564	и своей	1	3
565	вообще в	1	3
566	на этом	1	3
567	в системе	1	3
568	почему же	1	3
569	столь же	1	3
570	значения как	1	3
571	и должно	2	3
572	из того	1	3
573	отношений между	2	3
574	мы понимаем	2	3
575	конечно в	2	3
576	следовательно в	1	3
577	существует то	1	3
578	в процессе	5	3
579	с ними	2	3
580	всей своей	2	3
581	же есть	1	3
582	поэтому не	1	3
583	о языке	2	3
584	в образе	1	3
585	формы и	1	3
586	выходит за	1	3
587	не думает	1	3
588	возможно только	1	3
589	случаях когда	1	3
590	с историей	2	3
591	мысли в	1	3
592	поскольку она	1	3
593	однако если	1	3
594	уже видели	1	3
595	думать что	2	3
596	в понимании	1	3
597	нуждается в	2	3
598	не отвечает	1	3
599	как для	1	3
600	в чисто	1	3
601	как структура	1	2
602	в последнее	1	2
603	которое является	1	2
604	в живом	1	2
605	сам собой	1	2
606	каждом отдельном	1	2
607	эстетике и	1	2
608	указанных нами	1	2
609	предисловии к	1	2
610	для данного	1	2
611	для своей	1	2
612	него не	1	2
613	и указание	1	2
614	понятие о	1	2
615	он как-то	1	2
616	такой степени	1	2
617	категорий мы	1	2
618	не говорить	1	2
619	поэзии в	1	2
620	однако этот	1	2
621	случае и	2	2
622	с одним	1	2
623	благодаря которым	1	2
624	как системы	3	2
625	ведь этот	1	2
626	уже к	1	2
627	ни была	1	2
628	общего не	1	2
629	и глубоко	1	2
630	несомненно и	1	2
631	и чем	1	2
632	следовательно не	1	2
633	действительности поэтому	1	2
634	должны быть	1	2
635	и дает	1	2
636	здесь он	1	2
637	и отражение	1	2
638	равно не	1	2
639	путем отвлечения	2	2
640	по отношению	3	2
641	действительности для	1	2
642	нем только	1	2
643	символа к	1	2
644	на основе	1	2
645	художественных произведений	2	2
646	вступает в	1	2
647	вслед за	2	2
648	при анализе	3	2
649	и там	1	2
650	речи в	1	2
651	не из	1	2
652	всего является	1	2
653	своего рода	2	2
654	ее на	1	2
655	в художественной	1	2
656	от всех	2	2
657	и всякое	1	2
658	разных типов	1	2
659	на фоне	4	2
660	эта связь	1	2
661	встречаются в	1	2
662	значение так	1	2
663	в предисловии	1	2
664	этого а	1	2
665	явления природы	1	2
666	лишь как	1	2
667	что изучение	1	2
668	эту систему	1	2
669	такой же	1	2
670	и эта	5	2
671	нам как	1	2
672	как весьма	1	2
673	хотя они	1	2
674	момента в	1	2
675	его за	1	2
676	до такой	1	2
677	этот момент	1	2
678	указанные нами	1	2
679	гораздо богаче	1	2
680	в борьбе	1	2
681	само собою	1	2
682	не дается	1	2
683	роль в	2	2
684	только ее	2	2
685	но у	1	2
686	вполне достаточно	1	2
687	поставить вопрос	3	2
688	ли не	1	2
689	моменты в	1	2
690	на все	1	2
691	при наличии	1	2
692	жизни когда	1	2
693	говорить не	1	2
694	языка от	1	2
695	века однако	1	2
696	точно и	1	2
697	целей а	1	2
698	от матери	1	2
699	для понимания	1	2
700	этого и	1	2
701	на язык	2	2
702	вполне понятно	4	2
703	узком смысле	1	2
704	есть его	1	2
705	но такой	1	2
706	которая уже	1	2
707	работы и	1	2
708	самый предмет	1	2
709	при изучении	1	2
710	всем своем	1	2
711	у в	1	2
712	звука и	1	2
713	ту же	1	2
714	или же	1	2
715	не приходится	1	2
716	его чисто	1	2
717	платон в	1	2
718	что до	1	2
719	представляет себе	2	2
720	не нашел	1	2
721	не обязателен	1	2
722	для поэта	2	2
723	не зная	1	2
724	только они	1	2
725	может стать	2	2
726	работ в	1	2
727	только одно	1	2
728	понимании этого	1	2
729	категорий но	2	2
730	не должно	1	2
731	наш анализ	1	2
732	этот памятник	1	2
733	в новых	1	2
734	быть это	1	2
735	образом не	1	2
736	произведения и	1	2
737	является уже	2	2
738	искусства в	1	2
739	в едином	1	2
740	только некоторые	1	2
741	произведения как	4	2
742	и вот	1	2
743	музыкального произведения	1	2
744	это попросту	1	2
745	слово в	3	2
746	а на	1	2
747	является таким	1	2
748	раз навсегда	1	2
749	и один	1	2
750	где нет	1	2
751	лишь с	1	2
752	этим самым	1	2
753	последнее время	1	2
754	весьма характерное	1	2
755	то можно	1	2
756	эти функции	1	2
757	переходе от	1	2
758	это заставляет	1	2
759	исследования в	1	2
760	всего его	1	2
761	является той	1	2
762	отношению к	3	2
763	в узком	1	2
764	особенности и	1	1
765	литературы которая	1	1
766	французского просвещения	1	1
767	бы несколько	1	1
768	с момента	1	1
769	или только	1	1
770	своей статье	1	1
771	с вещами	1	1
772	ведь уже	1	1
773	и лучше	1	1
774	речи во	1	1
775	достаточно внимательно	1	1
776	мы дали	1	1
777	поэта как	1	1
778	высокой и	1	1
779	голосом не	1	1
780	проблемы не	1	1
781	если еще	1	1
782	не хотят	1	1
783	никоим образом	1	1
784	одинаково являются	1	1
785	мира это	1	1
786	идти только	1	1
787	ленина и	1	1
788	ее поскольку	1	1
789	функции которой	1	1
790	выражение то	1	1
791	отражается в	1	1
792	на философию	1	1
793	и наоборот	1	1
794	понятно что	3	1
795	осуществляется в	1	1
796	грамматика не	1	1
797	в нескольких	1	1
798	и должна	1	1
799	всеми ее	1	1
800	являются отражением	1	1
801	но может	1	1
802	с проблемой	1	1
803	произведения но	2	1
804	каждое слово	2	1
805	язык есть	1	1
806	утверждение не	1	1
807	отметить что	1	1
808	соприкасается с	1	1
809	этого мы	1	1
810	в поэтический	1	1
811	греции и	1	1
812	и говорил	1	1
813	даже самые	1	1
814	позволим себе	1	1
815	необходимо изучить	1	1
816	даже у	1	1
817	что едва	1	1
818	говорит как	1	1
819	в некоторых	1	1
820	всего в	1	1
821	и оба	1	1
822	страны все	1	1
823	эпохи не	1	1
824	его чрезвычайно	1	1
825	категорий это	1	1
826	не имеющие	1	1
827	нам удалось	1	1
828	и типов	1	1
829	не должна	1	1
830	творчества но	1	1
831	мышление и	1	1
832	вспомнить о	1	1
833	не дан	1	1
834	например у	1	1
835	выражение ни	1	1
836	и язык	1	1
837	эти три	1	1
838	же точно	1	1
839	смысловой и	1	1
840	в двух	4	1
841	из одного	1	1
842	можем путем	1	1
843	отвлечения однородных	3	1
844	свои права	1	1
845	героя и	2	1
846	гнев и	1	1
847	не вошедшие	1	1
848	на широкую	1	1
849	и научно	2	1
850	которые и	1	1
851	xvii века	1	1
852	речи и	1	1
853	необходимо учитывать	1	1
854	себе на	1	1
855	включается в	1	1
856	особенностей и	1	1
857	отдельных произведений	1	1
858	роль играет	1	1
859	языковых знаков	1	1
860	упорно не	1	1
861	его структура	1	1
862	привести только	1	1
863	на место	1	1
864	литературы за	1	1
865	еще одно	1	1
866	он действительно	1	1
867	в особенности	1	1
868	категорический ответ	1	1
869	структура эта	1	1
870	стр а	1	1
871	то само	1	1
872	и стиль	2	1
873	литературы как	1	1
874	еще мало	1	1
875	здесь для	1	1
876	в другой	1	1
877	двух разных	2	1
878	в известную	1	1
879	фактов но	1	1
880	совсем иначе	1	1
881	произведении как	1	1
882	к общей	1	1
883	как мог	1	1
884	мысль что	1	1
885	те же	2	1
886	в определенной	1	1
887	о структурах	1	1
888	я хочу	3	1
889	говоря и	1	1
890	ведь именно	1	1
891	мыслей и	1	1
892	акте как	1	1
893	и голос	1	1
894	говорить и	1	1
895	что вообще	1	1
896	словами и	1	1
897	их внутренней	2	1
898	своей научной	1	1
899	но мало	1	1
900	его и	1	1
901	в поэзии	5	1
902	входя в	1	1
903	перейти в	1	1
904	сознание что	1	1
905	в течение	2	1
906	быть не	1	1
907	в школе	4	1
908	в которую	2	1
909	в указанных	1	1
910	которую он	1	1
911	у других	1	1
912	истории и	1	1
913	разнообразные и	1	1
914	связанных с	2	1
915	он весь	1	1
916	состоит в	1	1
917	своей самостоятельной	1	1
918	и превращается	1	1
919	впервые в	1	1
920	значение имеет	1	1
921	на признак	1	1
922	или эмоций	1	1
923	вообще ни	1	1
924	и сводится	1	1
925	метода так	1	1
926	разъяснить и	1	1
927	во времени	2	1
928	понять и	1	1
929	языком как	2	1
930	как к	1	1
931	который пытается	1	1
932	со времен	1	1
933	общения в	1	1
934	эта категория	1	1
935	в целое	1	1
936	вошедшие в	1	1
937	которых он	1	1
938	на службу	1	1
939	весьма важная	1	1
940	есть акт	1	1
941	представлений и	2	1
942	течение всей	1	1
943	имеет место	2	1
944	неразрывно связаны	1	1
945	борьбы и	1	1
946	долгое время	1	1
947	себе я	1	1
948	к единству	3	1
949	как все	1	1
950	мало что	1	1
951	которая как	1	1
952	в данную	1	1
953	образом мы	1	1
954	к математической	1	1
955	может идти	1	1
956	отбросить все	1	1
957	возразить что	1	1
958	чем сложнее	1	1
959	бы по	1	1
960	мы утверждаем	1	1
961	промежуток времени	1	1
962	из членов	1	1
963	произведения не	1	1
964	наук в	1	1
965	мы собственно	1	1
966	целая система	1	1
967	вне всякой	2	1
968	бесконечно разнообразной	1	1
969	в сборник	1	1
970	строя и	1	1
971	представителей этой	1	1
972	языка что	1	1
973	углубляться в	1	1
974	под ним	1	1
975	своей истории	1	1
976	которое может	2	1
977	общения с	1	1
978	теоретиков искусства	1	1
979	стать не	1	1
980	быть может	1	1
981	за которым	1	1
982	по мере	1	1
983	этим путем	1	1
984	для осуществления	1	1
985	к семантике	1	1
986	вещами как	1	1
987	эту точку	1	1
988	к более	1	1
989	не смогут	1	1
990	в музыке	5	1
991	рисует его	1	1
992	о теории	1	1
993	но далеко	1	1
994	в абстрактное	1	1
995	встал на	1	1
996	творцу и	1	1
997	и художественных	1	1
998	уже сам	1	1
999	знака до	1	1
1000	художественной действительности	1	1
1001	отсюда и	1	1
1002	на очень	1	1
1003	iii из	1	1
1004	в руках	2	1
1005	не имеем	1	1
1006	в различных	1	1
1007	чем его	1	1
1008	и эстетического	1	1
1009	отношений и	1	1
1010	возможна ли	1	1
1011	философию и	1	1
1012	в литературоведении	1	1
1013	смысла художественного	1	1
1014	это направление	1	1
1015	не объективно	1	1
1016	пусть эта	1	1
1017	и становится	1	1
1018	здесь всюду	1	1
1019	точное и	1	1
1020	наполнения и	1	1
1021	и столь	1	1
1022	что язык	1	1
1023	к одному	3	1
1024	есть одно	1	1
1025	наметить хотя	1	1
1026	в изолированном	1	1
1027	слово не	1	1
1028	в общее	1	1
1029	лежит в	1	1
1030	произведения его	1	1
1031	о возможности	1	1
1032	истории мышления	1	1
1033	и структуру	1	1
1034	произведение как	1	1
1035	являются материальными	1	1
1036	и предварительно	1	1
1037	себя как	1	1
1038	в мире	1	1
1039	позиции в	1	1
1040	в теоретических	1	1
1041	постановка вопроса	1	1
1042	зрения и	1	1
1043	должно было	1	1
1044	что ведь	1	1
1045	для анализа	1	1
1046	выражение в	1	1
1047	встречался с	1	1
1048	существовать если	1	1
1049	все то	1	1
1050	близкий к	1	1
1051	живом историческом	1	1
1052	и создавать	1	1
1053	стиль и	1	1
1054	элемент которого	1	1
1055	как известно	1	1
1056	данных слов	1	1
1057	найти в	1	1
1058	речь может	1	1
1059	утверждаем что	1	1
1060	том основании	1	1
1061	нулю в	1	1
1062	он пытается	1	1
1063	и языка	1	1
1064	речи вообще	1	1
1065	к живому	1	1
1066	как система	1	1
1067	ни одно	2	1
1068	уже первый	1	1
1069	в лингвистике	2	1
1070	до его	1	1
1071	познания в	1	1
1072	слушателя и	1	1
1073	превращаются в	1	1
1074	в оценке	1	1
1075	о художественном	1	1
1076	нам вполне	1	1
1077	и превращения	1	1
1078	произведение и	1	1
1079	же мотив	1	1
1080	при конкретном	1	1
1081	же является	1	1
1082	однако было	1	1
1083	но такая	1	1
1084	органически в	1	1
1085	не исчерпывается	2	1
1086	мы предприняли	1	1
1087	познать его	1	1
1088	единая и	1	1
1089	поэтической формы	1	1
1090	одно слово	1	1
1091	или движения	1	1
1092	же самый	1	1
1093	глаз и	1	1
1094	конечно мы	2	1
1095	же остается	1	1
1096	речь в	1	1
1097	ничего в	1	1
1098	о какой	1	1
1099	есть она	1	1
1100	которых действуют	1	1
1101	и философия	1	1
1102	полной изоляции	1	1
1103	работы но	1	1
1104	можно установить	1	1
1105	связана с	3	1
1106	автора и	1	1
1107	словесных знаков	1	1
1108	слов и	4	1
1109	только смутно	1	1
1110	поэтому вполне	1	1
1111	что существуют	1	1
1112	и находит	1	1
1113	же время	1	1
1114	между людьми	1	1
1115	будет существовать	1	1
1116	к следующему	1	1
1117	в слишком	1	1
1118	вся область	2	1
1119	ему становится	1	1
1120	данного языка	1	1
1121	общем виде	1	1
1122	возможности но	1	1
1123	знаков не	1	1
1124	точку зрения	3	1
1125	его можно	1	1
1126	чуть ли	1	1
1127	истории литературы	2	1
1128	события и	1	1
1129	вообще историческая	1	1
1130	о помощи	1	1
1131	рождается понятие	1	1
1132	ее специфическими	1	1
1133	даже для	1	1
1134	точно не	1	1
1135	это особенно	1	1
1136	сознании не	1	1
1137	языке но	1	1
1138	может происходить	1	1
1139	не отражается	1	1
1140	человеческом обществе	1	1
1141	функцию в	2	1
1142	в полном	2	1
1143	момента своего	1	1
1144	вещей мы	1	1
1145	трудно разграничить	1	1
1146	преломления в	1	1
1147	виде неподвижной	1	1
1148	сознания но	1	1
1149	ведь только	1	1
1150	такого понимания	1	1
1151	им и	1	1
1152	она отражается	1	1
1153	и оно	1	1
1154	полное торжество	1	1
1155	функции хотя	1	1
1156	разумеется что	2	1
1157	основании что	1	1
1158	выйти за	1	1
1159	распознавание и	1	1
1160	поэт не	1	1
1161	может возникнуть	1	1
1162	не могу	1	1
1163	может в	2	1
1164	к тем	1	1
1165	отношениями между	1	1
1166	напоминает нам	1	1
1167	всякой возможности	1	1
1168	разных категорий	1	1
1169	почти никогда	1	1
1170	как из	1	1
1171	и хозяйства	1	1
1172	произведения есть	1	1
1173	тонких и	1	1
1174	писателей и	1	1
1175	конкретном анализе	1	1
1176	одного художника	1	1
1177	она существует	1	1
