N	2gram	Tiupa_Disk	Psycholo
181	двух противоположных	1	15
182	еще не	20	15
183	для него	9	15
184	в частности	18	15
185	хотя бы	3	14
186	очевидно что	1	14
187	к искусству	2	14
188	это и	2	14
189	прежде всего	17	14
190	что всякое	1	14
191	заключает в	1	14
192	такой же	1	14
193	что на	3	14
194	те же	1	14
195	в жизни	2	14
196	при таком	1	14
197	не то	2	14
198	этих двух	1	14
199	столь же	6	14
200	должна быть	2	14
201	всяком случае	2	14
202	этом отношении	4	14
203	с той	3	14
204	или в	2	14
205	в области	3	14
206	именно в	5	13
207	не могли	1	13
208	точка зрения	3	13
209	а с	8	13
210	могла бы	2	13
211	отнюдь не	11	13
212	в той	2	13
213	речь идет	2	13
214	когда она	1	13
215	едва ли	2	13
216	искусства не	1	13
217	и он	2	13
218	могло бы	1	13
219	рассказа и	1	13
220	со стороны	17	13
221	и другие	1	12
222	в этих	4	12
223	их в	2	12
224	не менее	6	12
225	может служить	2	12
226	того же	5	12
227	в конечном	2	12
228	я не	1	12
229	в рассказе	6	12
230	сам по	1	12
231	в свою	3	12
232	состоит в	20	12
233	но если	1	12
234	и может	3	12
235	идет о	2	12
236	это в	4	12
237	и с	2	12
238	например в	4	12
239	что этот	1	12
240	что его	1	12
241	что не	4	12
242	и до	2	12
243	действия и	1	12
244	ничего не	1	12
245	об этом	3	12
246	в нашей	1	12
247	конечном счете	2	11
248	так например	2	11
249	понятно что	1	11
250	не было	9	11
251	не будет	1	11
252	мы видели	1	11
253	утверждать что	1	11
254	подобно тому	4	11
255	поэзии и	1	11
256	и заключается	1	11
257	на этот	1	11
258	как к	2	11
259	уже в	2	11
260	раз в	1	11
261	на все	1	11
262	бы мы	1	11
263	и других	1	11
264	отличие от	13	11
265	он должен	1	11
266	исходя из	3	11
267	есть в	3	11
268	его в	1	11
269	были бы	1	11
270	образом и	1	11
271	этого слова	1	11
272	с его	9	11
273	во всем	2	10
274	в другом	5	10
275	трагедии и	1	10
276	в тех	2	10
277	том и	1	10
278	сами по	2	10
279	как нельзя	1	10
280	данном случае	6	10
281	в их	5	10
282	что ни	3	10
283	с теми	1	10
284	в одной	4	10
285	отличается от	3	10
286	в данном	9	10
287	должно быть	2	10
288	в состоянии	1	10
289	по мнению	1	10
290	тому же	5	10
291	но как	2	10
292	и от	2	10
293	не является	5	10
294	ее в	1	10
295	это было	2	10
296	и их	1	10
297	не есть	3	9
298	так сказать	3	9
299	в действительности	3	9
300	вопрос о	2	9
301	на него	2	9
302	что даже	2	9
303	внимание на	5	9
304	и следовательно	1	9
305	в чем	2	9
306	героя и	2	9
307	с ее	3	9
308	бы не	1	9
309	его и	1	9
310	из его	1	9
311	в отличие	13	9
312	ответ на	1	9
313	в виде	1	9
314	по своему	3	9
315	на его	4	9
316	и по	2	9
317	в самых	1	9
318	тем самым	6	9
319	и ее	5	9
320	о чем	4	9
321	но все	2	9
322	мысль о	3	9
323	роль в	10	9
324	можно сказать	7	9
325	и другой	2	9
326	к чему	2	9
327	и именно	1	9
328	если же	1	9
329	которое мы	1	9
330	в силу	5	9
331	который не	2	9
332	должен быть	1	9
333	том случае	1	9
334	с совершенно	1	9
335	именно это	1	9
336	и наконец	2	9
337	не к	3	9
338	из двух	5	8
339	со всей	1	8
340	себе и	1	8
341	то чтобы	2	8
342	на сцене	2	8
343	жизни с	1	8
344	будто бы	3	8
345	в москву	1	8
346	одно и	2	8
347	художественного творчества	1	8
348	что же	4	8
349	он в	1	8
350	тем же	1	8
351	о нем	3	8
352	в такой	1	8
353	и вообще	2	8
354	место в	2	8
355	и составляет	3	8
356	представление о	1	8
357	в собственном	1	8
358	наряду с	1	8
359	согласиться с	1	8
360	по преимуществу	2	8
361	в произведении	3	8
362	из того	1	8
363	содержания и	1	8
364	этом смысле	1	8
365	здесь совершенно	1	8
366	во время	1	8
367	к нему	1	8
368	в процессе	6	8
369	и более	1	8
370	том как	1	8
371	и во	2	8
372	бы и	1	8
373	стороны и	3	8
374	только то	2	8
375	что всякая	1	7
376	мысли и	2	7
377	не как	5	7
378	на которых	1	7
379	и там	1	7
380	к самому	1	7
381	от этого	1	7
382	во все	1	7
383	представляет собой	24	7
384	и те	1	7
385	свою очередь	3	7
386	чем это	1	7
387	на том	2	7
388	только при	1	7
389	связи с	4	7
390	в каждом	2	7
391	что такое	1	7
392	должны быть	3	7
393	в особенности	5	7
394	фабулы и	1	7
395	принадлежат к	3	7
396	и при	1	7
397	конечно же	1	7
398	имеет место	4	7
399	себе не	4	7
400	со всеми	1	7
401	они не	2	7
402	к ним	3	7
403	не существует	1	7
404	действующие лица	1	7
405	того или	3	7
406	случае если	1	7
407	но при	3	7
408	к которой	1	7
409	же в	1	7
410	для всех	2	7
411	нас в	2	7
412	одно из	4	7
413	приходит к	1	7
414	в нашем	2	7
415	о ней	2	7
416	в качестве	45	7
417	и эти	1	7
418	к жизни	1	7
419	лежит в	1	7
420	бы его	1	7
421	а как	1	7
422	за ним	1	7
423	и действительно	1	7
424	себя и	2	7
425	совпадает с	4	7
426	времени и	5	7
427	что здесь	1	7
428	различие между	3	7
429	в полном	2	7
430	здесь в	4	7
431	отказаться от	1	7
432	дело в	3	7
433	слова в	2	7
434	даже в	1	6
435	более или	2	6
436	все дело	1	6
437	он был	1	6
438	что вся	1	6
439	что как	1	6
440	к этим	1	6
441	того и	2	6
442	в сторону	4	6
443	в русской	4	6
444	образом в	1	6
445	события в	3	6
446	всех этих	1	6
447	одного и	5	6
448	оно не	2	6
449	содержание и	1	6
450	к его	5	6
451	приводит к	4	6
452	да и	2	6
453	решительно не	1	6
454	и вся	1	6
455	каждый из	2	6
456	на две	1	6
457	событий в	1	6
458	для художественного	2	6
459	и без	2	6
460	не все	1	6
461	и другого	2	6
462	и ни	1	6
463	которые в	1	6
464	слова и	2	6
465	событий и	1	6
466	у пушкина	1	6
467	говорить о	3	6
468	или менее	2	6
469	есть по	1	6
470	для понимания	2	6
471	тем не	1	6
472	х годов	2	6
473	евгении онегине	1	6
474	в себя	7	6
475	а только	1	6
476	не дает	1	6
477	или же	1	6
478	за пределы	2	6
479	уже не	7	6
480	о его	1	6
481	или иного	2	6
482	независимо от	1	6
483	почему он	1	6
484	а потому	1	6
485	его с	2	6
486	как не	3	6
487	то и	1	6
488	совпадают с	2	6
489	заметить что	2	6
490	жизни но	2	6
491	ничем не	1	6
492	в первый	1	6
493	в новелле	1	6
494	о ее	1	6
495	так в	1	6
496	что касается	2	6
497	отношение к	6	6
498	действующее лицо	3	5
499	тем как	1	5
500	в евгении	1	5
501	между ними	1	5
502	и сам	2	5
503	с конца	1	5
504	в смысле	1	5
505	и еще	1	5
506	к которому	2	5
507	поэзии в	1	5
508	не должна	1	5
509	с двумя	1	5
510	следует понимать	1	5
511	между собой	2	5
512	и является	1	5
513	отдельных лиц	1	5
514	подход к	4	5
515	его к	1	5
516	и чем	1	5
517	где мы	1	5
518	если в	2	5
519	отношения к	2	5
520	одновременно и	3	5
521	в словах	1	5
522	для читателя	1	5
523	в круг	1	5
524	и теперь	1	5
525	и часто	1	5
526	и наоборот	1	5
527	нет и	1	5
528	у них	1	5
529	басни что	1	5
530	нам только	1	5
531	нас не	1	5
532	зависит от	2	5
533	он как	1	5
534	с достаточной	1	5
535	таком случае	1	5
536	однако не	1	5
537	на одном	1	5
538	в каждой	3	5
539	бы это	2	5
540	к одному	2	5
541	мысли в	1	5
542	но она	3	5
543	не следует	4	5
544	по выражению	3	5
545	разговора с	1	5
546	когда указывает	1	5
547	но они	3	5
548	не мог	1	5
549	то в	1	5
550	и было	3	5
551	указать на	3	5
552	хотя и	3	5
553	и за	1	5
554	не знает	4	5
555	в других	1	5
556	онегина и	1	5
557	это делает	1	5
558	есть все	1	5
559	себя в	8	5
560	к такому	2	5
561	представляют собой	2	5
562	вот как	1	5
563	в область	1	5
564	однако он	1	5
565	целом ряде	1	5
566	она и	1	5
567	возникает как	1	5
568	в известном	1	5
569	еще и	1	5
570	не имеют	2	5
571	слов и	1	5
572	в творчестве	4	5
573	принадлежит к	3	5
574	том же	1	5
575	есть к	1	5
576	русском языке	1	5
577	только о	2	5
578	легко заметить	1	5
579	человеком и	1	5
580	человека в	6	5
581	то чего	1	5
582	его не	1	5
583	или не	2	5
584	дело не	3	5
585	одного из	5	5
586	характер и	3	4
587	его от	1	4
588	смысл в	2	4
589	от одного	1	4
590	себя как	1	4
591	к другим	3	4
592	и другим	1	4
593	человека не	1	4
594	в противоположность	6	4
595	должна была	1	4
596	для своей	1	4
597	от той	1	4
598	из одного	1	4
599	для своего	3	4
600	рассказа как	4	4
601	но для	2	4
602	не остается	1	4
603	в связи	1	4
604	одном из	2	4
605	мнение что	1	4
606	если оно	1	4
607	возникает из	1	4
608	должны были	1	4
609	рассказ в	2	4
610	любви и	1	4
611	к выводу	1	4
612	со времен	1	4
613	его жизнь	1	4
614	можно назвать	2	4
615	из нас	1	4
616	к другому	3	4
617	он мог	3	4
618	то все	1	4
619	отношении к	1	4
620	эстетический объект	1	4
621	которую он	1	4
622	одной из	4	4
623	в глазах	1	4
624	здесь не	1	4
625	только потому	1	4
626	и всякий	1	4
627	значение в	1	4
628	основе своей	4	4
629	основана на	1	4
630	произведения как	2	4
631	это еще	2	4
632	говоря мы	1	4
633	эти две	1	4
634	по самой	1	4
635	также и	6	4
636	не по	1	4
637	не с	4	4
638	при всем	1	4
639	показывает как	1	4
640	и вне	2	4
641	все еще	1	4
642	может и	4	4
643	вплоть до	2	4
644	себе а	1	4
645	к числу	2	4
646	строго говоря	3	4
647	в некоторых	1	4
648	в первом	4	4
649	по отношению	13	4
650	в это	1	4
651	и того	6	4
652	остановимся на	1	4
653	в воображении	1	4
654	в каких	1	4
655	с помощью	1	4
656	перед ним	2	4
657	ней и	1	4
658	параллельно с	1	4
659	и восприятие	1	4
660	с исчерпывающей	1	4
661	в мире	9	4
662	без которого	1	4
663	достигает своего	1	4
664	в уста	1	4
665	действия в	1	4
666	всех других	1	4
667	однако в	3	4
668	и каждый	1	4
669	что может	1	4
670	что до	1	4
671	такие же	1	4
672	в языке	2	4
673	не на	3	4
674	содержание рассказа	2	4
675	может стать	1	4
676	с ней	3	4
677	с ними	1	4
678	в слове	1	4
679	автора и	1	4
680	в истории	5	4
681	же время	9	4
682	мог бы	1	4
683	не знаем	1	4
684	стороны он	1	4
685	аналогии с	2	4
686	одним и	1	4
687	бы на	1	4
688	как у	1	4
689	несет в	3	4
690	но по	1	4
691	к концу	1	4
692	к своему	2	4
693	ли не	3	4
694	не могу	1	4
695	не имея	2	4
696	к области	2	4
697	в пределах	4	4
698	рассказа в	2	4
699	в понимании	1	4
700	зрения на	3	3
701	здесь же	1	3
702	же и	1	3
703	в большей	1	3
704	не столько	3	3
705	а напротив	1	3
706	стоит в	1	3
707	или на	3	3
708	или ином	1	3
709	по своим	4	3
710	своего исследования	1	3
711	на первый	1	3
712	связано с	1	3
713	мы вместе	1	3
714	творчества в	1	3
715	мысли что	1	3
716	было в	4	3
717	в этот	1	3
718	чего не	3	3
719	о них	2	3
720	и сюжет	1	3
721	тенденцию к	1	3
722	романа как	1	3
723	в разных	1	3
724	повести в	1	3
725	он сам	2	3
726	понятие о	3	3
727	ближе к	2	3
728	привело к	4	3
729	мышления и	1	3
730	здесь как	1	3
731	обнаруживается в	2	3
732	трудно не	1	3
733	это обстоятельство	1	3
734	которого он	1	3
735	с другими	1	3
736	как можно	1	3
737	из важнейших	2	3
738	по аналогии	2	3
739	и всю	1	3
740	на земле	1	3
741	человеке и	1	3
742	воздействия на	1	3
743	от басни	1	3
744	в наше	4	3
745	другом и	1	3
746	не заключает	2	3
747	же самого	1	3
748	его как	3	3
749	теми же	1	3
750	своего героя	1	3
751	для построения	1	3
752	в сюжете	1	3
753	действительной жизни	1	3
754	героя в	6	3
755	творчество как	1	3
756	один человек	1	3
757	в форме	2	3
758	обращается к	1	3
759	это время	1	3
760	на их	1	3
761	не трудно	1	3
762	к той	4	3
763	в прозе	2	3
764	нужно и	1	3
765	и состоит	2	3
766	не быть	1	3
767	этого как	1	3
768	переходит к	1	3
769	поэзии о	1	3
770	каждый день	1	3
771	утверждая что	1	3
772	еще в	6	3
773	этом случае	3	3
774	то они	1	3
775	на что	1	3
776	слова а	1	3
777	том в	1	3
778	всех прочих	1	3
779	в таких	1	3
780	им с	1	3
781	которое было	2	3
782	вразрез с	1	3
783	со своей	2	3
784	но уже	3	3
785	чувства как	1	3
786	тем более	1	3
787	связаны с	1	3
788	на них	1	3
789	в полной	1	3
790	чистом виде	1	3
791	ни один	1	3
792	однако уже	2	3
793	бы назвать	1	3
794	одни и	1	3
795	оказывается и	1	3
796	рассматривать как	2	3
797	могло быть	1	3
798	для рассказа	2	3
799	пришел к	1	3
800	к работе	2	3
801	за счет	1	3
802	этих событий	1	3
803	мы обратимся	1	3
804	мы и	1	3
805	случае не	1	3
806	что человек	1	3
807	которое может	2	3
808	не бывает	1	3
809	или во	1	3
810	русской поэзии	1	3
811	равно как	1	3
812	том или	1	3
813	его на	1	3
814	там же	3	3
815	которое не	1	3
816	что оба	1	3
817	нем нет	1	3
818	все их	1	3
819	и нет	1	3
820	жизни а	2	3
821	которой он	1	3
822	между двумя	1	3
823	уже как	2	3
824	превращается в	1	3
825	из виду	4	3
826	пока еще	7	3
827	следующим образом	1	3
828	быть в	1	3
829	имеем дело	3	3
830	у этих	1	3
831	чем-то другим	1	3
832	на почве	3	3
833	и столь	1	3
834	на язык	1	3
835	не принадлежит	1	3
836	в дневнике	1	3
837	собой в	1	3
838	аффектов и	1	3
839	чем у	2	3
840	все прочие	1	3
841	же с	1	3
842	не о	2	3
843	одним из	2	3
844	быть только	1	3
845	рассказ не	2	3
846	этом как	1	3
847	точек зрения	1	3
848	вопроса о	1	3
849	личности и	1	3
850	не более	3	3
851	на нем	1	3
852	хотя в	3	3
853	ни одно	2	3
854	даже не	1	3
855	к рассказу	1	3
856	как известно	1	3
857	нельзя не	2	3
858	на который	1	3
859	мы называем	1	3
860	и др	3	3
861	речи и	2	3
862	бы быть	3	3
863	чаще всего	1	3
864	эстетическое переживание	1	3
865	всякое произведение	1	3
866	наше время	4	3
867	однако и	2	3
868	как таковой	1	3
869	на ее	2	3
870	для себя	6	3
871	и должно	2	3
872	в переживании	1	3
873	романа в	1	3
874	на читателя	1	3
875	ни о	2	3
876	именно поэтому	1	3
877	друг от	1	3
878	которая не	1	3
879	ни к	11	3
880	это понятие	3	3
881	чем то	1	3
882	мы его	1	3
883	такого рода	11	3
884	к себе	2	3
885	героя а	1	3
886	не могло	2	3
887	обратить внимание	2	3
888	эта возможность	1	3
889	их с	1	3
890	они были	2	3
891	отношению к	13	3
892	же мере	1	3
893	мире в	1	3
894	что так	1	3
895	что каждый	1	3
896	чем он	2	3
897	как нечто	2	3
898	слово в	1	3
899	по словам	4	3
900	но с	1	3
901	от друга	1	3
902	согласно с	1	3
903	а также	15	3
904	как таковая	1	3
905	раскрывается перед	1	3
906	литературной традиции	3	3
907	и оно	1	3
908	отношения между	1	3
909	а к	3	3
910	оно в	1	3
911	переходе от	2	3
912	к чему-то	1	3
913	в теории	1	3
914	быть и	2	3
915	в отдельности	1	3
916	роман и	1	3
917	в эстетической	1	3
918	и прежде	2	3
919	говорит не	1	3
920	они имеют	1	2
921	формы художественного	1	2
922	которая говорит	1	2
923	будто автор	1	2
924	можем обозначить	1	2
925	выступают в	1	2
926	не хочет	1	2
927	к рассмотрению	1	2
928	всей ее	1	2
929	читателя и	1	2
930	или положение	1	2
931	о мире	2	2
932	в построении	2	2
933	высокое и	1	2
934	исходить из	1	2
935	мысли о	2	2
936	в лирике	7	2
937	является для	1	2
938	другое дело	1	2
939	произведении и	1	2
940	в лирическом	2	2
941	искусств в	1	2
942	некоторые из	1	2
943	в центр	1	2
944	следовало бы	1	2
945	не согласиться	1	2
946	своей природе	3	2
947	и составляют	1	2
948	она могла	1	2
949	в нескольких	1	2
950	из жизни	3	2
951	времени в	3	2
952	не всегда	2	2
953	и была	1	2
954	на практике	1	2
955	отметить что	1	2
956	точке зрения	2	2
957	с другим	1	2
958	на пересечении	1	2
959	эстетического объекта	1	2
960	почему и	1	2
961	чрезвычайно важную	1	2
962	от них	1	2
963	в структуре	1	2
964	крайней мере	3	2
965	грань между	1	2
966	или иным	1	2
967	разные эпохи	1	2
968	всего в	2	2
969	и представляет	2	2
970	сводить к	1	2
971	о влиянии	1	2
972	события а	2	2
973	что хотя	1	2
974	как такового	1	2
975	о двух	1	2
976	и читатель	1	2
977	но из	1	2
978	даже к	1	2
979	поскольку речь	1	2
980	объединены в	1	2
981	рассматривать его	1	2
982	может оказаться	1	2
983	энергии в	1	2
984	одному и	1	2
985	это слово	1	2
986	личного творчества	1	2
987	в поэтике	1	2
988	должны рассматриваться	1	2
989	в практике	1	2
990	с детства	1	2
991	этом последнем	1	2
992	вводит в	1	2
993	кто из	2	2
994	а для	1	2
995	той или	6	2
996	а потом	2	2
997	искать не	1	2
998	точкой зрения	2	2
999	только от	1	2
1000	сюда же	1	2
1001	человека как	1	2
1002	самому себе	3	2
1003	на чем	1	2
1004	рассказа является	2	2
1005	по своей	15	2
1006	не совпадает	1	2
1007	никакого отношения	1	2
1008	и глубоко	1	2
1009	это приводит	1	2
1010	необходимо чтобы	2	2
1011	до наших	1	2
1012	себе как	1	2
1013	чтобы не	2	2
1014	еще одно	1	2
1015	и сами	1	2
1016	это новое	1	2
1017	он представляет	1	2
1018	от сознания	1	2
1019	в городе	1	2
1020	и должны	1	2
1021	жанра и	2	2
1022	однако эта	1	2
1023	образа и	1	2
1024	с миром	2	2
1025	места и	1	2
1026	пребывает в	1	2
1027	романа и	2	2
1028	мысли а	1	2
1029	интерес к	2	2
1030	для них	1	2
1031	и делает	1	2
1032	литературного произведения	3	2
1033	то с	2	2
1034	прямо к	1	2
1035	и одновременно	3	2
1036	которое как	1	2
1037	с целью	1	2
1038	исключительно в	1	2
1039	для каждого	1	2
1040	произведение в	2	2
1041	и герой	3	2
1042	жизни в	4	2
1043	и формой	1	2
1044	вследствие этого	4	2
1045	к созданию	1	2
1046	говорится что	1	2
1047	тем или	1	2
1048	имеет два	1	2
1049	более чем	3	2
1050	в психологических	1	2
1051	с нами	1	2
1052	в значительной	3	2
1053	наконец в	1	2
1054	а через	1	2
1055	быть определена	3	2
1056	не замечали	1	2
1057	ни для	4	2
1058	приводит в	1	2
1059	чем не	3	2
1060	было и	1	2
1061	он весь	1	2
1062	автором как	1	2
1063	и т.д	5	2
1064	по ходу	1	2
1065	как предмет	1	2
1066	отдельной личности	1	2
1067	жизни не	2	2
1068	часто и	1	2
1069	басни или	1	2
1070	к содержанию	3	2
1071	которому он	1	2
1072	в свое	3	2
1073	в любви	1	2
1074	к теории	1	2
1075	быть отнесены	1	2
1076	этом он	1	2
1077	в литературе	2	2
1078	не заметить	1	2
1079	сходятся в	1	2
1080	различия между	3	2
1081	полнотой и	1	2
1082	и всякое	2	2
1083	быть признано	1	2
1084	в сферу	3	2
1085	представляет собою	1	2
1086	и со	1	2
1087	быть сведена	1	2
1088	в условиях	1	2
1089	на возможность	1	2
1090	ему не	1	2
1091	чем может	1	2
1092	основе его	1	2
1093	но его	1	2
1094	читателя в	1	2
1095	лежит не	1	2
1096	за сценой	1	2
1097	это как	1	2
1098	другой в	1	2
1099	повести белкина	2	2
1100	их действия	1	2
1101	в начале	2	2
1102	и времени	1	2
1103	своей основе	2	2
1104	имеет свою	3	2
1105	бы я	1	2
1106	время и	2	2
1107	или иной	8	2
1108	человек не	2	2
1109	что было	1	2
1110	новое и	1	2
1111	она еще	1	2
1112	и называет	1	2
1113	не нужна	1	2
1114	в изучении	1	2
1115	русской литературе	2	2
1116	рассказ о	3	2
1117	которая в	3	2
1118	случае мы	1	2
1119	или нет	1	2
1120	можно определить	2	2
1121	для восприятия	1	2
1122	не являются	1	2
1123	или иному	1	2
1124	требует от	2	2
1125	которых она	1	2
1126	пьесы в	1	2
1127	прав и	1	2
1128	оно приобретает	1	2
1129	в рассказ	1	2
1130	к более	1	2
1131	ведет к	6	2
1132	они и	3	2
1133	как с	1	2
1134	к своим	3	2
1135	позволяет себе	1	2
1136	а иногда	1	2
1137	лирики и	1	2
1138	своему герою	1	2
1139	исследований и	1	2
1140	во внешнем	1	2
1141	и предполагает	2	2
1142	в формуле	1	2
1143	сводятся к	1	2
1144	представления о	2	2
1145	и формулировать	1	2
1146	не об	1	2
1147	не вполне	1	2
1148	его собственной	1	2
1149	жизни как	2	2
1150	тех случаях	1	2
1151	для разработки	1	2
1152	входят в	1	2
1153	тут же	3	2
1154	другом случае	1	2
1155	восприятии и	1	2
1156	на протяжении	2	2
1157	является результатом	1	2
1158	героев в	1	2
1159	такая же	1	2
1160	основных и	1	2
1161	каждом шагу	1	2
1162	личного авторства	5	2
1163	с каждым	1	2
1164	полной мере	1	2
1165	они в	1	2
1166	о ком	1	2
1167	не обладает	2	2
1168	не от	2	2
1169	в европейской	1	2
1170	сознания к	1	2
1171	не совпадают	1	2
1172	в разные	2	2
1173	именно здесь	1	2
1174	получает возможность	1	2
1175	про себя	1	2
1176	учение о	1	2
1177	из той	1	2
1178	должно было	2	2
1179	произведение есть	1	2
1180	не был	1	2
1181	для правильного	1	2
1182	имеют дело	1	2
1183	природе своей	6	2
1184	это по	1	2
1185	не приходится	2	2
1186	для человека	1	2
1187	ту или	1	2
1188	сведена к	1	2
1189	оба они	2	2
1190	это ощущение	1	2
1191	действительно в	1	2
1192	ней в	1	2
1193	как система	1	2
1194	характера героя	2	2
1195	лицо и	2	2
1196	во втором	5	2
1197	живет в	3	2
1198	одном и	1	2
1199	в науке	2	2
1200	их как	1	2
1201	в обычном	1	2
1202	поэтому и	1	2
1203	отличаются от	1	2
1204	до этого	1	2
1205	стороны это	2	2
1206	в россии	1	2
1207	себя с	2	2
1208	как при	1	2
1209	всем протяжении	1	2
1210	как о	1	2
1211	от его	1	2
1212	говорили о	2	2
1213	на каждом	1	2
1214	своей жизни	1	2
1215	по крайней	3	2
1216	все три	1	2
1217	задний план	1	2
1218	при всех	1	2
1219	как вещь	1	2
1220	развития и	1	2
1221	всего на	1	2
1222	или иных	1	2
1223	его характер	2	2
1224	тому или	1	2
1225	только тем	1	2
1226	цели и	1	2
1227	автора в	2	2
1228	как искусство	1	2
1229	не за	1	2
1230	но именно	1	2
1231	легко может	1	2
1232	она направлена	1	2
1233	на примерах	1	2
1234	взгляде на	1	2
1235	друг друга	2	2
1236	новеллы в	1	2
1237	истории литературы	1	2
1238	самой теории	1	2
1239	выходит за	1	2
1240	этот процесс	1	2
1241	который бы	1	2
1242	отношении эти	1	2
1243	как-то в	1	2
1244	со своим	1	2
1245	из своих	1	2
1246	в повести	1	2
1247	на грани	1	2
1248	героев или	1	2
1249	а о	2	2
1250	там и	1	2
1251	понимать как	1	2
1252	говорят о	1	2
1253	с историей	1	2
1254	и художественного	1	2
1255	сказать и	2	2
1256	явный перевес	1	2
1257	как показывает	2	2
1258	обычно в	1	2
1259	же к	1	2
1260	ли в	1	2
1261	жизни для	1	2
1262	как уже	5	2
1263	в новый	1	2
1264	на такие	1	2
1265	это явление	1	2
1266	лежат в	1	2
1267	все наши	1	2
1268	что из	1	2
1269	с понятием	2	2
1270	в книге	2	2
1271	свидетельствуют о	1	2
1272	тех или	1	2
1273	на всем	1	2
1274	таким же	1	2
1275	свой жизненный	1	1
1276	существенную роль	4	1
1277	если эту	1	1
1278	более не	1	1
1279	жизни которая	1	1
1280	а смысл	1	1
1281	а другие	1	1
1282	и повседневное	1	1
1283	котором они	1	1
1284	таковы например	2	1
1285	автором и	1	1
1286	как прямая	1	1
1287	лицу с	2	1
1288	рассказ от	1	1
1289	оно стоит	1	1
1290	эстетическим объектом	1	1
1291	и имеет	1	1
1292	степени как	1	1
1293	по схеме	1	1
1294	людей но	1	1
1295	этом заключается	1	1
1296	возможно более	1	1
1297	его преодоления	1	1
1298	представлений о	1	1
1299	рассказу о	1	1
1300	в правильности	1	1
1301	они направлены	1	1
1302	и само	2	1
1303	о силе	1	1
1304	этом основании	1	1
1305	она отличается	1	1
1306	встречается в	1	1
