N	2gram	Losev_Prob	slovoVRo
245	хотя и	9	5
246	стремится к	1	5
247	с их	2	5
248	образ может	1	5
249	как его	1	5
250	или даже	6	5
251	в других	2	5
252	особенно в	2	5
253	в каждом	1	5
254	а как	2	5
255	в быту	1	5
256	не знает	1	5
257	и может	4	5
258	не с	1	5
259	почти всегда	4	5
260	и сам	6	5
261	конца и	1	5
262	и по	3	5
263	для этого	9	5
264	имеет дело	1	5
265	прямо и	1	4
266	до сих	4	4
267	по существу	2	4
268	оно и	2	4
269	языке и	1	4
270	оно было	1	4
271	или иные	6	4
272	обстоит дело	1	4
273	не столько	2	4
274	в виду	20	4
275	для всех	3	4
276	среди других	1	4
277	со всеми	1	4
278	если бы	9	4
279	где они	1	4
280	прямо сказать	1	4
281	отношения к	3	4
282	его на	1	4
283	всегда в	1	4
284	что он	16	4
285	от его	4	4
286	ли он	1	4
287	так же	11	4
288	которая не	3	4
289	как только	3	4
290	на первый	6	4
291	к тому	4	4
292	зрения и	1	4
293	и образ	6	4
294	художественный образ	12	4
295	входя в	1	4
296	дело не	4	4
297	и политической	1	4
298	даже и	33	4
299	того чтобы	4	4
300	в другом	4	4
301	но эти	1	4
302	тогда когда	1	4
303	те или	9	4
304	с этой	3	4
305	в чем	5	4
306	и формы	1	4
307	его же	1	4
308	и во	5	4
309	в известной	3	4
310	новое время	1	4
311	эти категории	3	4
312	он может	2	4
313	и речи	1	4
314	однако в	3	4
315	но это	13	4
316	как сказано	1	4
317	его как	3	4
318	из них	4	4
319	того что	10	4
320	формы и	3	4
321	областях жизни	1	4
322	истории литературы	1	4
323	несколько слов	1	4
324	все его	1	4
325	что оно	4	4
326	от автора	1	4
327	значение в	3	4
328	быть только	1	4
329	о себе	2	4
330	как раз	11	4
331	в литературе	3	4
332	что и	11	4
333	чем он	2	4
334	в виде	20	4
335	в которой	3	4
336	даже на	1	4
337	здесь как	1	4
338	в атмосфере	1	4
339	это слово	1	4
340	и как	4	4
341	же как	5	4
342	можно прямо	1	4
343	следовательно и	1	4
344	только и	9	4
345	в условиях	7	4
346	от предмета	1	4
347	сих пор	4	4
348	всех своих	1	4
349	именно как	1	4
350	может иметь	4	4
351	но как	6	4
352	первый план	3	4
353	в бытовой	1	4
354	как предмет	2	4
355	эти слова	2	4
356	в частности	4	4
357	одно и	4	4
358	из него	2	4
359	или как	4	4
360	литературы и	2	4
361	и о	8	4
362	в понимании	1	4
363	вообще не	5	4
364	разговорный язык	1	4
365	речи и	1	4
366	образом в	2	4
367	не всегда	1	4
368	языка с	1	4
369	и предметом	1	4
370	из этого	5	4
371	бы ни	1	4
372	очень трудно	1	4
373	и ее	7	4
374	есть как	1	4
375	мы видели	2	4
376	однако и	2	3
377	и другие	4	3
378	собственном смысле	1	3
379	все что	1	3
380	в состав	1	3
381	и самое	1	3
382	еще раз	2	3
383	самого предмета	2	3
384	переходит в	2	3
385	смысле слова	19	3
386	в разных	4	3
387	от нас	3	3
388	не требует	2	3
389	не исчерпывается	1	3
390	от этой	1	3
391	и то	17	3
392	глубоко и	4	3
393	нас в	5	3
394	в связи	9	3
395	нами в	2	3
396	исторического развития	2	3
397	и они	1	3
398	в более	1	3
399	языка этот	1	3
400	в первом	1	3
401	с таким	1	3
402	и событий	2	3
403	тем что	8	3
404	или на	1	3
405	этого типа	1	3
406	в собственном	1	3
407	в одно	4	3
408	предмета и	1	3
409	не его	1	3
410	широком смысле	2	3
411	от этого	1	3
412	и нет	2	3
413	действительности в	1	3
414	отличается от	8	3
415	было бы	14	3
416	почти все	1	3
417	связана с	1	3
418	как это	4	3
419	не должно	1	3
420	которых мы	2	3
421	не должны	1	3
422	из себя	5	3
423	к проблеме	2	3
424	или иных	7	3
425	в этой	10	3
426	за ней	1	3
427	и до	3	3
428	и те	1	3
429	как оно	3	3
430	отметить что	1	3
431	и вообще	20	3
432	и остается	1	3
433	пародии на	1	3
434	без всякого	8	3
435	если мы	24	3
436	произведения и	2	3
437	такая же	1	3
438	его контекста	1	3
439	на него	3	3
440	этих категорий	1	3
441	входят в	1	3
442	но эта	4	3
443	мы говорили	3	3
444	этого слова	5	3
445	только с	5	3
446	на котором	2	3
447	вносит в	1	3
448	с каким	1	3
449	еще на	2	3
450	своим предметом	2	3
451	которого он	1	3
452	именно к	3	3
453	в свое	1	3
454	выходит за	2	3
455	произведения как	1	3
456	своего произведения	1	3
457	ни с	5	3
458	должно быть	1	3
459	время и	2	3
460	и заставляет	1	3
461	на том	3	3
462	такого рода	14	3
463	жизни поэтому	1	3
464	от всякой	3	3
465	и художественно	1	3
466	быть весьма	1	3
467	здесь уже	2	3
468	не знаем	2	3
469	них и	1	3
470	речь но	1	3
471	не была	1	3
472	чем в	2	3
473	его от	3	3
474	именно здесь	2	3
475	евгении онегине	1	3
476	и где	1	3
477	дело в	6	3
478	сама по	11	3
479	тому что	5	3
480	с одним	1	3
481	в евгении	1	3
482	и без	9	3
483	данного произведения	1	3
484	данного языка	1	3
485	возможно и	2	3
486	не есть	57	3
487	на все	1	3
488	того и	2	3
489	если она	1	3
490	между собой	3	3
491	в свете	4	3
492	нисколько не	2	3
493	это было	4	3
494	но уже	4	3
495	и это	11	3
496	быть очень	5	3
497	не все	1	3
498	не был	3	3
499	другом случае	2	3
500	как слово	1	3
501	смысл и	1	3
502	и почти	2	3
503	на всех	1	3
504	в такой	1	3
505	потому что	40	3
506	следовательно в	1	3
507	и тем	16	3
508	из этих	1	3
509	на нем	3	3
510	но она	2	3
511	конечно в	1	3
512	в нее	2	3
513	на всю	1	3
514	не выходит	2	3
515	условия для	1	3
516	к этому	2	3
517	данном случае	12	3
518	эта категория	1	3
519	тех или	10	3
520	нуждается в	1	3
521	или иного	5	3
522	ведь и	1	3
523	себе как	4	3
524	вещей и	2	3
525	того или	8	3
526	с идеей	1	3
527	становится в	1	3
528	с которыми	2	2
529	к такому	1	2
530	утверждать что	3	2
531	положения и	1	2
532	никак нельзя	4	2
533	представителей этой	1	2
534	за ним	2	2
535	мы и	5	2
536	и связанные	1	2
537	которая в	1	2
538	слова это	2	2
539	и вся	2	2
540	есть от	2	2
541	был бы	1	2
542	некоторой степени	1	2
543	перестают быть	1	2
544	вместе со	1	2
545	xix и	2	2
546	из всех	1	2
547	до некоторой	1	2
548	тем как	1	2
549	художественном образе	3	2
550	правда и	1	2
551	нашего времени	1	2
552	свое произведение	2	2
553	требует от	1	2
554	как он	2	2
555	для них	4	2
556	в едином	1	2
557	от этих	1	2
558	том и	1	2
559	и которые	1	2
560	на которую	3	2
561	оно уже	1	2
562	или во	1	2
563	особого рода	1	2
564	значение это	1	2
565	этой точки	2	2
566	и одновременно	1	2
567	и она	2	2
568	ни о	8	2
569	с ней	5	2
570	не обязательно	4	2
571	жизнь в	3	2
572	для осуществления	1	2
573	произведения в	2	2
574	заключается в	8	2
575	например и	2	2
576	было очень	1	2
577	их взаимное	1	2
578	то время	6	2
579	героев и	1	2
580	в жизни	1	2
581	для сознания	1	2
582	как о	6	2
583	к пределу	1	2
584	а именно	12	2
585	них он	1	2
586	они ни	1	2
587	на себе	5	2
588	человеческой речи	1	2
589	образы в	1	2
590	есть на	1	2
591	да и	9	2
592	на самой	1	2
593	не нужно	2	2
594	при всех	2	2
595	в известном	3	2
596	на каждом	1	2
597	но мы	1	2
598	не меньше	1	2
599	по своему	6	2
600	и общества	3	2
601	и могут	2	2
602	перестает быть	3	2
603	это и	11	2
604	ни к	3	2
605	то что	42	2
606	в котором	3	2
607	тургенева и	1	2
608	нас и	2	2
609	самого же	2	2
610	во все	3	2
611	и литературы	1	2
612	то и	9	2
613	здесь у	1	2
614	о которых	3	2
615	изображения и	1	2
616	только как	3	2
617	них как	1	2
618	своим собственным	4	2
619	время в	1	2
620	самый этот	1	2
621	своим языком	1	2
622	когда она	2	2
623	мы все	5	2
624	но они	4	2
625	действительностью и	1	2
626	на пути	1	2
627	случае не	7	2
628	нет никакой	4	2
629	его именно	1	2
630	непосредственно без	3	2
631	все категории	2	2
632	совершенно не	7	2
633	тот факт	1	2
634	чем не	4	2
635	он есть	2	2
636	цели и	1	2
637	эти типы	1	2
638	он весь	1	2
639	но этот	2	2
640	всегда и	1	2
641	несмотря на	4	2
642	которые являются	1	2
643	из одной	1	2
644	человеком и	1	2
645	нет и	1	2
646	от которого	1	2
647	нем не	1	2
648	во всякой	1	2
649	она может	2	2
650	и у	2	2
651	значение имеет	1	2
652	смысле не	1	2
653	предмета в	1	2
654	сущности и	1	2
655	в образе	1	2
656	в нашем	13	2
657	основная особенность	2	2
658	что все	2	2
659	во всей	3	2
660	есть только	5	2
661	момент в	1	2
662	речь о	2	2
663	однако этот	1	2
664	а следовательно	1	2
665	у них	2	2
666	категории и	1	2
667	смысле но	1	2
668	же он	1	2
669	не просто	36	2
670	то или	5	2
671	чем это	1	2
672	или вовсе	1	2
673	оно входит	1	2
674	в ее	6	2
675	моментами этого	1	2
676	чтобы понять	1	2
677	характерные для	1	2
678	образом на	1	2
679	на них	1	2
680	от всякого	3	2
681	жизни но	2	2
682	языком как	1	2
683	известном смысле	1	2
684	слов так	1	2
685	такой степени	1	2
686	в смысловом	2	2
687	одного из	1	2
688	только не	6	2
689	мы видим	1	2
690	данного круга	1	2
691	в прямом	1	2
692	не можем	5	2
693	указать на	1	2
694	что уже	1	2
695	как отношение	1	2
696	всех возможных	1	2
697	нас здесь	1	2
698	ни было	5	2
699	слов в	1	2
700	подчеркнуть что	1	2
701	образ в	2	2
702	тем не	23	2
703	и за	2	2
704	есть в	6	2
705	довлеет себе	1	2
706	что для	4	2
707	на самом	13	2
708	у нас	17	2
709	слова а	2	2
710	и есть	9	2
711	слова есть	1	2
712	в таких	3	2
713	бы только	2	2
714	без всяких	1	2
715	автора от	1	2
716	слова которые	1	2
717	или иначе	2	2
718	наших дней	1	2
719	в другую	1	2
720	что она	5	2
721	которые как	1	2
722	и эта	1	2
723	что не	4	2
724	при изучении	1	2
725	это возможно	1	2
726	предмет как	1	2
727	не остается	1	2
728	она стремится	1	2
729	в какой	1	2
730	между ними	1	2
731	то в	4	2
732	и само	1	2
733	время как	6	2
734	этого предмета	1	2
735	в области	2	2
736	при таком	2	2
737	а его	2	2
738	не столь	1	2
739	есть все	1	2
740	именно эта	1	2
741	войти в	1	2
742	значение как	1	2
743	в сторону	1	2
744	об этом	7	2
745	при его	1	2
746	что они	8	2
747	однако не	4	2
748	к одному	1	2
749	без всякой	3	2
750	у пушкина	9	2
751	поскольку она	2	2
752	могли бы	6	2
753	образом с	1	2
754	этого общего	1	2
755	мы можем	11	2
756	слова то	1	2
757	и эти	1	2
758	а с	2	2
759	если оно	3	2
760	в своих	2	2
761	точности и	1	2
762	а просто	1	2
763	это как	1	2
764	в самых	3	2
765	нашего сознания	1	2
766	и ни	5	2
767	и между	2	2
768	символа в	5	2
769	так что	21	2
770	здесь это	1	2
771	идеологической значимости	1	2
772	бы они	1	2
773	слова но	3	2
774	ничего нового	1	2
775	нужно сказать	1	2
776	и та	1	2
777	и что	9	2
778	нового времени	1	2
779	можно было	7	2
780	действительность но	2	2
781	среди которых	1	2
782	иметь в	2	2
783	в начале	3	2
784	факт что	1	2
785	в подлинном	1	2
786	по своей	1	2
787	этих случаях	1	2
788	полное и	1	2
789	романа xix	1	2
790	или иное	3	2
791	ведь в	2	2
792	как известно	1	2
793	значение и	7	2
794	только о	3	2
795	и той	2	2
796	он их	1	2
797	тот или	4	2
798	к ней	2	2
799	первом случае	1	2
800	и особенно	3	2
801	бы его	2	2
802	образов но	1	2
803	даже как	1	2
804	произведения не	1	2
805	анализа и	1	2
806	не значит	3	2
807	них не	1	2
808	столь же	1	2
809	же в	6	2
810	бы быть	5	2
811	д можно	1	2
812	на то	6	2
813	могут не	1	2
814	и только	10	2
815	независимо от	4	2
816	возможны и	1	2
817	слова своего	1	2
818	и обратно	1	2
819	в один	1	2
820	не предмет	2	2
821	есть не	13	2
822	не к	2	2
823	и самый	3	2
824	в непрерывном	1	2
825	и перестает	1	1
826	из самого	1	1
827	с которой	2	1
828	к сожалению	1	1
829	речи то	1	1
830	какого бы	1	1
831	не мешает	5	1
832	с полной	1	1
833	и можем	1	1
834	является в	3	1
835	особенности и	1	1
836	смысле говорить	1	1
837	иметь свой	1	1
838	а потому	1	1
839	во втором	1	1
840	над ними	1	1
841	однако с	1	1
842	в душе	1	1
843	к другу	1	1
844	любого языка	2	1
845	и ничем	1	1
846	является здесь	4	1
847	поля зрения	1	1
848	но может	1	1
849	интерпретация и	1	1
850	жанре и	1	1
851	мир как	1	1
852	никогда и	1	1
853	таковы например	1	1
854	самих себя	1	1
855	друг к	1	1
856	бы она	2	1
857	как таковой	2	1
858	представить себе	5	1
859	в конце	7	1
860	со всем	2	1
861	объективного и	1	1
862	бы то	5	1
863	себе представить	2	1
864	если в	1	1
865	рассказ о	1	1
866	которые не	1	1
867	или только	1	1
868	исходя из	1	1
869	его из	1	1
870	которые здесь	2	1
871	к этой	2	1
872	если он	1	1
873	не сможем	1	1
874	своего собственного	1	1
875	он только	2	1
876	и свое	1	1
877	лежащий в	1	1
878	образа в	2	1
879	на собственной	1	1
880	он как	2	1
881	ровно ничего	2	1
882	и имеет	1	1
883	для себя	6	1
884	а были	1	1
885	подходом к	1	1
886	самостоятельности и	1	1
887	своих героев	2	1
888	примитивная и	1	1
889	эти особенности	1	1
890	мифологических образов	1	1
891	образа и	4	1
892	момента в	1	1
893	и дает	1	1
894	этом всякий	2	1
895	свои особые	1	1
896	дориана грея	1	1
897	вещи и	9	1
898	опираться на	1	1
899	становление и	1	1
900	категорий в	1	1
901	предмета изображения	1	1
902	о чем	4	1
903	никак не	13	1
904	мысли и	1	1
905	какой бы	2	1
906	мы замечаем	1	1
907	говорит о	1	1
908	гоголя и	5	1
909	смерть и	1	1
910	из которых	6	1
911	истории в	2	1
912	разве только	1	1
913	отдельными моментами	1	1
914	и самодовление	2	1
915	и говорить	2	1
916	если нет	2	1
917	находятся в	5	1
918	ориентации в	2	1
919	все те	2	1
920	и слов	1	1
921	от художественного	6	1
922	самом же	7	1
923	мышление и	1	1
924	и об	3	1
925	правда в	3	1
926	говорить что	1	1
927	но чтобы	2	1
928	лежащих в	1	1
929	в живом	1	1
930	часто даже	4	1
931	с собой	6	1
932	но что	3	1
933	что слово	3	1
934	значение что	1	1
935	от их	2	1
936	они сливаются	1	1
937	произведение и	1	1
938	в настоящем	3	1
939	как они	4	1
940	не абстрактная	1	1
941	и он	3	1
942	так или	2	1
943	сами по	8	1
944	особой точки	1	1
945	и значение	3	1
946	но только	10	1
947	и еще	2	1
948	мы понимаем	1	1
949	он остается	1	1
950	этих героев	1	1
951	от своего	1	1
952	и вовсе	7	1
953	до полного	1	1
954	и этот	3	1
955	определения и	1	1
956	равно как	2	1
957	все дело	2	1
958	о самом	2	1
959	мы говорим	8	1
960	мы называем	1	1
961	самостоятельно и	1	1
962	участвует в	1	1
963	слово вне	1	1
964	в некотором	2	1
965	был связан	1	1
966	и полное	1	1
967	с общим	1	1
968	этого необходимо	3	1
969	обращается к	1	1
970	и используются	1	1
971	и рождается	1	1
972	зрения в	1	1
973	и действительно	2	1
974	и своя	1	1
975	самодовлеющего и	2	1
976	соотнесения с	1	1
977	если они	2	1
978	это общее	2	1
979	исходить из	1	1
980	уже об	1	1
981	с целым	1	1
982	оно всегда	3	1
983	когда это	2	1
984	быть то	1	1
985	очень далек	1	1
986	особенное значение	1	1
987	всех тех	1	1
988	герои не	1	1
989	предмет и	2	1
990	кроме самого	1	1
991	нам уже	1	1
992	здесь именно	2	1
993	и так	1	1
994	состоит из	6	1
995	произведение в	2	1
996	в которых	3	1
997	поэтическом образе	1	1
998	и отдельных	1	1
999	несколько иначе	1	1
1000	это требует	1	1
1001	только для	1	1
1002	бы не	2	1
1003	это необходимо	1	1
1004	здесь может	1	1
1005	потому как	1	1
1006	значение не	1	1
1007	вот в	1	1
1008	выражается в	3	1
1009	но у	1	1
1010	о котором	1	1
1011	категорий все	1	1
1012	от того	2	1
1013	там и	4	1
1014	относящихся сюда	1	1
1015	к своим	1	1
1016	в это	1	1
1017	далек от	1	1
1018	речь идет	1	1
1019	эта последняя	2	1
1020	он по	1	1
1021	вещи здесь	1	1
1022	ведь не	3	1
1023	моральной проповеди	1	1
1024	в самый	1	1
1025	отдельных слов	1	1
1026	по крайней	9	1
1027	та общая	1	1
1028	из области	1	1
1029	к той	1	1
1030	действительности а	1	1
1031	дело со	1	1
1032	лишенный всякой	1	1
1033	всякого рода	9	1
1034	самом и	1	1
1035	свое время	1	1
1036	в рассмотрение	1	1
1037	нас признания	1	1
1038	частей и	1	1
1039	входящее в	1	1
1040	было у	1	1
1041	форме то	1	1
1042	действительность и	4	1
1043	эта точка	1	1
1044	нет ничего	6	1
1045	случае является	1	1
1046	стал для	1	1
1047	одного и	1	1
1048	сам он	1	1
1049	хотя может	1	1
1050	живого языка	1	1
1051	заключение этого	2	1
1052	еще от	1	1
1053	то он	3	1
1054	при наличии	2	1
1055	необходимым и	1	1
1056	не сомневается	1	1
1057	чем же	7	1
1058	здесь конечно	1	1
1059	на этой	1	1
1060	не существует	6	1
1061	при условии	4	1
1062	художественные образы	5	1
1063	к художественной	1	1
1064	характер его	1	1
1065	как та	1	1
1066	что мы	12	1
1067	и начала	2	1
1068	в очень	2	1
1069	не имеют	4	1
1070	категорий но	1	1
1071	раз и	6	1
1072	к чистой	1	1
1073	семантики в	1	1
1074	действует но	1	1
1075	предмет художественного	1	1
1076	своей целью	1	1
1077	поэтому когда	1	1
1078	тот предмет	1	1
1079	роли и	1	1
1080	ней нет	1	1
1081	начиная от	1	1
1082	нем так	1	1
1083	всего этого	2	1
1084	как сон	1	1
1085	значение этого	2	1
1086	не изображается	1	1
1087	и если	11	1
1088	почти исключительно	1	1
1089	только такие	1	1
1090	речью на	1	1
1091	результате их	1	1
1092	чем они	1	1
1093	это только	2	1
1094	быть не	1	1
1095	путем соответствующих	1	1
1096	до его	1	1
1097	он является	5	1
1098	наших слов	1	1
1099	сюда явлений	1	1
1100	начала xx	3	1
1101	а может	3	1
1102	же схемы	1	1
1103	чем именно	1	1
1104	в этот	1	1
1105	стремящихся к	1	1
1106	значений и	1	1
1107	все наличные	1	1
1108	поэтому мы	1	1
1109	структуры с	2	1
1110	одной и	2	1
1111	для нее	2	1
1112	себя не	3	1
1113	оно так	1	1
1114	то все	1	1
1115	чего не	1	1
1116	и два	1	1
1117	и символ	7	1
1118	не исключает	1	1
1119	здесь о	2	1
1120	за собой	1	1
1121	данного элемента	1	1
1122	художественный смысл	2	1
1123	о своем	1	1
1124	и наиболее	1	1
1125	для данного	1	1
1126	на основании	2	1
1127	значения вообще	1	1
1128	и соответствующих	1	1
1129	этим не	2	1
1130	здесь одно	1	1
1131	обращения с	1	1
1132	числе и	1	1
1133	тому или	1	1
1134	чем его	1	1
1135	превращается в	1	1
1136	времени и	4	1
1137	более и	1	1
1138	для своей	1	1
1139	а только	9	1
1140	можно ли	8	1
1141	друга и	2	1
1142	словом между	1	1
1143	только элементы	1	1
1144	даже с	1	1
1145	вне всех	1	1
1146	как таковую	1	1
1147	а во	2	1
1148	месте и	1	1
1149	то его	2	1
1150	жизни на	1	1
1151	знает что	1	1
1152	в чистом	4	1
1153	художественного произведения	14	1
1154	всего что	1	1
1155	поставить в	1	1
1156	при их	1	1
1157	имеем в	4	1
1158	живое и	1	1
1159	все сливается	1	1
1160	как на	2	1
1161	поэтического образа	2	1
1162	на те	1	1
1163	есть своя	2	1
1164	типах и	1	1
1165	и делается	1	1
1166	для поэтического	1	1
1167	только самый	1	1
1168	этот как	1	1
1169	идея в	1	1
1170	говорят или	1	1
1171	вернуться к	2	1
1172	анализа в	1	1
1173	словами и	1	1
1174	необходимо признать	1	1
1175	она ни	2	1
1176	начиная с	1	1
1177	герой нашего	1	1
1178	языка тем	1	1
1179	сознания но	1	1
1180	оно стало	1	1
1181	в символе	19	1
1182	правда эти	1	1
1183	именно так	4	1
1184	в которые	1	1
1185	быть в	2	1
1186	с нею	2	1
1187	можно понимать	1	1
1188	находится в	1	1
1189	этот языковой	1	1
1190	в научном	1	1
1191	правды и	2	1
1192	своем живом	1	1
1193	есть по	1	1
1194	процессе живого	1	1
1195	говорить здесь	3	1
1196	и возможна	1	1
1197	для которого	1	1
1198	у лермонтова	2	1
1199	как все	1	1
1200	как понимать	1	1
1201	а это	6	1
1202	такие которые	2	1
1203	всегда стремится	1	1
1204	на этот	4	1
1205	действительности и	2	1
1206	не одно	1	1
1207	выходящих за	1	1
1208	который в	2	1
1209	вести себя	1	1
1210	не стоит	2	1
1211	но если	12	1
1212	и объединения	1	1
1213	он сам	7	1
1214	и именно	2	1
1215	от них	1	1
1216	ограниченности и	1	1
1217	что даже	6	1
1218	являются уже	2	1
1219	о художественном	1	1
1220	которые вовсе	1	1
1221	возникает и	1	1
1222	и после	2	1
1223	для этой	1	1
1224	мужа и	2	1
1225	этом общее	1	1
1226	к ее	1	1
1227	входящих в	2	1
1228	мы еще	3	1
1229	слова ни	2	1
1230	в самой	4	1
1231	едва только	1	1
1232	пришлось бы	2	1
1233	крайней мере	9	1
1234	сделать это	1	1
1235	эти в	1	1
1236	не нужны	1	1
1237	тот же	1	1
1238	мог бы	1	1
1239	всякой художественной	1	1
1240	к окружающему	1	1
1241	моментов действительности	1	1
1242	в заключение	5	1
1243	глава iii	1	1
1244	в самих	2	1
1245	нельзя говорить	1	1
1246	ведь при	1	1
1247	не имеющих	1	1
1248	человека но	3	1
1249	гораздо более	6	1
1250	мы коснулись	1	1
1251	смысле и	1	1
1252	оно просто	1	1
1253	эту действительность	2	1
1254	м а	1	1
1255	индивидуальность и	1	1
1256	глава v	1	1
1257	другом типе	1	1
1258	себе оно	1	1
1259	этого и	1	1
1260	глава iv	1	1
1261	она имеет	1	1
1262	для раскрытия	1	1
1263	и всецело	1	1
1264	и шире	1	1
1265	те смысловые	2	1
1266	видели что	1	1
1267	но на	2	1
1268	значение может	2	1
1269	и получает	1	1
1270	том чтобы	1	1
1271	том числе	1	1
1272	символа то	2	1
1273	понимать его	2	1
1274	нами не	2	1
1275	ведь для	1	1
1276	и представить	2	1
1277	у гоголя	9	1
1278	ничем не	2	1
1279	так можно	1	1
1280	все элементы	1	1
1281	менее в	3	1
1282	а наоборот	3	1
1283	несет на	3	1
1284	образом к	1	1
1285	литературе очень	1	1
1286	различие между	1	1
1287	только по	1	1
1288	и строить	1	1
1289	здесь нет	1	1
1290	и всей	2	1
1291	жизни так	1	1
1292	борьба и	1	1
1293	слова вовсе	1	1
1294	сознания с	1	1
1295	так называемые	1	1
1296	имеют в	1	1
1297	и кончая	1	1
1298	зависит от	1	1
1299	который может	2	1
1300	где это	1	1
1301	поэтому в	2	1
1302	собой в	1	1
1303	и вот	1	1
1304	она в	2	1
1305	пушкина в	1	1
