N	3gram	Propp_Isto	Psycholo
260	можно показать что	1	1
261	смысле как это	1	1
262	но в его	1	1
263	но все же	5	1
264	то это означало	1	1
265	по ходу действия	2	1
266	то мы можем	1	1
267	не могли согласиться	1	1
268	в буквальном смысле	1	1
269	в черный цвет	1	1
270	в одном случае	5	1
271	с ними в	1	1
272	этот материал как	1	1
273	только что была	1	1
274	только в одном	2	1
275	по существу мы	1	1
276	видим что здесь	1	1
277	он при этом	1	1
278	показывает нам что	1	1
279	ничего нельзя было	1	1
280	в виду то	1	1
281	и могут быть	1	1
282	и к ней	1	1
283	увидим ниже что	1	1
284	не имеют ничего	1	1
285	это так то	1	1
286	но он же	1	1
287	с того что	2	1
288	не только это	1	1
289	а затем уже	1	1
290	есть так как	1	1
291	и что на	1	1
292	на том что	1	1
293	в виду не	1	1
294	на кладбище на	1	1
295	могут быть два	1	1
296	но и не	1	1
297	совершенно ясно и	1	1
298	образом и здесь	1	1
299	связи с этим	1	1
300	независимо от того	2	1
301	она или не	1	1
302	когда она была	1	1
303	данном случае в	1	1
304	все это только	1	1
305	и тут же	1	1
306	вовсе не есть	1	1
307	что так же	1	1
308	все эти вопросы	1	1
309	том что и	1	1
310	делает то же	1	1
311	в свете этих	2	1
312	мы уже видели	3	1
313	никогда не говорит	1	1
314	и рассматривается в	1	1
315	мы ничего не	1	1
316	мы можем предположить	5	1
317	он же дает	1	1
318	явно указывают на	1	1
319	этот вопрос можно	1	1
320	только с этой	1	1
321	том смысле как	1	1
322	был бы убит	1	1
323	что в некоторых	3	1
324	и приходит к	1	1
325	ясно показывает как	2	1
326	вступает с ней	1	1
327	также и в	1	1
328	не только как	1	1
329	в другом случае	3	1
330	случаев в которых	1	1
331	при помощи которых	1	1
332	он наконец достиг	1	1
333	и только тогда	2	1
334	время от времени	1	1
335	между героем и	2	1
336	то что под	1	1
337	мы должны были	1	1
338	ясно и она	1	1
339	в которых это	1	1
340	и даже не	1	1
341	чтобы убедиться что	1	1
342	автор исходит из	1	1
343	с нашей точки	1	1
344	стало ясно что	1	1
345	наряду с животными	1	1
346	в чем здесь	1	1
347	почти никогда не	1	1
348	они еще не	1	1
349	видим что в	1	1
350	знает что он	1	1
351	бы для них	1	1
352	в средние века	2	1
353	его чтобы он	1	1
354	здесь не только	1	1
355	нашей точки зрения	1	1
356	той же причине	1	1
357	мы еще будем	1	1
358	еще не вполне	2	1
359	но далеко не	1	1
360	еще прибавить что	1	1
361	в том числе	1	1
362	не может ничего	1	1
363	что он так	1	1
364	в чем состоит	2	1
365	так что он	1	1
366	надо еще прибавить	1	1
367	подводя итоги мы	1	1
368	что дело не	1	1
369	бы она не	1	1
370	и не всегда	1	1
371	дело конечно не	1	1
372	он относится к	1	1
373	не похожи на	1	1
374	это то чего	1	1
375	у нас до	1	1
376	здесь дело происходит	1	1
377	что он все	1	1
378	мы опять имеем	1	1
379	они говорят что	1	1
380	и прежде всего	1	1
381	и в других	3	1
382	и как мы	1	1
383	из ложной предпосылки	1	1
384	что они хотят	1	1
385	не сам он	1	1
386	к ним в	1	1
387	на все эти	1	1
388	что здесь мы	1	1
389	в другом месте	1	1
390	и в его	1	1
391	не просто в	2	1
392	как будто совершенно	1	1
393	говорит об этом	1	1
394	о том чтобы	1	1
395	а не сам	1	1
396	тем что он	1	1
397	тому что в	1	1
398	к такого рода	1	1
399	и др в	1	1
400	но прежде всего	1	1
401	все равно как	2	1
402	между человеком и	2	1
403	есть один из	1	1
404	но и здесь	1	1
405	он должен быть	1	1
406	поэтому совершенно прав	1	1
407	каждый из этих	1	1
408	мысль что и	1	1
409	т д с	1	1
410	так и должно	1	1
411	того как она	1	1
412	имеют ничего общего	1	1
413	к которым приходят	1	1
414	и говорит если	1	1
415	такими какими их	1	1
416	который точно так	1	1
417	с собой в	1	1
418	мы можем только	1	1
419	показывает совершенно ясно	1	1
420	для нас это	1	1
421	они находятся в	1	1
422	один из его	1	1
423	и каждое из	1	1
424	мы имеем здесь	1	1
425	здесь могут быть	3	1
426	что дело здесь	1	1
427	объясняется тем что	1	1
428	средние века в	1	1
429	ложной предпосылки что	1	1
430	данном случае к	2	1
431	почти во всем	1	1
432	по-видимому заключается в	1	1
433	может привести к	1	1
434	можно найти много	2	1
435	еще не все	4	1
436	в известных случаях	1	1
437	а не за	1	1
438	по этому вопросу	1	1
439	что указывает на	1	1
440	между тем из	1	1
441	во второй раз	2	1
442	большей частью это	1	1
443	могло бы составить	2	1
444	то что они	1	1
445	и было написано	1	1
446	и не только	1	1
447	имеет своей целью	1	1
