N	3gram	Potebnia_M	KulturaY
330	время его жизни	1	1
331	слова и если	1	1
332	в языке с	1	1
333	так как каждое	1	1
334	значат то что	1	1
335	но язык как	1	1
336	и том же	3	1
337	существует потому что	1	1
338	не следует думать	1	1
339	потому что без	2	1
340	т п однако	1	1
341	как это часто	1	1
342	тем что в	1	1
343	оно не в	1	1
344	но и в	4	1
345	в том только	1	1
346	в живой речи	1	1
347	язык как предмет	1	1
348	как в слове	1	1
349	не только от	1	1
350	которые должны быть	2	1
351	мы говорим что	1	1
352	каждый из этих	1	1
353	не есть нечто	2	1
354	бы потому что	1	1
355	но эти слова	1	1
356	то же значение	1	1
357	потому что язык	1	1
358	же невозможно влияние	1	1
359	слова потому что	2	1
360	грамматики с логикой	1	1
361	так как оно	1	1
362	и в отношении	1	1
363	такое значение имеет	1	1
364	лежит в основании	1	1
365	и притом не	3	1
366	в каждом человеке	1	1
367	как и в	3	1
368	которое и в	1	1
369	есть такой же	1	1
370	т п из	1	1
371	слова является в	1	1
372	в значении этого	1	1
373	должны сказать что	1	1
374	ответ на это	1	1
375	как содержание и	1	1
376	времени для нас	1	1
377	более и более	2	1
378	не имел бы	1	1
379	влияние произвола как	1	1
380	и может быть	4	1
381	от мысли и	1	1
382	бы ни было	2	1
383	люди на чужих	1	1
384	как предмет лингвистики	1	1
385	то время как	1	1
386	что рядом с	1	1
387	не существует потому	1	1
388	же люди на	1	1
389	лингвистики так же	1	1
390	еще более очевидна	1	1
391	невозможно соловью поменяться	1	1
392	языка которое мы	1	1
393	не было бы	3	1
394	указание на то	1	1
395	что бы то	1	1
396	так как без	1	1
397	языка в каждую	1	1
398	того как он	1	1
399	до какой степени	1	1
400	уже при самом	1	1
401	т п с	1	1
402	в первом смысле	2	1
403	в значительном количестве	1	1
404	независимо от их	2	1
405	далеко не все	1	1
406	дело в том	3	1
407	тому как в	1	1
408	в языке есть	3	1
409	тогда как на	1	1
410	это определение не	1	1
411	они не имеют	1	1
412	оно должно быть	1	1
413	слова должны были	1	1
414	мы будем иметь	1	1
415	связанных между собою	1	1
416	на каком основании	1	1
417	но все они	1	1
418	языке может быть	1	1
419	в одном и	3	1
420	известно что в	1	1
421	становится для нас	1	1
422	в этих словах	1	1
423	не только служат	1	1
424	во всех этих	1	1
425	как на самом	1	1
426	которые могут быть	2	1
427	и такие случаи	1	1
428	произвола как невозможно	1	1
429	главным образом в	1	1
430	следовательно и в	1	1
431	так что в	2	1
432	с самого начала	5	1
433	убедиться в этом	1	1
434	сказать несколько слов	1	1
435	они ни были	2	1
436	но во всяком	3	1
437	совершенно несправедливо будто	1	1
438	и на такие	1	1
439	не зависит от	1	1
440	и при этом	2	1
441	в разных языках	1	1
442	не более как	3	1
443	что касается до	2	1
444	как указания на	1	1
445	не может обойтись	2	1
446	и не могут	1	1
447	и в слове	2	1
448	знание этого языка	1	1
449	же касается до	1	1
450	так же невозможно	1	1
451	применении к языку	3	1
452	в каких эти	1	1
453	так как и	1	1
454	но и для	2	1
455	и все же	1	1
456	том только смысле	1	1
457	такой точки зрения	1	1
458	то время когда	2	1
459	по его мнению	4	1
460	самые простые и	1	1
461	тогда как в	1	1
462	еще и потому	1	1
463	том смысле как	1	1
464	притом не только	2	1
465	не могут и	1	1
466	то что я	1	1
467	которое лежит в	1	1
468	мысли потому что	1	1
469	для человека но	1	1
470	то что они	1	1
471	или быть может	1	1
472	в том виде	1	1
473	будто на язык	1	1
474	и не только	1	1
475	связь слова с	1	1
476	ни причины ни	1	1
477	связанная с ним	1	1
478	бы те же	1	1
479	хотя бы самым	1	1
480	а не для	1	1
481	свое значение и	1	1
482	в нем есть	2	1
483	мы не можем	2	1
484	если бы он	1	1
485	что несмотря на	1	1
486	языка и его	5	1
487	мысли в языке	2	1
488	случаев в которых	1	1
489	только в этих	1	1
490	это было бы	2	1
491	язык потому что	1	1
