N	3gram	Bakhtin_Pr	Psycholo
87	не могут быть	2	3
88	а вовсе не	1	3
89	может быть и	1	3
90	в полном согласии	1	3
91	том смысле что	1	3
92	несмотря на то	1	3
93	иметь в виду	1	3
94	что все эти	1	3
95	в нем нет	1	3
96	в своем роде	1	3
97	в высшей степени	5	3
98	полном согласии с	1	3
99	бы то ни	3	3
100	то же время	3	3
101	да и не	1	3
102	не может и	2	3
103	то есть как	1	3
104	к выводу что	1	3
105	в то же	3	3
106	не может стать	1	3
107	в мире в	1	3
108	оно может быть	1	3
109	что и здесь	1	3
110	в искусстве есть	1	2
111	одной стороны и	1	2
112	то что называют	1	2
113	а следовательно и	1	2
114	лежащая в основе	1	2
115	т д мы	1	2
116	бы не было	1	2
117	не совпадает с	2	2
118	она не может	1	2
119	так и в	2	2
120	имеет дело именно	1	2
121	мы уже указывали	1	2
122	между тем как	5	2
123	и тем самым	2	2
124	художественное произведение как	1	2
125	имеет место в	2	2
126	к этому присоединяется	1	2
127	к вопросу о	1	2
128	мы имеем дело	2	2
129	в связи с	1	2
130	можно найти в	1	2
131	совершенно не можем	1	2
132	и тем не	1	2
133	той или иной	2	2
134	вбирает в себя	1	2
135	но и в	2	2
136	который позволил бы	1	2
137	которые могли бы	1	2
138	художественной формы и	1	2
139	и для эстетики	1	2
140	которое может быть	1	2
141	может быть объяснено	1	2
142	тем или иным	1	2
143	выходит за пределы	1	2
144	как мы увидим	3	2
145	того значения которое	1	2
146	какое значение имеет	1	2
147	может и не	2	2
148	относится к содержанию	1	2
149	так например в	1	2
150	то есть не	1	2
151	может быть только	3	2
152	связи со всеми	1	2
153	формы то есть	1	2
154	в первом случае	1	2
155	том же самом	2	2
156	есть не что	1	2
157	то ни было	2	2
158	показать что и	1	2
159	на первый план	2	2
160	к нему и	2	2
161	в узком смысле	1	2
162	если так то	1	2
163	равно как и	1	2
164	по своему значению	1	2
165	как и для	2	2
166	которая все время	1	2
167	хотя и не	1	2
168	и если он	1	2
169	в искусстве все	1	2
170	и ничего не	1	2
171	как одна из	1	2
172	она как бы	1	2
173	и именно в	1	2
174	и в свою	1	2
175	от всех других	1	2
176	может быть признано	1	2
177	имеем дело с	1	2
178	в готовом виде	1	1
179	где мы имеем	1	1
180	она никогда не	1	1
181	в одном и	1	1
182	это как бы	1	1
183	материала в художественном	6	1
184	что далеко не	1	1
185	вызывает целый ряд	1	1
186	в чем не	2	1
187	всякой эстетической теории	1	1
188	только там где	2	1
189	то что не	1	1
190	искусства и если	1	1
191	с его помощью	1	1
192	у нас в	1	1
193	при решении этой	1	1
194	так относится к	1	1
195	к миру и	2	1
196	но не имеет	1	1
197	в коем случае	2	1
198	мы еще не	1	1
199	о той или	1	1
200	рядом с ними	1	1
201	этому присоединяется еще	1	1
202	то чем является	1	1
203	по отношению ко	1	1
204	дело и с	5	1
205	художественной формой но	1	1
206	как мы уже	1	1
207	можно даже прямо	1	1
208	не следует что	2	1
209	в особенности же	1	1
210	бы вбирает в	1	1
211	и не должна	2	1
212	не даны в	1	1
213	все что угодно	1	1
214	в двух направлениях	1	1
215	для изобразительных искусств	1	1
216	не могла бы	1	1
217	что эстетический объект	3	1
218	и в общем	1	1
219	в области теории	1	1
220	искусству может быть	1	1
221	художественного произведения который	1	1
222	можно показать что	1	1
223	мы различаем в	1	1
224	хотя бы только	1	1
225	бы и в	1	1
226	художественную форму как	1	1
227	не входит в	4	1
228	что в его	1	1
229	ни в одну	1	1
230	одна из важнейших	1	1
231	искусства но и	1	1
232	входят в эстетический	1	1
233	с ними в	1	1
234	ясно что эта	1	1
235	в свои права	1	1
236	едва ли может	1	1
237	найти между ними	1	1
238	на этом основании	1	1
239	не нуждается ни	1	1
240	а также и	1	1
241	мы называем все	1	1
242	художественное произведение в	3	1
243	и в романе	1	1
244	т п и	1	1
245	как бы вбирает	1	1
246	в себе никакой	1	1
247	творчества и восприятия	1	1
248	эстетического объекта с	1	1
249	первом случае мы	1	1
250	свое отражение в	1	1
251	в эстетический объект	12	1
252	contradictio in adjecto	3	1
253	в своем целом	1	1
254	ни в коем	2	1
255	для художника и	1	1
256	к которому относится	1	1
257	видит в них	1	1
258	отношение и к	1	1
259	во всех своих	2	1
260	нуждается в более	1	1
261	со всеми другими	1	1
262	в нашей психике	1	1
263	было бы возразить	1	1
264	но конечно не	1	1
265	художественная форма есть	1	1
266	со всех сторон	2	1
267	в которую я	1	1
268	то что является	1	1
269	резко отличается от	1	1
270	не может в	1	1
271	и смысла и	1	1
272	которых мы можем	1	1
273	которые могут быть	1	1
274	хотя бы в	1	1
275	мы ничего не	1	1
276	совершенно независимо от	2	1
277	содержания и формы	1	1
278	художественного произведения не	1	1
279	вообще не приходится	1	1
280	та или иная	1	1
281	что в некоторых	1	1
282	коем случае не	2	1
283	но как только	1	1
284	также и в	1	1
285	ни в чем	2	1
286	в другом случае	1	1
287	если бы не	1	1
288	творчества и в	1	1
289	что у нас	1	1
290	художественного произведения как	1	1
291	война и мир	1	1
292	может войти в	1	1
293	из всего сказанного	1	1
294	его тела и	1	1
295	относится не к	1	1
296	в целом в	1	1
297	в одинаковой степени	1	1
298	не дает нам	1	1
299	отнюдь не является	1	1
300	о чем говорится	1	1
301	к чему он	1	1
302	комедии и трагедии	1	1
303	акт не имеет	1	1
304	в самых основах	1	1
305	имеет место только	1	1
306	так художественное произведение	1	1
307	искусства может быть	1	1
308	быть отнесены к	1	1
309	во всех отношениях	1	1
310	еще не вполне	1	1
311	но далеко не	1	1
312	в том же	2	1
313	или другими словами	1	1
314	и для всякой	1	1
315	и независимо от	1	1
316	различаем в слове	1	1
317	сказать и о	2	1
318	как такового и	1	1
319	в ней как	1	1
320	во что бы	1	1
321	в м жирмунский	1	1
322	о мире и	1	1
323	этой проблемы мы	1	1
324	уже выше в	1	1
325	было бы применить	1	1
326	дело конечно не	1	1
327	автор как бы	1	1
328	мы можем сказать	2	1
329	все что есть	1	1
330	и художественного творчества	2	1
331	и проч с	3	1
332	и прежде всего	5	1
333	и в то	2	1
334	его значение в	1	1
335	для всех искусств	1	1
336	на то чем	1	1
337	и в других	1	1
338	как отношение к	1	1
339	и как мы	1	1
340	в нем не	1	1
341	и проч и	1	1
342	переставая при этом	1	1
343	не связан ни	1	1
344	но в основе	1	1
345	лицом к лицу	1	1
346	и в область	1	1
347	и в его	1	1
348	к чему не	1	1
349	не может возникнуть	1	1
350	и должны быть	2	1
351	образом и в	1	1
352	или хотя бы	1	1
353	которых мы говорим	1	1
354	быть не может	1	1
355	своих последних пределов	1	1
356	есть contradictio in	1	1
357	то ни стало	1	1
358	искусства особенно в	1	1
359	до известной степени	1	1
360	широком смысле слова	1	1
361	точки зрения только	1	1
362	и др в	2	1
363	понятий и проблем	1	1
364	оно было бы	1	1
365	и есть та	1	1
366	языка то есть	1	1
367	и не нашедшие	1	1
368	и несмотря на	1	1
369	ни к чему	1	1
370	произведение не в	1	1
371	и даже к	1	1
372	не обходятся без	1	1
373	можно определить как	1	1
374	в свое время	1	1
375	должны быть определены	1	1
376	в искусстве форма	1	1
377	эти два момента	1	1
378	и не в	1	1
379	что все они	1	1
380	который как бы	1	1
381	конечно не в	1	1
382	то есть вне	1	1
383	бы ни было	1	1
384	не имели бы	1	1
385	она на самом	1	1
386	он не нуждается	1	1
387	материала в его	1	1
388	что дело идет	1	1
389	в противном случае	3	1
390	что бы то	1	1
391	ли может быть	1	1
392	отметить что в	1	1
393	и с точки	1	1
394	далеко не все	1	1
395	обе эти системы	1	1
396	в дальнейшем будем	1	1
397	в связи со	1	1
398	художественного произведения но	1	1
399	до своих последних	1	1
400	нуждается ни в	1	1
401	данном случае к	1	1
402	смысле слова и	1	1
403	дело именно с	1	1
404	к такому выводу	1	1
405	но что в	1	1
406	только при этом	1	1
407	в художественную форму	1	1
408	не более как	1	1
409	но несмотря на	1	1
410	во всех искусствах	2	1
411	и значение которого	1	1
412	эстетический объект не	4	1
413	мы в дальнейшем	1	1
414	основных понятий и	2	1
415	за пределы этого	1	1
416	точка зрения не	1	1
417	прежде всего и	1	1
418	событие в его	1	1
419	не должна быть	1	1
420	идет речь в	1	1
421	только в поэзии	3	1
422	каково бы ни	1	1
423	в совершенно разных	1	1
424	порядка для того	1	1
425	и в области	2	1
426	но вся эта	1	1
427	художника и для	1	1
