N	2gram	Bakhtin_Pr	Narrotol
174	за пределами	1	5
175	событие в	2	5
176	на самом	4	5
177	в равной	2	5
178	в какой	2	5
179	тому как	1	5
180	высказывания в	1	5
181	в начале	2	5
182	в пределах	6	5
183	и о	5	5
184	место в	8	5
185	себе самому	1	5
186	в душе	1	4
187	строго говоря	1	4
188	в виду	4	4
189	по себе	1	4
190	в них	5	4
191	жизненной позиции	1	4
192	в первом	1	4
193	и с	17	4
194	конечном счете	4	4
195	не вполне	2	4
196	он является	1	4
197	не существует	1	4
198	хотя бы	4	4
199	только на	1	4
200	но они	4	4
201	который в	1	4
202	к этому	2	4
203	начало и	3	4
204	на том	1	4
205	несмотря на	3	4
206	не о	1	4
207	тому что	1	4
208	и внутреннего	1	4
209	в себя	2	4
210	но зато	2	4
211	равной степени	1	4
212	и ее	2	4
213	в событии	3	4
214	жизни а	1	4
215	на ее	3	4
216	это уже	1	4
217	не на	5	4
218	со всеми	3	4
219	оно не	3	4
220	вместе с	1	4
221	не имеет	9	4
222	которая не	1	4
223	в основе	5	4
224	могла бы	1	4
225	в сфере	1	4
226	мог бы	1	4
227	но именно	1	4
228	друг друга	1	4
229	для нас	1	4
230	а на	1	4
231	и как	8	4
232	или даже	1	4
233	по своему	1	4
234	это было	1	4
235	не все	2	4
236	в области	11	4
237	человека в	2	4
238	она не	2	4
239	эти два	1	4
240	быть и	1	4
241	бытия в	3	4
242	не с	4	4
243	как он	1	4
244	как мы	7	4
245	и конец	2	4
246	не к	6	4
247	в культуре	2	3
248	в этих	2	3
249	в противовес	1	3
250	входит в	8	3
251	и иных	1	3
252	говорить о	3	3
253	в строгом	2	3
254	так же	1	3
255	к ним	1	3
256	жизни как	1	3
257	все время	1	3
258	не происходит	1	3
259	ее и	1	3
260	ведь есть	1	3
261	с точки	6	3
262	подчеркнуть что	1	3
263	видит в	1	3
264	связи с	2	3
265	но он	1	3
266	не знает	3	3
267	в которой	1	3
268	к чему	2	3
269	всех его	4	3
270	что не	4	3
271	характер и	1	3
272	в связи	2	3
273	между ними	4	3
274	и это	3	3
275	сих пор	1	3
276	могли бы	1	3
277	но как	2	3
278	событие как	2	3
279	и что	2	3
280	можно было	4	3
281	иметь в	1	3
282	как уже	1	3
283	не просто	1	3
284	со словами	2	3
285	первом случае	1	3
286	бы быть	1	3
287	а как	3	3
288	здесь мы	2	3
289	события в	1	3
290	или иного	2	3
291	в него	2	3
292	до сих	1	3
293	от их	1	3
294	нам в	1	3
295	в романе	4	3
296	и т	14	3
297	приводит к	3	3
298	бы не	2	3
299	говорить и	2	3
300	в следующей	1	3
301	что мы	1	3
302	быть не	1	3
303	и лишь	1	3
304	а лишь	2	3
305	одной из	3	3
306	до конца	1	3
307	характера и	2	3
308	на этот	1	3
309	но это	3	3
310	в едином	2	3
311	как к	2	3
312	произведения как	8	3
313	и вот	1	3
314	этом в	1	3
315	все равно	1	3
316	в виде	2	3
317	а о	1	3
318	этого не	1	3
319	дело в	2	3
320	не подлежит	1	3
321	все эти	5	3
322	на фоне	3	3
323	именно эта	1	3
324	должен быть	2	3
325	особенно в	2	3
326	и потому	4	3
327	того или	2	3
328	а к	2	3
329	его не	2	3
330	связано с	1	3
331	не следует	2	3
332	идет о	1	3
333	лишь в	2	3
334	же самое	2	3
335	для обозначения	1	3
336	и самого	1	3
337	личности героя	1	3
338	и только	4	3
339	мир не	1	2
340	в момент	1	2
341	которая в	1	2
342	еще более	1	2
343	язык как	1	2
344	глубоко и	1	2
345	которое может	1	2
346	нас в	1	2
347	другой стороны	4	2
348	целый ряд	1	2
349	тем что	2	2
350	чем иным	1	2
351	тем или	1	2
352	как только	3	2
353	на первый	2	2
354	во внешнем	1	2
355	было в	1	2
356	в событие	2	2
357	в действительности	1	2
358	раз и	2	2
359	события как	1	2
360	с помощью	7	2
361	чего не	1	2
362	а между	1	2
363	можно ли	1	2
364	с другим	1	2
365	в контексте	1	2
366	вовсе не	2	2
367	к которому	4	2
368	иным как	1	2
369	он живет	1	2
370	возникает и	1	2
371	бы в	1	2
372	они могут	1	2
373	от ее	2	2
374	или иным	1	2
375	в смысловом	1	2
376	и мы	1	2
377	к их	1	2
378	что иное	1	2
379	к одному	1	2
380	должно быть	5	2
381	в произведении	4	2
382	время в	1	2
383	личной жизни	1	2
384	слов в	1	2
385	создается не	1	2
386	ни от	1	2
387	по аналогии	1	2
388	быть только	5	2
389	этом последнем	1	2
390	ясно что	3	2
391	вследствие того	1	2
392	не есть	6	2
393	в двух	2	2
394	себе и	1	2
395	точек зрения	1	2
396	в других	4	2
397	во всех	11	2
398	мы можем	6	2
399	лица и	2	2
400	сами по	1	2
401	здесь она	1	2
402	человека как	2	2
403	хотя в	1	2
404	и является	1	2
405	все те	1	2
406	им самим	1	2
407	в нее	1	2
408	т п	13	2
409	его как	3	2
410	могут быть	5	2
411	и есть	2	2
412	мы будем	3	2
413	все остальное	1	2
414	с которым	1	2
415	в общем	1	2
416	ней в	1	2
417	о роли	1	2
418	в единство	2	2
419	и ничего	1	2
420	в особенности	2	2
421	если в	1	2
422	должна быть	4	2
423	чтобы стать	4	2
424	из которых	2	2
425	событие не	2	2
426	для них	1	2
427	себе не	2	2
428	все то	3	2
429	в россии	2	2
430	в процессе	1	2
431	как о	1	2
432	которые могут	2	2
433	в которых	1	2
434	ли он	1	2
435	том смысле	1	2
436	к другому	1	2
437	не входит	10	2
438	это и	1	2
439	его и	1	2
440	художественного целого	1	2
441	в историю	1	2
442	автора и	1	2
443	слова и	3	2
444	себя не	1	2
445	нем не	1	2
446	она может	3	2
447	и во	2	2
448	именно то	1	2
449	к миру	3	2
450	он может	2	2
451	говорится в	1	2
452	только с	1	2
453	обратиться к	1	2
454	или просто	1	2
455	в более	4	2
456	ни с	2	2
457	только по	4	2
458	не для	1	2
459	мире в	1	2
460	содержание не	2	2
461	что с	1	2
462	все это	3	2
463	со своим	1	2
464	в их	10	2
465	но с	3	2
466	и более	2	2
467	или иначе	1	2
468	на нее	1	2
469	есть в	1	2
470	как можно	1	2
471	к своему	2	2
472	не столь	1	2
473	в каждой	1	2
474	и вообще	2	2
475	мере в	1	2
476	этих двух	1	2
477	личности в	1	2
478	назвать и	1	2
479	меньшей степени	1	2
480	рассказа но	1	2
481	отношение к	10	2
482	в литературном	1	2
483	однако для	1	2
484	не можем	2	2
485	зрения на	1	2
486	бытия и	1	2
487	и иные	1	2
488	это в	1	2
489	на своих	1	2
490	или точнее	2	2
491	и наконец	6	2
492	иное как	1	2
493	психических состояний	1	1
494	во всем	2	1
495	плане как	1	1
496	произведения оно	1	1
497	затем к	1	1
498	которые не	1	1
499	к этой	1	1
500	целого не	1	1
501	каждого отдельного	1	1
502	подходом к	1	1
503	случае мы	2	1
504	искусства это	1	1
505	с самим	2	1
506	из всех	1	1
507	этот момент	2	1
508	тем как	5	1
509	мысли и	1	1
510	не как	1	1
511	его от	1	1
512	всякое событие	1	1
513	этом направлении	1	1
514	для всех	1	1
515	но что	1	1
516	данности и	1	1
517	его тело	1	1
518	целом как	1	1
519	быть найден	1	1
520	связь с	3	1
521	ценностно направленная	1	1
522	ни одна	2	1
523	относится и	2	1
524	только когда	1	1
525	всего следует	1	1
526	на мир	2	1
527	выглядит в	1	1
528	с элементом	1	1
529	слова с	2	1
530	отношением к	1	1
531	в корне	2	1
532	эстетически завершенного	1	1
533	оно истинно	1	1
534	сознанием и	1	1
535	кроме самого	1	1
536	на эту	1	1
537	в лирике	2	1
538	предмета и	2	1
539	отличается от	2	1
540	ответственности перед	1	1
541	субъективно ценное	1	1
542	зрения с	1	1
543	направлен на	1	1
544	художественное произведение	8	1
545	так например	1	1
546	не имели	1	1
547	на материале	3	1
548	словами как	1	1
549	сам же	1	1
550	действия и	1	1
551	все и	2	1
552	творчества в	3	1
553	осуществляется в	1	1
554	выше в	2	1
555	не могли	2	1
556	можно не	1	1
557	и взаимодействия	1	1
558	вопрос о	1	1
559	мы увидим	3	1
560	всегда может	1	1
561	в творчестве	1	1
562	имеет в	1	1
563	бы из	1	1
564	словесного творчества	2	1
565	но эти	1	1
566	оно как	1	1
567	умирает в	1	1
568	что вся	1	1
569	она вся	1	1
570	нашем случае	1	1
571	содержание в	7	1
572	свое отражение	1	1
573	поэтики к	1	1
574	значительной степени	1	1
575	и те	2	1
576	не что	1	1
577	от своей	1	1
578	попытка понять	1	1
579	им она	1	1
580	композиционная форма	4	1
581	бытия это	1	1
582	право говорить	1	1
583	не становится	1	1
584	еще нет	1	1
585	сдвиг в	1	1
586	не совсем	1	1
587	языка как	2	1
588	автор как	2	1
589	что все	2	1
590	объект и	4	1
591	во всей	1	1
592	подобное рассуждение	1	1
593	момент в	1	1
594	а со	1	1
595	именно с	1	1
596	в принципиальной	1	1
597	в противном	3	1
598	соотнесении с	1	1
599	состояний или	1	1
600	или особенно	1	1
601	она есть	1	1
602	просто услышать	1	1
603	вся эта	1	1
604	может обойтись	1	1
605	бы то	3	1
606	музыки и	1	1
607	всем в	1	1
608	есть выражение	2	1
609	события а	1	1
610	все четыре	1	1
611	она и	1	1
612	так она	1	1
613	сказать и	3	1
614	но понимающий	1	1
615	здесь нет	2	1
616	и всей	1	1
617	стороны и	1	1
618	но отнюдь	7	1
619	и борьбы	1	1
620	ни было	3	1
621	к ценности	3	1
622	который можно	1	1
623	лишь после	1	1
624	аналогии с	1	1
625	и неслиянность	1	1
626	требования к	1	1
627	с другими	3	1
628	его в	9	1
629	ни в	11	1
630	может обладать	1	1
631	некоторого события	1	1
632	произведение как	4	1
633	и чисто	1	1
634	тех же	1	1
635	говоря словами	1	1
636	или хотя	1	1
637	мы это	1	1
638	здесь же	2	1
639	если под	1	1
640	между этими	1	1
641	не остается	2	1
642	но ведь	1	1
643	момента более	1	1
644	определенное и	1	1
645	содержанию в	5	1
646	время как	1	1
647	большинстве случаев	5	1
648	всех их	1	1
649	того и	1	1
650	существенным моментом	2	1
651	о которых	2	1
652	уже принадлежит	1	1
653	лишь для	2	1
654	а только	2	1
655	не нужно	5	1
656	к некоторым	1	1
657	событие именно	1	1
658	не иначе	1	1
659	и понимание	1	1
660	и отдельные	1	1
661	и религиозной	1	1
662	и своей	1	1
663	вопроса о	3	1
664	равной мере	1	1
665	на которую	1	1
666	именно как	1	1
667	для его	1	1
668	и быть	1	1
669	иной области	1	1
670	на этом	2	1
671	к слову	1	1
672	действия или	1	1
673	ли это	1	1
674	мир где	1	1
675	мы уже	1	1
676	которой и	1	1
677	столь важное	1	1
678	связь и	2	1
679	лишь что	2	1
680	здесь отсутствует	1	1
681	то ни	3	1
682	и собственно	1	1
683	или же	1	1
684	так называемые	1	1
685	свою ценностную	2	1
686	для художника	1	1
687	и смысла	2	1
688	ничто не	1	1
689	пространстве на	1	1
690	однако эта	1	1
691	из мира	1	1
692	что эта	2	1
693	сторонами его	1	1
694	в тех	3	1
695	за пределы	12	1
696	этом смысле	3	1
697	несколько иначе	1	1
698	этот вопрос	1	1
699	значения в	1	1
700	от внутреннего	1	1
701	одну из	1	1
702	суть не	1	1
703	то или	2	1
704	или иное	2	1
705	в которое	1	1
706	в самой	2	1
707	оказывается с	1	1
708	или наконец	1	1
709	значение и	1	1
710	занимает в	1	1
711	на некоторые	1	1
712	истории и	1	1
713	но главное	1	1
714	целом и	1	1
715	самого но	1	1
716	на бумаге	1	1
717	серьезность и	1	1
718	природы и	3	1
719	положении оказывается	1	1
720	или о	1	1
721	обратимся к	1	1
722	и смысловую	1	1
723	что активно	1	1
724	иной раз	1	1
725	из этого	1	1
726	бы ни	1	1
727	слова как	1	1
728	там где	6	1
729	дано нам	1	1
730	было сделано	1	1
731	в один	1	1
732	в одну	1	1
733	и особенно	1	1
734	и нельзя	1	1
735	от самого	1	1
736	другой более	1	1
737	это внутреннее	1	1
738	и функция	2	1
739	области поэтики	1	1
740	то время	1	1
741	образом и	1	1
742	в определенный	2	1
743	как возможность	1	1
744	времени эта	1	1
745	как с	1	1
746	полноту и	1	1
747	них в	1	1
748	ценностной позиции	1	1
749	бы услышать	1	1
750	как содержание	3	1
751	анализа не	1	1
752	которых мы	4	1
753	был бы	1	1
754	оно было	2	1
755	и должно	3	1
756	была бы	2	1
757	в свое	1	1
758	разрыв с	1	1
759	с тем	1	1
760	не приходится	1	1
761	объект но	1	1
762	в меньшей	1	1
763	поэтому в	2	1
764	не обходится	2	1
765	деле и	1	1
766	мере и	1	1
767	не могут	2	1
768	во что	1	1
769	не более	2	1
770	до этого	1	1
771	человеческой культуры	6	1
772	слов не	1	1
773	строгом смысле	2	1
774	так называемый	2	1
775	в большинстве	5	1
776	содержание и	2	1
777	преступление и	1	1
778	них причем	1	1
779	имеет дело	9	1
780	по прихоти	1	1
781	лишь к	1	1
782	но никогда	1	1
783	отношения к	6	1
784	не становясь	1	1
785	непосредственно а	1	1
786	перестаю быть	1	1
787	как не	1	1
788	анализа в	1	1
789	произведение в	6	1
790	отражение в	1	1
791	и фантазии	1	1
792	себя и	3	1
793	позицию и	1	1
794	отталкивается от	1	1
795	сравнению с	1	1
796	именно поэтому	2	1
797	эта последняя	1	1
798	должен обратиться	1	1
799	жизненную позицию	1	1
800	но оно	1	1
801	все они	5	1
802	чуждо и	1	1
803	и различаются	1	1
804	ни к	2	1
805	и завершается	2	1
806	совершенно не	7	1
807	в главе	1	1
808	слова которое	1	1
809	своем роде	1	1
810	ему необходимо	1	1
811	языка и	1	1
812	произведение не	3	1
813	пушкина как	1	1
814	если он	1	1
815	совпадает с	2	1
816	в значительной	2	1
817	относится к	4	1
818	не раз	1	1
819	не должно	1	1
820	на основе	6	1
821	по сравнению	1	1
822	это только	1	1
823	основе этого	1	1
824	характер не	1	1
825	из его	1	1
826	и композиционно	1	1
827	субъекта в	1	1
828	и теперь	1	1
829	именно на	1	1
830	и вся	2	1
831	первом и	1	1
832	смысл который	1	1
833	отношении к	1	1
834	и ему	1	1
835	прийти в	1	1
836	только тем	1	1
837	чем не	2	1
838	входящая в	1	1
839	им в	1	1
840	их исторической	2	1
841	образом не	1	1
842	известной степени	4	1
843	может послужить	1	1
844	есть его	3	1
845	что здесь	1	1
846	позволил бы	1	1
847	психический процесс	2	1
848	нет и	3	1
849	произведения и	2	1
850	нам и	1	1
851	же их	1	1
852	этого слова	1	1
853	до известной	1	1
854	более сложным	1	1
855	со словом	5	1
856	т д	1	1
857	которую претендует	1	1
858	о художественном	2	1
859	событием и	2	1
860	в эстетике	2	1
861	мы еще	1	1
862	своим пониманием	1	1
863	моментов в	1	1
864	в м	6	1
865	слова от	1	1
866	протяжении всего	1	1
867	его можно	1	1
868	человека но	1	1
869	что есть	1	1
870	события и	2	1
871	конца как	1	1
872	проникает в	2	1
873	находятся в	1	1
874	только со	4	1
875	толстого например	1	1
876	и прямо	1	1
877	что оно	2	1
878	значение в	1	1
879	как говорится	1	1
880	его мы	1	1
881	смысле что	1	1
882	мир в	2	1
883	основе своей	3	1
884	быть воспринята	1	1
885	не берется	1	1
886	исторической жизни	1	1
887	перестает быть	4	1
888	словами о	1	1
889	не самого	1	1
890	и постоянной	1	1
891	на что	1	1
892	образ и	1	1
893	композиционных форм	3	1
894	и восприятия	1	1
895	единство этих	1	1
896	себя самого	4	1
897	день и	1	1
898	в полном	1	1
899	чем тот	1	1
900	и смысловая	1	1
901	слова не	3	1
902	различия между	1	1
903	не принимает	1	1
904	области эстетического	1	1
905	его жизненной	1	1
906	и иными	1	1
907	что является	1	1
908	взаимодействия и	1	1
909	слова но	3	1
910	и где	1	1
911	чтобы осмыслить	1	1
912	и социальные	1	1
913	здесь все	2	1
914	позицию по	4	1
915	опыта и	1	1
916	как нечто	3	1
917	позволяя нам	1	1
918	случае не	2	1
919	художника и	5	1
920	переживаемой жизни	1	1
921	и без	1	1
922	языка может	1	1
923	и упорядочивают	1	1
924	направлено на	1	1
925	есть только	2	1
926	однако это	1	1
927	противном случае	3	1
928	и со	1	1
929	и я	1	1
930	остановимся на	1	1
931	не всем	1	1
932	не создает	1	1
933	в новом	1	1
934	нисколько не	1	1
935	и смысл	1	1
936	и смысловой	1	1
937	случае о	1	1
938	одинаковой степени	1	1
939	обращена к	1	1
940	человеческого мышления	1	1
941	связаны с	2	1
942	ему не	1	1
943	следующей главе	1	1
944	как формы	1	1
945	для мышления	1	1
946	произведения с	1	1
947	не выбирает	1	1
948	не говоря	1	1
949	поскольку она	1	1
950	может иметь	5	1
951	события так	2	1
952	которые могли	1	1
953	сопротивление или	1	1
954	что свойственно	1	1
955	в самых	1	1
956	другими словами	2	1
957	так называемой	1	1
958	характера в	1	1
959	ни один	1	1
960	а из	1	1
961	уже только	1	1
962	в столь	1	1
963	с совершенно	2	1
964	в противоположность	1	1
965	мы должны	2	1
966	в искусстве	12	1
967	характерно для	2	1
968	эта сторона	1	1
969	но она	2	1
970	все не	1	1
971	к данному	1	1
972	героя его	1	1
973	в нашей	2	1
974	имеются только	1	1
975	с прошлым	1	1
976	как мир	1	1
977	или как	3	1
978	чем является	1	1
979	его отношение	1	1
980	дело обстоит	1	1
981	еще одного	1	1
982	причем это	1	1
983	что можно	1	1
984	и ей	1	1
985	но совершенно	2	1
986	рассуждение можно	1	1
987	данного произведения	1	1
988	в плане	7	1
989	которое нельзя	1	1
990	анализ как	1	1
991	смыслом но	1	1
992	благодаря этому	1	1
993	произведения не	1	1
994	они суть	1	1
995	смысловое единство	1	1
996	обращаться к	1	1
997	в одинаковой	1	1
998	происходит в	1	1
999	же может	1	1
1000	нуждается в	2	1
1001	творчества это	1	1
1002	может и	4	1
1003	изнутри себя	1	1
1004	виду что	1	1
1005	хотя они	1	1
1006	именно это	1	1
1007	как вещь	4	1
1008	есть не	2	1
1009	в готовом	1	1
1010	степени и	2	1
1011	возможна только	1	1
1012	себе а	1	1
1013	более того	4	1
