N	3gram	Tiupa_Narr	TeoriaLi
403	в маркированном положении	2	1
404	полные розовые щеки	1	1
405	кротким мягким взглядом	1	1
406	мысли м.м бахтина	1	1
407	имеем дело с	4	1
408	еще и потому	1	1
409	классический реализм xix	1	1
410	задаваемый читателю ракурс	1	1
411	душевная характеристика душечки	1	1
412	пребывания в мире	2	1
413	в полной мере	1	1
414	организатор коммуникативного события	1	1
415	тексте а не	1	1
416	белую шею с	1	1
417	из этих сторон	1	1
418	в области литературы	1	1
419	вводятся автором в	1	1
