N	3gram	Vygotskiy_	Literetu
105	поэзии и прозы	2	1
106	друг от друга	3	1
107	то в чем	2	1
108	там где мы	2	1
109	но и он	1	1
110	как бы не	1	1
111	всей своей полноте	1	1
112	именно в этом	3	1
113	я слово позабыл	1	1
114	внутренней и внешней	1	1
115	только в силу	2	1
116	и иного рода	1	1
117	до сих пор	6	1
118	потому что в	1	1
119	именно потому что	1	1
120	если бы они	1	1
121	удивительно поэтому что	2	1
122	от слова к	4	1
123	как правило к	1	1
124	лишь в той	2	1
125	может быть не	1	1
126	в этом и	2	1
127	что ему нужно	2	1
128	в такой же	3	1
129	в конце концов	1	1
130	при этом оказывается	1	1
131	в зависимости от	6	1
132	по одним и	1	1
133	нельзя сказать что	1	1
134	в последнее время	4	1
135	но только в	1	1
136	всего в том	1	1
137	бесплотная в чертог	1	1
138	том что в	3	1
139	по ту сторону	1	1
140	во всей своей	1	1
141	каждый данный момент	1	1
142	но не в	1	1
143	и того же	3	1
144	и тогда он	1	1
145	в высшей степени	1	1
146	по сути дела	1	1
147	как раз и	1	1
148	все что ему	1	1
149	сама по себе	1	1
150	и там где	2	1
151	по этому поводу	3	1
152	отношение к предмету	2	1
153	но все же	1	1
154	от земли до	1	1
155	с другой к	1	1
156	лишь в диалоге	1	1
157	в качестве своего	1	1
158	о том как	1	1
159	одного и того	3	1
160	слово позабыл что	1	1
161	одной стороны к	1	1
162	такой же мере	3	1
163	и в этом	2	1
164	этот путь не	1	1
165	не только по	1	1
166	сказать и мысль	1	1
167	в ответ на	1	1
168	после того как	1	1
169	с тем же	1	1
170	только по отношению	1	1
171	не только для	1	1
172	и что ему	1	1
173	этот как и	1	1
174	от слова и	1	1
175	и тем же	2	1
176	словами то что	2	1
177	никак не мог	1	1
178	не могли быть	1	1
179	в частности для	1	1
180	в каждый данный	1	1
181	состоит как раз	1	1
182	как мы знаем	1	1
183	хотел сказать и	1	1
184	как и для	1	1
185	с той же	1	1
186	так как мы	2	1
187	свою очередь при	1	1
188	и в соответствии	1	1
189	речь в этом	3	1
190	вообще не знает	1	1
191	здесь как и	1	1
192	ключ к изучению	2	1
193	один из моментов	1	1
194	может быть в	1	1
195	не в состоянии	1	1
196	не менее их	1	1
197	не что иное	1	1
198	тем более что	1	1
199	он не может	1	1
200	возникающее в сознании	1	1
201	не может стать	1	1
202	только на то	1	1
203	в одной из	1	1
204	что я хотел	1	1
205	одним и тем	2	1
206	содержит в себе	4	1
207	в лучшем случае	3	1
208	как мы видели	7	1
209	как раз в	3	1
210	один из тех	1	1
211	и т.д и	1	1
212	только потому что	3	1
213	во всех этих	1	1
214	я хотел сказать	1	1
215	с самого начала	13	1
216	только в случае	1	1
217	содержат в себе	4	1
218	том что он	2	1
219	в первую очередь	3	1
220	тем обстоятельством что	2	1
221	не могут быть	3	1
222	то что для	2	1
223	том что они	2	1
224	может быть выражено	3	1
225	из того же	1	1
226	а по сути	1	1
227	же время в	1	1
228	что иное как	1	1
229	в ряду других	2	1
230	и мысль бесплотная	1	1
231	и притом в	1	1
232	как одной из	1	1
233	теми или иными	1	1
234	и не может	2	1
235	вопрос о том	1	1
236	приводит к тому	3	1
237	это и есть	1	1
238	по нашему мнению	1	1
239	само по себе	1	1
240	нет и не	3	1
241	не удивительно поэтому	2	1
242	с ней в	1	1
243	имеем дело с	1	1
244	но и для	1	1
245	позабыл что я	1	1
246	мы не можем	3	1
247	только в ситуации	1	1
248	в чем дело	3	1
249	что несмотря на	1	1
250	в сущности говоря	6	1
