N	2gram	Losev_Prob	StatiiOP
323	то это	3	5
324	одной стороны	4	5
325	во многих	4	5
326	конечно не	3	5
327	можно ли	9	5
328	самого начала	2	5
329	и далее	1	5
330	без всякого	5	5
331	том чтобы	1	5
332	в основу	1	5
333	что именно	1	5
334	никакого сомнения	1	5
335	на протяжении	1	5
336	что эти	2	5
337	с одной	4	5
338	хотя и	8	5
339	его в	9	5
340	не о	7	5
341	на себя	2	5
342	что не	8	5
343	даже не	3	5
344	же касается	3	5
345	не был	4	5
346	если не	6	5
347	не приходится	2	5
348	в тех	2	5
349	в москве	2	5
350	возможно что	1	5
351	столь же	1	5
352	или иного	6	5
353	всех этих	11	5
354	не так	1	5
355	утверждать что	2	5
356	один из	7	5
357	и который	3	5
358	должна быть	2	5
359	для себя	9	5
360	из таких	1	5
361	о которой	1	5
362	поэтому в	2	5
363	не на	4	5
364	оно не	6	5
365	что ему	1	5
366	конечно и	1	5
367	судить по	1	5
368	большое значение	1	5
369	в слове	1	5
370	никто не	2	5
371	не знали	1	5
372	ни с	1	5
373	думать что	2	5
374	и если	9	5
375	не потому	2	5
376	нет и	5	5
377	том же	1	5
378	ее в	2	5
379	но если	6	5
380	о значении	4	5
381	раз в	1	5
382	в сущности	2	5
383	на нее	2	5
384	а то	2	5
385	вообще не	5	5
386	нас к	1	5
387	является не	4	5
388	во многом	1	5
389	и потому	3	5
390	того или	8	5
391	и только	7	5
392	как он	4	5
393	на это	1	5
394	к ней	1	5
395	одного из	2	5
396	как будто	6	5
397	что было	2	4
398	находим в	1	4
399	все что	2	4
400	только что	2	4
401	никаких сомнений	2	4
402	которые не	5	4
403	не являются	8	4
404	и без	6	4
405	в первом	2	4
406	этой поэмы	1	4
407	что по	1	4
408	а именно	16	4
409	что ни	3	4
410	казалось бы	11	4
411	было не	1	4
412	не существует	12	4
413	которыми он	1	4
414	языка в	3	4
415	и те	2	4
416	языка не	1	4
417	который в	1	4
418	мы видим	2	4
419	на язык	2	4
420	как можно	1	4
421	тому же	1	4
422	будто бы	4	4
423	во внимание	2	4
424	в таком	18	4
425	в связи	7	4
426	и именно	1	4
427	одна из	4	4
428	на этом	1	4
429	не могут	6	4
430	в свете	1	4
431	в смысле	2	4
432	могло бы	1	4
433	но как	11	4
434	молодой человек	1	4
435	очень часто	1	4
436	только с	3	4
437	и речи	3	4
438	должны быть	2	4
439	и тот	2	4
440	иметь в	5	4
441	с общим	1	4
442	литературы и	5	4
443	общего с	10	4
444	с которым	1	4
445	петра i	2	4
446	показывает что	1	4
447	для которых	1	4
448	за пределы	6	4
449	эту тему	2	4
450	а потому	2	4
451	то есть	61	4
452	если в	2	4
453	известно что	1	4
454	по адресу	1	4
455	не зная	1	4
456	это есть	10	4
457	и вполне	6	4
458	так или	7	4
459	сами по	5	4
460	они не	1	4
461	в наших	2	4
462	в романе	1	4
463	в процессе	1	4
464	как о	4	4
465	это время	1	4
466	и так	2	4
467	от его	1	4
468	связанные с	1	4
469	да и	11	4
470	по своей	1	4
471	нет в	1	4
472	ничего общего	14	4
473	здесь нет	3	4
474	все они	2	4
475	бы и	5	4
476	в основе	4	4
477	совпадает с	2	4
478	в значительной	2	4
479	относится к	6	4
480	и тогда	2	4
481	тех пор	4	4
482	говорят что	2	4
483	не знает	4	4
484	им в	2	4
485	не для	3	4
486	начиная с	1	4
487	с нею	2	4
488	это просто	1	4
489	этого термина	8	4
490	которые в	4	4
491	что оно	4	4
492	нет ни	1	4
493	естественно что	2	4
494	бы на	1	4
495	и всегда	3	4
496	чем он	1	4
497	а на	1	4
498	или в	5	4
499	или иначе	7	4
500	случае не	6	4
501	есть в	9	4
502	меньше всего	3	4
503	этого вопроса	1	4
504	в такой	3	4
505	нисколько не	3	4
506	бы совершенно	1	4
507	мере в	2	4
508	в стиле	1	4
509	разница между	2	4
510	каждая из	1	4
511	он говорит	2	4
512	значит что	6	4
513	а по	1	4
514	и их	4	4
515	еще в	2	4
516	тем или	4	4
517	что его	4	4
518	как мы	10	4
519	же можно	1	4
520	в период	1	4
521	же это	3	4
522	для этого	5	4
523	пушкина можно	1	4
524	но для	3	4
525	в чисто	2	4
526	е с	1	3
527	от него	1	3
528	является в	3	3
529	говоря уже	6	3
530	по тому	2	3
531	к числу	1	3
532	работ по	2	3
533	не хочет	3	3
534	его от	4	3
535	то не	2	3
536	но что	3	3
537	и которые	6	3
538	я вовсе	1	3
539	или иной	8	3
540	чтобы в	1	3
541	более или	7	3
542	из нее	1	3
543	бы все	1	3
544	их в	6	3
545	в одно	5	3
546	почти все	1	3
547	ни для	1	3
548	что оба	1	3
549	гораздо больше	2	3
550	без труда	1	3
551	при всей	1	3
552	к этой	2	3
553	больше чем	2	3
554	о той	1	3
555	даже и	18	3
556	но эти	1	3
557	представляет собой	2	3
558	искусства и	3	3
559	с нашим	2	3
560	точно и	1	3
561	смысле слова	11	3
562	о них	3	3
563	и была	1	3
564	для которого	4	3
565	всегда будет	1	3
566	видно что	2	3
567	отчет в	1	3
568	о тех	1	3
569	но разве	1	3
570	быть в	1	3
571	во всей	4	3
572	все время	3	3
573	или из	4	3
574	на котором	1	3
575	нет никаких	2	3
576	сцена в	1	3
577	не то	4	3
578	ему не	1	3
579	бы то	2	3
580	несколько слов	1	3
581	нельзя сказать	3	3
582	без всякой	7	3
583	не говоря	8	3
584	на том	5	3
585	каком смысле	1	3
586	разного рода	9	3
587	что при	2	3
588	для своего	3	3
589	х годов	1	3
590	бы что	3	3
591	есть еще	3	3
592	ли и	1	3
593	столько же	2	3
594	не очень	4	3
595	и некоторые	1	3
596	можно судить	2	3
597	как его	2	3
598	я и	2	3
599	и до	3	3
600	от этого	2	3
601	в других	5	3
602	этой вещи	1	3
603	особенно в	3	3
604	вопроса о	3	3
605	бы в	3	3
606	имеет ничего	4	3
607	не имел	2	3
608	не дает	1	3
609	то ни	3	3
610	совсем не	9	3
611	не будет	11	3
612	в первую	1	3
613	в системе	3	3
614	не могла	1	3
615	тем и	3	3
616	или иное	2	3
617	это действительно	1	3
618	не раз	2	3
619	это же	1	3
620	известном смысле	1	3
621	на который	1	3
622	что во	1	3
623	образом в	1	3
624	при оценке	1	3
625	за себя	1	3
626	себя внимание	1	3
627	что до	1	3
628	и самый	3	3
629	первую очередь	1	3
630	однако и	4	3
631	смотреть на	1	3
632	тогда когда	4	3
633	ниже в	1	3
634	которая должна	1	3
635	со всеми	2	3
636	что нет	3	3
637	нашей стране	1	3
638	значения как	2	3
639	если это	2	3
640	это выражение	1	3
641	отношения к	2	3
642	относятся к	3	3
643	к его	2	3
644	себя и	1	3
645	бы не	4	3
646	который не	1	3
647	о котором	4	3
648	которая не	1	3
649	перед нами	7	3
650	то и	7	3
651	это за	2	3
652	так чтобы	1	3
653	и и	1	3
654	в стихотворении	1	3
655	медного всадника	2	3
656	с большой	1	3
657	и вся	1	3
658	советского союза	1	3
659	слова с	1	3
660	быть это	1	3
661	связанных с	1	3
662	в данной	2	3
663	но именно	5	3
664	только при	1	3
665	в сознании	5	3
666	здесь не	9	3
667	а вовсе	1	3
668	только потому	4	3
669	то или	3	3
670	он должен	2	3
671	этом случае	6	3
672	но на	1	3
673	в нашей	3	3
674	может не	1	3
675	том числе	2	3
676	одним и	3	3
677	что значит	3	3
678	от которого	1	3
679	он и	8	3
680	не значит	4	3
681	тут не	2	3
682	основана на	2	3
683	течение всей	1	3
684	но эта	3	3
685	что о	1	3
686	слово в	2	3
687	и как	10	3
688	этот раз	2	3
689	если и	2	3
690	при таком	2	3
691	к своему	2	3
692	это несомненно	1	3
693	или менее	7	3
694	эту вещь	5	3
695	что вы	3	3
696	она не	5	3
697	то нужно	1	3
698	здесь совершенно	1	3
699	для кого	1	3
700	существуют в	2	3
701	отношений между	2	3
702	конечно в	2	3
703	в трех	1	3
704	том кто	1	3
705	от того	2	3
706	что из	1	3
707	которой можно	1	3
708	далеко от	1	3
709	в плане	2	3
710	и ее	9	3
711	и других	1	3
712	ли в	1	3
713	ведь и	2	3
714	в каком-то	3	3
715	ни разу	1	3
716	слова в	1	3
717	и наконец	3	3
718	не к	1	3
719	и уже	4	3
720	для всех	3	2
721	мы и	8	2
722	на тот	4	2
723	между собою	9	2
724	в момент	2	2
725	лет назад	3	2
726	которая в	1	2
727	же нужно	1	2
728	в истинности	1	2
729	здесь является	2	2
730	из всех	1	2
731	это значит	4	2
732	тем как	1	2
733	она стала	1	2
734	что то	1	2
735	и говорить	1	2
736	это нужно	2	2
737	точно так	7	2
738	остановиться на	1	2
739	не годится	2	2
740	говорить что	2	2
741	о тени	1	2
742	по мере	1	2
743	этой критики	1	2
744	к другу	2	2
745	это такое	1	2
746	мысль о	3	2
747	из самых	3	2
748	зато в	1	2
749	каждом отдельном	1	2
750	само собою	1	2
751	чтобы можно	1	2
752	кстати сказать	1	2
753	вещей в	2	2
754	одновременно и	1	2
755	роль в	2	2
756	есть только	16	2
757	которые являются	3	2
758	он является	2	2
759	всем его	1	2
760	а что	1	2
761	с историей	2	2
762	сам же	1	2
763	говорится о	1	2
764	на этой	4	2
765	критики в	1	2
766	которой он	4	2
767	одно целое	2	2
768	входит в	4	2
769	но то	1	2
770	вот почему	1	2
771	и другой	1	2
772	на какие	1	2
773	на возможность	2	2
774	чего не	1	2
775	знака в	5	2
776	представлением о	1	2
777	а между	1	2
778	превращается в	1	2
779	для своей	1	2
780	о языке	3	2
781	является вполне	1	2
782	совершенно неправильно	1	2
783	то как	1	2
784	а только	9	2
785	является как	1	2
786	указания на	1	2
787	мере не	1	2
788	но этот	1	2
789	и еще	3	2
790	настоящее время	17	2
791	что их	4	2
792	значит и	2	2
793	имеем дело	1	2
794	б а	1	2
795	в зависимости	2	2
796	именно на	3	2
797	для понимания	2	2
798	это прежде	1	2
799	и н	1	2
800	тут же	3	2
801	вернее сказать	3	2
802	бы это	1	2
803	еще у	2	2
804	для этой	2	2
805	в движении	1	2
806	или лучше	1	2
807	свое собственное	1	2
808	сам по	7	2
809	то очевидно	1	2
810	сравнении с	1	2
811	оно стало	1	2
812	что исторически	1	2
813	мы знаем	1	2
814	в работах	1	2
815	это обстоятельство	3	2
816	которого он	2	2
817	с нашей	1	2
818	именно то	4	2
819	по содержанию	3	2
820	то она	1	2
821	работы и	1	2
822	бы только	1	2
823	и можно	3	2
824	евгении онегине	1	2
825	нас сейчас	2	2
826	до тех	4	2
827	с одним	1	2
828	в последние	3	2
829	и язык	1	2
830	и она	1	2
831	так сказать	1	2
832	говорят не	1	2
833	уже давно	7	2
834	между собой	5	2
835	на себе	1	2
836	действительности и	5	2
837	той или	10	2
838	чтобы понять	3	2
839	основываться на	1	2
840	которая является	2	2
841	выражение в	1	2
842	опираясь на	1	2
843	вообще в	1	2
844	как иначе	2	2
845	принадлежит в	1	2
846	принципов и	1	2
847	несомненно в	1	2
848	ту же	1	2
849	как человек	2	2
850	уже к	1	2
851	в случае	5	2
852	является его	1	2
853	на чем	2	2
854	но зато	3	2
855	но только	3	2
856	дела и	2	2
857	не место	1	2
858	в нее	2	2
859	когда мы	10	2
860	данном месте	1	2
861	это вовсе	3	2
862	или о	3	2
863	что есть	1	2
864	что нужно	1	2
865	едва ли	10	2
866	на такие	2	2
867	лучше сказать	2	2
868	и от	3	2
869	последнее время	1	2
870	этих словах	1	2
871	и xix	1	2
872	бы быть	1	2
873	его к	1	2
874	слова как	2	2
875	хотелось бы	3	2
876	который был	1	2
877	и насколько	1	2
878	с ее	1	2
879	не случайно	1	2
880	он его	1	2
881	в число	1	2
882	в одну	1	2
883	еще одно	1	2
884	какой же	1	2
885	она является	3	2
886	мы видели	1	2
887	быть и	5	2
888	были бы	2	2
889	бы они	1	2
890	однако с	1	2
891	он уже	1	2
892	и этот	4	2
893	за ним	1	2
894	не существовало	1	2
895	к одной	1	2
896	с и	2	2
897	его с	1	2
898	с такой	1	2
899	на первом	1	2
900	и при	4	2
901	говорит и	3	2
902	никак не	13	2
903	хотя в	3	2
904	мы в	4	2
905	это их	1	2
906	случаях в	1	2
907	для них	5	2
908	о в	1	2
909	вне всякого	1	2
910	за это	1	2
911	поэтому и	2	2
912	нам в	3	2
913	к нам	1	2
914	ни о	8	2
915	их и	1	2
916	по преимуществу	4	2
917	показать что	1	2
918	о своей	1	2
919	но вот	2	2
920	допустим что	2	2
921	языкового мышления	1	2
922	совершенно правильно	3	2
923	не считать	1	2
924	как не	1	2
925	что текст	1	2
926	состоит из	1	2
927	тему в	1	2
928	только ее	2	2
929	пр но	1	2
930	к той	1	2
931	тоже по	1	2
932	к образу	1	2
933	то он	3	2
934	чем же	2	2
935	положении дела	1	2
936	сам поэт	1	2
937	а если	2	2
938	язык и	2	2
939	что ей	1	2
940	не имеют	6	2
941	случае и	2	2
942	еще на	1	2
943	да еще	1	2
944	это то	4	2
945	можно усмотреть	1	2
946	не должны	4	2
947	зависимости от	2	2
948	а тем	3	2
949	только тогда	4	2
950	и теперь	1	2
951	что если	5	2
952	те или	3	2
953	приводит в	1	2
954	значит именно	1	2
955	от других	3	2
956	для такой	2	2
957	ни были	1	2
958	не имела	1	2
959	только тем	1	2
960	было и	2	2
961	самого же	2	2
962	и той	4	2
963	образом не	1	2
964	имеем в	1	2
965	же только	1	2
966	много общего	1	2
967	мог бы	1	2
968	ни было	1	2
969	которое он	1	2
970	в глазах	1	2
971	далеко не	9	2
972	в полтаве	1	2
973	речи на	1	2
974	он может	1	2
975	знаком с	1	2
976	характерное для	1	2
977	у них	1	2
978	в настоящее	17	2
979	только о	8	2
980	уже при	1	2
981	тот же	4	2
982	д и	4	2
983	но есть	2	2
984	не означает	1	2
985	значение в	4	2
986	когда речь	1	2
987	уже сейчас	1	2
988	только по	2	2
989	здесь есть	1	2
990	свидетельствует о	5	2
991	сам он	1	2
992	таком положении	1	2
993	мысль в	1	2
994	на что	3	2
995	этой мысли	1	2
996	языке но	1	2
997	несомненно не	1	2
998	а это	5	2
999	для искусства	1	2
1000	в литературе	4	2
1001	где он	1	2
1002	указание на	6	2
1003	как нечто	10	2
1004	с их	1	2
1005	ведь это	4	2
1006	без всяких	2	2
1007	что является	1	2
1008	этом не	1	2
1009	не больше	3	2
1010	о каком	2	2
1011	и тому	1	2
1012	и эта	1	2
1013	или языком	1	2
1014	в обычном	1	2
1015	говорят о	2	2
1016	иной раз	3	2
1017	перед собой	1	2
1018	по своему	14	2
1019	сразу же	2	2
1020	бы мы	5	2
1021	но уже	9	2
1022	значения с	1	2
1023	и таким	1	2
1024	другом случае	2	2
1025	на свете	2	2
1026	такие слова	1	2
1027	чем но	1	2
1028	только к	1	2
1029	понятно почему	1	2
1030	в таких	5	2
1031	каких бы	1	2
1032	же к	1	2
1033	литературы о	1	2
1034	ни один	1	2
1035	и ни	7	2
1036	в комедии	2	2
1037	эти науки	1	2
1038	здесь только	5	2
1039	с полным	1	2
1040	отказаться от	2	2
1041	и ленина	1	2
1042	и может	2	2
1043	нужно было	1	2
1044	каждый раз	3	2
1045	это однако	1	2
1046	в пределах	2	2
1047	историческая и	1	2
1048	тем самым	11	2
1049	не должно	1	2
1050	не требует	2	2
1051	но вместе	1	2
1052	ведь если	5	2
1053	вы видите	1	2
1054	всей его	1	2
1055	бы по	1	2
1056	в какой-то	3	2
1057	в рамках	1	2
1058	правильно и	1	2
1059	числе и	2	2
1060	же самое	9	2
1061	явление в	1	2
1062	бы он	2	2
1063	о содержании	1	2
1064	времени в	2	2
1065	языка с	1	2
1066	язык в	1	2
1067	л а	1	2
1068	эти два	1	2
1069	в известной	2	2
1070	удивляться тому	1	2
1071	на большую	1	1
1072	мы можем	8	1
1073	они являются	1	1
1074	одной точки	1	1
1075	чем-то более	1	1
1076	новое и	1	1
1077	был и	1	1
1078	сколько и	2	1
1079	могут иметь	1	1
1080	в настоящем	1	1
1081	можно говорить	3	1
1082	этого в	1	1
1083	что почти	1	1
1084	из или	3	1
1085	слова здесь	1	1
1086	вещи в	4	1
1087	выводу что	1	1
1088	можно и	1	1
1089	вывод из	2	1
1090	самого себя	2	1
1091	которых эта	1	1
1092	не связан	1	1
1093	бы даже	2	1
1094	важно для	2	1
1095	совершенно очевидно	1	1
1096	всех случаях	1	1
1097	смысле и	2	1
1098	до самого	1	1
1099	два обстоятельства	1	1
1100	с самим	3	1
1101	них есть	1	1
1102	вступает в	1	1
1103	равнодушен к	1	1
1104	с условным	1	1
1105	и был	1	1
1106	ни стало	2	1
1107	мысли и	2	1
1108	однако еще	1	1
1109	что человек	1	1
1110	общения с	1	1
1111	время не	2	1
1112	иначе но	1	1
1113	iii в	1	1
1114	методов в	1	1
1115	требует от	2	1
1116	а есть	4	1
1117	особенно если	1	1
1118	собой разумеется	1	1
1119	чтобы она	1	1
1120	сводить все	1	1
1121	он отличается	1	1
1122	еще очень	3	1
1123	впрочем это	1	1
1124	с собой	3	1
1125	своего изложения	1	1
1126	что слово	2	1
1127	этой последней	1	1
1128	вполне естественно	1	1
1129	крайнем случае	2	1
1130	это определение	1	1
1131	том какое	1	1
1132	собой все	2	1
1133	он имеет	1	1
1134	науки вообще	1	1
1135	i но	1	1
1136	некоторые другие	1	1
1137	но вполне	1	1
1138	все дело	1	1
1139	среди множества	1	1
1140	на свою	1	1
1141	не хотят	1	1
1142	результате этого	1	1
1143	который оказывался	1	1
1144	уже на	3	1
1145	пор мы	4	1
1146	если он	1	1
1147	или другие	2	1
1148	как попало	1	1
1149	и семантики	1	1
1150	и другим	2	1
1151	в корне	2	1
1152	правда в	3	1
1153	необходимо для	2	1
1154	начинается с	1	1
1155	в собственном	1	1
1156	и внутренне	1	1
1157	различия в	1	1
1158	притом в	1	1
1159	выражения и	1	1
1160	именно тот	1	1
1161	общие и	1	1
1162	в порядке	1	1
1163	б л	1	1
1164	о я	1	1
1165	есть самое	1	1
1166	кого не	1	1
1167	в крайнем	2	1
1168	ему приходилось	1	1
1169	мы так	1	1
1170	прошлого века	1	1
1171	является для	3	1
1172	разницу между	1	1
1173	вполне достаточно	1	1
1174	уже то	1	1
1175	и слово	1	1
1176	возникает необходимость	1	1
1177	и односторонне	1	1
1178	в абсолютном	1	1
1179	что сначала	1	1
1180	художественное произведение	1	1
1181	были свои	1	1
1182	этом говорят	1	1
1183	и нет	2	1
1184	моменты в	1	1
1185	ведь ни	1	1
1186	в дальнейшем	5	1
1187	и образ	1	1
1188	если при	1	1
1189	одно время	1	1
1190	действительности в	3	1
1191	перестает быть	3	1
1192	и того	5	1
1193	и неизменно	1	1
1194	элементы в	1	1
1195	это с	1	1
1196	некоторые из	1	1
1197	на холмах	1	1
1198	очень и	1	1
1199	при условии	5	1
1200	из других	2	1
1201	которые мы	3	1
1202	надеялся что	1	1
1203	конечно далеко	1	1
1204	отношения которые	1	1
1205	или вернее	3	1
1206	знал что	3	1
1207	о чем-то	1	1
1208	прекрасное как	1	1
1209	существование и	1	1
1210	нельзя было	3	1
1211	дело только	1	1
1212	нас и	1	1
1213	сам не	1	1
1214	трудно было	1	1
1215	но кто	1	1
1216	слова правда	1	1
1217	начиная от	1	1
1218	которых к	1	1
1219	всего этого	1	1
1220	по возможности	1	1
1221	был тот	1	1
1222	но даже	3	1
1223	иной мере	1	1
1224	но во	1	1
1225	в каких	1	1
1226	существенным и	1	1
1227	что никогда	1	1
1228	и свое	1	1
1229	уже больше	1	1
1230	нечто целое	1	1
1231	значительной мере	2	1
1232	имея в	1	1
1233	с самой	2	1
1234	но каждая	1	1
1235	анализ этого	4	1
1236	одной и	1	1
1237	у автора	1	1
1238	только на	13	1
1239	и углубленного	1	1
1240	одном примере	1	1
1241	вещами и	1	1
1242	виду и	3	1
1243	и неожиданности	1	1
1244	себе и	2	1
1245	и значение	4	1
1246	о самой	2	1
1247	уже и	6	1
1248	не вполне	4	1
1249	что ее	1	1
1250	как оно	3	1
1251	от той	2	1
1252	значения этого	1	1
1253	оно существует	1	1
1254	бы невозможной	1	1
1255	смысл имеют	1	1
1256	с другим	1	1
1257	в прошлом	1	1
1258	из виду	1	1
1259	к ним	1	1
1260	обратим внимание	2	1
1261	основания для	1	1
1262	разумеется я	1	1
1263	могут и	1	1
1264	оригинально и	1	1
1265	вообще и	6	1
1266	системы а	2	1
1267	самом начале	1	1
1268	это гораздо	1	1
1269	с круглым	1	1
1270	у себя	1	1
1271	употреблять термин	2	1
1272	во всякой	2	1
1273	вернуться к	1	1
1274	в голове	2	1
1275	наряду с	1	1
1276	они должны	2	1
1277	таких условиях	1	1
1278	все-таки не	1	1
1279	с большим	2	1
1280	смысле не	1	1
1281	только самый	2	1
1282	в самое	1	1
1283	языка как	2	1
1284	в нашем	3	1
1285	находится в	2	1
1286	с этими	4	1
1287	это а	1	1
1288	было этого	2	1
1289	как от	1	1
1290	простое и	1	1
1291	без того	1	1
1292	самого термина	1	1
1293	и отдельные	1	1
1294	это что	1	1
1295	как результат	1	1
1296	с реальными	2	1
1297	из трех	1	1
1298	менее очевидным	1	1
1299	которыми мы	2	1
1300	иным как	2	1
1301	к несчастью	1	1
1302	речь о	1	1
1303	и всякого	1	1
1304	собою а	1	1
1305	он сам	2	1
1306	не имело	1	1
1307	в идеале	1	1
1308	принужден бывает	1	1
1309	у которой	1	1
1310	здесь идет	2	1
1311	них даже	1	1
1312	этом же	1	1
1313	к языку	1	1
1314	себя в	1	1
1315	нем может	1	1
1316	есть также	3	1
1317	очень близких	1	1
