N	2gram	Vygotskiy_	Hudozhes
99	роли в	1	4
100	из которого	6	4
101	для читателя	1	4
102	еще не	2	4
103	художественного восприятия	2	4
104	в данном	1	4
105	в воображении	1	4
106	в другом	1	4
107	сознания в	1	4
108	художественного впечатления	2	4
109	и т.д	1	4
110	сказать что	12	4
111	к которому	1	4
112	в своем	3	4
113	к тому	8	4
114	или иным	2	4
115	на почве	3	4
116	и то	4	4
117	это не	1	4
118	эстетических отношений	1	4
119	в отношении	3	4
120	его в	3	4
121	эстетический объект	1	4
122	деятельности в	1	4
123	и как	9	4
124	в этих	6	4
125	так в	1	4
126	в себя	3	4
127	а только	4	4
128	того или	2	4
129	произведения искусства	4	4
130	между тем	6	4
131	речи и	1	4
132	он не	8	4
133	и тем	5	4
134	и что	28	4
135	далеко не	7	4
136	и о	4	4
137	однако в	2	4
138	искусства но	7	4
139	художественного произведения	22	4
140	в силу	4	4
141	или иного	1	4
142	хотя и	3	4
143	в той	2	3
144	и к	5	3
145	к действительности	1	3
146	на деле	11	3
147	и составляет	3	3
148	человеческой жизни	1	3
149	и на	6	3
150	с этой	8	3
151	даже в	2	3
152	была бы	2	3
153	о чем	2	3
154	подобно тому	7	3
155	однако при	1	3
156	если бы	10	3
157	и сам	3	3
158	есть в	7	3
159	произведений искусства	1	3
160	в романе	1	3
161	в жизни	5	3
162	имеет место	2	3
163	как и	25	3
164	их в	4	3
165	никто не	1	3
166	себя и	3	3
167	тем не	6	3
168	художественное произведение	16	3
169	области искусства	2	3
170	но их	1	3
171	и того	1	3
172	и состоит	2	3
173	сводятся к	2	3
174	в роли	1	3
175	в противоположность	1	3
176	к нему	3	3
177	потому что	27	3
178	одной стороны	7	3
179	искусства и	24	3
180	в стихотворении	1	3
181	отношении к	3	3
182	в одном	4	3
183	или говоря	1	3
184	это отношение	2	3
185	во всей	1	3
186	от себя	4	3
187	из этих	6	3
188	и для	9	3
189	в системе	1	3
190	к содержанию	1	3
191	он должен	1	3
192	таким образом	38	3
193	по преимуществу	2	3
194	произведения как	3	3
195	с одной	6	3
196	том числе	1	3
197	в произведении	7	3
198	с точки	12	3
199	как раз	4	3
200	связи с	2	3
201	но он	3	3
202	искусства как	6	3
203	в таком	5	3
204	как говорит	5	3
205	в связи	3	3
206	по своему	2	3
207	во всех	4	3
208	в русской	1	3
209	как уже	1	3
210	однако если	1	3
211	тому как	10	3
212	личности и	1	3
213	в рассказе	1	3
214	принадлежит к	1	3
215	в свою	3	3
216	в которой	6	3
217	не будет	4	3
218	одно и	1	3
219	к области	3	3
220	автора и	1	3
221	говоря о	2	3
222	в пределах	1	3
223	этом смысле	3	3
224	того же	3	3
225	одного сознания	1	3
226	одного и	2	3
227	слова в	5	3
228	в узком	2	3
229	в целом	8	3
230	и ее	4	3
231	ведет к	1	2
232	и другие	5	2
233	образом и	4	2
234	один из	6	2
235	русской литературе	1	2
236	об искусстве	2	2
237	с ним	2	2
238	строго говоря	1	2
239	жить и	1	2
240	из которых	5	2
241	не как	3	2
242	а затем	1	2
243	одно из	2	2
244	между субъективной	1	2
245	том и	4	2
246	по себе	21	2
247	в них	4	2
248	оно не	2	2
249	этой точки	7	2
250	самом деле	19	2
251	между которыми	1	2
252	заключается в	15	2
253	все эти	7	2
254	имеет дело	2	2
255	к более	2	2
256	именно в	1	2
257	из тех	1	2
258	продолжением и	1	2
259	с ними	2	2
260	как в	17	2
261	в теорию	1	2
262	роль в	4	2
263	языка на	1	2
264	говоря и	1	2
265	бы не	1	2
266	жизни в	1	2
267	отличается от	4	2
268	вследствие этого	2	2
269	в известном	2	2
270	которая не	2	2
271	в каком	3	2
272	к другому	1	2
273	о том	11	2
274	могут оказаться	1	2
275	при всем	3	2
276	свою очередь	3	2
277	это и	3	2
278	еще и	1	2
279	как художественное	1	2
280	при условии	1	2
281	не могли	4	2
282	между собой	1	2
283	духовной жизни	1	2
284	своей природе	1	2
285	совпадает с	4	2
286	на основе	2	2
287	не всегда	2	2
288	слова и	1	2
289	и больше	2	2
290	для меня	1	2
291	воздействия на	2	2
292	или иных	2	2
293	может служить	3	2
294	речь идет	4	2
295	говорит что	10	2
296	вслед за	10	2
297	и это	6	2
298	времени и	2	2
299	не вполне	1	2
300	так же	29	2
301	и наоборот	2	2
302	в глаза	2	2
303	об этом	3	2
304	должен быть	2	2
305	из виду	2	2
306	я думаю	2	2
307	видим в	1	2
308	если мы	21	2
309	произведении искусства	4	2
310	в нашем	1	2
311	имеем дело	2	2
312	может оказаться	1	2
313	всякий раз	10	2
314	искусство есть	7	2
315	для понимания	2	2
316	который в	3	2
317	одна из	5	2
318	этого слова	5	2
319	коем случае	1	2
320	на котором	2	2
321	он и	1	2
322	поведение в	1	2
323	в самой	2	2
324	только о	3	2
325	чем это	2	2
326	никогда не	13	2
327	и по	7	2
328	жизни но	1	2
329	истории литературы	1	2
330	бы то	3	2
331	то в	2	2
332	не принадлежат	1	2
333	этих двух	4	2
334	мышления и	3	2
335	основе своей	2	2
336	в коем	1	2
337	не принадлежит	1	2
338	одной из	1	2
339	теории литературы	1	2
340	несмотря на	8	2
341	ни было	2	2
342	к нашему	1	2
343	в основании	1	2
344	для искусства	1	2
345	в литературе	1	2
346	что такое	2	2
347	все это	11	2
348	что и	27	2
349	или иную	1	2
350	что каждый	1	2
351	с их	1	2
352	к жизни	2	2
353	таком случае	3	2
354	у него	4	2
355	от всех	3	2
356	или в	2	2
357	говорит в	1	2
358	и более	3	2
359	искусства если	3	2
360	без остатка	3	2
361	он оказывается	1	2
362	что она	11	2
363	художественная деятельность	1	2
364	сама по	2	2
365	тому что	7	2
366	случае не	2	2
367	в какой	6	2
368	я не	1	2
369	мира и	1	2
370	к своему	2	2
371	только и	1	2
372	в сторону	1	2
373	в чем	5	2
374	анны карениной	1	2
375	чему нельзя	1	2
376	вовсе не	7	2
377	как система	1	2
378	а для	1	2
379	и потому	2	2
380	о себе	1	2
381	но как	4	2
382	а с	2	2
383	при чтении	2	2
384	на этом	3	2
385	данный момент	1	2
386	могут служить	3	2
387	определенным образом	1	2
388	ту или	2	2
389	то ни	2	2
390	дело не	1	2
391	в значительной	1	2
392	есть как	3	2
393	и может	3	2
394	и существенно	1	2
395	к такой	1	2
396	но она	1	2
397	другим и	1	2
398	за пределы	2	2
399	но только	6	2
400	от своего	1	2
401	это может	2	2
402	человека и	3	2
403	всей его	1	2
404	тем или	2	2
405	полагал что	1	2
406	идет о	2	2
407	могла бы	1	2
408	в этой	5	2
409	числе и	1	2
410	что может	1	2
411	известном смысле	1	2
412	тот кто	2	2
413	для такого	2	2
414	роман и	2	2
415	и др	1	2
416	о его	2	2
417	материала в	2	2
418	и развитием	1	2
419	столь же	6	2
420	включает в	1	2
421	из этого	5	2
422	в данный	1	2
423	тех или	2	2
424	отнюдь не	11	2
425	не сумеет	1	2
426	эстетическое переживание	3	2
427	в особенности	3	1
428	это на	1	1
429	искусства только	1	1
430	к такому	1	1
431	от него	2	1
432	нет на	1	1
433	эстетического восприятия	1	1
434	никак нельзя	2	1
435	все что	4	1
436	бы вбирает	1	1
437	для всех	5	1
438	в центре	1	1
439	произведение и	2	1
440	каждой из	3	1
441	вступить в	1	1
442	я уже	1	1
443	это тот	1	1
444	и здесь	3	1
445	за ним	2	1
446	одним словом	1	1
447	автором и	1	1
448	одном случае	1	1
449	только посредственно	1	1
450	целью и	1	1
451	же и	2	1
452	другие в	1	1
453	этот закон	1	1
454	и свою	1	1
455	если в	2	1
456	как историк	1	1
457	как содержание	1	1
458	сообщения о	1	1
459	в такое	1	1
460	все люди	1	1
461	живет в	2	1
462	слова так	1	1
463	таком понимании	3	1
464	воображения не	1	1
465	однако оно	1	1
466	случае мы	1	1
467	произведения это	2	1
468	она поддается	1	1
469	дело с	10	1
470	есть для	2	1
471	в обыденной	1	1
472	от литературной	1	1
473	и дает	1	1
474	звук в	1	1
475	выразить основу	1	1
476	процессы которые	1	1
477	его за	1	1
478	к числу	3	1
479	и другим	1	1
480	чего-то другого	1	1
481	что это	12	1
482	от нас	1	1
483	тем как	2	1
484	человеком который	1	1
485	по выражению	2	1
486	в сущности	15	1
487	одном и	1	1
488	в другой	3	1
489	ею же	1	1
490	говорит о	4	1
491	привести к	1	1
492	те же	9	1
493	и лучше	1	1
494	для восприятия	1	1
495	в область	3	1
496	с не	1	1
497	из того	2	1
498	и другими	4	1
499	и делает	2	1
500	в результате	4	1
501	быть может	2	1
502	противоречие с	4	1
503	не бывает	1	1
504	и само	1	1
505	понимается как	1	1
506	где образ	1	1
507	не могут	6	1
508	этом как	2	1
509	со всеми	5	1
510	должен был	1	1
511	быть так	1	1
512	состоит что	1	1
513	этих понятий	1	1
514	субъективной и	1	1
515	и даже	11	1
516	в драматическом	1	1
517	читателя и	2	1
518	необходимая для	1	1
519	он уже	1	1
520	к искусству	6	1
521	все то	4	1
522	сознание не	1	1
523	от одного	1	1
524	такими же	1	1
525	в собственном	4	1
526	что эстетическое	1	1
527	а во-вторых	1	1
528	же сцепление	1	1
529	своеобразие искусства	1	1
530	имеет значение	1	1
531	жизнь в	1	1
532	смысла и	1	1
533	так называемый	1	1
534	в особый	2	1
535	мы говорим	2	1
536	вещи но	1	1
537	мысль о	1	1
538	как об	1	1
539	художник или	1	1
540	значение в	2	1
541	по художественной	1	1
542	всем остальным	1	1
543	в различные	1	1
544	тем что	7	1
545	объекта с	1	1
546	обращается к	2	1
547	из всего	1	1
548	толстым в	1	1
549	и действительно	1	1
550	то время	6	1
551	авторства и	1	1
552	героев и	1	1
553	принадлежат к	4	1
554	но самое	1	1
555	том или	1	1
556	не мыслью	2	1
557	для своей	1	1
558	стороны в	1	1
559	ее специальной	1	1
560	в обычной	1	1
561	мы встречаемся	1	1
562	в соответствии	1	1
563	и внутренне	1	1
564	с такими	1	1
565	что по	5	1
566	у читателя	1	1
567	состоит чтобы	1	1
568	переживания как	1	1
569	одновременно и	1	1
570	вместе с	10	1
571	все же	9	1
572	или ином	1	1
573	не имеет	3	1
574	речь в	1	1
575	как более	1	1
576	является продолжением	1	1
577	но у	1	1
578	другому человеку	1	1
579	введение в	1	1
580	зависимости от	7	1
581	поскольку он	2	1
582	быть определена	1	1
583	не художественный	1	1
584	в это	1	1
585	нимало не	2	1
586	друг от	1	1
587	на каждом	1	1
588	но мы	3	1
589	у искусства	1	1
590	искусство и	5	1
591	к объекту	1	1
592	по крайней	1	1
593	перед нами	1	1
594	всем его	1	1
595	художественную деятельность	1	1
596	из внутренне	1	1
597	свое время	1	1
598	с этим	7	1
599	что искусство	15	1
600	сам же	1	1
601	с восприятием	1	1
602	которых можно	1	1
603	одним и	1	1
604	тем в	1	1
605	нам не	1	1
606	свое я	1	1
607	себя смысл	2	1
608	исходя из	4	1
609	и предполагает	2	1
610	бы и	5	1
611	он же	3	1
612	в центр	2	1
613	не существует	4	1
614	в котором	5	1
615	восприятия формы	1	1
616	есть от	1	1
617	поэт в	1	1
618	зависит от	2	1
619	в действительности	4	1
620	и такие	1	1
621	и пр	1	1
622	этой деятельности	1	1
623	языка и	1	1
624	в любом	1	1
625	жизни когда	1	1
626	по тем	1	1
627	восходит к	1	1
628	совершенно особое	1	1
629	она оперирует	1	1
630	содержания в	1	1
631	а чем-то	2	1
632	искусства есть	4	1
633	их восприятия	1	1
634	то и	2	1
635	в сознание	2	1
636	описывая образы	1	1
637	искусства тем	1	1
638	не узнает	1	1
639	имеет в	3	1
640	наконец в	2	1
641	только такие	1	1
642	только мы	2	1
643	другу и	1	1
644	и поэтому	3	1
645	быть не	1	1
646	не быть	2	1
647	самое существенное	1	1
648	является именно	1	1
649	во многих	1	1
650	непосредственно словами	1	1
651	из его	4	1
652	людей как	1	1
653	и воспринимающего	2	1
654	время в	2	1
655	точно и	4	1
656	но каждая	1	1
657	с которой	1	1
658	и познавательного	1	1
659	и теперь	2	1
660	жизни и	5	1
661	искусством в	1	1
662	из своего	1	1
663	области литературы	1	1
664	только на	7	1
665	в противоречие	3	1
666	не об	1	1
667	в образы	1	1
668	точно так	6	1
669	к одному	5	1
670	в различных	1	1
671	эта система	1	1
672	обращаясь к	1	1
673	о своем	1	1
674	и наиболее	1	1
675	на основании	7	1
676	искусства этот	1	1
677	не так	2	1
678	периоды его	1	1
679	процесс восприятия	1	1
680	собой с	1	1
681	что речь	2	1
682	этого переживания	1	1
683	и те	5	1
684	своим произведением	1	1
685	не что	2	1
686	воспринимающего субъекта	1	1
687	в совершенно	5	1
688	значения этого	1	1
689	быть это	1	1
690	действия и	4	1
691	сцепление составлено	1	1
692	перед ним	1	1
693	всего что	1	1
694	каждого читателя	1	1
695	между людьми	1	1
696	являются только	1	1
697	эти два	1	1
698	и формы	1	1
699	задний план	1	1
700	как явление	1	1
701	обычно говорят	1	1
702	к ним	4	1
703	отношений и	2	1
704	соответствии с	1	1
705	не дай	1	1
706	мышления но	1	1
707	настоящее время	2	1
708	ее не	1	1
709	событий в	1	1
710	в сфере	1	1
711	искусстве оказалось	1	1
712	и многих	1	1
713	во внешней	1	1
714	тем же	4	1
715	и служит	1	1
716	ключ к	1	1
717	той же	9	1
718	русском языке	3	1
719	и оценки	1	1
720	именно так	1	1
721	до конца	9	1
722	обычной речи	1	1
723	с этими	1	1
724	же самую	2	1
725	только при	4	1
726	нигде не	2	1
727	могут приобретать	1	1
728	что все	10	1
729	лев толстой	1	1
730	которую в	1	1
731	автором в	1	1
732	том же	4	1
733	в сознании	6	1
734	исходит из	5	1
735	этого сцепления	1	1
736	основу этого	2	1
737	по поверхности	1	1
738	искусство перестает	1	1
739	что говорит	1	1
740	комизм и	1	1
741	тех объектов	1	1
742	но если	2	1
743	объединяет вокруг	1	1
744	по поводу	3	1
745	это своеобразие	1	1
746	под именем	1	1
747	что даже	3	1
748	литературное произведение	1	1
749	казалось бы	4	1
750	включая в	1	1
751	чем-то другим	2	1
752	нет никаких	1	1
753	к этим	1	1
754	самые различные	1	1
755	то я	2	1
756	то или	3	1
757	в настоящее	2	1
758	крайней мере	1	1
759	и становится	1	1
760	из них	4	1
761	едва ли	5	1
762	тот же	8	1
763	восприятия как	1	1
764	а об	1	1
765	чтобы этот	1	1
766	о ней	4	1
767	может как	1	1
768	искусства не	6	1
769	в художественных	1	1
770	художника в	1	1
771	представить себе	5	1
772	что автор	1	1
773	так с	1	1
774	этих моментов	1	1
775	именно к	2	1
776	что они	7	1
777	такой установке	1	1
778	в свое	1	1
779	и идет	1	1
780	только не	4	1
781	той мере	1	1
782	или к	1	1
783	мы видим	8	1
784	в более	1	1
785	менее чем	1	1
786	есть процесс	1	1
787	произведения является	1	1
788	при сохранении	1	1
789	образы действия	1	1
790	понимается при	1	1
791	так как	28	1
792	воображения так	1	1
793	как такового	1	1
794	от его	1	1
795	что иное	2	1
796	они не	1	1
797	может не	1	1
798	после того	2	1
799	себя только	1	1
800	автору и	1	1
801	только отдельные	1	1
802	на вопрос	4	1
803	но из	1	1
804	на язык	1	1
805	делает их	1	1
806	в поэзии	5	1
807	должно быть	2	1
808	время и	1	1
809	который может	1	1
810	чем на	1	1
811	собой в	1	1
812	искусство в	4	1
813	нельзя а	1	1
814	его характера	1	1
815	в состоянии	4	1
816	обе эти	1	1
817	жизни человека	1	1
818	у каждого	4	1
819	словами описывая	1	1
820	материала и	2	1
821	а и	1	1
822	же самых	2	1
823	фактов биографии	1	1
824	написано и	1	1
825	и чрезвычайно	1	1
826	народной жизни	1	1
827	неизмеримо более	1	1
828	мире в	1	1
829	однако этот	1	1
830	как музыка	1	1
831	художественной формы	17	1
832	ее можно	1	1
833	мы конечно	1	1
834	вбирает в	1	1
835	как у	1	1
836	для нас	5	1
837	художественного задания	1	1
838	изучению искусства	1	1
839	она пользуется	1	1
840	виды искусства	1	1
841	у нас	4	1
842	обладает двумя	1	1
843	его сознание	1	1
844	в широком	1	1
845	не обладает	2	1
846	на которой	1	1
847	и от	4	1
848	им с	2	1
849	посредственно словами	1	1
850	слово в	1	1
851	искусства по	2	1
852	и есть	5	1
853	сколько бы	1	1
854	и выразить	1	1
855	быть или	1	1
856	художника не	1	1
857	в русском	4	1
858	без этого	1	1
859	оказывается чем-то	1	1
860	когда же	1	1
861	мы находим	2	1
862	вокруг себя	1	1
863	тому же	4	1
864	пушкина я	1	1
865	сознания к	2	1
866	и объективной	1	1
867	не была	1	1
868	ведь это	1	1
869	но с	1	1
870	в таких	2	1
871	искусства при	1	1
872	не было	5	1
873	в практике	2	1
874	удовольствием от	1	1
875	на объект	1	1
876	века и	1	1
877	от друга	1	1
878	к чему	2	1
879	для других	1	1
880	перед необходимостью	1	1
881	основой художественного	1	1
882	по утверждению	1	1
883	что его	5	1
884	евгении онегине	3	1
885	этим и	1	1
886	на нее	1	1
887	дело в	2	1
888	же по	1	1
889	которое в	2	1
890	места в	1	1
891	что не	2	1
892	его мысли	1	1
893	чем состоит	1	1
894	виду что	1	1
895	с пустыми	1	1
896	изобразительных искусств	2	1
897	внешних и	1	1
898	средствами искусства	1	1
899	но для	1	1
900	этом что	1	1
901	произведение обретает	1	1
902	такое же	3	1
903	в конце	6	1
904	быть признано	2	1
905	или иная	1	1
906	той самой	1	1
907	не остается	2	1
908	простой и	1	1
909	в евгении	2	1
910	с логической	1	1
911	с той	2	1
912	и без	3	1
913	же оно	1	1
914	за которым	1	1
915	нас к	1	1
916	также в	1	1
917	можно предположить	1	1
918	для основного	1	1
919	художественном произведении	8	1
920	лирическое стихотворение	1	1
921	же как	8	1
922	не есть	4	1
923	говорят о	1	1
924	является не	1	1
925	же точно	13	1
926	при таком	5	1
927	искусстве не	1	1
928	это происходит	1	1
929	ли не	2	1
930	как ее	1	1
931	зрения не	1	1
932	и со	1	1
933	предполагает его	1	1
934	того и	3	1
935	именно эту	1	1
936	от обычного	1	1
937	в такой	2	1
938	и оказывается	1	1
939	зрения и	2	1
940	связь со	1	1
941	больше и	2	1
942	его жизни	3	1
943	служит для	1	1
944	и художественного	2	1
945	в условиях	1	1
946	это было	1	1
947	существования или	1	1
948	тех же	2	1
949	на его	3	1
950	человек имеет	1	1
951	форма в	3	1
952	себе и	2	1
953	точек зрения	3	1
954	в каждой	1	1
955	его чувства	2	1
956	в одной	3	1
957	действующие лица	1	1
958	и другого	4	1
959	связаны с	1	1
960	как сказано	1	1
961	бы в	3	1
962	мере в	2	1
963	деятельности и	1	1
964	людей в	1	1
965	и сделать	1	1
966	и мир	1	1
967	основе его	1	1
968	словом или	1	1
969	впечатление от	1	1
970	произведения с	4	1
971	рождается не	1	1
972	в каждом	5	1
973	всякое понимание	1	1
974	здесь как	1	1
975	могли бы	3	1
976	том случае	3	1
977	полной мере	1	1
978	человек как	1	1
979	в уста	1	1
980	выбора или	1	1
981	что от	1	1
982	в полной	1	1
983	как ни	1	1
984	мыслью я	1	1
985	он говорит	4	1
986	в своих	12	1
987	оно в	1	1
988	встречаемся с	1	1
989	от окружающих	1	1
990	на задний	1	1
991	не означает	2	1
992	на один	2	1
993	эти последние	1	1
994	в поле	1	1
995	говоря в	1	1
996	поэт не	1	1
997	речи с	2	1
998	если на	1	1
999	случае если	2	1
1000	не составляет	2	1
1001	и создается	1	1
1002	материалом и	1	1
1003	а напротив	1	1
1004	является непременным	1	1
1005	чистом виде	3	1
1006	для субъекта	1	1
1007	зрения в	1	1
1008	именно потому	3	1
1009	не дает	3	1
1010	также и	2	1
1011	ту же	6	1
1012	одну из	1	1
1013	части и	1	1
1014	человека как	1	1
1015	чувства и	4	1
1016	с совершенно	3	1
1017	отношение между	1	1
1018	для таких	1	1
1019	или же	2	1
1020	к значению	2	1
1021	действующих лиц	3	1
1022	для художника	2	1
1023	на чем	1	1
1024	познания или	1	1
1025	обретает в	1	1
1026	в первом	1	1
1027	обнаруживается при	1	1
1028	а по	1	1
1029	образа в	2	1
1030	для этого	1	1
1031	существенное для	1	1
1032	словам и	1	1
1033	ни от	1	1
1034	только другим	1	1
1035	и является	1	1
1036	такого что	1	1
1037	так просто	1	1
1038	по одним	1	1
1039	не могла	1	1
1040	для установления	2	1
1041	практическую деятельность	1	1
1042	собой эстетическое	1	1
1043	заключает в	3	1
1044	тем и	2	1
1045	смысл слова	3	1
1046	отдельных лиц	5	1
1047	или его	3	1
1048	перестанет быть	1	1
1049	даже при	1	1
1050	стороны и	3	1
1051	лежат в	1	1
1052	только то	3	1
1053	из нас	2	1
1054	они хотят	1	1
1055	что из	1	1
1056	или иное	2	1
1057	означает что	2	1
1058	когда мы	4	1
1059	этом не	2	1
1060	на это	2	1
1061	было бы	14	1
1062	поскольку оно	1	1
1063	в поэтической	2	1
1064	из нее	1	1
1065	самого искусства	1	1
1066	же самое	8	1
1067	же природы	1	1
1068	как мы	2	1
1069	все человеческие	1	1
1070	писателя в	1	1
1071	жизни не	1	1
1072	в литературном	1	1
1073	к изучению	1	1
1074	в понимании	1	1
1075	что для	5	1
1076	и каждая	1	1
1077	та или	1	1
1078	его как	1	1
1079	трагедии шекспира	1	1
1080	момент своего	1	1
1081	его создателя	1	1
1082	каждый человек	1	1
1083	подход к	3	1
1084	которые в	3	1
1085	в зависимости	6	1
1086	когда они	2	1
1087	приводят к	1	1
1088	над его	1	1
1089	произведения не	1	1
1090	обратимся к	1	1
1091	как любая	1	1
1092	свести к	1	1
1093	из условий	1	1
1094	это ощущение	1	1
1095	может показаться	2	1
1096	а можно	1	1
1097	переживаний если	2	1
1098	по этому	3	1
1099	так что	8	1
1100	он показывает	1	1
1101	теми же	2	1
1102	же в	1	1
1103	бытия и	1	1
1104	всю жизнь	2	1
1105	и читателя	1	1
1106	в уме	2	1
1107	говорить об	1	1
1108	называют искусством	1	1
1109	иной раз	1	1
1110	чаще всего	1	1
1111	для построения	2	1
1112	как будто	10	1
1113	идет не	3	1
1114	на то	17	1
1115	искусства с	6	1
1116	не ее	1	1
1117	бы ни	2	1
1118	нуждается в	3	1
1119	теории искусства	8	1
1120	образ его	1	1
1121	а как	2	1
1122	здесь мы	1	1
1123	думаю а	1	1
1124	все художественные	1	1
1125	в него	4	1
1126	основе всех	1	1
1127	природой и	1	1
1128	составлено не	1	1
1129	произведением искусства	2	1
1130	именно это	1	1
1131	сцепления непосредственно	1	1
1132	дело обстоит	1	1
1133	действия положения	1	1
1134	и том	1	1
1135	и совершенно	7	1
1136	такое произведение	1	1
1137	действительной жизни	3	1
1138	всякое произведение	2	1
1139	дело здесь	1	1
1140	в известной	1	1
1141	есть не	6	1
1142	эстетическая реакция	1	1
1143	в готовом	1	1
1144	иное как	2	1
1145	совершается в	2	1
1146	делает то	3	1
1147	себе а	4	1
1148	к автору	1	1
1149	можно только	1	1
1150	в статье	1	1
