N	3gram	Bakhtin_Pr	slovoVRo
187	не довлеет себе	2	1
188	хотя бы только	1	1
189	на самом же	1	1
190	и в его	1	1
191	им и не	1	1
192	бы то ни	3	1
193	с ними в	1	1
194	в области поэтики	1	1
195	иногда и прямо	1	1
196	в его целом	5	1
197	в равной степени	1	1
198	могли бы быть	1	1
199	и в равной	1	1
200	в какой мере	2	1
201	он живет и	1	1
202	раз и навсегда	1	1
203	но именно поэтому	1	1
204	в нашем случае	1	1
205	к единству языка	1	1
206	может и не	2	1
207	то есть в	1	1
208	где оно не	1	1
209	по аналогии с	1	1
210	равно как и	1	1
211	на то что	1	1
212	в напряженном и	1	1
213	и может быть	1	1
214	все они в	1	1
215	же время этот	1	1
216	его в области	1	1
217	в эстетический объект	12	1
218	выходят за пределы	1	1
219	со всеми его	1	1
220	ни в какой	1	1
221	а иногда и	1	1
222	не может и	2	1
223	оно не выходит	1	1
224	в процессе работы	1	1
225	в свое время	1	1
226	отношения автора к	1	1
227	то есть только	1	1
228	на нем и	1	1
229	убираются леса когда	1	1
230	его моментах как	1	1
231	приходится сказать и	1	1
232	все снова и	1	1
233	себя и в	1	1
234	все свои возможности	1	1
235	связи и взаимоотношения	1	1
236	занимает в нем	1	1
237	они не нужны	1	1
238	со всеми другими	1	1
239	к нему и	2	1
240	не может стать	1	1
241	в противном случае	3	1
242	эти высказывания могут	1	1
243	отношение к материалу	1	1
244	и с точки	1	1
245	дело в том	1	1
246	далеко не все	1	1
247	подобно тому как	1	1
248	то есть они	1	1
249	каждое из которых	1	1
250	и ничего не	1	1
251	вследствие этого и	1	1
252	независимо от него	1	1
253	то есть его	2	1
254	кроме того и	1	1
255	лишь там где	2	1
256	именно в том	1	1
257	мы ничего не	1	1
258	тем или иным	1	1
259	всякой оглядки на	1	1
260	в пределах той	1	1
261	зрения не может	1	1
262	момент слова и	1	1
263	поступка и его	1	1
264	язык в его	1	1
265	к себе самому	1	1
266	материал в его	1	1
267	в нем и	1	1
268	то есть чисто	2	1
269	в таких случаях	1	1
270	большинстве случаев не	2	1
271	языка в его	2	1
272	более того в	1	1
273	одна из сторон	1	1
274	также и в	1	1
275	отношения к материалу	2	1
