N	2gram	Vygotskiy_	Myslijsy
780	стороны и	6	4
781	мыслью и	6	4
782	скажем что	1	4
783	что можно	2	4
784	про себя	2	4
785	одного из	2	4
786	звук а	1	4
787	и значения	3	4
788	бытия и	1	4
789	такой же	4	4
790	только после	1	4
791	в разговоре	2	4
792	иное как	1	4
793	в сложном	1	3
794	с которыми	3	3
795	каждой из	5	3
796	для ребенка	5	3
797	мы и	5	3
798	к этой	2	3
799	когда с	1	3
800	дело с	3	3
801	что делает	2	3
802	это значит	1	3
803	кроме того	1	3
804	во внутренней	4	3
805	к звуку	1	3
806	в результате	3	3
807	ясно что	4	3
808	понятий в	8	3
809	одной из	4	3
810	и которые	3	3
811	общее понятие	1	3
812	есть дает	1	3
813	о необходимости	1	3
814	значения в	2	3
815	от одной	4	3
816	из всего	1	3
817	я могу	2	3
818	более сложные	1	3
819	на первый	1	3
820	на одном	1	3
821	также что	1	3
822	на природу	1	3
823	ответить на	1	3
824	не прямо	2	3
825	что этот	6	3
826	должно было	2	3
827	к познанию	1	3
828	и мысли	1	3
829	что всякое	2	3
830	мы увидим	1	3
831	пор пока	1	3
832	этом мы	1	3
833	другу и	2	3
834	которая не	1	3
835	могут не	4	3
836	вообще как	1	3
837	нечто такое	2	3
838	и другом	3	3
839	чтобы показать	1	3
840	и словом	5	3
841	было сказано	3	3
842	быть в	1	3
843	входят в	2	3
844	он сам	2	3
845	нам остается	2	3
846	она может	2	3
847	к этим	1	3
848	к ее	1	3
849	никакой возможности	1	3
850	в большей	2	3
851	от ее	3	3
852	которые в	5	3
853	а потом	1	3
854	не дано	1	3
855	и весь	3	3
856	представим себе	1	3
857	или наоборот	1	3
858	которым мы	1	3
859	от его	2	3
860	первом случае	5	3
861	имеют в	1	3
862	об одном	4	3
863	поэтому можно	1	3
864	что уже	2	3
865	мы знаем	5	3
866	его значения	3	3
867	и сама	1	3
868	значением слова	1	3
869	и отношения	3	3
870	ее от	2	3
871	что за	1	3
872	для развития	3	3
873	но для	2	3
874	развития как	2	3
875	сходство с	1	3
876	мысль которая	2	3
877	есть именно	1	3
878	большинстве случаев	2	3
879	о которой	2	3
880	в двух	2	3
881	в себя	4	3
882	себе и	2	3
883	действительности и	1	3
884	чтобы понять	1	3
885	как теперь	1	3
886	указывая на	1	3
887	перехода от	10	3
888	мысли до	1	3
889	мысль и	3	3
890	совсем не	2	3
891	к новым	1	3
892	здесь мы	2	3
893	до этого	1	3
894	именно что	1	3
895	как это	7	3
896	что эта	7	3
897	есть движение	1	3
898	в приведенном	1	3
899	в форме	1	3
900	выражается в	2	3
901	на стороне	1	3
902	второе значение	1	3
903	мысли от	5	3
904	движения и	1	3
905	но всегда	2	3
906	и др	1	3
907	мы будем	1	3
908	по направлению	1	3
909	значит что	1	3
910	и ее	3	3
911	на слово	1	3
912	на чем	1	3
913	его мысль	3	3
914	не нашел	1	3
915	сам гумбольдт	1	3
916	значения и	3	3
917	словом которое	1	3
918	мы назвали	1	3
919	которых мы	5	3
920	не идет	1	3
921	видно из	2	3
922	возможны только	4	3
923	и из	2	3
924	одном и	4	3
925	утверждает что	1	3
926	невозможно и	1	3
927	для них	1	3
928	в отношении	9	3
929	первых порах	3	3
930	идет от	3	3
931	такого же	1	3
932	к самому	2	3
933	должен был	2	3
934	на сравнении	1	3
935	образом если	1	3
936	ни о	1	3
937	ближайшим образом	1	3
938	в мыслях	3	3
939	формы слова	1	3
940	всем остальным	1	3
941	тем менее	1	3
942	развития в	5	3
943	из тех	2	3
944	внешним и	1	3
945	и вопрос	1	3
946	нам возможность	1	3
947	лежащие в	1	3
948	связанные с	3	3
949	которого не	2	3
950	в известном	2	3
951	восприятий в	1	3
952	слова к	7	3
953	язык имеет	1	3
954	ее деятельности	1	3
955	и состоит	3	3
956	бы с	2	3
957	с психологической	3	3
958	языка а	1	3
959	что сила	1	3
960	предмет в	1	3
961	значение этого	2	3
962	не должно	1	3
963	и поэтому	1	3
964	у меня	1	3
965	время в	3	3
966	привести в	1	3
967	что понятие	2	3
968	свойств и	1	3
969	и след	1	3
970	самого слова	3	3
971	мы хотим	1	3
972	речи есть	3	3
973	эти условия	1	3
974	на первых	4	3
975	предполагает уже	2	3
976	что здесь	2	3
977	и связанное	1	3
978	без всякого	2	3
979	направлении и	2	3
980	котором мы	2	3
981	до известной	2	3
982	здесь не	1	3
983	и том	3	3
984	как нельзя	1	3
985	и наконец	4	3
986	что ему	3	3
987	ничем не	1	3
988	ее в	11	3
989	без них	1	3
990	видеть в	1	3
991	наоборот в	2	3
992	как представление	1	3
993	оторваться от	1	3
994	с которым	1	3
995	однако не	2	3
996	и непосредственно	3	3
997	в мысль	2	3
998	в другую	3	3
999	себя а	1	3
1000	начале развития	3	3
1001	должны бы	1	3
1002	при исследовании	2	3
1003	случае не	2	3
1004	нет возможности	1	3
1005	по гумбольдту	1	3
1006	себе или	1	3
1007	находиться в	1	3
1008	есть как	1	3
1009	есть мысль	1	3
1010	весь круг	1	3
1011	и я	1	3
1012	впечатления от	2	3
1013	в новом	2	3
1014	к развитию	1	3
1015	самой мысли	2	3
1016	должен быть	1	3
1017	что законы	1	3
1018	в одной	6	3
1019	с первого	1	3
1020	еще до	1	3
1021	что от	1	3
1022	как ни	1	3
1023	отличие от	4	3
1024	которую мы	1	3
1025	это в	2	3
1026	в самых	2	3
1027	действие на	1	3
1028	который мы	6	3
1029	них самих	1	3
1030	между новым	1	3
1031	бы были	1	3
1032	что внутренняя	5	3
1033	в нашей	4	3
1034	даже при	2	3
1035	в развитии	27	3
1036	движения в	3	3
1037	человека с	1	3
1038	или как	1	3
1039	в большинстве	2	3
1040	признать что	2	3
1041	акт мысли	1	3
1042	частный случай	4	3
1043	как для	2	3
1044	речь и	5	3
1045	различие в	2	3
1046	связи между	11	3
1047	каждое отдельное	1	3
1048	в известной	1	3
1049	происходит в	2	3
1050	как будто	1	3
1051	по законам	1	3
1052	первое слово	1	3
1053	лишь по	1	3
1054	для этого	4	3
1055	которой мы	2	3
1056	же самым	2	3
1057	является в	7	2
1058	к другу	4	2
1059	своего проявления	2	2
1060	еще раз	1	2
1061	можно говорить	2	2
1062	пришла к	1	2
1063	значение для	2	2
1064	степени как	1	2
1065	до самого	1	2
1066	к более	3	2
1067	связанных между	2	2
1068	своем развитии	1	2
1069	по выражению	2	2
1070	по общему	1	2
1071	не годится	1	2
1072	его от	2	2
1073	нами в	6	2
1074	есть отношение	1	2
1075	звуки в	1	2
1076	становится возможным	6	2
1077	отношение слова	4	2
1078	иначе чем	3	2
1079	этим объясняется	1	2
1080	обратном отношении	1	2
1081	готовой мысли	1	2
1082	слове в	1	2
1083	из языка	1	2
1084	вещь и	1	2
1085	значения но	1	2
1086	по одному	1	2
1087	самостоятельно и	1	2
1088	оказывается только	1	2
1089	мы желаем	2	2
1090	всякий раз	3	2
1091	же образом	1	2
1092	или на	1	2
1093	мы получаем	1	2
1094	развития но	1	2
1095	когда это	1	2
1096	с не	2	2
1097	приходит в	1	2
1098	прямо а	1	2
1099	выражения и	2	2
1100	слов как	1	2
1101	выйти из	1	2
1102	может существовать	2	2
1103	других признаков	1	2
1104	отличается от	6	2
1105	сливались бы	1	2
1106	в это	1	2
1107	даже с	2	2
1108	еще один	2	2
1109	говорится о	1	2
1110	тот не	1	2
1111	понятно что	3	2
1112	случае они	2	2
1113	не непосредственно	1	2
1114	общее достояние	1	2
1115	не могли	5	2
1116	стороны но	1	2
1117	эта связь	2	2
1118	можем не	2	2
1119	раз и	1	2
1120	человека не	1	2
1121	другого в	1	2
1122	отдельном слове	1	2
1123	она могла	1	2
1124	в противоположность	1	2
1125	и другой	3	2
1126	оно как	1	2
1127	к своей	1	2
1128	слове есть	1	2
1129	слов но	1	2
1130	не об	1	2
1131	значение чем	1	2
1132	почти совершенно	1	2
1133	от той	1	2
1134	любви к	1	2
1135	то его	1	2
1136	что те	1	2
1137	но этот	2	2
1138	друг на	2	2
1139	в прошлом	1	2
1140	развивается изнутри	1	2
1141	факт что	2	2
1142	и еще	1	2
1143	это единство	2	2
1144	уже более	1	2
1145	нас на	2	2
1146	самих по	1	2
1147	ключ к	3	2
1148	себе возможность	1	2
1149	такая же	1	2
1150	с этими	1	2
1151	общего закона	1	2
1152	отношения в	1	2
1153	других условиях	1	2
1154	развития языка	2	2
1155	теории и	1	2
1156	который в	1	2
1157	высшего понятия	3	2
1158	изменений в	2	2
1159	и внешней	1	2
1160	а следовательно	1	2
1161	в отдельных	1	2
1162	одной точке	1	2
1163	воспоминания о	1	2
1164	изменяется в	3	2
1165	в системе	3	2
1166	вопроса о	2	2
1167	едва ли	5	2
1168	но сама	1	2
1169	своего развития	4	2
1170	словом на	1	2
1171	и впечатления	1	2
1172	ближе к	2	2
1173	и представляет	1	2
1174	есть процесс	1	2
1175	того и	2	2
1176	быть выражены	1	2
1177	необходимо должно	2	2
1178	эта особенность	1	2
1179	не принадлежит	1	2
1180	причины в	1	2
1181	предмета к	1	2
1182	от общего	2	2
1183	и образование	2	2
1184	внутренней стороны	2	2
1185	мы старались	1	2
1186	выше о	1	2
1187	его внутренняя	1	2
1188	для своего	1	2
1189	мы легко	2	2
1190	другого слова	1	2
1191	и развития	3	2
1192	тому же	2	2
1193	например при	1	2
1194	слова во	1	2
1195	деятельности в	3	2
1196	к чему	1	2
1197	и говорит	1	2
1198	и отношение	1	2
1199	как его	1	2
1200	его мысли	5	2
1201	и связи	1	2
1202	на пути	1	2
1203	на другую	3	2
1204	я не	3	2
1205	же как	14	2
1206	из чего	1	2
1207	мысли мы	3	2
1208	сознании то	1	2
1209	предложения и	1	2
1210	например как	1	2
1211	что считать	1	2
1212	что отношения	2	2
1213	как происходит	1	2
1214	только путем	1	2
1215	что поэтому	1	2
1216	не видит	2	2
1217	не выражается	2	2
1218	к прежнему	1	2
1219	не связанных	1	2
1220	на той	1	2
1221	значение но	1	2
1222	и обособление	1	2
1223	это воспоминание	1	2
1224	необходимо было	1	2
1225	ничего нового	3	2
1226	имеем дело	2	2
1227	такое что	3	2
1228	звук по	1	2
1229	деятельность в	1	2
1230	по своей	12	2
1231	обобщение и	2	2
1232	должны были	2	2
1233	образовании новых	1	2
1234	все ее	1	2
1235	как эта	3	2
1236	целом и	1	2
1237	о его	3	2
1238	обратимся к	3	2
1239	мы обозначаем	1	2
1240	сомнения в	2	2
1241	в первой	3	2
1242	все остальное	1	2
1243	не вижу	1	2
1244	однако по	1	2
1245	другой не	1	2
1246	что наша	2	2
1247	или слово	1	2
1248	с ее	2	2
1249	всех этих	1	2
1250	о предметах	1	2
1251	могли быть	2	2
1252	речи то	4	2
1253	время его	1	2
1254	относится ко	2	2
1255	понимания не	1	2
1256	само слово	1	2
1257	друг к	3	2
1258	по форме	1	2
1259	этот закон	2	2
1260	что этим	1	2
1261	пути развития	2	2
1262	убедиться что	2	2
1263	на ее	2	2
1264	и должно	1	2
1265	и одно	1	2
1266	разными путями	1	2
1267	в фонетическом	1	2
1268	с внутренней	8	2
1269	одних только	1	2
1270	подлежащего и	4	2
1271	из которых	3	2
1272	ощущения и	2	2
1273	в логике	1	2
1274	никогда еще	1	2
1275	но этого	1	2
1276	начинается с	2	2
1277	понятие которое	1	2
1278	что должно	1	2
1279	в обратном	2	2
1280	которые следует	1	2
1281	слов не	1	2
1282	всегда в	2	2
1283	понятия но	3	2
1284	это положение	4	2
1285	показать что	8	2
1286	имеет дело	1	2
1287	есть слово	1	2
1288	сознании как	1	2
1289	же слово	1	2
1290	его сознании	1	2
1291	состоит из	1	2
1292	человека на	1	2
1293	есть такой	2	2
1294	никем не	2	2
1295	слово из	1	2
1296	зависимости от	6	2
1297	языка так	2	2
1298	всей своей	1	2
1299	необходимых для	2	2
1300	одного к	1	2
1301	видно уже	1	2
1302	это и	7	2
1303	ни к	1	2
1304	как часть	1	2
1305	его и	2	2
1306	мышление есть	1	2
1307	его связь	1	2
1308	нас не	1	2
1309	того самого	1	2
1310	уже из	1	2
