N	2gram	Bakhtin_Fr	RusskieA
109	в руках	1	7
110	должна была	1	7
111	в своем	13	7
112	на них	2	7
113	к нему	5	7
114	не в	8	7
115	в свете	3	7
116	а с	1	7
117	не совсем	1	7
118	было бы	5	7
119	только в	6	7
120	с этого	1	7
121	еще в	3	7
122	это время	2	7
123	связанные с	7	7
124	из этих	4	7
125	а не	6	7
126	начиная с	2	7
127	до конца	2	7
128	ничего не	5	7
129	не можем	1	7
130	животных и	3	7
131	и как	7	7
132	по этому	1	7
133	как будто	2	7
134	в эти	2	7
135	для этого	2	7
136	в году	6	6
137	же как	4	6
138	этого праздника	8	6
139	к тому	4	6
140	что этот	1	6
141	только на	1	6
142	но они	6	6
143	в одном	7	6
144	что она	4	6
145	после того	1	6
146	в качестве	5	6
147	чем в	1	6
148	в разные	1	6
149	в таком	2	6
150	тому что	1	6
151	на земле	2	6
152	и у	7	6
153	на этом	7	6
154	после чего	1	6
155	год и	1	6
156	должны были	1	6
157	в фольклоре	3	6
158	в этой	13	6
159	в нем	20	6
160	видели что	2	6
161	должен был	1	6
162	с ними	1	6
163	приводит к	1	6
164	на стол	1	6
165	и более	1	6
166	эти дни	2	6
167	что здесь	3	6
168	друг друга	1	6
169	и пр	1	6
170	не будем	3	6
171	или с	1	6
172	в их	4	6
173	на нее	1	6
174	все эти	12	6
175	игра в	9	6
176	так в	3	6
177	а иногда	1	6
178	связаны с	8	6
179	но она	5	6
180	и их	6	6
181	этому поводу	1	6
182	и о	8	6
183	и к	7	5
184	в разных	2	5
185	нас к	1	5
186	некоторые другие	1	5
187	например в	6	5
188	после обеда	3	5
189	только для	4	5
190	игр и	2	5
191	в праздник	9	5
192	г в	2	5
193	с этим	6	5
194	с другой	3	5
195	связь между	1	5
196	изображается как	1	5
197	к ним	2	5
198	по поводу	5	5
199	что от	1	5
200	не было	3	5
201	как объяснить	1	5
202	под окнами	1	5
203	в связи	5	5
204	такие же	1	5
205	в целях	2	5
206	мы уже	13	5
207	или же	1	5
208	в тех	1	5
209	можно было	5	5
210	и др	11	5
211	чаще всего	1	5
212	петра i	1	5
213	там где	10	5
214	в то	17	5
215	прежде всего	19	5
216	в особенности	7	5
217	его с	1	5
218	тогда когда	3	5
219	с ним	6	5
220	для них	2	5
221	то на	1	5
222	что он	7	5
223	ничего общего	1	5
224	в свою	1	5
225	этой игры	3	5
226	заметить что	2	5
227	но если	1	5
228	и для	4	5
229	тот же	4	5
230	в его	17	5
231	на самом	8	5
232	и потому	1	5
233	в народе	1	5
234	в западной	1	5
235	их на	1	5
236	в целом	2	5
237	вплоть до	2	5
238	во всем	1	4
239	только тогда	1	4
240	можно встретить	1	4
241	кроме того	11	4
242	большое количество	1	4
243	не столько	5	4
244	их не	1	4
245	как они	4	4
246	в своих	1	4
247	но все	2	4
248	в народном	3	4
249	именно в	5	4
250	всякого рода	3	4
251	во всяком	1	4
252	на этой	3	4
253	в котором	3	4
254	но эти	1	4
255	из земли	1	4
256	не что	1	4
257	в отличие	3	4
258	чтобы они	1	4
259	под названием	3	4
260	во всей	1	4
261	от них	1	4
262	идут в	1	4
263	не просто	1	4
264	и из	1	4
265	что у	2	4
266	что иное	1	4
267	она как	1	4
268	вокруг этого	1	4
269	несмотря на	3	4
270	этих праздников	1	4
271	но он	5	4
272	а за	2	4
273	которое в	1	4
274	не был	1	4
275	тем и	1	4
276	этот вопрос	1	4
277	этот праздник	2	4
278	что для	1	4
279	могут быть	1	4
280	в доме	4	4
281	и от	6	4
282	своего рода	7	4
283	и здесь	6	4
284	та же	2	4
285	по всем	1	4
286	они и	3	4
287	если в	3	4
288	и при	2	4
289	и другим	2	4
290	не на	1	4
291	то время	4	4
292	вряд ли	1	4
293	в основе	6	4
294	в середине	1	4
295	на землю	2	4
296	и до	3	4
297	связанных с	6	4
298	и там	4	4
299	никаких признаков	1	4
300	и под	1	4
301	в образе	9	4
302	этого слова	1	4
303	у них	2	4
304	иной характер	1	4
305	нас не	1	4
306	уже в	1	4
307	его и	2	4
308	такой же	5	4
309	женщины и	4	4
310	по своему	5	4
311	г к	1	4
312	обряда в	1	4
313	отличие от	3	4
314	в ней	10	4
315	дело не	1	4
316	связано с	3	4
317	к ней	2	4
318	которые в	1	4
319	и ее	2	4
320	и тогда	1	4
321	иное как	1	4
322	все что	3	3
323	можно говорить	2	3
324	же и	2	3
325	судить о	2	3
326	говорит о	1	3
327	представлений о	3	3
328	самом же	4	3
329	и другими	2	3
330	в виду	2	3
331	относится также	1	3
332	связь с	3	3
333	более или	2	3
334	на которых	1	3
335	священной истории	2	3
336	из самых	3	3
337	есть в	5	3
338	где они	3	3
339	а именно	2	3
340	в одно	2	3
341	в природе	1	3
342	на весь	5	3
343	разные стороны	1	3
344	как только	1	3
345	на первый	4	3
346	от этого	2	3
347	говорится о	1	3
348	на природу	1	3
349	и такие	1	3
350	эта связь	4	3
351	он был	8	3
352	представления о	1	3
353	в различных	3	3
354	по отношению	1	3
355	и те	1	3
356	свою очередь	1	3
357	ii в	1	3
358	но ни	1	3
359	и еще	1	3
360	как на	6	3
361	на которой	1	3
362	находится в	2	3
363	что все	4	3
364	точки зрения	7	3
365	что именно	1	3
366	именно с	1	3
367	тут же	2	3
368	для этой	2	3
369	вся эта	1	3
370	никогда не	6	3
371	от болезней	1	3
372	ее и	1	3
373	а наоборот	1	3
374	с одной	2	3
375	праздники в	1	3
376	мы знаем	1	3
377	на него	2	3
378	хотя и	6	3
379	в ее	2	3
380	чем у	1	3
381	и через	1	3
382	это конечно	4	3
383	тому же	5	3
384	в которой	1	3
385	и некоторые	1	3
386	же значение	1	3
387	сходство с	1	3
388	большинстве случаев	6	3
389	в области	2	3
390	и это	5	3
391	много и	1	3
392	в эту	2	3
393	сих пор	3	3
394	на другой	1	3
395	к слову	1	3
396	в форме	2	3
397	мы здесь	1	3
398	с таким	1	3
399	нечто вроде	1	3
400	другой день	1	3
401	когда они	2	3
402	его к	1	3
403	за все	2	3
404	всех этих	9	3
405	чтобы не	2	3
406	любви и	1	3
407	праздников в	1	3
408	до сих	3	3
409	то есть	49	3
410	также что	1	3
411	известно что	1	3
412	из таких	1	3
413	думает что	1	3
414	независимо от	3	3
415	если бы	2	3
416	в своей	6	3
417	можно назвать	1	3
418	поют песни	1	3
419	жизни в	3	3
420	том как	2	3
421	не во	1	3
422	смерти и	2	3
423	с точки	5	3
424	и поэтому	2	3
425	значение и	3	3
426	с которой	2	3
427	год в	1	3
428	нет и	4	3
429	и во	4	3
430	на этот	4	3
431	здесь не	7	3
432	в другое	3	3
433	они были	2	3
434	в самих	1	3
435	и то	2	3
436	ее на	1	3
437	и этим	2	3
438	это и	10	3
439	что с	1	3
440	же не	2	3
441	с другими	3	3
442	своей книге	1	3
443	игры в	11	3
444	между собою	6	3
445	на все	4	3
446	по его	1	3
447	с себя	1	3
448	или менее	2	3
449	в одной	3	3
450	руки и	1	3
451	жизнь и	5	3
452	же деле	4	3
453	так называемой	1	3
454	церкви и	4	3
455	быть и	1	3
456	когда он	2	3
457	этот вечер	1	3
458	есть и	8	3
459	как он	3	3
460	тех местах	1	3
461	но вместе	1	3
462	думать что	2	3
463	в большинстве	6	3
464	на других	1	3
465	местах где	1	3
466	отношению к	1	3
467	место в	3	3
468	в период	2	3
469	на то	2	3
470	и его	19	3
471	и игры	2	3
472	это в	3	3
473	такой взгляд	1	2
474	от него	2	2
475	дают в	1	2
476	новым годом	1	2
477	в игре	3	2
478	приурочено к	1	2
479	о будущем	1	2
480	исходя из	1	2
481	время которого	2	2
482	с этой	1	2
483	сопоставляется с	1	2
484	эту игру	1	2
485	женщин и	3	2
486	тем как	2	2
487	дает описание	1	2
488	не как	3	2
489	которые по	1	2
490	нас в	4	2
491	народ и	1	2
492	особенно если	1	2
493	другой стороны	2	2
494	сходство между	2	2
495	этим объясняется	1	2
496	в духе	4	2
497	из нее	1	2
498	старого года	2	2
499	принадлежат к	1	2
500	и предшествующие	1	2
501	в числе	1	2
502	взад и	1	2
503	на эту	3	2
504	в окошко	1	2
505	когда в	2	2
506	по тому	2	2
507	и начинают	1	2
508	но мы	3	2
509	в дальнейшем	2	2
510	хороший урожай	1	2
511	было не	1	2
512	можно сказать	4	2
513	во все	2	2
514	в настоящей	1	2
515	раз и	1	2
516	одной стороны	2	2
517	всем этим	1	2
518	и должна	1	2
519	вот почему	1	2
520	характер в	1	2
521	этой связи	3	2
522	между двумя	1	2
523	говорить о	5	2
524	и когда	1	2
525	людей и	1	2
526	с масленицей	1	2
527	как оно	1	2
528	себе в	1	2
529	он сообщает	1	2
530	на ней	1	2
531	по всему	2	2
532	некоторое время	1	2
533	сказать что	12	2
534	нам право	1	2
535	в нашем	3	2
536	только во	1	2
537	друг с	2	2
538	к этим	1	2
539	в церкви	2	2
540	мы видим	6	2
541	и он	4	2
542	собой и	1	2
543	не противоречит	1	2
544	и свои	1	2
545	землю и	1	2
546	и всей	1	2
547	время и	2	2
548	собой в	1	2
549	но еще	1	2
550	этой же	2	2
551	обстояло дело	1	2
552	что при	1	2
553	к празднику	1	2
554	и за	2	2
555	у него	4	2
556	в несколько	2	2
557	ее от	1	2
558	тот кто	1	2
559	одним из	7	2
560	можно судить	1	2
561	как его	2	2
562	говорить что	1	2
563	в конце	12	2
564	игры были	1	2
565	о народных	1	2
566	между ними	4	2
567	между прочим	1	2
568	место и	1	2
569	они как	1	2
570	следовательно и	2	2
571	две строки	1	2
572	в садах	1	2
573	в двух	1	2
574	был не	1	2
575	заключительная часть	1	2
576	в чем	6	2
577	могло бы	1	2
578	под влиянием	1	2
579	в каждом	3	2
580	мы можем	5	2
581	и даже	6	2
582	только с	1	2
583	объясняет это	1	2
584	не дает	2	2
585	ту же	3	2
586	он не	9	2
587	в развитии	1	2
588	были связаны	2	2
589	что эта	3	2
590	не были	1	2
591	этот был	2	2
592	и является	1	2
593	vii и	1	2
594	в приведенном	3	2
595	ни одно	1	2
596	была не	1	2
597	он пишет	1	2
598	как известно	2	2
599	ту сторону	1	2
600	значение как	2	2
601	общего с	1	2
602	его как	4	2
603	друг другу	1	2
604	в себе	3	2
605	с элементами	1	2
606	был в	3	2
607	образом в	4	2
608	в заключение	3	2
609	в силу	1	2
610	из этого	5	2
611	на место	1	2
612	в него	1	2
613	не случайно	3	2
614	в один	2	2
615	в одну	1	2
616	и особенно	1	2
617	на всю	1	2
618	и сами	1	2
619	на пасху	1	2
620	этому времени	1	2
621	в состав	1	2
622	и связанные	2	2
623	и должны	1	2
624	народа в	2	2
625	в самый	1	2
626	в жизни	4	2
627	эти и	1	2
628	уже знаем	1	2
629	смертью и	2	2
630	в другой	1	2
631	о которой	1	2
632	интерес к	1	2
633	утверждает что	1	2
634	описывает его	1	2
635	все то	6	2
636	самом деле	6	2
637	на столе	3	2
638	и вперед	1	2
639	о своей	2	2
640	обращается к	1	2
641	значения и	2	2
642	характер этого	1	2
643	к самым	2	2
644	и так	1	2
645	скота и	3	2
646	себя и	2	2
647	живой человек	1	2
648	поэзии и	1	2
649	игры и	2	2
650	при всех	1	2
651	характерна для	1	2
652	церковные и	1	2
653	в народной	2	2
654	будущего урожая	1	2
655	обряд как	1	2
656	перед нами	6	2
657	но их	2	2
658	невзирая на	1	2
659	что такие	2	2
660	не имеют	1	2
661	по земле	1	2
662	и если	3	2
663	относится к	3	2
664	какие же	1	2
665	с праздником	3	2
666	не могло	3	2
667	и нового	4	2
668	в дни	1	2
669	игр в	7	2
670	в огромном	2	2
671	подобного рода	2	2
672	ее с	1	2
673	целый ряд	2	2
674	находящиеся в	1	2
675	себя вне	1	2
676	ногами и	1	2
677	литературы в	1	2
678	из одной	1	2
679	этого времени	1	2
680	представлениями о	1	2
681	народного творчества	2	2
682	на улице	2	2
683	с его	11	2
684	пускаются в	1	2
685	и смеха	1	2
686	за столом	1	2
687	подойти к	1	2
688	он должен	2	2
689	но оно	4	2
690	смерть и	2	2
691	но на	3	2
692	в более	1	2
693	что ему	1	2
694	значение в	1	2
695	они не	5	2
696	ни с	2	2
697	ряд других	2	2
698	игре в	2	2
699	веселый и	2	2
700	и всем	1	2
701	и всегда	1	2
702	народные праздники	1	2
703	для него	4	2
704	этом отношении	7	2
705	об игре	1	2
706	плодородия и	2	2
707	как у	2	2
708	состоят из	1	2
709	здесь в	9	2
710	из своих	2	2
711	что каждый	1	2
712	чтобы получить	1	2
713	основана на	1	2
714	особое значение	1	2
715	в церковь	1	2
716	с женщинами	1	2
717	к наиболее	1	2
718	о характере	1	2
719	но эта	3	2
720	дело в	5	2
721	и начинается	1	2
722	здесь все	4	2
723	виду что	1	2
724	на еду	1	2
725	нет надобности	1	2
726	чтобы быть	1	2
727	другое время	1	2
728	очень много	1	2
729	одна с	1	2
730	в ряде	4	2
731	в стороне	1	2
732	случае не	1	2
733	и без	3	2
734	этой цели	1	2
735	не дают	1	2
736	увидим не	1	2
737	право на	10	2
738	с другом	2	2
739	должен быть	2	2
740	особенно в	4	2
741	и вообще	3	2
742	тем более	3	2
743	чтобы сделать	1	2
744	ко всему	3	2
745	обычно в	1	2
746	а как	3	2
747	и притом	2	2
748	в частности	4	2
749	в человеческом	1	2
750	от земли	2	2
751	в начале	2	2
752	в пределах	2	2
753	на смерть	1	2
754	отношение к	1	2
755	течение всего	1	2
756	в новой	1	2
757	в ту	3	2
758	женского пола	1	2
759	если она	1	2
760	это подтверждается	1	2
761	дело здесь	3	2
762	за счет	2	2
763	и наконец	5	2
764	можно высказать	1	2
765	в той	2	1
766	женщины в	3	1
767	появившись на	1	1
768	в самом	7	1
769	оно имело	1	1
770	связаны не	1	1
771	видели в	1	1
772	без особых	1	1
773	можем судить	1	1
774	мира мир	1	1
775	в центре	1	1
776	еще раз	1	1
777	народов в	1	1
778	и народных	1	1
779	и очень	1	1
780	еще более	1	1
781	указывает на	1	1
782	никаких сомнений	2	1
783	время она	1	1
784	чем сильнее	1	1
785	собора и	1	1
786	выражение это	1	1
787	прямо на	1	1
788	себе целью	1	1
789	от января	1	1
790	фигура его	1	1
791	другой пример	1	1
792	из всех	1	1
793	совершаются на	1	1
794	формы в	1	1
795	толстый живот	1	1
796	они уже	1	1
797	с рождением	1	1
798	сатира на	1	1
799	этот момент	3	1
800	эти церемонии	1	1
801	примыкает к	1	1
802	больше она	1	1
803	изучения не	1	1
804	имеют ничего	1	1
805	те же	1	1
806	что дело	3	1
807	с утра	1	1
808	воплощенной в	1	1
809	может так	1	1
810	и таких	1	1
811	дается в	4	1
812	ссылкой на	1	1
813	нет такого	1	1
814	не бывает	1	1
815	исторического развития	1	1
816	по времени	1	1
817	иначе чем	1	1
818	переходит к	1	1
819	этом основании	1	1
820	границы между	9	1
821	в предыдущей	1	1
822	в борьбе	1	1
823	значение это	3	1
824	в ближайшем	1	1
825	в мифе	1	1
826	в первом	3	1
827	мы начнем	1	1
828	и различные	1	1
829	и сам	2	1
830	жизнь в	1	1
831	где были	1	1
832	на такой	1	1
833	каким образом	1	1
834	веселым временем	1	1
835	форму и	1	1
836	чем их	1	1
837	почему во	1	1
838	но за	1	1
839	он толкует	1	1
840	мифе о	1	1
841	вся его	1	1
842	смеха в	1	1
843	происходил как	1	1
844	молока в	1	1
845	его на	1	1
846	земле на	1	1
847	случайный характер	1	1
848	одновременно и	4	1
849	дома и	1	1
850	улицы и	2	1
851	есть когда	1	1
852	в изобилии	2	1
853	его уже	1	1
854	в церковных	1	1
855	через три	1	1
856	живой и	1	1
857	которое не	1	1
858	к своим	1	1
859	мир и	5	1
860	он по	2	1
861	различные формы	1	1
862	отца и	1	1
863	и впредь	1	1
864	всему что	2	1
865	обращение к	1	1
866	основаны все	1	1
867	и смерти	2	1
868	и образ	3	1
869	вторник на	1	1
870	первый взгляд	1	1
871	имеется ряд	1	1
872	и того	1	1
873	приведем еще	1	1
874	одного и	1	1
875	новую жизнь	1	1
876	сложившихся в	1	1
877	обжорства и	2	1
878	книге о	1	1
879	было в	2	1
880	века в	3	1
881	не могли	1	1
882	и начинает	1	1
883	которой он	1	1
884	книге под	1	1
885	характер так	1	1
886	изучении в	1	1
887	смерти но	1	1
888	хотя бы	2	1
889	этом мы	1	1
890	гл v	1	1
891	почти исключительно	1	1
892	часто в	4	1
893	в другом	4	1
894	с трудом	1	1
895	из себя	1	1
896	и показывает	1	1
897	для защиты	1	1
898	солнце и	1	1
899	представлением о	2	1
900	празднеств и	2	1
901	приходит к	1	1
902	дошедшим до	1	1
903	и была	1	1
904	превращается в	5	1
905	значительной степени	1	1
906	не вполне	1	1
907	очень большой	1	1
908	рассуждение о	1	1
909	христа на	1	1
910	отметить что	3	1
911	видеть здесь	1	1
912	в когда	1	1
913	всего этого	3	1
914	но этот	5	1
915	не приходится	1	1
916	нам что	1	1
917	и называются	1	1
918	свои лучшие	1	1
919	мы приводили	1	1
920	и народный	1	1
921	которого они	1	1
922	ней и	2	1
923	нас на	1	1
924	него не	2	1
925	ее как	2	1
926	об изучении	1	1
927	игру в	1	1
928	гораздо дальше	1	1
929	просто в	1	1
930	к которому	1	1
931	с этими	1	1
932	как земля	1	1
933	как от	1	1
934	все время	3	1
935	горазд и	1	1
936	глядит в	1	1
937	силу их	1	1
938	были в	3	1
939	не мог	8	1
940	ее своей	1	1
941	специфический характер	1	1
942	того же	6	1
943	но там	2	1
944	они могут	1	1
945	что аналогичные	1	1
946	описание его	1	1
947	и становится	1	1
948	мы проследили	1	1
949	и подобные	1	1
950	огромном большинстве	2	1
951	прямо или	1	1
952	высокой ступени	1	1
953	ближе к	1	1
954	он очень	1	1
955	этого празднества	1	1
956	труда и	3	1
957	не вызывает	1	1
958	которую они	1	1
959	значение имеет	1	1
960	сущность его	1	1
961	и мы	1	1
962	по преимуществу	2	1
963	как другие	1	1
964	о двух	1	1
965	похожи на	1	1
966	этой игре	1	1
967	своему содержанию	1	1
968	земли в	1	1
969	блюда и	1	1
970	что уже	1	1
971	для которой	1	1
972	из того	1	1
973	и основной	1	1
974	если они	1	1
975	на этих	2	1
976	веселая игра	1	1
977	характер носит	3	1
978	и нужно	1	1
979	очень четко	1	1
980	они в	1	1
981	выступает в	1	1
982	два раза	2	1
983	что мертвые	1	1
984	это слово	1	1
985	не от	1	1
986	с древней	1	1
987	весь мир	10	1
988	в третьем	3	1
989	бессмертия и	1	1
990	видели такие	1	1
991	мировоззрения и	2	1
992	тем больше	1	1
993	не была	1	1
994	существование так	1	1
995	бы к	1	1
996	крестьян и	1	1
997	и всюду	1	1
998	в результате	5	1
999	не знает	1	1
1000	не о	1	1
1001	лицо его	1	1
1002	значение они	1	1
1003	распространены в	1	1
1004	характер веселый	1	1
1005	будто не	1	1
1006	что за	1	1
1007	процессия из	1	1
1008	что не	4	1
1009	на какую	1	1
1010	и своего	1	1
1011	не позволяют	1	1
1012	в последние	1	1
1013	с жизнью	4	1
1014	обновления жизни	1	1
1015	рядом с	6	1
1016	налагает на	1	1
1017	если эти	1	1
1018	всеми его	2	1
1019	основано на	1	1
1020	и характер	1	1
1021	так сказать	2	1
1022	веру в	1	1
1023	на свободу	3	1
1024	в сторону	2	1
1025	и веселье	2	1
1026	на свои	1	1
1027	г по	2	1
1028	собою и	1	1
1029	и прибавляет	1	1
1030	на обилие	1	1
1031	слабо и	1	1
1032	земли поэтому	1	1
1033	все стороны	1	1
1034	веселья которые	1	1
1035	вверх и	1	1
1036	всей их	1	1
1037	смысл и	1	1
1038	они утратили	1	1
1039	это изображение	1	1
1040	и обновления	8	1
1041	для его	1	1
1042	которой и	1	1
1043	ему в	1	1
1044	в италию	1	1
1045	с церковным	1	1
1046	а следовательно	1	1
1047	и питье	4	1
1048	это прежде	1	1
1049	до нас	4	1
1050	магии и	1	1
1051	очень часто	4	1
1052	мы говорили	2	1
1053	все остальные	3	1
1054	игр на	1	1
1055	рост и	1	1
1056	не играют	1	1
1057	с вином	2	1
1058	объяснить эту	1	1
1059	и веселья	1	1
1060	загадки и	1	1
1061	и чтобы	1	1
1062	не будет	2	1
1063	здесь на	1	1
1064	году когда	1	1
1065	на нем	2	1
1066	если же	2	1
1067	и та	2	1
1068	чем больше	1	1
1069	один раз	2	1
1070	время когда	1	1
1071	составная часть	1	1
1072	почти всегда	3	1
1073	себя на	1	1
1074	же выводу	1	1
1075	от страха	3	1
1076	в нее	1	1
1077	паломников и	1	1
1078	верно и	1	1
1079	как один	1	1
1080	другая сторона	1	1
1081	место куда	1	1
1082	они самым	1	1
1083	маскарад а	1	1
1084	есть смерть	1	1
1085	и сроки	1	1
1086	народа а	1	1
1087	к первому	1	1
1088	им явления	1	1
1089	он в	4	1
1090	ее также	2	1
1091	например уже	1	1
1092	в продолжение	1	1
1093	ночь с	2	1
1094	что во	1	1
1095	найти в	1	1
1096	священные тексты	2	1
1097	о его	1	1
1098	приводят к	1	1
1099	хлеб и	3	1
1100	продолжали жить	2	1
1101	звучит так	1	1
1102	них не	1	1
1103	или путем	1	1
1104	в пляс	1	1
1105	это ни	2	1
1106	в первой	5	1
1107	основная тема	1	1
1108	это для	1	1
1109	и есть	5	1
1110	в общем	5	1
1111	до наших	1	1
1112	еды в	1	1
1113	на некоторое	1	1
1114	с того	1	1
1115	основываясь на	1	1
1116	для людей	1	1
1117	которые были	2	1
1118	первого мая	2	1
1119	смеха и	3	1
1120	чем и	1	1
1121	и чем	1	1
1122	он полагает	1	1
1123	смысл в	1	1
1124	сливаются в	1	1
1125	которого она	1	1
1126	в пространстве	1	1
1127	здесь изображается	2	1
1128	какой же	1	1
1129	и самый	3	1
1130	и фольклористы	1	1
1131	люди в	1	1
1132	эти праздники	1	1
1133	с полной	3	1
1134	во втором	3	1
1135	образом и	2	1
1136	волов и	1	1
1137	в городе	3	1
1138	фольклоре особенно	1	1
1139	от жизни	1	1
1140	какова их	1	1
1141	роль кроме	1	1
1142	переходит в	3	1
1143	почти не	2	1
1144	должна быть	1	1
1145	был бы	1	1
1146	оно было	2	1
1147	сроки когда	1	1
1148	вина и	1	1
1149	еду на	1	1
1150	образа и	2	1
1151	и дает	1	1
1152	говорит и	2	1
1153	формы празднеств	1	1
1154	оставляют в	1	1
1155	свою судьбу	1	1
1156	никак не	3	1
1157	и важное	1	1
1158	не земной	1	1
1159	здесь он	2	1
1160	он на	1	1
1161	одном и	1	1
1162	что большинство	1	1
1163	истории в	1	1
1164	времени когда	1	1
1165	свои границы	2	1
1166	на таких	1	1
1167	на лице	1	1
1168	чем громче	1	1
1169	ни в	5	1
1170	однако он	1	1
1171	и торжественно	1	1
1172	кн iii	4	1
1173	это та	1	1
1174	за это	1	1
1175	не могут	3	1
1176	власти и	1	1
1177	и находящиеся	1	1
1178	он объединяет	2	1
1179	их нужно	1	1
1180	со всеми	6	1
1181	от их	3	1
1182	поэтому и	8	1
1183	приходится на	1	1
1184	если не	1	1
1185	более древних	1	1
1186	до этого	1	1
1187	и изобилие	1	1
1188	ни о	2	1
1189	этого круга	1	1
1190	путешествии в	1	1
1191	мы остановимся	1	1
1192	и играми	1	1
1193	в ходу	1	1
1194	нет он	1	1
1195	они связаны	1	1
1196	это выражение	1	1
1197	праздника и	3	1
1198	и мог	1	1
1199	все на	1	1
1200	очень интересное	1	1
1201	с такими	1	1
1202	церковный обряд	1	1
1203	более древняя	1	1
1204	в современной	1	1
1205	состоит из	2	1
1206	с будущим	2	1
1207	правда не	1	1
1208	нас интересует	1	1
1209	здесь еще	1	1
1210	ли он	2	1
1211	о котором	1	1
1212	с праздничным	1	1
1213	важное значение	2	1
1214	зависимости от	1	1
1215	всей своей	2	1
1216	здесь нет	4	1
1217	в которые	1	1
1218	это самое	1	1
1219	года и	2	1
1220	включая и	1	1
1221	в любой	1	1
1222	человека и	1	1
1223	превратилось в	1	1
1224	тому кто	1	1
1225	который он	1	1
1226	дальнейшее развитие	1	1
1227	на день	1	1
1228	еще и	6	1
1229	ни на	1	1
1230	в веселый	1	1
1231	форм игры	1	1
1232	масла и	1	1
1233	падает на	1	1
1234	сливается с	1	1
1235	говорили и	1	1
1236	пляски и	1	1
1237	видим что	2	1
1238	в очень	1	1
1239	совершенно иной	1	1
1240	тех же	1	1
1241	место это	1	1
1242	праздник и	3	1
1243	и между	1	1
1244	но здесь	3	1
1245	в значительной	2	1
1246	на том	2	1
1247	наконец в	1	1
1248	это все	1	1
1249	это только	1	1
1250	по значению	1	1
1251	и будущих	1	1
1252	времени на	1	1
1253	этом кончается	1	1
1254	только один	1	1
1255	с религиозными	1	1
1256	еда как	1	1
1257	ночи и	1	1
1258	форм мышления	1	1
1259	этим словом	1	1
1260	говорят что	1	1
1261	которую он	3	1
1262	нос и	2	1
1263	вслед за	1	1
1264	слова с	1	1
1265	всем существующим	1	1
1266	возвращается домой	1	1
1267	и целый	2	1
1268	образ этот	2	1
1269	в истории	2	1
1270	и находит	1	1
1271	знаем что	1	1
1272	еще один	2	1
1273	в любовных	2	1
1274	покойника в	1	1
1275	он дает	2	1
1276	о таких	2	1
1277	и будущее	1	1
1278	их нельзя	1	1
1279	может послужить	2	1
1280	их значение	1	1
1281	без всякого	1	1
1282	этого нет	1	1
1283	ее не	1	1
1284	тем же	1	1
1285	мог бы	1	1
1286	принадлежит к	1	1
1287	и пожелания	2	1
1288	их с	4	1
1289	одной из	6	1
1290	что я	1	1
1291	из первых	1	1
1292	ясно но	1	1
1293	этой картине	1	1
1294	он может	2	1
1295	характерное для	1	1
1296	веселый характер	2	1
1297	совсем другое	1	1
1298	от разных	1	1
1299	здесь и	12	1
1300	был праздник	1	1
1301	то как	1	1
1302	к описанию	1	1
1303	месте в	1	1
1304	с него	1	1
1305	же он	1	1
1306	в год	1	1
1307	сажают на	1	1
1308	мы еще	2	1
1309	в самой	8	1
1310	только о	2	1
