N	2gram	Bakhtin_Pr	Stilisti
205	нам в	1	3
206	здесь мы	3	3
207	в основе	6	3
208	слова но	3	3
209	но вот	1	3
210	но для	2	3
211	и тому	2	3
212	словом и	2	3
213	всякое высказывание	2	3
214	может стать	4	3
215	вряд ли	2	3
216	все эти	9	3
217	как в	10	3
218	по своему	6	3
219	том что	9	3
220	роль в	1	3
221	об этом	3	3
222	конце концов	1	3
223	перед нами	17	3
224	еще не	10	3
225	до того	1	3
226	но при	2	3
227	только благодаря	1	3
228	нуждается в	1	3
229	выражение в	1	3
230	в котором	8	3
231	и социального	1	3
232	свое выражение	1	3
233	зрения как	1	3
234	т.п и	1	3
235	этом мы	3	3
236	для наших	1	3
237	и поэтому	2	3
238	между тем	2	3
239	высказывания и	2	3
240	во второй	1	3
241	не знает	8	3
242	в частности	1	3
243	только на	3	3
244	не с	1	3
245	через нее	1	3
246	в тех	2	3
247	в начале	2	3
248	целый ряд	1	3
249	и слово	2	3
250	конечно не	11	3
251	ведь если	2	3
252	их в	3	3
253	мы ни	1	3
254	не становится	1	3
255	заметить что	1	3
256	нет и	3	3
257	сказать что	12	3
258	главным образом	3	3
259	может показаться	1	3
260	будем говорить	2	3
261	жизни и	13	3
262	слово и	2	3
263	чаще всего	1	3
264	этого слова	3	3
265	к той	1	3
266	и для	5	3
267	это не	10	3
268	из них	7	3
269	и ту	2	2
270	же языком	1	2
271	для всех	2	2
272	в душе	1	2
273	и он	5	2
274	мы найдем	4	2
275	точном смысле	1	2
276	и конечно	2	2
277	мы как	1	2
278	ничем не	3	2
279	что иное	1	2
280	как с	1	2
281	слова здесь	2	2
282	же самая	1	2
283	должно быть	4	2
284	нас не	1	2
285	увидим что	1	2
286	в языке	1	2
287	наших целей	1	2
288	стадии своего	2	2
289	и при	2	2
290	и потому	6	2
291	каждый из	1	2
292	мы имеем	4	2
293	еще более	6	2
294	другого человека	1	2
295	своего героя	1	2
296	с самим	7	2
297	как нет	1	2
298	человек с	1	2
299	этом отношении	1	2
300	с ним	3	2
301	на развитие	1	2
302	кроме того	6	2
303	о чем	2	2
304	но как	2	2
305	этот другой	1	2
306	для них	2	2
307	в отношении	3	2
308	жизнь мою	1	2
309	переживания и	1	2
310	с другими	6	2
311	это слово	1	2
312	смысле этого	3	2
313	с собой	1	2
314	но это	7	2
315	слова не	2	2
316	в их	7	2
317	речь но	1	2
318	слова мы	1	2
319	а на	2	2
320	связь с	4	2
321	одну и	1	2
322	в своих	4	2
323	установки на	2	2
324	не было	5	2
325	в предыдущей	1	2
326	на этот	1	2
327	все то	4	2
328	из героев	1	2
329	или в	7	2
330	совсем иным	1	2
331	с ней	4	2
332	прежде чем	2	2
333	всех его	3	2
334	равно как	1	2
335	но эта	2	2
336	жанр и	2	2
337	но не	9	2
338	тем что	2	2
339	будем называть	2	2
340	или хотя	1	2
341	он говорит	1	2
342	слово в	5	2
343	я и	2	2
344	говорить в	1	2
345	в жизни	14	2
346	показаться что	1	2
347	несколько позже	1	2
348	в связи	2	2
349	что он	6	2
350	в точках	1	2
351	или даже	1	2
352	не есть	1	2
353	в своей	5	2
354	в мире	8	2
355	здесь происходит	1	2
356	в этих	8	2
357	это же	1	2
358	ли не	1	2
359	и сам	1	2
360	связанные с	3	2
361	и жизнь	2	2
362	которые являются	1	2
363	по своей	12	2
364	войти в	3	2
365	себе и	2	2
366	тому же	3	2
367	но мы	1	2
368	почувствовал что	1	2
369	сих пор	8	2
370	и вообще	3	2
371	связано с	1	2
372	в дальнейшем	8	2
373	с этим	3	2
374	несколько дальше	1	2
375	нет ничего	3	2
376	такие слова	1	2
377	форме и	2	2
378	нуждаются в	1	2
379	к этому	5	2
380	общение и	1	2
381	бы не	1	2
382	еще и	4	2
383	человека в	6	2
384	вошел в	1	2
385	которого и	1	2
386	бы и	3	2
387	перейти в	1	2
388	между собой	1	2
389	вопрос о	1	2
390	видим что	1	2
391	языка в	1	2
392	мы говорили	2	2
393	мы конечно	2	2
394	даже и	3	2
395	от лица	1	2
396	да еще	2	2
397	из этих	3	2
398	не должен	1	2
399	и ни	1	2
400	относится к	1	2
401	который мы	1	2
402	также и	5	2
403	не всегда	3	2
404	на возможность	1	2
405	речи не	1	2
406	оно является	1	2
407	и тогда	1	2
408	он не	5	2
409	значение и	2	2
410	в так	1	2
411	и кроме	1	2
412	в него	4	2
413	между двумя	4	2
414	и больше	1	2
415	нужно было	1	2
416	от которых	2	2
417	для этого	2	2
418	только одним	1	2
419	они еще	1	2
420	для всякого	1	2
421	говорящего к	1	2
422	по отношению	6	2
423	как уже	1	2
424	времени и	4	2
425	в пределах	8	2
426	имущественного состояния	1	2
427	останавливаться на	1	2
428	этот вопрос	3	2
429	а этот	1	2
430	человека с	3	2
431	ту же	2	2
432	человека и	10	2
433	при всем	3	2
434	такие как	2	2
435	развития в	1	2
436	перейти к	2	2
437	ничего что	1	2
438	и несколько	3	2
439	встречи и	1	2
440	про себя	1	2
441	отношение к	14	2
442	все больше	1	2
443	в беседе	2	2
444	друг другу	1	2
445	которые в	3	2
446	других как	1	2
447	вовсе не	12	2
448	одной из	6	2
449	тот же	2	2
450	до конца	3	2
451	в первой	2	2
452	место в	3	2
453	есть не	1	2
454	в точном	1	2
455	к миру	2	2
456	не поймем	1	2
457	отношению к	5	2
458	из трех	1	2
459	здесь не	5	2
460	нам придется	1	2
461	словами в	2	2
462	человек не	1	2
463	в которых	2	2
464	друг друга	7	2
465	таким же	1	2
466	в определенные	1	2
467	в какой-то	5	2
468	иное как	1	2
469	к нему	3	2
470	проследить эту	1	1
471	от всякого	1	1
472	может обойтись	1	1
473	мы наблюдаем	4	1
474	в особенности	2	1
475	всего того	1	1
476	что в	5	1
477	начал он	1	1
478	действие и	1	1
479	это на	1	1
480	было так	1	1
481	то в	1	1
482	не мешает	1	1
483	и весь	1	1
484	с полной	1	1
485	богаче и	1	1
486	во внешних	1	1
487	и другие	14	1
488	пределах одного	6	1
489	которую они	2	1
490	собственном смысле	3	1
491	слов о	3	1
492	его понимания	1	1
493	свое начало	1	1
494	все что	1	1
495	форм и	2	1
496	или наоборот	3	1
497	и автор	1	1
498	котором они	1	1
499	только одного	1	1
500	и самое	2	1
501	до сих	8	1
502	все его	3	1
503	он уже	1	1
504	в исключительных	1	1
505	еще раз	6	1
506	человека к	3	1
507	и устойчивые	1	1
508	ему в	1	1
509	которые звучат	1	1
510	на протяжении	5	1
511	человеку который	1	1
512	разума и	1	1
513	самым существенным	1	1
514	и должны	1	1
515	же и	1	1
516	как нам	1	1
517	можно сделать	1	1
518	был очень	1	1
519	форму но	1	1
520	них в	3	1
521	было уже	1	1
522	третья особенность	1	1
523	здесь нет	2	1
524	и среди	1	1
525	если в	2	1
526	в романе	9	1
527	от имени	1	1
528	того как	4	1
529	время и	3	1
530	в основном	1	1
531	выборе и	1	1
532	слову в	1	1
533	даже к	2	1
534	для определенной	1	1
535	и отношения	1	1
536	включено в	1	1
537	которые он	1	1
538	что человек	1	1
539	его с	2	1
540	лицо на	1	1
541	тем он	1	1
542	в произведении	3	1
543	важно для	1	1
544	автор может	1	1
545	тогда когда	1	1
546	что я	2	1
547	связан с	2	1
548	явлений жизни	1	1
549	обе эти	3	1
550	этапе развития	1	1
551	дело с	1	1
552	существенно отличаются	1	1
553	высказывания по	1	1
554	к действительности	3	1
555	особенность мы	1	1
556	даже в	3	1
557	то у	1	1
558	которых он	1	1
559	из всех	1	1
560	формы в	1	1
561	реальной жизни	1	1
562	говорили в	2	1
563	всякого рода	3	1
564	уже знаем	1	1
565	бы на	1	1
566	в каком-нибудь	1	1
567	на иной	1	1
568	или иными	1	1
569	свою мысль	1	1
570	чтобы стать	1	1
571	одного только	1	1
572	этот момент	1	1
573	это уже	2	1
574	тем как	1	1
575	и теперь	1	1
576	и благородство	1	1
577	нам конечно	1	1
578	как раз	6	1
579	души и	1	1
580	тем не	2	1
581	в литературе	8	1
582	нашего времени	1	1
583	о нем	2	1
584	и художественно	1	1
585	до наших	3	1
586	не имея	1	1
587	не как	5	1
588	ее в	4	1
589	а затем	5	1
590	нами здесь	1	1
591	жанров определяется	1	1
592	иное отношение	1	1
593	язык как	1	1
594	о которой	1	1
595	поэтому в	1	1
596	и всегда	2	1
597	его но	1	1
598	одному из	2	1
599	не являются	1	1
600	социального положения	1	1
601	с нашей	1	1
602	смысловая граница	1	1
603	с каждым	1	1
604	он почти	1	1
605	ему приходится	1	1
606	одному и	2	1
607	беседе с	1	1
608	ни в	4	1
609	и делает	1	1
610	в результате	2	1
611	от этих	1	1
612	другой стороны	3	1
613	там и	2	1
614	между этими	2	1
615	ситуации для	1	1
616	по ходу	1	1
617	из ее	1	1
618	по мере	3	1
619	бы что	1	1
620	сознания и	1	1
621	из многочисленных	1	1
622	которая уже	1	1
623	себе не	1	1
624	как можно	1	1
625	у него	5	1
626	его особым	1	1
627	не могут	4	1
628	все равно	6	1
629	в более	5	1
630	являются в	1	1
631	и строго	2	1
632	к самой	2	1
633	однако не	1	1
634	является чем-то	1	1
635	каждый раз	1	1
636	генералу и	1	1
637	творчества и	1	1
638	должен был	1	1
639	и самая	1	1
640	особый и	1	1
641	за ним	1	1
642	произведении но	2	1
643	в таких	1	1
644	как они	1	1
645	т.п если	1	1
646	является и	1	1
647	затем и	1	1
648	особый тип	2	1
649	в сущности	15	1
650	положение и	1	1
651	более или	3	1
652	до крайности	1	1
653	всякого жизненного	1	1
654	на разных	1	1
655	иногда и	3	1
656	и одновременно	6	1
657	от тех	1	1
658	не о	2	1
659	в собственном	3	1
660	а о	1	1
661	с соответствующим	1	1
662	речи героя	1	1
663	слова которые	1	1
664	относится и	1	1
665	и различные	1	1
666	наших дней	3	1
667	выпадает из	2	1
668	этом не	2	1
669	для осуществления	1	1
670	так называемый	1	1
671	и событий	3	1
672	несет в	1	1
673	и где	1	1
674	пластах и	1	1
675	ну и	1	1
676	крайней мере	2	1
677	одним из	6	1
678	теперь мы	4	1
679	пространство и	2	1
680	знаком но	1	1
681	это еще	2	1
682	же как	1	1
683	вопросов но	1	1
684	по существу	7	1
685	на себя	3	1
686	дальнейшем мы	1	1
687	именно в	3	1
688	или на	3	1
689	знаком с	2	1
690	уже говорили	3	1
691	этого я	2	1
692	и действительно	3	1
693	история и	1	1
694	он у	1	1
695	в таком	3	1
696	вообще не	1	1
697	в плоскость	1	1
698	из общей	1	1
699	например в	8	1
700	с их	3	1
701	той роли	1	1
702	конечно на	1	1
703	наблюдаем в	1	1
704	к которым	1	1
705	и роль	1	1
706	в наиболее	1	1
707	характер и	1	1
708	с той	1	1
709	отдельного человека	1	1
710	культового характера	1	1
711	бы стать	1	1
712	что могло	2	1
713	я не	6	1
714	без него	1	1
715	в последнем	1	1
716	жанра в	3	1
717	с ними	2	1
718	может их	2	1
719	прозаической речи	1	1
720	если и	1	1
721	есть в	7	1
722	можно даже	1	1
723	сам с	1	1
724	большинстве случаев	9	1
725	они были	1	1
726	и речевого	1	1
727	ему по	1	1
728	этих явлений	2	1
729	одном из	1	1
730	в одно	1	1
731	после первого	1	1
732	человека на	1	1
733	всю эту	1	1
734	сознания как	1	1
735	и характер	2	1
736	мира и	3	1
737	следовательно и	2	1
738	отчасти и	4	1
739	нет это	1	1
740	это мое	1	1
741	по себе	3	1
742	и понимания	1	1
743	укладывается в	1	1
744	от этого	1	1
745	на все	4	1
746	если я	1	1
747	знаком и	1	1
748	только себя	1	1
749	со своей	2	1
750	связь со	1	1
751	его жизни	2	1
752	остановимся только	1	1
753	от всех	2	1
754	на самой	4	1
755	выразиться в	1	1
756	своего предмета	1	1
757	первой части	1	1
758	о котором	1	1
759	слово на	1	1
760	и художественного	1	1
761	по внешней	1	1
762	именно поэтому	2	1
763	по самой	1	1
764	в себя	8	1
765	язык с	1	1
766	лежит в	1	1
767	но уже	2	1
768	что ведь	1	1
769	из которого	1	1
770	со стороны	1	1
771	свою внутреннюю	1	1
772	площади в	2	1
773	знает что	2	1
774	у достоевского	30	1
775	чтобы убедиться	1	1
776	к мысли	1	1
777	в сторону	1	1
778	в каждой	1	1
779	же тему	1	1
780	всей своей	2	1
781	в гостиной	1	1
782	на каждом	1	1
783	из одного	2	1
784	в чем	1	1
785	конечно гораздо	2	1
786	вот это	1	1
787	широком смысле	3	1
788	или менее	3	1
789	зрения того	1	1
790	так например	2	1
791	могло бы	3	1
792	в одной	4	1
793	тем более	2	1
794	по крайней	2	1
795	в конкретном	1	1
796	литературном произведении	1	1
797	как ее	1	1
798	жизнь не	2	1
799	которые были	1	1
800	именно этот	1	1
801	ведь мы	1	1
802	людей которые	1	1
803	показать как	1	1
804	непосредственный характер	1	1
805	еще один	1	1
806	но оно	1	1
807	все они	2	1
808	конечно все	1	1
809	к одному	2	1
810	на площади	7	1
811	ли они	1	1
812	и резко	1	1
813	в большинстве	9	1
814	с сознанием	1	1
815	перестает быть	1	1
816	от страха	1	1
817	появляется и	2	1
818	чужой речи	2	1
819	одним и	1	1
820	не менее	4	1
821	здесь как	3	1
822	понятно что	1	1
823	в стиле	1	1
824	это и	1	1
825	и та	1	1
826	а скорее	1	1
827	может иметь	1	1
828	в диалоге	1	1
829	внешней форме	2	1
830	нужно отметить	2	1
831	материалом для	1	1
832	одна из	9	1
833	слова то	2	1
834	был связан	1	1
835	к лицу	1	1
836	и уничтожение	1	1
837	зрения и	2	1
838	на тему	1	1
839	это конечно	3	1
840	к одной	1	1
841	нами случай	1	1
842	тон и	2	1
843	истории не	1	1
844	высказыванием и	1	1
845	для создания	1	1
846	был только	1	1
847	речью и	1	1
848	и такие	1	1
849	и понимает	3	1
850	это сделать	1	1
851	на этом	4	1
852	почти на	1	1
853	даже отчасти	1	1
854	в исторической	1	1
855	она должна	1	1
856	которую мы	1	1
857	он вероятно	2	1
858	роли которую	1	1
859	раз и	2	1
860	и главное	2	1
861	указать на	1	1
862	друга но	2	1
863	являются и	2	1
864	совпадает с	1	1
865	она не	4	1
866	чужое слово	7	1
867	представления о	3	1
868	другой тип	1	1
869	речью а	1	1
870	особенно такие	1	1
871	именно потому	1	1
872	он соприкасается	1	1
873	и если	4	1
874	бы по	1	1
875	вполне понятно	2	1
876	от врагов	1	1
877	бы из	1	1
878	здесь только	2	1
879	те основные	1	1
880	в другом	1	1
881	и тех	1	1
882	из слов	1	1
883	в разной	1	1
884	воспринимаются как	1	1
885	сравнению с	6	1
886	и полнота	1	1
887	конечно тоже	1	1
888	на всех	1	1
889	все эпохи	1	1
890	и другой	4	1
891	тождества между	1	1
892	так что	1	1
893	дело не	1	1
894	во время	1	1
895	и начнем	1	1
896	к своей	1	1
897	героев достоевского	5	1
898	сочетаться с	1	1
899	отношения не	1	1
900	в развитии	5	1
901	речи именно	1	1
902	обойтись без	1	1
903	когда он	2	1
904	в те	1	1
905	сознании и	1	1
906	были связаны	2	1
907	только один	1	1
908	один шаг	1	1
909	смысле слова	2	1
910	слово также	1	1
911	особое место	2	1
912	его нельзя	1	1
913	всего на	1	1
914	народов и	1	1
915	и вся	4	1
916	мы все	2	1
917	пожалуй самым	1	1
918	значение для	5	1
919	если же	5	1
920	должны быть	2	1
921	но они	5	1
922	в дни	1	1
923	вырабатывается в	1	1
924	здесь нас	1	1
925	с этой	1	1
926	говорить о	2	1
927	что эта	1	1
928	существенное для	1	1
929	в первых	1	1
930	я всю	1	1
931	и что	3	1
932	не будем	4	1
933	как он	4	1
934	его речи	1	1
935	определенным образом	1	1
936	ее но	1	1
937	других людей	2	1
938	за пределы	7	1
939	так чтобы	1	1
940	оказывается что	1	1
941	вот что	2	1
942	смотрит на	1	1
943	конечно в	2	1
944	почти всегда	6	1
945	он в	2	1
946	превращается в	5	1
947	и до	6	1
948	даже не	1	1
949	действительности правда	1	1
950	его личность	1	1
951	он пользовался	1	1
952	которые по	1	1
953	друга и	1	1
954	в истории	4	1
955	перед тем	1	1
956	как стремление	1	1
957	и порядок	1	1
958	вторая особенность	1	1
959	конечно нет	1	1
960	говорили что	2	1
961	отметить что	3	1
962	и принцип	1	1
963	с человеком	3	1
964	всегда будет	1	1
965	или иному	1	1
966	правда мы	1	1
967	уже у	3	1
968	жизни он	1	1
969	достаточно чтобы	2	1
970	всем этим	2	1
971	не совпадает	1	1
972	убедиться в	1	1
973	т.п то	1	1
974	с другой	4	1
975	имеем в	3	1
976	нем и	1	1
977	наиболее существенные	1	1
978	истории и	2	1
979	говорит о	2	1
980	и время	5	1
981	принадлежащих к	1	1
982	и сильнее	1	1
983	дистанция между	1	1
984	к ним	5	1
985	в литературном	1	1
986	скажем что	1	1
987	структуру и	1	1
988	в комнате	1	1
989	и соответствующего	1	1
990	без всякого	1	1
991	это позволяет	2	1
992	самый жанр	1	1
993	его художественного	3	1
994	он является	2	1
995	самой своей	2	1
996	или если	1	1
997	форме но	1	1
998	одного из	1	1
999	по всей	1	1
1000	и о	3	1
1001	ее не	1	1
1002	в голове	1	1
1003	и никогда	2	1
1004	что для	1	1
1005	не надо	1	1
1006	его как	3	1
1007	жизни как	4	1
1008	мог бы	1	1
1009	и благодаря	1	1
1010	не литературное	1	1
1011	наряду с	6	1
1012	и во	6	1
1013	их как	1	1
1014	принадлежит к	1	1
1015	первостепенное значение	2	1
1016	значение имеет	2	1
1017	он ни	1	1
1018	по сравнению	6	1
1019	не можем	1	1
1020	нами два	2	1
1021	благодаря этому	1	1
1022	установка на	2	1
1023	произведения и	1	1
1024	смысле не	2	1
1025	характерен для	1	1
1026	в основу	1	1
1027	за него	2	1
1028	авторской речи	1	1
1029	что может	1	1
1030	языка как	1	1
1031	в высшей	1	1
1032	в своем	2	1
1033	нашей точки	1	1
1034	вся область	2	1
1035	на улице	1	1
1036	на один	1	1
1037	как от	1	1
1038	вне этого	1	1
1039	человека мы	1	1
1040	и есть	1	1
1041	ведь уже	1	1
1042	этим языком	1	1
1043	во всей	5	1
1044	образом в	2	1
1045	столь же	1	1
1046	самой природы	1	1
1047	в общем	2	1
1048	в силу	1	1
1049	он может	2	1
1050	иной оттенок	1	1
1051	самый словесный	1	1
1052	перед лицом	1	1
1053	мы теперь	1	1
1054	все еще	3	1
1055	этой жизни	1	1
1056	для построения	2	1
1057	как будто	3	1
1058	на то	2	1
1059	но если	4	1
1060	имеет и	2	1
1061	превращались в	1	1
1062	суждения о	1	1
1063	вопросов и	2	1
1064	и по	5	1
1065	развитие и	1	1
1066	там где	3	1
1067	будут ли	1	1
1068	здесь в	11	1
1069	как всякий	1	1
1070	раз что	2	1
1071	является только	1	1
1072	должны перейти	1	1
1073	еще в	1	1
1074	всех условий	1	1
1075	он будет	1	1
1076	здесь же	1	1
1077	и света	1	1
1078	превратился в	1	1
1079	лишь то	1	1
1080	и соответствующие	2	1
1081	всех этих	2	1
1082	того же	5	1
1083	же он	2	1
1084	такое слово	1	1
1085	но там	2	1
1086	в самой	2	1
1087	не был	3	1
1088	что при	1	1
1089	только о	1	1
1090	высказывание на	1	1
1091	вне его	1	1
1092	с каким-то	1	1
1093	нее и	1	1
1094	не поймут	2	1
1095	иногда в	2	1
1096	конечно с	1	1
1097	мы условно	1	1
1098	не то	3	1
1099	в заключение	4	1
1100	поэтому мы	1	1
1101	мысли и	2	1
1102	не найдем	1	1
1103	т.п это	2	1
1104	совершается в	2	1
1105	понять и	2	1
1106	является одной	1	1
1107	к более	1	1
1108	отражается в	1	1
1109	этот материал	1	1
1110	соответствующие ей	1	1
1111	человека но	1	1
1112	и сами	1	1
1113	высшей степени	1	1
1114	предметом или	1	1
1115	же разговоры	1	1
1116	другими людьми	1	1
