N	3gram	Vygotskiy_	KulturaY
90	в виду не	1	3
91	к тому чтобы	4	3
92	и если мы	2	3
93	в то время	4	3
94	в противном случае	1	3
95	в лучшем случае	2	3
96	только для того	1	3
97	не только как	1	3
98	с тем чтобы	1	3
99	и в той	1	3
100	тем что она	1	3
101	том случае если	4	3
102	в какой мере	3	3
103	обратить внимание на	1	3
104	что он не	4	2
105	видно уже из	1	2
106	ни в каком	2	2
107	в применении к	1	2
108	том смысле что	1	2
109	что в ней	3	2
110	и в другом	2	2
111	самом деле в	1	2
112	внимание на то	3	2
113	вовсе не в	2	2
114	мы могли бы	4	2
115	и тот же	1	2
116	потому что она	1	2
117	потому что в	2	2
118	но они не	1	2
119	этого слова и	2	2
120	и то же	3	2
121	сами по себе	3	2
122	и если бы	1	2
123	формы и содержания	1	2
124	то же слово	1	2
125	мы знаем что	2	2
126	ничего общего с	2	2
127	таким образом если	1	2
128	чтобы показать что	1	2
129	это на примере	1	2
130	в двух направлениях	1	2
131	это и значит	1	2
132	когда говорит что	2	2
133	и только после	4	2
134	и есть в	1	2
135	заинтересован в том	1	2
136	на наших глазах	2	2
137	и там где	1	2
138	том что оно	1	2
139	так как он	1	2
140	тем самым мы	1	2
141	из того что	1	2
142	и в том	1	2
143	так как именно	1	2
144	того чтобы с	1	2
145	того как мы	1	2
146	это вовсе не	1	2
147	в сторону от	2	2
148	что именно этот	1	2
149	всего тем что	1	2
150	один и тот	1	2
151	том или ином	1	2
152	и дает нам	1	2
153	можно сказать что	1	2
154	то что мы	3	2
155	и той же	3	2
156	по сравнению с	1	2
157	общем и целом	1	2
158	до некоторой степени	1	2
159	не более чем	1	2
160	какой мере не	1	2
161	не что иное	1	2
162	может быть не	2	2
163	должен был бы	2	2
164	что если бы	1	2
165	когда речь идет	1	2
166	в общем и	1	2
167	одной и той	3	2
168	мы имеем в	1	2
169	я позволю себе	1	2
170	а вовсе не	2	2
171	что иное как	1	2
172	также и в	1	2
173	свой смысл и	1	2
174	сводится к тому	1	2
175	потому что они	2	2
176	может быть и	1	2
177	представлять себе дело	1	1
178	лежит в его	1	1
179	должны были бы	2	1
180	в историческом развитии	1	1
181	вовсе не то	1	1
182	указывает нам на	1	1
183	это имеет место	2	1
184	оно превращается в	1	1
185	следует спросить себя	1	1
186	забывать что это	1	1
187	себе дело так	1	1
188	примером того как	1	1
189	несмотря на их	1	1
190	имеет в виду	1	1
191	они свидетельствуют о	1	1
192	с этим и	1	1
193	все то что	13	1
194	приходится иметь дело	2	1
195	главным образом для	1	1
196	здесь в виду	1	1
197	сказать что одна	1	1
198	что она не	1	1
199	не иначе как	1	1
200	те случаи когда	1	1
201	не могло бы	1	1
202	никак не может	3	1
203	то что он	3	1
204	совершенно прав когда	2	1
205	не только нет	1	1
206	и вот эти	1	1
207	в чем здесь	1	1
208	непременно должен быть	1	1
209	каждый раз в	1	1
210	как раз к	1	1
211	мы имели бы	1	1
212	в целом функция	1	1
213	не ясно ли	1	1
214	не в этом	1	1
215	как раз обратное	2	1
216	если же мы	2	1
217	что оно не	1	1
218	казалось бы не	1	1
219	в первый раз	2	1
220	она могла бы	1	1
221	степени в какой	1	1
222	в высокой степени	1	1
223	только как на	1	1
224	и независимо от	1	1
225	в себе всю	1	1
226	это не есть	1	1
227	должно быть сказано	1	1
228	действующих лиц все	1	1
229	которым приходится иметь	1	1
230	который может быть	1	1
231	они не могут	1	1
232	бы не было	1	1
233	своего времени в	1	1
234	и мы увидим	2	1
235	свидетельствует о том	1	1
236	в большом количестве	1	1
237	уже то что	1	1
238	я говорю о	1	1
239	что ничего более	1	1
240	которые могли бы	1	1
241	том что она	3	1
242	что речь идет	1	1
243	если бы я	1	1
244	однако было бы	1	1
245	к рассмотрению этого	1	1
246	уже выше в	1	1
247	если так то	1	1
248	именно в этой	1	1
249	понимать эти слова	1	1
250	все более и	4	1
251	не в той	1	1
252	сказать что оно	1	1
253	как это имело	1	1
254	именно на этом	1	1
255	уже с самого	1	1
256	т д вот	1	1
257	очень большую роль	1	1
258	легко убедимся что	1	1
259	ни при чем	1	1
260	существу она не	1	1
261	так как у	1	1
262	как это имеет	1	1
263	легко заметить что	1	1
264	один из самых	1	1
265	в приложении к	1	1
266	так как на	1	1
267	по аналогии с	2	1
268	но мы хотим	1	1
269	но только в	1	1
270	смысл и свое	1	1
271	не так уж	1	1
272	и тем самым	1	1
273	первая из этих	1	1
274	целом ряде случаев	1	1
275	том что в	1	1
276	в том или	1	1
277	и никогда не	2	1
278	прежде всего тем	1	1
279	ясно ли что	1	1
280	они как бы	1	1
281	не только не	3	1
282	и я не	1	1
283	не имеет ничего	1	1
284	что в этом	2	1
285	несмотря на все	1	1
286	по себе и	1	1
287	дело так будто	2	1
288	все мы в	1	1
289	очевидно что в	2	1
290	до того как	1	1
291	то же самое	12	1
292	было бы назвать	1	1
293	мы говорили выше	1	1
294	прав когда указывает	1	1
295	вслед за этим	2	1
296	по этому поводу	1	1
297	но в этом	1	1
298	хотя бы одно	1	1
299	имеем здесь дело	2	1
300	привыкли к тому	1	1
301	то это значит	1	1
302	тот же вывод	1	1
303	что для нас	1	1
304	же самое что	2	1
305	и не может	1	1
306	а также и	1	1
307	если бы нам	1	1
308	чтобы указать на	1	1
309	и здесь не	1	1
310	может и не	1	1
311	в этом понимании	1	1
312	не заметить что	1	1
313	как только она	1	1
314	есть не более	1	1
315	потому что одна	1	1
316	в языке с	1	1
317	с более или	1	1
318	не годится для	1	1
319	т п то	1	1
320	заключается вовсе не	1	1
321	самом деле всякая	1	1
322	что это есть	2	1
323	по существу она	1	1
324	заключается не в	2	1
325	мы находим в	1	1
326	вы увидите что	1	1
327	тем что в	2	1
328	прежде всего на	1	1
329	ни о каких	1	1
330	на этом примере	2	1
331	чем здесь дело	1	1
332	я не сомневаюсь	1	1
333	дело не с	1	1
334	по своему значению	2	1
335	одно с другим	1	1
336	это видно уже	1	1
337	так как мы	2	1
338	совершенно разное значение	1	1
339	сказать то что	1	1
340	то мы увидим	1	1
341	будто бы и	1	1
342	в это время	1	1
343	имеем в виду	2	1
344	точки зрения а	1	1
345	никак не следует	2	1
346	чаще всего в	1	1
347	как и в	1	1
348	в целом ряде	1	1
349	как это видно	1	1
350	к выводу что	1	1
351	и не было	1	1
352	видим что в	1	1
353	есть в сущности	1	1
354	о которых говорит	1	1
355	как мы можем	1	1
356	не только у	1	1
357	если бы она	2	1
358	и целый ряд	1	1
359	т д все	1	1
360	и к тому	1	1
361	и тогда мы	1	1
362	более и более	4	1
363	целый ряд других	1	1
364	тому или иному	1	1
365	и может быть	3	1
366	когда указывает на	1	1
367	а в известном	1	1
368	все это в	1	1
369	то время как	3	1
370	не имеет никакого	3	1
371	и здесь мы	1	1
372	а если так	1	1
373	могли бы сказать	1	1
374	в несколько ином	1	1
375	том виде какой	1	1
376	не было бы	2	1
377	и все те	2	1
378	указание на то	1	1
379	все это только	1	1
380	то же с	1	1
381	стиля в применении	1	1
382	до какой степени	1	1
383	и в частности	1	1
384	т п с	1	1
385	новые и новые	1	1
386	и с точки	1	1
387	что не будь	1	1
388	в искусстве все	1	1
389	зависимость от общих	1	1
390	ответ на этот	1	1
391	одно и то	3	1
392	мы будем иметь	2	1
393	что поэзия и	1	1
394	так как они	1	1
395	в частном случае	1	1
396	нужны для того	1	1
397	и ничего не	1	1
398	все тот же	2	1
399	это был бы	1	1
400	в одном и	1	1
401	д все это	1	1
402	дело именно с	1	1
403	так что в	1	1
404	в этой фразе	1	1
405	в той степени	2	1
406	с самого начала	10	1
407	той степени в	1	1
408	и то что	3	1
409	не зависит от	1	1
410	и при этом	1	1
411	не более как	1	1
412	относительно того что	1	1
413	конца и в	1	1
414	ясно что и	1	1
415	не сомневаюсь что	1	1
416	представить себе что	1	1
417	она действительно должна	1	1
418	и все же	1	1
419	никогда не может	2	1
420	мы сразу узнаем	1	1
421	далеко не безболезненно	1	1
422	по его мнению	1	1
423	на то как	2	1
424	том смысле как	1	1
425	в предисловии к	2	1
426	с гораздо большей	1	1
427	в том виде	2	1
428	или еще более	1	1
429	чтобы доказать что	1	1
430	если мы будем	2	1
431	который лежит в	2	1
432	дело дошло до	1	1
433	и не надо	1	1
434	совершенно не то	1	1
435	в нем есть	1	1
436	мы не можем	2	1
437	и так как	1	1
438	что несмотря на	1	1
439	случаев в которых	1	1
440	в сущности говоря	10	1
441	это было бы	2	1
