N	4gram	Tiupa_Anal	TeoriaLi
194	фразы устанавливает задаваемый читателю	1	1
195	каким диалогическим углом они	1	1
196	креативного и рецептивного сознаний	1	1
197	универсальнее вы говорите писал	1	1
198	малый отрезок времени в	1	1
199	героях воображая что все	1	1
200	люди но иностранцы узнают	1	1
201	смешивать с гносеологическими понятиями	1	1
202	упорядоченная последовательность медленных и	1	1
203	заключается в том что	1	1
204	ценность которой обладают некое	1	1
205	ее художник вследствие этого	1	1
206	еще один равнопротяженный тексту	1	1
207	времени и в действия	1	1
208	место в произведении искусства	1	1
209	становится эстетическим субъектом только	1	1
210	начальные и заключительные в	1	1
211	и т.п крайними пределами	1	1
212	эстетического отношения являются неслиянными	1	1
213	что говорится и о	1	1
214	сотворивший ее художник вследствие	1	1
215	в тексте длиной ритмических	1	1
216	только в присутствии эстетического	1	1
217	своей полноте и неизбыточности	1	1
218	же художественное знание по	1	1
219	деталей а также употребленных	1	1
220	читательского внутреннего исполнения как	1	1
221	документ но прежде всего	1	1
222	я во внешнем мире	1	1
223	весьма простых текстовых показателей	1	1
224	строки дж донна ставшие	1	1
225	литературного произведения в ее	1	1
226	но прежде всего основные	1	1
227	внутреннего исполнения как упорядоченная	1	1
228	что достоевский описывал себя	1	1
229	упорядоченность семантики лингвистических единиц	1	1
230	иметь место в произведении	1	1
231	такого кадра входит лишь	1	1
232	текста так и не	1	1
233	в обыденной внехудожественной действительности	1	1
234	не только мы родственные	1	1
235	глоссами как именовал аристотель	1	1
236	в кадры читательского восприятия	1	1
237	рода стилистике здесь также	1	1
238	объектом эстетического созерцания может	1	1
239	собственно литературным произведением лишь	1	1
240	вокруг я героя как	2	1
241	этой субсистемы художественных значимостей	1	1
242	эпизодов становится собственно литературным	1	1
243	может приобретать статус самостоятельного	1	1
244	и в пределах тех	1	1
245	нелингвистической упорядоченности лексических синтаксических	1	1
246	архаизмы варваризмы неологизмы и	1	1
247	логическому познанию тайна внутреннего	1	1
248	создает эффект распределенности текста	1	1
249	зачерпнуть тем общее всем	1	1
250	самая тривиальная в общеязыковом	1	1
251	в принципе недоступна между	1	1
252	тем выше напряжение речевых	1	1
253	своих других для него	1	1
254	или своих других для	1	1
255	тем объектом эстетического созерцания	1	1
256	в присутствии эстетического субъекта	1	1
257	в самом начале этой	1	1
258	в кадры повествования а	1	1
259	субъектную организацию литературного произведения	1	1
260	в той мере в	2	1
261	единством а места б	1	1
262	прочие его конструктивные членения	1	1
263	бенвенист ритм является фундаментом	1	1
264	привлекает внимание адресата к	1	1
265	упорядоченного движения бенвенист ритм	1	1
266	нормативная литературная речь выступая	1	1
267	смена субъекта речи кто	1	1
268	по шеллингу чем произведение	1	1
269	фразы выбор синтаксической конструкции	1	1
270	организация ментального созерцания читателем	1	1
271	проблема взаимоотношений изображающей и	1	1
272	присутствие во внешней реальности	1	1
273	примет в осмысленном и	1	1
274	данный момент нечто движущееся	1	1
275	так же точно и	1	1
276	они сопоставлены или противопоставлены	1	1
277	нейтральной в стилистическом отношении	1	1
278	могущие иметь место в	1	1
279	социального поведения в принципе	1	1
280	вдруг заслоняется крупным планом	1	1
281	собственному я самоопределение к	1	1
282	однако все они для	1	1
283	звучания ритмика интонирует всю	1	1
284	тайна внутреннего я ядра	1	1
285	нераздельными его полюсами предмет	1	1
286	тем оно универсальнее вы	1	1
287	единство духовного я есть	1	1
288	служат абзацы далеко не	1	1
289	раздельно и сочетаться подобно	1	1
290	наращивания текста наиболее очевидная	1	1
291	всем потому что из	1	1
292	широте на отдельные слова	1	1
293	диалектов а в том	1	1
294	выше напряжение речевых движений	1	1
295	форму в которую облекается	1	1
296	таков что душевная характеристика	1	1
297	такие и что ж	1	1
298	внутренняя целостность не только	1	1
299	раз художественно значимые исключения	1	1
300	не все что может	1	1
301	получает вследствие этой соотносительности	1	1
302	в формах внутренней речи	1	1
303	насыщенный деталями кадр внутреннего	1	1
304	в поле зрения читателя	2	1
305	поименованное в тексте а	1	1
306	свое незаместимое место в	1	1
307	как более или менее	1	1
308	значимые исключения столь же	1	1
309	произведении чище и прозрачнее	1	1
310	шеллингу чем произведение оригинальнее	1	1
311	есть точка пересечения трех	1	1
312	состоит в соотносительности слов	1	1
313	между ними могут мыслиться	1	1
314	значимостей являются наиболее генерализованные	1	1
315	входит лишь поименованное в	1	1
316	осуществлено и введено в	1	1
317	речи такова специфика самого	1	1
318	более или менее насыщенный	1	1
319	время узкое и сосредоточенное	1	1
320	предельную меру обобщения личностного	1	1
321	которой определенным образом характеризует	1	1
322	была тихая добродушная жалостливая	1	1
323	поскольку подводит некий общий	1	1
324	задана как более или	1	1
325	словами гегеля духовная ценность	1	1
326	личности к своему собственному	1	1
327	абзацы далеко не всякий	1	1
328	на мягкую белую шею	1	1
329	двух соседних эпизодов знаменуется	1	1
330	превращается в урок языка	1	1
331	становится собственно литературным произведением	1	1
332	и объектной что говорится	1	1
333	явлений между тем объектом	1	1
334	перед лицом эстетического объекта	1	1
335	наличии определенных языковых стилей	1	1
336	дает ему известную цельность	1	1
337	в том под каким	1	1
338	созерцающий становится эстетическим субъектом	1	1
339	ритмические концовки клаузулы и	1	1
340	фундаментом всей субъектной организации	1	1
341	по всеохватывающей своей широте	1	1
342	пределах кадрового единства фразы	1	1
343	б.о корманом объектную и	1	1
344	ритм представляет собой речевую	1	1
345	являются наиболее генерализованные кругозоры	1	1
346	этого словами гегеля духовная	1	1
347	состава актантов действующих лиц	1	1
348	гегеля духовная ценность которой	1	1
349	неологизмы и т.п глоссализация	1	1
350	в этих случаях оказывается	1	1
351	его читательского внутреннего исполнения	1	1
352	из нас самих состоят	1	1
353	чем это возможно в	1	1
354	знания является специфическая целостность	1	1
355	в творческом акте художественного	1	1
356	в исходном своем значении	1	1
357	слогов относительно длины ритмического	1	1
358	ритмика интонирует всю субъектную	1	1
359	внутреннее присутствие во внешней	1	1
360	речевых движений текста наиболее	1	1
361	текста наиболее очевидная граница	1	1
362	единства фразы устанавливает задаваемый	1	1
363	нуждается в своего рода	1	1
364	произведения в ее взаимоналожениях	1	1
365	обращает на себя внимание	3	1
366	как организация ментального созерцания	1	1
367	ряда тем выше напряжение	1	1
368	субъектом только перед лицом	1	1
369	предметом такого знания является	1	1
370	выступать и внутренняя целостность	1	1
371	говорить о прозе ближайшие	1	1
372	глоссализация текста делает его	1	1
373	ролевому сверх-я сверхличная заданность	1	1
374	мы родственные ему люди	1	1
375	цитатного типа как письмо	1	1
376	соседними сегментами субъектной организации	1	1
377	цельность как бы личность	1	1
378	как упорядоченная последовательность медленных	1	1
379	художник вследствие этого словами	1	1
380	автором в кадры повествования	1	1
381	обыденной внехудожественной действительности приобщение	1	1
382	подводит некий общий знаменатель	1	1
383	обобщения могущие иметь место	1	1
384	не разложимое а в	1	1
385	о мире и жизни	1	1
386	движения бенвенист ритм является	1	1
387	личность является таким я-в-мире	1	1
388	объекту речи такова специфика	1	1
389	все что может или	1	1
390	б построение фразы выбор	1	1
391	и т.п глоссализация текста	1	1
392	менее насыщенный деталями кадр	1	1
393	дневниковая запись документ но	1	1
394	полные розовые щеки на	1	1
395	слияние пространственных и временных	1	1
396	непосредственно к внутреннему зрению	1	1
397	момент нечто движущееся изменчивое	1	1
398	барышня с кротким мягким	1	1
399	под все прочие его	1	1
400	химическом соединении с художественной	1	1
401	в своем составе столько	1	1
402	соединении с художественной идеологемой	1	1
403	организацию литературного произведения в	1	1
404	внутреннее единство духовного я	1	1
405	феноменов человеческого бытия я-в-мире	1	1
406	сосредоточенное в конечном счете	1	1
407	существования предметом такого знания	1	1
408	собственно же художественное знание	1	1
409	первостепенная проблема субъектной организации	1	1
410	акта в отличие от	1	1
411	значимы при этом особенно	1	1
412	кротким мягким взглядом очень	1	1
413	люди такие и что	1	1
414	всю субъектную организацию литературного	1	1
415	достоевский описывал себя в	1	1
416	длиной ритмических рядов измеряемой	1	1
417	не только такие специфические	1	1
418	и души личности более	1	1
419	отношений личности к своему	1	1
420	мягкую белую шею с	1	1
421	в общеязыковом отношении художественному	1	1
422	мире и жизни однако	1	1
423	психологические социальные политические входят	1	1
424	материала литературы как искусства	1	1
425	пределами этой субсистемы художественных	1	1
426	его полюсами предмет созерцания	1	1
427	виду не только такие	1	1
428	соразмерных отрезков звучания ритмика	1	1
429	клаузулы и формирующие тем	1	1
430	также употребленных при этом	1	1
431	последовательно осуществлено и введено	1	1
432	тем самым интонационные оттенки	1	1
433	внешнем мире и составляет	1	1
434	или противопоставлены в произведении	1	1
435	смыслосообразно скомпонованное из речений	1	1
436	отношении ибо и в	1	1
437	в составе персонажей появление	1	1
438	тот что даже в	1	1
439	в которую облекается в	1	1
440	внутреннего личностного присутствия во	1	1
441	какому-нибудь объекту речи такова	1	1
442	как говорит и объектной	1	1
443	более того личность как	1	1
444	не в самом наличии	1	1
445	а также употребленных при	1	1
446	ритм является фундаментом всей	1	1
447	запись документ но прежде	1	1
448	отдельные слова не разложимое	1	1
449	значима имеющая порой место	1	1
450	концовки клаузулы и формирующие	1	1
451	сказать не спрашивай о	1	1
452	движений бенвенист ритм манифестирован	1	1
453	временных примет в осмысленном	1	1
454	внутреннего я во внешнем	2	1
455	место слияние пространственных и	1	1
456	рода обогащает наш духовный	1	1
457	разнообразные в частности научные	1	1
458	нечто движущееся изменчивое текучее	1	1
459	взглядом очень здоровая порядок	1	1
460	число композиционных субъектов высказывания	1	1
461	числе и трагическое есть	1	1
462	что из нас самих	1	1
463	спадов бенвенист ритм манифестирован	1	1
464	неспецифичны собственно же художественное	1	1
465	говорится и о чём	1	1
466	не только целостность тела	1	1
467	лишь в химическом соединении	1	1
468	в таком случае это	1	1
469	самые разнообразные в частности	1	1
470	он состоит в соотносительности	1	1
471	уплотнение воображаемого мира вокруг	1	1
472	текста поскольку подводит некий	1	1
473	объектных деталей а также	1	1
474	или пожелает представить себе	1	1
475	ритмического ряда тем выше	1	1
476	художественного содержания лишь в	1	1
477	граница двух соседних эпизодов	1	1
478	стилистике здесь также может	1	1
479	всеохватывающей своей широте на	1	1
480	тех или иных языковых	1	1
481	манифестирован ударениями чем выше	1	1
482	корманом объектную и субъектную	1	1
483	некую систему голосов нормативная	1	1
484	творческого акта в отличие	1	1
485	употребленных при этом синтаксических	1	1
486	себя свою душу чем	1	1
487	интересно всем потому что	1	1
488	начало нового эпизода как	1	1
489	логическое отношение между ними	1	1
490	к иного рода стилистике	1	1
491	бенвенист ритм манифестирован в	1	1
492	определений таков что душевная	1	1
493	универсально родственно всем любая	1	1
494	текстовых показателей а выбор	1	1
495	обладают некое событие индивидуальный	1	1
496	последовательного наращивания текста наиболее	1	1
497	текста смыслосообразно скомпонованное из	1	1
498	углом по отношению к	1	1
499	на отдельные слова не	1	1
500	что иное как организация	1	1
501	более поверхностные психологические социальные	1	1
502	очень здоровая порядок фокусирующих	1	1
503	текста между несколькими голосами	1	1
504	определенных языковых стилей социальных	1	1
505	ударениями чем выше плотность	1	1
506	организации художественного произведения обнаруживается	1	1
507	также может приобретать статус	1	1
508	оболочек психологии характера социального	1	1
509	стержень художественного восприятия все	1	1
510	это интересно всем потому	1	1
511	факультативные и более поверхностные	1	1
512	может быть актуализировано на	1	1
513	делает его речевой строй	1	1
514	подчеркивал м.м бахтин дело	1	1
515	чем произведение оригинальнее тем	1	1
516	своего рода субъектной детализации	1	1
517	щеки на мягкую белую	1	1
518	текста абзац знаменующий паузу	1	1
519	голосов сколько диалогически соотнесенных	1	1
520	говорит и объектной что	1	1
521	познанию тайна внутреннего я	1	1
522	лексических синтаксических и фонологических	1	1
523	душу чем глубже зачерпнуть	1	1
524	к знанию такого рода	1	1
525	движений текста наиболее значимы	1	1
526	рядов измеряемой числом слогов	1	1
527	сдвиг текста абзац знаменующий	1	1
528	собственно говоря и состоит	2	1
529	если говорить о прозе	1	1
530	т.п глоссализация текста делает	1	1
531	характеристика душечки постепенно углубляемая	1	1
532	адресата к какому-нибудь объекту	1	1
533	личности более того личность	1	1
534	иронически дискредитирует духовность предшествующих	1	1
535	меру обобщения личностного опыта	1	1
536	творческом акте художественного письма	1	1
537	в субъектной организации художественного	1	1
538	принципе недоступна между тем	1	1
539	наиболее генерализованные кругозоры героя	1	1
540	или движется один отдельный	1	1
541	в данный момент нечто	1	1
542	всем любая личность является	1	1
543	слой факторов художественного впечатления	1	1
544	в своего рода субъектной	1	1
545	этом особенно если говорить	1	1
546	языковых нормативов актуальных для	1	1
547	только мы родственные ему	1	1
548	бенвенист ритм манифестирован ударениями	1	1
549	состав художественного содержания лишь	1	1
550	деталями кадр внутреннего зрения	1	1
551	как ценностного центра этого	2	1
552	очевидная граница между двумя	1	1
553	в произведении искусства но	1	1
554	избранных для обозначения объектных	1	1
555	в том случае если	1	1
556	простых текстовых показателей а	1	1
557	я уникально и одновременно	1	1
558	а в том под	1	1
559	это была тихая добродушная	1	1
560	но и души личности	1	1
561	читателю ракурс видения в	1	1
562	восприятия в каждый малый	1	1
563	этих исключительных лицах не	1	1
564	наиболее значимы при этом	1	1
565	в рассказе чехова душечка	1	1
566	высказывания смена субъекта речи	1	1
567	принципом упорядоченного движения бенвенист	1	1
568	последний получает вследствие этой	1	1
569	может или пожелает представить	1	1
570	субъекта объекта и адресата	1	1
571	самоопределение к ролевому сверх-я	1	1
572	духовного я есть высшая	1	1
573	текста делает его речевой	1	1
574	белую шею с темной	1	1
575	ритмических рядов измеряемой числом	1	1
576	иное как организация ментального	1	1
577	актуализировано на основе весьма	1	1
578	как уже говорилось выше	1	1
579	иных языковых нормативов актуальных	1	1
580	ее никто не решает	1	1
581	конечном счете искусство в	1	1
582	в исходном значении этого	1	1
583	трех фундаментальных отношений личности	1	1
584	только целостность тела вещи	1	1
585	жалостливая барышня с кротким	1	1
586	я героя как ценностного	2	1
587	и нераздельными его полюсами	1	1
588	осмысленном и конкретном целом	1	1
589	одновременно универсально родственно всем	1	1
590	обозначает ту форму в	1	1
591	вследствие этой соотносительности стилистико-речевую	1	1
592	и слово литературной нормы	1	1
593	является специфическая целостность феноменов	1	1
594	иное логическое отношение между	1	1
595	манифестирован в тексте длиной	1	1
596	фокусирующих восприятие определений таков	1	1
597	о жизни по всеохватывающей	1	1
598	и взаимодействиях с объектной	1	1
599	и более поверхностные психологические	1	1
600	образующие ритмические зачины анакрусы	1	1
601	ее полные розовые щеки	1	1
602	времени высказывания и соответственно	1	1
603	образом характеризует говорящего иначе	1	1
604	задаваемый читателю ракурс видения	1	1
605	места б времени и	1	1
606	а в то же	2	1
607	в пределах кадрового единства	1	1
608	высшая форма целостности доступной	1	1
609	социальных диалектов а в	1	1
610	мира вокруг я героя	2	1
611	жизни по всеохватывающей своей	1	1
612	и неизбыточность явлений между	1	1
613	м.м бахтин дело не	1	1
614	представляет собой речевую генерализацию	1	1
615	в стилистическом отношении ибо	1	1
616	произведения обнаруживается еще один	1	1
617	в ходе последовательного наращивания	1	1
618	форма целостности доступной человеческому	1	1
619	ничего нельзя не сделав	1	1
620	входят в состав художественного	1	1
621	дело не в самом	1	1
622	родственно всем любая личность	1	1
623	и наоборот созерцающий становится	1	1
624	меньше и больше нежели	1	1
625	нельзя не сделав хуже	1	1
626	отрезков звучания ритмика интонирует	1	1
627	и временных примет в	1	1
628	и субъектную организации художественного	1	1
629	в самом наличии определенных	1	1
630	осуществление которой определенным образом	1	1
631	речь выступая под определенным	1	1
632	эпизодов знаменуется переносом в	1	1
633	не было и не	1	1
634	неизбыточность явлений между тем	1	1
635	и как говорит и	1	1
636	способны запечатлевать самые разнообразные	1	1
637	целостность не только целостность	1	1
638	содержания лишь в химическом	1	1
639	не спрашивай о ком	1	1
640	столь же значима имеющая	1	1
641	то ритм представляет собой	1	1
642	духовная ценность которой обладают	1	1
643	облекается в данный момент	1	1
644	факультативными сигналами границы эпизодов	1	1
645	эстетического созерцания может выступать	1	1
646	взаимодействиях с объектной организацией	1	1
647	все люди такие и	1	1
648	голосами то ритм представляет	1	1
649	субъекта и способа высказывания	1	1
650	ту форму в которую	1	1
651	объект эстетического отношения являются	1	1
652	несколькими голосами то ритм	1	1
653	с кротким мягким взглядом	1	1
654	факторов художественного впечатления он	1	1
655	в соотносительности слов избранных	1	1
656	и привлекает внимание адресата	1	1
657	литературная речь выступая под	1	1
658	ценностного центра этого мира	2	1
659	вводятся автором в кадры	1	1
660	построение фразы выбор синтаксической	1	1
661	чередование напряжений и спадов	1	1
662	языковых стилей социальных диалектов	1	1
663	заключительные в ритмическом ряду	1	1
664	героя как ценностного центра	2	1
665	заслоняется крупным планом заключительного	1	1
666	говорит и как говорит	1	1
667	кадрового единства фразы устанавливает	1	1
668	художественному восприятию задана как	1	1
669	того или иного рода	1	1
670	однако начало нового эпизода	1	1
671	оно универсальнее вы говорите	1	1
672	пределах тех или иных	1	1
673	логический субъект и то	1	1
674	есть высшая форма целостности	1	1
675	и заключительные в ритмическом	1	1
676	всегда имеется некоторая возможность	1	1
677	читательского восприятия в каждый	1	1
678	в состав художественного содержания	1	1
679	тексте длиной ритмических рядов	1	1
680	речи последний получает вследствие	1	1
681	разложимое а в то	1	1
682	ритмическом ряду образующие ритмические	1	1
683	во всей своей полноте	1	1
684	глоссализации имеет в своем	1	1
685	и спадов бенвенист ритм	1	1
686	деталей в пределах кадрового	1	1
687	только перед лицом эстетического	1	1
688	не ее оболочек психологии	1	1
689	искусства но факультативные и	1	1
690	того личность как внутреннее	1	1
691	счете искусство в том	1	1
692	в химическом соединении с	1	1
693	во внешнем мире и	1	1
694	я другого межличностная данность	1	1
695	одна вымышленная условная индивидуальность	1	1
696	художественного произведения обнаруживается еще	1	1
697	поведения в принципе недоступна	1	1
698	и то или иное	1	1
699	определенным диалогическим углом по	1	1
700	исходном своем значении греческое	1	1
701	прочие обобщения могущие иметь	1	1
702	ставшие общеизвестными после романа	1	1
703	это еще одна вымышленная	1	1
704	в событии художественного творчества	1	1
705	чем выше плотность акцентуации	1	1
706	стилей социальных диалектов а	1	1
707	имеющая порой место размытость	1	1
708	под каким диалогическим углом	1	1
709	между двумя соседними сегментами	1	1
710	быть актуализировано на основе	1	1
711	но факультативные и более	1	1
712	сигналами границы эпизодов служат	1	1
713	в пределах тех или	1	1
714	выбор слова б построение	1	1
715	я самоопределение к ролевому	1	1
716	все они для искусства	1	1
717	логический объект логический субъект	1	1
718	своем значении греческое слово	1	1
719	известную цельность как бы	1	1
720	же значима имеющая порой	1	1
721	перефразируя строки дж донна	1	1
722	обнаруживается еще один равнопротяженный	1	1
723	исполнения как упорядоченная последовательность	1	1
724	кадр внутреннего зрения герои	1	1
725	как письмо дневниковая запись	1	1
726	кадры повествования а читателем	1	1
727	ближайшие к паузам ударения	1	1
728	ударных слогов относительно длины	1	1
729	вещи но и души	1	1
730	ритмические зачины анакрусы и	1	1
731	пастернака доверенной его романному	1	1
732	воображая что все люди	1	1
733	объект логический субъект и	1	1
734	текста даже самая тривиальная	1	1
735	лицах не только мы	1	1
736	числом слогов между двумя	1	1
737	личностного присутствия во внешнем	1	1
738	то или иное логическое	1	1
739	и сосредоточенное в конечном	1	1
740	принадлежит только целое текста	1	1
741	знаменуется переносом в пространстве	1	1
742	пространственных и временных примет	1	1
743	можно сказать не спрашивай	1	1
744	по преимуществу внешнюю полноту	1	1
745	убавить ни изменить ничего	1	1
746	принадлежит какому-нибудь речевому субъекту	1	1
747	я есть точка пересечения	1	1
748	зрения читателя находится или	1	1
749	в художественном произведении чище	1	1
750	что может или пожелает	1	1
751	кругозоры героя внутренний хронотоп	1	1
752	в своих героях воображая	1	1
753	даже в этих исключительных	1	1
754	возможно в обыденной внехудожественной	1	1
755	в той или иной	3	1
756	действительности приобщение к знанию	1	1
757	но всякий раз художественно	1	1
758	по отношению к иного	1	1
759	что ж результат тот	1	1
760	человеческое я есть точка	1	1
761	необязательны и неспецифичны собственно	1	1
762	к ролевому сверх-я сверхличная	1	1
763	самом наличии определенных языковых	1	1
764	дискурса состоит в том	1	1
765	описывал себя в своих	1	1
766	а выбор слова б	1	1
767	только не умел высказать	1	1
768	ритм манифестирован в тексте	1	1
769	как чередование напряжений и	1	1
770	и неспецифичны собственно же	1	1
771	в этих исключительных лицах	1	1
772	его конструктивные членения и	1	1
773	объектную и субъектную организации	1	1
774	голосов нормативная литературная речь	1	1
775	слова не разложимое а	1	1
776	письмо дневниковая запись документ	1	1
777	предмет созерцания оказывается эстетическим	1	1
778	как это ни парадоксально	1	1
779	лингвистических средств осуществление которой	1	1
780	сопоставлены или противопоставлены в	1	1
781	я ядра личности а	1	1
782	то же время оно	1	1
783	проблема субъектной организации художественного	1	1
784	между тем художественная реальность	1	1
785	слова б построение фразы	1	1
786	дискредитирует духовность предшествующих характеристик	1	1
787	абзац знаменующий паузу в	1	1
788	уникально и одновременно универсально	1	1
789	здоровая порядок фокусирующих восприятие	1	1
790	своем составе столько голосов	1	1
791	б времени и в	1	1
792	правило совпадает с абзацем	1	1
793	может выступать и внутренняя	1	1
794	созерцания может выступать и	1	1
795	произведения состоит в нелингвистической	1	1
796	двумя соседними сегментами субъектной	1	1
