N	2gram	Vygotskiy_	KFilosof
403	уже во	2	1
404	значит ли	1	1
405	возможность не	1	1
406	и к	5	1
407	они имеют	1	1
408	к действительности	1	1
409	новое и	1	1
410	реальное и	1	1
411	должен поступить	1	1
412	только не	5	1
413	влечет за	2	1
414	смерть и	1	1
415	все что	1	1
416	как это	16	1
417	образом и	3	1
418	мы видим	13	1
419	до сих	9	1
420	здесь на	1	1
421	в душе	2	1
422	и он	7	1
423	мы найдем	5	1
424	основе его	1	1
425	и эстетических	1	1
426	исключительно на	1	1
427	в переживании	1	1
428	не нужна	1	1
429	что язык	1	1
430	остается совершенно	1	1
431	сказать в	1	1
432	ничем не	1	1
433	так как	20	1
434	бы возникнуть	1	1
435	и очень	5	1
436	как таковой	1	1
437	здесь именно	1	1
438	и музыка	1	1
439	как единство	1	1
440	и своего	1	1
441	только что	11	1
442	и было	2	1
443	то есть	16	1
444	и свою	1	1
445	акта но	1	1
446	она остается	1	1
447	этого протекания	1	1
448	быть признаны	1	1
449	это будет	2	1
450	факта что	1	1
451	переходит в	1	1
452	эту мысль	2	1
453	эта мысль	1	1
454	мы ничего	1	1
455	на том	4	1
456	на ее	1	1
457	она в	1	1
458	значение для	2	1
459	во власти	1	1
460	нас как	1	1
461	мог бы	3	1
462	смысле слова	2	1
463	оно было	1	1
464	человека за	1	1
465	он как	2	1
466	отношения к	2	1
467	тот единственный	1	1
468	и другую	3	1
469	нет места	1	1
470	найти и	1	1
471	несмотря на	5	1
472	была бы	4	1
473	есть просто	1	1
474	которых он	3	1
475	из всех	1	1
476	обычно и	1	1
477	то для	1	1
478	и наконец	5	1
479	или с	2	1
480	этой мысли	1	1
481	всех остальных	2	1
482	элементов из	1	1
483	и отдельного	1	1
484	это значит	2	1
485	него самого	1	1
486	хотя и	1	1
487	уже с	2	1
488	ни на	3	1
489	протекания этого	1	1
490	или нет	1	1
491	эта же	1	1
492	и из	3	1
493	героиня и	1	1
494	это утверждение	2	1
495	как раз	19	1
496	что теория	1	1
497	нам остается	1	1
498	действие и	3	1
499	о принципе	1	1
500	кровью и	1	1
501	к такому	3	1
502	быть представлен	1	1
503	день и	1	1
504	с чем	3	1
505	ее в	2	1
506	а затем	2	1
507	и говорить	1	1
508	находятся в	4	1
509	и одна	1	1
510	можно сказать	4	1
511	самом существенном	1	1
512	только при	1	1
513	не являются	1	1
514	но где	1	1
515	нашего переживания	1	1
516	не содержит	1	1
517	одно из	1	1
518	в отношении	2	1
519	отсюда что	1	1
520	подчиняется в	1	1
521	однако он	1	1
522	же не	2	1
523	его от	1	1
524	в результате	6	1
525	здесь в	2	1
526	самого по	1	1
527	мы возьмем	1	1
528	важным для	1	1
529	смысле этого	1	1
530	нет никакого	2	1
531	противоречие между	1	1
532	противоречие с	2	1
533	бы что	2	1
534	это очень	2	1
535	с собой	3	1
536	события для	1	1
537	точке в	1	1
538	и всякого	1	1
539	основана на	2	1
540	него нет	1	1
541	что между	2	1
542	но такое	1	1
543	все равно	3	1
544	различия между	2	1
545	лежит в	1	1
546	нас от	2	1
547	за границей	1	1
548	чувство только	1	1
549	нашего исследования	1	1
550	есть еще	1	1
551	только он	2	1
552	не была	1	1
553	совершенно несправедливо	1	1
554	и самая	1	1
555	в конечном	2	1
556	дать в	1	1
557	чем в	3	1
558	их не	2	1
559	него в	1	1
560	поэтому и	1	1
561	в зависимости	7	1
562	и даже	4	1
563	к его	2	1
564	что ему	4	1
565	этом единстве	1	1
566	бы для	2	1
567	вместо того	1	1
568	эстетической деятельности	1	1
569	но он	6	1
570	образом в	3	1
571	и застывшее	1	1
572	конечно и	1	1
573	отличаются от	1	1
574	до этого	1	1
575	отсюда его	1	1
576	в которой	4	1
577	или в	6	1
578	они даны	1	1
579	совершенно разные	3	1
580	и с	3	1
581	как этот	1	1
582	ни о	2	1
583	всегда в	1	1
584	не любит	1	1
585	с ней	1	1
586	и можно	2	1
587	стороны общей	1	1
588	как таковая	1	1
589	проблемы в	1	1
590	и времени	2	1
591	здесь вовсе	2	1
592	равно как	2	1
593	и приводит	1	1
594	все дело	1	1
595	это положение	1	1
596	показать что	17	1
597	это содержание	2	1
598	что форма	1	1
599	и теряет	2	1
600	мысль о	5	1
601	отчетливо и	1	1
602	и кажется	2	1
603	с целью	1	1
604	которые как	1	1
605	совершенно определенного	1	1
606	же оказывается	1	1
607	в ткань	1	1
608	и начало	1	1
609	теория оставляет	1	1
610	а то	1	1
611	совершается и	1	1
612	не делает	1	1
613	всю жизнь	1	1
614	их взаимное	1	1
615	превращается в	2	1
616	все силы	1	1
617	конечном счете	2	1
618	дано в	1	1
619	систему и	1	1
620	совершенно правильно	3	1
621	здесь же	2	1
622	выражено в	1	1
623	момента для	1	1
624	если он	2	1
625	в стороне	2	1
626	есть что	1	1
627	даже трудно	1	1
628	тем же	3	1
629	этом последнем	1	1
630	характер и	1	1
631	ценность в	1	1
632	к таким	3	1
633	в какой	5	1
634	имеет место	3	1
635	время имеет	1	1
636	места где	1	1
637	как не	1	1
638	тоне но	1	1
639	может стать	1	1
640	есть тот	1	1
641	имеет дело	4	1
642	их в	4	1
643	ведь и	1	1
644	для каждого	1	1
645	если и	1	1
646	тона и	1	1
647	возможно и	1	1
648	здесь дело	2	1
649	герой произведения	1	1
650	мы никогда	5	1
651	одновременно и	1	1
652	и так	4	1
653	вместе с	16	1
654	ли отсюда	1	1
655	на этом	11	1
656	при таком	4	1
657	в этих	3	1
658	его все	1	1
659	никто не	4	1
660	есть только	3	1
661	этим самым	1	1
662	они не	3	1
663	мы только	3	1
664	приводит к	2	1
665	на все	2	1
666	предмета и	1	1
667	остановимся на	4	1
668	уже давно	4	1
669	и переживания	1	1
670	отличается от	4	1
671	между собой	2	1
672	больше и	1	1
673	котором говорит	4	1
674	по самому	2	1
675	между ними	2	1
676	мы делаем	1	1
677	зависимости от	9	1
678	при всех	1	1
679	реакция есть	1	1
680	том смысле	1	1
681	моментов и	1	1
682	и лежат	1	1
683	иногда не	1	1
684	это хорошо	1	1
685	но уже	2	1
686	которая сама	1	1
687	на его	4	1
688	в известном	2	1
689	а только	1	1
690	для нашей	2	1
691	бы совершенно	1	1
692	об этом	5	1
693	разные стороны	1	1
694	она и	1	1
695	в эту	2	1
696	целостности нет	1	1
697	но никто	2	1
698	а он	1	1
699	чувство есть	3	1
700	нем нет	3	1
701	и таким	3	1
702	но к	1	1
703	за его	1	1
704	к тому	12	1
705	в одной	4	1
706	еще нечто	2	1
707	сих пор	9	1
708	мысли в	1	1
709	и всей	1	1
710	противопоставляет себя	1	1
711	она только	1	1
712	этот процесс	1	1
713	к той	1	1
714	не был	1	1
715	смерти и	1	1
716	и ритма	1	1
717	только для	2	1
718	действительность и	1	1
719	с этим	4	1
720	но оно	1	1
721	только одно	1	1
722	что эти	4	1
723	момент а	1	1
724	но его	2	1
725	нет ничего	1	1
726	даже там	1	1
727	должен был	7	1
728	имеем два	1	1
729	во всяком	2	1
730	только от	1	1
731	именно как	1	1
732	не сумел	1	1
733	случаен и	1	1
734	в жизнь	1	1
735	все и	2	1
736	том случае	1	1
737	этого она	1	1
738	нуждается в	3	1
739	но может	2	1
740	и разрешает	1	1
741	мысли что	1	1
742	простой передачи	1	1
743	мы можем	8	1
744	это с	1	1
745	не является	3	1
746	двуликий янус	1	1
747	спросить в	1	1
748	не существует	3	1
749	шире и	1	1
750	только к	1	1
751	если оно	1	1
752	жизни а	2	1
753	чем эта	1	1
754	и сполна	1	1
755	же я	1	1
756	созерцание с	1	1
757	осуществляется в	2	1
758	простой пример	1	1
759	это различение	2	1
760	в действительности	2	1
761	что ей	1	1
762	и переживает	1	1
763	на задний	1	1
764	что мы	12	1
765	действия в	2	1
766	в последней	3	1
767	а просто	1	1
768	такому же	1	1
769	на один	1	1
770	которую мы	2	1
771	с основной	1	1
772	жизни при	1	1
773	то этот	1	1
774	число таких	2	1
775	него герой	1	1
776	средние века	1	1
777	которое они	1	1
778	моего в	1	1
779	всем моментам	1	1
780	и мысли	1	1
781	в лучшем	3	1
782	мы уже	7	1
783	установить между	1	1
784	где есть	1	1
785	во все	4	1
786	границы и	1	1
787	совпадает с	1	1
788	другими словами	1	1
789	каким бы	1	1
790	но при	1	1
791	всяком случае	1	1
792	мы его	1	1
793	его не	2	1
794	ни один	2	1
795	все свои	1	1
796	так чтобы	2	1
797	не тот	1	1
798	также и	1	1
799	ту же	3	1
800	но во	2	1
801	из жизни	1	1
802	вся жизнь	1	1
803	противопоставлять себя	1	1
804	и затем	2	1
805	и другой	1	1
806	и оно	1	1
807	а через	1	1
808	психологии которая	1	1
809	человека все	1	1
810	и чтобы	3	1
811	просто не	1	1
812	нашей мысли	1	1
813	мы должны	10	1
814	имеет не	1	1
815	по поводу	6	1
816	я только	1	1
817	слова и	2	1
818	поэтому мы	1	1
819	в искусстве	12	1
820	остается только	1	1
821	и уже	4	1
822	с которой	2	1
823	когда он	10	1
824	сознании и	1	1
825	на чем	1	1
826	ритма и	2	1
827	есть всегда	1	1
828	может войти	1	1
829	и теперь	2	1
830	и свершается	1	1
831	все дано	1	1
832	связь но	1	1
833	можно сделать	1	1
834	конечно это	1	1
835	не могло	2	1
836	только на	4	1
837	должны быть	1	1
838	другим и	1	1
839	он должен	8	1
840	смысл который	1	1
841	не с	2	1
842	может служить	1	1
843	в противоречие	1	1
844	за собой	1	1
845	пор не	1	1
846	нет она	1	1
847	и эстетической	1	1
848	связь между	2	1
849	признает в	1	1
850	всего что	1	1
851	каждый раз	1	1
852	в форме	2	1
853	же самое	13	1
854	где же	1	1
855	но только	3	1
856	этого факта	1	1
857	говоря о	1	1
858	главным образом	3	1
859	содержание но	1	1
860	и до	4	1
861	имеем здесь	1	1
862	содержанию как	1	1
863	мире с	1	1
864	что ее	1	1
865	в истории	1	1
866	всю полноту	1	1
867	не станет	1	1
868	по своей	1	1
869	картина может	1	1
870	он есть	1	1
871	в каких	2	1
872	это может	2	1
873	цели и	1	1
874	такова и	1	1
875	над ним	2	1
876	это различие	2	1
877	в какое-нибудь	1	1
878	свою очередь	1	1
879	признать что	4	1
880	их и	1	1
881	еще на	1	1
882	значит быть	1	1
883	каждой данной	1	1
884	другой и	1	1
885	бы по	3	1
886	не раз	2	1
887	когда мы	10	1
888	как из	3	1
889	всякого другого	1	1
890	ее смысл	1	1
891	мы ни	1	1
892	поскольку оно	1	1
893	задний план	1	1
894	я в	1	1
895	в средние	1	1
896	за этим	2	1
897	элемента в	2	1
898	чувство как	3	1
899	этому слову	1	1
900	но мы	4	1
901	пока еще	1	1
902	вообще и	1	1
903	которого является	1	1
904	делает не	2	1
905	и где	2	1
906	конца и	2	1
907	к ней	3	1
908	не для	4	1
909	хотя эта	1	1
910	содержанием и	1	1
911	основе нашей	1	1
912	она может	1	1
913	к следующему	2	1
914	исчерпывающей ясностью	1	1
915	и никогда	1	1
916	если мы	24	1
917	по которой	1	1
918	бы его	3	1
919	этого акта	1	1
920	образом то	1	1
921	и во	2	1
922	той же	6	1
923	и каждый	2	1
924	и др	2	1
925	между содержанием	1	1
926	это приводит	1	1
927	все содержание	1	1
928	о его	1	1
929	здесь возникает	1	1
930	я принимаю	1	1
931	произведения не	1	1
932	одной из	2	1
933	такая же	1	1
934	совершенно иначе	3	1
935	места для	1	1
936	что может	2	1
937	и подчиняется	1	1
938	человека как	1	1
939	в нашем	3	1
940	вокруг двух	1	1
941	находится в	2	1
942	ее можно	1	1
943	целом в	1	1
944	согласиться с	2	1
945	него все	1	1
946	противоречия и	1	1
947	как я	1	1
948	на которого	1	1
949	лучше всего	1	1
950	в первой	1	1
951	не понимая	1	1
952	и от	2	1
953	ту область	1	1
954	относится к	2	1
955	что все	12	1
956	мы будем	3	1
957	с которым	5	1
958	ритм как	2	1
959	и смысла	1	1
960	как все	4	1
961	столь же	3	1
962	том же	1	1
963	слиты в	1	1
964	же в	3	1
965	что она	10	1
966	исходит из	5	1
967	такой же	2	1
968	и о	5	1
969	в значительной	1	1
970	одна из	6	1
971	оно становится	2	1
972	что именно	7	1
973	свое содержание	1	1
974	на то	27	1
975	так называемые	1	1
976	здесь и	1	1
977	коренным образом	1	1
978	не найдем	2	1
979	от них	1	1
980	оно может	2	1
981	технический прием	1	1
982	можно выразить	2	1
983	людей его	1	1
984	все другие	3	1
985	и последняя	1	1
986	чувства в	3	1
987	какие бы	1	1
988	это в	5	1
989	сама она	1	1
990	которых как	1	1
991	мы дадим	1	1
992	к другим	2	1
993	оставить в	1	1
994	является только	1	1
995	месте в	1	1
996	понятие о	1	1
997	казаться что	1	1
998	к этим	2	1
999	друг друга	1	1
1000	не мог	1	1
1001	лучшем случае	3	1
1002	как если	1	1
1003	как-то не	1	1
1004	того же	5	1
1005	в каком-то	2	1
1006	план и	1	1
1007	есть основа	4	1
1008	и живы	1	1
1009	не просто	6	1
1010	нет не	1	1
1011	суждения а	1	1
1012	мы пытаемся	2	1
1013	которой мы	1	1
1014	конечно только	1	1
1015	в один	1	1
1016	в трагедии	21	1
1017	само по	3	1
1018	всех факторов	1	1
1019	если это	4	1
1020	ней все	1	1
1021	не можем	8	1
1022	но сама	1	1
1023	подойти к	1	1
1024	и т.п	1	1
1025	решения этой	1	1
1026	и действительной	1	1
1027	и героиня	1	1
1028	действительно в	1	1
1029	как мы	6	1
1030	мысли и	1	1
1031	формы и	4	1
1032	не к	1	1
1033	он действительно	1	1
1034	а эти	1	1
1035	ее не	2	1
1036	здесь этот	1	1
1037	единство в	1	1
1038	любви и	3	1
