N	3gram	Potebnia_M	formyVre
143	могут быть только	2	1
144	если же в	1	1
145	и все же	1	1
146	что во всех	2	1
147	иное значение чем	1	1
148	не только на	1	1
149	связанные с этим	2	1
150	жизни все что	1	1
151	потому что не	5	1
152	и др и	1	1
153	то есть здесь	1	1
154	и вопрос о	1	1
155	в этих последних	1	1
156	сама по себе	4	1
157	каждая из этих	1	1
158	с тех пор	1	1
159	прежде всего его	1	1
160	только то что	1	1
161	далеко не полное	1	1
162	и телесной жизни	1	1
163	одном и том	3	1
164	в этом телесном	1	1
165	не то что	1	1
166	и в том	3	1
167	так как в	2	1
168	не без основания	1	1
169	ни для кого	2	1
170	и не может	1	1
171	то что происходит	1	1
172	есть одна из	1	1
173	между ними не	1	1
174	она еще не	1	1
175	что во время	1	1
176	то время когда	2	1
177	но эти формы	1	1
178	вовсе не представляется	1	1
179	в одном из	2	1
180	и ни для	1	1
181	высшей степени развития	1	1
182	здесь не как	1	1
183	не имеют в	1	1
184	и для него	1	1
185	и том же	3	1
186	имеет место и	1	1
187	очень важную роль	2	1
188	форма в которой	1	1
189	самой жизни и	1	1
190	человек вовсе не	1	1
191	для нас не	1	1
192	и может быть	4	1
193	на последующее развитие	1	1
194	каждый из этих	1	1
195	но дело в	2	1
196	оно делает возможным	1	1
197	нисколько не противоречит	1	1
198	то же значение	1	1
199	не имеем в	1	1
200	до того что	1	1
201	этой точки зрения	1	1
202	потому только что	1	1
203	в некоторых из	1	1
204	что то же	1	1
205	то что в	2	1
206	то есть как	1	1
207	не связанных между	1	1
208	проч и уже	1	1
209	и той же	3	1
210	и на ней	1	1
211	друг другу и	2	1
212	они с самого	2	1
213	в них не	2	1
214	и в самой	1	1
215	какие мы видим	1	1
216	мы до сих	1	1
217	на самом деле	2	1
218	во всех случаях	1	1
219	можно бы было	1	1
220	было бы при	1	1
221	так как на	1	1
222	смысле этого слова	3	1
223	подобно тому как	7	1
224	что мы находим	1	1
225	к которому мы	2	1
226	мы будем называть	1	1
227	которые могут быть	2	1
228	мы говорим здесь	1	1
229	то есть его	1	1
230	главным образом в	1	1
231	бы они ни	2	1
232	так что в	2	1
233	именно в том	1	1
234	как мы видели	1	1
235	могут быть сведены	1	1
236	они ни были	2	1
237	но во всяком	3	1
238	известно например что	1	1
239	том что он	1	1
240	он не мог	1	1
241	между тем как	1	1
242	что касается до	2	1
243	друг в друга	1	1
244	не могут быть	5	1
245	так же невозможно	1	1
246	в таком виде	2	1
247	а так как	3	1
248	друг другу то	1	1
249	все в нем	1	1
250	что в нем	1	1
251	притом не только	2	1
252	в разных местах	1	1
253	одной и той	3	1
254	то есть к	1	1
255	только свет и	1	1
256	во всем этом	1	1
257	и находятся в	1	1
258	и связанные с	1	1
259	но и для	2	1
260	и в процессе	1	1
261	внутренняя форма слова	1	1
