N	2gram	Losev_Prob	Dialekti
246	что для	2	10
247	чтобы не	1	10
248	содержит в	1	10
249	за пределы	1	10
250	то и	7	10
251	нет никакой	6	10
252	времени и	1	10
253	если мы	2	10
254	только о	3	10
255	или другой	1	10
256	нет ни	4	10
257	в его	19	10
258	в их	4	10
259	это было	2	10
260	идеи и	1	10
261	в частности	5	10
262	и можно	6	10
263	как мы	5	10
264	бытия и	1	10
265	как будто	9	10
266	и уже	2	10
267	история и	1	9
268	или по	1	9
269	при этом	6	9
270	тому что	2	9
271	случае не	2	9
272	не как	3	9
273	в этих	3	9
274	и на	9	9
275	мир и	2	9
276	в котором	5	9
277	в противоположность	3	9
278	ничто не	1	9
279	в одном	6	9
280	и когда	1	9
281	превращается в	1	9
282	и он	5	9
283	мы можем	5	9
284	бы в	2	9
285	на этом	1	9
286	общего с	2	9
287	и по	2	9
288	была бы	3	9
289	больше ничего	1	9
290	с ними	1	9
291	то время	4	9
292	все на	1	9
293	как о	6	9
294	и более	3	9
295	всех этих	3	9
296	тут не	1	9
297	и от	7	9
298	или иной	4	9
299	а если	4	9
300	между собою	2	9
301	имеется в	1	9
302	как он	2	9
303	в истории	1	9
304	от него	1	8
305	даже в	2	8
306	в отношении	8	8
307	но все	6	8
308	в дальнейшем	7	8
309	при условии	1	8
310	вот почему	1	8
311	миф о	8	8
312	уже о	2	8
313	уже и	4	8
314	всегда и	2	8
315	нет и	3	8
316	все время	5	8
317	с одной	5	8
318	это мы	2	8
319	и чисто	2	8
320	по одному	2	8
321	не будет	4	8
322	есть символ	3	8
323	что эта	3	8
324	этом смысле	4	8
325	в этой	14	8
326	или иначе	3	8
327	в одной	2	8
328	мифа но	1	8
329	один из	2	8
330	и из	1	8
331	науки и	2	8
332	не на	1	8
333	но вот	1	8
334	ничего общего	6	8
335	когда мы	1	8
336	у меня	2	8
337	при помощи	12	8
338	в поэзии	1	8
339	у нас	17	8
340	на самом	2	8
341	бы и	1	8
342	и без	5	8
343	только и	9	8
344	того или	3	8
345	бы только	1	8
346	но она	1	8
347	если она	1	8
348	все что	2	7
349	мы и	2	7
350	говоря уже	2	7
351	в религии	1	7
352	как она	1	7
353	есть именно	1	7
354	тем что	2	7
355	но он	5	7
356	на другое	1	7
357	мира и	5	7
358	всего прочего	1	7
359	на первый	1	7
360	и образ	1	7
361	не всегда	5	7
362	точно так	4	7
363	как на	1	7
364	он сам	3	7
365	что существует	1	7
366	это я	1	7
367	и сама	4	7
368	в аллегории	2	7
369	это конечно	2	7
370	связи с	11	7
371	во внимание	1	7
372	но для	2	7
373	в конце	10	7
374	в связи	11	7
375	в мире	1	7
376	а только	5	7
377	то ни	4	7
378	для мифа	1	7
379	с какой	1	7
380	истории и	1	7
381	его как	2	7
382	даже если	2	7
383	и ничего	1	7
384	его с	2	7
385	и при	2	7
386	из которых	2	7
387	так или	3	7
388	заключается в	1	7
389	отношения к	1	7
390	как в	3	7
391	со стороны	1	7
392	только одно	1	7
393	в сравнении	4	7
394	и больше	1	7
395	для меня	1	7
396	и об	2	7
397	не потому	1	7
398	что здесь	8	7
399	без всякого	3	7
400	с его	3	7
401	он должен	2	7
402	и всякий	2	7
403	будет ли	1	7
404	и где	1	7
405	очень много	3	7
406	понимать как	1	7
407	что этот	6	7
408	и я	1	7
409	не говоря	2	7
410	и их	7	7
411	из этих	2	7
412	так чтобы	1	7
413	тем самым	2	7
414	отождествляется с	1	7
415	мифа в	1	7
416	нуждается в	2	7
417	об его	3	6
418	можно и	1	6
419	о чем	2	6
420	более или	1	6
421	символ в	3	6
422	в природе	1	6
423	уже в	4	6
424	а что	1	6
425	одной стороны	5	6
426	в другом	6	6
427	когда она	1	6
428	образ и	1	6
429	коем случае	3	6
430	тут же	7	6
431	во всех	2	6
432	она и	2	6
433	она в	2	6
434	по своей	3	6
435	в которой	7	6
436	как таковое	1	6
437	быть только	6	6
438	я и	1	6
439	именно как	1	6
440	во что	1	6
441	а она	1	6
442	можно было	4	6
443	смысла и	1	6
444	того кто	1	6
445	друг другу	1	6
446	от всякого	1	6
447	с тем	7	6
448	и они	3	6
449	вместе с	15	6
450	никто не	1	6
451	себя и	1	6
452	о котором	4	6
453	еще и	6	6
454	ни к	2	6
455	тотчас же	2	6
456	того чтобы	3	6
457	это все	2	6
458	не быть	1	6
459	но лишь	1	6
460	но о	2	6
461	мог бы	2	6
462	каком смысле	1	6
463	всяком случае	6	6
464	если только	2	6
465	для него	2	6
466	природы и	2	6
467	они не	3	6
468	в коем	3	6
469	того как	5	6
470	сравнении с	4	6
471	ее в	2	6
472	то мы	1	6
473	с их	1	6
474	и знания	1	6
475	но с	1	6
476	по существу	2	6
477	вообще не	1	6
478	чтобы быть	1	6
479	по своему	3	6
480	его в	9	6
481	или менее	1	6
482	бы ни	1	6
483	мере в	4	6
484	и почти	1	6
485	только так	1	6
486	дело не	1	6
487	но я	2	6
488	в науке	2	6
489	оказывается что	5	6
490	на всю	1	6
491	при всем	3	6
492	идет речь	2	6
493	этой точки	2	6
494	отношение к	3	6
495	и прежде	2	6
496	для этого	2	6
497	и совершенно	2	6
498	а я	1	6
499	в той	5	5
500	сам собою	1	5
501	а есть	1	5
502	до сих	3	5
503	в своих	3	5
504	именно о	2	5
505	или на	1	5
506	если он	4	5
507	например в	1	5
508	я могу	1	5
509	что по	1	5
510	их в	1	5
511	в одно	6	5
512	в это	3	5
513	об ее	1	5
514	но даже	6	5
515	солнце и	1	5
516	мыслить и	2	5
517	тела в	1	5
518	смысле не	1	5
519	знание и	1	5
520	к этому	2	5
521	нет никаких	1	5
522	уже по	2	5
523	есть также	1	5
524	едва ли	13	5
525	гораздо более	5	5
526	все в	3	5
527	все его	1	5
528	что у	6	5
529	разные слои	1	5
530	души и	1	5
531	после этого	1	5
532	в качестве	9	5
533	тому же	5	5
534	свободы и	4	5
535	и другое	6	5
536	что его	4	5
537	что под	1	5
538	тот кто	2	5
539	в понятии	1	5
540	и она	1	5
541	и у	8	5
542	сих пор	3	5
543	действительности и	4	5
544	имеет ничего	2	5
545	в целях	3	5
546	также не	1	5
547	но так	2	5
548	не раз	4	5
549	почему же	1	5
550	своей и	1	5
551	чаще всего	1	5
552	же мы	1	5
553	в него	1	5
554	были бы	1	5
555	от нее	2	5
556	если в	2	5
557	почти не	1	5
558	же что	1	5
559	во-первых это	1	5
560	учения о	1	5
561	и так	3	5
562	состоит из	1	5
563	том смысле	2	5
564	которая не	1	5
565	не является	2	5
566	во мне	1	5
567	тех пор	1	5
568	только один	2	5
569	для нее	1	5
570	со всей	2	5
571	отношении к	1	5
572	и во	2	5
573	в символе	2	5
574	с мифологией	1	5
575	получается что	1	5
576	во времени	1	5
577	зависит от	1	5
578	он и	5	5
579	без этого	1	5
580	есть уже	1	5
581	ведь это	1	5
582	же не	4	5
583	с той	1	5
584	весь мир	1	5
585	из этого	6	5
586	сама личность	1	5
587	раз и	2	5
588	бы это	1	5
589	в области	3	5
590	только к	1	5
591	надо было	1	5
592	когда он	3	5
593	или как	1	5
594	к ней	2	5
595	конце концов	7	5
596	и наконец	4	5
597	что на	1	5
598	вплоть до	2	5
599	можно говорить	1	4
600	и очень	3	4
601	еще более	4	4
602	что человек	1	4
603	миф в	1	4
604	нас в	5	4
605	далее в	1	4
606	исторического процесса	1	4
607	от этих	1	4
608	как они	1	4
609	жизнь в	3	4
610	равно как	2	4
611	если угодно	1	4
612	из самых	1	4
613	представление о	2	4
614	его на	3	4
615	только для	5	4
616	говорить не	1	4
617	в этот	4	4
618	и этого	2	4
619	одному тому	1	4
620	и должно	1	4
621	видно что	2	4
622	с другим	1	4
623	к ним	3	4
624	и науки	1	4
625	воли и	2	4
626	что даже	1	4
627	а мы	1	4
628	бы то	4	4
629	не зная	1	4
630	чтобы это	1	4
631	его самого	1	4
632	с тех	1	4
633	и нужно	1	4
634	у него	13	4
635	но совершенно	1	4
636	будто бы	5	4
637	и отношение	1	4
638	на себя	2	4
639	из мифа	1	4
640	человек и	2	4
641	сводится на	1	4
642	и вместе	3	4
643	не нужно	1	4
644	что их	1	4
645	тут нет	1	4
646	чтобы понять	1	4
647	в каждом	2	4
648	о себе	3	4
649	людей и	13	4
650	личность в	1	4
651	дана в	1	4
652	если не	6	4
653	и аллегорией	2	4
654	образ не	1	4
655	или же	2	4
656	хотя в	1	4
657	и является	6	4
658	из двух	1	4
659	что бы	1	4
660	не по	1	4
661	т п	1	4
662	главным образом	1	4
663	мы будем	2	4
664	а как	2	4
665	иначе не	1	4
666	личности когда	1	4
667	это время	3	4
668	и здесь	1	4
669	как с	2	4
670	я по	1	4
671	ни аллегория	1	4
672	был бы	2	4
673	это уже	4	4
674	совершенно ничего	1	4
675	сама жизнь	1	4
676	со всеми	5	4
677	поэтому и	4	4
678	почти всегда	3	4
679	что угодно	1	4
680	можно назвать	2	4
681	мы имели	1	4
682	поэзии и	1	4
683	который не	1	4
684	том как	2	4
685	наконец и	1	4
686	у которого	2	4
687	это только	1	4
688	для всякого	1	4
689	заметить что	1	4
690	только одна	1	4
691	и смерть	1	4
692	но именно	2	4
693	стороны не	1	4
694	у них	1	4
695	друг друга	1	4
696	когда они	1	4
697	тоже не	2	4
698	смысле что	1	4
699	и также	1	4
700	данном случае	5	4
701	и этим	1	4
702	в предыдущем	1	4
703	личности как	1	4
704	этом отношении	4	4
705	себя самого	3	4
706	к мифологии	1	4
707	то самое	1	4
708	то он	2	4
709	здесь в	7	4
710	что ни	1	4
711	в общем	1	4
712	говорят о	1	4
713	субъект и	1	4
714	меньше всего	2	4
715	на все	1	4
716	или что	1	4
717	бы мы	1	4
718	но уже	3	4
719	как результат	1	4
720	к жизни	1	4
721	на них	1	4
722	что эти	1	4
723	только лишь	1	4
724	эти последние	1	4
725	по воздуху	1	4
726	себе что	1	4
727	и миф	1	4
728	что касается	5	4
729	образа в	1	4
730	ни просто	1	4
731	человека и	4	4
732	и всех	2	4
733	в каких	3	4
734	же самое	2	4
735	говорил о	1	4
736	и материи	1	4
737	но эта	2	4
738	же можно	1	4
739	же в	4	4
740	больше как	1	4
741	такой же	1	4
742	говорить об	1	4
743	об этой	2	4
744	а он	2	4
745	ведь и	1	4
746	из себя	1	4
747	на небо	8	4
748	на ту	1	4
749	себе а	3	4
750	что было	1	3
751	находим в	4	3
752	для всех	2	3
753	никогда и	1	3
754	ней не	1	3
755	тех кто	1	3
756	этот момент	1	3
757	науке и	1	3
758	нас к	1	3
759	от одного	4	3
760	если и	4	3
761	в новую	1	3
762	форму и	2	3
763	из чего	1	3
764	и требует	1	3
765	мифе о	1	3
766	бы все	1	3
767	в корне	2	3
768	уже нет	1	3
769	ни было	2	3
770	этой стороны	1	3
771	и смерти	3	3
772	а скорее	2	3
773	в первую	1	3
774	больше чем	2	3
775	не могли	2	3
776	света и	1	3
777	этот миф	3	3
778	мифологии в	1	3
779	из жизни	1	3
780	вообще как	1	3
781	просто о	1	3
782	символ и	3	3
783	говорит что	1	3
784	в абсолютном	1	3
785	самого начала	3	3
786	от своего	1	3
787	в чистом	1	3
788	я с	2	3
789	этих последних	1	3
790	она ни	1	3
791	верить в	1	3
792	на него	3	3
793	же она	1	3
794	во всей	1	3
795	момент в	1	3
796	раз на	1	3
797	и мало	1	3
798	себе самом	1	3
799	всего в	1	3
800	содержится в	1	3
801	до степени	1	3
802	указать на	1	3
803	об одном	1	3
804	сама же	1	3
805	от всякой	1	3
806	имеем дело	1	3
807	верит в	4	3
808	с другими	1	3
809	и никакой	1	3
810	не от	1	3
811	стремится к	1	3
812	и всякой	1	3
813	то она	1	3
814	совершенно ясно	2	3
815	и человек	1	3
816	у баратынского	1	3
817	не мир	1	3
818	что вы	1	3
819	на земле	11	3
820	и которые	3	3
821	уже давно	2	3
822	и жизнь	1	3
823	о которых	2	3
824	это тоже	1	3
825	но к	2	3
826	не был	1	3
827	здесь как	5	3
828	тогда получится	2	3
829	сами не	1	3
830	а с	4	3
831	что же?	4	3
832	принять во	1	3
833	не содержится	4	3
834	совсем не	4	3
835	между тем	2	3
836	то уже	1	3
837	не так	4	3
838	зрения в	1	3
839	общего не	1	3
840	не мог	5	3
841	в москве	1	3
842	я в	4	3
843	это вовсе	1	3
844	найти в	1	3
845	мы теперь	1	3
846	сказать о	2	3
847	или иного	2	3
848	в глубину	1	3
849	понятия и	2	3
850	должны сказать	1	3
851	против этого	1	3
852	и смысл	1	3
853	и этот	1	3
854	и сейчас	2	3
855	вот тут-то	2	3
856	своего собственного	1	3
857	и свое	2	3
858	для себя	6	3
859	уже нельзя	1	3
860	не знаете	1	3
861	мы в	1	3
862	утверждает что	1	3
863	и делает	2	3
864	этого мифа	2	3
865	мы понимаем	1	3
866	то на	1	3
867	и будет	1	3
868	в бесконечность	1	3
869	солнца и	5	3
870	я хочу	1	3
871	если брать	1	3
872	к другому	5	3
873	бы не	4	3
874	всем этом	1	3
875	в очень	1	3
876	тех же	1	3
877	как одно	1	3
878	к свету	1	3
879	еще на	1	3
880	уже с	1	3
881	да еще	1	3
882	остается только	1	3
883	с которой	1	3
884	или иных	2	3
885	материи и	2	3
886	о своем	2	3
887	вслед за	2	3
888	ее с	1	3
889	у достоевского	4	3
890	чем не	2	3
891	но без	1	3
892	входить в	3	3
893	тем же	4	3
894	по преимуществу	2	3
895	одной из	5	3
896	в сознании	3	3
897	здесь не	12	3
898	мифологию с	1	3
899	даже вообще	1	3
900	тот же	6	3
901	человека но	2	3
902	не указывает	1	3
903	но на	1	3
904	личности которая	2	3
905	нас не	3	3
906	и которая	3	3
907	такое же	1	3
908	мало того	1	3
909	как у	1	3
910	для нас	14	3
911	указание на	2	3
912	как именно	5	3
913	однако не	2	3
914	без всяких	1	3
915	этого не	2	3
916	а то	2	3
917	указывает на	4	3
918	в какой	5	3
919	является не	2	3
920	силу этого	1	3
921	к своему	3	3
922	по его	2	3
923	когда же	1	3
924	и оно	1	3
925	должен быть	2	3
926	при его	2	3
927	зная что	1	3
928	с самого	3	3
929	или прямо	1	3
930	на свои	1	3
931	или иную	1	3
932	церкви и	1	3
933	ту или	1	3
934	художественного образа	4	3
935	но всегда	2	3
936	мифе и	1	3
937	просто не	1	3
938	в свою	4	3
939	в искусстве	2	3
940	нового времени	4	3
941	далеко не	6	3
942	вообще на	1	3
943	можно найти	6	3
944	как то	1	3
945	и самой	2	3
946	как из	1	3
947	несмотря ни	1	3
948	человеческого сознания	1	3
949	откуда и	2	3
950	в который	2	3
951	можно судить	1	3
952	проявление личности	1	3
953	это можно	2	3
954	действительно не	1	3
955	в голову	1	3
956	она действительно	1	3
957	он с	2	3
958	а без	1	3
959	не к	3	3
960	до полной	1	3
961	надо уметь	1	2
962	нужно однако	1	2
963	к другу	1	2
964	человеческой жизни	5	2
965	здесь же	1	2
966	если его	1	2
967	сама собой	1	2
968	здесь именно	1	2
969	выводу что	1	2
970	как здесь	1	2
971	в последнее	1	2
972	которые не	1	2
973	мы все	1	2
974	бы даже	4	2
975	и имеет	1	2
976	эта идея	2	2
977	следует что	1	2
978	образ без	1	2
979	но тем	2	2
980	угодно но	1	2
981	что то	1	2
982	те же	1	2
983	своей истории	1	2
984	на нас	1	2
985	остановиться на	2	2
986	же эти	1	2
987	новое место	1	2
988	пространства в	1	2
989	природы или	1	2
990	в духе	4	2
991	именно он	1	2
992	вот что	4	2
993	и сам	5	2
994	жизни или	1	2
995	небо и	2	2
996	уже на	2	2
997	друг к	1	2
998	том или	3	2
999	меня в	4	2
1000	в порядке	1	2
1001	когда в	1	2
1002	поскольку он	1	2
1003	поэтому необходимо	1	2
1004	такие образы	1	2
1005	в солнце	1	2
1006	всем его	1	2
1007	науки в	1	2
1008	первый взгляд	1	2
1009	сам же	4	2
1010	во все	3	2
1011	где-то в	1	2
1012	себе все	2	2
1013	он был	5	2
1014	мы увидим	1	2
1015	начале и	1	2
1016	на очень	1	2
1017	начиная от	1	2
1018	всего что	1	2
1019	свою личность	1	2
1020	не должен	1	2
1021	искусства и	1	2
1022	говорит об	1	2
1023	времени в	1	2
1024	уже было	1	2
1025	смысле слова	12	2
1026	трактуется как	3	2
1027	в различных	1	2
1028	ни одного	1	2
1029	не вполне	2	2
1030	где и	1	2
1031	себе в	2	2
1032	свою очередь	2	2
1033	от меня	1	2
1034	любви к	2	2
1035	в глаза	3	2
1036	мере не	5	2
1037	и остается	1	2
1038	на одну	2	2
1039	в вечном	2	2
1040	мифа о	20	2
1041	ней и	1	2
1042	наряду с	2	2
1043	духа и	2	2
1044	они должны	1	2
1045	новое время	3	2
1046	в нашем	5	2
1047	с этими	1	2
1048	но никак	1	2
1049	в груди	1	2
1050	и всякого	1	2
1051	именно с	1	2
1052	от них	2	2
1053	всю ее	1	2
1054	нем не	1	2
1055	индивидуализма и	2	2
1056	на котором	1	2
1057	ни стало	1	2
1058	превратился в	1	2
1059	в черном	2	2
1060	жизни с	1	2
1061	духа с	1	2
1062	с своим	1	2
1063	земли или	1	2
1064	не замечают	1	2
1065	он только	1	2
1066	представим себе	1	2
1067	по природе	1	2
1068	мы как	1	2
1069	не видел	1	2
1070	на том	1	2
1071	но еще	2	2
1072	как наличие	1	2
1073	именно для	4	2
1074	проявляется в	3	2
1075	когда люди	1	2
1076	в миф	1	2
1077	не думает	1	2
1078	на стадии	2	2
1079	общества в	3	2
1080	его только	1	2
1081	свет и	1	2
1082	бы что	1	2
1083	все прочие	2	2
1084	котором мы	1	2
1085	ноги и	1	2
1086	чем в	1	2
1087	и других	1	2
1088	в мысли	1	2
1089	такое понимание	1	2
1090	от тех	1	2
1091	ее от	1	2
1092	пока только	1	2
1093	прежде чем	2	2
1094	и говорит	2	2
1095	это нисколько	1	2
1096	и структуру	1	2
1097	как его	1	2
1098	человек по	1	2
1099	и хорошо	1	2
1100	на тот	2	2
1101	теми или	1	2
1102	человек в	1	2
1103	свету и	1	2
1104	и оказывается	1	2
1105	существуют только	1	2
1106	больше и	1	2
1107	должно было	1	2
1108	его жизни	1	2
1109	больше всего	1	2
1110	людьми и	1	2
1111	индивидуализм и	1	2
1112	в других	5	2
1113	и радости	1	2
1114	а для	1	2
1115	вопроса о	1	2
1116	миф а	1	2
1117	творчества и	1	2
1118	конечно прежде	1	2
1119	из предыдущего	1	2
1120	и быть	1	2
1121	можно мыслить	1	2
1122	бы к	1	2
1123	что отношения	1	2
1124	в облаках	1	2
1125	и образа	1	2
1126	никакой мифологии	2	2
1127	ли будет	1	2
1128	но до	1	2
1129	конечно тоже	1	2
1130	ли на	1	2
1131	и судьба	1	2
1132	ночь у	1	2
1133	но ясно	3	2
1134	и этой	1	2
1135	жизни мы	1	2
1136	но зато	1	2
1137	не были	1	2
1138	в тех	2	2
1139	а во-вторых	1	2
1140	им самим	1	2
1141	а все	1	2
1142	который мы	1	2
1143	без этих	1	2
1144	перед лицом	1	2
1145	этот вопрос	1	2
1146	с ней	3	2
1147	управляет всем	1	2
1148	нем и	2	2
1149	есть смерть	1	2
1150	бороться с	1	2
1151	на который	1	2
1152	однако в	4	2
1153	время на	1	2
1154	и др	1	2
1155	но ее	1	2
1156	берется в	1	2
1157	все живое	1	2
1158	вообще это	1	2
1159	сливаются в	2	2
1160	не ее	1	2
1161	которые были	2	2
1162	ни за	2	2
1163	же необходимо	1	2
1164	разве только	1	2
1165	и нельзя	1	2
1166	было с	1	2
1167	и самый	1	2
1168	в оценке	1	2
1169	во втором	2	2
1170	из возможных	1	2
1171	существования и	1	2
1172	достоевского в	1	2
1173	они и	2	2
1174	чувство и	1	2
1175	то есть	38	2
1176	также что	1	2
1177	жизни а	1	2
1178	в античном	6	2
1179	и прочих	1	2
1180	с такой	2	2
1181	и кроме	1	2
1182	сколько угодно	1	2
1183	и далее	1	2
1184	диалектические категории	1	2
1185	тогда он	1	2
1186	на небе	2	2
1187	природе и	1	2
1188	заключается не	2	2
1189	никакому сомнению	1	2
1190	не требует	1	2
1191	он на	1	2
1192	в другой	1	2
1193	разного рода	4	2
1194	в человеке	1	2
1195	к выводу	1	2
1196	случае нельзя	1	2
1197	или к	4	2
1198	за это	6	2
1199	только еще	3	2
1200	она становится	1	2
1201	в я	1	2
1202	не ясно	1	2
1203	единая и	1	2
1204	конечно и	1	2
1205	и ночь	1	2
1206	имеет значение	1	2
1207	их и	1	2
1208	понимать не	1	2
1209	однако тут	1	2
1210	еще с	1	2
1211	на месте	2	2
1212	совершенно правильно	1	2
1213	есть какая-нибудь	1	2
1214	или другими	1	2
1215	доходит до	2	2
1216	из тех	3	2
1217	к его	5	2
1218	если принять	1	2
1219	с простой	1	2
1220	менее в	2	2
1221	и просто	3	2
1222	жизни в	7	2
1223	надо считать	1	2
1224	ли он	2	2
1225	не знали	1	2
1226	могут сказать	1	2
1227	эта последняя	2	2
1228	знает что	3	2
1229	всей своей	2	2
1230	только он	1	2
1231	и мифологии	1	2
1232	своей жизни	1	2
1233	в небе	1	2
1234	он мог	1	2
1235	самое это	1	2
1236	но оно	1	2
1237	есть попросту	1	2
1238	и ясно	2	2
1239	и состоит	1	2
1240	от прочих	1	2
1241	это то	1	2
1242	таком виде	1	2
1243	земли и	2	2
1244	в древней	1	2
1245	и поэтому	2	2
1246	его тела	1	2
1247	внимание на	4	2
1248	и никто	1	2
1249	самый этот	1	2
1250	слова и	1	2
1251	развития и	2	2
1252	есть он	2	2
1253	именно на	2	2
1254	и вся	1	2
1255	а о	1	2
1256	на землю	7	2
1257	этой жизни	2	2
1258	и до	2	2
1259	более и	1	2
1260	и земли	2	2
1261	у человека	1	2
1262	определенного рода	1	2
1263	в обоих	2	2
1264	было и	1	2
1265	нет в	1	2
1266	который хотя	1	2
1267	в теле	1	2
1268	имеем в	1	2
1269	мне не	1	2
1270	но который	1	2
1271	к науке	1	2
1272	него и	2	2
1273	ее не	1	2
1274	от которой	1	2
1275	но от	1	2
1276	своем месте	1	2
1277	далекая от	1	2
1278	в образе	2	2
1279	только при	1	2
1280	совсем другое	2	2
1281	этих примерах	1	2
1282	где бы	1	2
1283	достаточно глубоко	1	2
1284	это одно	1	2
1285	реальных вещей	1	2
1286	из него	1	2
1287	не вижу	1	2
1288	часто и	1	2
1289	был в	3	2
1290	они были	1	2
1291	у тех	1	2
1292	где нет	1	2
1293	жизни но	1	2
1294	об их	1	2
1295	бога как	1	2
1296	ставится вопрос	1	2
1297	природных стихий	1	2
1298	что ему	1	2
1299	но когда	1	2
1300	мы могли	1	2
1301	день и	1	2
1302	пришли к	1	2
1303	примеров на	1	2
1304	всем том	1	2
1305	и уж	1	2
1306	он как	2	2
1307	везде тут	1	2
1308	как сама	1	2
1309	не для	2	2
1310	бы на	3	2
1311	искусству и	1	2
1312	причем все	1	2
1313	что только	3	2
1314	мы совершенно	1	2
1315	в полном	1	2
1316	на одной	1	2
1317	силу и	1	2
1318	чем он	1	2
1319	мифологии но	1	2
1320	основана на	1	2
1321	раз в	2	2
1322	от своих	3	2
1323	только очень	1	2
