N	2gram	Vygotskiy_	RusskieA
104	что по	3	8
105	так же	19	8
106	после этого	1	8
107	связи с	2	8
108	во всех	6	8
109	что это	15	8
110	подобно тому	1	8
111	их в	4	8
112	в россии	1	8
113	того чтобы	43	8
114	как например	2	8
115	того что	12	8
116	ее в	2	8
117	в данном	4	8
118	не все	3	8
119	как уже	1	8
120	тому как	3	8
121	для того	45	8
122	же в	3	8
123	в это	2	7
124	в руках	1	7
125	в своем	12	7
126	на них	3	7
127	к нему	1	7
128	не в	12	7
129	в свете	1	7
130	а с	7	7
131	мы рассмотрим	1	7
132	было бы	15	7
133	главным образом	3	7
134	только в	12	7
135	еще в	2	7
136	это время	1	7
137	говорится что	2	7
138	из этих	4	7
139	а не	16	7
140	в деревне	1	7
141	начиная с	1	7
142	до конца	7	7
143	ничего не	4	7
144	не можем	8	7
145	и как	10	7
146	предположить что	2	7
147	мы должны	10	7
148	по этому	5	7
149	как будто	7	7
150	в эти	1	7
151	для этого	12	7
152	с собой	3	6
153	же как	4	6
154	к тому	12	6
155	что этот	3	6
156	выше мы	1	6
157	и другой	1	6
158	только на	4	6
159	но они	2	6
160	в одном	5	6
161	уже указывалось	1	6
162	что она	10	6
163	после того	1	6
164	в качестве	2	6
165	чем в	3	6
166	в таком	4	6
167	тому что	11	6
168	на земле	1	6
169	должно было	2	6
170	и у	1	6
171	на этом	11	6
172	многих случаях	1	6
173	в этой	15	6
174	в нем	13	6
175	видели что	1	6
176	должен был	7	6
177	с ними	1	6
178	приводит к	2	6
179	и более	1	6
180	что здесь	3	6
181	друг друга	1	6
182	в первый	1	6
183	или с	2	6
184	в их	3	6
185	на нее	2	6
186	все эти	5	6
187	так в	4	6
188	а иногда	1	6
189	связаны с	2	6
190	она не	1	6
191	но она	3	6
192	и их	3	6
193	этому поводу	4	6
194	и о	5	6
195	и к	5	5
196	эта теория	6	5
197	в разных	1	5
198	нас к	1	5
199	например в	2	5
200	только для	2	5
201	к земле	1	5
202	с этим	4	5
203	вопрос о	6	5
204	с другой	12	5
205	связь между	2	5
206	по поводу	6	5
207	с целью	1	5
208	что от	2	5
209	не было	2	5
210	такие же	1	5
211	мы уже	7	5
212	или же	1	5
213	в тех	3	5
214	можно было	6	5
215	и др	2	5
216	там где	6	5
217	в то	6	5
218	прежде всего	6	5
219	в особенности	3	5
220	его с	2	5
221	тогда когда	1	5
222	с ним	4	5
223	для них	1	5
224	к таким	3	5
225	что он	30	5
226	ничего общего	1	5
227	то и	1	5
228	в свою	3	5
229	к себе	1	5
230	заметить что	1	5
231	но если	3	5
232	в избу	1	5
233	и для	13	5
234	тот же	5	5
235	в его	8	5
236	вывод что	1	5
237	на самом	9	5
238	за этим	2	5
239	или даже	1	5
240	и потому	8	5
241	на поле	1	5
242	не с	2	5
243	их на	1	5
244	в целом	7	5
245	вплоть до	1	5
246	во всем	3	4
247	или по	1	4
248	кроме того	1	4
249	не столько	1	4
250	их не	2	4
251	как они	3	4
252	в своих	9	4
253	но все	5	4
254	именно в	9	4
255	во всяком	2	4
256	некоторые из	1	4
257	на этой	1	4
258	в котором	5	4
259	не что	2	4
260	в глаза	2	4
261	в отличие	3	4
262	от них	1	4
263	не просто	6	4
264	и из	3	4
265	что у	7	4
266	что иное	2	4
267	она как	1	4
268	она в	1	4
269	несмотря на	5	4
270	не соответствует	1	4
271	но он	6	4
272	которое в	2	4
273	не был	1	4
274	под именем	1	4
275	в руки	3	4
276	здесь мы	2	4
277	тем и	1	4
278	этот вопрос	6	4
279	ко времени	1	4
280	природы и	1	4
281	что для	6	4
282	но есть	1	4
283	могут быть	8	4
284	и от	2	4
285	показывают что	1	4
286	этих песен	1	4
287	означает что	1	4
288	для объяснения	1	4
289	и здесь	11	4
290	та же	6	4
291	за ним	3	4
292	бы дело	1	4
293	если в	1	4
294	и при	3	4
295	и другим	2	4
296	не на	1	4
297	так называемый	1	4
298	то время	4	4
299	в основе	9	4
300	где есть	1	4
301	совпадают с	2	4
302	и до	4	4
303	это имеет	2	4
304	и там	2	4
305	и под	3	4
306	на две	1	4
307	этого слова	1	4
308	всяком случае	1	4
309	у них	1	4
310	нас не	2	4
311	уже в	7	4
312	на кладбище	2	4
313	его и	2	4
314	парни и	1	4
315	такой же	2	4
316	по своему	1	4
317	отличие от	3	4
318	в ней	5	4
319	связано с	1	4
320	к ней	3	4
321	которые в	2	4
322	и ее	1	4
323	иное как	2	4
324	что один	1	3
325	все что	1	3
326	к другу	5	3
327	которые не	2	3
328	совершенно очевидно	6	3
329	говорит о	5	3
330	в какой	5	3
331	и другими	2	3
332	в виду	5	3
333	более или	1	3
334	на которых	2	3
335	из самых	3	3
336	дают возможность	1	3
337	детей и	1	3
338	имеет место	3	3
339	в одно	1	3
340	разные стороны	1	3
341	как только	5	3
342	на первый	2	3
343	от этого	1	3
344	говорится о	2	3
345	еще далеко	1	3
346	он был	3	3
347	пор пока	2	3
348	увидим что	13	3
349	не имеем	2	3
350	по отношению	3	3
351	что ее	1	3
352	свою очередь	1	3
353	но ни	1	3
354	как на	15	3
355	на которой	1	3
356	к числу	1	3
357	находится в	2	3
358	что все	12	3
359	точки зрения	15	3
360	что именно	7	3
361	тут же	1	3
362	никогда не	15	3
363	на глазах	1	3
364	ее и	1	3
365	с одной	15	3
366	мы знаем	4	3
367	на него	4	3
368	хотя и	1	3
369	в ее	3	3
370	чем у	3	3
371	в человеческую	1	3
372	тому же	4	3
373	в которой	4	3
374	очевидно что	3	3
375	сходство с	1	3
376	в области	2	3
377	и это	13	3
378	в эту	2	3
379	сих пор	9	3
380	в русской	1	3
381	на другой	2	3
382	сюда же	1	3
383	совсем не	3	3
384	можно сделать	1	3
385	в форме	2	3
386	с таким	2	3
387	нечто вроде	1	3
388	другой день	1	3
389	когда они	2	3
390	всех этих	3	3
391	любви и	3	3
392	до сих	9	3
393	друг к	5	3
394	то есть	16	3
395	также что	1	3
396	думает что	2	3
397	из которых	5	3
398	и смех	1	3
399	сводится к	7	3
400	независимо от	1	3
401	если бы	21	3
402	их и	1	3
403	представления не	1	3
404	в своей	8	3
405	можно назвать	1	3
406	том как	1	3
407	на другие	1	3
408	смерти и	1	3
409	так чтобы	2	3
410	с точки	5	3
411	и поэтому	4	3
412	в отдельности	1	3
413	них как	1	3
414	тех пор	2	3
415	значение и	2	3
416	с которой	2	3
417	каждый из	2	3
418	и наоборот	2	3
419	нет и	2	3
420	и во	2	3
421	на этот	7	3
422	не имели	1	3
423	здесь не	1	3
424	они были	3	3
425	и то	12	3
426	только по	1	3
427	песен в	1	3
428	ее на	1	3
429	из основных	1	3
430	и этим	1	3
431	это и	7	3
432	такое же	1	3
433	что с	8	3
434	же не	2	3
435	этом не	1	3
436	которые как	1	3
437	между собою	1	3
438	с той	2	3
439	смерти в	2	3
440	на все	2	3
441	по его	5	3
442	или менее	1	3
443	в одной	4	3
444	жизнь и	2	3
445	до тех	2	3
446	быть и	2	3
447	когда он	10	3
448	что касается	4	3
449	как он	6	3
450	но вместе	1	3
451	думать что	3	3
452	на других	1	3
453	отношению к	2	3
454	на то	27	3
455	должны признать	2	3
456	и его	10	3
457	это в	5	3
458	слова в	1	3
459	и другое	6	3
460	не к	1	3
461	это на	2	2
462	от него	5	2
463	несомненно что	2	2
464	дают в	1	2
465	в игре	1	2
466	исходя из	7	2
467	к этой	2	2
468	с этой	5	2
469	под ним	1	2
470	тем как	2	2
471	перед ней	1	2
472	не как	3	2
473	время не	1	2
474	это нужно	2	2
475	нас в	2	2
476	его от	1	2
477	другой стороны	8	2
478	но что	3	2
479	и которые	1	2
480	по себе	13	2
481	значение что	1	2
482	что чем	1	2
483	от одного	2	2
484	ни одна	2	2
485	из нее	2	2
486	равно как	2	2
487	пишет для	1	2
488	если он	2	2
489	принадлежат к	1	2
490	взад и	1	2
491	его мнению	4	2
492	живого человека	1	2
493	на эту	1	2
494	когда в	2	2
495	и следовательно	3	2
496	по тому	1	2
497	но мы	4	2
498	основа и	1	2
499	у которых	1	2
500	можно сказать	4	2
501	во все	4	2
502	дают нам	2	2
503	описывается как	1	2
504	но даже	1	2
505	одной стороны	15	2
506	и должна	1	2
507	характер в	1	2
508	а когда	2	2
509	на которые	2	2
510	говорить о	1	2
511	о них	2	2
512	же говорит	1	2
513	и когда	12	2
514	людей и	1	2
515	называя его	1	2
516	этим не	1	2
517	он сообщает	1	2
518	это означало	1	2
519	более сложное	1	2
520	пока еще	1	2
521	сказать что	14	2
522	не весь	1	2
523	в нашем	3	2
524	это так	2	2
525	который в	1	2
526	день в	1	2
527	друг с	6	2
528	не имело	2	2
529	к этим	2	2
530	эта же	1	2
531	точка зрения	4	2
532	но так	1	2
533	мы видим	13	2
534	и он	7	2
535	к их	1	2
536	на которую	1	2
537	и всей	1	2
538	должно быть	6	2
539	время и	1	2
540	собой в	2	2
541	наших целей	1	2
542	но еще	3	2
543	смысле в	1	2
544	этой же	1	2
545	обстояло дело	1	2
546	что при	5	2
547	место где	1	2
548	что такое	2	2
549	и за	4	2
550	у него	9	2
551	что между	2	2
552	можно рассматривать	1	2
553	в несколько	1	2
554	как по	1	2
555	но совершенно	3	2
556	евгении онегине	1	2
557	тот кто	1	2
558	одним из	1	2
559	заключить что	2	2
560	быть только	1	2
561	другой характер	1	2
562	в конце	10	2
563	на тот	1	2
564	очень ясно	1	2
565	в евгении	1	2
566	между ними	2	2
567	они как	1	2
568	в двух	9	2
569	образом к	1	2
570	в чем	1	2
571	имеет и	2	2
572	что их	2	2
573	могло бы	4	2
574	под влиянием	3	2
575	мы указывали	1	2
576	в каждом	2	2
577	о происхождении	1	2
578	мы можем	8	2
579	в москву	8	2
580	не пели	1	2
581	и даже	4	2
582	только с	3	2
583	три раза	1	2
584	не дает	2	2
585	для наших	1	2
586	ту же	3	2
587	он не	10	2
588	решить вопрос	2	2
589	и тем	6	2
590	борьбе против	1	2
591	были связаны	1	2
592	имеет целью	2	2
593	что эта	8	2
594	не были	1	2
595	и является	2	2
596	иметь в	3	2
597	ни одно	1	2
598	его жизнь	2	2
599	когда мы	10	2
600	как известно	1	2
601	т п	5	2
602	не говорится	1	2
603	общего с	1	2
604	его как	1	2
605	это приводит	1	2
606	но нет	1	2
607	в себе	13	2
608	образом в	3	2
609	в заключение	1	2
610	в силу	3	2
611	из этого	7	2
612	на место	1	2
613	для чего	4	2
614	остановиться на	1	2
615	в него	5	2
616	должны будем	3	2
617	такого мнения	1	2
618	в один	1	2
619	в одну	1	2
620	воду в	1	2
621	от нее	2	2
622	не так	4	2
623	в состав	3	2
624	и должны	1	2
625	и затем	2	2
626	с и	11	2
627	в жизни	2	2
628	эти и	1	2
629	уже знаем	1	2
630	привело к	1	2
631	в другой	1	2
632	о которой	1	2
633	утверждает что	6	2
634	от другого	1	2
635	оно не	2	2
636	все то	6	2
637	самом деле	17	2
638	отличаются от	1	2
639	показать что	17	2
640	и вперед	1	2
641	если это	4	2
642	обращается к	1	2
643	и начало	1	2
644	и действительно	2	2
645	имеем здесь	1	2
646	к самым	1	2
647	как не	1	2
648	и так	4	2
649	себя и	3	2
650	игры и	1	2
651	при всех	1	2
652	нет в	2	2
653	перед нами	5	2
654	совершенно не	11	2
655	не является	3	2
656	вытекает из	2	2
657	и состоит	1	2
658	и если	13	2
659	относится к	2	2
660	этой работы	1	2
661	быть не	2	2
662	и теперь	2	2
663	что если	9	2
664	не могло	2	2
665	ее с	1	2
666	целый ряд	5	2
667	он есть	1	2
668	к другому	2	2
669	за пределами	1	2
670	на улице	1	2
671	с его	6	2
672	перенесено на	1	2
673	по этой	1	2
674	подойти к	1	2
675	д и	1	2
676	он должен	8	2
677	что есть	3	2
678	но оно	1	2
679	только человек	1	2
680	смерть и	1	2
681	ответ на	5	2
682	что ему	4	2
683	только одно	1	2
684	значение в	1	2
685	зовут к	1	2
686	они не	3	2
687	игре в	1	2
688	что древние	1	2
689	и всегда	1	2
690	для него	5	2
691	этом отношении	3	2
692	день и	1	2
693	как у	1	2
694	здесь в	2	2
695	из своих	1	2
696	что каждый	1	2
697	представлений и	1	2
698	основана на	2	2
699	до нового	2	2
700	от своих	1	2
701	их так	1	2
702	о характере	1	2
703	но эта	1	2
704	дело в	4	2
705	это еще	1	2
706	здесь все	1	2
707	же выводы	1	2
708	он видел	1	2
709	очень много	1	2
710	в стороне	2	2
711	и без	1	2
712	этой цели	3	2
713	на первую	1	2
714	мнение что	2	2
715	что им	2	2
716	можно показать	1	2
717	с другом	6	2
718	которые с	3	2
719	должен быть	3	2
720	а он	1	2
721	и вообще	2	2
722	тем более	1	2
723	чтобы сделать	2	2
724	что эти	4	2
725	мы попытаемся	1	2
726	ко всему	1	2
727	обычно в	1	2
728	случаи когда	1	2
729	а как	3	2
730	прав когда	9	2
731	же к	1	2
732	время а	1	2
733	в частности	6	2
734	не оставляет	1	2
735	составные части	1	2
736	в начале	1	2
737	в пределах	3	2
738	останавливаться на	2	2
739	на смерть	1	2
740	и всех	1	2
741	чем те	1	2
742	отношение к	1	2
743	и назначение	1	2
744	для такого	1	2
745	как игра	1	2
746	а через	1	2
747	в новой	1	2
748	в ту	2	2
749	этому вопросу	1	2
750	им не	1	2
751	дело здесь	2	2
752	за счет	1	2
753	и наконец	5	2
754	в той	3	1
755	что было	1	1
756	то этим	1	1
757	они указывают	2	1
758	с которыми	1	1
759	в самом	18	1
760	видели в	1	1
761	с которого	1	1
762	могут иметь	1	1
763	совершенно по	1	1
764	и статей	1	1
765	в центре	2	1
766	еще раз	2	1
767	те или	1	1
768	упоминания о	3	1
769	и очень	5	1
770	еще более	2	1
771	указывает на	8	1
772	только что	11	1
773	никаких сомнений	1	1
774	в разрешении	2	1
775	и другую	3	1
776	в применении	1	1
777	выступает на	1	1
778	который должен	1	1
779	до самого	2	1
780	из всех	1	1
781	а совершенно	2	1
782	выступают в	1	1
783	ссылаясь на	1	1
784	его два	1	1
785	или нет	1	1
786	думается что	4	1
787	которые нужны	1	1
788	те же	3	1
789	что дело	3	1
790	воплощенной в	1	1
791	него в	1	1
792	не являются	1	1
793	того общего	1	1
794	совершенно ясен	1	1
795	ссылкой на	1	1
796	только из	1	1
797	быть может	1	1
798	что наш	1	1
799	нет такого	1	1
800	не бывает	1	1
801	песен а	1	1
802	иначе чем	1	1
803	переходит к	1	1
804	в борьбе	1	1
805	или во	1	1
806	это должно	1	1
807	вот что	2	1
808	и различные	1	1
809	и сам	1	1
810	во взаимной	1	1
811	каким образом	2	1
812	происходит не	1	1
813	весь этот	1	1
814	что весь	3	1
815	мы и	2	1
816	но за	1	1
817	уже на	1	1
818	не составляют	1	1
819	рисует картину	1	1
820	выражено в	1	1
821	другую сторону	1	1
822	места и	2	1
823	его на	2	1
824	но далеко	1	1
825	необходимо для	1	1
826	в собственном	2	1
827	всегда в	1	1
828	здесь дело	2	1
829	одновременно и	1	1
830	теории он	1	1
831	весь ход	1	1
832	самым большим	1	1
833	а нечто	3	1
834	же после	4	1
835	которое не	2	1
836	целым рядом	2	1
837	кладбище в	1	1
838	отца и	2	1
839	смысл этого	3	1
840	и смерти	1	1
841	эта точка	2	1
842	представляющие собой	1	1
843	восхваления и	1	1
844	и того	2	1
845	нам не	2	1
846	одного и	2	1
847	совершенно ином	1	1
848	кто-либо из	1	1
849	человека там	1	1
850	некоторая часть	1	1
851	уже давно	4	1
852	это с	1	1
853	века в	1	1
854	не могли	4	1
855	и начинает	1	1
856	не казались	1	1
857	которые также	1	1
858	в какой-нибудь	1	1
859	применении к	1	1
860	которой он	1	1
861	в действиях	1	1
862	число таких	2	1
863	что всякое	4	1
864	доказать что	1	1
865	смерти но	1	1
866	хотя бы	5	1
867	предметом изучения	1	1
868	все свои	1	1
869	почти исключительно	1	1
870	теория верна	1	1
871	часто в	1	1
872	в другом	3	1
873	из жизни	1	1
874	а нередко	1	1
875	являются не	1	1
876	мы очень	2	1
877	по традиции	2	1
878	ставит ее	1	1
879	с трудом	1	1
880	и действия	1	1
881	поэтому мы	1	1
882	и показывает	2	1
883	но может	2	1
884	может служить	1	1
885	указать что	1	1
886	за собой	1	1
887	но имеют	1	1
888	видеть что	1	1
889	на пути	1	1
890	которые встречаются	1	1
891	а между	1	1
892	очевидным и	1	1
893	говорит что	13	1
894	и одно	1	1
895	не обязательно	1	1
896	нельзя отрицать	1	1
897	в эпосе	2	1
898	есть некоторая	1	1
899	превращается в	2	1
900	и представлениями	1	1
901	сделать вывод	1	1
902	рассуждение о	1	1
903	сомнение в	1	1
904	самое распространенное	1	1
905	не приходится	1	1
906	что песня	1	1
907	нам что	3	1
908	дело и	3	1
909	ни одного	5	1
910	мы приводили	2	1
911	такая попытка	1	1
912	установить что	1	1
913	ней и	1	1
914	нас на	1	1
915	жизни как	1	1
916	него не	1	1
917	по которым	1	1
918	упоминания об	1	1
919	наряду с	1	1
920	они должны	2	1
921	привели к	1	1
922	над этим	1	1
923	а только	1	1
924	гораздо дальше	1	1
925	такая же	1	1
926	просто в	2	1
927	с этими	1	1
928	во времена	1	1
929	то чем	1	1
930	на которого	1	1
931	какими их	1	1
932	по обычаю	1	1
933	все время	44	1
934	те и	1	1
935	отсюда возникает	1	1
936	очень многие	1	1
937	согласиться с	2	1
938	по одной	1	1
939	разделена на	1	1
940	она может	1	1
941	узнает что	2	1
942	который хочет	1	1
943	потребности в	1	1
944	и характеристика	1	1
945	как думают	1	1
946	не мог	1	1
947	думают некоторые	1	1
948	к ее	1	1
949	это к	1	1
950	того же	5	1
951	чем это	4	1
952	то о	2	1
953	эту же	1	1
954	их могли	1	1
955	едва ли	3	1
956	он считал	1	1
957	гораздо более	3	1
958	только одна	2	1
959	ближе к	2	1
960	представить себе	2	1
961	он имел	1	1
962	этого и	1	1
963	труда и	1	1
964	не вызывает	2	1
965	значение имеет	2	1
966	комедии и	1	1
967	этого способа	1	1
968	и мы	28	1
969	по преимуществу	2	1
970	несомненно очень	1	1
971	хотелось бы	1	1
972	к помощи	1	1
973	ниже мы	1	1
974	которое он	2	1
975	совершенно другой	2	1
976	их содержания	1	1
977	и эту	3	1
978	указать на	1	1
979	признает что	1	1
980	правильнее было	1	1
981	в состоянии	3	1
982	обратить внимание	2	1
983	первый раз	1	1
984	объяснение в	1	1
985	из того	4	1
986	но от	1	1
987	народной жизни	1	1
988	если они	1	1
989	в пении	2	1
990	указал на	2	1
991	если обратиться	1	1
992	не сохранилось	1	1
993	два раза	1	1
994	души а	1	1
995	как есть	1	1
996	приходят с	1	1
997	подходит к	1	1
998	можем конечно	1	1
999	основании что	1	1
1000	не была	1	1
1001	нового и	1	1
1002	бы к	1	1
1003	и всюду	1	1
1004	в результате	6	1
1005	не знает	2	1
1006	такое понимание	2	1
1007	не о	1	1
1008	ли мы	3	1
1009	этом есть	1	1
1010	с двумя	3	1
1011	ее развития	1	1
1012	что его	2	1
1013	то вероятно	2	1
1014	что не	5	1
1015	но для	1	1
1016	каждый день	2	1
1017	и своего	1	1
1018	с одним	1	1
1019	представляют собою	1	1
1020	в последние	1	1
1021	к сожалению	2	1
1022	на поверхности	2	1
1023	указывает что	7	1
1024	свою теорию	1	1
1025	время как	5	1
1026	по одному	1	1
1027	есть та	2	1
1028	из чего	1	1
1029	не есть	4	1
1030	ним не	1	1
1031	рядом с	6	1
1032	сказывается и	1	1
1033	даже не	1	1
1034	одном из	2	1
1035	основано на	2	1
1036	выводы и	1	1
1037	и прекрасно	1	1
1038	так сказать	1	1
1039	в употреблении	1	1
1040	лежит не	1	1
1041	не представляет	1	1
1042	говорят не	1	1
1043	и жизнь	2	1
1044	правильно говорит	3	1
1045	туда куда	1	1
1046	разные объяснения	1	1
1047	только начало	1	1
1048	себе и	4	1
1049	в сторону	2	1
1050	его значение	2	1
1051	со старой	1	1
1052	совершенно различные	1	1
1053	а другой	2	1
1054	собою и	1	1
1055	к некоторым	1	1
1056	что следовательно	2	1
1057	и отдельные	1	1
1058	вопроса о	2	1
1059	верно что	4	1
1060	нами как	3	1
1061	для его	2	1
1062	и значит	1	1
1063	и цель	1	1
1064	пор в	1	1
1065	тесно связаны	1	1
1066	центральный момент	1	1
1067	составных частей	1	1
1068	под этой	1	1
1069	его жена	1	1
1070	внесена в	1	1
1071	такому же	1	1
1072	не нашли	1	1
1073	иногда же	1	1
1074	мы говорили	4	1
1075	все остальные	1	1
1076	теорию и	2	1
1077	которые и	1	1
1078	нами когда	1	1
1079	так называемые	1	1
1080	и чтобы	3	1
1081	говорит один	1	1
1082	это по	2	1
1083	нашем сознании	1	1
1084	не будет	3	1
1085	и смысла	1	1
1086	здесь на	1	1
1087	на нем	1	1
1088	если же	3	1
1089	должны быть	1	1
1090	всех других	1	1
1091	придает этому	1	1
1092	и та	5	1
1093	чем больше	3	1
1094	один раз	2	1
1095	не могла	2	1
1096	очень охотно	1	1
1097	и подчеркивает	2	1
1098	а третий	1	1
1099	существенной разницы	1	1
1100	и хотя	3	1
1101	человек который	1	1
1102	по своей	1	1
1103	в нее	3	1
1104	сослаться на	1	1
1105	верно и	3	1
1106	как один	1	1
1107	в которое	2	1
1108	при первом	1	1
1109	не раз	2	1
1110	могла бы	4	1
1111	объяснит нам	2	1
1112	смерть но	1	1
1113	вторая часть	1	1
1114	другому и	2	1
1115	он в	3	1
1116	в продолжение	1	1
1117	на который	1	1
1118	однако в	1	1
1119	что во	1	1
1120	оно имеет	1	1
1121	и каждый	2	1
1122	о его	1	1
1123	приводят к	1	1
1124	хлеб и	1	1
1125	когда полагает	1	1
1126	говорит вот	1	1
1127	она живет	1	1
1128	над ней	1	1
1129	материал из	1	1
1130	и почему	3	1
1131	в первой	1	1
1132	и есть	7	1
1133	с которым	5	1
1134	необходимо чтобы	2	1
1135	всю жизнь	1	1
1136	деле это	2	1
1137	иной раз	1	1
1138	одна другую	1	1
1139	для людей	1	1
1140	есть одна	2	1
1141	обычно с	1	1
1142	мыслей в	1	1
1143	и чем	1	1
1144	он полагает	1	1
1145	каждого из	1	1
1146	смысл в	2	1
1147	которых нет	1	1
1148	еще одно	1	1
1149	которого она	1	1
1150	что до	1	1
1151	не оправдывается	3	1
1152	сделано в	1	1
1153	и самый	2	1
1154	нечто совсем	1	1
1155	следовательно не	1	1
1156	к такому	3	1
1157	собственном смысле	2	1
1158	вызывает у	1	1
1159	образом и	3	1
1160	взгляд на	2	1
1161	в городе	2	1
1162	и сопоставить	1	1
1163	однако эта	2	1
1164	так с	1	1
1165	переходит в	1	1
1166	почти не	2	1
1167	и который	1	1
1168	должна быть	2	1
1169	которых мы	5	1
1170	возникает еще	1	1
1171	был бы	8	1
1172	гораздо менее	1	1
1173	оно было	1	1
1174	образа и	1	1
1175	и дает	3	1
1176	что цель	1	1
1177	он придает	1	1
1178	это вызвано	1	1
1179	особенность этих	1	1
1180	свою судьбу	1	1
1181	никак не	10	1
1182	сам по	4	1
1183	что сам	1	1
1184	так будто	1	1
1185	в работах	1	1
1186	как воплощение	1	1
1187	ни в	5	1
1188	однако он	1	1
1189	что после	1	1
1190	это есть	3	1
1191	и наш	1	1
1192	целом ряде	2	1
1193	него нет	1	1
1194	совершенно иное	1	1
1195	это та	1	1
1196	не могут	4	1
1197	и вызывает	1	1
1198	нас от	2	1
1199	он объединяет	1	1
1200	этот смысл	1	1
1201	свою любовь	1	1
1202	и несмотря	1	1
1203	дать в	1	1
1204	поэтому и	1	1
1205	прощения за	1	1
1206	она одновременно	1	1
1207	если не	2	1
1208	как акт	1	1
1209	до этого	1	1
1210	которое как	2	1
1211	ни о	2	1
1212	сходство в	1	1
1213	смысла и	1	1
1214	вместо этого	1	1
1215	больше из	1	1
1216	как при	1	1
1217	отдельности может	1	1
1218	или наоборот	3	1
1219	они связаны	1	1
1220	под общий	1	1
1221	он прав	1	1
1222	что называется	1	1
1223	к которым	3	1
1224	и роль	1	1
1225	может стать	1	1
1226	для каждого	1	1
1227	вот все	1	1
1228	специфического характера	1	1
1229	которого является	1	1
1230	состоит из	1	1
1231	и просто	3	1
1232	много но	1	1
1233	совершенно естественно	2	1
1234	который ведет	1	1
1235	о котором	9	1
1236	зависимости от	9	1
1237	не до	1	1
1238	из которого	1	1
1239	со стороны	3	1
1240	хотел бы	2	1
1241	это составляет	1	1
1242	знает что	2	1
1243	не своим	1	1
1244	к полученной	1	1
1245	во сне	1	1
1246	них же	1	1
1247	здесь нет	1	1
1248	в которые	1	1
1249	года и	1	1
1250	то здесь	2	1
1251	человек но	1	1
1252	они по	1	1
1253	тесной связи	1	1
1254	автора но	1	1
1255	который он	3	1
1256	еще и	1	1
1257	ни на	3	1
1258	этот сюжет	1	1
1259	тем у	1	1
1260	разница в	1	1
1261	своем роде	1	1
1262	на соборе	1	1
1263	бы с	1	1
1264	тех форм	1	1
1265	что мы	12	1
1266	видим что	5	1
1267	в очень	1	1
1268	совпадает с	1	1
1269	на той	1	1
1270	и между	4	1
1271	что самое	6	1
1272	бы иметь	1	1
1273	в значительной	1	1
1274	на том	4	1
1275	значение этого	1	1
1276	рта и	2	1
1277	что первые	1	1
1278	это только	5	1
1279	предположения что	1	1
1280	внимание на	4	1
1281	а может	1	1
1282	в борьбу	1	1
1283	может произойти	1	1
1284	он просто	1	1
1285	самого главного	1	1
1286	комедии с	1	1
1287	другой вопрос	1	1
1288	веселовский в	1	1
1289	них каждый	1	1
1290	и два	2	1
1291	смысл который	1	1
1292	очень хорошо	2	1
1293	в особую	1	1
1294	нет она	1	1
1295	иначе мы	1	1
1296	которую он	2	1
1297	от других	1	1
1298	и наша	1	1
1299	не потому	2	1
1300	с молитвой	1	1
1301	вслед за	3	1
1302	на картине	2	1
1303	против такого	2	1
1304	большей частью	1	1
1305	борьбу и	2	1
1306	только тем	1	1
1307	в совершенно	6	1
1308	в истории	1	1
1309	несовместимого с	1	1
1310	должно непременно	1	1
