N	2gram	Losev_Prob	Dialekti
223	что если	3	11
224	и мифология	1	11
225	в них	6	11
226	от всего	3	11
227	как только	3	11
228	нечто существующее	1	11
229	в данном	14	11
230	только на	6	11
231	быть в	2	11
232	не о	2	11
233	и тем	16	11
234	из них	4	11
235	тех или	10	11
236	оно есть	2	11
237	не значит	3	11
238	можно только	3	11
239	себе не	2	11
240	мы говорим	8	11
241	думают что	1	11
242	от того	2	11
243	ничем не	2	11
244	мы имеем	7	11
245	или в	7	11
246	есть в	6	11
247	нисколько не	2	11
248	его не	2	11
249	мы должны	13	11
250	только то	4	11
251	в одну	1	11
252	во всем	2	10
253	в душе	1	10
254	с этой	3	10
255	в результате	8	10
256	в жизни	1	10
257	веры и	1	10
258	к тому	4	10
259	во всяком	14	10
260	только как	3	10
261	для того	5	10
262	можно ли	8	10
263	на себе	5	10
264	в меру	2	10
265	мы видим	1	10
266	это будет	7	10
267	то или	5	10
268	в ее	6	10
269	от этого	1	10
270	себе и	4	10
271	а потом	2	10
272	только потому	3	10
273	и для	5	10
274	если же	4	10
275	или иное	3	10
276	что для	4	10
277	чтобы не	2	10
278	содержит в	13	10
279	за пределы	6	10
280	оно не	1	10
281	то и	9	10
282	нет никакой	4	10
283	времени и	4	10
284	если мы	24	10
285	только о	3	10
286	или другой	6	10
287	в его	10	10
288	возможно только	1	10
289	в их	2	10
290	поэтический образ	3	10
291	это было	4	10
292	идеи и	4	10
293	в частности	4	10
294	и можно	3	10
295	как мы	12	10
296	как будто	11	10
297	мир как	1	9
298	или по	6	9
299	при этом	9	9
300	тому что	5	9
301	случае не	7	9
302	не как	1	9
303	быть может	1	9
304	в этих	6	9
305	и на	4	9
306	в котором	3	9
307	в противоположность	1	9
308	ничто не	2	9
309	в одном	4	9
310	и когда	4	9
311	превращается в	1	9
312	же тут	2	9
313	точка зрения	1	9
314	и он	3	9
315	мы можем	11	9
316	сказали мы	1	9
317	не нуждается	1	9
318	же как	5	9
319	бы в	3	9
320	в мифологии	2	9
321	на этом	1	9
322	иметь в	2	9
323	общего с	3	9
324	и по	3	9
325	утверждать что	3	9
326	была бы	2	9
327	больше ничего	3	9
328	подобно тому	3	9
329	с ними	2	9
330	то время	6	9
331	все на	2	9
332	как о	6	9
333	и более	6	9
334	той же	2	9
335	всех этих	6	9
336	тут не	1	9
337	и от	11	9
338	или иной	20	9
339	смысл и	1	9
340	а если	1	9
341	между собою	5	9
342	имеется в	7	9
343	как он	2	9
344	миф как	1	9
345	в истории	4	9
346	та или	4	9
347	тому как	2	9
348	от него	2	8
349	или других	4	8
350	даже в	2	8
351	вещи и	9	8
352	в разных	4	8
353	и говорить	2	8
354	в отношении	4	8
355	но все	5	8
356	в дальнейшем	1	8
357	при условии	4	8
358	чего не	1	8
359	уже и	2	8
360	то как	1	8
361	всегда и	1	8
362	так то	2	8
363	нет и	1	8
364	все время	2	8
365	себя в	4	8
366	с одной	3	8
367	ни от	4	8
368	или иная	4	8
369	по одному	2	8
370	не будет	3	8
371	есть символ	20	8
372	этом смысле	5	8
373	в этой	10	8
374	что есть	1	8
375	или иначе	2	8
376	есть сама	2	8
377	науки и	1	8
378	не на	2	8
379	но вот	4	8
380	ничего общего	7	8
381	когда мы	24	8
382	при помощи	13	8
383	и значит	3	8
384	необходимым образом	1	8
385	у нас	17	8
386	на самом	13	8
387	бы и	7	8
388	как нечто	9	8
389	не суть	1	8
390	и без	9	8
391	только и	9	8
392	того или	8	8
393	бы только	2	8
394	но она	2	8
395	если она	1	8
396	все что	1	7
397	мы и	5	7
398	говоря уже	1	7
399	вещи в	1	7
400	он всегда	1	7
401	как она	2	7
402	есть именно	9	7
403	тем что	8	7
404	зависимости от	3	7
405	мы получаем	1	7
406	но он	1	7
407	всего прочего	1	7
408	на первый	6	7
409	и образ	6	7
410	не всегда	1	7
411	не сама	3	7
412	об отношении	1	7
413	точно так	5	7
414	как на	2	7
415	он сам	7	7
416	от себя	2	7
417	что уже	1	7
418	и сама	4	7
419	в аллегории	18	7
420	это конечно	1	7
421	связи с	10	7
422	не знает	1	7
423	есть явление	1	7
424	во внимание	2	7
425	но для	3	7
426	каком случае	5	7
427	в конце	7	7
428	в связи	9	7
429	а только	9	7
430	то ни	7	7
431	для мифа	1	7
432	его как	3	7
433	даже если	4	7
434	и ничего	1	7
435	и при	2	7
436	становление и	1	7
437	из которых	6	7
438	так или	2	7
439	сами по	8	7
440	от чего	1	7
441	заключается в	8	7
442	отношения к	3	7
443	как в	10	7
444	же есть	2	7
445	в сравнении	4	7
446	и больше	4	7
447	для меня	4	7
448	и об	3	7
449	говорят что	1	7
450	не потому	1	7
451	или вообще	1	7
452	что здесь	5	7
453	без всякого	8	7
454	и никакого	1	7
455	и всякий	5	7
456	и где	1	7
457	очень много	4	7
458	понимать как	4	7
459	что этот	1	7
460	думать что	1	7
461	не говоря	2	7
462	из этих	1	7
463	так чтобы	2	7
464	тем самым	9	7
465	мифа в	2	7
466	нуждается в	1	7
467	эти два	2	7
468	идею и	2	7
469	более не	2	6
470	об его	7	6
471	о чем	4	6
472	то не	2	6
473	говорить что	1	6
474	у пушкина	9	6
475	более или	2	6
476	символ в	8	6
477	может существовать	3	6
478	в природе	2	6
479	уже в	5	6
480	есть миф	3	6
481	миф от	1	6
482	одной стороны	2	6
483	в другом	4	6
484	когда она	2	6
485	но они	4	6
486	если нет	2	6
487	образ и	4	6
488	сущности и	1	6
489	в зависимости	3	6
490	тут же	12	6
491	во всех	4	6
492	она и	1	6
493	она в	2	6
494	по своей	1	6
495	тут тоже	1	6
496	в которой	3	6
497	как таковое	2	6
498	быть только	1	6
499	именно как	1	6
500	от самого	2	6
501	во что	1	6
502	можно было	7	6
503	где же	1	6
504	смысла и	1	6
505	всякого другого	1	6
506	не отличается	1	6
507	от всякого	3	6
508	с полной	1	6
509	с тем	9	6
510	отвлеченная идея	3	6
511	есть тоже	3	6
512	и они	1	6
513	вместе с	3	6
514	никто не	5	6
515	себя и	1	6
516	может не	1	6
517	о котором	1	6
518	еще и	10	6
519	ни к	3	6
520	того чтобы	4	6
521	это все	1	6
522	из сферы	1	6
523	на основании	2	6
524	имеет никакого	3	6
525	никакого отношения	4	6
526	мог бы	1	6
527	каком смысле	1	6
528	всяком случае	8	6
529	если только	3	6
530	не будучи	1	6
531	для него	4	6
532	природы и	3	6
533	о нем	2	6
534	они не	1	6
535	того и	2	6
536	сравнении с	4	6
537	ее в	2	6
538	то мы	3	6
539	с их	2	6
540	но с	2	6
541	по существу	2	6
542	вообще не	5	6
543	для науки	2	6
544	действительно есть	1	6
545	по своему	6	6
546	его в	4	6
547	или менее	2	6
548	как все	1	6
549	бы ни	1	6
550	мере в	1	6
551	может иметь	4	6
552	это как	1	6
553	и почти	2	6
554	только так	2	6
555	дело не	4	6
556	но я	1	6
557	не с	1	6
558	в науке	1	6
559	оказывается что	2	6
560	стороны и	3	6
561	и времени	1	6
562	на всю	1	6
563	и часто	2	6
564	идет речь	4	6
565	этой точки	2	6
566	в один	1	6
567	отношение к	1	6
568	и прежде	3	6
569	для этого	9	6
570	в каком-то	1	6
571	больше того	1	6
572	в той	8	5
573	есть прежде	3	5
574	сам собою	2	5
575	вещи есть	3	5
576	а есть	1	5
577	до сих	4	5
578	в своих	2	5
579	именно о	2	5
580	или на	1	5
581	если он	1	5
582	например в	1	5
583	я могу	3	5
584	их в	2	5
585	даже просто	3	5
586	в одно	4	5
587	мы только	4	5
588	тем или	1	5
589	в это	1	5
590	речь идет	1	5
591	но мы	1	5
592	или только	1	5
593	или другим	1	5
594	об ее	3	5
595	но даже	7	5
596	и той	2	5
597	одной и	2	5
598	миф сам	1	5
599	не обязательно	4	5
600	как таковую	1	5
601	может ли	2	5
602	и еще	2	5
603	смысле не	1	5
604	к этому	2	5
605	уже по	2	5
606	есть также	2	5
607	едва ли	8	5
608	гораздо более	6	5
609	все в	4	5
610	все его	1	5
611	что у	3	5
612	то оно	1	5
613	нельзя сказать	3	5
614	души и	1	5
615	после этого	1	5
616	в качестве	10	5
617	содержать в	2	5
618	тому же	1	5
619	и другое	1	5
620	что его	3	5
621	что под	2	5
622	есть само	1	5
623	в понятии	4	5
624	самый принцип	1	5
625	на другую	1	5
626	и она	2	5
627	в свете	4	5
628	есть своя	2	5
629	и у	2	5
630	сих пор	4	5
631	действительности и	2	5
632	имеет ничего	3	5
633	вещь не	2	5
634	вещь но	2	5
635	в целях	6	5
636	оно и	2	5
637	на нем	3	5
638	но так	1	5
639	но тут	2	5
640	почему же	1	5
641	же мы	1	5
642	независимо от	4	5
643	в него	2	5
644	одного и	1	5
645	были бы	5	5
646	от нее	2	5
647	аллегория но	2	5
648	если в	1	5
649	известно что	1	5
650	не что-нибудь	3	5
651	тут есть	1	5
652	из того	3	5
653	же что	1	5
654	или другого	3	5
655	учения о	2	5
656	если это	1	5
657	и так	1	5
658	состоит из	6	5
659	том смысле	4	5
660	сравнению с	3	5
661	которая не	3	5
662	возможна без	1	5
663	сразу и	3	5
664	у тютчева	1	5
665	не является	19	5
666	я должен	1	5
667	это понятие	3	5
668	вещь или	1	5
669	это за	3	5
670	по сравнению	3	5
671	для нее	2	5
672	со всей	1	5
673	и во	5	5
674	в символе	19	5
675	он может	2	5
676	с мифологией	1	5
677	же он	1	5
678	мы еще	3	5
679	точку зрения	1	5
680	невозможна без	1	5
681	то значит	1	5
682	как смысл	1	5
683	зависит от	1	5
684	а это	6	5
685	он и	3	5
686	что с	1	5
687	без этого	3	5
688	есть уже	4	5
689	же не	2	5
690	становления и	1	5
691	раз навсегда	1	5
692	с той	5	5
693	весь мир	2	5
694	как целое	1	5
695	есть все	1	5
696	из этого	5	5
697	раз и	6	5
698	и другого	1	5
699	в области	2	5
700	только к	4	5
701	первый план	3	5
702	когда он	2	5
703	говоря о	1	5
704	символ есть	11	5
705	или как	4	5
706	к ней	2	5
707	просто как	2	5
708	конце концов	4	5
709	более внешнее	1	5
710	и наконец	2	5
711	что на	2	5
712	вплоть до	3	5
713	что всякая	2	4
714	и очень	6	4
715	живое существо	4	4
716	еще более	3	4
717	ровно никакой	1	4
718	нас в	5	4
719	самом же	7	4
720	исторического процесса	1	4
721	о времени	1	4
722	от этих	1	4
723	и само	1	4
724	личность но	1	4
725	как они	4	4
726	и самые	1	4
727	жизнь в	3	4
728	из нее	1	4
729	равно как	2	4
730	если угодно	3	4
731	из всего	1	4
732	представление о	1	4
733	его на	1	4
734	и существует	1	4
735	в собственном	1	4
736	только для	1	4
737	свою собственную	3	4
738	к мифу	2	4
739	говорим что	1	4
740	поэтому если	2	4
741	в этот	1	4
742	одному тому	1	4
743	если иметь	2	4
744	видно что	1	4
745	поэтического образа	2	4
746	есть по	1	4
747	что даже	6	4
748	а мы	2	4
749	о ней	3	4
750	всякая вещь	2	4
751	действительность есть	1	4
752	представить себе	5	4
753	бы то	5	4
754	д все	1	4
755	и все-таки	3	4
756	не говорят	2	4
757	время и	2	4
758	можно понимать	1	4
759	и нужно	2	4
760	по типу	2	4
761	же такое	3	4
762	ни ее	1	4
763	у него	1	4
764	будто бы	7	4
765	на себя	1	4
766	вещи не	1	4
767	человек и	1	4
768	но ведь	2	4
769	есть та	1	4
770	делает ее	1	4
771	не нужно	2	4
772	что их	2	4
773	чтобы понять	1	4
774	в каждом	1	4
775	о себе	2	4
776	если оно	3	4
777	в нечто	1	4
778	если не	7	4
779	и символа	3	4
780	хотя в	1	4
781	и является	6	4
782	из двух	1	4
783	что бы	1	4
784	очень мало	2	4
785	мы будем	3	4
786	необходимо чтобы	2	4
787	а как	2	4
788	себе как	4	4
789	а главное	1	4
790	следовательно не	1	4
791	а потому	1	4
792	и здесь	8	4
793	ни аллегория	1	4
794	был бы	1	4
795	это уже	4	4
796	отвлеченное понятие	1	4
797	совершенно ничего	1	4
798	рождение ребенка	1	4
799	со всеми	1	4
800	поэтому и	3	4
801	почти всегда	4	4
802	мы начинаем	4	4
803	он будет	2	4
804	можно назвать	1	4
805	выйти из	1	4
806	же тогда	1	4
807	связанные с	2	4
808	явлений и	3	4
809	без которых	3	4
810	мы имели	1	4
811	том как	4	4
812	дальше и	1	4
813	наконец и	1	4
814	чем же	7	4
815	своей собственной	3	4
816	у которого	1	4
817	не знаю	1	4
818	это только	2	4
819	быть не	1	4
820	чтобы она	1	4
821	для всякого	2	4
822	идея есть	1	4
823	потому и	1	4
824	это же	4	4
825	заметить что	2	4
826	не видно	1	4
827	и смерть	1	4
828	но именно	4	4
829	с нею	2	4
830	чтобы все	2	4
831	у них	2	4
832	друг друга	5	4
833	тоже не	8	4
834	смысле что	4	4
835	данном случае	12	4
836	она сама	1	4
837	в предыдущем	2	4
838	сказать ни	1	4
839	себя самого	1	4
840	к мифологии	1	4
841	то самое	1	4
842	то он	3	4
843	не содержит	1	4
844	здесь в	3	4
845	них и	1	4
846	брать как	1	4
847	что ни	1	4
848	во-вторых же	1	4
849	и эта	1	4
850	в глубине	1	4
851	опять-таки не	2	4
852	сознания но	1	4
853	говорят о	4	4
854	меньше всего	2	4
855	однако это	6	4
856	на все	1	4
857	сразу же	2	4
858	или что	1	4
859	бы мы	2	4
860	но уже	4	4
861	то ясно	2	4
862	которая бы	1	4
863	на них	1	4
864	что эти	1	4
865	но его	1	4
866	и эти	1	4
867	ни один	1	4
868	и миф	2	4
869	образа в	2	4
870	зеленый цвет	2	4
871	человека и	1	4
872	и всякая	1	4
873	и всех	1	4
874	в каких	1	4
875	отвлеченной идеей	1	4
876	же самое	20	4
877	говорил о	1	4
878	может содержать	1	4
879	и материи	1	4
880	но эта	4	4
881	же в	6	4
882	вещах и	2	4
883	говорить об	2	4
884	об этой	1	4
885	своим собственным	4	4
886	а он	1	4
887	ведь и	1	4
888	из себя	5	4
889	не можем	5	4
890	себе а	3	4
891	находим в	3	3
892	для всех	3	3
893	никогда и	1	3
894	со всем	2	3
895	ней не	1	3
896	к этой	2	3
897	познания и	1	3
898	и мифа	2	3
899	мысли и	1	3
900	и символом	3	3
901	отвлеченную идею	1	3
902	которых состоит	2	3
903	аллегория есть	1	3
904	как таковых	2	3
905	нас к	2	3
906	вещей как	1	3
907	в первом	1	3
908	если и	2	3
909	говорит ни	1	3
910	к самому	3	3
911	ни было	5	3
912	отца и	1	3
913	современная наука	1	3
914	понятно что	1	3
915	только благодаря	2	3
916	а скорее	1	3
917	то весьма	1	3
918	в первую	3	3
919	больше чем	1	3
920	не могли	2	3
921	о чем-то	4	3
922	как принцип	2	3
923	этот миф	1	3
924	что всякое	1	3
925	д в	2	3
926	идеей и	1	3
927	но то	1	3
928	из жизни	1	3
929	могут не	1	3
930	вообще как	2	3
931	не имеем	1	3
932	просто о	3	3
933	же вещь	2	3
934	символ и	23	3
935	говорит что	1	3
936	от своего	1	3
937	в чистом	4	3
938	каждая вещь	2	3
939	всего этого	2	3
940	есть действительно	2	3
941	она ни	2	3
942	верить в	1	3
943	на сцене	2	3
944	на него	3	3
945	же она	1	3
946	без того	1	3
947	во всей	3	3
948	природы не	1	3
949	с реальными	1	3
950	момент в	1	3
951	иначе и	2	3
952	к ее	1	3
953	действительно в	1	3
954	есть ничто	1	3
955	содержится в	1	3
956	до степени	1	3
957	указать на	1	3
958	такая же	1	3
959	сама же	4	3
960	от всякой	3	3
961	имеем дело	2	3
962	итак если	1	3
963	вещественно и	1	3
964	вещь есть	2	3
965	при чем	1	3
966	более внутреннее	1	3
967	с другими	6	3
968	стремится к	1	3
969	есть такая	2	3
970	совершенно ясно	1	3
971	ничего и	2	3
972	мы это	1	3
973	сама вещь	2	3
974	же самой	4	3
975	и именно	2	3
976	на земле	1	3
977	и которые	1	3
978	следовательно и	1	3
979	я скажу	1	3
980	символом и	1	3
981	если я	3	3
982	от обычного	1	3
983	уже давно	3	3
984	зрения и	1	3
985	и жизнь	1	3
986	о которых	3	3
987	не ставится	1	3
988	быть очень	5	3
989	это тоже	4	3
990	но к	2	3
991	уже сама	2	3
992	явлений природы	1	3
993	не был	3	3
994	нечто и	1	3
995	здесь как	1	3
996	только от	1	3
997	быть так	1	3
998	сами не	1	3
999	нами как	1	3
1000	она или	1	3
1001	а с	2	3
1002	принять во	1	3
1003	не дает	1	3
1004	совсем не	4	3
1005	не отличаются	2	3
1006	заговорили о	1	3
1007	то уже	1	3
1008	не так	8	3
1009	и чтобы	1	3
1010	зрения в	1	3
1011	общего не	1	3
1012	самое что	1	3
1013	сами эти	1	3
1014	неизвестно чего	3	3
1015	что смысл	2	3
1016	отлична от	1	3
1017	и отличается	1	3
1018	как известно	1	3
1019	этот предмет	2	3
1020	это вовсе	5	3
1021	но есть	1	3
1022	сделать это	1	3
1023	с чем	3	3
1024	мы теперь	4	3
1025	но символ	2	3
1026	сказать о	2	3
1027	или иного	5	3
1028	для чего	3	3
1029	понятия и	2	3
1030	а более	1	3
1031	даже больше	1	3
1032	должны сказать	8	3
1033	образом и	2	3
1034	когда уже	2	3
1035	существует но	1	3
1036	и этот	3	3
1037	своего собственного	1	3
1038	и свое	1	3
1039	для себя	6	3
1040	думает что	1	3
1041	мы замечаем	1	3
1042	стороны в	1	3
1043	мы в	6	3
1044	же о	4	3
1045	чем больше	1	3
1046	и делает	1	3
1047	нельзя ли	2	3
1048	нельзя ни	1	3
1049	от их	2	3
1050	этого мифа	1	3
1051	особого рода	1	3
1052	чувства и	1	3
1053	мы понимаем	1	3
1054	следовательно в	1	3
1055	и событий	2	3
1056	о самом	2	3
1057	и будет	2	3
1058	оно всегда	3	3
1059	в слове	4	3
1060	от его	4	3
1061	в которых	3	3
1062	или об	1	3
1063	если брать	2	3
1064	все они	5	3
1065	бы не	2	3
1066	в очень	2	3
1067	скажет что	5	3
1068	почти все	1	3
1069	еще на	2	3
1070	уже с	1	3
1071	да еще	3	3
1072	в отдельности	2	3
1073	о разных	1	3
1074	чем именно	1	3
1075	хотя это	2	3
1076	остается только	2	3
1077	с которой	2	3
1078	не меньше	1	3
1079	или иных	7	3
1080	материи и	1	3
1081	о своем	1	3
1082	с окружающим	1	3
1083	чем не	4	3
1084	знаем что	1	3
1085	в абсолютной	1	3
1086	тем же	2	3
1087	по преимуществу	1	3
1088	религиозный миф	1	3
1089	не знаем	2	3
1090	же самого	1	3
1091	и понимания	1	3
1092	здесь не	11	3
1093	таково что	1	3
1094	зрения диалектики	1	3
1095	мифологию с	1	3
1096	только с	5	3
1097	категории и	1	3
1098	будет в	2	3
1099	тот же	1	3
1100	вернее же	1	3
1101	человека но	3	3
1102	в свое	1	3
1103	не указывает	4	3
1104	или просто	1	3
1105	но на	2	3
1106	значение может	2	3
1107	как вещи	1	3
1108	мы мыслим	1	3
1109	ее на	2	3
1110	нас не	6	3
1111	есть схема	1	3
1112	природы в	1	3
1113	вещи мы	1	3
1114	аллегории и	3	3
1115	есть таким	1	3
1116	всех возможных	1	3
1117	принцип ее	1	3
1118	то тем	2	3
1119	такое же	1	3
1120	для нас	23	3
1121	указание на	2	3
1122	также имеет	1	3
1123	вовсе нет	1	3
1124	как именно	1	3
1125	однако не	4	3
1126	именно так	4	3
1127	без всяких	1	3
1128	когда оно	1	3
1129	и вы	2	3
1130	религии но	1	3
1131	представлять себе	2	3
1132	а то	4	3
1133	вот это	2	3
1134	есть обязательно	4	3
1135	указывает на	13	3
1136	же будет	1	3
1137	в какой	1	3
1138	религиозным мифом	1	3
1139	тогда это	3	3
1140	является не	2	3
1141	при таком	2	3
1142	к своему	1	3
1143	когда же	1	3
1144	лежит в	1	3
1145	при его	1	3
1146	ничего нельзя	1	3
1147	миф но	1	3
1148	сказать и	2	3
1149	мы тут	1	3
1150	же деле	7	3
1151	ко всему	1	3
1152	же именно	2	3
1153	отличие от	3	3
1154	и религия	1	3
1155	а просто	1	3
1156	до бесконечности	2	3
1157	или иную	3	3
1158	ту или	3	3
1159	художественного образа	12	3
1160	которая хотя	1	3
1161	во время	3	3
1162	в искусстве	4	3
1163	нового времени	1	3
1164	миф или	1	3
1165	далеко не	1	3
1166	и всегда	2	3
1167	как то	1	3
1168	д не	1	3
1169	что-нибудь иное	1	3
1170	и самой	4	3
1171	идет о	1	3
1172	несмотря ни	2	3
1173	человеческого сознания	1	3
1174	лишь в	1	3
1175	что можно	1	3
1176	данная вещь	1	3
1177	можно судить	1	3
1178	это можно	2	3
1179	есть какой-то	1	3
1180	в голову	2	3
1181	и нечто	1	3
1182	тут дело	1	3
1183	именно это	1	3
1184	она действительно	1	3
1185	он с	1	3
1186	себя но	2	3
1187	происходит в	3	3
1188	не к	2	3
1189	возможна только	1	3
1190	абстрактная метафизика	1	3
1191	они являются	2	2
1192	необходимо дать	1	2
1193	надо уметь	1	2
1194	к другу	1	2
1195	еще раз	2	2
1196	человеческой жизни	4	2
1197	не нужна	1	2
1198	если его	3	2
1199	здесь именно	2	2
1200	выводу что	1	2
1201	которые не	1	2
1202	которая в	1	2
1203	мы все	5	2
1204	бы даже	3	2
1205	и имеет	1	2
1206	не входя	1	2
1207	и поэтический	1	2
1208	какими бы	1	2
1209	сказать с	1	2
1210	строго говоря	1	2
1211	правда это	1	2
1212	это совпадение	1	2
1213	на нас	2	2
1214	остановиться на	1	2
1215	вещей или	1	2
1216	его от	3	2
1217	есть субстанциальное	1	2
1218	в изображении	2	2
1219	исторического развития	2	2
1220	часто даже	4	2
1221	же эти	1	2
1222	природы или	1	2
1223	символ что	1	2
1224	именно он	4	2
1225	собственном смысле	1	2
1226	и сам	6	2
1227	до полного	1	2
1228	и опять	1	2
1229	на свою	2	2
1230	в некотором	2	2
1231	его смысл	1	2
1232	чем его	1	2
1233	она является	3	2
1234	уже на	1	2
1235	это опять-таки	1	2
1236	буквально и	2	2
1237	друг к	1	2
1238	том или	6	2
1239	всегда в	1	2
1240	в порядке	3	2
1241	мы сразу	2	2
1242	которая делает	1	2
1243	он является	5	2
1244	когда в	4	2
1245	поскольку он	1	2
1246	такие образы	1	2
1247	жизни ведь	1	2
1248	является то	1	2
1249	широком смысле	2	2
1250	я буду	1	2
1251	ничего странного	1	2
1252	действительность и	4	2
1253	первый взгляд	3	2
1254	самой же	3	2
1255	перестает быть	3	2
1256	не настолько	1	2
1257	во все	3	2
1258	которые мы	5	2
1259	она же	1	2
1260	мифических образов	1	2
1261	себе все	2	2
1262	эта связь	1	2
1263	самая настоящая	1	2
1264	отдельных и	1	2
1265	своей природе	1	2
1266	что фактически	1	2
1267	начиная от	1	2
1268	вот теперь	1	2
1269	всего что	1	2
1270	не должен	1	2
1271	то одно	1	2
1272	искусства и	3	2
1273	говорит об	1	2
1274	во многих	1	2
1275	в условиях	7	2
1276	из их	1	2
1277	цвета и	1	2
1278	или все	1	2
1279	нечего и	2	2
1280	смысле слова	19	2
1281	она еще	1	2
1282	а когда	1	2
1283	трактуется как	4	2
1284	о них	1	2
1285	существу своему	1	2
1286	по линии	1	2
1287	не вполне	3	2
1288	как оно	3	2
1289	то во-первых	1	2
1290	является как	1	2
1291	себе в	5	2
1292	в вопросе	1	2
1293	и начинает	1	2
1294	в глаза	1	2
1295	мере не	2	2
1296	и остается	1	2
1297	и формы	1	2
1298	этого мы	1	2
1299	на одну	2	2
1300	в вечном	3	2
1301	нам ясно	1	2
1302	еще нет	2	2
1303	во всякой	1	2
1304	в голове	1	2
1305	ни помыслить	1	2
1306	бесчисленное количество	1	2
1307	духа и	1	2
1308	новое время	1	2
