N	2gram	Propp_Isto	Marksizm
239	и вот	3	5
240	ее в	3	5
241	связана с	4	5
242	хотя и	4	5
243	из него	3	5
244	формы и	1	5
245	этом случае	8	5
246	в более	1	5
247	то мы	3	5
248	таком случае	1	5
249	или в	14	5
250	но не	10	5
251	по смыслу	1	5
252	тем более	1	5
253	к одному	1	5
254	же деле	1	5
255	она не	4	5
256	конечно совершенно	1	5
257	в особенности	3	5
258	и к	4	4
259	же и	1	4
260	только что	3	4
261	в них	6	4
262	связь с	12	4
263	но все	5	4
264	тем что	8	4
265	из всего	1	4
266	он является	3	4
267	он был	1	4
268	этой связи	2	4
269	говорит что	4	4
270	перед ним	1	4
271	следующим образом	3	4
272	в зависимости	1	4
273	исходит из	1	4
274	к ее	1	4
275	из них	7	4
276	что они	14	4
277	него как	1	4
278	и он	2	4
279	она и	1	4
280	узком смысле	1	4
281	несмотря на	1	4
282	не знает	2	4
283	в которой	1	4
284	из сознания	1	4
285	одним из	4	4
286	что она	8	4
287	но для	2	4
288	в других	6	4
289	для его	1	4
290	не дает	3	4
291	в работе	3	4
292	между двумя	6	4
293	так что	8	4
294	если же	2	4
295	все те	2	4
296	в тех	3	4
297	и тот	3	4
298	нашей точки	1	4
299	из этого	1	4
300	его к	5	4
301	независимо от	3	4
302	имеет свою	3	4
303	и ту	1	4
304	от нее	1	4
305	уже знаем	3	4
306	со всеми	1	4
307	и действительно	5	4
308	к его	1	4
309	нет ничего	3	4
310	перейдем к	1	4
311	именно на	2	4
312	целый ряд	3	4
313	и до	1	4
314	что здесь	8	4
315	нет и	1	4
316	только при	1	4
317	и то	4	4
318	только с	2	4
319	уже в	1	4
320	не будем	6	4
321	это и	4	4
322	в определенном	1	4
323	можно сказать	3	4
324	как она	2	4
325	или даже	1	4
326	к своему	3	4
327	войти в	1	4
328	в одной	4	4
329	другими словами	2	4
330	как он	1	4
331	относится к	3	4
332	стороны и	3	4
333	в каких	1	4
334	как выражение	1	4
335	и вне	1	4
336	одного из	2	4
337	и самого	1	4
338	в узком	1	4
339	жизни и	2	4
340	и прежде	1	4
341	в области	1	4
342	эти два	3	4
343	что было	3	3
344	с героем	1	3
345	не могло	1	3
346	что делает	1	3
347	даже в	4	3
348	в своих	1	3
349	форму и	1	3
350	с тем	3	3
351	роль в	2	3
352	так в	8	3
353	себя от	1	3
354	в дальнейшем	8	3
355	мы увидим	6	3
356	в этот	6	3
357	в руках	1	3
358	одной и	2	3
359	но они	2	3
360	говорить о	1	3
361	находится в	4	3
362	увидим в	1	3
363	с ним	1	3
364	друг с	2	3
365	в системе	1	3
366	нам важно	3	3
367	мы видим	15	3
368	все его	1	3
369	от его	1	3
370	к себе	3	3
371	тем не	6	3
372	там и	1	3
373	обстоит дело	1	3
374	лежит в	1	3
375	для историка	1	3
376	дано в	1	3
377	между собой	2	3
378	действительности и	1	3
379	в русской	5	3
380	это вполне	1	3
381	ли это	2	3
382	все остальные	1	3
383	внутри этой	2	3
384	как это	5	3
385	что эта	2	3
386	и та	1	3
387	по своей	1	3
388	могла бы	1	3
389	общего с	1	3
390	и др	4	3
391	и есть	3	3
392	и пытается	1	3
393	хорошо и	1	3
394	были бы	1	3
395	социальной жизни	1	3
396	вступить в	3	3
397	и этот	2	3
398	они и	3	3
399	его из	3	3
400	если он	2	3
401	как к	2	3
402	и при	2	3
403	нужно прибавить	1	3
404	в другой	6	3
405	из которых	1	3
406	не на	2	3
407	можно было	3	3
408	должен был	5	3
409	мы остановимся	1	3
410	к которым	3	3
411	они дают	1	3
412	и они	4	3
413	в которых	7	3
414	приводит к	1	3
415	со стороны	3	3
416	в следующей	1	3
417	пр но	1	3
418	его и	6	3
419	то он	1	3
420	потому что	8	3
421	этот случай	15	3
422	в мир	1	3
423	и той	2	3
424	к двум	1	3
425	на этот	1	3
426	они еще	1	3
427	здесь не	6	3
428	но если	2	3
429	главным образом	3	3
430	у них	1	3
431	но это	5	3
432	находятся в	1	3
433	ответ на	1	3
434	и восклицания	1	3
435	они не	4	3
436	того как	3	3
437	и сама	1	3
438	том числе	1	3
439	однако не	2	3
440	вне этой	1	3
441	или иначе	1	3
442	на нее	4	3
443	слова на	1	3
444	есть только	4	3
445	а иногда	1	3
446	на все	2	3
447	с другом	2	3
448	в виде	2	3
449	должен быть	1	3
450	не все	7	3
451	бы это	1	3
452	связаны с	1	3
453	к жизни	2	3
454	на них	2	3
455	следующей главе	1	3
456	и по	6	3
457	этих двух	2	3
458	человека в	2	3
459	и других	1	3
460	совпадает с	1	3
461	также и	1	3
462	мы узнаем	1	3
463	эти формы	2	3
464	иногда и	1	3
465	когда он	2	3
466	а по	1	3
467	не с	2	3
468	в нашей	1	3
469	не следует	2	3
470	со своими	2	3
471	и о	2	3
472	в передаче	1	3
473	и только	6	3
474	в целом	4	3
475	еще несколько	2	2
476	во всем	3	2
477	и другие	6	2
478	для всех	1	2
479	свет на	1	2
480	мы это	2	2
481	вообще не	2	2
482	к этой	2	2
483	его за	1	2
484	с этой	3	2
485	дело с	2	2
486	из всех	1	2
487	это значит	1	2
488	в разных	1	2
489	этот момент	1	2
490	тем как	1	2
491	ощущается как	1	2
492	нет еще	2	2
493	на смену	7	2
494	как они	1	2
495	героя как	1	2
496	из нее	1	2
497	этой форме	1	2
498	небо и	1	2
499	но по	4	2
500	мы и	1	2
501	где они	2	2
502	взаимоотношение между	1	2
503	к более	2	2
504	превращается в	10	2
505	например в	3	2
506	в жизни	3	2
507	находятся под	1	2
508	его на	6	2
509	к самому	1	2
510	их в	6	2
511	а именно	8	2
512	лица в	1	2
513	отличается от	1	2
514	так например	3	2
515	перестает быть	1	2
516	случай когда	4	2
517	во все	4	2
518	мы рассмотрим	6	2
519	находит в	1	2
520	те моменты	1	2
521	отсюда и	1	2
522	этом мы	1	2
523	и другой	1	2
524	это же	1	2
525	слова при	1	2
526	для данного	1	2
527	не вполне	7	2
528	не что	6	2
529	содержания в	1	2
530	теперь к	3	2
531	к ним	1	2
532	ее как	1	2
533	за него	3	2
534	такая же	1	2
535	формы этой	1	2
536	на него	4	2
537	это отношение	1	2
538	иные формы	1	2
539	от них	5	2
540	часто находит	1	2
541	и стать	1	2
542	не просто	4	2
543	этой системы	2	2
544	они могут	2	2
545	ними в	1	2
546	и во	1	2
547	и весь	1	2
548	видели что	8	2
549	собой и	1	2
550	никакой связи	1	2
551	и всей	2	2
552	об одном	1	2
553	она в	1	2
554	в состоянии	2	2
555	быть в	1	2
556	так он	2	2
557	после этого	2	2
558	и за	3	2
559	дочь в	2	2
560	на стадии	1	2
561	для них	3	2
562	бы что	2	2
563	эта форма	3	2
564	тому же	4	2
565	говорит он	1	2
566	является и	3	2
567	как фактор	1	2
568	но он	8	2
569	ее от	1	2
570	что его	2	2
571	этим и	1	2
572	также в	2	2
573	же как	8	2
574	между прочим	4	2
575	которой она	1	2
576	должно было	2	2
577	себе и	2	2
578	в чем	4	2
579	что как	2	2
580	и руки	1	2
581	в знак	2	2
582	но можно	1	2
583	только путем	1	2
584	героя и	1	2
585	эти слова	1	2
586	связь и	2	2
587	ту же	2	2
588	уже к	1	2
589	здесь она	1	2
590	соединении с	1	2
591	не могла	3	2
592	даже не	2	2
593	также не	1	2
594	в современной	2	2
595	в нее	2	2
596	сравнительно с	1	2
597	мы здесь	7	2
598	когда мы	1	2
599	ни одной	3	2
600	которую в	2	2
601	с нашей	1	2
602	его как	1	2
603	найти в	1	2
604	друг другу	2	2
605	это делает	2	2
606	он сказал	1	2
607	но прежде	1	2
608	не то	2	2
609	образом в	2	2
610	он пытается	1	2
611	же мы	2	2
612	во время	8	2
613	всех этих	3	2
614	случае это	1	2
615	так или	1	2
616	в частности	6	2
617	оно и	1	2
618	друга в	1	2
619	к одной	1	2
620	следует ли	1	2
621	которые он	1	2
622	была бы	1	2
623	видели как	4	2
624	только они	1	2
625	сами по	1	2
626	мы понимаем	1	2
627	которых и	1	2
628	это положение	1	2
629	заключается в	1	2
630	с целью	2	2
631	превращаются в	2	2
632	к царю	1	2
633	как о	1	2
634	и так	3	2
635	никто не	2	2
636	направление в	1	2
637	себя и	1	2
638	бы не	1	2
639	ему и	1	2
640	чтобы убедиться	1	2
641	он также	1	2
642	он же	2	2
643	его без	1	2
644	что мы	5	2
645	с переходом	4	2
646	и если	3	2
647	в науку	1	2
648	и поэтому	1	2
649	формы с	2	2
650	тех пор	1	2
651	для нее	2	2
652	к своим	1	2
653	вступает в	4	2
654	мы получим	1	2
655	его живой	1	2
656	выражения как	1	2
657	друг от	1	2
658	в совершенно	1	2
659	каждый из	1	2
660	или вообще	1	2
661	не совсем	5	2
662	то для	1	2
663	принадлежит к	4	2
664	их с	2	2
665	за пределами	1	2
666	по всем	1	2
667	это одно	1	2
668	мы еще	3	2
669	нее и	2	2
670	во внутрь	1	2
671	эта динамика	1	2
672	он должен	3	2
673	уже с	3	2
674	им как	1	2
675	на языке	1	2
676	нет ни	1	2
677	данном случае	6	2
678	зависит от	1	2
679	б мы	1	2
680	он делает	2	2
681	будет ли	1	2
682	о нем	2	2
683	же не	2	2
684	из форм	1	2
685	сказать не	1	2
686	но с	1	2
687	от друга	1	2
688	то к	1	2
689	и где	1	2
690	в эпоху	1	2
691	указывает на	6	2
692	сложные и	1	2
693	эти две	1	2
694	этот круг	1	2
695	в соединении	1	2
696	и могут	1	2
697	этого вопроса	1	2
698	это было	1	2
699	но уже	1	2
700	пока не	3	2
701	на его	5	2
702	это так	1	2
703	без всякой	1	2
704	и тех	1	2
705	искать в	1	2
706	со всех	1	2
707	в эти	1	2
708	значение так	1	2
709	то не	2	2
710	его не	3	2
711	но здесь	2	2
712	во второй	2	2
713	есть и	7	2
714	мы пока	2	2
715	останавливаться на	2	2
716	как из	1	2
717	сохраняет свою	1	2
718	явление в	1	2
719	только по	1	2
720	из условий	1	2
721	ее из	1	2
722	иное как	6	2
723	времена и	1	2
724	которой мы	1	2
725	дело обстоит	1	2
726	и наконец	1	2
727	что данное	1	2
728	можно только	3	2
729	и умерла	1	1
730	было так	1	1
731	же выводам	1	1
732	идти на	1	1
733	или он	2	1
734	в центре	1	1
735	невозможно здесь	2	1
736	это далеко	1	1
737	выражена в	1	1
738	себе внимание	1	1
739	что почти	1	1
740	и очень	2	1
741	на эти	1	1
742	а ты	4	1
743	со всем	1	1
744	народов и	1	1
745	роль и	1	1
746	которые не	1	1
747	исходя из	2	1
748	если под	1	1
749	будем здесь	2	1
750	случае мы	4	1
751	из всей	1	1
752	по всему	2	1
753	нечто подобное	1	1
754	случае не	1	1
755	связи в	3	1
756	или нет	2	1
757	в некоторых	9	1
758	но тем	2	1
759	имеют ничего	1	1
760	говорит о	1	1
761	не хочет	3	1
762	не нашел	1	1
763	одно из	2	1
764	и другими	1	1
765	его от	3	1
766	близки к	2	1
767	этого момента	1	1
768	войти во	1	1
769	формах осуществляется	1	1
770	с собой	4	1
771	свою связь	2	1
772	каком это	1	1
773	как образ	1	1
774	причем эта	1	1
775	показывает нам	2	1
776	сущность этого	1	1
777	на которых	2	1
778	идти в	1	1
779	ни одна	1	1
780	и сам	1	1
781	равно как	3	1
782	каким образом	1	1
783	уходят в	1	1
784	главе мы	3	1
785	еще некоторые	1	1
786	или на	1	1
787	представление о	3	1
788	что всякая	1	1
789	часть ее	1	1
790	наших задач	1	1
791	в соответствии	1	1
792	только через	1	1
793	всегда в	1	1
794	что по	2	1
795	приходит в	3	1
796	обоих случаях	1	1
797	нам уже	2	1
798	одновременно и	1	1
799	на эту	1	1
800	но очень	1	1
801	что еще	2	1
802	слова часто	1	1
803	только для	1	1
804	веков и	1	1
805	прочим и	2	1
806	идеологическим отражением	1	1
807	легче всего	1	1
808	свою собственную	1	1
809	играть в	1	1
810	индивидуальный и	1	1
811	как только	2	1
812	относиться к	1	1
813	где оно	1	1
814	свой смысл	1	1
815	всем его	1	1
816	некоторые относящиеся	1	1
817	остальные особенности	1	1
818	так если	1	1
819	при всей	1	1
820	в первую	1	1
821	отвечают на	1	1
822	со своей	2	1
823	героя или	2	1
824	этим мы	1	1
825	которые мы	1	1
826	обряд не	1	1
827	не могли	1	1
828	то это	5	1
829	говорит по	1	1
830	будет для	1	1
831	на части	1	1
832	которой он	3	1
833	редких случаях	1	1
834	эта связь	4	1
835	может исходить	1	1
836	это иметь	1	1
837	связанных с	4	1
838	и каждое	1	1
839	выходит из	1	1
840	не должен	1	1
841	часто в	3	1
842	случае можно	2	1
843	являются не	1	1
844	и должна	1	1
845	она получает	1	1
846	во многих	2	1
847	не всегда	7	1
848	что вся	1	1
849	вид что	2	1
850	отношения не	2	1
851	анализ этого	1	1
852	в него	3	1
853	из своего	1	1
854	увидим что	2	1
855	о них	1	1
856	же эта	1	1
857	или где	1	1
858	приходит к	1	1
859	план выдвигается	1	1
860	самый факт	2	1
861	несколько примеров	3	1
862	дать ответ	2	1
863	в две	2	1
864	был себе	1	1
865	но этот	3	1
866	его собственной	1	1
867	на ней	5	1
868	и остается	1	1
869	нам что	1	1
870	так то	1	1
871	пределах этого	1	1
872	они состоят	1	1
873	его функции	1	1
874	задач в	1	1
875	каких формах	1	1
876	мы проследили	1	1
877	тех случаях	2	1
878	нового более	1	1
879	просто в	2	1
880	к которому	6	1
881	можно понимать	1	1
882	в человеческих	1	1
883	будем говорить	1	1
884	входят в	1	1
885	наконец его	1	1
886	ли такое	1	1
887	головой и	1	1
888	что именно	1	1
889	мольбу о	1	1
890	таков рассказ	1	1
891	по поводу	1	1
892	здесь ничего	1	1
893	на котором	2	1
894	создает совершенно	1	1
895	вопрос и	1	1
896	мужа и	1	1
897	момент передачи	1	1
898	но самый	1	1
899	но там	1	1
900	как дело	1	1
901	одежды не	1	1
902	и иной	1	1
903	начало и	1	1
904	действительно в	1	1
905	та и	1	1
906	часто имеет	1	1
907	сильным и	1	1
908	друга не	1	1
909	не происходит	2	1
910	герой и	2	1
911	глуп и	1	1
912	ту роль	2	1
913	только не	2	1
914	есть выражение	1	1
915	или наоборот	2	1
916	содержится в	2	1
917	землю и	2	1
918	после того	5	1
919	данный случай	1	1
920	не принадлежит	1	1
921	на том	3	1
922	такого рода	1	1
923	увидим дальше	1	1
924	а и	1	1
925	как нет	2	1
926	толкование и	1	1
927	берутся в	1	1
928	и герой	3	1
929	не соответствует	1	1
930	в буквальном	1	1
931	выходят из	1	1
932	всего поддается	1	1
933	и через	1	1
934	они в	2	1
935	те действия	1	1
936	и один	3	1
937	делает это	1	1
938	ему приходит	1	1
939	здесь входить	2	1
940	другой без	1	1
941	что между	1	1
942	подходит к	1	1
943	не была	1	1
944	особенно если	1	1
945	здесь явно	1	1
946	бы только	1	1
947	или не	3	1
948	сюда случаи	1	1
949	в несколько	2	1
950	к чему	2	1
951	другой же	1	1
952	на себя	5	1
953	изменения и	1	1
954	имеются в	2	1
955	ничего и	1	1
956	на заре	1	1
957	ли было	1	1
958	на тот	2	1
959	вырывает его	1	1
960	с одним	2	1
961	человек и	1	1
962	как говорит	1	1
963	я не	3	1
964	связи оно	1	1
965	указывает что	3	1
966	которой данная	1	1
967	встречается в	2	1
968	прибавить что	2	1
969	здесь перед	1	1
970	в мире	1	1
971	вот четыре	1	1
972	но когда	1	1
973	герой в	6	1
974	в явление	1	1
975	а его	1	1
976	уже давно	2	1
977	века в	1	1
978	роли которую	1	1
979	выше мы	5	1
980	и героем	1	1
981	в себя	3	1
982	границ между	1	1
983	к вопросу	1	1
984	определенной категории	1	1
985	и всякого	1	1
986	в эту	1	1
987	могло бы	2	1
988	под влиянием	2	1
989	совершенно прав	1	1
990	целом не	2	1
991	однако так	2	1
992	и быть	1	1
993	не отражает	2	1
994	не означает	1	1
995	на этом	5	1
996	в исторической	3	1
997	они становятся	1	1
998	очень часто	4	1
999	он ничего	2	1
1000	не видят	1	1
1001	близко к	1	1
1002	чтобы он	3	1
1003	очередь отражает	1	1
1004	с какой	1	1
1005	он находится	1	1
1006	существенной для	1	1
1007	это по	1	1
1008	не заставляет	1	1
1009	от рассмотрения	1	1
1010	на нем	4	1
1011	всей этой	1	1
1012	это или	1	1
1013	для человека	1	1
1014	совершенно так	4	1
1015	в приведенном	1	1
1016	почти всегда	2	1
1017	тем и	1	1
1018	на каждой	1	1
1019	и хотя	1	1
1020	доходит до	2	1
1021	и знает	1	1
1022	и затем	2	1
1023	несколько иначе	1	1
1024	и другая	1	1
1025	не оставляют	1	1
1026	должны были	4	1
1027	или иное	1	1
1028	не слышим	1	1
1029	ли для	1	1
1030	почему же	1	1
1031	очень существенной	1	1
1032	он в	3	1
1033	дня на	1	1
1034	это вовсе	1	1
1035	на который	1	1
1036	однако в	1	1
1037	но есть	3	1
1038	что есть	1	1
1039	затем он	1	1
1040	но нет	1	1
1041	о его	2	1
1042	приводят к	2	1
1043	в доме	14	1
1044	а лежит	1	1
1045	имеющихся в	1	1
1046	форм в	1	1
1047	вполне возможно	1	1
1048	мы будем	1	1
1049	в силу	2	1
1050	относящиеся сюда	1	1
1051	ней в	2	1
1052	бы быть	1	1
1053	представление об	1	1
1054	в страну	2	1
1055	на место	1	1
1056	это совершенно	1	1
1057	для чего	1	1
1058	разве только	1	1
1059	уходит в	3	1
1060	в один	1	1
1061	дает ему	2	1
1062	нам кажется	1	1
1063	по наследству	2	1
1064	еще одно	1	1
1065	которого она	1	1
1066	какой же	1	1
1067	и денег	1	1
1068	пришел к	2	1
1069	видим и	1	1
1070	здесь это	1	1
1071	рассмотрим еще	1	1
1072	приблизились к	1	1
1073	его состав	1	1
1074	совершенно очевидна	1	1
1075	можно проследить	3	1
1076	не единственная	1	1
1077	образом и	2	1
1078	здесь на	3	1
1079	за ним	4	1
1080	одном случае	5	1
1081	как таковой	3	1
1082	также что	2	1
1083	что герой	6	1
1084	переходит в	4	1
1085	убедиться что	1	1
1086	превратились в	1	1
1087	его с	2	1
1088	которых мы	1	1
1089	на ее	1	1
1090	ним и	1	1
1091	с развитием	1	1
1092	эти случаи	5	1
1093	связан с	5	1
1094	и кто	1	1
1095	пр или	3	1
1096	и должно	1	1
1097	говорит и	2	1
1098	художественного творчества	1	1
1099	тогда он	1	1
1100	человек с	1	1
1101	связанное с	2	1
1102	можно поставить	1	1
1103	и предмет	1	1
1104	он на	2	1
1105	в особых	1	1
1106	совсем так	2	1
1107	из того	2	1
1108	в работах	1	1
1109	социального положения	1	1
1110	как воплощение	1	1
1111	и делает	1	1
1112	будет иметь	1	1
1113	нет никакого	1	1
1114	случаев он	1	1
1115	подобно тому	3	1
1116	он слышит	1	1
1117	за это	2	1
1118	за что	1	1
1119	если не	2	1
1120	особого рода	3	1
1121	этой точки	1	1
1122	двух сторон	1	1
1123	формы которые	1	1
1124	однако мы	1	1
1125	с ней	6	1
1126	их и	4	1
1127	что у	4	1
1128	показать что	1	1
1129	вряд ли	1	1
1130	и столь	1	1
1131	становится уже	1	1
1132	был связан	1	1
1133	в саду	2	1
1134	уже говорили	1	1
1135	грубой но	1	1
1136	то время	2	1
1137	за другого	1	1
1138	они связаны	1	1
1139	почетное положение	1	1
1140	для сознания	1	1
1141	мог быть	1	1
1142	будем останавливаться	1	1
1143	очень важный	1	1
1144	эти исследования	1	1
1145	только то	1	1
1146	целое мы	1	1
1147	состоит из	1	1
1148	этих примеров	1	1
1149	что иное	6	1
1150	отчасти и	1	1
1151	правда не	1	1
1152	быть им	1	1
1153	он ее	1	1
1154	была у	1	1
1155	к какому	1	1
1156	связаны между	1	1
1157	сравнению с	2	1
1158	и материальной	1	1
1159	природу его	1	1
1160	между ним	1	1
1161	камень и	1	1
1162	которая не	1	1
1163	на своем	1	1
1164	и было	2	1
1165	знакомый нам	1	1
1166	он мог	1	1
1167	не входит	1	1
1168	жизни является	1	1
1169	этому же	3	1
1170	это был	1	1
1171	все они	1	1
1172	только одно	1	1
1173	конечно все	1	1
1174	этом именно	2	1
1175	эти вопросы	1	1
1176	или должен	1	1
1177	а если	3	1
1178	сливается с	1	1
1179	ясно и	1	1
1180	и видит	1	1
1181	и социальной	1	1
1182	на некоторых	1	1
1183	в роли	1	1
1184	в течение	6	1
1185	в иной	2	1
1186	он себе	1	1
1187	по сравнению	2	1
1188	героем и	2	1
1189	другим она	1	1
1190	на два	1	1
1191	бы ему	1	1
1192	каждый в	1	1
1193	а через	3	1
1194	тот и	1	1
1195	он относится	1	1
1196	передачи но	1	1
1197	другой вопрос	1	1
1198	в середине	1	1
1199	только тогда	2	1
1200	в это	1	1
1201	своей работе	1	1
1202	отражает в	1	1
1203	вводится в	2	1
1204	отражает не	1	1
1205	и целый	1	1
1206	случае с	1	1
1207	если здесь	1	1
1208	при помощи	11	1
1209	цели и	1	1
1210	в обоих	1	1
1211	еще один	1	1
1212	только это	1	1
1213	действия и	1	1
1214	об этой	2	1
1215	по линии	2	1
1216	верно если	1	1
1217	и там	6	1
1218	между головой	1	1
1219	них же	1	1
1220	соответствии с	1	1
1221	смысле и	1	1
1222	о причинах	1	1
1223	не случаен	1	1
1224	только одна	3	1
1225	служебную роль	1	1
1226	далеко в	1	1
1227	и дать	1	1
1228	что я	2	1
1229	в образе	2	1
1230	может оказаться	1	1
1231	то она	2	1
1232	они рисуют	1	1
1233	к миру	1	1
1234	а уж	1	1
1235	героем а	2	1
1236	есть особая	1	1
1237	здесь и	2	1
1238	видел в	1	1
1239	неотделимо от	1	1
1240	приема в	1	1
1241	материал и	1	1
1242	не из	1	1
1243	в особом	3	1
1244	только наиболее	1	1
1245	не будучи	1	1
1246	стороны он	1	1
1247	эту форму	1	1
1248	они были	1	1
1249	из этой	2	1
1250	поставленный в	1	1
1251	как основной	1	1
1252	доступ в	1	1
1253	которые в	1	1
1254	мире так	1	1
1255	именно к	1	1
1256	дает нам	3	1
1257	или просто	2	1
1258	но на	1	1
1259	мы могли	1	1
1260	новые формы	1	1
1261	ничем не	2	1
1262	многих других	2	1
1263	в распоряжение	1	1
1264	кто такой	1	1
1265	другими случаями	1	1
1266	на тех	1	1
1267	ее на	1	1
1268	на три	2	1
1269	же этот	1	1
1270	о значении	1	1
1271	он как	1	1
1272	которых он	1	1
1273	части его	1	1
1274	или с	1	1
1275	это дает	1	1
1276	и кричит	1	1
1277	как у	2	1
1278	со своим	1	1
1279	на которой	3	1
1280	к ночи	1	1
1281	силу и	2	1
1282	уже знакомый	1	1
1283	иначе обстоит	1	1
1284	здесь конечно	1	1
1285	мы находим	1	1
1286	от своих	2	1
1287	а на	5	1
1288	изображение двух	1	1
1289	как эти	1	1
1290	этого не	1	1
1291	когда оно	1	1
1292	речей не	1	1
1293	здесь имеется	1	1
1294	это еще	2	1
1295	даже из	1	1
1296	по существу	3	1
1297	себе в	2	1
1298	их нельзя	1	1
1299	чтобы быть	3	1
1300	очень много	3	1
1301	в ряде	1	1
1302	кто в	1	1
1303	чем другие	1	1
1304	все особенности	1	1
1305	имеется в	3	1
1306	другом месте	1	1
1307	хлеба но	1	1
1308	при таком	1	1
1309	однако это	4	1
1310	живой и	1	1
1311	на фоне	1	1
1312	по своему	1	1
1313	и я	1	1
