N	2gram	Losev_Prob	Literetu
905	не что	5	1
906	от той	2	1
907	самого начала	2	1
908	и общедоступность	1	1
909	момента в	1	1
910	и далее	1	1
911	и начинает	1	1
912	потом и	1	1
913	дело и	1	1
914	представляется что	1	1
915	переход от	1	1
916	отдельности и	1	1
917	собой если	1	1
918	вернуться к	1	1
919	из всех	1	1
920	по которой	1	1
921	наряду с	1	1
922	духа и	1	1
923	и говорил	1	1
924	ее как	1	1
925	и вместо	1	1
926	но разве	1	1
927	в самое	1	1
928	языка как	2	1
929	есть конечно	1	1
930	миф и	1	1
931	без того	1	1
932	в зависимости	2	1
933	это значит	4	1
934	во всякой	2	1
935	мной и	1	1
936	нас а	1	1
937	ведь все	3	1
938	если эта	1	1
939	в помине	1	1
940	природы которая	1	1
941	которое стало	1	1
942	до какой	1	1
943	тут же	3	1
944	что даже	1	1
945	в отдельных	1	1
946	на котором	1	1
947	нас на	2	1
948	в системе	3	1
949	видения мира	1	1
950	этом же	1	1
951	ни даже	1	1
952	и умереть	1	1
953	что жизнь	1	1
954	с первого	2	1
955	чувствовал что	1	1
956	собой а	1	1
957	но было	1	1
958	от ее	1	1
959	того о	1	1
960	есть их	2	1
961	все предметы	1	1
962	представить себе	1	1
963	мысли так	1	1
964	пусть и	1	1
965	бы вполне	2	1
966	есть выражение	2	1
967	ее и	1	1
968	его так	1	1
969	то оно	1	1
970	к их	1	1
971	как такового	4	1
972	определенном месте	1	1
973	нельзя сказать	3	1
974	здесь нет	3	1
975	х гг	1	1
976	как для	2	1
977	но отнюдь	4	1
978	есть у	1	1
979	в состоянии	2	1
980	усилием и	1	1
981	жизни человека	1	1
982	xix и	3	1
983	мы знаем	1	1
984	в стиле	1	1
985	общению и	1	1
986	из моментов	2	1
987	корнями в	1	1
988	находится в	2	1
989	утверждает что	1	1
990	внутренней и	1	1
991	что при	2	1
992	полное тождество	1	1
993	близким к	1	1
994	он однако	1	1
995	этом втором	1	1
996	многих отношениях	1	1
997	мы находимся	1	1
998	в корне	2	1
999	в общее	1	1
1000	не станет	1	1
1001	природу и	1	1
1002	в следующем	1	1
1003	не путем	1	1
1004	процессе своего	1	1
1005	всеми другими	1	1
1006	мы ее	1	1
1007	является чем-то	2	1
1008	здесь вполне	1	1
1009	как же	6	1
1010	на объект	1	1
1011	или не	5	1
1012	столько же	2	1
1013	в которой	2	1
1014	не о	7	1
1015	знал и	1	1
1016	прежде чем	3	1
1017	евгении онегине	1	1
1018	будто бы	4	1
1019	что за	1	1
1020	как жизнь	1	1
1021	это мы	2	1
1022	слова ведь	1	1
1023	от логических	1	1
1024	с самого	3	1
1025	но для	3	1
1026	о смерти	1	1
1027	и хорошо	2	1
1028	вещей и	1	1
1029	и своего	1	1
1030	но само	1	1
1031	между этими	2	1
1032	по мере	1	1
1033	этом последнем	1	1
1034	литературе и	4	1
1035	не привносит	1	1
1036	не требуется	1	1
1037	и она	1	1
1038	самое и	1	1
1039	которое и	1	1
1040	между прочим	3	1
1041	место и	1	1
1042	и вещи	2	1
1043	в употреблении	1	1
1044	от этого	2	1
1045	то уж	2	1
1046	того и	1	1
1047	о которых	6	1
1048	составляющих ее	1	1
1049	в свете	1	1
1050	того он	1	1
1051	о невозможности	1	1
1052	человек то	1	1
1053	другим а	1	1
1054	был не	2	1
1055	в смысле	2	1
1056	и всякого	1	1
1057	собою а	1	1
1058	о в	1	1
1059	в эту	2	1
1060	на себе	1	1
1061	на другом	1	1
1062	в других	5	1
1063	советского государства	1	1
1064	сих пор	6	1
1065	оба в	1	1
1066	текст и	2	1
1067	чтобы его	2	1
1068	вопроса о	3	1
1069	имеет ничего	4	1
1070	это могло	1	1
1071	случае я	1	1
1072	выдержана в	1	1
1073	этот самый	1	1
1074	только от	2	1
1075	только ему	1	1
1076	не имея	1	1
1077	нами как	2	1
1078	опираясь на	1	1
1079	мы можем	8	1
1080	нам чрезвычайно	1	1
1081	это вполне	1	1
1082	слово есть	1	1
1083	здесь впервые	1	1
1084	слов или	1	1
1085	вообще в	1	1
1086	действительности по	1	1
1087	это совершенно	6	1
1088	говоря в	1	1
1089	мы уже	8	1
1090	сознания то	1	1
1091	а мы	1	1
1092	сама природа	1	1
1093	еще только	2	1
1094	лермонтов в	1	1
1095	не один	1	1
1096	есть так	1	1
1097	образ не	2	1
1098	констатировать в	2	1
1099	говорить об	2	1
1100	является его	1	1
1101	в объективном	1	1
1102	переживаний и	1	1
1103	какой-то мере	2	1
1104	оно и	3	1
1105	как объект	1	1
1106	мертвые знаки	1	1
1107	легко можно	1	1
1108	не тем	1	1
1109	в живописи	1	1
1110	сущности говоря	1	1
1111	не совпадающих	1	1
1112	кто же	1	1
1113	определенным образом	4	1
1114	элементы в	1	1
1115	является одним	1	1
1116	даже не	3	1
1117	решение вопроса	1	1
1118	как один	1	1
1119	когда мы	10	1
1120	с р	1	1
1121	опять к	1	1
1122	с большой	1	1
1123	тот или	4	1
1124	показать что	1	1
1125	только с	3	1
1126	поскольку от	1	1
1127	или о	3	1
1128	высь небес	1	1
1129	бы его	3	1
1130	он вдруг	2	1
1131	подход к	1	1
1132	когда они	1	1
1133	о его	2	1
1134	пиковой даме	1	1
1135	но ее	3	1
1136	лучше сказать	2	1
1137	еще вполне	1	1
1138	этих словах	1	1
1139	и была	1	1
1140	например о	2	1
1141	что без	1	1
1142	предмет и	2	1
1143	сам является	1	1
1144	время он	1	1
1145	в данный	1	1
1146	мы стояли	1	1
1147	за себя	1	1
1148	именно этой	1	1
1149	независимо от	2	1
1150	всех этих	11	1
1151	есть ли	2	1
1152	символизма если	1	1
1153	что этот	2	1
1154	в какой-то	3	1
1155	очень важным	1	1
1156	в одну	1	1
1157	и особенно	4	1
1158	он должен	2	1
1159	одного и	2	1
1160	значения слов	2	1
1161	еще одно	1	1
1162	в пространстве	1	1
1163	в подлинном	1	1
1164	что до	1	1
1165	мы видели	1	1
1166	которая и	3	1
1167	романы достоевского	1	1
1168	уже тем	4	1
1169	но факт	1	1
1170	можно только	2	1
1171	к сожалению	6	1
1172	на чем	2	1
1173	нет а	1	1
1174	не мешает	2	1
1175	первую очередь	1	1
1176	до сих	6	1
1177	он уже	1	1
1178	и этот	4	1
1179	и здесь	8	1
1180	является здесь	2	1
1181	без такого	2	1
1182	от самой	1	1
1183	них в	1	1
1184	предметы и	2	1
1185	и свою	2	1
1186	его из	1	1
1187	в основном	1	1
1188	с и	2	1
1189	его с	1	1
1190	с такой	1	1
1191	и никто	1	1
1192	объективной действительности	3	1
1193	за ними	1	1
1194	у чехова	2	1
1195	и менее	4	1
1196	нашего восприятия	1	1
1197	среду и	1	1
1198	говорит и	3	1
1199	что это	4	1
1200	уже самого	1	1
1201	содержит в	7	1
1202	чтобы стать	1	1
1203	в картине	1	1
1204	когда это	1	1
1205	проникает в	1	1
1206	и этого	2	1
1207	явление в	1	1
1208	уже становится	1	1
1209	его на	1	1
1210	поэтому в	2	1
1211	что никакой	1	1
1212	разного рода	9	1
1213	в работах	1	1
1214	обратном порядке	1	1
1215	нас однако	1	1
1216	и делает	3	1
1217	однако он	1	1
1218	становится весьма	1	1
1219	не ставит	1	1
1220	не признает	1	1
1221	за это	1	1
1222	не могут	6	1
1223	ниже в	1	1
1224	проявляющееся в	1	1
1225	такого же	1	1
1226	должен был	1	1
1227	ощущения в	1	1
1228	смотреть на	1	1
1229	нам в	3	1
1230	собой и	3	1
1231	в обратном	1	1
1232	однако мы	1	1
1233	иметь в	5	1
1234	смысла и	2	1
1235	ни одно	1	1
1236	как тайну	1	1
1237	отношений есть	1	1
1238	меняет и	1	1
1239	мы говорим	3	1
1240	определенность в	1	1
1241	истину как	1	1
1242	не выходит	1	1
1243	но вот	2	1
1244	эстетики и	1	1
1245	сознания однако	1	1
1246	с общим	1	1
1247	одно слово	1	1
1248	как говорится	1	1
1249	необходимой для	1	1
1250	и действительно	1	1
1251	и пусть	3	1
1252	оказываются не	1	1
1253	в процессе	1	1
1254	все на	1	1
1255	глаз и	1	1
1256	свой собственный	2	1
1257	в памяти	1	1
1258	не знал	5	1
1259	есть нечто	13	1
1260	а вполне	1	1
1261	может стать	1	1
1262	в определенной	1	1
1263	это время	1	1
1264	за свое	1	1
1265	является функцией	2	1
1266	а иной	1	1
1267	и так	2	1
1268	состоит из	1	1
1269	от его	1	1
1270	никто не	2	1
1271	что иное	5	1
1272	раз его	1	1
1273	правда не	1	1
1274	без которых	2	1
1275	говоря и	1	1
1276	слова это	2	1
1277	о любви	2	1
1278	в которых	4	1
1279	здесь может	1	1
1280	о котором	4	1
1281	рода смысл	1	1
1282	том как	2	1
1283	зависимости от	2	1
1284	нашей стране	1	1
1285	в известном	1	1
1286	друг от	1	1
1287	к другому	1	1
1288	эти характеристики	1	1
1289	к практическому	1	1
1290	то здесь	1	1
1291	случае как	1	1
1292	жизни так	1	1
1293	автора но	1	1
1294	одним и	3	1
1295	всех подобных	1	1
1296	и творчество	1	1
1297	различие здесь	1	1
1298	существовать в	1	1
1299	тот кто	2	1
1300	сам поэт	1	1
1301	отличается от	2	1
1302	языка и	5	1
1303	что мы	23	1
1304	себе уже	1	1
1305	совпадает с	2	1
1306	но вечно	1	1
1307	действительности это	1	1
1308	здесь всего	1	1
1309	бы по	1	1
1310	не должно	1	1
1311	это все	1	1
1312	если для	1	1
