N	2gram	Bakhtin_Pr	StatiiOP
878	значение этого	1	2
879	во мне	1	2
880	не должны	1	2
881	зависимости от	5	2
882	что если	3	2
883	и лишь	2	2
884	значение для	3	2
885	вы говорите	1	2
886	от других	1	2
887	ни были	3	2
888	это имеет	1	2
889	тогда как	1	2
890	имеем в	1	2
891	в отличие	4	2
892	мог бы	1	2
893	не за	3	2
894	ни было	4	2
895	их с	1	2
896	далеко не	7	2
897	слова он	2	2
898	речи на	1	2
899	он может	4	2
900	характерное для	1	2
901	сейчас с	1	2
902	столько в	1	2
903	у них	1	2
904	в произведениях	6	2
905	в книгу	1	2
906	стиля и	5	2
907	в настоящее	3	2
908	тот же	2	2
909	но есть	2	2
910	меня не	1	2
911	из этой	1	2
912	состоянием общества	1	2
913	значение в	2	2
914	произведения как	2	2
915	и вот	1	2
916	и этим	5	2
917	на что	1	2
918	которых он	1	2
919	этой мысли	1	2
920	в литературе	4	2
921	где он	1	2
922	видеть в	2	2
923	указание на	1	2
924	из своих	1	2
925	на которой	1	2
926	со словами	1	2
927	с их	7	2
928	ведь это	4	2
929	нет это	1	2
930	этом не	2	2
931	к которым	1	2
932	не больше	1	2
933	и эта	2	2
934	с теми	1	2
935	этих произведений	1	2
936	где нет	1	2
937	в обычном	2	2
938	этой статье	1	2
939	в равной	1	2
940	была для	3	2
941	иной раз	1	2
942	по своему	1	2
943	были не	1	2
944	первой части	1	2
945	и оно	1	2
946	но уже	1	2
947	и положений	1	2
948	другом случае	2	2
949	жизнь и	1	2
950	чтобы сделать	2	2
951	как слово	5	2
952	и тех	1	2
953	всего необходимо	1	2
954	только к	1	2
955	в полной	1	2
956	отличие от	4	2
957	каких бы	1	2
958	не удалась	1	2
959	не могу	1	2
960	так называемой	1	2
961	литературы о	5	2
962	ни один	3	2
963	с полным	1	2
964	на другое	1	2
965	не оставляет	1	2
966	в характере	1	2
967	выйти за	2	2
968	его смерти	1	2
969	люди с	1	2
970	это однако	1	2
971	в пределах	24	2
972	этого образа	1	2
973	несколько раз	1	2
974	ведь если	1	2
975	всей его	2	2
976	в рамках	2	2
977	знает и	1	2
978	числе и	1	2
979	показывает как	1	2
980	же самое	1	2
981	вступают в	1	2
982	явление в	1	2
983	впечатление которое	1	2
984	них нет	1	2
985	бы он	4	2
986	времени в	1	2
987	в эти	1	2
988	отношений к	1	2
989	и совершенно	1	2
990	не надо	1	2
991	в известной	1	2
992	мы подходим	1	1
993	и тонкая	1	1
994	того самая	1	1
995	не выступает	1	1
996	во всем	1	1
997	мы можем	1	1
998	они являются	1	1
999	всего это	1	1
1000	в настоящем	2	1
1001	бы несколько	1	1
1002	хорошо и	1	1
1003	этого в	1	1
1004	и сколько	1	1
1005	вывод из	2	1
1006	с толку	1	1
1007	с формой	1	1
1008	важно для	1	1
1009	совершенно очевидно	1	1
1010	поэтому то	1	1
1011	и имеет	2	1
1012	степени как	1	1
1013	по всему	1	1
1014	свое дело	1	1
1015	которой трудно	1	1
1016	найти и	1	1
1017	до самого	1	1
1018	стиль в	1	1
1019	не исключает	1	1
1020	и над	1	1
1021	с самим	3	1
1022	романа эти	2	1
1023	нее в	1	1
1024	вступает в	1	1
1025	и социальной	1	1
1026	они уже	3	1
1027	свою мысль	1	1
1028	и простого	1	1
1029	и был	1	1
1030	же степени	1	1
1031	ну вот	1	1
1032	ни стало	1	1
1033	строго говоря	1	1
1034	детали в	1	1
1035	нечего сказать	2	1
1036	мысли и	6	1
1037	отсюда как	1	1
1038	к прошлому	1	1
1039	правда это	2	1
1040	время не	3	1
1041	мысль действительно	1	1
1042	это отрицание	1	1
1043	него в	5	1
1044	одному из	1	1
1045	пушкину как	1	1
1046	сам был	2	1
1047	раскрыто в	1	1
1048	роман в	2	1
1049	чтобы она	1	1
1050	служить своим	2	1
1051	с собой	3	1
1052	голоса но	1	1
1053	на события	1	1
1054	в рамки	3	1
1055	и самые	1	1
1056	люди и	1	1
1057	положения в	1	1
1058	в борьбе	1	1
1059	минуту не	1	1
1060	в материал	1	1
1061	и каково	1	1
1062	для осуществления	2	1
1063	в критической	2	1
1064	на свою	1	1
1065	форму и	1	1
1066	в построении	4	1
1067	драматической форме	1	1
1068	к более	2	1
1069	никому в	2	1
1070	времени была	1	1
1071	конкретных литературных	1	1
1072	ходит по	1	1
1073	я же	1	1
1074	его романа	2	1
1075	рядом с	19	1
1076	самому и	1	1
1077	которые происходят	2	1
1078	в корне	1	1
1079	мнение у	1	1
1080	к народу	1	1
1081	правда в	2	1
1082	находит себе	1	1
1083	в собственном	1	1
1084	и внутренне	4	1
1085	оказаться в	1	1
1086	духа в	1	1
1087	оценок и	1	1
1088	важная и	1	1
1089	где она	1	1
1090	что действие	1	1
1091	и социального	1	1
1092	введенные в	1	1
1093	они ни	2	1
1094	является для	3	1
1095	и слово	4	1
1096	я их	1	1
1097	установку на	2	1
1098	не его	1	1
1099	обращение к	1	1
1100	и нет	6	1
1101	и образ	1	1
1102	серьезностью и	1	1
1103	одно время	1	1
1104	действительности в	1	1
1105	перестает быть	4	1
1106	и отчасти	1	1
1107	при условии	2	1
1108	а порой	1	1
1109	этим образом	1	1
1110	конечно далеко	1	1
1111	о чем-то	1	1
1112	может использовать	1	1
1113	для идеи	1	1
1114	сам и	2	1
1115	отсюда и	3	1
1116	атмосферы вокруг	1	1
1117	бы вовсе	1	1
1118	материал но	1	1
1119	собой как	1	1
1120	всего этого	2	1
1121	но даже	1	1
1122	в нескольких	1	1
1123	служить и	1	1
1124	ничто не	1	1
1125	в каких	1	1
1126	же порядка	1	1
1127	мы очень	1	1
1128	и свое	1	1
1129	глухим к	1	1
1130	совершенно пассивно	1	1
1131	что вся	2	1
1132	он ищет	2	1
1133	но каждая	1	1
1134	решал в	1	1
1135	е для	1	1
1136	но может	1	1
1137	только на	3	1
1138	между отдельными	2	1
1139	ну а	1	1
1140	единственный способ	1	1
1141	может поэтому	1	1
1142	себе и	5	1
1143	и другом	1	1
1144	нужно быть	2	1
1145	чем его	1	1
1146	уже и	2	1
1147	на своего	1	1
1148	что еще	1	1
1149	от той	1	1
1150	дать ответ	1	1
1151	высказана в	1	1
1152	даже с	1	1
1153	представляет в	1	1
1154	я выше	1	1
1155	перед ним	1	1
1156	именно такие	1	1
1157	которое его	1	1
1158	всегда и	1	1
1159	с другим	1	1
1160	мы привыкли	1	1
1161	соответствия между	1	1
1162	так то	1	1
1163	к ним	1	1
1164	не становится	6	1
1165	вообще и	1	1
1166	у себя	1	1
1167	ней и	1	1
1168	функция этого	1	1
1169	во всякой	1	1
1170	в голове	1	1
1171	вы в	1	1
1172	для всей	1	1
1173	историческая картина	1	1
1174	частности на	1	1
1175	он создал	1	1
1176	нем он	1	1
1177	и оценки	1	1
1178	они должны	1	1
1179	е слова	1	1
1180	с большим	1	1
1181	смысле не	1	1
1182	в самое	1	1
1183	в нашем	2	1
1184	находится в	2	1
1185	это а	1	1
1186	место для	1	1
1187	простое и	1	1
1188	теряя своей	1	1
1189	материал в	2	1
1190	чего она	1	1
1191	исходит из	1	1
1192	собственного голоса	1	1
1193	согласиться с	2	1
1194	по одной	1	1
1195	речь о	1	1
1196	это ничего	2	1
1197	собою а	2	1
1198	в особой	1	1
1199	он сам	5	1
1200	также является	2	1
1201	русский язык	1	1
1202	этого мировоззрения	1	1
1203	дан в	2	1
1204	наоборот для	1	1
1205	в идеале	1	1
1206	лица для	1	1
1207	нею и	2	1
1208	слова без	2	1
1209	его разновидности	1	1
1210	говорит следующее	1	1
1211	себе как	2	1
1212	себя в	3	1
1213	он считал	1	1
1214	смысле как	1	1
1215	реагировать на	1	1
1216	вся эта	1	1
1217	она ни	1	1
1218	жанра в	1	1
1219	он все	3	1
1220	склонен объяснять	1	1
1221	даже по	1	1
1222	ум и	1	1
1223	своего социального	2	1
1224	большим количеством	1	1
1225	него как	3	1
1226	всегда строится	1	1
1227	она и	1	1
1228	менее в	1	1
1229	сюжет в	1	1
1230	конечно есть	1	1
1231	как нам	3	1
1232	внутри одного	1	1
1233	на основную	1	1
1234	время и	1	1
1235	что каждая	1	1
1236	даже там	2	1
1237	так я	2	1
1238	вполне понятно	2	1
1239	а наши	1	1
1240	в произведении	7	1
1241	не мудрено	1	1
1242	к себе	6	1
1243	притом не	1	1
1244	остаются в	1	1
1245	в состоянии	1	1
1246	у каждого	1	1
1247	что сама	1	1
1248	личной жизни	2	1
1249	построении образов	1	1
1250	именно как	2	1
1251	или они	1	1
1252	начала и	2	1
1253	своей социальной	1	1
1254	формы но	1	1
1255	узком смысле	2	1
1256	есть его	1	1
1257	а и	1	1
1258	то для	1	1
1259	помимо того	1	1
1260	о себе	19	1
1261	довольно ясно	1	1
1262	более резкой	1	1
1263	идеи идея	1	1
1264	непосредственный переход	1	1
1265	и одного	1	1
1266	одному и	1	1
1267	в романтической	1	1
1268	с другими	8	1
1269	за отдельными	1	1
1270	и соответствующие	2	1
1271	и опасностей	1	1
1272	внешнего мира	3	1
1273	слово на	1	1
1274	подходит к	2	1
1275	произведениях но	1	1
1276	утверждения в	1	1
1277	и последнее	1	1
1278	произведении но	1	1
1279	и притом	1	1
1280	сказать чего	1	1
1281	нужно иметь	1	1
1282	о возможности	1	1
1283	на показ	1	1
1284	для прозы	1	1
1285	роман но	1	1
1286	время во	1	1
1287	пути своего	1	1
1288	работ о	1	1
1289	пути и	3	1
1290	и лишена	1	1
1291	из важнейших	1	1
1292	прежде чем	1	1
1293	и принципиальная	1	1
1294	и говорит	1	1
1295	всех его	1	1
1296	не подходят	1	1
1297	его служить	2	1
1298	тут и	2	1
1299	поэтому он	2	1
1300	поэтому она	1	1
1301	быть особенно	2	1
1302	на одну	2	1
1303	из уст	1	1
1304	здесь же	1	1
1305	и всю	1	1
1306	он берет	1	1
1307	мере того	1	1
1308	между этими	1	1
1309	личности от	1	1
1310	и цельной	1	1
1311	случайным и	1	1
1312	традиции он	1	1
1313	лишь на	5	1
1314	между ними	6	1
1315	их он	1	1
1316	но иногда	1	1
1317	не вытекает	1	1
1318	себе не	2	1
