N	3gram	Bakhtin_Pr	Dialekti
159	один из возможных	1	2
160	же время и	1	2
161	дело в том	1	2
162	уже не раз	1	2
163	не есть конечно	1	2
164	по себе как	1	2
165	в лучшем случае	3	2
166	кроме того и	1	2
167	мы не видим	1	2
168	при условии что	1	2
169	что оно есть	1	2
170	жизнь и смерть	1	2
171	в одно время	1	2
172	и то что	1	2
173	и в том	2	2
174	тем что оно	1	2
175	так как и	1	2
176	на первый взгляд	1	2
177	никогда не может	1	2
178	сказать ни того	1	2
179	в нем и	2	2
180	во всем этом	1	2
181	не должна быть	1	2
182	жизни и в	1	2
183	что и в	1	2
184	то ни стало	1	2
185	потому что они	2	2
186	он мыслится и	1	1
187	с ним или	1	1
188	сознания но и	1	1
189	чтобы убедиться в	1	1
190	у нее нет	1	1
191	о котором мы	1	1
192	каждая из них	1	1
193	точка зрения с	1	1
194	вполне понятно что	1	1
195	точка зрения на	2	1
196	что же это	1	1
197	самой природе своей	1	1
198	как в этом	1	1
199	внешний мир в	1	1
200	он как бы	2	1
201	видеть в нем	1	1
202	до известной степени	1	1
203	и независимо от	1	1
204	то что он	1	1
205	в себе все	2	1
206	на задний план	1	1
207	и потому нет	1	1
208	бы и самого	1	1
209	он не знал	1	1
210	и души в	1	1
211	в душе его	1	1
212	в своей последней	1	1
213	на мир как	1	1
214	в братьях карамазовых	3	1
215	свое отношение к	1	1
216	себя самого и	1	1
217	этом смысле она	1	1
218	себе не имеет	1	1
219	по себе достаточно	1	1
220	построения а не	1	1
221	я и не	1	1
222	которые были бы	2	1
223	можно прямо сказать	1	1
224	отсюда следует что	1	1
225	в один миг	1	1
226	он и не	3	1
227	из этих трех	1	1
228	что все это	1	1
229	и что в	1	1
230	сразу и одновременно	1	1
231	и неотделим от	1	1
232	того кто является	1	1
233	идея как принцип	1	1
234	в своем существе	1	1
235	не стремится к	1	1
236	в художественной форме	1	1
237	тот же самый	1	1
238	говорить о том	1	1
239	так и к	1	1
240	по природе своей	2	1
241	если бы я	1	1
242	что у него	1	1
243	все новые и	1	1
244	есть с точки	1	1
245	то что было	3	1
246	и уже тем	1	1
247	нет ни одной	1	1
248	с сообщением о	1	1
249	даны не в	1	1
250	если бы они	1	1
251	как у достоевского	2	1
252	точки зрения своей	1	1
253	то для него	1	1
254	если бы это	1	1
255	в первом случае	1	1
256	положения которые сами	1	1
257	было так то	1	1
258	строго говоря нет	1	1
259	мне кажется что	1	1
260	но только в	1	1
261	мыслится и воспринимается	1	1
262	и она имеет	1	1
263	независимо от того	1	1
264	в отличие от	3	1
265	и никогда не	1	1
266	совершенно иной чем	1	1
267	а в том	1	1
268	как бы и	1	1
269	и можно говорить	1	1
270	он является не	1	1
271	то ни было	2	1
272	как мы уже	2	1
273	видит и знает	1	1
274	нужно сказать что	2	1
275	того что в	1	1
276	самим по себе	1	1
277	которые сами по	1	1
278	не входит в	3	1
279	только войдя в	1	1
280	это как и	1	1
281	это дело было	1	1
282	так как только	1	1
283	и не дает	1	1
284	существу с точки	1	1
285	прямо сказать что	1	1
286	и делает его	1	1
287	и по существу	1	1
288	всегда и бывает	1	1
289	да и не	1	1
290	таким образом и	1	1
291	с другом в	2	1
292	только может быть	1	1
293	другой стороны эта	1	1
294	в одном месте	1	1
295	на почве философского	1	1
296	о себе самом	9	1
297	по самой природе	1	1
298	в определенном направлении	1	1
299	может показаться что	1	1
300	в том и	2	1
301	к нему и	2	1
302	в одном из	3	1
303	ни одного существенного	1	1
304	и ни с	1	1
305	и потому она	1	1
306	в соприкосновение с	1	1
307	человеческой жизни и	2	1
308	но прежде всего	1	1
309	бы это было	1	1
310	точек зрения и	1	1
311	по существу своему	1	1
312	сознания если бы	1	1
313	и во всяком	1	1
314	именно в ней	1	1
315	идея то она	1	1
316	не может нас	1	1
317	же это за	1	1
318	том отношении что	1	1
319	своей последней основе	1	1
320	зависимости от характера	1	1
321	субъекта а не	1	1
322	в том чтобы	1	1
323	что в результате	1	1
324	может ли быть	1	1
325	это не так	1	1
326	себе самом не	1	1
327	что же вы	1	1
328	заключается в том	2	1
329	а не как	4	1
330	от себя самого	1	1
331	но только об	1	1
332	не даны как	1	1
333	на первом плане	1	1
334	может быть даже	2	1
335	он видит и	1	1
336	имеем в виду	2	1
337	и именно в	1	1
338	как точка зрения	1	1
339	как и для	1	1
340	каждый из них	1	1
341	видим в нем	1	1
342	что же касается	1	1
343	которые могли бы	1	1
344	зрения с которой	1	1
345	друг против друга	2	1
346	а следовательно и	1	1
347	в полной мере	1	1
348	что он сам	2	1
349	так всегда и	1	1
350	что у меня	1	1
351	чужую душу как	1	1
352	в нас самих	1	1
353	не знает не	1	1
354	лежащей в основе	1	1
355	по отдельным пунктам	1	1
356	об этом мы	1	1
357	одном месте и	1	1
358	во всех своих	1	1
359	зависит от того	1	1
360	каждом из них	2	1
361	все же не	1	1
362	мы уже говорили	2	1
363	самом деле это	1	1
364	может быть или	1	1
365	может находиться в	1	1
366	все те же	1	1
367	данном случае в	1	1
368	него как в	1	1
369	вовсе еще не	1	1
370	симпатии и антипатии	1	1
371	это было так	1	1
372	тут не может	1	1
373	ни одна из	1	1
374	что в сущности	1	1
375	его жизни и	1	1
376	лишь с точки	1	1
377	можно конечно и	1	1
378	то все же	1	1
379	имеет под собою	1	1
380	жизни и смерти	7	1
381	мира а не	1	1
382	не тем что	1	1
383	и в своей	1	1
384	был бы не	1	1
385	да ведь это	2	1
386	в своем изображении	1	1
387	они никогда не	2	1
388	как одна из	1	1
389	мы имеем в	2	1
390	во всех этих	1	1
391	мир в котором	1	1
392	во всей его	2	1
393	в этом случае	1	1
394	именно в том	2	1
395	но тем не	1	1
396	сама она не	1	1
397	бы не только	1	1
398	а вместе с	1	1
399	том что он	4	1
400	в том отношении	1	1
401	но именно в	1	1
402	с ним и	3	1
403	в нем только	1	1
404	в каком плане	1	1
405	должно быть раскрыто	2	1
406	в свете этого	1	1
407	в сущности только	2	1
408	в романе достоевского	6	1
409	будет ли она	1	1
410	самой по себе	1	1
411	в новое время	1	1
412	конце концов не	1	1
413	и не входит	2	1
414	что почти все	1	1
415	можем судить о	1	1
416	она может быть	1	1
417	и в сущности	2	1
418	было бы дать	1	1
419	как человек и	1	1
420	бы они были	1	1
421	имеет значение только	1	1
422	все равно что	1	1
423	жизни и наконец	1	1
424	а что если	2	1
425	как бы в	3	1
426	от себя и	1	1
427	если бы действительно	1	1
428	в той же	3	1
429	точки зрения воли	1	1
430	как же она	1	1
431	печорин у лермонтова	1	1
432	прежде всего в	1	1
433	по себе она	1	1
434	и следовательно в	1	1
435	личности в этом	1	1
436	уже само по	1	1
437	в литературе как	1	1
438	только в смысле	1	1
439	новые и новые	1	1
440	а не о	2	1
441	ни видеть ни	1	1
