N	2gram	Vygotskiy_	Tvorches
268	времени и	2	4
269	при помощи	27	4
270	между людьми	1	4
271	в отличие	4	4
272	той же	9	4
273	того что	15	4
274	зависит от	2	4
275	и тут	1	4
276	же не	1	4
277	он же	3	4
278	отказаться от	4	4
279	дело в	2	4
280	было в	1	4
281	к жизни	2	4
282	особенно в	1	4
283	с самого	1	4
284	он говорит	4	4
285	отличие от	6	4
286	но он	3	4
287	в частности	6	4
288	еще в	1	4
289	далеко не	7	4
290	х годов	5	4
291	действительной жизни	3	4
292	в плане	1	4
293	считает что	2	4
294	такой же	9	4
295	и наконец	2	4
296	что на	4	4
297	и к	5	3
298	психологического анализа	1	3
299	от него	2	3
300	только что	3	3
301	в виду	6	3
302	другой стороны	7	3
303	но что	3	3
304	по себе	21	3
305	людей и	2	3
306	в первом	1	3
307	мысль о	1	3
308	в жизни	5	3
309	отличается от	4	3
310	в страшной	1	3
311	так например	1	3
312	к тому	8	3
313	на все	6	3
314	это от	1	3
315	во всяком	9	3
316	можно сказать	2	3
317	всегда с	1	3
318	в свете	3	3
319	вот почему	1	3
320	может служить	3	3
321	точно так	6	3
322	как она	4	3
323	в одном	4	3
324	перед ним	1	3
325	и еще	1	3
326	сказать что	12	3
327	и вдруг	1	3
328	страшной мести	2	3
329	едва ли	5	3
330	не то	2	3
331	то в	2	3
332	собой в	1	3
333	время в	2	3
334	мы знаем	8	3
335	несмотря на	8	3
336	к которому	1	3
337	тому же	4	3
338	писатель в	1	3
339	как по	1	3
340	для того	12	3
341	не есть	4	3
342	из главных	1	3
343	герой в	1	3
344	в себя	3	3
345	со всеми	5	3
346	и мир	1	3
347	человек как	1	3
348	на этом	3	3
349	него есть	1	3
350	всяком случае	7	3
351	отличен от	1	3
352	совсем не	3	3
353	идей и	1	3
354	и тем	5	3
355	должны быть	6	3
356	и что	28	3
357	для человека	1	3
358	как уже	1	3
359	даже не	1	3
360	в направлении	1	3
361	что для	5	3
362	оба они	1	3
363	его как	1	3
364	и др	1	3
365	и юмор	1	3
366	человека как	1	3
367	писателя в	1	3
368	его к	2	3
369	там где	5	3
370	от ее	1	3
371	гораздо более	2	3
372	в искусстве	24	3
373	пришел к	2	3
374	в статье	1	3
375	вплоть до	3	3
376	и сколько	2	3
377	образом и	4	3
378	этой проблемы	2	3
379	же самая	2	3
380	если в	2	3
381	переходит в	1	3
382	его с	3	3
383	живет в	2	3
384	был бы	6	3
385	для себя	2	3
386	от этой	2	3
387	ее и	2	3
388	критики и	3	3
389	сводится к	3	3
390	себе не	4	3
391	заключается в	15	3
392	в процессе	7	3
393	евгения онегина	4	3
394	может не	1	3
395	никто не	1	3
396	со стороны	5	3
397	в стихах	2	3
398	ни на	3	3
399	не является	5	3
400	трагического и	1	3
401	и если	4	3
402	автора и	1	3
403	и тогда	3	3
404	и до	2	3
405	идеи в	1	3
406	к людям	1	3
407	действия и	4	3
408	сами по	4	3
409	нет и	1	3
410	как мы	2	3
411	на этот	2	3
412	этот роман	1	3
413	только с	2	3
414	жизни не	1	3
415	жизни но	1	3
416	как к	2	3
417	в любви	1	3
418	что оно	4	3
419	и вот	5	3
420	он и	1	3
421	что с	5	3
422	сам себе	1	3
423	на самом	6	3
424	у нас	4	3
425	таком случае	3	3
426	в русском	4	3
427	мы находим	2	3
428	не существует	4	3
429	или в	2	3
430	этого вопроса	2	3
431	идеи и	2	3
432	сострадания и	1	3
433	в ней	3	3
434	мы узнаем	1	3
435	важную роль	1	3
436	по этому	3	3
437	из этих	6	3
438	в него	4	3
439	а по	1	3
440	и их	4	3
441	с ее	3	3
442	эстетический эффект	1	3
443	несколько раз	1	3
444	в другом	1	3
445	отношение к	3	3
446	самой своей	1	3
447	одного из	1	3
448	сновидений и	1	3
449	во многих	1	3
450	жизни и	5	3
451	в области	12	3
452	и только	5	3
453	это в	4	3
454	к другим	2	3
455	он приходит	1	2
456	сказывается в	1	2
457	является в	1	2
458	было показано	1	2
459	все что	4	2
460	еще раз	1	2
461	на эти	2	2
462	же и	2	2
463	прекрасное и	1	2
464	не мешает	1	2
465	по выражению	2	2
466	думается что	3	2
467	человек есть	1	2
468	в результате	4	2
469	ясно что	22	2
470	природа человека	2	2
471	вслед за	10	2
472	вот что	2	2
473	жизнь в	1	2
474	из нее	1	2
475	участвует в	1	2
476	в снах	1	2
477	с тем	11	2
478	одном из	2	2
479	только через	1	2
480	их в	4	2
481	и очень	2	2
482	одновременно и	1	2
483	в художественном	9	2
484	души он	1	2
485	когда в	1	2
486	но мы	3	2
487	художественное произведение	16	2
488	связано с	1	2
489	и нет	2	2
490	сам же	1	2
491	ассоциации с	1	2
492	и того	1	2
493	во все	2	2
494	в данном	1	2
495	не могли	4	2
496	можно не	1	2
497	то это	3	2
498	в действительности	4	2
499	чтобы вызвать	3	2
500	которой он	2	2
501	духовной жизни	1	2
502	имеет в	3	2
503	только как	3	2
504	но даже	4	2
505	это его	1	2
506	своим собственным	1	2
507	когда она	6	2
508	а между	1	2
509	чем его	1	2
510	свою очередь	3	2
511	так мы	1	2
512	в глаза	2	2
513	пока еще	1	2
514	как на	6	2
515	настоящее время	2	2
516	когда человек	1	2
517	ключ к	1	2
518	страдания и	1	2
519	это отношение	2	2
520	здравого смысла	1	2
521	по поводу	3	2
522	с темой	1	2
523	о чем	2	2
524	точка зрения	6	2
525	того же	3	2
526	раз на	1	2
527	свои собственные	1	2
528	жизни с	4	2
529	намек на	2	2
530	грань между	2	2
531	жизнь и	3	2
532	во всех	4	2
533	не противоречит	1	2
534	мышления и	3	2
535	здесь нет	1	2
536	и эту	1	2
537	его характером	1	2
538	с одной	6	2
539	на том	2	2
540	в произведении	7	2
541	есть у	1	2
542	начала и	2	2
543	на этих	1	2
544	как раз	4	2
545	тем не	6	2
546	в качестве	3	2
547	согласии с	5	2
548	с другими	2	2
549	это очень	1	2
550	этом романе	1	2
551	вокруг себя	1	2
552	мы все	3	2
553	связи с	2	2
554	который является	1	2
555	героя с	1	2
556	сходство с	3	2
557	тому что	7	2
558	но ведь	1	2
559	в связи	3	2
560	между собой	1	2
561	в двух	1	2
562	в эту	1	2
563	что как	1	2
564	для анализа	2	2
565	смысл и	2	2
566	но как	4	2
567	д с	1	2
568	его творчестве	1	2
569	другим людям	1	2
570	автора или	2	2
571	в устах	1	2
572	и комического	1	2
573	ли это	3	2
574	и книга	1	2
575	не дает	3	2
576	во что	1	2
577	самому себе	2	2
578	действующих лиц	3	2
579	достоевского чем	1	2
580	не будет	4	2
581	для этой	1	2
582	одним словом	1	2
583	если же	3	2
584	и та	1	2
585	и является	1	2
586	при такой	2	2
587	в тех	2	2
588	человеческой психики	2	2
589	из нас	2	2
590	в нее	2	2
591	сравнительно с	1	2
592	это действительно	1	2
593	было бы	14	2
594	культуры и	1	2
595	но прежде	1	2
596	не значит	2	2
597	в силу	4	2
598	смотрим на	1	2
599	чаще всего	1	2
600	из этого	5	2
601	бы ни	2	2
602	которые были	1	2
603	а как	2	2
604	до абсурда	1	2
605	означает что	2	2
606	очень важным	2	2
607	анны карениной	1	2
608	против этого	1	2
609	от людей	1	2
610	и считает	1	2
611	и здесь	3	2
612	и свою	1	2
613	и вследствие	1	2
614	с такой	1	2
615	и должно	1	2
616	была бы	2	2
617	в сущности	15	2
618	отдельного человека	10	2
619	в отношении	3	2
620	ни в	9	2
621	и делает	2	2
622	целом ряде	2	2
623	в выражении	1	2
624	не могут	6	2
625	должен был	1	2
626	здесь мы	1	2
627	заключает в	3	2
628	этот факт	1	2
629	столь же	6	2
630	как о	1	2
631	известном смысле	1	2
632	это время	1	2
633	справедливо указывает	2	2
634	не имеет	3	2
635	по самому	7	2
636	в известном	2	2
637	знает что	1	2
638	которую не	1	2
639	то он	1	2
640	глубже в	1	2
641	я должен	1	2
642	традиции в	1	2
643	не дают	1	2
644	наконец в	2	2
645	того чтобы	13	2
646	и поэтому	3	2
647	жалости и	1	2
648	у меня	3	2
649	а может	1	2
650	в стихотворении	1	2
651	и уже	2	2
652	и теперь	2	2
653	что если	7	2
654	то все	2	2
655	у шекспира	2	2
656	отношении к	3	2
657	играет в	1	2
658	он испытывает	1	2
659	о своем	1	2
660	от других	3	2
661	него с	1	2
662	не потому	3	2
663	числе и	1	2
664	в сновидениях	1	2
665	влияет на	1	2
666	им в	4	2
667	что же	4	2
668	и потом	1	2
669	он в	2	2
670	видим в	1	2
671	событий в	1	2
672	в сфере	1	2
673	он все	2	2
674	их с	2	2
675	тот самый	3	2
676	в глазах	1	2
677	говорил что	2	2
678	всякий раз	10	2
679	и эстетика	1	2
680	при изображении	2	2
681	точку зрения	3	2
682	д и	1	2
683	характер что	1	2
684	высшей степени	1	2
685	сильнее и	2	2
686	ответ на	2	2
687	и всякий	2	2
688	что ему	1	2
689	школы и	1	2
690	в прямом	1	2
691	значение в	2	2
692	этой области	4	2
693	данном случае	1	2
694	нас не	2	2
695	том числе	1	2
696	он как	1	2
697	болезни и	1	2
698	образ и	2	2
699	психики в	1	2
700	этом он	2	2
701	о нем	2	2
702	и всегда	2	2
703	с их	1	2
704	по словам	1	2
705	когда же	1	2
706	шаг и	1	2
707	в таких	2	2
708	образом в	3	2
709	из форм	1	2
710	за этим	1	2
711	в эпоху	1	2
712	всю жизнь	2	2
713	указывает на	6	2
714	очень много	1	2
715	представляет собою	1	2
716	в стороне	1	2
717	совершенно точно	6	2
718	при таком	5	2
719	стремление к	1	2
720	и со	1	2
721	и без	3	2
722	должен быть	2	2
723	и вообще	3	2
724	людей в	1	2
725	к одному	5	2
726	без всякой	1	2
727	должен сознаться	1	2
728	нуждается в	3	2
729	ведь это	1	2
730	а к	1	2
731	же это	1	2
732	не могу	1	2
733	она не	6	2
734	но при	1	2
735	от всех	3	2
736	но она	1	2
737	к анализу	1	2
738	в нашей	4	2
739	только то	3	2
740	эффект это	1	2
741	может вызвать	1	2
742	в литературном	1	2
743	и о	4	2
744	действительности не	1	2
745	роман и	2	2
746	в высшей	1	2
747	же в	1	2
748	психологический анализ	1	2
749	и отношений	4	2
750	включает в	1	2
751	эти два	1	2
752	конце концов	6	2
753	но для	1	2
754	он с	1	2
755	есть не	6	2
756	не к	2	2
757	времени по	1	2
758	указывал на	1	1
759	туман и	1	1
760	что было	1	1
761	происходит то	1	1
762	и останется	1	1
763	к действительности	1	1
764	должна была	3	1
765	и учение	1	1
766	и составляет	3	1
767	это утверждение	2	1
768	политической экономии	1	1
769	невроза и	1	1
770	для всех	5	1
771	наглядное представление	6	1
772	писателя и	1	1
773	это тот	1	1
774	мы и	1	1
775	религии и	1	1
776	не понимает	2	1
777	как произведение	1	1
778	а когда	1	1
779	историю до	1	1
780	эта теория	7	1
781	читателю и	1	1
782	которые не	3	1
783	к этой	2	1
784	зрения их	1	1
785	характерную черту	1	1
786	воображение и	1	1
787	однако оно	1	1
788	есть прежде	1	1
789	и тоски	1	1
790	при исследовании	1	1
791	искусства критика	1	1
792	в применении	2	1
793	любовь к	1	1
794	в а	1	1
795	внешние формы	2	1
796	формы в	6	1
797	литературы а	1	1
798	же мысль	3	1
799	тем как	2	1
800	человеком который	1	1
801	эмоции не	1	1
802	не зависит	1	1
803	можно определить	1	1
804	не соглашаясь	1	1
805	жить и	1	1
806	которое может	2	1
807	нас в	2	1
808	не являются	1	1
809	почему мы	1	1
810	психологическом отношении	1	1
811	одно из	2	1
812	идее и	1	1
813	и другими	4	1
814	роман в	1	1
815	нами в	1	1
816	был у	1	1
817	из ее	1	1
818	не бывает	1	1
819	и само	1	1
820	отношений в	1	1
821	мы едва	1	1
822	создает себе	1	1
823	он обладал	1	1
824	плеханов в	1	1
825	считается что	1	1
826	и самые	1	1
827	нет более	1	1
828	из тысячи	1	1
829	народом а	1	1
830	а напротив	1	1
831	в художественную	1	1
832	всю историю	2	1
833	на которых	1	1
834	но все	1	1
835	именно и	2	1
836	сознанию необходимости	1	1
837	происходит не	1	1
838	из самых	2	1
839	большей частью	3	1
840	форму и	4	1
841	она является	3	1
842	автором и	1	1
843	говорят о	1	1
844	из всего	1	1
845	до степени	1	1
846	том или	1	1
847	тех кому	1	1
848	основании всех	1	1
849	имеет место	2	1
850	в собственном	4	1
851	показал что	3	1
852	что по	5	1
853	но почему	1	1
854	человеке и	1	1
855	говоря если	2	1
856	он описывает	1	1
857	он является	1	1
858	за ней	1	1
859	введение в	1	1
860	поскольку он	2	1
861	в точном	1	1
862	на точку	1	1
863	речь идет	4	1
864	и психологии	2	1
865	из героев	1	1
866	комизм и	1	1
867	вырывается из	1	1
868	на таком	1	1
869	гамлет у	2	1
870	как только	3	1
871	искусство и	5	1
872	было написано	1	1
873	своей форме	2	1
874	а вместе	1	1
875	при создании	1	1
876	для выражения	7	1
877	это случилось	1	1
878	творчества в	2	1
879	на человека	1	1
880	в центр	2	1
881	природы человека	1	1
882	всего и	1	1
883	факта что	2	1
884	никакой разницы	1	1
885	к другой	1	1
886	с конца	2	1
887	в обществе	3	1
888	и такие	1	1
889	вопрос о	3	1
890	он играет	1	1
891	этот механизм	1	1
892	не согласиться	1	1
893	применении к	2	1
894	человека не	3	1
895	сам не	1	1
896	не между	1	1
897	представления о	2	1
898	центр тяжести	1	1
899	в противоположность	1	1
900	одной стороны	7	1
901	все свои	1	1
902	часто в	2	1
903	построения в	1	1
904	и другой	6	1
905	роман с	1	1
906	непосредственного воздействия	1	1
907	нас как	1	1
908	сознания в	1	1
909	уже было	1	1
910	в руках	2	1
911	таким же	1	1
912	с самой	1	1
913	с помощью	1	1
914	если так	1	1
915	об отношении	1	1
916	исследования и	4	1
917	природе как	1	1
918	все противоречия	1	1
919	в различных	1	1
920	связь между	1	1
921	эта система	1	1
922	и значение	2	1
923	производительных сил	2	1
924	психологически в	1	1
925	с в	4	1
926	почти совершенно	1	1
927	в смысле	3	1
928	и те	5	1
929	относит к	1	1
930	можно ли	2	1
931	не что	2	1
932	значения этого	1	1
933	к наглядному	2	1
934	стал бы	2	1
935	художественного произведения	22	1
936	всего что	1	1
937	искусстве и	1	1
938	всегда и	2	1
939	его собственной	1	1
940	в не	1	1
941	же дает	1	1
942	то чтобы	4	1
943	к ним	4	1
944	отношения и	1	1
945	вообще и	2	1
946	совершенно ясна	1	1
947	обстоятельно и	1	1
948	в углу	1	1
949	в голове	2	1
950	этом она	1	1
951	для всей	1	1
952	мы говорим	2	1
953	составляет единственное	1	1
954	том чтобы	9	1
955	а только	4	1
956	гораздо существеннее	2	1
957	в основу	3	1
958	образом как	1	1
959	такая же	1	1
960	быть в	2	1
961	в нашем	1	1
962	от формы	2	1
963	с этими	1	1
964	прикован к	1	1
965	есть по	3	1
966	нигде не	2	1
967	чего он	1	1
968	который раньше	1	1
969	есть только	7	1
970	исходит из	5	1
971	не поймет	1	1
972	теории и	1	1
973	и всякого	1	1
974	под именем	1	1
975	трагедии и	1	1
976	роман как	1	1
977	человеку и	1	1
978	что само	2	1
979	даже у	1	1
980	эта тенденция	2	1
981	и чувства	1	1
982	нет никаких	1	1
983	к этим	1	1
984	с введением	1	1
985	стихотворения и	1	1
986	чем это	2	1
987	этом очень	1	1
988	имел в	1	1
989	фактов что	1	1
990	это объяснение	1	1
991	к решению	2	1
992	свое собственное	2	1
993	создается впечатление	1	1
994	чем острее	1	1
995	из внешних	1	1
996	от ритма	1	1
997	бы то	3	1
998	он имел	1	1
999	д все	1	1
1000	первого взгляда	1	1
1001	эстетический факт	1	1
1002	только не	4	1
1003	п эта	1	1
1004	или бессознательно	1	1
1005	все его	1	1
1006	эстетика в	1	1
1007	образа с	1	1
1008	прямым следствием	1	1
1009	человечеству с	1	1
1010	социальной и	3	1
1011	ясного и	1	1
1012	реки в	1	1
1013	сколько нужно	1	1
1014	происходило в	1	1
1015	же роль	2	1
1016	хотелось бы	1	1
1017	от его	1	1
1018	что иное	2	1
1019	ужаса и	1	1
1020	и всей	1	1
1021	в психологии	13	1
1022	в драме	1	1
1023	его собственных	1	1
1024	впадает в	2	1
1025	и вместе	2	1
1026	такого рода	1	1
1027	что уже	1	1
1028	есть форма	1	1
1029	первый раз	2	1
1030	этот метод	2	1
1031	к творчеству	1	1
1032	а и	1	1
1033	ни было	2	1
1034	элементов и	1	1
1035	народной жизни	1	1
1036	же самую	2	1
1037	деревьями и	1	1
1038	т е	3	1
1039	известно как	1	1
1040	похоже на	1	1
1041	от начала	1	1
1042	в творчество	1	1
1043	чтобы иметь	1	1
1044	что такое	2	1
1045	и за	1	1
1046	автора вообще	1	1
1047	или иную	1	1
1048	на глубокую	1	1
1049	сколько бы	1	1
1050	бы что	2	1
1051	как можно	3	1
1052	века но	1	1
1053	видит в	1	1
1054	лев толстой	1	1
1055	в самые	1	1
1056	чем в	2	1
1057	мы на	2	1
1058	в разные	2	1
1059	в несколько	1	1
1060	далее он	1	1
1061	как результат	2	1
1062	при анализе	3	1
1063	и говорит	1	1
1064	сказал что	1	1
1065	будто бы	2	1
1066	это мы	2	1
1067	следует рассматривать	1	1
1068	художественных форм	1	1
1069	с представлением	1	1
1070	как изображение	1	1
1071	всем что	1	1
1072	мы познаем	1	1
1073	области эстетики	1	1
1074	прямо не	1	1
1075	о смерти	1	1
1076	разбираться в	1	1
1077	здесь же	1	1
1078	под воздействием	1	1
1079	романе и	1	1
1080	как говорит	5	1
1081	характер и	1	1
1082	я совершенно	1	1
1083	учение о	1	1
1084	между ними	2	1
1085	встречается в	1	1
1086	время как	6	1
1087	с отцом	1	1
1088	художественном произведении	8	1
1089	такие же	2	1
1090	раньше всего	1	1
1091	принцип в	1	1
1092	от социальной	1	1
1093	именно эту	1	1
1094	зрения и	2	1
1095	в психологическом	2	1
1096	же касается	1	1
1097	в первые	1	1
1098	романе в	1	1
1099	себе и	2	1
1100	например как	1	1
1101	полагает что	2	1
1102	известным и	1	1
1103	сна то	1	1
1104	он чувствовал	1	1
1105	могло бы	5	1
1106	полном согласии	2	1
1107	под влиянием	4	1
1108	речи или	1	1
1109	в других	3	1
1110	совершенно прав	2	1
1111	писатель ничего	1	1
1112	вопроса о	1	1
1113	начинает казаться	1	1
1114	деле этот	1	1
1115	чем прежде	1	1
1116	необходимое условие	1	1
1117	сознаться что	1	1
1118	о происхождении	1	1
1119	мы можем	6	1
1120	от себя	4	1
1121	мысль с	1	1
1122	и богатую	1	1
1123	возникает из	1	1
1124	сцену в	1	1
1125	за основу	2	1
1126	его судьбу	1	1
1127	есть признак	1	1
1128	приводит его	1	1
1129	среды не	1	1
1130	действия в	1	1
1131	ребенка который	1	1
1132	не содержится	1	1
1133	не составляет	2	1
1134	читателя и	2	1
1135	именно потому	3	1
1136	на другой	3	1
1137	конкретного действия	1	1
1138	то ни	2	1
1139	многих случаях	1	1
1140	его творчества	1	1
1141	оснований для	1	1
1142	объясняется и	2	1
1143	или же	2	1
1144	речи и	1	1
1145	в образы	1	1
1146	на чем	1	1
1147	всей этой	2	1
1148	что эта	4	1
1149	нужно сказать	1	1
1150	через нее	1	1
1151	хотя в	1	1
1152	один раз	1	1
1153	можно было	4	1
1154	и энгельс	1	1
1155	почти всегда	3	1
1156	который мы	1	1
1157	в нас	3	1
1158	времен и	1	1
1159	от своего	1	1
1160	то во	1	1
1161	чтобы проверить	1	1
1162	от страха	1	1
1163	также и	2	1
1164	что бы	2	1
1165	большей мере	1	1
1166	литературы и	1	1
1167	исследования на	1	1
1168	совершенно справедливо	5	1
1169	должны были	2	1
1170	или иное	2	1
1171	она была	1	1
1172	которого в	1	1
1173	переживаний но	1	1
1174	их и	1	1
1175	из писем	1	1
1176	и главным	1	1
1177	сведена к	2	1
1178	совершенно новый	1	1
1179	почему же	1	1
1180	его поведение	1	1
1181	на бумаге	1	1
1182	возможно что	1	1
1183	конца и	1	1
1184	эту повесть	1	1
1185	и никогда	1	1
1186	главным образом	3	1
1187	как стадо	2	1
1188	трагедии шекспира	1	1
1189	образы и	2	1
1190	бы его	1	1
1191	найти в	2	1
1192	каждый человек	1	1
1193	он прямо	1	1
1194	онегина и	2	1
1195	искусства но	7	1
1196	грубо говоря	2	1
1197	обратимся к	1	1
1198	к чисто	1	1
1199	эпохи в	3	1
1200	что может	1	1
1201	что только	3	1
1202	к загадке	1	1
1203	он показывает	1	1
1204	прием в	1	1
1205	деле это	1	1
1206	множество примеров	1	1
1207	к божественной	1	1
1208	человека или	1	1
1209	всплывают в	1	1
1210	к сюжету	1	1
1211	на место	3	1
1212	и чтобы	1	1
1213	чувств и	1	1
1214	он создает	2	1
1215	с с	1	1
1216	это совершенно	3	1
1217	это имеет	3	1
1218	или иного	1	1
1219	основе всех	1	1
1220	напрашивается вывод	2	1
1221	гораздо важнее	1	1
1222	согласно этой	1	1
1223	это лучше	1	1
1224	метода от	1	1
1225	каждого из	3	1
1226	не остается	2	1
1227	одного и	2	1
1228	что до	1	1
1229	эстетическое наслаждение	2	1
1230	он начал	1	1
1231	а более	1	1
1232	к автору	1	1
1233	действительно все	1	1
1234	в гамлете	1	1
1235	можно только	1	1
1236	на месте	1	1
1237	и ту	2	1
1238	в особенности	3	1
1239	к сожалению	1	1
1240	психологические и	1	1
1241	и писатель	1	1
1242	основанные на	1	1
1243	нет на	1	1
1244	роль играют	1	1
1245	в анализе	1	1
1246	то время	6	1
1247	том смысле	1	1
1248	да не	1	1
1249	и субъективное	1	1
1250	личности на	1	1
1251	не скрывает	1	1
1252	я уже	1	1
1253	и этот	3	1
1254	можно понять	1	1
1255	как одна	2	1
1256	приближается к	1	1
1257	деле нет	1	1
1258	смотреть на	1	1
1259	другие в	1	1
1260	и веков	1	1
1261	это выражение	1	1
1262	отчаянию и	1	1
1263	что сны	1	1
1264	с и	17	1
1265	он только	1	1
1266	когда сюжет	1	1
1267	через восприятие	1	1
1268	оно было	2	1
1269	вот его	1	1
1270	рассказа и	1	1
1271	мы получаем	4	1
1272	поэтому совершенно	1	1
1273	другую область	1	1
1274	очень верно	1	1
1275	и философии	2	1
1276	художественного творчества	6	1
1277	понимал и	1	1
1278	что называют	2	1
1279	и из	7	1
1280	никак не	7	1
1281	к привлечению	1	1
1282	здесь он	1	1
1283	он на	1	1
1284	нашего времени	1	1
1285	основного действия	1	1
1286	поэтому в	1	1
1287	времени см	1	1
1288	к выводу	2	1
1289	к сознанию	1	1
1290	подходит к	2	1
1291	разобраться в	1	1
1292	это есть	6	1
1293	и вновь	2	1
1294	том и	4	1
1295	не на	2	1
1296	идет от	1	1
1297	произведение с	1	1
1298	оно не	2	1
1299	одну и	1	1
