N	2gram	Bakhtin_Fr	KulturaY
292	это конечно	4	6
293	отличие от	3	6
294	что значит	1	6
295	дело не	1	6
296	только то	1	6
297	чтобы не	2	6
298	это только	1	6
299	приводит к	1	6
300	как к	2	6
301	которые в	1	6
302	нуждается в	3	6
303	же это	1	6
304	в каком-то	1	6
305	и к	7	5
306	очень много	1	5
307	еще более	1	5
308	формы в	1	5
309	в большей	2	5
310	не как	3	5
311	нас в	4	5
312	то не	1	5
313	и даже	6	5
314	более или	2	5
315	в духе	4	5
316	на которых	1	5
317	и того	1	5
318	нельзя было	2	5
319	даже и	1	5
320	в другом	4	5
321	с проблемой	1	5
322	связь между	1	5
323	превращается в	5	5
324	отметить что	3	5
325	и еще	1	5
326	могло бы	1	5
327	нам право	1	5
328	кроме того	11	5
329	никогда не	6	5
330	и он	4	5
331	на протяжении	2	5
332	время в	1	5
333	чем в	1	5
334	в конце	12	5
335	в двух	1	5
336	и у	7	5
337	у него	4	5
338	здесь как	4	5
339	но как	1	5
340	и является	1	5
341	все те	2	5
342	в форме	2	5
343	в современной	1	5
344	так что	1	5
345	всех этих	9	5
346	одного и	1	5
347	в кругу	1	5
348	также что	1	5
349	и при	2	5
350	интерес к	1	5
351	из того	1	5
352	в отношении	2	5
353	конечно и	4	5
354	о котором	1	5
355	то он	2	5
356	относится к	3	5
357	и тогда	1	5
358	но если	1	5
359	только о	2	5
360	на вопрос	1	5
361	не будем	3	5
362	бы на	1	5
363	о нем	2	5
364	и от	6	5
365	мы находим	5	5
366	но с	1	5
367	слово в	1	5
368	так в	3	5
369	по своему	5	5
370	или менее	2	5
371	в конечном	1	5
372	и их	6	5
373	учения о	2	5
374	отношение к	1	5
375	и только	2	5
376	в разговоре	1	5
377	не надо	1	5
378	вопросом о	1	5
379	есть не	1	5
380	в возможности	1	4
381	еще раз	1	4
382	о чем	5	4
383	одно из	2	4
384	говорить что	1	4
385	литературной речи	1	4
386	как они	4	4
387	эта не	1	4
388	зрения на	5	4
389	конечном счете	1	4
390	так например	3	4
391	как только	1	4
392	связано с	3	4
393	и где	1	4
394	мы увидим	1	4
395	вот почему	1	4
396	в различных	3	4
397	уже и	3	4
398	всего этого	3	4
399	к которому	1	4
400	как я	1	4
401	что даже	2	4
402	не мог	8	4
403	и становится	1	4
404	из них	5	4
405	к нему	5	4
406	несколько слов	2	4
407	но еще	1	4
408	в году	6	4
409	подчеркнуть что	5	4
410	его в	10	4
411	совершенно ясно	1	4
412	но он	5	4
413	не о	1	4
414	что за	1	4
415	которое в	1	4
416	характер и	2	4
417	между ними	4	4
418	же как	4	4
419	о которых	1	4
420	и это	5	4
421	в смысле	1	4
422	чтобы понять	1	4
423	в каждом	3	4
424	мы можем	5	4
425	в лучшем	1	4
426	не дает	2	4
427	или же	1	4
428	если же	2	4
429	почти всегда	3	4
430	это действительно	1	4
431	как известно	2	4
432	что для	1	4
433	и все	18	4
434	но вряд	1	4
435	и по	3	4
436	а главное	2	4
437	утверждать что	1	4
438	во втором	3	4
439	как таковой	1	4
440	себе представить	1	4
441	то в	3	4
442	в гл	2	4
443	это уже	1	4
444	нам в	2	4
445	отношения к	1	4
446	пор еще	2	4
447	нашем смысле	1	4
448	связанные с	7	4
449	бы не	2	4
450	именно поэтому	1	4
451	из области	5	4
452	все они	7	4
453	ни на	1	4
454	первом случае	3	4
455	не имеют	1	4
456	не должно	1	4
457	в современном	1	4
458	именно на	3	4
459	не понимает	1	4
460	для меня	1	4
461	ведь не	1	4
462	мог бы	1	4
463	точку зрения	3	4
464	подойти к	1	4
465	формы и	2	4
466	но на	3	4
467	этой области	1	4
468	различие между	1	4
469	и было	1	4
470	свидетельствует о	1	4
471	этих слов	2	4
472	в виде	1	4
473	понимать как	1	4
474	в стороне	1	4
475	и без	3	4
476	на все	4	4
477	в условиях	3	4
478	вопросе о	1	4
479	в наши	1	4
480	нужно было	1	4
481	но язык	1	4
482	но дело	2	4
483	сказано выше	1	4
484	на это	1	4
485	для самого	1	4
486	в узком	1	4
487	такой же	5	4
488	говорить об	1	4
489	только после	1	4
490	это в	3	4
491	и другие	5	3
492	все что	3	3
493	со всем	2	3
494	тех кто	2	3
495	можно встретить	1	3
496	тем как	2	3
497	мысли и	6	3
498	что дело	3	3
499	и говорить	1	3
500	не хочет	3	3
501	чтобы в	1	3
502	жизнь в	1	3
503	из самых	3	3
504	в одно	2	3
505	на эту	3	3
506	большей или	1	3
507	мы сразу	1	3
508	почти ни	1	3
509	в это	1	3
510	знаем что	1	3
511	борьба за	1	3
512	но мы	3	3
513	в дальнейшем	2	3
514	еще один	2	3
515	и такие	1	3
516	раз и	1	3
517	отсюда и	1	3
518	больше всего	1	3
519	мы обязаны	1	3
520	в свете	3	3
521	себе в	1	3
522	к ним	2	3
523	на него	2	3
524	все время	3	3
525	от них	1	3
526	на котором	2	3
527	для этой	2	3
528	в системе	2	3
529	на своем	2	3
530	по адресу	2	3
531	формы но	1	3
532	он все	1	3
533	в большинстве	6	3
534	в буквальном	1	3
535	к жизни	1	3
536	же значение	1	3
537	принадлежит в	1	3
538	не нов	1	3
539	именно здесь	1	3
540	одним из	7	3
541	литературе и	1	3
542	большинстве случаев	6	3
543	в сторону	2	3
544	под влиянием	1	3
545	в других	2	3
546	нас есть	1	3
547	к слову	1	3
548	в целях	2	3
549	на нем	2	3
550	но зато	1	3
551	не приходится	1	3
552	а из	1	3
553	она была	1	3
554	именно потому	1	3
555	значение и	3	3
556	например не	1	3
557	или меньшей	1	3
558	только с	1	3
559	о его	1	3
560	которое мы	1	3
561	эпохи в	1	3
562	форм в	3	3
563	мы будем	2	3
564	образом в	4	3
565	чаще всего	1	3
566	на место	1	3
567	сводится в	1	3
568	во время	15	3
569	в него	1	3
570	меньшей степени	2	3
571	в одну	1	3
572	он действительно	1	3
573	и сами	1	3
574	та же	2	3
575	если в	3	3
576	и сейчас	2	3
577	и дает	1	3
578	лишь тогда	1	3
579	если эти	1	3
580	что нет	1	3
581	вместо того	1	3
582	в наших	1	3
583	что у	2	3
584	и мы	1	3
585	в россии	1	3
586	в романе	15	3
587	то время	4	3
588	же слово	1	3
589	поэзии и	1	3
590	роли в	1	3
591	том как	2	3
592	свое значение	2	3
593	в которые	1	3
594	его и	2	3
595	в прозе	1	3
596	традиции в	2	3
597	вернемся к	6	3
598	более чем	1	3
599	но здесь	3	3
600	какое же	1	3
601	не могло	3	3
602	будет уже	1	3
603	что здесь	3	3
604	без всякого	1	3
605	заметить что	2	3
606	нет и	4	3
607	он в	4	3
608	и под	1	3
609	том же	3	3
610	со словом	2	3
611	с него	1	3
612	с того	1	3
613	в более	1	3
614	значение в	1	3
615	выходит за	3	3
616	следовательно и	2	3
617	для него	4	3
618	наконец и	1	3
619	в устах	1	3
620	как у	2	3
621	из своих	2	3
622	слова но	2	3
623	о характере	1	3
624	менее всего	4	3
625	между собою	6	3
626	этой цели	1	3
627	и со	1	3
628	только и	1	3
629	на его	2	3
630	на них	2	3
631	этой книге	1	3
632	и тех	1	3
633	что от	1	3
634	в прямой	1	3
635	а как	3	3
636	так называемой	1	3
637	не по	1	3
638	конце концов	1	3
639	в искусстве	3	3
640	лучшем случае	1	3
641	но она	5	3
642	противоречии с	2	3
643	в начале	2	3
644	признать что	2	3
645	и самой	1	3
646	за ними	1	3
647	а скорее	1	3
648	понять что	1	3
649	с таким	1	3
650	и формулы	1	3
651	этой же	2	3
652	иное как	1	3
653	более того	3	3
654	котором говорит	1	3
655	он пользуется	1	2
656	во всем	1	2
657	они имеют	1	2
658	от него	2	2
659	без особых	1	2
660	которая была	1	2
661	и содержания	1	2
662	по тому	2	2
663	которая в	2	2
664	ровно ничего	2	2
665	себе целью	1	2
666	так один	1	2
667	любовь к	1	2
668	смысле и	1	2
669	из всех	1	2
670	в разных	2	2
671	связи и	1	2
672	труда и	3	2
673	втором случае	3	2
674	но сам	1	2
675	ссылкой на	1	2
676	нами в	2	2
677	в день	1	2
678	в живом	1	2
679	приходит к	1	2
680	и такое	1	2
681	значение это	3	2
682	рано или	1	2
683	в жизни	4	2
684	правда в	3	2
685	к самому	1	2
686	выход из	1	2
687	почти все	6	2
688	он является	1	2
689	и слово	3	2
690	культуры в	1	2
691	в язык	1	2
692	вложено в	1	2
693	известно что	1	2
694	и выражений	2	2
695	понятно что	1	2
696	ними и	1	2
697	слишком много	1	2
698	во все	2	2
699	темы и	1	2
700	было в	2	2
701	в действительности	1	2
702	что этот	1	2
703	по его	1	2
704	и сделали	1	2
705	имеет в	1	2
706	не должен	1	2
707	почти исключительно	1	2
708	особенности же	1	2
709	но эти	1	2
710	оно также	2	2
711	что вся	1	2
712	одной и	1	2
713	когда она	1	2
714	но они	6	2
715	между отдельными	2	2
716	в строгом	2	2
717	и когда	1	2
718	такое значение	1	2
719	о таких	2	2
720	и те	1	2
721	как оно	1	2
722	видно что	1	2
723	в вопросе	1	2
724	было сказано	1	2
725	которого они	1	2
726	находится в	2	2
727	с этими	1	2
728	ряд случаев	1	2
729	в атмосфере	12	2
730	момент в	2	2
731	одна из	1	2
732	узком смысле	1	2
733	а следовательно	1	2
734	и богатство	1	2
735	большей степени	1	2
736	смысле как	1	2
737	мысль а	1	2
738	по природе	1	2
739	что иное	1	2
740	после чего	1	2
741	не видел	1	2
742	на этих	2	2
743	и нужно	1	2
744	и через	1	2
745	ее целом	1	2
746	с другими	3	2
747	в некоторой	1	2
748	и всякой	1	2
749	говорит он	1	2
750	словом в	1	2
751	первая часть	2	2
752	утверждение что	2	2
753	не историческая	1	2
754	в несколько	2	2
755	ее от	1	2
756	и говорит	1	2
757	и позволяет	1	2
758	ли ты	1	2
759	традиции и	1	2
760	и хорошо	1	2
761	место и	1	2
762	особенности в	2	2
763	нужно еще	1	2
764	в себя	6	2
765	много и	1	2
766	даже самые	1	2
767	в противоречии	1	2
768	с вопросом	1	2
769	не был	1	2
770	отрывки из	1	2
771	не самый	1	2
772	материалом для	1	2
773	их не	1	2
774	из собеседников	1	2
775	бы к	1	2
776	это как	1	2
777	мысль и	2	2
778	очень часто	4	2
779	которой и	1	2
780	природе своей	1	2
781	проблемы как	1	2
782	взглянуть на	2	2
783	не будет	2	2
784	и существенно	2	2
785	своего времени	3	2
786	что эта	3	2
787	и тот	2	2
788	тем и	1	2
789	здесь только	5	2
790	литературы и	3	2
791	он пишет	1	2
792	совершенно справедливо	1	2
793	его так	2	2
794	это же	1	2
795	между словом	2	2
796	это вовсе	1	2
797	общего с	1	2
798	его как	4	2
799	и др	11	2
800	здесь совершенно	1	2
801	когда они	2	2
802	часто и	1	2
803	был в	3	2
804	не исчерпывает	1	2
805	о власти	1	2
806	основываясь на	1	2
807	и чтобы	1	2
808	вся эта	1	2
809	но кроме	1	2
810	он стал	2	2
811	и самый	3	2
812	и против	1	2
813	и должны	1	2
814	что многие	2	2
815	переходит в	3	2
816	здесь слово	1	2
817	большую роль	2	2
818	же образом	1	2
819	поэтому в	4	2
820	в особых	1	2
821	здесь следовательно	1	2
822	для них	2	2
823	однако он	1	2
824	оттого что	2	2
825	связывается с	1	2
826	за это	1	2
827	только они	1	2
828	связанная с	3	2
829	и строго	1	2
830	этим вопросом	1	2
831	должен был	1	2
832	от их	3	2
833	поэтому и	8	2
834	о природе	2	2
835	с этого	1	2
836	и одновременно	5	2
837	фигуры и	1	2
838	строгом смысле	1	2
839	доходит до	2	2
840	и методов	1	2
841	есть нечто	2	2
842	с такими	1	2
843	подхода к	1	2
844	это время	2	2
845	и так	1	2
846	состоит из	2	2
847	никто не	1	2
848	которого не	1	2
849	которая не	2	2
850	ничего общего	1	2
851	это самое	1	2
852	в словах	1	2
853	этот процесс	3	2
854	смысл то	1	2
855	думать что	2	2
856	у нее	3	2
857	но оно	4	2
858	с самыми	1	2
859	чем же	5	2
860	нам о	2	2
861	где нет	1	2
862	совершенно иной	1	2
863	один только	1	2
864	убеждение в	4	2
865	это все	1	2
866	какие же	1	2
867	для нее	1	2
868	нельзя понимать	1	2
869	смысл в	1	2
870	вслед за	1	2
871	слова с	1	2
872	и до	3	2
873	друг от	1	2
874	их значения	1	2
875	потому и	1	2
876	и той	1	2
877	не употребляет	1	2
878	и там	4	2
879	начиная с	2	2
880	одной из	6	2
881	в глазах	1	2
882	на улице	2	2
883	правды и	1	2
884	характерное для	1	2
885	деле в	1	2
886	дело именно	1	2
887	или поздно	1	2
888	у них	2	2
889	не из	1	2
890	во введении	1	2
891	здесь действительно	1	2
892	известной мере	5	2
893	друг другу	1	2
894	он должен	2	2
895	связан с	2	2
896	всего можно	1	2
897	ничем не	1	2
898	это был	2	2
899	том числе	6	2
900	это особенно	1	2
901	конечно в	4	2
902	для всего	3	2
903	он и	6	2
904	себя самого	2	2
905	в литературе	4	2
906	этого явления	1	2
907	ее в	1	2
908	где он	2	2
909	здесь в	9	2
910	на которой	1	2
911	говорит и	2	2
912	чтобы получить	1	2
913	же не	2	2
914	по этому	1	2
915	это отношение	1	2
916	речь но	1	2
917	и литературной	1	2
918	от друга	1	2
919	речи это	1	2
920	этих форм	3	2
921	дело в	5	2
922	вот это	3	2
923	вообще не	3	2
924	чтобы быть	1	2
925	в ряде	4	2
926	нас к	1	2
927	своему содержанию	1	2
928	является не	1	2
929	имеется в	2	2
930	основана на	1	2
931	другом месте	3	2
932	живой и	1	2
933	к своему	2	2
934	перейти к	1	2
935	с историей	1	2
936	один и	1	2
937	это было	4	2
938	не что	1	2
939	себе место	1	2
940	уже за	1	2
941	в одной	3	2
942	и вообще	3	2
943	этой системы	1	2
944	как слово	1	2
945	и основные	1	2
946	буквальном смысле	1	2
947	и мысли	2	2
948	в эти	2	2
949	такая тенденция	1	2
950	связанных с	6	2
951	такие же	1	2
952	эти последние	3	2
953	каждом из	1	2
954	в самых	1	2
955	первая половина	1	2
956	тому как	2	2
957	быть и	1	2
958	есть и	8	2
959	это также	1	2
960	даже при	2	2
961	идет здесь	1	2
962	наших дней	1	2
963	и всякая	1	2
964	которой мы	1	2
965	и часто	1	2
966	этом своем	1	2
967	связана с	5	2
968	же на	1	2
969	указывает на	1	2
970	в ходе	1	2
971	но вернемся	3	2
972	все содержание	1	2
973	за счет	2	2
974	жизни и	11	2
975	и прежде	4	2
976	свидетельствуют о	2	2
977	тех которые	1	2
978	в период	2	2
979	ведь и	3	2
980	именно это	2	2
981	мы сказали	2	2
982	точно и	1	2
983	дело здесь	3	2
984	не можем	1	2
985	в известной	5	2
986	своим языком	1	2
987	такой взгляд	1	1
988	более не	2	1
989	находим в	3	1
990	иной форме	1	1
991	видели в	1	1
992	связи ведь	1	1
993	становится возможным	2	1
994	человеческой жизни	1	1
995	народа и	2	1
996	на эти	1	1
997	что природа	2	1
998	никаких сомнений	2	1
999	исходя из	1	1
1000	что люди	1	1
1001	сколько против	1	1
1002	момента в	2	1
1003	от января	1	1
1004	столько против	1	1
1005	а у	1	1
1006	мог понять	1	1
1007	средой для	1	1
1008	значения они	1	1
1009	бы неправильно	1	1
1010	говорит о	1	1
1011	сам автор	1	1
1012	и таких	1	1
1013	в последние	1	1
1014	одна за	1	1
1015	и другими	2	1
1016	таком например	1	1
1017	вопреки всем	1	1
1018	дают в	1	1
1019	стиль хотя	1	1
1020	труд и	2	1
1021	и самое	1	1
1022	переходят в	3	1
1023	также значение	1	1
1024	связь с	3	1
1025	партии в	1	1
1026	в борьбе	1	1
1027	дошедшим до	1	1
1028	книгу о	1	1
1029	стороне от	1	1
1030	их обычно	1	1
1031	и сам	2	1
1032	некоторые другие	1	1
1033	каким образом	1	1
1034	и обновление	3	1
1035	теперь мы	1	1
1036	жалкое и	1	1
1037	чем их	1	1
1038	от всего	1	1
1039	этого выражения	1	1
1040	сущности не	2	1
1041	прямо сказать	1	1
1042	порядка и	1	1
1043	но самое	1	1
1044	значительной степени	1	1
1045	стороны в	3	1
1046	кн iii	4	1
1047	находит себе	1	1
1048	века мы	1	1
1049	и внутренне	2	1
1050	что по	3	1
1051	их в	2	1
1052	оказываются в	1	1
1053	получают значение	1	1
1054	одновременно и	4	1
1055	таких выражений	1	1
1056	марта г	1	1
1057	в изобилии	2	1
1058	прошлого века	1	1
1059	в природе	1	1
1060	жизнью в	2	1
1061	резко отличны	1	1
1062	к своим	1	1
1063	мир и	5	1
1064	в огромном	2	1
1065	позволяет себе	1	1
1066	в ироническом	1	1
1067	отца и	1	1
1068	на первый	4	1
1069	его эпохи	2	1
1070	условий и	1	1
1071	г в	2	1
1072	для выражения	2	1
1073	также было	2	1
1074	самого начала	3	1
1075	же объясняется	1	1
1076	перестает быть	3	1
1077	нуждаются в	1	1
1078	книге о	1	1
1079	стороны эта	1	1
1080	конечно далеко	2	1
1081	громадная роль	1	1
1082	которой он	1	1
1083	эта связь	4	1
1084	стал бы	1	1
1085	и политической	1	1
1086	из разговоров	2	1
1087	особо нужно	1	1
1088	те в	1	1
1089	в понимании	1	1
1090	процесс в	1	1
1091	только эта	1	1
1092	заключено в	1	1
1093	часто в	4	1
1094	хочет и	2	1
1095	всем этим	1	1
1096	и неизбежно	1	1
1097	искусства и	1	1
1098	что свидетельствует	1	1
1099	и своим	1	1
1100	времени в	2	1
1101	которыми он	1	1
1102	в этот	3	1
1103	существенное значение	1	1
1104	о совершенно	1	1
1105	какую громадную	1	1
1106	положений и	1	1
1107	граница между	3	1
1108	от процесса	1	1
1109	из таких	1	1
1110	между двумя	1	1
1111	развития когда	1	1
1112	мы все	2	1
1113	и формы	1	1
1114	представлением о	2	1
1115	только на	1	1
1116	вот его	1	1
1117	же совершенно	1	1
1118	здесь та	1	1
1119	этого жанра	1	1
1120	утрачивает свой	1	1
1121	есть такие	1	1
1122	то как	1	1
1123	сказать несколько	1	1
1124	значение ее	1	1
1125	гл i	1	1
1126	их для	1	1
1127	нем есть	2	1
1128	но этот	5	1
1129	собою и	1	1
1130	на ней	1	1
1131	я думаю	1	1
1132	и народный	1	1
1133	смелостью и	1	1
1134	самых характерных	1	1
1135	нет уж	1	1
1136	тенденцию к	1	1
1137	поэтому все	1	1
1138	чтобы они	1	1
1139	нас на	1	1
1140	v гл	1	1
1141	него не	2	1
1142	и притом	2	1
1143	партия в	2	1
1144	об изучении	1	1
1145	а сам	1	1
1146	в основу	2	1
1147	сохраняется в	1	1
1148	просто в	1	1
1149	только во	1	1
1150	этот голос	1	1
1151	как от	1	1
1152	во всей	1	1
1153	материал в	1	1
1154	противоречие в	1	1
1155	они уже	1	1
1156	из трех	1	1
1157	и науки	1	1
1158	время чрезвычайно	1	1
1159	году и	1	1
1160	о преимуществах	1	1
1161	это прежде	1	1
1162	эти не	1	1
1163	коем случае	1	1
1164	особенности этого	1	1
1165	и свободу	1	1
1166	себя все	1	1
1167	идут в	1	1
1168	к этим	1	1
1169	осознанию и	1	1
1170	но там	2	1
1171	они могут	1	1
1172	становится только	1	1
1173	себя в	1	1
1174	ни даже	1	1
1175	характерно что	4	1
1176	это своего	2	1
1177	начало и	1	1
1178	но было	1	1
1179	речи если	1	1
1180	типична для	1	1
1181	быть снова	1	1
1182	нам важно	1	1
1183	и связей	1	1
1184	все признаки	1	1
1185	такова традиция	1	1
1186	еще говорить	1	1
1187	наши времена	1	1
1188	во всех	20	1
1189	сущность его	1	1
1190	мы видим	6	1
1191	все его	1	1
1192	собой и	1	1
1193	не противоречит	1	1
1194	нами не	1	1
1195	сейчас в	1	1
1196	она и	2	1
1197	так можно	1	1
1198	а наоборот	1	1
1199	от его	4	1
1200	хочет быть	1	1
1201	также лежит	1	1
1202	она как	1	1
1203	похожи на	1	1
1204	форм с	1	1
1205	определяет как	1	1
1206	такова была	1	1
1207	поэтому можно	1	1
1208	в такие	2	1
1209	и правил	1	1
1210	традиции это	1	1
1211	для которой	1	1
1212	процесса как	1	1
1213	есть просто	1	1
1214	тогда и	2	1
1215	будет идти	1	1
1216	традиция в	1	1
1217	и верно	1	1
1218	большое количество	1	1
1219	дела но	1	1
1220	свободу и	5	1
1221	дело шло	1	1
1222	чем у	1	1
1223	эта особенность	1	1
1224	будем говорить	1	1
1225	с нашей	1	1
1226	они в	1	1
1227	которыми она	2	1
1228	к определенному	1	1
1229	два раза	2	1
1230	наизнанку и	1	1
1231	слово на	2	1
1232	раньше в	1	1
1233	есть еще	1	1
1234	бы только	1	1
1235	что вы	1	1
1236	крестьян и	1	1
1237	он может	2	1
1238	что общего	1	1
1239	события в	1	1
1240	это один	1	1
1241	что под	1	1
1242	не нуждается	2	1
1243	вообще в	1	1
1244	на основные	1	1
1245	расправиться с	3	1
1246	связь эта	1	1
1247	как его	2	1
1248	с представлением	3	1
1249	откуда же	1	1
1250	здесь же	4	1
1251	необходимости и	3	1
1252	же оно	1	1
1253	же при	1	1
1254	язык этой	1	1
1255	же функцию	1	1
1256	одной истории	1	1
1257	есть именно	1	1
1258	существу это	1	1
1259	можно прямо	1	1
1260	они как	1	1
1261	и характер	1	1
1262	случаях перед	1	1
1263	удельный вес	1	1
1264	сильных и	1	1
1265	он знал	1	1
1266	звучит здесь	1	1
1267	эта игра	1	1
1268	а всего	1	1
1269	границ между	1	1
1270	например как	1	1
1271	полагает что	1	1
1272	в эту	2	1
1273	но к	1	1
1274	и первый	1	1
1275	вводит в	2	1
1276	лица из	1	1
1277	чтобы его	2	1
1278	раз он	1	1
1279	здесь с	2	1
1280	не имел	1	1
1281	которая является	1	1
1282	несколько более	1	1
1283	в уста	2	1
1284	есть здесь	4	1
1285	настолько тесно	1	1
1286	жива и	1	1
1287	представляют себе	1	1
1288	и специфическую	2	1
1289	не совсем	1	1
1290	в живой	1	1
1291	дана в	1	1
1292	до нас	4	1
1293	для самых	1	1
1294	мы говорили	2	1
1295	и философы	1	1
1296	именно той	1	1
1297	искаженном виде	1	1
1298	поэтому-то и	1	1
1299	на другой	1	1
1300	иногда бывает	1	1
1301	и речи	2	1
1302	от тебя	1	1
1303	но до	1	1
1304	на весь	5	1
1305	близкий к	1	1
1306	художественной литературе	1	1
