N	2gram	Vygotskiy_	Myslijsy
239	мысль что	6	10
240	если же	1	10
241	тем и	2	10
242	что только	3	10
243	и от	2	10
244	и есть	8	10
245	он не	13	10
246	то время	4	10
247	мы говорим	4	10
248	том как	3	10
249	если мы	9	10
250	тем же	1	10
251	и для	3	10
252	слово в	3	10
253	слова есть	1	10
254	и другое	5	10
255	и понимания	1	10
256	по которому	1	10
257	только по	4	10
258	тому что	14	10
259	и того	8	9
260	ко всем	1	9
261	и даже	3	9
262	вопрос о	15	9
263	об отношении	2	9
264	до того	4	9
265	что она	3	9
266	на язык	1	9
267	зрения и	1	9
268	что хотя	1	9
269	могли бы	15	9
270	во время	1	9
271	одного и	9	9
272	от нее	1	9
273	один из	4	9
274	известно что	2	9
275	самом деле	9	9
276	никто не	2	9
277	этим последним	1	9
278	с точки	12	9
279	слова для	1	9
280	мысли а	1	9
281	это было	1	9
282	настолько насколько	1	9
283	разница между	1	9
284	и других	7	9
285	но вместе	3	9
286	в целом	8	9
287	нам кажется	2	9
288	и о	1	9
289	можно сказать	7	9
290	язык в	1	9
291	таким же	3	9
292	во всем	2	8
293	которые не	5	8
294	говорить о	3	8
295	не как	3	8
296	но все	2	8
297	вслед за	3	8
298	мы называем	1	8
299	именно в	8	8
300	их в	3	8
301	в более	2	8
302	и слово	1	8
303	была бы	1	8
304	что даже	1	8
305	что они	8	8
306	только не	7	8
307	влияние на	2	8
308	мы в	2	8
309	одно и	2	8
310	что есть	1	8
311	не так	1	8
312	можно видеть	1	8
313	отношений между	4	8
314	с ними	4	8
315	в которых	2	8
316	между ними	5	8
317	внимание на	1	8
318	и тогда	1	8
319	остается только	2	8
320	при помощи	1	8
321	и той	3	8
322	на другие	2	8
323	нельзя сказать	1	8
324	не из	1	8
325	в самой	1	8
326	тот же	7	8
327	этом случае	5	8
328	на вопрос	7	8
329	говоря о	2	8
330	то мы	1	8
331	на самом	3	8
332	мысли что	1	8
333	слова не	2	8
334	все равно	2	8
335	или в	1	8
336	и более	8	8
337	такое же	2	8
338	словом и	2	8
339	на все	7	8
340	языке и	1	7
341	самого себя	1	7
342	с этой	8	7
343	но что	6	7
344	на основании	2	7
345	связь с	1	7
346	все эти	9	7
347	к другим	2	7
348	в жизни	2	7
349	в собственном	2	7
350	но мы	7	7
351	в данном	4	7
352	не существует	1	7
353	этого последнего	1	7
354	самого начала	8	7
355	что именно	4	7
356	к этому	7	7
357	на котором	3	7
358	что у	4	7
359	несмотря на	3	7
360	или не	2	7
361	столько же	1	7
362	к мысли	6	7
363	своей мысли	2	7
364	деятельности и	1	7
365	но как	6	7
366	в своих	5	7
367	она не	2	7
368	и тот	5	7
369	за пределы	4	7
370	этом смысле	5	7
371	значение и	1	7
372	чем более	2	7
373	а как	1	7
374	допустим что	1	7
375	во втором	2	7
376	самое слово	2	7
377	за ним	1	7
378	к одной	1	7
379	для себя	1	7
380	от нас	1	7
381	в другой	1	7
382	находятся в	3	7
383	не более	1	7
384	в памяти	2	7
385	себя и	2	7
386	о котором	1	7
387	развития и	21	7
388	только один	4	7
389	и во	2	7
390	том же	1	7
391	мысли но	4	7
392	из него	3	7
393	дает нам	1	7
394	которое мы	1	7
395	сама по	4	7
396	как она	3	7
397	один и	5	7
398	не имеют	4	7
399	его к	2	7
400	с самого	8	7
401	образом мы	2	7
402	не с	2	7
403	и понятия	1	7
404	место в	2	7
405	мысли есть	1	7
406	и к	7	6
407	несомненно что	1	6
408	для всех	2	6
409	увидим что	1	6
410	образом и	1	6
411	в виду	4	6
412	вопрос об	4	6
413	каким образом	2	6
414	мысли как	4	6
415	в речи	3	6
416	его на	2	6
417	в своей	5	6
418	между двумя	4	6
419	не имеем	1	6
420	как оно	1	6
421	из виду	2	6
422	к ним	2	6
423	известным образом	2	6
424	к которому	7	6
425	слово не	1	6
426	связанное с	2	6
427	она есть	1	6
428	после того	2	6
429	это будет	2	6
430	восприятия и	3	6
431	ни было	1	6
432	слов в	1	6
433	в ее	1	6
434	у него	8	6
435	но он	8	6
436	прежде чем	2	6
437	что его	2	6
438	заключить что	4	6
439	выше мы	1	6
440	представляется нам	4	6
441	эти последние	1	6
442	мы уже	4	6
443	хотя в	2	6
444	же самое	7	6
445	заставляет нас	1	6
446	главным образом	1	6
447	друг другу	2	6
448	показывает что	9	6
449	и сами	2	6
450	и самое	1	6
451	состоит не	2	6
452	принять что	2	6
453	должна быть	7	6
454	в сущности	17	6
455	никак не	6	6
456	из сказанного	2	6
457	с таким	4	6
458	заключается в	15	6
459	может стать	2	6
460	форма слова	1	6
461	да и	1	6
462	друг от	5	6
463	ничего общего	6	6
464	новое слово	1	6
465	язык и	2	6
466	сознание и	2	6
467	и уже	1	6
468	лишь в	1	6
469	не могло	1	6
470	в этой	8	6
471	как например	1	6
472	мог бы	1	6
473	при котором	1	6
474	слово и	2	6
475	но если	7	6
476	мысли с	2	6
477	представления и	2	6
478	но на	2	6
479	мысли которая	2	6
480	что с	7	6
481	то он	1	6
482	у нас	4	6
483	представлений и	3	6
484	в их	4	6
485	в виде	3	6
486	что ни	1	6
487	от друга	5	6
488	и слова	1	6
489	на нее	2	6
490	при таком	1	6
491	что между	5	6
492	на его	4	6
493	об этом	1	6
494	предположить что	3	6
495	все более	4	6
496	его не	1	6
497	умственной деятельности	1	6
498	как он	7	6
499	в один	1	6
500	понятия и	11	6
501	оно должно	2	6
502	от мысли	1	6
503	жизни и	2	6
504	в той	8	5
505	только из	1	5
506	были бы	1	5
507	даже в	1	5
508	формы в	1	5
509	или нет	1	5
510	не столько	3	5
511	всех остальных	1	5
512	не обнаруживает	1	5
513	по мнению	2	5
514	и другим	2	5
515	уже и	1	5
516	предмета и	2	5
517	начнем с	1	5
518	внутренней связи	1	5
519	к другой	2	5
520	входит в	1	5
521	состоит в	11	5
522	но эти	1	5
523	образом что	2	5
524	значительной степени	1	5
525	с другим	1	5
526	языка не	2	5
527	том чтобы	3	5
528	в нашем	5	5
529	что само	2	5
530	понятие о	3	5
531	уже по	5	5
532	что то	1	5
533	на которую	1	5
534	на том	4	5
535	из того	12	5
536	только при	1	5
537	а с	3	5
538	отношения между	3	5
539	чем в	6	5
540	ли мы	2	5
541	во внимание	4	5
542	одним из	4	5
543	которое в	1	5
544	бы при	1	5
545	о которых	2	5
546	о предмете	1	5
547	полагает что	1	5
548	и у	1	5
549	рядом с	1	5
550	можно было	11	5
551	но только	4	5
552	этот вопрос	8	5
553	однако в	1	5
554	оно имеет	4	5
555	можно только	2	5
556	в процессе	37	5
557	если в	4	5
558	время как	4	5
559	к другому	3	5
560	известной степени	1	5
561	перед нами	1	5
562	вытекает из	4	5
563	оба эти	5	5
564	о языке	1	5
565	в течение	1	5
566	мы его	4	5
567	в единстве	2	5
568	следует сказать	2	5
569	отношении к	2	5
570	слов и	3	5
571	переход от	7	5
572	на этот	9	5
573	общего с	3	5
574	и здесь	2	5
575	ответ на	3	5
576	с каким	2	5
577	они не	7	5
578	это можно	1	5
579	мы имеем	4	5
580	а это	3	5
581	на которой	1	5
582	слова а	1	5
583	нет ничего	1	5
584	бы для	1	5
585	в какой	8	5
586	не подлежит	2	5
587	но уже	2	5
588	и таким	1	5
589	определенное место	1	5
590	в области	19	5
591	что эти	4	5
592	не говоря	1	5
593	такие же	1	5
594	говорим что	2	5
595	но при	2	5
596	с языком	1	5
597	нужно было	1	5
598	этого не	1	5
599	как слово	1	5
600	в начале	2	5
601	этом слове	1	5
602	как же	2	5
603	с понятием	2	5
604	не по	1	5
605	отношение к	12	5
606	в представлении	2	5
607	как увидим	1	5
608	быть названы	1	5
609	себе а	1	5
610	различия в	2	4
611	или по	1	4
612	еще более	5	4
613	в применении	1	4
614	говоря что	1	4
615	представление и	1	4
616	этой последней	2	4
617	что чем	1	4
618	из нее	5	4
619	равно как	1	4
620	иначе как	4	4
621	мы только	1	4
622	как именно	1	4
623	что сознание	4	4
624	нам не	1	4
625	значение только	1	4
626	звука в	1	4
627	же следует	1	4
628	можно считать	1	4
629	точке зрения	1	4
630	имеет в	1	4
631	но во	1	4
632	в другом	7	4
633	и действия	1	4
634	из самого	1	4
635	чего не	2	4
636	не что	2	4
637	что различные	1	4
638	что иное	2	4
639	не мог	1	4
640	общих чертах	1	4
641	но так	1	4
642	бы то	2	4
643	видели что	2	4
644	в образовании	7	4
645	все его	1	4
646	формы мысли	2	4
647	положение что	2	4
648	говорит он	3	4
649	внутреннее единство	1	4
650	не знает	6	4
651	не говорит	3	4
652	влияния на	4	4
653	но совершенно	1	4
654	мысли к	3	4
655	в понятии	1	4
656	в связи	6	4
657	от этого	1	4
658	с его	3	4
659	связанная с	3	4
660	не иначе	3	4
661	примем что	1	4
662	на этом	8	4
663	что происходит	1	4
664	мы думаем	1	4
665	тех и	6	4
666	эти слова	1	4
667	не дает	2	4
668	на другой	1	4
669	ту же	5	4
670	то ни	1	4
671	явления в	1	4
672	языком и	1	4
673	что нельзя	1	4
674	чем больше	1	4
675	иметь в	1	4
676	и затем	1	4
677	и мыслью	1	4
678	а тем	2	4
679	он в	3	4
680	этот предмет	2	4
681	на который	2	4
682	в общих	1	4
683	если оно	1	4
684	ничего не	6	4
685	что без	1	4
686	из этого	3	4
687	ведет к	2	4
688	собственном смысле	2	4
689	взгляд на	3	4
690	относятся к	1	4
691	имеет место	4	4
692	ни в	1	4
693	это есть	5	4
694	том и	1	4
695	не на	5	4
696	этой точки	7	4
697	в наших	2	4
698	и между	7	4
699	отношения к	2	4
700	к которым	2	4
701	и они	1	4
702	и так	1	4
703	эта последняя	1	4
704	только одно	1	4
705	одним и	1	4
706	возможность в	1	4
707	более чем	1	4
708	всеми остальными	1	4
709	в понятие	1	4
710	не потому	1	4
711	более и	3	4
712	начиная с	1	4
713	его только	1	4
714	он может	5	4
715	языка но	1	4
716	что во	1	4
717	в деятельности	5	4
718	я говорю	1	4
719	он должен	9	4
720	и многие	1	4
721	мы могли	16	4
722	ему в	2	4
723	смысле что	1	4
724	данном случае	3	4
725	по этому	1	4
726	сознания и	3	4
727	на что	1	4
728	этой мысли	1	4
729	что первое	2	4
730	и хотя	2	4
731	этом отношении	7	4
732	нее как	1	4
733	между этими	3	4
734	но с	2	4
735	себе что	1	4
736	что к	2	4
737	но эта	1	4
738	дело в	1	4
739	из двух	2	4
740	том виде	1	4
741	в ту	1	4
742	когда слово	1	4
743	виде в	1	4
744	других в	1	4
745	или даже	2	4
746	по своему	4	4
747	в такой	5	4
748	мы находим	1	4
749	та что	1	4
750	этой теории	9	4
751	бы совершенно	1	4
752	перейти к	4	4
753	это так	1	4
754	самый предмет	1	4
755	он говорит	3	4
756	что касается	1	4
757	к тем	1	4
758	но она	1	4
759	когда оно	2	4
760	стороны и	3	4
761	должны будем	1	4
762	только то	4	4
763	мыслью и	2	4
764	имеет свою	5	4
765	скажем что	1	4
766	что можно	1	4
767	одного из	1	4
768	такой же	4	4
769	к новому	1	4
770	мы различаем	2	4
771	иное как	2	4
772	в сложном	1	3
773	с которыми	2	3
774	они имеют	1	3
775	в простом	1	3
776	для ребенка	6	3
777	мы и	6	3
778	говоря уже	1	3
779	к этой	3	3
780	бы даже	1	3
781	случае мы	2	3
782	часть его	1	3
783	дело с	2	3
784	это значит	5	3
785	для одного	4	3
786	кроме того	2	3
787	это объяснение	3	3
788	во внутренней	1	3
789	многие другие	1	3
790	этим словом	1	3
791	в результате	9	3
792	ясно что	2	3
793	в различных	3	3
794	понятий в	24	3
795	одной из	5	3
796	и которые	2	3
797	общее понятие	1	3
798	их не	1	3
799	на свою	2	3
800	которое по	1	3
801	от одной	2	3
802	и связь	1	3
803	из всего	1	3
804	они ни	1	3
805	разницу между	1	3
806	более сложные	5	3
807	на первый	2	3
808	на одном	2	3
809	ответить на	4	3
810	что этот	1	3
811	применении к	1	3
812	что всякое	3	3
813	мы увидим	3	3
814	доказать что	1	3
815	и каждое	1	3
816	которая не	1	3
817	уже о	2	3
818	если так	1	3
819	слова если	1	3
820	нечто такое	2	3
821	и когда	1	3
822	что речь	1	3
823	так то	1	3
824	можем предположить	1	3
825	по которым	1	3
826	самого говорящего	1	3
827	быть в	3	3
828	входят в	1	3
829	актов мысли	1	3
830	он сам	2	3
831	нам остается	2	3
832	к этим	2	3
833	на словах	2	3
834	в большей	1	3
835	подлежит сомнению	1	3
836	которые в	4	3
837	а потом	1	3
838	мысли так	1	3
839	о влиянии	2	3
840	между его	1	3
841	которым мы	1	3
842	от его	1	3
843	первом случае	2	3
844	имеют в	1	3
845	есть одно	1	3
846	которое может	1	3
847	что уже	3	3
848	мы знаем	5	3
849	его значения	1	3
850	каждом шагу	3	3
851	может иметь	3	3
852	и сама	1	3
853	значением слова	1	3
854	говоря словами	1	3
855	с пониманием	2	3
856	бы что	2	3
857	на образование	2	3
858	и отношения	3	3
859	ее от	1	3
860	что за	1	3
861	для развития	9	3
862	но для	3	3
863	развития как	6	3
864	может в	1	3
865	вопрос почему	1	3
866	с которой	2	3
867	представлений но	1	3
868	каждое из	1	3
869	мысль которая	1	3
870	в двух	1	3
871	в себя	4	3
872	себе и	1	3
873	действительности и	1	3
874	вопрос что	2	3
875	тех которые	1	3
876	чтобы понять	2	3
877	перехода от	3	3
878	самый процесс	3	3
879	совсем не	1	3
880	здесь мы	1	3
881	до этого	1	3
882	именно что	1	3
883	как это	11	3
884	что эта	7	3
885	в форме	1	3
886	даже не	1	3
887	выражается в	1	3
888	на стороне	1	3
889	мысли от	3	3
890	движения и	1	3
891	другому в	1	3
892	но всегда	1	3
893	в связь	1	3
894	и др	1	3
895	не значит	1	3
896	мы будем	4	3
897	в общем	1	3
898	же мы	2	3
899	сказать о	1	3
900	значит что	6	3
901	и ее	2	3
902	доказывает что	1	3
903	на слово	2	3
904	на чем	1	3
905	что прежде	1	3
906	его мысль	1	3
907	может себе	1	3
908	мы назвали	1	3
909	которых мы	1	3
910	не идет	1	3
911	если скажем	1	3
912	видно из	1	3
913	и из	2	3
914	одном и	1	3
915	невозможно и	1	3
916	в отношении	18	3
917	идет от	2	3
918	должен был	3	3
919	форм мысли	1	3
920	имел бы	2	3
921	же раз	1	3
922	их и	2	3
923	ближайшим образом	2	3
924	языков и	1	3
925	формы слова	1	3
926	всем остальным	2	3
927	развития в	14	3
928	к таким	2	3
929	эти явления	1	3
930	как о	1	3
931	и вопрос	1	3
932	нам возможность	2	3
933	лежащие в	2	3
934	связанные с	6	3
935	образом можно	1	3
936	в известном	9	3
937	на каждом	3	3
938	слова к	3	3
939	разница в	1	3
940	а если	2	3
941	и состоит	1	3
942	в первый	1	3
943	он видит	1	3
944	с психологической	2	3
945	что сила	2	3
946	значение этого	1	3
947	и поэтому	2	3
948	окажется что	1	3
949	каким мы	2	3
950	что понятие	5	3
951	свойств и	1	3
952	именно на	1	3
953	мы хотим	1	3
954	весь процесс	1	3
955	ни были	1	3
956	речи есть	2	3
957	что такая	1	3
958	на первых	1	3
959	предполагает уже	1	3
960	известного рода	1	3
961	и связанное	1	3
962	без всякого	2	3
963	не совсем	2	3
964	именно то	3	3
965	котором мы	1	3
966	как во	1	3
967	до известной	1	3
968	это значение	1	3
969	указанием на	1	3
970	в свое	2	3
971	самое понятие	2	3
972	и наконец	3	3
973	что ему	2	3
974	после этого	1	3
975	различие между	4	3
976	ее в	3	3
977	о значении	1	3
978	слово а	1	3
979	что значит	3	3
980	для всякого	1	3
981	ничего кроме	3	3
982	к первой	1	3
983	мы выше	2	3
984	наоборот в	1	3
985	быть следствием	1	3
986	и всегда	1	3
987	с которым	2	3
988	и непосредственно	1	3
989	или иначе	1	3
990	его собственную	1	3
991	в другую	3	3
992	а то	1	3
993	должны бы	1	3
994	при исследовании	2	3
995	случае не	2	3
996	этой цели	1	3
997	язык во	1	3
998	сливается с	1	3
999	есть как	1	3
1000	нисколько не	2	3
1001	от известного	2	3
1002	к развитию	2	3
1003	должен быть	1	3
1004	в одной	2	3
1005	с первого	2	3
1006	и человека	2	3
1007	этот взгляд	1	3
1008	отличие от	3	3
1009	которую мы	3	3
1010	это в	2	3
1011	в самых	4	3
1012	действие на	2	3
1013	который мы	2	3
1014	в теории	4	3
1015	от понимания	1	3
1016	свою историю	1	3
1017	в развитии	45	3
1018	как вообще	2	3
1019	признать что	1	3
1020	акт мысли	1	3
1021	и совершенно	1	3
1022	частный случай	4	3
1023	из сознания	1	3
1024	для обозначения	1	3
1025	как для	1	3
1026	и деятельность	1	3
1027	все содержание	1	3
1028	речь и	4	3
1029	различие в	3	3
1030	связи между	1	3
1031	в известной	3	3
1032	происходит в	3	3
1033	и прежде	1	3
1034	как будто	2	3
1035	по законам	3	3
1036	первое слово	1	3
1037	для этого	3	3
1038	близких к	1	3
1039	для образования	3	3
1040	слово имеет	1	3
1041	она по-видимому	1	2
1042	то этим	1	2
1043	мысли по	1	2
1044	слова подобно	1	2
1045	является в	2	2
1046	могут иметь	1	2
1047	к другу	4	2
1048	его представления	1	2
1049	мы постараемся	4	2
1050	в каждую	1	2
1051	ко второй	1	2
1052	или только	1	2
1053	понятие как	4	2
1054	значение для	4	2
1055	этой способности	1	2
1056	до самого	2	2
1057	связанных между	1	2
1058	его за	1	2
1059	будет не	1	2
1060	своем развитии	8	2
1061	звуками и	1	2
1062	а есть	1	2
1063	такое чего	1	2
1064	нами в	4	2
1065	становится возможным	1	2
1066	отношение слова	1	2
1067	иначе чем	2	2
1068	думаем что	1	2
1069	то необходимо	1	2
1070	этим путем	1	2
1071	бы мало	1	2
1072	вопрос на	1	2
1073	разной мере	1	2
1074	ни одна	1	2
1075	и сам	1	2
1076	по одному	5	2
1077	вопрос этот	1	2
1078	всякий раз	1	2
1079	или на	2	2
1080	уже на	3	2
1081	можно объяснить	1	2
1082	если он	4	2
1083	следует ожидать	1	2
1084	мы получаем	1	2
1085	развития но	8	2
1086	когда это	2	2
1087	стороны в	1	2
1088	и усовершенствование	1	2
1089	приходит в	2	2
1090	слов как	2	2
1091	внимание что	1	2
1092	отличается от	2	2
1093	бы должны	1	2
1094	развития а	2	2
1095	даже с	1	2
1096	нам представляется	1	2
1097	еще один	1	2
1098	тот не	1	2
1099	во все	1	2
1100	которая в	3	2
1101	находит в	1	2
1102	не могли	1	2
1103	когда мысль	1	2
1104	и история	2	2
1105	этой деятельности	1	2
1106	можем не	1	2
1107	раз и	3	2
1108	другого в	1	2
1109	предмета который	1	2
1110	повторяет в	2	2
1111	слов если	1	2
1112	и другой	2	2
1113	оно как	1	2
1114	научной мысли	2	2
1115	можем назвать	1	2
1116	как совокупность	2	2
1117	сознания в	3	2
1118	этой связи	1	2
1119	его действия	1	2
1120	всего остального	1	2
1121	природе как	1	2
1122	без этого	1	2
1123	почти совершенно	1	2
1124	одно не	1	2
1125	этих групп	1	2
1126	то его	1	2
1127	что те	3	2
1128	в глаза	1	2
1129	но этот	3	2
1130	его собственной	2	2
1131	друг на	2	2
1132	в прошлом	2	2
1133	и формы	1	2
1134	факт что	1	2
1135	может ли	2	2
1136	это единство	1	2
1137	нас на	1	2
1138	словами для	1	2
1139	ключ к	1	2
1140	следующим образом	1	2
1141	образом как	1	2
1142	такая же	1	2
1143	с этими	1	2
1144	как я	3	2
1145	есть по	1	2
1146	отношения в	1	2
1147	других условиях	1	2
1148	теории и	4	2
1149	который в	2	2
1150	приближаются к	1	2
1151	высшего понятия	2	2
1152	в отдельных	1	2
1153	одной точке	1	2
1154	в системе	4	2
1155	вопроса о	5	2
1156	чтобы мысль	1	2
1157	того чего	1	2
1158	себя в	4	2
1159	развития на	4	2
1160	едва ли	2	2
1161	смысле как	1	2
1162	своего развития	11	2
1163	ходом развития	2	2
1164	не связь	1	2
1165	есть процесс	2	2
1166	в шахматы	1	2
1167	необходимо должно	3	2
1168	которое он	1	2
1169	заключенное в	1	2
1170	мысли только	1	2
1171	но еще	1	2
1172	первый раз	1	2
1173	и образование	2	2
1174	между различными	1	2
1175	почему в	2	2
1176	мы старались	1	2
1177	это обстоятельство	1	2
1178	которого он	2	2
1179	и за	1	2
1180	истина и	1	2
1181	понятия мы	3	2
1182	для своего	1	2
1183	распадаются на	1	2
1184	можем ли	1	2
1185	как с	5	2
1186	в следующем	1	2
1187	лежит в	5	2
1188	и развития	21	2
1189	тому же	3	2
1190	видит в	1	2
1191	существует только	2	2
1192	на разных	1	2
1193	от тех	1	2
1194	слова во	1	2
1195	с двумя	1	2
1196	на которое	2	2
1197	не нуждается	1	2
1198	и отношение	2	2
1199	как его	2	2
1200	его мысли	3	2
1201	и связи	1	2
1202	на пути	1	2
1203	этом последнем	1	2
1204	я не	6	2
1205	самым и	1	2
1206	же как	9	2
1207	но когда	2	2
1208	понимается как	1	2
1209	если я	4	2
1210	если ему	1	2
1211	точек зрения	4	2
1212	не нужно	2	2
1213	в немногих	1	2
1214	следует однако	1	2
1215	не имеющие	1	2
1216	мы относим	3	2
1217	вообще в	2	2
1218	как происходит	1	2
1219	что сущность	1	2
1220	не видит	1	2
1221	бы она	1	2
1222	ограничиться только	1	2
1223	сравнения и	1	2
1224	возвращаясь к	1	2
1225	ничего нового	1	2
1226	нее а	1	2
1227	имеем дело	2	2
1228	и миром	1	2
1229	такое что	1	2
1230	же это	1	2
1231	по своей	7	2
1232	обобщение и	1	2
1233	должны были	3	2
1234	требует чтобы	1	2
1235	к неизвестному	2	2
1236	способности к	1	2
1237	относительно поздно	1	2
1238	обратимся к	1	2
1239	и почему	1	2
1240	развития о	1	2
1241	эти признаки	1	2
1242	слова что	1	2
1243	в первой	2	2
1244	бы оно	3	2
1245	о сознательном	1	2
1246	который был	1	2
1247	для чего	1	2
1248	собственного развития	1	2
1249	с ее	1	2
1250	всех этих	1	2
1251	себе этот	1	2
1252	и нельзя	1	2
1253	понять что	2	2
1254	речи то	2	2
1255	деятельности по	1	2
1256	относится ко	1	2
1257	то нам	1	2
1258	друг к	3	2
1259	этот закон	3	2
1260	непосредственно не	2	2
1261	что слова	2	2
1262	им как	1	2
1263	пути развития	8	2
1264	итак мы	1	2
1265	говорит нам	1	2
1266	из которых	3	2
1267	не исчерпывается	1	2
1268	происходит с	1	2
1269	и практики	1	2
1270	предполагают уже	1	2
1271	начинается с	2	2
1272	иначе если	1	2
1273	что должно	4	2
1274	отличаются от	2	2
1275	этом деле	1	2
1276	в обратном	2	2
1277	понятия но	1	2
1278	например слово	1	2
1279	это положение	2	2
1280	показать что	4	2
1281	между такими	1	2
1282	значения как	1	2
1283	имеет дело	1	2
1284	значении этого	1	2
1285	его сознании	1	2
1286	никакого значения	1	2
1287	мнения что	1	2
1288	деятельность и	2	2
1289	есть такой	1	2
1290	зависимости от	3	2
1291	языка так	1	2
1292	на их	3	2
1293	всей своей	1	2
1294	дальше и	2	2
1295	же есть	1	2
1296	свое время	2	2
1297	это и	3	2
1298	можем ожидать	1	2
1299	как часть	1	2
1300	его и	4	2
1301	к нашему	1	2
1302	нас не	1	2
1303	очевидно и	1	2
1304	уже из	2	2
1305	языка потому	1	2
1306	далее и	1	2
1307	и понятие	3	2
1308	относящихся к	1	2
1309	чем то	1	2
