N	3gram	Vygotskiy_	Dialekti
332	ничего не может	2	1
333	прямо сказать что	1	1
334	указать на то	1	1
335	на одну минуту	1	1
336	значит что и	1	1
337	показывает что в	1	1
338	да и не	1	1
339	то обстоятельство что	1	1
340	таким образом и	1	1
341	не то что	4	1
342	что взгляд на	1	1
343	так же и	1	1
344	что для нас	1	1
345	по самой своей	1	1
346	такое же чувство	1	1
347	не мог бы	1	1
348	всего того что	1	1
349	те или иные	1	1
350	о котором я	3	1
351	в новую и	1	1
352	можно найти в	1	1
353	это то что	1	1
354	и эти два	1	1
355	в чем она	1	1
356	совершенно не подходит	1	1
357	сих пор не	1	1
358	внимание на то	3	1
359	что если те	1	1
360	в том и	2	1
361	к нему и	1	1
362	в силу того	1	1
363	ни от кого	1	1
364	т д спрашивается	1	1
365	есть не более	1	1
366	потому что одна	1	1
367	за то что	1	1
368	сказать что эта	1	1
369	бы это было	1	1
370	вместе с тем	3	1
371	и это конечно	1	1
372	и к ней	1	1
373	от действительности и	1	1
374	в какой мере	3	1
375	ясным что если	1	1
376	не нуждается ни	1	1
377	на этом последнем	1	1
378	ни о каких	1	1
379	как бы говорит	1	1
380	но и это	1	1
381	мы видим в	2	1
382	в том чтобы	2	1
383	что в результате	1	1
384	он пришел к	1	1
385	в ней и	1	1
386	и все решительно	1	1
387	заключается в том	10	1
388	мы имели бы	1	1
389	ней и в	1	1
390	она ни в	1	1
391	не заметить что	1	1
392	и что он	1	1
393	имеем в виду	2	1
394	все более и	4	1
395	а не по	1	1
396	получится если мы	1	1
397	каждый из них	3	1
398	и что только	1	1
399	том или ином	1	1
400	ведет нас к	1	1
401	смысла но об	1	1
402	которые могли бы	1	1
403	со всей своей	1	1
404	относится только к	1	1
405	что она и	1	1
406	того же самого	2	1
407	и которая в	1	1
408	и что это	2	1
409	другой стороны мы	1	1
410	только в том	5	1
411	что под этим	1	1
412	но если мы	1	1
413	ней как в	1	1
414	что и до	1	1
415	с соответствующим моментом	1	1
416	в виду не	1	1
417	о которых я	1	1
418	в этом и	1	1
419	мы пришли к	1	1
420	новый смысл и	2	1
421	более и более	4	1
422	время перед нами	1	1
423	а между тем	1	1
424	в себя и	1	1
425	до тех пор	2	1
426	таким образом ни	1	1
427	мы не ошибемся	1	1
428	мы уже говорили	4	1
429	она или не	1	1
430	что и то	1	1
431	со всех сторон	1	1
432	но не от	1	1
433	и как будто	1	1
434	какой мере не	1	1
435	переходит сама собой	1	1
436	котором я говорил	1	1
437	в одну точку	2	1
438	как и на	1	1
439	это было так	1	1
440	ни одна из	1	1
441	мы увидим впоследствии	2	1
442	и с точки	1	1
443	а на самом	1	1
444	что в сущности	2	1
445	одним то другим	1	1
446	том что такое	1	1
447	не соединялись с	1	1
448	то все же	1	1
449	как раз в	3	1
450	жизни и смерти	1	1
451	так как они	1	1
452	к себе отношение	1	1
453	так то в	1	1
454	и ничего не	1	1
455	и в своей	1	1
456	не имеет с	1	1
457	только для того	1	1
458	мы имеем в	1	1
459	только на одну	1	1
460	в этом случае	1	1
461	именно в том	1	1
462	самом деле почему	1	1
463	может существовать вне	1	1
464	с ней и	1	1
465	с тем чтобы	1	1
466	его ни в	1	1
467	том что он	3	1
468	превращает их в	2	1
469	но именно в	1	1
470	самого начала что	1	1
471	всегда больше чем	1	1
472	не указывает ли	1	1
473	том что они	2	1
474	с тем что	3	1
475	как мы увидим	2	1
476	а именно это	1	1
477	все время говорим	1	1
478	она может быть	1	1
479	и в сущности	2	1
480	между тем в	2	1
481	том случае если	4	1
482	взятые сами по	1	1
483	ли это или	1	1
484	было бы совершенно	2	1
485	вы увидите что	1	1
486	на то как	2	1
487	привело к тому	1	1
488	том смысле как	1	1
489	она не имеет	2	1
490	становится совершенно ясным	1	1
491	как бы в	1	1
492	указывает и на	1	1
493	и в сердце	1	1
494	если бы действительно	1	1
495	по самому существу	1	1
496	в той же	2	1
497	если в схеме	1	1
498	что в этом	2	1
499	нуждается ни в	1	1
500	это относится только	1	1
501	в виду конечно	1	1
502	но как же	1	1
503	что несмотря на	1	1
504	в основе своей	1	1
505	новые и новые	1	1
506	тот факт что	3	1
507	что это относится	1	1
508	на это я	1	1
