N	2gram	Ircho_Kome	formyVre
157	со всеми	2	8
158	если бы	18	8
159	связанные с	1	8
160	этого времени	1	8
161	до конца	4	8
162	здесь и	3	8
163	мы еще	1	8
164	значение в	1	8
165	том числе	2	8
166	во всяком	3	8
167	это не	3	8
168	а также	3	8
169	на фоне	2	8
170	и потому	2	8
171	отношение к	7	8
172	отношению к	4	8
173	в целом	4	8
174	в той	2	7
175	еще более	4	7
176	не как	2	7
177	между собой	5	7
178	к ним	5	7
179	в реальном	1	7
180	к этому	11	7
181	из этих	2	7
182	в себе	4	7
183	но он	3	7
184	не знает	7	7
185	в которой	6	7
186	в себя	1	7
187	героев и	1	7
188	например в	3	7
189	и он	5	7
190	то время	3	7
191	себя и	2	7
192	нет ничего	4	7
193	было бы	7	7
194	не могло	1	7
195	в отличие	3	7
196	том же	2	7
197	т д	1	7
198	у них	1	7
199	того что	1	7
200	мир в	1	7
201	этом отношении	2	7
202	отличие от	5	7
203	во времени	1	7
204	место в	1	7
205	за счет	1	7
206	все что	6	6
207	с тем	6	6
208	только для	2	6
209	на первый	1	6
210	о том	21	6
211	с помощью	4	6
212	между двумя	2	6
213	ни одного	1	6
214	сказать что	4	6
215	в основу	1	6
216	в качестве	4	6
217	в таком	2	6
218	мы можем	7	6
219	до нас	7	6
220	и речи	4	6
221	за пределы	3	6
222	одной стороны	4	6
223	бы ни	1	6
224	а как	2	6
225	и ее	3	6
226	смысле слова	1	6
227	в сущности	3	6
228	в отношении	4	6
229	мы видим	2	6
230	не могут	2	6
231	в которых	7	6
232	друг от	1	6
233	не является	5	6
234	тех же	3	6
235	слова и	1	6
236	имеем в	2	6
237	нет и	4	6
238	еще вернемся	1	6
239	одной из	4	6
240	все они	1	6
241	мы не	6	6
242	мы находим	1	6
243	от друга	1	6
244	в присутствии	3	6
245	здесь все	1	6
246	в эпоху	2	6
247	особенно в	1	6
248	самой жизни	1	6
249	в начале	5	6
250	могло быть	2	6
251	нет здесь	1	5
252	с этой	5	5
253	о чем	11	5
254	одно из	3	5
255	тем что	12	5
256	в своей	6	5
257	почти все	1	5
258	в это	2	5
259	было и	1	5
260	отсюда и	1	5
261	хотя бы	5	5
262	только на	1	5
263	всего этого	1	5
264	что все	1	5
265	с другими	2	5
266	быть только	1	5
267	как его	4	5
268	человек в	1	5
269	от этого	1	5
270	в смысле	2	5
271	так что	7	5
272	не были	1	5
273	и является	1	5
274	по своей	2	5
275	в этой	7	5
276	и от	3	5
277	мы будем	1	5
278	чаще всего	2	5
279	здесь же	1	5
280	в него	1	5
281	мы встречаем	1	5
282	был бы	4	5
283	что они	3	5
284	не на	3	5
285	с ними	1	5
286	далеко не	3	5
287	они не	2	5
288	не имеет	6	5
289	да и	3	5
290	вернемся к	1	5
291	и уже	1	5
292	чем не	2	5
293	той же	2	5
294	он должен	1	5
295	ничем не	4	5
296	мы имеем	4	5
297	не без	2	5
298	или в	1	5
299	места в	1	5
300	об этом	12	5
301	чувствует себя	3	5
302	первый план	1	5
303	нового времени	5	5
304	стороны и	4	5
305	числе и	2	5
306	бы он	3	5
307	и только	1	5
308	во всем	2	4
309	от него	2	4
310	же и	2	4
311	только что	11	4
312	по всему	3	4
313	даже в	3	4
314	связи в	1	4
315	а затем	4	4
316	не являются	1	4
317	его от	5	4
318	другой стороны	2	4
319	по себе	1	4
320	в своих	4	4
321	равно как	7	4
322	из самых	2	4
323	или на	1	4
324	его на	5	4
325	и со	2	4
326	при всей	2	4
327	он был	6	4
328	в другом	2	4
329	людей и	2	4
330	по отношению	6	4
331	и те	1	4
332	в глаза	3	4
333	друг на	1	4
334	вопросу о	1	4
335	чтобы они	2	4
336	затем в	1	4
337	в нашем	1	4
338	не был	2	4
339	несмотря на	7	4
340	к жизни	1	4
341	чем в	5	4
342	прежде чем	4	4
343	что не	5	4
344	с жизнью	1	4
345	к вопросу	2	4
346	себе и	1	4
347	в чем	7	4
348	на площади	4	4
349	именно как	1	4
350	за ними	1	4
351	античной литературы	2	4
352	друг другу	3	4
353	умер от	1	4
354	в один	1	4
355	и вот	3	4
356	и при	1	4
357	временем в	1	4
358	из того	3	4
359	для них	1	4
360	к будущему	1	4
361	что он	15	4
362	перед нами	1	4
363	и более	1	4
364	своей собственной	1	4
365	на друга	1	4
366	чем они	3	4
367	же самое	3	4
368	принадлежит к	1	4
369	всяком случае	3	4
370	друг друга	7	4
371	формы и	1	4
372	они были	2	4
373	этом случае	2	4
374	одних и	1	4
375	находятся в	1	4
376	первая встреча	1	4
377	не для	1	4
378	бы на	2	4
379	у нас	1	4
380	все равно	3	4
381	раз в	3	4
382	как она	2	4
383	к концу	3	4
384	на одном	1	4
385	со своей	2	4
386	войти в	2	4
387	на его	5	4
388	в одной	2	4
389	тем более	9	4
390	и тех	1	4
391	не понимающего	1	4
392	мы должны	1	4
393	быть и	1	4
394	как он	5	4
395	же что	1	4
396	и о	3	4
397	и совершенно	1	4
398	в лице	1	4
399	с которыми	1	3
400	в центре	2	3
401	тому что	5	3
402	другой пример	1	3
403	из всех	3	3
404	они уже	1	3
405	строго говоря	1	3
406	нас в	1	3
407	в день	1	3
408	не обязательно	1	3
409	жизнь в	1	3
410	похож на	2	3
411	в соответствии	1	3
412	но мы	1	3
413	моменты в	1	3
414	всякого рода	3	3
415	существу не	1	3
416	вопрос о	2	3
417	мы увидим	1	3
418	начиная от	2	3
419	самого начала	5	3
420	где и	1	3
421	и еще	4	3
422	за другом	2	3
423	в прошлом	1	3
424	как на	1	3
425	вино и	1	3
426	она ни	1	3
427	находится в	1	3
428	с этими	1	3
429	в зависимости	1	3
430	все время	3	3
431	не мог	2	3
432	человек не	1	3
433	и весь	1	3
434	смех и	1	3
435	от природы	1	3
436	как нет	1	3
437	как можно	2	3
438	же как	1	3
439	на земле	2	3
440	и жизнь	2	3
441	в двух	7	3
442	и мотив	1	3
443	под влиянием	2	3
444	бы в	5	3
445	выражение в	3	3
446	для развития	2	3
447	на этом	3	3
448	картины мира	1	3
449	другом и	1	3
450	сюда же	1	3
451	как это	5	3
452	в тех	4	3
453	но только	1	3
454	тот или	1	3
455	главным образом	2	3
456	для изображения	1	3
457	не могла	3	3
458	и есть	3	3
459	теми же	1	3
460	здесь также	1	3
461	его к	1	3
462	и ничего	1	3
463	от греческого	2	3
464	над ними	1	3
465	и здесь	11	3
466	жизни а	1	3
467	те моменты	1	3
468	события и	1	3
469	мы в	3	3
470	брак в	1	3
471	если не	7	3
472	все то	1	3
473	подходе к	1	3
474	главный герой	1	3
475	пор еще	1	3
476	очень важный	1	3
477	он хочет	1	3
478	и шире	1	3
479	в слове	1	3
480	и так	1	3
481	правда не	1	3
482	бы не	3	3
483	том как	5	3
484	сравнению с	3	3
485	зависимости от	1	3
486	нет в	1	3
487	к другому	2	3
488	не входит	1	3
489	ни к	1	3
490	его и	3	3
491	бы и	1	3
492	что мы	4	3
493	и между	1	3
494	в течение	3	3
495	в свою	12	3
496	наконец в	1	3
497	судьбы здесь	1	3
498	в образах	1	3
499	не будем	1	3
500	целый ряд	5	3
501	в творчестве	1	3
502	известной степени	2	3
503	что здесь	2	3
504	без всякого	2	3
505	нем не	1	3
506	если мы	2	3
507	тем же	3	3
508	в произведениях	2	3
509	в трагедии	1	3
510	точку зрения	1	3
511	которые в	1	3
512	в эллинистической	1	3
513	то они	1	3
514	ему в	1	3
515	нет ни	2	3
516	совершенно не	2	3
517	и всегда	1	3
518	однако не	1	3
519	а на	3	3
520	от всех	1	3
521	она же	1	3
522	дело в	1	3
523	не похож	2	3
524	по своему	3	3
525	не столько	3	3
526	в новом	1	3
527	это было	1	3
528	бы совершенно	1	3
529	ему как	1	3
530	при виде	3	3
531	друг за	2	3
532	только к	1	3
533	с самого	5	3
534	он ни	1	3
535	она не	3	3
536	но при	2	3
537	ни один	1	3
538	надо было	3	3
539	как уже	1	3
540	ним как	1	3
541	конечно в	2	3
542	при всем	5	3
543	по сравнению	3	3
544	к ней	9	3
545	можно сказать	1	3
546	вплоть до	2	3
547	происходит в	1	3
548	ни был	2	3
549	которой мы	2	3
550	что на	1	3
551	в чисто	1	3
552	образов и	1	3
553	не к	1	3
554	момент его	1	3
555	всего это	2	2
556	случае в	1	2
557	образов в	1	2
558	и лишь	1	2
559	чего не	1	2
560	только два	1	2
561	более что	1	2
562	мне то	1	2
563	ссылаясь на	1	2
564	на своей	2	2
565	этот момент	1	2
566	в дом	22	2
567	с известной	2	2
568	о времени	1	2
569	ясно что	12	2
570	с собой	4	2
571	приходит к	2	2
572	в духе	1	2
573	весь этот	1	2
574	к более	1	2
575	представление о	2	2
576	начинается с	2	2
577	и сами	1	2
578	выход из	1	2
579	всю эту	1	2
580	но очень	1	2
581	о будущем	2	2
582	как только	2	2
583	эпизод с	1	2
584	всего они	1	2
585	героя или	1	2
586	было в	2	2
587	своей природе	1	2
588	служит для	1	2
589	из жизни	2	2
590	из себя	3	2
591	говорить о	6	2
592	из одного	1	2
593	до того	4	2
594	свою очередь	10	2
595	но этот	1	2
596	бога и	1	2
597	он так	4	2
598	жизни еще	1	2
599	они должны	1	2
600	в каждом	3	2
601	он сам	1	2
602	от них	2	2
603	тут же	8	2
604	что даже	1	2
605	на котором	1	2
606	их жизни	1	2
607	этом же	1	2
608	и неизвестно	1	2
609	к нему	8	2
610	то в	1	2
611	не зная	5	2
612	ее и	1	2
613	судьба но	1	2
614	еще одну	1	2
615	главное же	1	2
616	что у	2	2
617	собой в	1	2
618	этой же	1	2
619	после этого	2	2
620	и сама	1	2
621	и этим	3	2
622	для своего	1	2
623	лучше всего	1	2
624	отношения в	1	2
625	тому же	11	2
626	видит в	1	2
627	собой разумеется	3	2
628	и притом	1	2
629	и некоторые	1	2
630	сказал что	1	2
631	всех его	1	2
632	на себя	10	2
633	к греческому	1	2
634	местом действия	1	2
635	человек и	1	2
636	я не	4	2
637	также в	2	2
638	и она	1	2
639	себя как	1	2
640	одном из	1	2
641	если я	1	2
642	связанный с	1	2
643	каждом из	2	2
644	существенного значения	1	2
645	а потом	1	2
646	но как	1	2
647	в уста	2	2
648	того в	3	2
649	для создания	2	2
650	они становятся	1	2
651	когда я	1	2
652	если же	2	2
653	и та	1	2
654	никто не	2	2
655	хотя в	3	2
656	чем больше	1	2
657	и тот	6	2
658	себя на	1	2
659	где в	1	2
660	даже не	5	2
661	и сам	11	2
662	этот вопрос	2	2
663	должны были	2	2
664	с людьми	1	2
665	бы его	1	2
666	моментов в	1	2
667	в каком	1	2
668	но нет	2	2
669	о его	4	2
670	них не	1	2
671	и особенно	2	2
672	мы видели	1	2
673	домашнего обихода	1	2
674	от нее	5	2
675	фольклорной традиции	1	2
676	во втором	2	2
677	образом и	2	2
678	всеми ее	1	2
679	как с	1	2
680	никого не	1	2
681	если в	4	2
682	для грека	1	2
683	он только	1	2
684	его с	1	2
685	живет в	2	2
686	должна быть	2	2
687	на ее	4	2
688	героя в	1	2
689	была бы	2	2
690	в действии	1	2
691	бы при	1	2
692	себе не	2	2
693	его образ	1	2
694	там же	1	2
695	от их	1	2
696	нам в	1	2
697	сюжета и	1	2
698	самом деле	13	2
699	приобретает в	1	2
700	подходим к	2	2
701	одновременно с	1	2
702	мы остановимся	1	2
703	о своей	1	2
704	времени не	2	2
705	можно назвать	1	2
706	в одних	1	2
707	прямое отношение	1	2
708	этим в	1	2
709	жизни где	1	2
710	о котором	1	2
711	для нового	1	2
712	в разработке	1	2
713	бросается в	1	2
714	то и	1	2
715	и чаще	1	2
716	и поэтому	5	2
717	в новой	2	2
718	из которой	2	2
719	с которой	2	2
720	только один	2	2
721	отношении к	1	2
722	и об	1	2
723	нет никакой	1	2
724	в мир	1	2
725	друга и	2	2
726	каждый из	1	2
727	действия и	2	2
728	нигде в	1	2
729	на которые	3	2
730	осла и	1	2
731	может послужить	1	2
732	не совсем	3	2
733	соответствии с	1	2
734	и стал	1	2
735	начиная с	1	2
736	мы встретим	2	2
737	за пределами	3	2
738	дети и	1	2
739	но если	3	2
740	появляется в	1	2
741	и после	2	2
742	или вовсе	2	2
743	нее и	1	2
744	особый характер	1	2
745	высшей степени	2	2
746	это новое	1	2
747	душе и	1	2
748	действующим лицом	2	2
749	семейная жизнь	1	2
750	основе своей	2	2
751	ее на	2	2
752	не можем	1	2
753	сам он	3	2
754	и кончая	1	2
755	для нас	7	2
756	идет о	3	2
757	дальнейшим развитием	1	2
758	и новой	2	2
759	себя самого	1	2
760	о женитьбе	1	2
761	в честь	2	2
762	не считая	3	2
763	себя в	3	2
764	быть лишь	1	2
765	по этому	3	2
766	в русском	1	2
767	и подслушать	1	2
768	образом в	2	2
769	жизни это	1	2
770	которые как	1	2
771	и эта	2	2
772	этих условиях	1	2
773	никаких следов	1	2
774	что их	4	2
775	в стороне	1	2
776	словом и	1	2
777	и последующих	1	2
778	за которым	1	2
779	или даже	1	2
780	является не	1	2
781	к своему	4	2
782	не столь	1	2
783	должен быть	2	2
784	уже за	1	2
785	особенно часто	1	2
786	человека не	2	2
787	на них	3	2
788	разумеется что	3	2
789	и снова	2	2
790	они стали	1	2
791	характера в	2	2
792	его не	3	2
793	одну из	1	2
794	или не	1	2
795	и может	2	2
796	не о	3	2
797	еще в	1	2
798	комплекса в	1	2
799	человека с	2	2
800	от жизни	1	2
801	как то	1	2
802	с человеком	1	2
803	этому вопросу	2	2
804	эпохи и	1	2
805	со своими	1	2
806	во многом	1	2
807	и обычно	1	2
808	сказать в	1	2
809	в браке	2	2
810	традиции на	1	2
811	частности с	1	2
812	само собой	5	2
813	важную роль	1	2
814	в так	1	2
815	виду что	1	2
816	как встреча	1	2
817	и брак	1	1
818	мы подходим	1	1
819	время было	1	1
820	это на	1	1
821	же тонах	1	1
822	только чтобы	1	1
823	ребенка и	1	1
824	которой все	1	1
825	все сплошь	1	1
826	которая была	1	1
827	еще раз	1	1
828	мы найдем	3	1
829	на эти	1	1
830	в момент	1	1
831	жизни которая	1	1
832	исходя из	2	1
833	о возможном	1	1
834	дело с	4	1
835	необходимое для	3	1
836	площади и	2	1
837	жалобы и	1	1
838	возникает между	1	1
839	стороне с	1	1
840	в финале	1	1
841	речи и	1	1
842	эта идея	1	1
843	на второй	1	1
844	эта новая	1	1
845	был и	1	1
846	своей страны	1	1
847	тем как	2	1
848	и был	2	1
849	они конечно	1	1
850	а мне	1	1
851	отношении других	1	1
852	с более	1	1
853	его поступки	1	1
854	и говорить	1	1
855	мы вернемся	1	1
856	что человек	1	1
857	на родину	1	1
858	всем и	1	1
859	него в	3	1
860	но наиболее	1	1
861	и верность	1	1
862	и само	1	1
863	ко всем	1	1
864	более или	2	1
865	на свой	1	1
866	типов в	1	1
867	в первом	2	1
868	второй план	1	1
869	несколько примеров	1	1
870	случаях когда	1	1
871	комедию в	1	1
872	как об	1	1
873	и абсолютно	1	1
874	менелай и	1	1
875	что весь	1	1
876	позаботиться о	1	1
877	в построении	4	1
878	конечном счете	3	1
879	если он	3	1
880	детей и	3	1
881	в числе	1	1
882	развития но	1	1
883	и должен	1	1
884	как более	1	1
885	мужа в	1	1
886	к самому	1	1
887	женщин в	1	1
888	что по	2	1
889	в бою	1	1
890	первой половине	2	1
891	образы эти	1	1
892	главы не	1	1
893	дома и	3	1
894	не менее	9	1
895	начала не	1	1
896	он по	1	1
897	них она	1	1
898	использовал в	1	1
899	связанного с	1	1
900	обращение к	1	1
901	все их	1	1
902	время с	1	1
903	является самым	1	1
904	первый взгляд	1	1
905	нас этот	1	1
906	и иногда	1	1
907	и грубой	1	1
908	нам не	1	1
909	содержанием это	1	1
910	только благодаря	1	1
911	черты но	1	1
912	к этой	2	1
913	больше чем	4	1
914	чтобы найти	1	1
915	и сюжетных	1	1
916	и такие	1	1
917	что этот	1	1
918	замечательный пример	1	1
919	является источником	1	1
920	на голове	1	1
921	и мысли	3	1
922	два момента	1	1
923	раз не	1	1
924	уйти от	1	1
925	и изображение	1	1
926	выходит из	3	1
927	в нескольких	1	1
928	нам по	3	1
929	либо в	4	1
930	и дают	2	1
931	общества эта	1	1
932	комедии как	1	1
933	не всегда	2	1
934	вопроса об	1	1
935	в руках	3	1
936	это же	1	1
937	в риме	4	1
938	положений и	1	1
939	чтобы придать	1	1
940	о таких	1	1
941	увидим что	1	1
942	ею на	1	1
943	человек у	1	1
944	совершенно различных	1	1
945	этого жанра	1	1
946	наконец как	1	1
947	для данного	1	1
948	которая правда	1	1
949	и отец	2	1
950	превращается в	1	1
951	здесь прежде	1	1
952	в каждой	2	1
953	рассказывает о	2	1
954	от своей	2	1
955	рассуждение о	1	1
956	же его	2	1
957	жизнь во	1	1
958	жениться но	1	1
959	последнего времени	1	1
960	себе в	6	1
961	так мы	1	1
962	видно что	2	1
963	на новую	3	1
964	быть более	1	1
965	сына он	1	1
966	право говорить	1	1
967	слов о	1	1
968	сцены в	1	1
969	среди них	1	1
970	связывает с	1	1
971	отношений и	1	1
972	выйти на	1	1
973	самом начале	1	1
974	является конечно	2	1
975	меч и	2	1
976	которого они	2	1
977	него не	1	1
978	для всей	2	1
979	она у	1	1
980	тех случаях	1	1
981	как правило	1	1
982	в уже	2	1
983	пьян и	1	1
984	реальной жизни	1	1
985	такая же	2	1
986	построении образов	1	1
987	на него	6	1
988	только во	1	1
989	ли она	1	1
990	же слова	1	1
991	удары судьбы	1	1
992	не устраивает	1	1
993	сохранился еще	1	1
994	который в	3	1
995	можем сказать	1	1
996	речь о	1	1
997	в положенный	1	1
998	у лукиана	1	1
999	детей в	1	1
1000	вином и	2	1
1001	о браке	1	1
1002	есть человек	1	1
1003	к этим	1	1
1004	не просто	1	1
1005	где все	1	1
1006	восходят к	1	1
1007	каков бы	1	1
1008	по которым	1	1
1009	который они	1	1
1010	внутреннего мира	1	1
1011	едва ли	16	1
1012	но сама	1	1
1013	жанра в	1	1
1014	от ее	3	1
1015	любовь то	1	1
1016	ей и	1	1
1017	себе самом	1	1
1018	частности о	1	1
1019	ближе к	3	1
1020	известно нам	1	1
1021	бы то	3	1
1022	с радостью	2	1
1023	частности на	1	1
1024	под открытым	1	1
1025	при котором	1	1
1026	которую они	1	1
1027	нему в	1	1
1028	говорит о	2	1
1029	единственной целью	2	1
1030	своих руках	1	1
1031	проявлений и	1	1
1032	событий а	1	1
1033	обо всем	1	1
1034	течение которого	1	1
1035	как такового	1	1
1036	не оказать	1	1
1037	я тебя	1	1
1038	к человеку	2	1
1039	честь богини	1	1
1040	такого рода	2	1
1041	ввести в	2	1
1042	нашей работы	1	1
1043	в состоянии	1	1
1044	о месте	1	1
1045	мы знаем	2	1
1046	нем и	1	1
1047	перестала быть	1	1
1048	и указывает	1	1
1049	высоко и	1	1
1050	ними происходит	1	1
1051	почему в	2	1
1052	тем не	3	1
1053	аналогии с	2	1
1054	известный элемент	1	1
1055	в тот	1	1
1056	которой в	1	1
1057	времени потому	1	1
1058	которого и	2	1
1059	ко мне	2	1
1060	противоречие между	1	1
1061	переживания и	1	1
1062	тем больше	1	1
1063	в долг	1	1
1064	все от	1	1
1065	в конечном	2	1
1066	как же	2	1
1067	повсюду в	1	1
1068	по ложному	1	1
1069	к отцу	2	1
1070	человеческой судьбы	1	1
1071	но совершенно	1	1
1072	открытым небом	1	1
1073	одним из	2	1
1074	наконец не	2	1
1075	от смерти	1	1
1076	и строится	1	1
1077	своих сомнений	1	1
1078	я и	2	1
1079	так много	1	1
1080	в атмосфере	1	1
1081	конечно на	1	1
1082	призыв к	1	1
1083	отношениях между	1	1
1084	был поставлен	1	1
1085	iii в	7	1
1086	и шутки	1	1
1087	в изображении	3	1
1088	без него	1	1
1089	душа моя	1	1
1090	на волю	2	1
1091	и старого	1	1
1092	этом и	1	1
1093	так на	1	1
1094	покончить с	2	1
1095	человеке и	1	1
1096	толчок к	1	1
1097	свой счет	1	1
1098	должно было	3	1
1099	больше всего	4	1
1100	достаточно назвать	1	1
1101	девушке и	3	1
1102	в эту	1	1
1103	на себе	2	1
1104	что как	1	1
1105	были известны	1	1
1106	последующих веков	1	1
1107	человека а	2	1
1108	вдали от	1	1
1109	чтобы понять	1	1
1110	по поводу	1	1
1111	могли бы	1	1
1112	с новой	1	1
1113	же все	1	1
1114	очень характерен	1	1
1115	вошел в	1	1
1116	от себя	2	1
1117	от героев	1	1
1118	он дал	2	1
1119	в устах	2	1
1120	всех событиях	1	1
1121	действия в	3	1
1122	чтобы в	3	1
1123	граничащего с	1	1
1124	что происходит	2	1
1125	говорил о	1	1
1126	свое место	1	1
1127	непристойностью и	1	1
1128	в лучшем	2	1
1129	мать новорожденного	1	1
1130	событие как	1	1
1131	линии в	1	1
1132	все остальные	2	1
1133	землю и	1	1
1134	не дает	5	1
1135	между тем	6	1
1136	не из	1	1
1137	комедии и	5	1
1138	человека как	1	1
1139	в случае	2	1
1140	действующих лиц	7	1
1141	и тем	4	1
1142	если этот	1	1
1143	бы они	1	1
1144	не будет	2	1
1145	остаться в	1	1
1146	в твоей	1	1
1147	в системе	1	1
1148	известные элементы	1	1
1149	не приходится	5	1
1150	и что	8	1
1151	и определяет	1	1
1152	им как-нибудь	1	1
1153	главного героя	1	1
1154	ругательств в	1	1
1155	обширный материал	1	1
1156	доходит до	1	1
1157	несколько иначе	2	1
1158	в нее	1	1
1159	ведет не	1	1
1160	уже одно	1	1
1161	но ей	1	1
1162	из общего	1	1
1163	но тут	1	1
1164	она была	2	1
1165	могла бы	1	1
1166	ко времени	1	1
1167	ни одной	2	1
1168	он в	2	1
1169	оценки но	1	1
1170	мы их	1	1
1171	к новым	1	1
1172	однако в	5	1
1173	и никогда	1	1
1174	строится на	2	1
1175	как всегда	1	1
1176	большой дороге	1	1
1177	это делает	2	1
1178	рассматривать не	1	1
1179	в доме	17	1
1180	дали и	1	1
1181	имя и	1	1
1182	это ощущение	1	1
1183	но ничего	1	1
1184	даже если	2	1
1185	в первой	3	1
1186	с которым	3	1
1187	ей не	1	1
1188	ней в	2	1
1189	всех предыдущих	1	1
1190	заботы о	1	1
1191	были здесь	1	1
1192	в атмосферу	1	1
1193	есть все	1	1
1194	испытания в	1	1
1195	и жреца	1	1
1196	речи о	4	1
1197	независимо от	4	1
1198	комедию и	1	1
1199	чтобы не	3	1
1200	он его	1	1
1201	из этой	2	1
1202	каждого из	3	1
1203	затем когда	1	1
1204	вообще нет	1	1
1205	на рубеже	2	1
1206	было с	1	1
1207	в развитии	3	1
1208	любовных утех	1	1
1209	так называемом	1	1
1210	для самого	1	1
1211	на жизнь	1	1
1212	на время	1	1
1213	представляет себе	1	1
1214	на деле	1	1
1215	и стало	1	1
1216	плане на	1	1
1217	характерная для	1	1
1218	этой линии	1	1
1219	само слово	1	1
1220	начинается и	1	1
1221	об авторстве	1	1
1222	за несколько	1	1
1223	самым существенным	1	1
1224	на совершенно	1	1
1225	известно что	1	1
1226	почти не	1	1
1227	которые он	1	1
1228	есть для	2	1
1229	своего образа	1	1
1230	ведет себя	1	1
1231	с сильным	1	1
1232	в положение	1	1
1233	каким он	3	1
1234	и из	1	1
1235	в наиболее	2	1
1236	никак не	2	1
1237	здесь он	1	1
1238	в другой	5	1
1239	из которых	7	1
1240	о которой	2	1
1241	интерес к	1	1
1242	с греческим	1	1
1243	них является	2	1
1244	бы между	1	1
1245	действий и	1	1
1246	для человека	2	1
1247	и наш	1	1
1248	сводится к	1	1
1249	деле и	1	1
1250	подобно тому	1	1
1251	он слышит	1	1
1252	этом образе	1	1
1253	событие о	1	1
1254	должен был	6	1
1255	этой точки	1	1
1256	по длительности	1	1
1257	вместо того	1	1
1258	двух сторон	1	1
1259	не более	1	1
1260	мы понимаем	3	1
1261	отличаются от	1	1
1262	находим у	1	1
1263	доводит до	2	1
1264	у повара	1	1
1265	с ней	1	1
1266	и вперед	1	1
1267	любовь и	2	1
1268	вокруг него	1	1
1269	когда дело	1	1
1270	женится на	1	1
1271	v в	1	1
1272	а само	1	1
1273	на месте	3	1
1274	не делает	2	1
1275	взгляда на	1	1
1276	и действительно	1	1
1277	подсмотреть и	1	1
1278	из уст	2	1
1279	выходит за	1	1
1280	о судьбе	1	1
1281	виде как	1	1
1282	она и	2	1
1283	как о	3	1
1284	как не	2	1
1285	от чего	1	1
1286	с такими	1	1
1287	приводит к	4	1
1288	может не	1	1
1289	в сравнительно	1	1
1290	стороны мы	1	1
1291	страсти и	1	1
1292	бы себя	1	1
1293	из своей	1	1
1294	на каждом	1	1
1295	на своем	1	1
1296	стало быть	2	1
1297	в любой	1	1
1298	к какой	1	1
1299	играть роль	1	1
1300	так уже	1	1
1301	речей и	1	1
1302	для сравнения	1	1
1303	попал в	1	1
1304	со временем	5	1
1305	в диалоге	2	1
1306	этот день	1	1
1307	всем этом	1	1
1308	действия но	2	1
1309	нечего было	1	1
