N	2gram	Vygotskiy_	Literetu
198	к этой	2	5
199	об искусстве	2	5
200	по выражению	2	5
201	в связи	3	5
202	с собой	1	5
203	в соответствии	1	5
204	хотя бы	4	5
205	в нашем	1	5
206	он сам	1	5
207	от себя	4	5
208	свое собственное	2	5
209	том чтобы	9	5
210	должно быть	2	5
211	несмотря на	8	5
212	ни было	2	5
213	тем не	6	5
214	и за	1	5
215	к жизни	2	5
216	деятельности в	1	5
217	хх столетия	1	5
218	по аналогии	1	5
219	одном из	2	5
220	в себя	3	5
221	этом как	2	5
222	этой точки	7	5
223	между тем	6	5
224	так что	8	5
225	в силу	4	5
226	обращается к	2	5
227	эстетическое переживание	3	5
228	во втором	1	5
229	в сущности	15	5
230	литературного произведения	1	5
231	в россии	1	5
232	в романе	1	5
233	себя и	3	5
234	идет о	2	5
235	и если	4	5
236	автора и	1	5
237	быть не	1	5
238	вслед за	10	5
239	так как	28	5
240	мы не	15	5
241	в литературе	1	5
242	как у	1	5
243	что и	27	5
244	но с	1	5
245	однако не	1	5
246	как он	4	5
247	место в	1	5
248	в уме	2	5
249	все еще	1	5
250	не к	2	5
251	что было	1	4
252	исходя из	4	4
253	не бывает	1	4
254	и само	1	4
255	в них	4	4
256	читателя и	2	4
257	с тем	11	4
258	и нет	2	4
259	во всяком	9	4
260	то это	3	4
261	духовной жизни	1	4
262	для того	12	4
263	не всегда	2	4
264	в руках	2	4
265	только на	7	4
266	за собой	1	4
267	не вполне	1	4
268	перед ним	1	4
269	как мы	2	4
270	во всей	1	4
271	к этому	5	4
272	бы то	3	4
273	мышления и	3	4
274	хотя и	3	4
275	сознания к	2	4
276	все время	6	4
277	что его	5	4
278	доверие к	2	4
279	очевидно что	7	4
280	себе и	2	4
281	в сторону	1	4
282	искусство не	2	4
283	здесь как	1	4
284	могли бы	3	4
285	на этом	3	4
286	от самого	1	4
287	ту же	6	4
288	то ни	2	4
289	и что	28	4
290	художника в	1	4
291	за пределы	2	4
292	к своему	2	4
293	могут быть	15	4
294	и есть	5	4
295	можно сказать	2	4
296	из этого	5	4
297	а потому	5	4
298	сводится к	3	4
299	со всеми	5	4
300	от своего	1	4
301	и все	8	4
302	в пределах	1	4
303	приводит к	3	4
304	бы не	1	4
305	знает что	1	4
306	в лирике	1	4
307	аналогии с	2	4
308	нет ничего	1	4
309	совершенно не	7	4
310	то он	1	4
311	не является	5	4
312	тех же	2	4
313	в свою	3	4
314	на том	2	4
315	но лишь	1	4
316	со всей	1	4
317	быть это	1	4
318	художественное произведение	16	4
319	одной из	1	4
320	но это	3	4
321	таким образом	38	4
322	жизни не	1	4
323	как к	2	4
324	и вот	5	4
325	для нас	5	4
326	на его	3	4
327	в каждой	1	4
328	вовсе не	7	4
329	на другого	1	4
330	не могу	1	4
331	но при	1	4
332	не оставляет	1	4
333	а по	1	4
334	зависимость от	2	4
335	такой же	9	4
336	и читателя	1	4
337	на то	17	4
338	нуждается в	3	4
339	искусство как	13	4
340	художественное творчество	1	4
341	какого бы	1	3
342	все что	4	3
343	мы и	1	3
344	же и	2	3
345	о чем	2	3
346	мысли и	2	3
347	в этих	6	3
348	по себе	21	3
349	в первом	1	3
350	мысль о	1	3
351	мира и	1	3
352	речь идет	4	3
353	и того	1	3
354	вопрос о	3	3
355	восходит к	1	3
356	в сознание	2	3
357	во многих	1	3
358	так же	29	3
359	свою очередь	3	3
360	художественная деятельность	1	3
361	и еще	1	3
362	следующим образом	1	3
363	который в	3	3
364	не удивительно	1	3
365	с ним	2	3
366	крайней мере	1	3
367	жизни с	4	3
368	она и	1	3
369	искусства то	1	3
370	именно так	1	3
371	искусство в	4	3
372	этой же	1	3
373	что такое	2	3
374	а с	2	3
375	как таковое	2	3
376	не есть	4	3
377	герой в	1	3
378	в чем	5	3
379	а для	1	3
380	всех своих	1	3
381	но как	4	3
382	для его	1	3
383	же как	8	3
384	к новым	1	3
385	и является	1	3
386	но только	6	3
387	ту или	2	3
388	же это	1	3
389	однако если	1	3
390	т п	24	3
391	он в	2	3
392	что для	5	3
393	в первой	1	3
394	и от	4	3
395	там где	5	3
396	себе как	1	3
397	в особенности	3	3
398	не так	2	3
399	взгляд на	2	3
400	за ним	2	3
401	если в	2	3
402	должна быть	3	3
403	был бы	6	3
404	из которых	5	3
405	мы в	3	3
406	в отношении	3	3
407	целом ряде	2	3
408	себе не	4	3
409	не на	2	3
410	можно было	4	3
411	если бы	10	3
412	так называемый	1	3
413	из тех	1	3
414	и т	36	3
415	они не	1	3
416	не имеет	3	3
417	вследствие этого	2	3
418	которая не	2	3
419	по крайней	1	3
420	с восприятием	1	3
421	речь в	1	3
422	бы и	5	3
423	и состоит	2	3
424	такую же	1	3
425	его существования	1	3
426	в роли	1	3
427	того чтобы	13	3
428	относится к	4	3
429	на два	2	3
430	из его	4	3
431	и тогда	3	3
432	тех пор	2	3
433	и уже	2	3
434	художественного впечатления	2	3
435	отношении к	3	3
436	о своем	1	3
437	и до	2	3
438	к объекту	1	3
439	как например	2	3
440	самого пушкина	1	3
441	в творчестве	5	3
442	что же	4	3
443	между людьми	1	3
444	под знаком	1	3
445	том же	4	3
446	в сознании	6	3
447	будь то	2	3
448	отдельной личности	2	3
449	всяком случае	7	3
450	власть над	1	3
451	области искусства	2	3
452	тот же	8	3
453	ничего не	4	3
454	различие между	5	3
455	эстетических отношений	1	3
456	о нем	2	3
457	в полном	3	3
458	на самом	6	3
459	или словами	1	3
460	или иную	1	3
461	с их	1	3
462	все равно	1	3
463	а на	4	3
464	без остатка	3	3
465	на нее	1	3
466	дело в	2	3
467	в ту	1	3
468	а то	1	3
469	искусства как	6	3
470	в действительности	4	3
471	в какой	6	3
472	всей художественной	1	3
473	этой цели	1	3
474	все эти	7	3
475	и потому	2	3
476	а к	1	3
477	он говорит	4	3
478	искусства есть	4	3
479	на один	2	3
480	поэт не	1	3
481	как уже	1	3
482	также и	2	3
483	одну из	1	3
484	когда он	11	3
485	стороны и	3	3
486	только то	3	3
487	числе и	1	3
488	же самое	8	3
489	отношение к	3	3
490	и о	4	3
491	художественного произведения	22	3
492	в эстетической	2	3
493	искусства в	14	3
494	за счет	1	3
495	есть не	6	3
496	в той	2	2
497	во всем	5	2
498	от него	2	2
499	в центре	1	2
500	еще раз	1	2
501	как форма	2	2
502	для меня	1	2
503	об отношении	1	2
504	искусства от	4	2
505	можно и	1	2
506	в свое	1	2
507	от литературной	1	2
508	тем как	2	2
509	потому не	4	2
510	него в	2	2
511	литературной традиции	3	2
512	и другими	4	2
513	в результате	4	2
514	для понимания	2	2
515	в борьбе	1	2
516	а напротив	1	2
517	из двух	1	2
518	самое можно	1	2
519	у людей	1	2
520	автором и	1	2
521	и другим	1	2
522	что по	5	2
523	на эту	1	2
524	роль в	4	2
525	совершенно новой	1	2
526	поскольку он	2	2
527	в это	1	2
528	мир и	1	2
529	в самый	1	2
530	так например	1	2
531	искусство и	5	2
532	самого художественного	1	2
533	сам же	1	2
534	я вижу	1	2
535	творчества в	2	2
536	в котором	5	2
537	по тем	1	2
538	принципиальное различие	1	2
539	не согласиться	1	2
540	человека не	3	2
541	не отменяет	1	2
542	сам не	1	2
543	два момента	2	2
544	пор пока	2	2
545	только как	3	2
546	но даже	4	2
547	развитие искусства	1	2
548	при рассмотрении	2	2
549	это его	1	2
550	не об	1	2
551	приходит к	5	2
552	удивительно что	1	2
553	уже и	2	2
554	еще более	2	2
555	так называемых	1	2
556	всего что	1	2
557	пока еще	1	2
558	утверждал что	3	2
559	сказать что	12	2
560	для всей	1	2
561	ключ к	1	2
562	и у	6	2
563	могло бы	5	2
564	быть в	2	2
565	имеем дело	2	2
566	есть по	3	2
567	по поводу	3	2
568	под именем	1	2
569	для этой	1	2
570	и искусство	2	2
571	о ней	4	2
572	гораздо более	2	2
573	к нему	3	2
574	лишь тогда	1	2
575	только не	4	2
576	что у	8	2
577	и мы	6	2
578	и столь	1	2
579	она как	2	2
580	в психологии	13	2
581	но еще	1	2
582	у каждого	4	2
583	и всегда	2	2
584	первый раз	2	2
585	а и	1	2
586	по мнению	2	2
587	поскольку речь	1	2
588	с другими	2	2
589	не обладает	2	2
590	но он	3	2
591	от тех	1	2
592	и говорит	1	2
593	героя с	1	2
594	быть только	1	2
595	тому что	7	2
596	не остается	2	2
597	которой она	1	2
598	и вместе	2	2
599	же касается	1	2
600	воздействия на	2	2
601	а только	4	2
602	людей в	1	2
603	как сказано	1	2
604	бы в	3	2
605	если оно	3	2
606	не означает	2	2
607	данный момент	1	2
608	например все	1	2
609	я должен	1	2
610	самому себе	2	2
611	и судьба	1	2
612	явления в	1	2
613	для художника	2	2
614	на долю	2	2
615	сюда же	1	2
616	новых и	1	2
617	на нем	2	2
618	одно и	1	2
619	всех других	2	2
620	а третий	1	2
621	в нас	3	2
622	и хотя	1	2
623	из нас	2	2
624	того кто	1	2
625	культуры и	1	2
626	оставляет в	1	2
627	человека и	3	2
628	и по-разному	1	2
629	эпохи в	3	2
630	что может	1	2
631	мысль в	1	2
632	в общем	2	2
633	всю жизнь	2	2
634	писателя в	1	2
635	поэтического творчества	5	2
636	как система	1	2
637	и по	7	2
638	здесь мы	1	2
639	в него	4	2
640	бы я	1	2
641	такое произведение	1	2
642	и ее	4	2
643	таких же	1	2
644	к более	2	2
645	в статье	1	2
646	от сознания	2	2
647	та же	4	2
648	поэт говорит	1	2
649	о работе	1	2
650	самих себя	1	2
651	иначе говоря	6	2
652	индивидуального сознания	1	2
653	переходит в	1	2
654	на почве	3	2
655	тогда когда	7	2
656	оно было	2	2
657	и при	3	2
658	была бы	2	2
659	что они	7	2
660	никак не	7	2
661	он на	1	2
662	нашего времени	1	2
663	искусством и	3	2
664	и вновь	2	2
665	оно не	2	2
666	все то	4	2
667	с этого	2	2
668	есть лишь	1	2
669	прошлое и	1	2
670	к общей	1	2
671	значение в	2	2
672	границу между	1	2
673	если это	2	2
674	евгения онегина	4	2
675	с ними	2	2
676	искусства всегда	1	2
677	каждого из	3	2
678	который не	2	2
679	при всех	1	2
680	и было	1	2
681	перед нами	1	2
682	к той	1	2
683	свое время	1	2
684	полной мере	1	2
685	именно такой	1	2
686	это и	3	2
687	он же	3	2
688	и более	3	2
689	есть от	1	2
690	поэт в	1	2
691	а если	1	2
692	поэзия как	1	2
693	в значительной	1	2
694	из этих	6	2
695	так чтобы	1	2
696	на основе	2	2
697	тайна в	1	2
698	время в	2	2
699	обойтись без	1	2
700	с которой	1	2
701	и теперь	2	2
702	для нее	1	2
703	действительности же	1	2
704	или иных	2	2
705	и ему	1	2
706	и об	2	2
707	он как	1	2
708	с первой	1	2
709	от других	3	2
710	в совершенно	5	2
711	и наоборот	2	2
712	в обществе	3	2
713	им в	4	2
714	вот этот	1	2
715	для читателя	1	2
716	но мы	3	2
717	нет и	1	2
718	ко всей	1	2
719	и многих	1	2
720	он все	2	2
721	то для	1	2
722	не за	1	2
723	произведении искусства	4	2
724	что художник	1	2
725	может оказаться	1	2
726	лев толстой	1	2
727	всякий раз	10	2
728	при взгляде	1	2
729	то как	4	2
730	художественным творчеством	1	2
731	от всякой	1	2
732	у них	2	2
733	и татьяны	1	2
734	теперь уже	1	2
735	в художественных	1	2
736	которому он	1	2
737	жизни но	1	2
738	ответ на	2	2
739	ему в	1	2
740	произведения как	3	2
741	на вопрос	4	2
742	в первый	3	2
743	теперь как	1	2
744	мы имеем	7	2
745	ничего кроме	2	2
746	стороне жизни	1	2
747	для искусства	1	2
748	имел в	1	2
749	сам себе	1	2
750	по этому	3	2
751	в русском	4	2
752	ведь это	1	2
753	от всех	3	2
754	как утверждает	1	2
755	этом не	2	2
756	реакция на	1	2
757	между собою	1	2
758	художника и	3	2
759	и без	3	2
760	это надо	1	2
761	нас к	1	2
762	в любом	1	2
763	есть в	7	2
764	художника как	1	2
765	при таком	5	2
766	своего существования	1	2
767	по словам	1	2
768	в такой	2	2
769	собственной жизни	1	2
770	и художественного	2	2
771	вокруг себя	1	2
772	жил и	1	2
773	должен быть	2	2
774	и другого	4	2
775	жизнь и	3	2
776	общественной жизни	1	2
777	произведения с	4	2
778	в полной	1	2
779	в таком	5	2
780	а как	2	2
781	до тех	3	2
782	оно в	1	2
783	переживается как	1	2
784	в поле	1	2
785	могут служить	3	2
786	чистом виде	3	2
787	она не	6	2
788	к цели	1	2
789	его не	3	2
790	в ход	2	2
791	дело не	1	2
792	как поэт	1	2
793	исследования в	1	2
794	нужно было	1	2
795	не знаю	1	2
796	люди с	1	2
797	в нашей	4	2
798	как явление	1	2
799	из своей	1	2
800	к которой	1	2
801	в большинстве	1	2
802	полагал что	1	2
803	на это	2	2
804	мысли об	1	2
805	по той	1	2
806	художника который	1	2
807	оно должно	1	2
808	в понимании	1	2
809	для такого	2	2
810	что есть	3	2
811	слова в	5	2
812	которое в	2	2
813	бытия и	1	2
814	искусство это	1	2
815	искусства с	6	2
816	тех или	2	2
817	не можем	3	2
818	что на	4	2
819	к идее	2	2
820	совершается в	2	2
821	что сами	1	1
822	ранее в	1	1
823	к действительности	1	1
824	является в	1	1
825	только из	9	1
826	случае в	3	1
827	сама собой	1	1
828	художника с	2	1
829	в произведение	1	1
830	со всем	1	1
831	ней не	2	1
832	по тому	4	1
833	только что	3	1
834	в последнее	4	1
835	как историк	1	1
836	кипит и	1	1
837	которые не	3	1
838	того не	2	1
839	случае мы	1	1
840	на нет	2	1
841	дело с	10	1
842	и другую	2	1
843	в особый	2	1
844	до самого	1	1
845	к числу	3	1
846	вновь и	1	1
847	и творческая	1	1
848	могут приобретать	1	1
849	о них	1	1
850	литературы а	1	1
851	в пользу	1	1
852	строго говоря	1	1
853	искусство с	1	1
854	мы получим	2	1
855	человек есть	1	1
856	говорит о	4	1
857	и лучше	1	1
858	что человек	1	1
859	не испытывает	1	1
860	которое может	2	1
861	совершенно аналогична	1	1
862	нас в	2	1
863	на нас	2	1
864	с той	2	1
865	почему мы	1	1
866	своих собственных	1	1
867	в состав	1	1
868	между субъективной	1	1
869	путем в	1	1
870	литературы для	1	1
871	сознательно или	1	1
872	понимается как	1	1
873	у пушкина	4	1
874	людей и	2	1
875	что чем	1	1
876	ко всем	1	1
877	более или	3	1
878	в гамлете	1	1
879	но все	1	1
880	такими же	1	1
881	а во-вторых	1	1
882	и просто	1	1
883	по ним	3	1
884	и личного	3	1
885	это может	2	1
886	людей а	2	1
887	как об	1	1
888	из самых	2	1
889	которое по	1	1
890	сущности не	1	1
891	когда например	1	1
892	в музыке	2	1
893	к другим	2	1
894	мы никогда	5	1
895	взаимодействия этих	1	1
896	том или	1	1
897	искусства его	1	1
898	от личной	1	1
899	стороны в	1	1
900	и превращение	1	1
901	имеет место	2	1
902	продолжением и	1	1
903	в собственном	4	1
904	их в	4	1
905	настаивает на	1	1
906	отдельному человеку	1	1
907	себя к	1	1
908	что почти	1	1
909	лица в	1	1
910	или ином	1	1
911	души он	1	1
912	является продолжением	1	1
913	привносит от	1	1
914	от поэзии	1	1
915	за ней	1	1
916	будто все	1	1
917	быть определена	1	1
918	на точку	1	1
919	целым рядом	2	1
920	что писал	1	1
921	из героев	1	1
922	образом от	1	1
923	ремесла и	1	1
924	как только	3	1
925	материала для	2	1
926	двух направлений	2	1
927	по достоинству	1	1
928	не таков	1	1
929	всем его	1	1
930	брать только	1	1
931	связано с	1	1
932	художественную деятельность	1	1
933	живописи и	1	1
934	с этим	7	1
935	не подчиняется	1	1
936	художественного восприятия	2	1
937	нам не	1	1
938	на человека	1	1
939	при условии	1	1
940	она же	1	1
941	было в	1	1
942	не могли	4	1
943	этой деятельности	1	1
944	чтобы вызвать	3	1
945	между тремя	1	1
946	он играет	1	1
947	его жизни	3	1
948	классическим образцом	2	1
949	которой он	2	1
950	совершенно особое	1	1
951	организованных с	1	1
952	в воображении	1	1
953	поэзия есть	1	1
954	самого субъекта	1	1
955	понимания искусства	1	1
956	имеет в	3	1
957	обнаруживается при	1	1
958	и позволяют	1	1
959	понятия в	1	1
960	процесс в	4	1
961	оказывается и	1	1
962	жизнь а	1	1
963	но эти	1	1
964	вот почему	1	1
965	находимся в	1	1
966	из их	2	1
967	различных его	1	1
968	уже было	1	1
969	точно и	4	1
970	из понимания	1	1
971	с самой	1	1
972	следует отнести	1	1
973	мы все	3	1
974	игру и	1	1
975	идеи и	2	1
976	может служить	3	1
977	вызвать эстетическую	1	1
978	все в	2	1
979	и нужна	1	1
980	в различных	1	1
981	и когда	5	1
982	существу своему	2	1
983	уже как	1	1
984	периоды его	1	1
985	является психологическим	1	1
986	конечно не	2	1
987	и те	5	1
988	с общей	1	1
989	не что	2	1
990	воспринимающего субъекта	1	1
991	процессов в	1	1
992	стихи о	1	1
993	самого начала	1	1
994	как таковую	1	1
995	искусстве с	1	1
996	момента в	1	1
997	и далее	2	1
998	точке зрения	2	1
999	хотел сказать	2	1
1000	а другой	3	1
1001	в не	1	1
1002	и проза	1	1
1003	он заранее	1	1
1004	бы потому	1	1
1005	его за	1	1
1006	поэта и	2	1
1007	весна лето	1	1
1008	неизвестное нам	1	1
1009	казалось что	1	1
1010	ней и	1	1
1011	всякое художественное	3	1
1012	собой если	1	1
1013	из всех	4	1
1014	наряду с	3	1
1015	духа и	1	1
1016	в мировом	1	1
1017	от ощущения	1	1
1018	такая же	1	1
1019	в самое	1	1
1020	автора или	2	1
1021	на него	2	1
1022	к которому	1	1
1023	во времена	1	1
1024	и прозы	1	1
1025	в зависимости	6	1
1026	и вдруг	1	1
1027	не умеет	1	1
1028	это значит	1	1
1029	искусство есть	7	1
1030	онегина и	2	1
1031	в девятой	1	1
1032	если эта	1	1
1033	достоевского но	1	1
1034	русский язык	1	1
1035	до какой	1	1
1036	что отделяет	1	1
1037	человеку и	1	1
1038	произведения или	1	1
1039	что даже	3	1
1040	не автора	1	1
1041	даже у	1	1
1042	на котором	2	1
1043	поведение и	2	1
1044	понятие о	2	1
1045	выступает и	1	1
1046	для созерцания	1	1
1047	в системе	1	1
1048	но так	2	1
1049	где все	1	1
1050	искусстве но	1	1
1051	вложил в	1	1
1052	и усиливает	1	1
1053	с первого	1	1
1054	эпохи с	2	1
1055	от ее	1	1
1056	грань между	2	1
1057	все предметы	1	1
1058	психология творца	1	1
1059	представить себе	5	1
1060	мысли так	2	1
1061	сам того	1	1
1062	исходило из	1	1
1063	мне нравится	1	1
1064	все изменилось	1	1
1065	ее и	2	1
1066	или бессознательно	1	1
1067	той мере	1	1
1068	его так	1	1
1069	не противоречит	1	1
1070	воображения так	1	1
1071	как такового	1	1
1072	в восприятии	1	1
1073	после того	2	1
1074	нам быть	1	1
1075	здесь нет	1	1
1076	но из	1	1
1077	как для	1	1
1078	не принадлежит	1	1
1079	этой идее	1	1
1080	собой в	1	1
1081	есть у	1	1
1082	творца в	1	1
1083	в состоянии	4	1
1084	что уже	1	1
1085	жизни человека	1	1
1086	обнаруживается в	2	1
1087	мы знаем	8	1
1088	к творчеству	1	1
1089	или иными	1	1
1090	трудно не	1	1
1091	находится в	1	1
1092	утверждает что	5	1
1093	что при	8	1
1094	законы на	1	1
1095	личного авторства	2	1
1096	глаза на	1	1
1097	поэта в	1	1
1098	раннего детства	2	1
1099	зрителя а	1	1
1100	мы находимся	1	1
1101	а был	1	1
1102	в корне	1	1
1103	материалом поэзии	1	1
1104	от восприятия	2	1
1105	показал как	1	1
1106	природу и	1	1
1107	художника не	1	1
1108	поэзии не	1	1
1109	между искусством	2	1
1110	видит в	1	1
1111	всеми другими	1	1
1112	мы ее	1	1
1113	и объективной	1	1
1114	не была	1	1
1115	чем в	2	1
1116	человеческое общество	1	1
1117	на объект	1	1
1118	или не	2	1
1119	столько же	4	1
1120	так было	1	1
1121	в которой	6	1
1122	не о	1	1
1123	говорит в	1	1
1124	полное отсутствие	1	1
1125	ее от	4	1
1126	производилось в	1	1
1127	зрения искусство	2	1
1128	как по	1	1
1129	с двумя	2	1
1130	в произведении	7	1
1131	по утверждению	1	1
1132	но совершенно	4	1
1133	евгении онегине	3	1
1134	будто бы	2	1
1135	произведение как	4	1
1136	как жизнь	1	1
1137	это мы	2	1
1138	он их	1	1
1139	начинается там	3	1
1140	с самого	1	1
1141	эти песни	1	1
1142	всем что	1	1
1143	жизни после	1	1
1144	но для	1	1
1145	о смерти	1	1
1146	вещей и	2	1
1147	сходство с	3	1
1148	что художественное	1	1
1149	в последних	1	1
1150	и характеризуется	1	1
1151	теми или	1	1
1152	простой и	1	1
1153	в евгении	2	1
1154	я совершенно	1	1
1155	в деле	1	1
1156	между ними	2	1
1157	также в	1	1
1158	поэтической речи	2	1
1159	самое и	2	1
1160	которое и	1	1
1161	художественного развития	1	1
1162	того и	3	1
1163	именно эту	1	1
1164	и оказывается	1	1
1165	искусства а	1	1
1166	в свете	3	1
1167	в двух	1	1
1168	лето осень	1	1
1169	изучалось переживание	1	1
1170	в первые	1	1
1171	человек то	1	1
1172	нет другой	2	1
1173	о широком	1	1
1174	всегда производилось	1	1
1175	в смысле	3	1
1176	и всякого	1	1
1177	например как	1	1
1178	полагает что	2	1
1179	в эту	1	1
1180	вы в	1	1
1181	он чувствовал	1	1
1182	на другом	2	1
1183	в других	3	1
1184	сих пор	8	1
1185	к воссозданию	1	1
1186	вопроса о	1	1
1187	деятельности и	1	1
1188	начинает казаться	1	1
1189	творчество в	1	1
1190	и мир	1	1
1191	видят в	1	1
1192	только от	1	1
1193	поэтическое произведение	2	1
1194	с новой	2	1
1195	система раздражителей	1	1
1196	не имея	1	1
1197	какой степени	2	1
1198	человек как	1	1
1199	утверждая что	1	1
1200	мы можем	6	1
1201	во главу	1	1
1202	как глубоко	1	1
1203	в устах	1	1
1204	это совершенно	3	1
1205	говоря в	1	1
1206	столетия а	1	1
1207	личность художника	1	1
1208	сознания то	1	1
1209	все яснее	1	1
1210	фигуры в	1	1
1211	именно потому	3	1
1212	как некая	1	1
1213	природе своей	1	1
1214	личности и	1	1
1215	другими я	1	1
1216	есть так	1	1
1217	человека как	1	1
1218	в рассказе	1	1
1219	человека который	1	1
1220	говорить об	1	1
1221	точно в	1	1
1222	из ряда	1	1
1223	в образы	1	1
1224	новые и	1	1
1225	объект как	1	1
1226	как объект	1	1
1227	оказываются как	1	1
1228	сторон этого	1	1
1229	перед автором	1	1
1230	это едва	1	1
1231	предшествующим и	1	1
1232	в живописи	2	1
1233	сущности говоря	6	1
1234	так просто	1	1
1235	и определяет	1	1
1236	определенным образом	1	1
1237	который создан	1	1
1238	такое что	1	1
1239	и сказал	1	1
1240	даже не	1	1
1241	художника за	1	1
1242	образом если	1	1
1243	решение вопроса	1	1
1244	из общего	1	1
1245	для личной	1	1
1246	совершенно справедливо	5	1
1247	сравнительно с	1	1
1248	он представляет	1	1
1249	с таким	18	1
1250	из жизненных	1	1
1251	когда мы	4	1
1252	она была	1	1
1253	которого в	1	1
1254	прийти в	1	1
1255	многих случаях	1	1
1256	растворяясь в	1	1
1257	не само	1	1
1258	сведена к	2	1
1259	этого целого	1	1
1260	одного сознания	1	1
1261	показать что	12	1
1262	только с	2	1
1263	поскольку от	1	1
1264	трагедии шекспира	1	1
1265	бы его	1	1
1266	его создателя	1	1
1267	каждый человек	1	1
1268	подход к	3	1
1269	эпохе в	1	1
1270	их к	1	1
1271	когда они	2	1
1272	о его	2	1
1273	приводят к	1	1
1274	мы отрицаем	1	1
1275	ее а	1	1
1276	что только	3	1
1277	своей души	1	1
1278	ряде работ	1	1
1279	и развитием	1	1
1280	и была	2	1
1281	другой не	1	1
1282	стремится в	1	1
1283	что без	3	1
1284	механизм действия	3	1
1285	чаще всего	1	1
1286	предмет и	1	1
1287	другого как	2	1
1288	которые были	1	1
1289	на место	3	1
1290	в данный	1	1
1291	приходится признать	1	1
1292	независимо от	3	1
1293	сама с	1	1
1294	себя он	1	1
