N	3gram	Propp_Isto	Myshleni
206	это вопрос о	1	2
207	между ним и	1	2
208	знаем что в	2	2
209	но как это	1	2
210	что он в	1	2
211	к которому они	1	2
212	весь ход развития	1	2
213	которого еще не	1	2
214	может быть понят	1	2
215	что мы нашли	1	2
216	самом же деле	1	2
217	ребенок как бы	1	2
218	на самом же	1	2
219	в этой связи	1	2
220	пришел бы к	1	2
221	что мы назвали	1	2
222	и должен быть	2	2
223	в одном из	1	2
224	за то что	2	2
225	не только для	1	2
226	только в самое	1	2
227	и может быть	1	2
228	вопрос о связи	1	2
229	он делает это	1	2
230	не происходит а	1	2
231	самое последнее время	1	2
232	в силу своей	1	2
233	и состоит в	1	2
234	не только у	1	2
235	что они были	1	2
236	заметить что в	1	2
237	что он должен	1	2
238	здесь мы имеем	2	2
239	это так называемая	1	2
240	но все это	1	2
241	все же не	2	2
242	начинается с того	2	2
243	в одном случае	1	2
244	что мы имеем	3	2
245	мы уже видели	4	2
246	этого мы должны	1	2
247	тем или иным	1	2
248	никогда не может	1	2
249	оно совершается в	1	2
250	его в качестве	1	2
251	не делает никаких	1	2
252	в себе в	1	2
253	до известной степени	1	2
254	мы увидим ниже	5	2
255	вовсе не в	1	2
256	постепенно по мере	1	2
257	что у него	1	2
258	в том случае	1	2
259	на точку зрения	1	2
260	нужно было бы	1	2
261	легко заметить что	1	2
262	в этой книге	1	2
263	могут быть поставлены	1	2
264	подтверждают это предположение	1	2
265	если это так	2	2
266	при этом он	1	2
267	по себе не	1	2
268	что происходит в	1	2
269	в своей книге	1	2
270	в большинстве случаев	4	2
271	это приводит нас	1	2
272	в этих случаях	10	2
273	ответить на вопрос	1	2
274	так как если	1	2
275	тем что в	1	2
276	как то что	1	2
277	в том отношении	1	2
278	в такой форме	1	2
279	с того что	3	2
280	и только после	2	2
281	с которыми он	1	2
282	в ее основе	1	2
283	и не только	1	2
284	всякий раз когда	1	2
285	что дает нам	1	2
286	и ничего не	1	2
287	не только по	1	2
288	для выяснения этого	1	2
289	как одна из	1	2
290	не то же	4	2
291	в этом примере	1	2
292	уже видели что	2	2
293	друг другу не	1	2
294	но тем не	1	2
295	другой стороны как	1	2
296	происходит так что	1	2
297	ему нужно было	1	2
298	во всех этих	1	2
299	указанием на то	1	2
300	сводится к тому	1	2
301	на этом пути	1	2
302	работа представляет собой	1	2
303	и в области	1	2
304	и в какой	1	2
305	на другом материале	1	1
306	где мы имеем	1	1
307	она никогда не	1	1
308	не в количестве	1	1
309	может быть объяснена	1	1
310	так как нам	1	1
311	этих случаях как	2	1
312	если взглянуть на	1	1
313	мы уже знаем	3	1
314	по себе но	1	1
315	по себе а	2	1
316	он не должен	1	1
317	что можно было	1	1
318	а тем самым	1	1
319	а для этого	1	1
320	в какой связи	1	1
321	а по своей	1	1
322	в результате этих	1	1
323	с другом мы	1	1
324	такое же значение	1	1
325	не может удовлетворить	1	1
326	и многие другие	1	1
327	формам но и	1	1
328	том отношении что	1	1
329	в себе как	1	1
330	здесь он часто	1	1
331	оно показывает что	1	1
332	можно дать только	1	1
333	в себя и	1	1
334	в прямом смысле	1	1
335	еще на одной	1	1
336	сих пор в	1	1
337	с вопросом о	1	1
338	летнего возраста в	1	1
339	бы начать с	1	1
340	но по мере	1	1
341	сам собой возникает	1	1
342	говоря уже о	1	1
343	дело не в	2	1
344	представляют собой не	1	1
345	часто встречается в	1	1
346	что при этом	1	1
347	более ранней ступени	1	1
348	того что такое	1	1
349	мы начнем с	1	1
350	они не могут	1	1
351	сама же эта	1	1
352	самое что он	1	1
353	что для того	1	1
354	теперь обратимся к	1	1
355	образом мы видим	2	1
356	мы сейчас увидим	1	1
357	что оно слишком	1	1
358	так или иначе	1	1
359	показать что эти	1	1
360	очень часто в	1	1
361	развитие идет по	1	1
362	его отношения к	1	1
363	особое внимание на	1	1
364	никогда не делались	1	1
365	отнюдь не означает	1	1
366	но если спросить	1	1
367	на этом а	1	1
368	во многих случаях	1	1
369	по внешним формам	1	1
370	объясняется то что	1	1
371	бы с ней	1	1
372	значение как и	1	1
373	встречается не так	1	1
374	в отдельности и	1	1
375	не сами по	1	1
376	что во всех	1	1
377	тем самым и	1	1
378	не только на	2	1
379	же и в	1	1
380	по существу то	1	1
381	по данному вопросу	1	1
382	что мы узнаем	1	1
383	к другим видам	1	1
384	это все же	1	1
385	все это не	1	1
386	оно все же	1	1
387	а не только	1	1
388	одной из важнейших	1	1
389	но никогда не	1	1
390	могли бы быть	2	1
391	и точно так	1	1
392	можем сказать что	1	1
393	в чистом виде	2	1
394	предмет особого исследования	1	1
395	это показывает что	1	1
396	то же о	1	1
397	уже очень рано	1	1
398	он указывает на	1	1
399	лишь тогда когда	1	1
400	является не только	1	1
401	бы возразить что	1	1
402	то же говорит	2	1
403	так это или	1	1
404	на нее что	1	1
405	нее что он	1	1
406	в его образе	1	1
407	не раньше чем	2	1
408	что мы должны	1	1
409	вопрос можно дать	1	1
410	только после того	1	1
411	это не так	1	1
412	то мы увидим	1	1
413	может быть даже	1	1
414	может быть источником	1	1
415	которые господствуют над	1	1
416	не более как	1	1
417	будет видно из	1	1
418	но и со	1	1
419	на вопросе о	1	1
420	как один из	2	1
421	мог бы показать	1	1
422	все дело в	1	1
423	и что самое	1	1
424	но столь же	1	1
425	то что уже	1	1
426	можно спросить себя	1	1
427	одним словом это	1	1
428	до тех пор	1	1
429	не столько с	1	1
430	только в связи	1	1
431	там где нет	1	1
432	мы имеем все	1	1
433	нас остановиться на	1	1
434	имеем дело не	1	1
435	не так часто	1	1
436	с другом что	1	1
437	в одной из	1	1
438	если мы не	1	1
439	являются прежде всего	1	1
440	одному этому мы	1	1
441	прямом смысле этого	1	1
442	стоящих на более	1	1
443	всех этих случаях	1	1
444	низкой ступени развития	1	1
445	необходимо иметь в	1	1
446	мы можем сделать	1	1
447	выше мы видели	3	1
448	означает не что	1	1
449	со стороны его	1	1
450	главным образом в	1	1
451	что наряду с	2	1
452	возразить что это	1	1
453	в разных языках	1	1
454	по направлению к	1	1
455	и пр в	1	1
456	обычно связано с	1	1
457	она лежит в	1	1
458	на более высокой	1	1
459	только в системе	1	1
460	для всех этих	1	1
461	приблизительно так же	1	1
462	из которых мы	1	1
463	к которой приходит	1	1
464	некоторое время в	2	1
465	до наших дней	2	1
466	сказать что и	1	1
467	как составные части	1	1
468	в рассмотрение этого	1	1
469	и то в	1	1
470	и уже по	1	1
471	заключить что в	1	1
472	книга представляет собой	1	1
473	но и для	1	1
474	между собой между	1	1
475	день и ночь	1	1
476	он должен был	1	1
477	по существу к	1	1
478	тесно связана с	1	1
479	и т д	35	1
480	происходит потому что	1	1
481	но все эти	1	1
482	именно это и	1	1
483	и иначе как	1	1
484	и другие авторы	1	1
485	это значило бы	1	1
486	и в соответствии	1	1
487	по его мнению	2	1
488	но если это	2	1
489	на вопрос об	1	1
490	видим что в	1	1
491	в более позднем	1	1
492	говорят о том	1	1
493	в ту же	1	1
494	составить предмет особого	1	1
495	таким же способом	1	1
496	о том не	1	1
497	безотносительно к тому	2	1
498	они должны были	3	1
499	стороны и его	1	1
500	должно было бы	1	1
501	как уже указано	2	1
502	но мы хотели	1	1
503	обстоит дело с	2	1
504	ни одно из	1	1
505	для этого нужно	1	1
506	древних времен и	1	1
507	не значит что	1	1
508	что он был	1	1
509	не в том	1	1
510	же относится и	1	1
511	бы заключить что	1	1
512	и есть то	1	1
513	собой не только	1	1
514	может оказаться что	2	1
515	тесно связаны между	1	1
516	на которой он	1	1
517	он исходит из	1	1
518	иметь в виду	2	1
519	мы можем сказать	1	1
520	тесно связанного с	1	1
521	они не то	1	1
522	но так же	1	1
523	мы видели также	1	1
524	но и с	1	1
525	переходную ступень от	1	1
526	на более ранней	1	1
527	но в сущности	1	1
528	было бы объяснить	1	1
529	все же и	1	1
530	смысла или значения	1	1
531	что они не	1	1
532	более высокой ступени	1	1
533	из них не	1	1
534	играет огромную роль	1	1
535	не можем ограничиться	1	1
536	но этим дело	1	1
537	в совершенно иной	1	1
538	которые можно назвать	1	1
539	только тем что	1	1
540	эти представления о	1	1
541	это не значит	1	1
542	центр тяжести всей	1	1
543	а именно в	1	1
544	мы видим с	1	1
545	развить его в	1	1
546	да и не	1	1
547	так же и	2	1
548	для этой цели	1	1
549	это потому что	1	1
550	то же явление	2	1
551	этого не может	1	1
552	о природе и	1	1
553	не просто как	1	1
554	именно в тех	1	1
555	что он делает	1	1
556	мы должны здесь	1	1
557	это может быть	2	1
558	большей или меньшей	2	1
559	он не боится	1	1
560	он приступает к	1	1
561	равно как и	1	1
562	с этим мы	1	1
563	и должно быть	2	1
564	к нему в	1	1
565	это так то	2	1
566	при таком положении	1	1
567	мы видим не	1	1
568	легко может быть	1	1
569	мере того как	4	1
570	лежат в основе	1	1
571	так и с	1	1
572	мышления в конечном	1	1
573	как только мы	1	1
574	в какой бы	1	1
575	не совсем так	1	1
576	в связи со	1	1
577	здесь мы не	1	1
578	связи с изучением	1	1
579	из них в	1	1
580	по мере того	4	1
581	знал ли он	1	1
582	к которому приводят	1	1
583	в некоторых случаях	2	1
584	эти формы мышления	1	1
585	как это делает	1	1
586	перед нами как	2	1
587	оно и есть	1	1
588	на основе которого	1	1
589	но связь с	2	1
590	что подобно тому	1	1
591	связи в которой	1	1
592	он об этой	1	1
593	здесь перед исследователем	1	1
594	только в одном	2	1
595	другой стороны в	1	1
596	и здесь мы	1	1
597	он прежде всего	1	1
598	должен был бы	1	1
599	основе представления о	1	1
600	быть правильно поставлена	1	1
601	всем его объеме	1	1
602	один из тех	1	1
603	не непосредственно а	1	1
604	что там где	1	1
605	ее в целом	1	1
606	этим дело не	1	1
607	связи с ее	1	1
608	именно на вопросе	1	1
609	ниже при рассмотрении	1	1
610	и связанные с	1	1
611	можно с уверенностью	1	1
612	мы знаем не	1	1
613	в них как	1	1
614	быть поставлены в	1	1
615	это отнюдь не	1	1
616	в этих целях	2	1
617	и что он	1	1
618	в таких случаях	4	1
619	не говоря уже	1	1
620	мы исходим из	1	1
621	не только при	1	1
622	вне связи с	1	1
623	мы не будем	4	1
624	сих пор мы	4	1
625	и следовательно не	1	1
626	но об этом	1	1
627	вслед за ней	1	1
628	до конца и	1	1
629	и по внутреннему	1	1
630	это происходит потому	1	1
631	но здесь он	1	1
632	не в силу	3	1
