N	3gram	Tiupa_Hudo	Myshleni
170	он еще не	1	2
171	в одно слово	1	2
172	в себе в	1	2
173	до известной степени	2	2
174	внутренней речи а	1	2
175	или иной мере	1	2
176	из этих двух	1	2
177	всей своей полноте	1	2
178	в том случае	1	2
179	в его сознании	1	2
180	но в силу	1	2
181	исходит из того	1	2
182	заключать в себе	1	2
183	значении этого слова	2	2
184	задолго до того	1	2
185	в этих случаях	1	2
186	том случае если	1	2
187	между собой в	1	2
188	в противоречие с	1	2
189	в том отношении	1	2
190	ту или иную	2	2
191	с которыми он	1	2
192	же по своей	1	2
193	в этой фразе	1	2
194	они ни были	1	2
195	что ничто не	1	2
196	точки зрения и	1	2
197	на этом пути	1	2
198	в единое целое	2	2
199	в своей внутренней	1	2
200	тот или иной	3	2
201	отношению к которому	1	1
202	что говоря о	1	1
203	все то что	1	1
204	и другого в	1	1
205	по себе а	1	1
206	что по своему	1	1
207	субъективной и объективной	1	1
208	а по своей	1	1
209	проявляет себя в	1	1
210	в известной степени	1	1
211	том отношении что	1	1
212	фонетической и семантической	1	1
213	в том или	1	1
214	в себя и	1	1
215	которые лежат в	1	1
216	панораму слов влитые	1	1
217	дело не в	1	1
218	и те и	1	1
219	наличии у него	1	1
220	в коем случае	2	1
221	во внешнем мире	2	1
222	только о том	1	1
223	последующих слов расширяя	1	1
224	который может быть	1	1
225	не могло быть	2	1
226	оперирует преимущественно семантикой	1	1
227	жизни человека и	1	1
228	иначе говоря в	1	1
229	так или иначе	4	1
230	в самом общем	1	1
231	начало и конец	2	1
232	лишь в самом	1	1
233	вступает в противоречие	1	1
234	не сама по	1	1
235	бы вбирает в	1	1
236	ибо и в	1	1
237	не сводится к	9	1
238	в полной мере	1	1
239	в основе его	1	1
240	на какой бы	1	1
241	в отдельности и	1	1
242	первую очередь по	1	1
243	этого значения на	1	1
244	каждой из них	1	1
245	и семантической сторон	1	1
246	не только на	1	1
247	этого опыта к	1	1
248	но не в	1	1
249	в своей жизни	1	1
250	первого из этих	1	1
251	другой стороны изучение	1	1
252	а не только	1	1
253	имея в виду	1	1
254	на наших глазах	2	1
255	могли бы быть	1	1
256	но и внутренне	1	1
257	но не знает	1	1
258	внутренней речи ибо	1	1
259	в чистом виде	1	1
260	я думаю что	1	1
261	расширяя почти безгранично	1	1
262	может и не	1	1
263	раз в том	1	1
264	несмотря на свою	1	1
265	слова принадлежит к	1	1
266	в иной ситуации	1	1
267	не для себя	1	1
268	как бы вбирает	1	1
269	если говорить о	1	1
270	состоит как раз	1	1
271	не по отношению	1	1
272	по крайней мере	1	1
273	в данный момент	2	1
274	деятельностью а не	1	1
275	слов расширяя почти	1	1
276	случае мы имеем	1	1
277	для перевода этого	1	1
278	в виду не	3	1
279	как один из	1	1
280	между тем это	1	1
281	состоит не в	1	1
282	но в контексте	1	1
283	в основе всех	1	1
284	не является ни	1	1
285	как впрочем и	1	1
286	в другой своей	1	1
287	друг другу и	1	1
288	имеем дело не	1	1
289	в одной из	1	1
290	которого только и	1	1
291	во всей его	2	1
292	с самим собой	1	1
293	не менее не	1	1
294	слова над его	1	1
295	речи пришлось бы	1	1
296	в этом состоит	1	1
297	чем это может	1	1
298	его мысли более	1	1
299	по своему смыслу	1	1
300	языка но и	1	1
301	и на его	1	1
302	совершенно особого рода	1	1
303	уходит своими корнями	1	1
304	при этом отношение	1	1
305	слов влитые в	1	1
306	коем случае не	2	1
307	самом общем виде	1	1
308	до того времени	1	1
309	таким образом с	1	1
310	он состоит в	1	1
311	он должен согласиться	1	1
312	себя смысл предыдущих	1	1
313	и не быть	1	1
314	в данном контексте	2	1
315	на задний план	1	1
316	точки зрения не	1	1
317	этом смысле можно	1	1
318	развернуть в целую	1	1
319	точки зрения логики	1	1
320	человека к действительности	2	1
321	вопрос что такое	1	1
322	отношение между ними	1	1
323	самое существенное для	1	1
324	в чем состоит	1	1
325	над его значением	1	1
326	художественное произведение и	1	1
327	на нее как	1	1
328	это происходит в	1	1
329	отношение человека к	1	1
330	внутренней и внешней	2	1
331	а также в	1	1
332	а и в	1	1
333	пришлось бы развернуть	1	1
334	рамки своего значения	1	1
335	иметь в виду	1	1
336	влитые в одно	1	1
337	ни в коем	2	1
338	при этом не	1	1
339	что он это	1	1
340	человека и его	1	1
341	а тем более	1	1
342	и в то	2	1
343	имеет место слияние	1	1
344	решающая роль в	1	1
345	внешней речи пришлось	1	1
346	внутренней речи может	1	1
347	не в одном	1	1
348	распространяет и на	1	1
349	в тексте всего	1	1
350	при этом как	1	1
351	оно состоит в	1	1
352	вследствие того что	1	1
353	перевода этого значения	1	1
354	каждая из этих	1	1
355	иначе говоря различные	1	1
356	тех же самых	1	1
357	и последующих слов	1	1
358	нашей внутренней речи	1	1
359	все без исключения	1	1
360	не могли быть	1	1
361	предполагает отношение к	1	1
362	одно слово смыслы	1	1
363	на вопрос что	1	1
364	перейдем к вопросу	1	1
365	и в том	1	1
366	значения на язык	1	1
367	бы развернуть в	1	1
368	того времени когда	1	1
369	смысла слова над	1	1
370	почти безгранично рамки	1	1
371	легко может быть	1	1
372	в целую панораму	2	1
373	лежат в основе	1	1
374	в котором по	1	1
375	всей его сложности	1	1
376	идет о чем-то	1	1
377	и теперь в	1	1
378	начинается с осознания	1	1
379	в ее внутренней	1	1
380	в поле зрения	1	1
381	то что может	1	1
382	том или ином	1	1
383	в преобладании смысла	1	1
384	в себя смысл	1	1
385	смысл предыдущих и	1	1
386	не принадлежит к	1	1
387	же точно и	1	1
388	и т.д которая	1	1
389	от этого в	1	1
390	отличием внутренней речи	1	1
391	на деле его	1	1
392	другом но не	1	1
393	речи как бы	1	1
394	можно даже сказать	1	1
395	бы они ни	1	1
396	на отдельные слова	1	1
397	речевой деятельности в	1	1
398	пространственных и временных	1	1
399	не менее важным	1	1
400	речи хотя и	1	1
401	в русском языке	1	1
402	русском языке обозначают	1	1
403	предыдущих и последующих	1	1
404	безгранично рамки своего	1	1
405	но только не	1	1
406	и не могло	2	1
407	что речь в	1	1
408	заключается в преобладании	1	1
409	в таких случаях	1	1
410	преобладании смысла слова	1	1
411	до минимума максимально	1	1
412	в его мысли	1	1
413	это и есть	1	1
414	природу каждой из	1	1
415	целую панораму слов	2	1
416	в себе никакого	1	1
417	что несмотря на	1	1
418	по одним и	1	1
419	при таком понимании	1	1
