N	2gram	Bakhtin_Fr	Hudozhes
165	или даже	2	3
166	по своему	3	3
167	во всех	13	3
168	картины мира	5	3
169	в рассказе	1	3
170	принадлежит к	2	3
171	в свою	3	3
172	в которой	3	3
173	не будет	1	3
174	одно и	2	3
175	автора и	1	3
176	в пределах	1	3
177	этом смысле	1	3
178	того же	7	3
179	человека с	2	3
180	одного и	2	3
181	слова в	1	3
182	в узком	1	3
183	и прежде	2	3
184	в точке	1	3
185	в целом	1	3
186	и ее	2	3
187	и другие	3	2
188	образом и	2	2
189	один из	5	2
190	рассказ о	3	2
191	жизни а	1	2
192	с ним	6	2
193	жизнь человеческого	1	2
194	из которых	2	2
195	не как	2	2
196	а затем	1	2
197	в году	12	2
198	одно из	2	2
199	том и	2	2
200	он тем	1	2
201	по себе	2	2
202	вещами и	2	2
203	в них	14	2
204	оно не	2	2
205	самом деле	4	2
206	заключается в	1	2
207	все эти	24	2
208	имеет дело	2	2
209	именно в	4	2
210	значения и	1	2
211	значительной степени	3	2
212	из тех	1	2
213	с ними	4	2
214	в одно	1	2
215	как в	9	2
216	роль в	4	2
217	бы не	1	2
218	вследствие этого	1	2
219	ни для	1	2
220	которая не	1	2
221	в каком	1	2
222	к другому	1	2
223	о том	13	2
224	при всем	1	2
225	свою очередь	3	2
226	это и	1	2
227	еще и	2	2
228	ними и	1	2
229	и конец	1	2
230	не могли	1	2
231	между собой	2	2
232	своей природе	1	2
233	совпадает с	1	2
234	но во	1	2
235	времени в	2	2
236	не всегда	1	2
237	слова и	2	2
238	между двумя	1	2
239	и больше	1	2
240	речь идет	1	2
241	говорит что	2	2
242	вслед за	1	2
243	и это	6	2
244	превращается в	2	2
245	времени и	2	2
246	не вполне	1	2
247	так же	11	2
248	еще один	2	2
249	и наоборот	1	2
250	было и	2	2
251	в глаза	2	2
252	об этом	2	2
253	должен быть	4	2
254	на наших	1	2
255	с самим	1	2
256	если мы	2	2
257	в нашем	2	2
258	всякий раз	1	2
259	для понимания	1	2
260	который в	1	2
261	одна из	7	2
262	этого слова	1	2
263	до известной	1	2
264	здесь не	2	2
265	на котором	1	2
266	он и	2	2
267	не просто	3	2
268	чем это	1	2
269	это своего	1	2
270	начало и	1	2
271	никогда не	6	2
272	и по	4	2
273	начиная с	3	2
274	но на	1	2
275	основе своей	1	2
276	не принадлежит	1	2
277	в последней	6	2
278	одной из	5	2
279	что сама	1	2
280	несмотря на	3	2
281	но от	1	2
282	ни было	2	2
283	в формах	3	2
284	которого он	1	2
285	в литературе	5	2
286	ее в	1	2
287	все это	19	2
288	что и	6	2
289	xix века	2	2
290	с их	1	2
291	к жизни	4	2
292	у него	13	2
293	от всех	3	2
294	или в	5	2
295	говорит в	1	2
296	и некоторые	1	2
297	и более	1	2
298	в организации	2	2
299	одним из	3	2
300	даль и	1	2
301	я не	3	2
302	мира и	6	2
303	только и	2	2
304	границ между	1	2
305	в чем	3	2
306	вовсе не	11	2
307	встречаются в	2	2
308	тем более	1	2
309	а для	2	2
310	и потому	6	2
311	о себе	1	2
312	а с	1	2
313	на этом	6	2
314	дело не	2	2
315	и весьма	2	2
316	в значительной	5	2
317	есть как	1	2
318	и может	2	2
319	к такой	1	2
320	но она	1	2
321	не с	1	2
322	свою жизнь	2	2
323	нового времени	5	2
324	за пределы	1	2
325	но только	2	2
326	ни одно	1	2
327	от своего	1	2
328	человека и	3	2
329	всей его	1	2
330	идет о	1	2
331	этом мире	1	2
332	в этой	18	2
333	числе и	2	2
334	и особенно	3	2
335	для обозначения	1	2
336	тот кто	1	2
337	для такого	1	2
338	и др	12	2
339	из этого	2	2
340	чтобы не	1	2
341	мира в	6	2
342	мира с	1	2
343	в особенности	5	1
344	с которыми	1	1
345	почву для	1	1
346	от него	3	1
347	однако и	1	1
348	на границах	1	1
349	все что	5	1
350	и возможностей	1	1
351	для всех	3	1
352	в центре	2	1
353	произведение и	1	1
354	я уже	1	1
355	это тот	1	1
356	и здесь	5	1
357	и мира	2	1
358	одним словом	1	1
359	мы встречаем	3	1
360	вещи в	2	1
361	как с	1	1
362	индивидуальной жизни	1	1
363	вещей но	1	1
364	через посредство	1	1
365	тех кто	2	1
366	героя в	2	1
367	событиями жизни	1	1
368	перестают быть	1	1
369	дело с	1	1
370	ему о	1	1
371	есть для	1	1
372	с вещами	2	1
373	его за	2	1
374	это игра	1	1
375	что это	9	1
376	содержит в	1	1
377	природе и	1	1
378	в сущности	8	1
379	возвращения жизни	1	1
380	в другой	2	1
381	говорит о	2	1
382	его то	2	1
383	те же	3	1
384	в область	3	1
385	из того	1	1
386	речи как	1	1
387	смыслу и	1	1
388	представлений о	3	1
389	содержанию своему	1	1
390	и другими	1	1
391	к реальному	1	1
392	и делает	1	1
393	в результате	7	1
394	и вполне	1	1
395	за это	1	1
396	где образ	1	1
397	не могут	3	1
398	со всеми	4	1
399	должен был	1	1
400	чтобы в	1	1
401	его лице	1	1
402	языка этот	1	1
403	начинается с	2	1
404	и даже	4	1
405	он уже	2	1
406	все то	3	1
407	с некоторыми	2	1
408	системе образов	4	1
409	на свой	1	1
410	новое время	1	1
411	между всеми	2	1
412	от одного	1	1
413	а во-вторых	1	1
414	так называемый	3	1
415	мы говорим	2	1
416	мысль о	1	1
417	как об	1	1
418	все моменты	1	1
419	в новую	1	1
420	значение в	2	1
421	говоря языком	1	1
422	тем что	8	1
423	от всего	1	1
424	этого в	1	1
425	обращается к	1	1
426	то время	1	1
427	и специфическом	1	1
428	их взаимная	1	1
429	если он	1	1
430	но самое	2	1
431	том или	2	1
432	мира это	1	1
433	литературе как	1	1
434	стороны в	1	1
435	необходимо для	1	1
436	др так	1	1
437	к самому	2	1
438	и вокруг	1	1
439	смерть не	1	1
440	что по	2	1
441	о судьбе	1	1
442	одновременно и	2	1
443	тому назад	1	1
444	вместе с	9	1
445	все же	2	1
446	монолог в	1	1
447	внешне не	1	1
448	это требует	1	1
449	только для	1	1
450	или ином	2	1
451	не имеет	4	1
452	смертью в	1	1
453	да и	1	1
454	в историческом	3	1
455	здесь выступает	1	1
456	ему и	1	1
457	о котором	5	1
458	и слово	1	1
459	в это	3	1
460	в следующей	7	1
461	друг от	1	1
462	эпизодов в	1	1
463	себя свою	1	1
464	искусство и	1	1
465	на первый	2	1
466	будущее в	1	1
467	выступает как	1	1
468	и пусть	1	1
469	обратное влияние	1	1
470	включая и	1	1
471	перед нами	5	1
472	содержание первой	1	1
473	свое время	2	1
474	с этим	4	1
475	все они	7	1
476	мир как	1	1
477	а язык	1	1
478	и некоторого	1	1
479	одним и	1	1
480	тем в	1	1
481	художественный образ	1	1
482	со смертью	1	1
483	не существует	1	1
484	в котором	4	1
485	есть от	1	1
486	и такие	1	1
487	на части	5	1
488	лицом и	1	1
489	сливается с	2	1
490	в обработке	1	1
491	это мир	1	1
492	по своим	2	1
493	от горя	1	1
494	по тем	1	1
495	восходит к	1	1
496	в пределе	1	1
497	между вещами	3	1
498	помимо его	1	1
499	каким бы	1	1
500	имеет в	1	1
501	наконец в	1	1
502	иной мере	1	1
503	не должно	3	1
504	и иных	1	1
505	в отдельности	3	1
506	не быть	1	1
507	момент для	1	1
508	является именно	1	1
509	с избытком	1	1
510	во многих	2	1
511	из его	1	1
512	существенное значение	3	1
513	время в	3	1
514	перемещается в	1	1
515	своем стремительном	1	1
516	жизни и	6	1
517	только на	2	1
518	в которую	1	1
519	в образы	1	1
520	в различных	2	1
521	в строгом	1	1
522	переходит к	1	1
523	и наиболее	1	1
524	на основании	1	1
525	в мир	1	1
526	не так	1	1
527	и те	5	1
528	не что	1	1
529	в совершенно	2	1
530	в истории	3	1
531	и находит	1	1
532	руках и	1	1
533	ногами и	2	1
534	каждый из	2	1
535	себе в	3	1
536	до того	3	1
537	действия и	1	1
538	на новую	1	1
539	каждая вещь	1	1
540	между людьми	2	1
541	и себя	1	1
542	автора в	1	1
543	и формы	1	1
544	на которые	1	1
545	этого мира	1	1
546	к ним	1	1
547	настоящее время	1	1
548	ее не	1	1
549	в сфере	1	1
550	она может	1	1
551	и многих	1	1
552	тем же	1	1
553	той же	9	1
554	ее как	2	1
555	и оценки	1	1
556	места для	2	1
557	ему или	1	1
558	его труда	1	1
559	до конца	5	1
560	только во	2	1
561	как я	4	1
562	нигде не	2	1
563	что все	3	1
564	входят в	3	1
565	этом так	1	1
566	том же	1	1
567	те и	2	1
568	к миру	1	1
569	в сознании	1	1
570	к простому	1	1
571	характерное для	1	1
572	момент в	4	1
573	не названо	1	1
574	всего к	1	1
575	всех людей	1	1
576	но если	1	1
577	здесь и	5	1
578	обращенной к	1	1
579	по поводу	1	1
580	но оказывается	1	1
581	ее содержание	1	1
582	в разрушении	1	1
583	в мировой	1	1
584	по этой	1	1
585	нет никаких	1	1
586	к этим	3	1
587	слова ни	1	1
588	они могут	1	1
589	в настоящее	1	1
590	писал в	1	1
591	и ценностями	2	1
592	и становится	1	1
593	из них	6	1
594	едва ли	1	1
595	характерно что	4	1
596	тот же	3	1
597	возлагает на	1	1
598	себе самом	2	1
599	всего в	5	1
600	так с	1	1
601	его мира	1	1
602	глядя на	2	1
603	именно к	1	1
604	обращена к	1	1
605	становление мира	1	1
606	что они	2	1
607	в свое	2	1
608	проникает в	3	1
609	и временных	1	1
610	к различным	1	1
611	мы видим	13	1
612	в более	4	1
613	вокруг него	1	1
614	как смысл	1	1
615	так как	9	1
616	многих других	1	1
617	рода и	1	1
618	в христианском	1	1
619	сюжет в	1	1
620	на которую	1	1
621	что иное	1	1
622	они не	2	1
623	после того	6	1
624	только отдельные	1	1
625	свидетельствует о	3	1
626	в эпизоде	10	1
627	и объединяет	1	1
628	глубокий и	1	1
629	должно быть	4	1
630	новой жизни	2	1
631	время и	1	1
632	чем на	1	1
633	собой в	1	1
634	это особенно	1	1
635	внимание на	2	1
636	от мира	2	1
637	в состоянии	2	1
638	что одна	1	1
639	начале этой	1	1
640	не лишено	1	1
641	материала и	1	1
642	существенно связаны	1	1
643	проявляется в	3	1
644	написано и	1	1
645	игра с	3	1
646	мире в	1	1
647	мира где	1	1
648	подчеркнуть что	4	1
649	ее можно	1	1
650	ведущая роль	1	1
651	xix веке	1	1
652	чем у	1	1
653	как у	3	1
654	для нас	2	1
655	и через	2	1
656	примером которого	2	1
657	но был	1	1
658	из своих	1	1
659	у нас	4	1
660	в широком	1	1
661	на которой	3	1
662	и от	10	1
663	в заключительной	1	1
664	и есть	3	1
665	весь мир	1	1
666	замысла и	1	1
667	когда же	1	1
668	мы находим	3	1
669	и развития	1	1
670	тому же	1	1
671	раз в	2	1
672	нет даже	1	1
673	не была	1	1
674	ведь это	3	1
675	но с	3	1
676	в таких	2	1
677	не было	4	1
678	замечательный образец	1	1
679	века и	1	1
680	от друга	1	1
681	является таким	1	1
682	и внутренних	1	1
683	не говорит	1	1
684	для других	1	1
685	что его	2	1
686	всех его	3	1
687	и где	1	1
688	этим и	1	1
689	здесь явственно	1	1
690	на нее	1	1
691	дело в	2	1
692	мира я	1	1
693	места в	2	1
694	всего романа	2	1
695	изобразительных искусств	3	1
696	внешних и	1	1
697	сознания но	1	1
698	и непосредственное	1	1
699	такое же	2	1
700	по ту	1	1
701	на весьма	1	1
702	в конце	9	1
703	или иная	1	1
704	не остается	1	1
705	такого понимания	1	1
706	и без	1	1
707	также в	1	1
708	не подлежит	4	1
709	по содержанию	1	1
710	на земле	5	1
711	всем своем	1	1
712	не есть	2	1
713	говорят о	1	1
714	между прочим	2	1
715	рядом с	9	1
716	является не	1	1
717	же точно	2	1
718	и вещи	1	1
719	на фоне	1	1
720	смерти в	4	1
721	от этого	3	1
722	зрения не	1	1
723	в авторском	1	1
724	и со	2	1
725	того и	1	1
726	и я	1	1
727	в такой	1	1
728	остановимся на	3	1
729	и оказывается	2	1
730	папы и	1	1
731	его жизни	1	1
732	по его	1	1
733	в условиях	1	1
734	это было	4	1
735	тех же	2	1
736	на его	1	1
737	для героя	1	1
738	себе и	2	1
739	в каждой	2	1
740	последней главе	4	1
741	и строго	1	1
742	в одной	5	1
743	при виде	5	1
744	о своих	1	1
745	и другого	1	1
746	связаны с	7	1
747	бы в	3	1
748	ему не	2	1
749	на них	3	1
750	людей в	3	1
751	рождается не	1	1
752	в каждом	1	1
753	нее нет	1	1
754	здесь как	2	1
755	грани между	2	1
756	может иметь	2	1
757	человек как	1	1
758	опираясь на	1	1
759	в уста	1	1
760	о различных	1	1
761	что от	1	1
762	он говорит	2	1
763	в своих	1	1
764	оно в	1	1
765	оно состоит	1	1
766	до нас	10	1
767	а напротив	1	1
768	воспринимаются как	2	1
769	в современных	2	1
770	именно потому	1	1
771	ему на	1	1
772	также и	6	1
773	ту же	3	1
774	одну из	2	1
775	здесь только	3	1
776	дистанции между	1	1
777	силе и	1	1
778	части и	1	1
779	с совершенно	1	1
780	и одной	1	1
781	действующих лиц	2	1
782	и способов	1	1
783	в развитии	2	1
784	на чем	1	1
785	что касается	1	1
786	в первом	1	1
787	не оспаривает	1	1
788	для этого	2	1
789	не могла	2	1
790	это была	4	1
791	между жизнью	1	1
792	др в	1	1
793	ним как	1	1
794	является одним	1	1
795	стороны и	1	1
796	в смерти	1	1
797	ничто не	1	1
798	лежат в	1	1
799	в xix	1	1
800	время они	1	1
801	что из	1	1
802	у нее	1	1
803	как один	2	1
804	в новое	1	1
805	достигается не	1	1
806	не совпадает	1	1
807	исторического человека	2	1
808	на это	1	1
809	было бы	5	1
810	дает ему	2	1
811	не по	1	1
812	но без	2	1
813	же самое	1	1
814	есть такое	2	1
815	ту сторону	1	1
816	человеческая жизнь	1	1
817	на уровне	1	1
818	как мы	19	1
819	что хотя	1	1
820	общего с	1	1
821	родного дома	1	1
822	что для	1	1
823	и каждая	1	1
824	та или	1	1
825	его как	3	1
826	которые в	2	1
827	настоящему и	1	1
828	когда они	1	1
829	этого типа	1	1
830	того времени	2	1
831	обратимся к	1	1
832	в лучшем	1	1
833	особое отношение	1	1
834	это ощущение	1	1
835	может показаться	1	1
836	по этому	4	1
837	так что	2	1
838	он показывает	1	1
839	теми же	1	1
840	однако по	2	1
841	же в	2	1
842	здесь также	1	1
843	представлена в	1	1
844	происходит в	1	1
845	иной раз	2	1
846	для построения	1	1
847	как будто	1	1
848	стихийных бедствий	1	1
849	себя а	1	1
850	свою речь	1	1
851	бы ни	1	1
852	а как	1	1
853	узком и	1	1
854	может и	2	1
855	в него	4	1
856	природой и	1	1
857	впервые становится	1	1
858	именно это	1	1
859	дело обстоит	2	1
860	они представляются	1	1
861	пространственных и	1	1
862	настоящего времени	1	1
863	в известной	1	1
864	есть не	2	1
865	жизнью и	2	1
866	образов и	4	1
867	говорит не	1	1
868	иное как	1	1
869	как ряд	1	1
870	чем выше	1	1
871	более того	3	1
872	котором он	1	1
