N	2gram	Vygotskiy_	StatiiOP
395	и другие	3	4
396	все что	2	4
397	тему о	2	4
398	только что	10	4
399	которые не	2	4
400	в применении	1	4
401	и без	2	4
402	в первом	3	4
403	из двух	4	4
404	что по	3	4
405	а именно	1	4
406	что ни	3	4
407	казалось бы	7	4
408	было не	1	4
409	не могли	5	4
410	которыми он	1	4
411	применении к	1	4
412	предисловии к	2	4
413	и те	2	4
414	сцены в	1	4
415	на него	3	4
416	во времена	1	4
417	трагедии и	4	4
418	всего в	1	4
419	мы видим	15	4
420	и он	5	4
421	что трагедия	1	4
422	поэзии в	2	4
423	и эти	2	4
424	тому же	2	4
425	будто бы	3	4
426	очевидно что	4	4
427	в таком	6	4
428	в связи	1	4
429	и именно	1	4
430	одна из	6	4
431	на этом	6	4
432	не могут	2	4
433	в смысле	1	4
434	и у	1	4
435	могло бы	4	4
436	что как	4	4
437	но как	3	4
438	очень часто	2	4
439	и тот	1	4
440	была не	1	4
441	литературы и	1	4
442	русской поэзии	2	4
443	у которого	1	4
444	общего с	2	4
445	с которым	2	4
446	показывает что	4	4
447	с о	1	4
448	за пределы	1	4
449	в последнем	1	4
450	то есть	30	4
451	если в	2	4
452	это есть	3	4
453	в форме	1	4
454	так или	1	4
455	сами по	3	4
456	они не	2	4
457	в прямом	2	4
458	в романе	2	4
459	как о	1	4
460	это время	1	4
461	и так	4	4
462	от его	1	4
463	да и	1	4
464	поэзии и	3	4
465	именно поэтому	1	4
466	хотел бы	2	4
467	ничего общего	3	4
468	здесь нет	1	4
469	все они	3	4
470	бы и	2	4
471	в основе	5	4
472	более чем	2	4
473	совпадает с	2	4
474	связана с	1	4
475	как известно	2	4
476	относится к	2	4
477	быть не	2	4
478	и тогда	1	4
479	тех пор	2	4
480	им в	1	4
481	состоит в	4	4
482	трагедии то	3	4
483	этого слова	5	4
484	это просто	1	4
485	которые в	1	4
486	что оно	5	4
487	нет ни	1	4
488	в поэзии	1	4
489	материала и	2	4
490	естественно что	1	4
491	бы на	2	4
492	находим и	1	4
493	как у	2	4
494	и всегда	2	4
495	чем он	1	4
496	смысле этого	5	4
497	а на	2	4
498	или в	6	4
499	или иначе	2	4
500	трагедии на	1	4
501	места в	2	4
502	случае не	1	4
503	есть в	3	4
504	меньше всего	1	4
505	эта трагедия	2	4
506	в такой	5	4
507	нисколько не	3	4
508	в каждой	1	4
509	бы совершенно	6	4
510	мере в	1	4
511	в стиле	1	4
512	разница между	1	4
513	это объясняется	1	4
514	он говорит	9	4
515	значит что	2	4
516	и их	2	4
517	в поэме	4	4
518	что его	3	4
519	как мы	12	4
520	место из	1	4
521	для этого	9	4
522	но для	1	4
523	от него	2	3
524	является в	1	3
525	а у	2	3
526	которые по	1	3
527	а затем	1	3
528	не хочет	1	3
529	его от	1	3
530	но что	3	3
531	и которые	3	3
532	более или	1	3
533	из нее	3	3
534	их в	4	3
535	здесь дело	3	3
536	ни для	1	3
537	что оба	2	3
538	смысл этого	3	3
539	гораздо больше	1	3
540	себе в	1	3
541	к этой	3	3
542	больше чем	5	3
543	можно считать	1	3
544	именно такое	1	3
545	которых я	1	3
546	представляет собой	3	3
547	с нашим	1	3
548	в руках	1	3
549	может служить	8	3
550	для которого	1	3
551	его собственной	1	3
552	с именем	4	3
553	но разве	1	3
554	как я	2	3
555	во всей	3	3
556	все время	36	3
557	к этим	2	3
558	которой в	1	3
559	в обращении	1	3
560	не то	7	3
561	два стиха	1	3
562	бы то	1	3
563	без всякой	2	3
564	произведения и	1	3
565	в драме	2	3
566	разного рода	1	3
567	что при	5	3
568	шесть лет	1	3
569	бы что	2	3
570	есть еще	1	3
571	является и	1	3
572	и некоторые	1	3
573	как его	1	3
574	и до	4	3
575	от этого	4	3
576	в других	1	3
577	бы в	3	3
578	формы в	2	3
579	имеет ничего	1	3
580	не имел	1	3
581	на которую	2	3
582	не сумел	2	3
583	в лучшем	2	3
584	в наше	2	3
585	эти слова	5	3
586	совсем не	3	3
587	или же	2	3
588	в рассказе	9	3
589	не будет	2	3
590	не могла	2	3
591	тем и	2	3
592	или иное	1	3
593	это же	2	3
594	на который	2	3
595	то место	1	3
596	в один	4	3
597	каждого из	4	3
598	наше время	2	3
599	что до	2	3
600	и самый	2	3
601	при жизни	1	3
602	однако и	3	3
603	взгляд на	1	3
604	смотреть на	1	3
605	почти не	2	3
606	тогда когда	2	3
607	представляют собой	3	3
608	присутствует в	1	3
609	вот как	2	3
610	целого ряда	1	3
611	из того	1	3
612	бы ни	1	3
613	со всеми	2	3
614	значения как	1	3
615	если это	1	3
616	если я	1	3
617	он хотел	1	3
618	отношения к	3	3
619	относятся к	1	3
620	к его	2	3
621	отступает от	2	3
622	себя и	1	3
623	бы не	5	3
624	который не	7	3
625	о котором	5	3
626	в словах	2	3
627	перед нами	12	3
628	виде в	1	3
629	вытекает из	2	3
630	это дело	1	3
631	то и	3	3
632	в свою	6	3
633	в стих	2	3
634	так чтобы	1	3
635	на основе	1	3
636	у меня	2	3
637	интерес и	1	3
638	и вся	2	3
639	письма и	1	3
640	внимания на	1	3
641	на основании	2	3
642	что когда	2	3
643	заметить что	2	3
644	но именно	1	3
645	только при	1	3
646	здесь не	3	3
647	а вовсе	2	3
648	то или	1	3
649	найти в	1	3
650	он должен	2	3
651	как к	6	3
652	этом случае	1	3
653	смысле что	1	3
654	в нашей	2	3
655	может не	1	3
656	то я	1	3
657	трагедия не	2	3
658	и нужно	1	3
659	так в	1	3
660	он и	1	3
661	что так	2	3
662	тут не	1	3
663	в полном	4	3
664	основана на	1	3
665	в русском	1	3
666	иногда и	1	3
667	а к	2	3
668	ряде случаев	1	3
669	но эта	3	3
670	это еще	1	3
671	о жизни	1	3
672	слово в	2	3
673	с той	8	3
674	и как	10	3
675	при таком	4	3
676	к концу	4	3
677	а иногда	1	3
678	к своему	2	3
679	его же	1	3
680	или менее	1	3
681	что вы	1	3
682	мой друг	1	3
683	всю свою	2	3
684	она не	10	3
685	здесь совершенно	4	3
686	когда он	8	3
687	конечно в	3	3
688	в трех	1	3
689	только у	1	3
690	от того	1	3
691	что из	1	3
692	разумеется в	1	3
693	могло быть	1	3
694	с окончанием	1	3
695	рядом других	1	3
696	в плане	4	3
697	и ее	4	3
698	считает что	2	3
699	этом и	1	3
700	это можно	2	3
701	не успел	1	3
702	действительно не	3	3
703	свидетельствуют о	1	3
704	и других	5	3
705	прямом смысле	2	3
706	все более	4	3
707	я говорил	2	3
708	ли в	1	3
709	лучшем случае	2	3
710	в каком-то	1	3
711	слова в	1	3
712	и наконец	2	3
713	не к	5	3
714	и уже	5	3
715	еще при	1	2
716	для всех	2	2
717	поэзии но	1	2
718	на тот	1	2
719	в момент	1	2
720	рассказ о	2	2
721	которая в	1	2
722	он считает	2	2
723	дело с	5	2
724	из всех	3	2
725	это значит	4	2
726	тем как	1	2
727	или нет	1	2
728	она стала	2	2
729	что то	1	2
730	те же	2	2
731	точно так	3	2
732	остановиться на	3	2
733	не годится	1	2
734	значении которое	2	2
735	по мере	1	2
736	стихи как	2	2
737	на свой	1	2
738	сближения с	1	2
739	о мире	2	2
740	даны в	3	2
741	жизнь в	1	2
742	по их	1	2
743	есть известная	1	2
744	мысль о	1	2
745	из самых	1	2
746	он эту	2	2
747	зрения на	1	2
748	дают возможность	1	2
749	в сборнике	4	2
750	принадлежат к	1	2
751	меня в	1	2
752	уже выше	1	2
753	драмы в	1	2
754	одновременно и	3	2
755	роль в	2	2
756	его личное	1	2
757	драмы и	2	2
758	но у	1	2
759	по своим	2	2
760	есть только	3	2
761	он по	1	2
762	позволяет себе	2	2
763	в обстановке	1	2
764	всем его	1	2
765	с историей	2	2
766	тем в	3	2
767	на этой	1	2
768	было в	1	2
769	следовало бы	2	2
770	доходят до	1	2
771	доказать что	2	2
772	выходит из	1	2
773	это его	1	2
774	из жизни	1	2
775	читаем что	1	2
776	и другой	1	2
777	на возможность	2	2
778	на пути	1	2
779	и когда	8	2
780	а между	1	2
781	так а	1	2
782	превращается в	1	2
783	для своей	2	2
784	то как	4	2
785	а только	1	2
786	свою очередь	3	2
787	всякого сомнения	1	2
788	чтобы показать	2	2
789	стал бы	1	2
790	мере не	1	2
791	и еще	2	2
792	является еще	1	2
793	него не	1	2
794	что их	1	2
795	в зависимости	1	2
796	именно на	3	2
797	для понимания	1	2
798	какой степени	1	2
799	от себя	1	2
800	тут же	1	2
801	вернее сказать	1	2
802	бы это	5	2
803	для этой	1	2
804	важно что	1	2
805	свое собственное	1	2
806	сам по	2	2
807	все в	1	2
808	и которое	1	2
809	следующими стихами	1	2
810	о трагедии	1	2
811	что можно	1	2
812	время в	5	2
813	мы знаем	3	2
814	не буду	1	2
815	ссылается на	6	2
816	объясняется тем	1	2
817	его произведения	1	2
818	рассказывается в	2	2
819	которого он	1	2
820	следить за	1	2
821	его словам	3	2
822	в европейской	2	2
823	по содержанию	1	2
824	видит в	3	2
825	то она	1	2
826	которых складывается	1	2
827	так было	1	2
828	а за	1	2
829	и можно	1	2
830	но совершенно	4	2
831	евгении онегине	2	2
832	до тех	2	2
833	с жизнью	1	2
834	в изображении	1	2
835	указывает что	2	2
836	и она	4	2
837	поэтому его	1	2
838	долго и	1	2
839	и вместе	3	2
840	характерная черта	1	2
841	так сказать	6	2
842	уже давно	3	2
843	между собой	2	2
844	начать с	1	2
845	действительности и	1	2
846	ответом на	4	2
847	в евгении	2	2
848	которая является	1	2
849	за основу	1	2
850	драматического произведения	1	2
851	всех трех	1	2
852	как материал	1	2
853	с какой	1	2
854	этих трех	1	2
855	но только	10	2
856	его жизнь	1	2
857	в нее	3	2
858	когда мы	5	2
859	ни одной	2	2
860	в связь	1	2
861	это вовсе	1	2
862	но столь	1	2
863	едва ли	4	2
864	одной только	2	2
865	что только	3	2
866	и от	1	2
867	всю жизнь	1	2
868	бы быть	2	2
869	чаще всего	1	2
870	его к	2	2
871	слова как	3	2
872	и насколько	1	2
873	с ее	5	2
874	в одну	2	2
875	еще одно	1	2
876	какой же	1	2
877	мы видели	7	2
878	быть и	1	2
879	были бы	5	2
880	очень важно	1	2
881	и этот	6	2
882	за ним	1	2
883	которое с	1	2
884	мы встречаем	1	2
885	до уровня	1	2
886	к одной	1	2
887	с и	6	2
888	надо сказать	4	2
889	его с	1	2
890	лежащий в	2	2
891	с такой	7	2
892	о рассказе	1	2
893	и при	1	2
894	русская поэзия	1	2
895	и из	1	2
896	никак не	12	2
897	в комментариях	1	2
898	мы в	4	2
899	для них	1	2
900	это была	1	2
901	целом ряде	1	2
902	вне всякого	1	2
903	том значении	1	2
904	за это	1	2
905	поэтому и	1	2
906	событий и	3	2
907	нам в	3	2
908	от своего	2	2
909	ни о	1	2
910	с ней	1	2
911	их и	1	2
912	по преимуществу	2	2
913	показать что	13	2
914	этом месте	1	2
915	о своей	1	2
916	допустим что	1	2
917	совершенно правильно	2	2
918	героев и	1	2
919	пушкина когда	1	2
920	как не	3	2
921	тем о	1	2
922	жизни в	1	2
923	мы имели	1	2
924	этого материала	1	2
925	литературная критика	1	2
926	не до	2	2
927	этот образ	1	2
928	из которого	1	2
929	только ее	1	2
930	своей жизни	2	2
931	два слова	1	2
932	к той	1	2
933	было у	1	2
934	только одно	3	2
935	а если	1	2
936	язык и	1	2
937	не имеют	4	2
938	это явление	1	2
939	случае и	1	2
940	это то	4	2
941	таком виде	2	2
942	наших глазах	2	2
943	стиха как	1	2
944	зависимости от	1	2
945	что если	6	2
946	каждой из	1	2
947	те или	1	2
948	в которую	3	2
949	приводит в	1	2
950	он хочет	3	2
951	вы говорите	1	2
952	от других	2	2
953	не имела	1	2
954	только тем	1	2
955	более и	4	2
956	в поэтическом	1	2
957	это имеет	2	2
958	и той	4	2
959	имеем в	3	2
960	в отличие	1	2
961	мог бы	1	2
962	не за	1	2
963	которое он	2	2
964	в глазах	1	2
965	далеко не	3	2
966	характера и	3	2
967	ли можно	1	2
968	всякий раз	6	2
969	он может	2	2
970	знаком с	1	2
971	видел в	1	2
972	у них	2	2
973	научного значения	1	2
974	все с	1	2
975	стиля и	1	2
976	исключительно в	1	2
977	тот же	5	2
978	сомнения в	1	2
979	с каким	1	2
980	из этой	2	2
981	стих и	1	2
982	это делает	2	2
983	значение в	1	2
984	когда речь	2	2
985	и события	1	2
986	пришли к	1	2
987	свидетельствует о	1	2
988	и вот	6	2
989	которых он	1	2
990	полном смысле	1	2
991	где он	3	2
992	указание на	1	2
993	из своих	1	2
994	материал о	1	2
995	так пушкин	1	2
996	о ее	5	2
997	том в	1	2
998	ведь это	1	2
999	нет это	1	2
1000	без всяких	3	2
1001	что является	1	2
1002	у всех	4	2
1003	к которым	7	2
1004	который как	2	2
1005	и эта	3	2
1006	с теми	4	2
1007	в обычном	2	2
1008	долгое время	1	2
1009	как она	8	2
1010	говорят о	1	2
1011	становится понятным	1	2
1012	перед собой	2	2
1013	по своему	6	2
1014	на все	2	2
1015	света и	1	2
1016	к традиционной	1	2
1017	первой части	1	2
1018	бы мы	1	2
1019	и оно	1	2
1020	но уже	1	2
1021	и таким	1	2
1022	совершенно ясно	19	2
1023	но разумеется	1	2
1024	другом случае	1	2
1025	жизнь и	2	2
1026	чтобы сделать	1	2
1027	на свете	2	2
1028	в малой	2	2
1029	что от	1	2
1030	только к	1	2
1031	в таких	1	2
1032	отличие от	1	2
1033	борьбу с	4	2
1034	же к	1	2
1035	не удалась	1	2
1036	не могу	3	2
1037	так называемой	4	2
1038	стихах и	3	2
1039	ни один	1	2
1040	дело когда	1	2
1041	где я	1	2
1042	и ни	1	2
1043	пор пока	2	2
1044	отказаться от	2	2
1045	и может	5	2
1046	отвращение к	3	2
1047	в характере	1	2
1048	случаях и	1	2
1049	каждый раз	2	2
1050	тем самым	4	2
1051	одного слова	1	2
1052	этого образа	1	2
1053	вы видите	1	2
1054	смысл его	2	2
1055	бы по	2	2
1056	в какой-то	1	2
1057	те которые	1	2
1058	же самое	14	2
1059	своей задачей	2	2
1060	впечатление которое	2	2
1061	них нет	1	2
1062	бы он	1	2
1063	находилась в	1	2
1064	была в	2	2
1065	времени в	1	2
1066	без сомнения	1	2
1067	без малейшего	1	2
1068	эти два	4	2
1069	и совершенно	9	2
1070	он с	2	2
1071	не надо	2	2
1072	которых до	1	1
1073	когда казалось	1	1
1074	намек и	1	1
1075	во всем	2	1
1076	мы можем	12	1
1077	которое однако	1	1
1078	одной точки	1	1
1079	мере он	1	1
1080	это утверждение	1	1
1081	в настоящем	1	1
1082	еще раз	3	1
1083	это тот	1	1
1084	будто к	1	1
1085	мужества и	1	1
1086	этого в	1	1
1087	никогда и	1	1
1088	что почти	1	1
1089	а когда	1	1
1090	остаются совершенно	1	1
1091	вещи в	1	1
1092	выводу что	1	1
1093	самого себя	1	1
1094	с толку	1	1
1095	тему которая	1	1
1096	которых эта	1	1
1097	где предмет	2	1
1098	за исключением	1	1
1099	совершенно очевидно	3	1
1100	и имеет	1	1
1101	степени как	1	1
1102	с содержанием	1	1
1103	была тем	1	1
1104	выше своей	1	1
1105	по схеме	1	1
1106	до самого	2	1
1107	и преодоления	1	1
1108	нее в	3	1
1109	против него	1	1
1110	вступает в	1	1
1111	его чтобы	1	1
1112	свою мысль	2	1
1113	которым они	1	1
1114	самое важное	1	1
1115	мест в	1	1
1116	строго говоря	1	1
1117	мысли и	2	1
1118	действие и	2	1
1119	мы одновременно	2	1
1120	каждый новый	2	1
1121	что человек	1	1
1122	и рядом	1	1
1123	намека на	1	1
1124	например с	1	1
1125	требует от	1	1
1126	а есть	1	1
1127	борьбы между	1	1
1128	поэта как	1	1
1129	еще очень	1	1
1130	является слово	1	1
1131	что тогда	2	1
1132	но почему-то	1	1
1133	разговора с	3	1
1134	а там	1	1
1135	она отличается	1	1
1136	нет более	1	1
1137	или во	2	1
1138	собой все	2	1
1139	ни малейшего	1	1
1140	обобщения а	1	1
1141	имеет для	1	1
1142	так часто	1	1
1143	и каково	1	1
1144	общего правила	2	1
1145	все дело	2	1
1146	каким образом	1	1
1147	на свою	2	1
1148	что форма	2	1
1149	видите что	1	1
1150	в новую	1	1
1151	между той	1	1
1152	его основной	1	1
1153	целом вот	1	1
1154	как сказал	1	1
1155	уверен в	1	1
1156	в построении	1	1
1157	поэзии которая	1	1
1158	уже на	1	1
1159	если он	5	1
1160	его романа	1	1
1161	и другим	1	1
1162	в корне	1	1
1163	правда в	1	1
1164	я от	1	1
1165	упоминания о	1	1
1166	похож на	1	1
1167	начинается с	1	1
1168	в собственном	1	1
1169	в порядке	4	1
1170	к действительности	3	1
1171	в какое	1	1
1172	внимание к	2	1
1173	где она	3	1
1174	нет решительно	1	1
1175	что действие	1	1
1176	правду которая	1	1
1177	совершенно новой	1	1
1178	быть столь	1	1
1179	что нового	1	1
1180	они ни	1	1
1181	узнать что	1	1
1182	уже то	1	1
1183	дело которое	1	1
1184	целым рядом	4	1
1185	этой стороны	1	1
1186	только частный	1	1
1187	художественное произведение	2	1
1188	своем рассказе	1	1
1189	лирики и	1	1
1190	это делалось	1	1
1191	виноват в	1	1
1192	моменты в	1	1
1193	и смерти	3	1
1194	время с	2	1
1195	в дальнейшем	1	1
1196	которое делает	1	1
1197	понять как	1	1
1198	лирический характер	1	1
1199	серьезностью и	1	1
1200	представляла собой	1	1
1201	также говорят	1	1
1202	и того	1	1
1203	и грубой	1	1
1204	р и	2	1
1205	некоторые из	1	1
1206	этот прием	2	1
1207	чтения этой	1	1
1208	которые мы	2	1
1209	ее своим	1	1
1210	это изображено	1	1
1211	и поэтической	1	1
1212	или вернее	2	1
1213	уже до	1	1
1214	россию и	1	1
1215	о чем-то	1	1
1216	д вот	1	1
1217	какая из	1	1
1218	существование и	1	1
1219	исключительно для	1	1
1220	бы вдруг	1	1
1221	шансов на	1	1
1222	дело только	1	1
1223	нас и	1	1
1224	что мне	1	1
1225	начиная от	1	1
1226	не доведя	1	1
1227	этом мы	1	1
1228	всего этого	3	1
1229	приемы для	1	1
1230	эти обвинения	1	1
1231	почти исключительно	1	1
1232	ничто не	1	1
1233	в каких	1	1
1234	повторяет в	1	1
1235	и своим	2	1
1236	мы очень	1	1
1237	и свое	1	1
1238	заключается что	1	1
1239	больше не	3	1
1240	что вся	1	1
1241	относится не	1	1
1242	с самой	2	1
1243	анализ этого	1	1
1244	одной и	4	1
1245	нам что	2	1
1246	одним только	1	1
1247	когда она	4	1
1248	и трагедии	1	1
1249	только на	3	1
1250	исследования и	3	1
1251	пор в	1	1
1252	значение этой	1	1
1253	раз ту	2	1
1254	играть не	1	1
1255	него было	1	1
1256	себе и	1	1
1257	и значение	4	1
1258	свое отражение	2	1
1259	и другом	2	1
1260	о самой	1	1
1261	уже и	1	1
1262	не вполне	1	1
1263	что ее	3	1
1264	от той	2	1
1265	этом сказывается	1	1
1266	значения этого	1	1
1267	перед ним	1	1
1268	именно такие	1	1
1269	который должен	1	1
1270	в глаза	3	1
1271	к вам	1	1
1272	почти в	2	1
1273	нашего критика	1	1
1274	в пятом	1	1
1275	с другим	2	1
1276	правилу которое	1	1
1277	в не	1	1
1278	мы привыкли	1	1
1279	это означало	3	1
1280	так то	2	1
1281	к ним	3	1
1282	временной последовательности	1	1
1283	сказать относительно	1	1
1284	у себя	1	1
1285	казалось что	1	1
1286	сказались в	1	1
1287	ней и	2	1
1288	стих для	1	1
1289	сведений о	1	1
1290	наряду с	4	1
1291	в начало	1	1
1292	нем он	1	1
1293	графу хвостову	1	1
1294	любопытно в	1	1
1295	нашли себе	1	1
1296	произведениями которые	1	1
1297	с этими	2	1
1298	сказалось и	1	1
1299	это а	1	1
1300	особый тон	1	1
1301	материал в	1	1
1302	это что	1	1
1303	как результат	1	1
1304	не зря	3	1
1305	согласиться с	4	1
1306	когда в	4	1
1307	которые вызвали	1	1
1308	резкий и	1	1
1309	дан в	1	1
1310	та сложная	1	1
1311	нет что	1	1
