N	2gram	Vygotskiy_	Myslijsy
187	никогда не	8	12
188	и при	2	12
189	хотя и	2	12
190	и вместе	1	12
191	в чем	5	12
192	под влиянием	3	12
193	сих пор	4	12
194	оно не	1	12
195	все остальные	5	12
196	всяком случае	5	12
197	что же	3	12
198	себе представить	1	12
199	друг друга	5	12
200	что такое	1	12
201	все это	9	12
202	возможно только	1	12
203	тем более	7	12
204	человека и	6	12
205	как мы	11	12
206	что на	2	12
207	все что	4	11
208	и если	4	11
209	что человек	1	11
210	в первом	2	11
211	имеет для	1	11
212	только для	6	11
213	которые мы	2	11
214	из себя	1	11
215	только на	1	11
216	и это	3	11
217	к нему	1	11
218	в состоянии	2	11
219	подобно тому	2	11
220	в силу	8	11
221	речи и	41	11
222	мы видели	8	11
223	сравнительно с	1	11
224	того чтобы	23	11
225	к ней	1	11
226	той же	4	11
227	что для	8	11
228	если не	3	11
229	и вообще	2	11
230	к одному	1	11
231	и только	2	11
232	другими словами	1	11
233	на мысль	1	11
234	и их	5	11
235	же что	2	11
236	указывает на	4	11
237	быть названо	1	10
238	но тем	3	10
239	и с	10	10
240	хотя бы	7	10
241	одной стороны	15	10
242	одной и	2	10
243	что мысль	3	10
244	находится в	2	10
245	представить себе	5	10
246	мы видим	7	10
247	и мы	3	10
248	а и	1	10
249	что при	3	10
250	не от	1	10
251	и следовательно	3	10
252	что как	4	10
253	в других	2	10
254	бы в	5	10
255	мысль что	6	10
256	тем и	3	10
257	что только	2	10
258	и от	4	10
259	и есть	2	10
260	бы быть	1	10
261	он не	11	10
262	то время	5	10
263	мы говорим	2	10
264	в словах	3	10
265	том как	1	10
266	если мы	8	10
267	и для	3	10
268	развития мысли	1	10
269	слово в	1	10
270	и другое	1	10
271	и понимания	2	10
272	между прочим	1	10
273	только по	1	10
274	тому что	6	10
275	ко всем	3	9
276	и даже	5	9
277	а вместе	2	9
278	вопрос о	11	9
279	об отношении	15	9
280	связь между	10	9
281	с в	4	9
282	на него	3	9
283	что она	6	9
284	на язык	2	9
285	только от	2	9
286	могли бы	10	9
287	о происхождении	1	9
288	подобным образом	1	9
289	во время	1	9
290	для самого	1	9
291	один из	3	9
292	себе не	1	9
293	самом деле	8	9
294	звук и	2	9
295	с точки	34	9
296	это было	1	9
297	разница между	1	9
298	и других	4	9
299	но вместе	5	9
300	в целом	29	9
301	нам кажется	1	9
302	и о	1	9
303	можно сказать	6	9
304	таким же	4	9
305	во всем	4	8
306	которые не	4	8
307	бы невозможно	1	8
308	говорить о	4	8
309	но все	3	8
310	вслед за	3	8
311	мы называем	3	8
312	именно в	8	8
313	их в	6	8
314	в более	3	8
315	и слово	2	8
316	так например	1	8
317	перестает быть	1	8
318	это содержание	1	8
319	что даже	2	8
320	что они	5	8
321	только не	2	8
322	смысле в	1	8
323	от них	2	8
324	одним словом	1	8
325	одно и	2	8
326	что есть	1	8
327	можно видеть	1	8
328	с и	3	8
329	отношений между	4	8
330	в ребенке	1	8
331	в которых	6	8
332	между ними	2	8
333	внимание на	1	8
334	и тогда	1	8
335	при помощи	2	8
336	и той	2	8
337	на другие	1	8
338	нельзя сказать	1	8
339	в самой	4	8
340	тот же	7	8
341	на вопрос	6	8
342	говоря о	1	8
343	то мы	1	8
344	на самом	4	8
345	слова не	1	8
346	или в	2	8
347	и более	6	8
348	словом и	3	8
349	на все	5	8
350	по его	2	8
351	самого себя	1	7
352	с этой	7	7
353	но что	3	7
354	на основании	6	7
355	связь с	2	7
356	все эти	6	7
357	к другим	1	7
358	в жизни	2	7
359	в собственном	8	7
360	но мы	4	7
361	в данном	5	7
362	не существует	4	7
363	этого последнего	1	7
364	не всегда	1	7
365	превращается в	3	7
366	звуком и	2	7
367	самого начала	9	7
368	для понимания	1	7
369	что именно	3	7
370	к этому	7	7
371	на котором	1	7
372	что у	3	7
373	несмотря на	6	7
374	или не	1	7
375	столько же	1	7
376	судить о	1	7
377	одном из	3	7
378	к мысли	3	7
379	своей мысли	1	7
380	в эту	4	7
381	но как	1	7
382	в своих	6	7
383	когда я	1	7
384	она не	3	7
385	не были	1	7
386	и та	1	7
387	и тот	1	7
388	за пределы	4	7
389	этом смысле	3	7
390	могла бы	2	7
391	в животном	1	7
392	чем более	1	7
393	за ним	1	7
394	его с	2	7
395	для себя	7	7
396	в другой	2	7
397	находятся в	1	7
398	о котором	3	7
399	бы и	4	7
400	развития и	3	7
401	и теперь	2	7
402	только один	1	7
403	и во	1	7
404	понятия о	2	7
405	том же	4	7
406	мысли но	3	7
407	из него	1	7
408	с но	9	7
409	которое мы	6	7
410	в таких	1	7
411	слова но	1	7
412	сама по	3	7
413	как она	1	7
414	один и	2	7
415	не имеют	1	7
416	его к	3	7
417	с самого	9	7
418	образом мы	2	7
419	не с	2	7
420	на это	1	7
421	место в	1	7
422	мысли есть	1	7
423	объективное значение	1	7
424	и к	9	6
425	сколько и	1	6
426	для всех	8	6
427	увидим что	2	6
428	нас в	2	6
429	образом и	4	6
430	в виду	5	6
431	вопрос об	8	6
432	каким образом	3	6
433	мысли как	4	6
434	в речи	3	6
435	его на	3	6
436	а именно	2	6
437	в своей	7	6
438	человеческой речи	12	6
439	ряду других	1	6
440	между двумя	2	6
441	как оно	1	6
442	себе в	1	6
443	из виду	2	6
444	к ним	2	6
445	к которому	4	6
446	и значением	4	6
447	после того	1	6
448	ни было	1	6
449	слов в	1	6
450	в ее	3	6
451	у него	2	6
452	что его	6	6
453	заключить что	1	6
454	выше мы	1	6
455	представляется нам	1	6
456	могло бы	2	6
457	к слову	6	6
458	мы уже	7	6
459	хотя в	1	6
460	же самое	4	6
461	главным образом	2	6
462	друг другу	4	6
463	оно есть	2	6
464	показывает что	4	6
465	и самое	1	6
466	в сущности	13	6
467	никак не	1	6
468	с таким	8	6
469	заключается в	12	6
470	как при	2	6
471	которые могут	1	6
472	к нам	1	6
473	да и	1	6
474	друг от	4	6
475	явлений и	1	6
476	язык и	1	6
477	лишь в	9	6
478	не могло	5	6
479	в этой	13	6
480	и до	5	6
481	в обществе	1	6
482	как например	2	6
483	указывают на	1	6
484	но если	3	6
485	мысли с	5	6
486	представления и	1	6
487	но на	4	6
488	мысли которая	3	6
489	что с	6	6
490	то он	3	6
491	у нас	1	6
492	представлений и	1	6
493	только звук	1	6
494	в их	5	6
495	в виде	3	6
496	от друга	4	6
497	и слова	1	6
498	на нее	2	6
499	в стороне	2	6
500	что между	4	6
501	на его	1	6
502	об этом	6	6
503	предположить что	2	6
504	все более	4	6
505	его не	3	6
506	как он	7	6
507	в один	4	6
508	оно должно	1	6
509	от мысли	4	6
510	мы бы	1	6
511	жизни и	2	6
512	в той	1	5
513	только из	2	5
514	были бы	2	5
515	даже в	4	5
516	формы в	1	5
517	не столько	4	5
518	всех остальных	3	5
519	и значение	2	5
520	в некотором	1	5
521	по мнению	2	5
522	и другим	2	5
523	предмета и	1	5
524	когда в	2	5
525	природы в	1	5
526	входит в	1	5
527	но даже	2	5
528	состоит в	4	5
529	но эти	1	5
530	образом что	3	5
531	значительной степени	2	5
532	конечно не	1	5
533	его содержание	1	5
534	вообще и	2	5
535	когда человек	1	5
536	этих последних	1	5
537	том чтобы	6	5
538	в нашем	3	5
539	на предмет	1	5
540	понятие о	2	5
541	что то	1	5
542	на которую	1	5
543	время и	1	5
544	на том	2	5
545	из того	7	5
546	в живой	1	5
547	что а	1	5
548	а с	8	5
549	отношения между	3	5
550	чем в	1	5
551	во внимание	1	5
552	одним из	1	5
553	одна из	1	5
554	о которых	4	5
555	полагает что	7	5
556	и у	1	5
557	рядом с	1	5
558	предполагает что	1	5
559	можно было	6	5
560	этот вопрос	6	5
561	если это	2	5
562	однако в	1	5
563	что может	5	5
564	мысль в	2	5
565	что до	1	5
566	в процессе	19	5
567	время как	4	5
568	все то	1	5
569	можно назвать	2	5
570	не видно	1	5
571	из которого	2	5
572	что вообще	1	5
573	перед нами	7	5
574	вытекает из	3	5
575	оба эти	3	5
576	о языке	2	5
577	в течение	4	5
578	следует сказать	1	5
579	эта мысль	3	5
580	отношении к	1	5
581	слов и	1	5
582	переход от	5	5
583	на этот	7	5
584	и здесь	1	5
585	ответ на	4	5
586	слова так	2	5
587	мы имеем	2	5
588	что одно	1	5
589	а это	1	5
590	указание на	4	5
591	на которой	4	5
592	слова а	1	5
593	бы для	1	5
594	в какой	5	5
595	от своего	1	5
596	и таким	2	5
597	в области	4	5
598	что эти	3	5
599	а к	2	5
600	бы только	1	5
601	а от	1	5
602	нужно было	1	5
603	как слово	1	5
604	в начале	2	5
605	как не	1	5
606	не по	1	5
607	и б	1	5
608	в представлении	1	5
609	мысли если	1	5
610	как увидим	2	5
611	не к	3	5
612	вытекают из	1	5
613	или по	1	4
614	еще более	1	4
615	в применении	2	4
616	говоря что	1	4
617	свою мысль	2	4
618	в некоторых	1	4
619	этой последней	1	4
620	вывести из	1	4
621	иначе как	1	4
622	от всего	2	4
623	его мнению	1	4
624	мы только	2	4
625	как именно	2	4
626	что сознание	1	4
627	же следует	1	4
628	можно считать	2	4
629	в другом	7	4
630	предметов и	1	4
631	был бы	2	4
632	чего не	1	4
633	не вполне	1	4
634	природы но	1	4
635	так называемых	2	4
636	с чем	2	4
637	не мог	1	4
638	общих чертах	1	4
639	но так	1	4
640	кажется нам	1	4
641	бы то	1	4
642	к общему	1	4
643	видели что	6	4
644	все его	1	4
645	формы мысли	1	4
646	с известным	1	4
647	положение что	2	4
648	внешнего мира	2	4
649	есть такая	1	4
650	говорит он	27	4
651	внутреннее единство	1	4
652	не знает	1	4
653	не говорит	1	4
654	мысли к	9	4
655	я и	1	4
656	в связи	3	4
657	будет иметь	1	4
658	следовательно и	1	4
659	от этого	4	4
660	с его	7	4
661	не иначе	1	4
662	некотором смысле	1	4
663	на этом	3	4
664	мы думаем	4	4
665	еще только	1	4
666	не дает	1	4
667	на другой	1	4
668	ту же	3	4
669	то ни	1	4
670	явления в	1	4
671	бы они	1	4
672	не могла	1	4
673	иметь в	1	4
674	и другая	1	4
675	и мыслью	1	4
676	того кто	2	4
677	он в	6	4
678	в общих	1	4
679	ничего не	6	4
680	из этого	6	4
681	ведет к	1	4
682	собственном смысле	8	4
683	от сознания	1	4
684	та же	1	4
685	мысль не	3	4
686	представление в	1	4
687	относятся к	2	4
688	бы мы	3	4
689	ни в	6	4
690	это есть	2	4
691	и вполне	1	4
692	том и	1	4
693	не на	1	4
694	но без	1	4
695	этой точки	2	4
696	в наших	4	4
697	и между	1	4
698	отношения к	3	4
699	к которым	3	4
700	и так	1	4
701	всеми остальными	2	4
702	сознании и	1	4
703	в значении	1	4
704	не потому	2	4
705	более и	3	4
706	у человека	1	4
707	начиная с	2	4
708	его только	1	4
709	он может	2	4
710	что во	1	4
711	в деятельности	2	4
712	известных нам	1	4
713	он должен	4	4
714	и многие	1	4
715	мы могли	11	4
716	данном случае	5	4
717	по этому	4	4
718	с если	1	4
719	сознания и	4	4
720	этом отношении	6	4
721	что так	1	4
722	со своим	1	4
723	между этими	7	4
724	как нечто	2	4
725	но с	3	4
726	себе что	1	4
727	что к	1	4
728	но эта	3	4
729	дело в	3	4
730	из двух	3	4
731	том виде	1	4
732	в ту	2	4
733	от слова	1	4
734	виде в	3	4
735	или даже	2	4
736	стремление к	1	4
737	к своему	2	4
738	по своему	1	4
739	в такой	4	4
740	остановимся на	1	4
741	мы находим	7	4
742	и оно	1	4
743	этой теории	4	4
744	бы совершенно	1	4
745	это так	1	4
746	мы тем	1	4
747	на них	1	4
748	деятельность есть	1	4
749	искать в	1	4
750	первобытный человек	1	4
751	он говорит	2	4
752	что касается	1	4
753	есть и	1	4
754	когда оно	1	4
755	стороны и	3	4
756	должны будем	2	4
757	только то	2	4
758	мыслью и	7	4
759	имеет свою	2	4
760	что можно	4	4
761	про себя	2	4
762	одного из	4	4
763	и значения	1	4
764	такой же	3	4
765	только после	1	4
766	с которыми	2	3
767	из многих	1	3
768	для ребенка	10	3
769	мы и	3	3
770	этого в	1	3
771	к этой	4	3
772	с логикой	5	3
773	бы даже	2	3
774	при объяснении	3	3
775	что делает	1	3
776	это значит	1	3
777	кроме того	1	3
778	это объяснение	1	3
779	и говорить	1	3
780	во внутренней	1	3
781	этим словом	1	3
782	в результате	7	3
783	ясно что	2	3
784	в различных	1	3
785	понятий в	1	3
786	одной из	4	3
787	общее понятие	1	3
788	ни малейшего	1	3
789	значения в	1	3
790	но следует	1	3
791	из всего	1	3
792	останавливаясь на	1	3
793	я могу	1	3
794	которое не	2	3
795	нечто новое	1	3
796	на первый	3	3
797	на одном	3	3
798	во-первых в	1	3
799	отражается в	1	3
800	тем в	1	3
801	я вижу	1	3
802	на природу	1	3
803	что этот	2	3
804	применении к	1	3
805	и мысли	2	3
806	что всякое	1	3
807	мы увидим	3	3
808	доказать что	1	3
809	этом мы	1	3
810	другу и	1	3
811	которая не	1	3
812	если так	1	3
813	нечто такое	1	3
814	они с	1	3
815	что речь	2	3
816	чтобы показать	3	3
817	и словом	4	3
818	так то	1	3
819	по которым	1	3
820	быть в	1	3
821	он сам	3	3
822	нам остается	2	3
823	бы это	1	3
824	к этим	3	3
825	к ее	2	3
826	эти звуки	1	3
827	в большей	1	3
828	которые в	2	3
829	или наоборот	1	3
830	которым мы	3	3
831	от его	5	3
832	что сам	2	3
833	мы знаем	3	3
834	каждом шагу	2	3
835	но можно	1	3
836	может иметь	1	3
837	и сама	1	3
838	говоря словами	5	3
839	бы что	4	3
840	и человек	1	3
841	для развития	1	3
842	но для	2	3
843	может в	1	3
844	человек и	1	3
845	с которой	2	3
846	мысль которая	1	3
847	о которой	2	3
848	даже тогда	1	3
849	в двух	3	3
850	в себя	2	3
851	себе и	3	3
852	действительности и	4	3
853	вопрос что	1	3
854	как теперь	1	3
855	не встречает	1	3
856	при чтении	1	3
857	перехода от	1	3
858	с здесь	1	3
859	что нет	1	3
860	мысль и	5	3
861	самый процесс	2	3
862	к новым	1	3
863	здесь мы	1	3
864	до этого	1	3
865	как это	6	3
866	что эта	7	3
867	в приведенном	1	3
868	в форме	1	3
869	другая сторона	2	3
870	что каждое	1	3
871	в связь	2	3
872	это потому	1	3
873	и др	5	3
874	но нет	1	3
875	мы будем	2	3
876	в общем	5	3
877	по направлению	1	3
878	значило бы	1	3
879	же мы	1	3
880	значит что	1	3
881	та и	1	3
882	и ее	9	3
883	звук не	1	3
884	его мысль	3	3
885	в тени	2	3
886	значения и	2	3
887	мы назвали	1	3
888	которых мы	2	3
889	возможны только	1	3
890	то вопрос	1	3
891	и из	2	3
892	одном и	1	3
893	зависит не	1	3
894	утверждает что	3	3
895	невозможно и	1	3
896	для них	1	3
897	в отношении	14	3
898	язык говорит	1	3
899	должен был	1	3
900	образом если	1	3
901	всем остальным	2	3
902	развития в	8	3
903	из тех	3	3
904	к таким	1	3
905	эти явления	1	3
906	как о	2	3
907	и вопрос	1	3
908	связанные с	2	3
909	этого звука	1	3
910	которого не	1	3
911	в известном	4	3
912	на каждом	2	3
913	слова к	1	3
914	бы с	3	3
915	он видит	1	3
916	с психологической	2	3
917	предмет в	1	3
918	значение этого	1	3
919	и поэтому	2	3
920	вызывает в	1	3
921	а может	1	3
922	именно на	1	3
923	животного и	1	3
924	мы хотим	2	3
925	весь процесс	2	3
926	рано или	1	3
927	с так	1	3
928	идеи в	1	3
929	что такая	1	3
930	что здесь	2	3
931	без всякого	2	3
932	направлении и	2	3
933	звуков в	1	3
934	котором мы	1	3
935	здесь не	1	3
936	или поздно	1	3
937	указанием на	1	3
938	и том	1	3
939	в свое	1	3
940	самое понятие	1	3
941	и наконец	3	3
942	после этого	1	3
943	ничем не	3	3
944	этой стороны	1	3
945	себя только	1	3
946	ни с	1	3
947	ее в	3	3
948	о значении	1	3
949	удовольствие и	1	3
950	слово а	1	3
951	что значит	1	3
952	ничего кроме	3	3
953	этих слов	1	3
954	и всегда	1	3
955	из своих	1	3
956	с которым	1	3
957	его собственную	2	3
958	в другую	2	3
959	не составляют	1	3
960	начале развития	2	3
961	а то	1	3
962	что представление	1	3
963	при исследовании	1	3
964	случае не	2	3
965	между звуком	1	3
966	находиться в	2	3
967	и я	2	3
968	впечатления от	1	3
969	в новом	3	3
970	нисколько не	2	3
971	к развитию	3	3
972	самой мысли	1	3
973	должен быть	6	3
974	единство и	1	3
975	в одной	3	3
976	с первого	1	3
977	что от	1	3
978	и человека	2	3
979	как ни	1	3
980	отличие от	3	3
981	которую мы	6	3
982	это в	1	3
983	в самых	4	3
984	который мы	3	3
985	в теории	10	3
986	что внутренняя	1	3
987	в нашей	1	3
988	в развитии	31	3
989	движения в	1	3
990	человека с	3	3
991	или как	1	3
992	признать что	3	3
993	акт мысли	2	3
994	частный случай	1	3
995	по всей	2	3
996	для обозначения	1	3
997	всей вероятности	1	3
998	речь и	7	3
999	связи между	3	3
1000	в известной	2	3
1001	это стремление	1	3
1002	как будто	1	3
1003	по законам	1	3
1004	и относительно	1	3
1005	для этого	7	3
1006	которой мы	3	3
1007	то этим	1	2
1008	какого бы	1	2
1009	ее части	1	2
1010	мысли по	2	2
1011	является в	1	2
1012	звук сам	1	2
1013	к другу	3	2
1014	мы постараемся	2	2
1015	значение для	3	2
1016	живет только	1	2
1017	до самого	1	2
1018	связанных между	1	2
1019	его за	1	2
1020	что истина	1	2
1021	следует что	1	2
1022	может служить	1	2
1023	по выражению	2	2
1024	так можно	1	2
1025	сомнение в	1	2
1026	время не	1	2
1027	а есть	1	2
1028	его от	1	2
1029	нами в	3	2
1030	становится возможным	2	2
1031	иначе чем	2	2
1032	думаем что	3	2
1033	с действительностью	6	2
1034	которое выражается	1	2
1035	вещь и	1	2
1036	и сам	2	2
1037	значения но	1	2
1038	вообще но	1	2
1039	вопрос этот	1	2
1040	всякий раз	2	2
1041	же образом	1	2
1042	или на	1	2
1043	стороны в	1	2
1044	с не	1	2
1045	значение языка	1	2
1046	приходит в	1	2
1047	выражения и	1	2
1048	кого не	1	2
1049	один ряд	1	2
1050	отличается от	1	2
1051	в это	1	2
1052	для их	1	2
1053	нам представляется	1	2
1054	действительность и	2	2
1055	еще один	2	2
1056	понятно что	2	2
1057	во все	3	2
1058	других или	1	2
1059	не хотим	2	2
1060	которая в	2	2
1061	находит в	1	2
1062	не могли	2	2
1063	когда мысль	1	2
1064	этой деятельности	1	2
1065	можем не	1	2
1066	раз и	1	2
1067	хотя с	1	2
1068	в противоположность	3	2
1069	по возможности	1	2
1070	бы из	1	2
1071	признать за	1	2
1072	им самим	1	2
1073	и другой	1	2
1074	не сама	1	2
1075	сознания в	3	2
1076	первые слова	2	2
1077	этой связи	1	2
1078	бы сам	1	2
1079	всего остального	1	2
1080	природе как	1	2
1081	без этого	2	2
1082	почти совершенно	1	2
1083	от той	2	2
1084	то его	1	2
1085	стал бы	1	2
1086	но этот	3	2
1087	друг на	1	2
1088	нам что	1	2
1089	факт что	3	2
1090	и еще	2	2
1091	теперь и	1	2
1092	я с	1	2
1093	взрослый человек	1	2
1094	ключ к	2	2
1095	самой сущности	1	2
1096	мысли могут	1	2
1097	следующим образом	2	2
1098	образом как	3	2
1099	на другом	1	2
1100	общего закона	1	2
1101	отношения в	2	2
1102	это что	1	2
1103	на две	3	2
1104	теории и	4	2
1105	который в	7	2
1106	они служат	1	2
1107	и внешней	1	2
1108	а следовательно	2	2
1109	в отдельных	3	2
1110	одной точке	1	2
1111	изменяется в	1	2
1112	в движении	1	2
1113	в системе	1	2
1114	вопроса о	3	2
1115	говорит следующее	1	2
1116	развития на	3	2
1117	едва ли	5	2
1118	но сама	1	2
1119	ближе к	2	2
1120	от влияния	1	2
1121	его внутренней	3	2
1122	того и	1	2
1123	которое он	1	2
1124	существенным признаком	2	2
1125	к человеку	1	2
1126	заключенное в	1	2
1127	указать на	1	2
1128	жизни человека	2	2
1129	сравнить с	1	2
1130	как нет	1	2
1131	почему в	1	2
1132	мы старались	5	2
1133	это обстоятельство	2	2
1134	его внутренняя	1	2
1135	значит не	1	2
1136	как с	1	2
1137	в следующем	4	2
1138	лежит в	3	2
1139	данных в	2	2
1140	и развития	2	2
1141	тому же	1	2
1142	видит в	2	2
1143	с во	1	2
1144	от тех	1	2
1145	к чему	1	2
1146	с двумя	2	2
1147	зрения но	1	2
1148	на которое	1	2
1149	и говорит	2	2
1150	и отношение	3	2
1151	и объективного	1	2
1152	как его	2	2
1153	с представлением	1	2
1154	его мысли	5	2
1155	слов с	3	2
1156	рождаются в	1	2
1157	из трех	1	2
1158	и связи	3	2
1159	этом последнем	1	2
1160	я не	4	2
1161	же как	8	2
1162	мысли мы	1	2
1163	случаев но	1	2
1164	понимание и	2	2
1165	к причине	1	2
1166	находится во	1	2
1167	психологии есть	2	2
1168	с как	2	2
1169	точек зрения	1	2
1170	именно с	1	2
1171	нечто объективное	4	2
1172	от другой	1	2
1173	есть чем	1	2
1174	с к	1	2
1175	в немногих	2	2
1176	и назвать	1	2
1177	мысль с	4	2
1178	вообще в	1	2
1179	как происходит	2	2
1180	что поэтому	1	2
1181	не видит	1	2
1182	этого единства	1	2
1183	ни для	1	2
1184	как субъект	1	2
1185	существует независимо	1	2
1186	близко к	1	2
1187	от самого	1	2
1188	не связанных	1	2
1189	единство звука	1	2
1190	возвращаясь к	2	2
1191	б но	1	2
1192	проходит в	1	2
1193	такое что	1	2
1194	средством при	1	2
1195	времен и	1	2
1196	же это	2	2
1197	деятельность в	1	2
1198	по своей	9	2
1199	обобщение и	1	2
1200	мы по	1	2
1201	должны были	6	2
1202	как эта	1	2
1203	способности к	1	2
1204	и стремление	1	2
1205	целом и	6	2
1206	относительно поздно	1	2
1207	их к	1	2
1208	мысль из	1	2
1209	о его	1	2
1210	обратимся к	1	2
1211	следовательно из	1	2
1212	слова что	1	2
1213	в первой	3	2
1214	этих словах	1	2
1215	которая на	1	2
1216	нам все	1	2
1217	не вижу	2	2
1218	слова нельзя	1	2
1219	что наша	1	2
1220	с с	2	2
1221	для чего	1	2
1222	себе как	1	2
1223	с ее	3	2
1224	всех этих	2	2
1225	вопросы что	1	2
1226	эту последнюю	2	2
1227	еще одно	1	2
1228	вопросом о	3	2
1229	почему он	1	2
1230	речи то	1	2
1231	до степени	1	2
1232	само слово	2	2
1233	друг к	2	2
1234	непосредственно не	2	2
1235	им как	1	2
1236	пути развития	3	2
1237	итак мы	1	2
1238	на ее	2	2
1239	с такой	4	2
1240	и кто	1	2
1241	и должно	1	2
1242	другого рода	1	2
1243	есть язык	1	2
1244	в фонетическом	1	2
1245	не находим	1	2
1246	слове мы	1	2
1247	из которых	6	2
1248	сюда относятся	1	2
1249	переходит в	1	2
1250	и практики	1	2
1251	но этого	1	2
1252	то с	1	2
1253	под этим	2	2
1254	понятие которое	1	2
1255	от действия	2	2
1256	находим у	1	2
1257	оно ни	1	2
1258	строгом смысле	1	2
1259	наблюдений над	1	2
1260	взятое в	1	2
1261	это положение	5	2
1262	показать что	7	2
1263	пространство и	1	2
1264	прибавить еще	2	2
1265	значении этого	1	2
1266	существует и	1	2
1267	деятельность и	2	2
1268	не приводит	1	2
1269	изобретения языка	1	2
1270	зависимости от	8	2
1271	чтобы убедиться	2	2
1272	на их	2	2
1273	всей своей	2	2
1274	мы однако	1	2
1275	же есть	1	2
1276	это самое	1	2
1277	свое время	1	2
1278	образование в	1	2
1279	ни к	1	2
1280	как часть	1	2
1281	к нашему	1	2
1282	здесь может	1	2
1283	где нет	1	2
1284	выражается словом	1	2
1285	относящихся к	2	2
1286	что самое	2	2
1287	мысль по	2	2
1288	на друга	1	2
1289	слово которое	1	2
1290	нас вопроса	1	2
1291	как выражение	1	2
1292	и независимо	1	2
1293	как из	1	2
1294	в современном	1	2
1295	делает возможным	1	2
1296	видеть из	2	2
1297	впрочем и	1	2
1298	не будем	1	2
1299	переходит к	1	2
1300	пока мы	1	2
1301	целый ряд	6	2
1302	и возможность	1	2
1303	не раньше	1	2
1304	знаем что	1	2
1305	только это	1	2
1306	не представляет	1	2
1307	исходя из	1	2
1308	им в	1	2
1309	раз когда	1	2
1310	ибо он	1	2
1311	имеем в	1	2
1312	видели выше	1	2
