N	3gram	Vygotskiy_	Marksizm
157	для этого необходимо	1	1
158	в действительности и	1	1
159	увидим в следующей	1	1
160	то что он	3	1
161	к другому в	1	1
162	целый ряд слов	1	1
163	связи с развитием	1	1
164	на том что	1	1
165	в этом процессе	1	1
166	не менее чем	1	1
167	как мы говорили	1	1
168	и они же	1	1
169	по сравнению с	9	1
170	о чем мы	1	1
171	мы можем назвать	1	1
172	и в другом	3	1
173	теоретической и практической	1	1
174	в этом слове	1	1
175	есть в сущности	1	1
176	если же мы	1	1
177	самого последнего времени	1	1
178	как и его	1	1
179	в обратном направлении	1	1
180	речь не может	1	1
181	можно прямо сказать	1	1
182	точки зрения так	1	1
183	не столько в	1	1
184	говоря уже о	1	1
185	до самого последнего	1	1
186	с этой точки	7	1
187	теперь мы можем	1	1
188	в том же	1	1
189	с фактической стороны	2	1
190	то что обычно	1	1
191	но если мы	2	1
192	почти совершенно не	1	1
193	совершенно так же	1	1
194	этого слова ведь	1	1
195	что в своем	1	1
196	имеет свою историю	1	1
197	является диаметрально противоположной	1	1
198	но для того	1	1
199	по мере своего	2	1
200	в достаточной мере	1	1
201	письменной речью к	1	1
202	и обратное влияние	1	1
203	и в первом	1	1
204	как бы не	1	1
205	тот же самый	1	1
206	исключительно в пределах	1	1
207	в своем мышлении	1	1
208	может оказаться что	1	1
209	совершается в неразрывной	1	1
210	сам по себе	1	1
211	речи как и	2	1
212	нуждается в пояснении	1	1
213	так и с	1	1
214	видим таким образом	1	1
215	приходит к выводу	1	1
216	но с точки	1	1
217	мы уже указывали	1	1
218	нечто такое что	1	1
219	не совпадает с	1	1
220	этим и отличается	1	1
221	функции и не	1	1
222	таким образом что	2	1
223	что все эти	1	1
224	между собой и	2	1
225	вместо того чтобы	5	1
226	по аналогии с	2	1
227	но как мы	1	1
228	и не с	1	1
229	как бы по	1	1
230	не иначе как	3	1
231	что оно является	2	1
232	сторонами одного и	2	1
233	не соответствует ни	1	1
234	и систематичность являются	1	1
235	а с другой	3	1
236	эта проблема в	1	1
237	нашего исследования в	1	1
238	и по отношению	1	1
239	не только не	7	1
240	по данному вопросу	1	1
241	языковых форм и	1	1
242	не является для	2	1
243	двумя сторонами одного	2	1
244	как раз и	1	1
245	мы увидим далее	1	1
246	и вопрос о	1	1
247	но как раз	2	1
248	но они уже	1	1
249	друг на друга	2	1
250	имел в виду	1	1
251	и на все	1	1
252	лишь в меру	1	1
253	не нуждается в	1	1
254	к вопросу о	1	1
255	они не могут	1	1
256	это значит что	4	1
257	но в этом	2	1
258	но и это	1	1
259	таким образом и	1	1
260	в первую очередь	4	1
261	едва ли может	1	1
262	является в настоящее	1	1
263	по самой своей	2	1
264	развития именно в	1	1
265	в переходе от	1	1
266	что он был	1	1
267	же самое что	2	1
268	в тех случаях	1	1
269	из основных и	1	1
270	и требует от	1	1
271	это находит свое	1	1
272	само собой разумеется	1	1
273	к тем же	1	1
274	не только по	1	1
275	совершается в пределах	1	1
276	что он делает	1	1
277	на все остальные	1	1
278	не имеет места	2	1
279	отношению к каждому	1	1
280	но он не	5	1
281	в ней нет	1	1
282	оно существует в	1	1
283	вместе с тем	4	1
284	вообще не существует	1	1
285	равно как и	1	1
286	связаны между собой	3	1
287	от конкретных форм	1	1
288	между теми и	1	1
289	и во всяком	1	1
290	психологии и в	1	1
291	тем что в	1	1
292	ибо как мы	1	1
293	в какой мере	1	1
294	по мере развития	1	1
295	какое бы то	1	1
296	не распадается на	1	1
297	не имеют ничего	2	1
298	что иное как	2	1
299	бы сказать что	3	1
300	лежат в основе	1	1
301	речь и что	1	1
302	там где они	1	1
303	знает ни одного	1	1
304	является необходимым условием	1	1
305	и ту же	1	1
306	в сущности это	2	1
307	в противоречие с	1	1
308	а не как	2	1
309	не имеет никакого	1	1
310	собой разумеется что	1	1
311	не совсем так	1	1
312	что он является	1	1
313	ни на один	1	1
314	в другом месте	4	1
315	этой точки зрения	7	1
316	в гораздо большей	1	1
317	в себе и	1	1
318	в целом ряде	1	1
319	то что во	1	1
320	то что в	1	1
321	может быть в	1	1
322	имеют ничего общего	2	1
323	к выводу что	3	1
324	он мог бы	1	1
325	речи и от	1	1
326	и тем более	2	1
327	именно то что	3	1
328	с двух сторон	2	1
329	вопрос в какой	1	1
330	не отличается от	1	1
331	взаимодействии друг с	1	1
332	тем же выводам	1	1
333	в то время	4	1
334	с письменной речью	1	1
335	всяком случае все	1	1
336	лежит не в	1	1
337	этом последнем случае	1	1
338	не говоря уже	1	1
339	в ее основе	1	1
340	и не является	1	1
341	в обоих случаях	2	1
342	исследования мы не	1	1
343	в процессе усвоения	1	1
344	не что иное	2	1
345	теми и другими	1	1
346	чем та которая	1	1
347	в лучшем случае	3	1
348	она не дает	1	1
349	влияние на развитие	1	1
350	мы только что	1	1
351	подобно тому как	6	1
352	самом деле как	1	1
353	допустим что мы	1	1
354	более элементарных и	1	1
355	как мы видим	1	1
356	таким образом как	1	1
357	тот и другой	1	1
358	известная доля правды	1	1
359	и т.д и	2	1
360	по нашему мнению	1	1
361	данном случае мы	1	1
362	в области других	1	1
363	отношению к ним	1	1
364	по всем остальным	1	1
365	ответить на поставленный	1	1
366	того чтобы изучить	1	1
367	но прежде чем	2	1
368	они ни были	1	1
369	но во всяком	1	1
370	таких слов как	1	1
371	это речь в	1	1
372	и что в	2	1
373	находятся в процессе	1	1
374	тем или иным	2	1
375	того чтобы сделать	2	1
376	мы видим таким	1	1
377	тех случаях когда	1	1
378	гораздо большей степени	1	1
379	мысли как мы	1	1
380	рождения и развития	1	1
381	которое как мы	1	1
382	принципиальное различие между	1	1
383	и при участии	1	1
384	при этом она	1	1
385	того же самого	4	1
386	речи таким образом	1	1
387	совершается переход от	1	1
388	мы увидим в	1	1
389	и в процессе	1	1
390	мы уже говорили	2	1
391	то что они	2	1
392	нам известно по	1	1
393	в той же	3	1
394	прямо сказать что	1	1
395	на котором она	1	1
396	в известном отношении	2	1
397	в немногих словах	1	1
398	оно может быть	1	1
399	после того как	1	1
400	мы не можем	2	1
401	в другом случае	2	1
402	к жизни и	1	1
403	что они сами	1	1
