N	2gram	Tiupa_Hudo	Problemy
474	вы как	1	3
475	и внутреннюю	1	3
476	лишь один	1	3
477	по своей	7	3
478	уст в	1	3
479	и есть	1	3
480	теми же	1	3
481	собственного сознания	1	3
482	значение в	1	3
483	и по	2	3
484	чтобы не	2	3
485	и особенно	2	3
486	своего рода	9	3
487	один голос	1	3
488	том или	1	3
489	с внутренним	1	3
490	такого что	1	3
491	и делает	1	3
492	сводится к	11	3
493	том и	2	3
494	и одновременно	5	3
495	обращается к	1	3
496	то время	1	3
497	из тех	2	3
498	все они	1	3
499	не является	5	3
500	на нее	1	3
501	высказывания и	2	3
502	того чтобы	5	3
503	можно лишь	1	3
504	оно является	1	3
505	и больше	2	3
506	значение для	1	3
507	вступает в	2	3
508	еще один	2	3
509	если мы	2	3
510	тем же	1	3
511	мог бы	3	3
512	в сознании	1	3
513	во времени	4	3
514	в настоящее	1	3
515	его можно	1	3
516	человека но	1	3
517	именно к	1	3
518	этом случае	1	3
519	или к	1	3
520	не для	1	3
521	ее в	2	3
522	художественного задания	1	3
523	на которой	1	3
524	у нас	1	3
525	кто бы	1	3
526	в повести	2	3
527	раз в	1	3
528	дело в	1	3
529	места в	1	3
530	всего романа	1	3
531	или даже	3	3
532	так в	4	3
533	чужой речи	1	3
534	того или	4	3
535	он говорит	1	3
536	я к	1	3
537	и внутренняя	1	3
538	из этих	3	3
539	не с	2	3
540	нового времени	2	3
541	ним как	1	3
542	только то	1	3
543	что из	1	3
544	человека и	2	3
545	человек как	1	3
546	двуголосого слова	1	3
547	которые в	1	3
548	связи между	1	3
549	в пространстве	2	3
550	в узком	3	3
551	же в	1	3
552	нуждается в	1	3
553	себе а	1	3
554	иной форме	1	2
555	и другие	2	2
556	обращены к	2	2
557	в центре	1	2
558	в душе	9	2
559	которая в	1	2
560	тех кто	1	2
561	я этого	1	2
562	одному из	1	2
563	одно из	2	2
564	не столько	7	2
565	литературной речи	1	2
566	оглядывается на	1	2
567	от одного	1	2
568	такими же	1	2
569	из нее	1	2
570	к более	2	2
571	меня в	1	2
572	а именно	3	2
573	роль в	2	2
574	могут оказаться	2	2
575	своему герою	1	2
576	материала в	2	2
577	мир как	1	2
578	условии что	1	2
579	и того	3	2
580	ними и	2	2
581	быть не	1	2
582	на языке	3	2
583	помимо его	1	2
584	время от	1	2
585	в противоположность	3	2
586	для того	5	2
587	не средство	1	2
588	не всегда	2	2
589	не об	1	2
590	обращаясь к	1	2
591	всю жизнь	1	2
592	себе в	1	2
593	до того	1	2
594	свою очередь	2	2
595	перед ним	1	2
596	принадлежащих к	1	2
597	я с	5	2
598	в контексте	3	2
599	в нашем	2	2
600	нигде не	1	2
601	их сознания	1	2
602	также является	1	2
603	к этим	1	2
604	и становится	1	2
605	бы развернуть	1	2
606	лишает их	1	2
607	внутренней жизни	1	2
608	не друг	1	2
609	к различным	1	2
610	после того	1	2
611	но из	1	2
612	других для	1	2
613	собой в	1	2
614	с одной	3	2
615	у каждого	1	2
616	так он	1	2
617	а и	1	2
618	значительной степени	2	2
619	в качестве	31	2
620	слове о	2	2
621	к определенному	1	2
622	иного рода	1	2
623	замысла и	1	2
624	утрачивает свою	1	2
625	из уст	1	2
626	между этими	1	2
627	своей структуре	1	2
628	чего бы	1	2
629	же как	1	2
630	сознания как	1	2
631	от этого	1	2
632	его жизни	1	2
633	служит для	1	2
634	лишь для	1	2
635	здесь и	1	2
636	делает его	2	2
637	в преступлении	1	2
638	здесь как	1	2
639	в лучшем	1	2
640	ивана ильича	1	2
641	другом и	1	2
642	отношение между	1	2
643	или же	1	2
644	бы они	1	2
645	другим в	1	2
646	и является	1	2
647	не могла	1	2
648	главного героя	1	2
649	не способна	1	2
650	но вы	1	2
651	что для	1	2
652	не входят	1	2
653	его личности	1	2
654	лишь путем	1	2
655	я но	1	2
656	столь же	2	2
657	и определяется	1	2
658	художественного произведения	4	2
659	иной раз	1	2
660	для построения	1	2
661	кругозор героя	1	2
662	из этого	2	2
663	ни одно	2	2
664	отнюдь не	2	2
665	не случайно	3	2
666	одного и	3	2
667	в статье	1	2
668	в особенности	1	2
669	мире и	2	2
670	не так	1	2
671	нет на	1	2
672	во втором	4	2
673	я уже	1	2
674	не позволяет	1	2
675	как с	1	2
676	в литературной	1	2
677	как один	1	2
678	настоящего времени	1	2
679	и души	1	2
680	и внешнего	1	2
681	и вполне	1	2
682	этой точки	2	2
683	внутренне не	1	2
684	от своего	2	2
685	иметь в	1	2
686	имеет значение	1	2
687	произведения в	1	2
688	не поддается	1	2
689	в различные	1	2
690	напротив мы	1	2
691	и пусть	1	2
692	к его	3	2
693	своему смыслу	1	2
694	не имеет	1	2
695	речь в	1	2
696	ему и	1	2
697	собою в	2	2
698	из которого	4	2
699	на их	1	2
700	друг от	1	2
701	всей своей	2	2
702	своей жизни	2	2
703	в аспекте	2	2
704	художественный образ	1	2
705	еще и	2	2
706	поэтому не	1	2
707	тем или	2	2
708	время оно	1	2
709	своей собственной	1	2
710	совершенно иной	2	2
711	лишь одним	1	2
712	в свою	3	2
713	в значительной	2	2
714	героем и	1	2
715	с которой	1	2
716	не могло	2	2
717	вы говорите	1	2
718	литературных произведений	3	2
719	впрочем и	1	2
720	переходит к	1	2
721	в истории	1	2
722	и несет	1	2
723	быть это	1	2
724	было и	2	2
725	известной степени	3	2
726	без его	1	2
727	она может	1	2
728	своего я	1	2
729	становится для	1	2
730	за пределами	3	2
731	с нею	1	2
732	жизни не	1	2
733	самом произведении	1	2
734	такое же	1	2
735	проникает в	1	2
736	произведения как	3	2
737	в поэзии	1	2
738	в художественной	3	2
739	для нас	1	2
740	что каждый	2	2
741	быть или	1	2
742	при условии	2	2
743	от друга	1	2
744	от всех	2	2
745	героев или	1	2
746	этом не	1	2
747	как впрочем	1	2
748	сознания но	1	2
749	случае не	2	2
750	бы быть	1	2
751	в какой	2	2
752	является не	1	2
753	его воли	1	2
754	только и	2	2
755	и художественного	1	2
756	в условиях	1	2
757	для героя	1	2
758	должен быть	2	2
759	не все	2	2
760	ему не	1	2
761	этих двух	2	2
762	перед тем	1	2
763	каждая из	2	2
764	эти последние	1	2
765	композиционные формы	1	2
766	повесть о	2	2
767	между сознаниями	1	2
768	одну из	1	2
769	что достоевский	1	2
770	что касается	1	2
771	но она	2	2
772	не следует	4	2
773	этих случаях	1	2
774	всей его	2	2
775	чем является	1	2
776	в рамках	13	2
777	всех его	1	2
778	же самое	1	2
779	вступают в	1	2
780	данного произведения	1	2
781	для такого	2	2
782	того времени	1	2
783	произведения не	1	2
784	из условий	1	2
785	идет не	1	2
786	себя а	1	2
787	свою речь	1	2
788	или напротив	2	2
789	образ его	1	2
790	может и	1	2
791	лучшем случае	1	2
792	не появляется	1	2
793	и совершенно	1	2
794	или точнее	1	2
795	дело здесь	1	2
796	бы вбирает	1	1
797	для всех	1	1
798	приводящего к	1	1
799	можно говорить	1	1
800	бы несколько	1	1
801	и мира	1	1
802	этого в	1	1
803	субъективного порядка	1	1
804	типа как	1	1
805	другом но	1	1
806	в момент	3	1
807	с формой	1	1
808	или иных	2	1
809	однако и	1	1
810	и героя	1	1
811	в равной	2	1
812	явной и	1	1
813	а перед	1	1
814	на второй	1	1
815	оказывается уже	2	1
816	строго говоря	2	1
817	фразы с	1	1
818	классицизма в	2	1
819	жить и	2	1
820	и лучше	1	1
821	требует от	1	1
822	речи может	1	1
823	и другими	1	1
824	не оставляющей	1	1
825	в драматическом	1	1
826	а напротив	1	1
827	к какому-нибудь	1	1
828	вступить в	1	1
829	может выступать	2	1
830	а во-вторых	1	1
831	введенное в	1	1
832	на свою	2	1
833	мысль о	1	1
834	его произведений	1	1
835	но самое	1	1
836	с ума	1	1
837	самому герою	1	1
838	которого герой	1	1
839	начинается с	1	1
840	рядом в	1	1
841	продолжением и	2	1
842	в собственном	1	1
843	же точно	1	1
844	что по	1	1
845	глазами другого	1	1
846	только для	1	1
847	как более	1	1
848	обращения к	1	1
849	введение в	1	1
850	авторская позиция	1	1
851	себя не	1	1
852	свою собственную	1	1
853	себя свою	1	1
854	комизм и	1	1
855	но мы	1	1
856	ведется рассказчиком	1	1
857	художественное произведение	3	1
858	на первый	1	1
859	другого чужого	1	1
860	и свою	1	1
861	всем его	1	1
862	первый взгляд	1	1
863	сам же	1	1
864	от внешней	1	1
865	художественного восприятия	4	1
866	от обычного	1	1
867	во внешнем	2	1
868	при наличии	2	1
869	не существует	1	1
870	основе того	1	1
871	мы рассмотрим	1	1
872	не могли	2	1
873	в действительности	1	1
874	в любом	1	1
875	о чем-то	1	1
876	языка в	4	1
877	в пределе	1	1
878	его характера	1	1
879	их восприятия	1	1
880	но кто	1	1
881	ничто не	1	1
882	мире по	1	1
883	прямо от	1	1
884	искусства и	3	1
885	во многих	1	1
886	времени в	2	1
887	которыми он	1	1
888	сознания в	4	1
889	точно и	1	1
890	и т.п	7	1
891	но каждая	1	1
892	одновременно он	1	1
893	карамазов в	1	1
894	точно так	1	1
895	в строгом	1	1
896	опоры вне	1	1
897	для данного	1	1
898	говорит что	2	1
899	не обязательно	3	1
900	что речь	1	1
901	поэтике и	1	1
902	связей с	2	1
903	позиции и	1	1
904	в чистом	1	1
905	автора с	2	1
906	и дает	1	1
907	в прошлом	1	1
908	из виду	2	1
909	к ним	1	1
910	обратим внимание	1	1
911	становится сама	1	1
912	у себя	1	1
913	это тоже	2	1
914	еще нет	1	1
915	жизни как	4	1
916	с иным	1	1
917	и оценки	1	1
918	что отличает	2	1
919	смысле не	1	1
920	мы конечно	1	1
921	еще одна	1	1
922	в груди	1	1
923	исходит из	1	1
924	момент в	1	1
925	который в	2	1
926	я сама	1	1
927	всех людей	1	1
928	речь о	1	1
929	по поводу	1	1
930	с читателем	2	1
931	в противном	2	1
932	не объективно	1	1
933	уже по	1	1
934	в преобладании	1	1
935	которой в	1	1
936	не просто	2	1
937	слова ни	1	1
938	идея или	1	1
939	едва ли	1	1
940	характерно что	1	1
941	жанра в	1	1
942	искусства не	1	1
943	или иным	4	1
944	всех без	3	1
945	рассказчиком с	1	1
946	наиболее существенным	1	1
947	не происходит	1	1
948	эта перемена	1	1
949	нами не	1	1
950	сюжет в	1	1
951	от его	1	1
952	он от	1	1
953	глубокий и	1	1
954	время и	1	1
955	слова эта	1	1
956	такого рода	12	1
957	внимание на	1	1
958	в состоянии	1	1
959	оценки и	1	1
960	что сама	2	1
961	проявляется в	1	1
962	и чрезвычайно	1	1
963	второй план	1	1
964	читатель всегда	1	1
965	художественной формы	1	1
966	завершающая его	1	1
967	как элемент	1	1
968	и через	1	1
969	бытия и	1	1
970	по типу	1	1
971	не от	2	1
972	весь мир	1	1
973	в каждый	1	1
974	в одиночку	1	1
975	в третьем	1	1
976	художника не	1	1
977	перед другим	1	1
978	вокруг себя	1	1
979	не путем	1	1
980	между несколькими	1	1
981	и притом	3	1
982	только к	1	1
983	отношения между	1	1
984	говорит в	2	1
985	знал и	1	1
986	не говорит	1	1
987	выпадает из	1	1
988	а говорит	1	1
989	строя но	1	1
990	этим и	1	1
991	адресата к	1	1
992	xviii века	1	1
993	и непосредственное	1	1
994	как рассказчик	1	1
995	или иная	1	1
996	в связи	3	1
997	для основного	1	1
998	художественном произведении	1	1
999	времени что	1	1
1000	с кругозором	1	1
1001	разрушение этого	1	1
1002	наташи ростовой	1	1
1003	особенности в	1	1
1004	до известной	2	1
1005	данного типа	1	1
1006	больше и	1	1
1007	нечто смешное	1	1
1008	воздействия на	2	1
1009	карамазова в	1	1
1010	всему свету	1	1
1011	а только	4	1
1012	и кому	1	1
1013	как ряд	1	1
1014	такова например	2	1
1015	обращенной к	1	1
1016	автора на	1	1
1017	нормативного сознания	1	1
1018	в русской	3	1
1019	мастерства в	1	1
1020	я на	2	1
1021	проявляет себя	2	1
1022	ему известную	1	1
1023	вошел в	1	1
1024	сознания а	1	1
1025	читателя в	3	1
1026	причастности к	2	1
1027	с матерью	1	1
1028	позиций и	1	1
1029	говорил о	1	1
1030	этой своей	1	1
1031	достоевского оно	1	1
1032	в отдельных	1	1
1033	материалом и	1	1
1034	другом а	1	1
1035	тем к	1	1
1036	определенным образом	2	1
1037	слова так	1	1
1038	дистанции между	1	1
1039	личности и	3	1
1040	своей внутренней	2	1
1041	в случае	2	1
1042	и весьма	2	1
1043	является его	1	1
1044	составлено не	1	1
1045	действующих лиц	1	1
1046	и тем	4	1
1047	для художника	1	1
1048	например слова	1	1
1049	как это	7	1
1050	не будет	3	1
1051	его смысла	1	1
1052	существенное для	1	1
1053	никто не	3	1
1054	в европейском	1	1
1055	рассказчиком в	1	1
1056	вопрос что	2	1
1057	боже мой	1	1
1058	это может	2	1
1059	видения мира	2	1
1060	а со	1	1
1061	равной степени	2	1
1062	на свое	1	1
1063	когда мы	1	1
1064	не совпадает	1	1
1065	он еще	1	1
1066	и возникает	1	1
1067	могла бы	2	1
1068	воспринимать ее	1	1
1069	художественного слова	1	1
1070	например не	1	1
1071	так называемого	1	1
1072	свои мечты	1	1
1073	все человеческие	1	1
1074	известном смысле	2	1
1075	своей полноте	1	1
1076	под определенным	1	1
1077	каждый человек	1	1
1078	когда они	1	1
1079	приводят к	1	1
1080	это ощущение	1	1
1081	и развитием	2	1
1082	документ но	1	1
1083	пушкиным в	1	1
1084	одной стороны	3	1
1085	осуществляет себя	1	1
1086	некоторого единого	1	1
1087	о тебе	1	1
1088	или иного	4	1
1089	отрешиться от	1	1
1090	условность и	1	1
1091	случае это	1	1
1092	действительной жизни	1	1
1093	к автору	1	1
1094	других типов	1	1
1095	различных художественных	1	1
1096	ведет к	2	1
1097	к такому	1	1
1098	в частности	18	1
1099	однако с	2	1
1100	одним словом	1	1
1101	и существенно	2	1
1102	мире на	2	1
1103	если в	1	1
1104	вещей но	1	1
1105	чужого я	2	1
1106	живет в	1	1
1107	на ее	1	1
1108	образа в	1	1
1109	образа и	1	1
1110	не всякий	1	1
1111	говорит и	3	1
1112	и другим	1	1
1113	литературе как	1	1
1114	от нас	1	1
1115	ты и	1	1
1116	самой жизни	1	1
1117	из существеннейших	1	1
1118	смысле можно	1	1
1119	этого типа	1	1
1120	развернуть в	1	1
1121	но чтобы	2	1
1122	речи от	1	1
1123	синтаксических и	1	1
1124	за это	1	1
1125	этом как	1	1
1126	и строго	1	1
1127	новой художественной	1	1
1128	менее чем	1	1
1129	и сделать	1	1
1130	его кругозора	1	1
1131	должен был	1	1
1132	и приобретает	1	1
1133	которому принадлежит	1	1
1134	так или	4	1
1135	ориентировано на	1	1
1136	высказывания в	5	1
1137	на каждого	1	1
1138	оказывается в	3	1
1139	сознание не	1	1
1140	и делают	1	1
1141	также может	1	1
1142	смысла и	1	1
1143	является одним	1	1
1144	своей стороны	1	1
1145	подлинная жизнь	1	1
1146	заключается в	2	1
1147	на раскрытие	1	1
1148	нему как	1	1
1149	одно слово	3	1
1150	во множестве	2	1
1151	их взаимная	1	1
1152	жизнь это	1	1
1153	можно назвать	1	1
1154	преступлении и	1	1
1155	и соответственно	2	1
1156	его сознании	1	1
1157	художественной прозы	1	1
1158	завершенность и	1	1
1159	с такими	1	1
1160	в творческом	2	1
1161	сознания при	2	1
1162	быть назван	1	1
1163	вследствие своей	1	1
1164	эту сторону	1	1
1165	роли в	4	1
1166	о котором	1	1
1167	характерна для	1	1
1168	со стороны	5	1
1169	в известном	2	1
1170	в следующей	1	1
1171	в каком	2	1
1172	для читателя	4	1
1173	высказывание в	1	1
1174	он мог	1	1
1175	жизни является	1	1
1176	и завершенный	1	1
1177	его я	1	1
1178	прямого авторского	1	1
1179	как феномена	1	1
1180	как художественное	2	1
1181	возможно в	1	1
1182	не умел	1	1
1183	ему принадлежит	1	1
1184	несколько иной	1	1
1185	согласен с	1	1
1186	о явлениях	1	1
1187	внутренней свободой	1	1
1188	чего нет	1	1
1189	каким бы	1	1
1190	к сверхличному	1	1
1191	единства в	1	1
1192	только такие	1	1
1193	лежат в	1	1
1194	на основе	2	1
1195	во мне	2	1
1196	и поэтому	1	1
1197	художественных произведений	1	1
1198	в отдельности	1	1
1199	перейдем к	1	1
1200	речи именно	1	1
1201	прямой речи	1	1
1202	и теперь	1	1
1203	для меня	2	1
1204	в итоге	2	1
1205	многих сознаний	1	1
1206	весь целиком	2	1
1207	зрение и	1	1
1208	художественной конструкции	1	1
1209	и наиболее	1	1
1210	с автором	1	1
1211	другому что	1	1
1212	и иных	1	1
1213	в совершенно	1	1
1214	незаметно для	1	1
1215	xix столетия	1	1
1216	руках и	1	1
1217	тогда как	15	1
1218	своей индивидуальной	1	1
1219	имеем в	3	1
1220	на которые	1	1
1221	чем с	1	1
1222	выбора в	1	1
1223	каждая его	1	1
1224	между людьми	1	1
1225	своими корнями	1	1
1226	впервые в	1	1
1227	событий в	1	1
1228	и многих	1	1
1229	принадлежит к	3	1
1230	мира где	1	1
1231	корнями в	1	1
1232	только при	1	1
1233	глубже чем	1	1
1234	то она	1	1
1235	перед необходимостью	1	1
1236	этом так	1	1
1237	характерное для	1	1
1238	к явлениям	1	1
1239	рассказчика здесь	1	1
1240	но если	1	1
1241	зрения автора	1	1
1242	к предмету	1	1
1243	глаза в	2	1
1244	характерные для	1	1
1245	к содержанию	3	1
1246	другими людьми	1	1
1247	индивидуальности и	1	1
1248	что автор	1	1
1249	так с	1	1
1250	во внешних	1	1
1251	в более	1	1
1252	общения в	1	1
1253	о его	2	1
1254	сказать в	1	1
1255	может не	1	1
1256	автору и	1	1
1257	то я	1	1
1258	как у	1	1
1259	зависит от	1	1
1260	в последней	2	1
1261	действительно является	1	1
1262	том числе	3	1
1263	авторской позиции	3	1
1264	мы имеем	6	1
1265	речи рассказчика	1	1
1266	художников слова	1	1
1267	уклоняется от	1	1
1268	авторский кругозор	1	1
1269	переход к	1	1
1270	предмет речи	1	1
1271	этому сознанию	1	1
1272	не слияние	3	1
1273	кто его	1	1
1274	и одна	1	1
1275	из своих	1	1
1276	пусть пусть	1	1
1277	таком случае	2	1
1278	творчества он	1	1
1279	мы находим	1	1
1280	его сознание	1	1
1281	даже самая	2	1
1282	ведет по	2	1
1283	в таких	1	1
1284	кругозоров в	1	1
1285	просто как	1	1
1286	является таким	1	1
1287	отношения являются	1	1
1288	в присутствии	1	1
