N	2gram	Losev_Vlad	StatiiOP
652	перед нами	1	3
653	отказался от	1	3
654	виде в	2	3
655	то и	3	3
656	это за	1	3
657	в свою	3	3
658	наконец в	3	3
659	не хочу	1	3
660	и и	8	3
661	в изд	2	3
662	у меня	3	3
663	в стихотворении	3	3
664	с большой	1	3
665	интерес и	2	3
666	и вся	1	3
667	на основании	3	3
668	на л	1	3
669	эта книга	2	3
670	слова с	1	3
671	что когда	1	3
672	а во	1	3
673	связанных с	1	3
674	эти факты	1	3
675	заметить что	2	3
676	только при	1	3
677	в №	2	3
678	здесь не	6	3
679	только потому	1	3
680	найти в	1	3
681	судя по	2	3
682	iii отделения	1	3
683	как к	4	3
684	этом случае	1	3
685	но на	3	3
686	была написана	1	3
687	эти годы	7	3
688	может не	1	3
689	п а	2	3
690	то я	1	3
691	и нужно	2	3
692	том числе	1	3
693	сколько в	1	3
694	так в	1	3
695	он и	8	3
696	что так	1	3
697	неудивительно что	1	3
698	в русском	2	3
699	в рецензии	1	3
700	течение всей	5	3
701	а к	24	3
702	но эта	2	3
703	с той	1	3
704	и как	7	3
705	этот раз	7	3
706	к концу	7	3
707	к своему	4	3
708	это несомненно	1	3
709	о ссылке	1	3
710	или менее	5	3
711	на них	1	3
712	он чувствует	1	3
713	что вы	2	3
714	мой друг	4	3
715	она не	3	3
716	то нужно	1	3
717	когда он	6	3
718	в трех	1	3
719	только у	1	3
720	писал в	1	3
721	от того	2	3
722	не хотел	1	3
723	из книги	1	3
724	этом и	2	3
725	это можно	3	3
726	не успел	2	3
727	до меня	1	3
728	свидетельствуют о	4	3
729	и других	2	3
730	все более	1	3
731	к л	1	3
732	ведь и	1	3
733	пять лет	2	3
734	и наконец	2	3
735	не к	2	3
736	и уже	1	3
737	котором он	2	3
738	еще несколько	1	2
739	для всех	2	2
740	мы и	4	2
741	в момент	2	2
742	лет назад	1	2
743	которая в	1	2
744	к такому	1	2
745	тех кто	2	2
746	же нужно	2	2
747	сверх того	1	2
748	дело с	2	2
749	в разных	1	2
750	воспоминания о	1	2
751	было время	1	2
752	те же	2	2
753	потому не	1	2
754	точно так	2	2
755	с по	1	2
756	кажется в	1	2
757	то было	1	2
758	жизнь в	2	2
759	которым он	1	2
760	мысль о	1	2
761	зато в	1	2
762	не пошел	1	2
763	отношением к	2	2
764	меня в	2	2
765	самого и	1	2
766	одновременно и	1	2
767	роль в	1	2
768	но у	1	2
769	по своим	3	2
770	прочим и	2	2
771	есть только	1	2
772	его личной	1	2
773	я хотел	2	2
774	и стал	3	2
775	ли не	1	2
776	было написано	1	2
777	всем его	1	2
778	а что	3	2
779	сам же	1	2
780	говорится о	1	2
781	ответить на	1	2
782	было в	1	2
783	по тем	1	2
784	которой он	7	2
785	письмо к	3	2
786	не признавал	1	2
787	это его	1	2
788	но то	1	2
789	из жизни	1	2
790	хорошо было	1	2
791	представлял себе	1	2
792	вот почему	1	2
793	чего не	1	2
794	представлением о	1	2
795	за собой	1	2
796	слов о	1	2
797	на пути	1	2
798	и когда	1	2
799	связь между	1	2
800	общий взгляд	1	2
801	приходится удивляться	1	2
802	для своей	1	2
803	в журнале	2	2
804	совершенно неправильно	1	2
805	то как	2	2
806	большое произведение	1	2
807	является как	2	2
808	свою очередь	2	2
809	то его	2	2
810	в детские	2	2
811	убедиться в	1	2
812	но этот	3	2
813	и еще	3	2
814	думал о	1	2
815	настоящее время	2	2
816	него не	4	2
817	что их	1	2
818	именно так	2	2
819	значит и	1	2
820	но к	1	2
821	имеем дело	1	2
822	и н	4	2
823	во франции	1	2
824	тут же	7	2
825	вернее сказать	2	2
826	важно что	1	2
827	франции и	1	2
828	свое собственное	1	2
829	сам по	1	2
830	все в	1	2
831	а кроме	1	2
832	и которое	1	2
833	сравнении с	2	2
834	т iii	17	2
835	и всей	1	2
836	с известным	1	2
837	что можно	4	2
838	исторические темы	1	2
839	время в	4	2
840	это письмо	1	2
841	мы знаем	5	2
842	его биографии	4	2
843	протяжении всей	1	2
844	него самого	1	2
845	других источников	1	2
846	это обстоятельство	1	2
847	которого он	2	2
848	карамзина а	1	2
849	ума и	2	2
850	этой книге	1	2
851	отвечал на	1	2
852	нужно не	1	2
853	а за	3	2
854	право и	1	2
855	и можно	4	2
856	этой полемики	1	2
857	рецензий на	1	2
858	до тех	2	2
859	ознакомление с	1	2
860	о русских	1	2
861	ноября года	3	2
862	в последние	3	2
863	в изображении	1	2
864	долго и	1	2
865	и вместе	1	2
866	так сказать	2	2
867	уже давно	3	2
868	он жил	3	2
869	писал и	1	2
870	из москвы	1	2
871	на себе	1	2
872	действительности и	1	2
873	не согласен	2	2
874	выражение в	2	2
875	того в	2	2
876	вообще в	4	2
877	него есть	1	2
878	несомненно в	1	2
879	ту же	1	2
880	с какой	2	2
881	уже к	1	2
882	на нем	1	2
883	но зато	2	2
884	и критика	1	2
885	лет и	4	2
886	но только	3	2
887	россии он	1	2
888	его жизнь	1	2
889	дела и	1	2
890	когда мы	2	2
891	которого в	1	2
892	годов в	2	2
893	брался за	1	2
894	ко времени	2	2
895	ни одной	1	2
896	истории и	1	2
897	и философской	1	2
898	или о	2	2
899	но помимо	1	2
900	едва ли	3	2
901	в общих	1	2
902	никакого смысла	1	2
903	л и	1	2
904	что только	1	2
905	языке самого	1	2
906	и от	6	2
907	последнее время	2	2
908	об этих	3	2
909	всю жизнь	4	2
910	бы эти	1	2
911	собрание сочинений	2	2
912	его к	3	2
913	который был	4	2
914	и насколько	1	2
915	кто знает	1	2
916	с ее	1	2
917	до его	1	2
918	мы видели	1	2
919	быть и	1	2
920	для самого	1	2
921	в изданиях	1	2
922	очень важно	1	2
923	не нашел	1	2
924	он уже	7	2
925	за ним	1	2
926	был очень	2	2
927	не существовало	2	2
928	с и	4	2
929	с такой	1	2
930	на первом	4	2
931	имел возможность	1	2
932	и при	2	2
933	сказать еще	1	2
934	связанное с	1	2
935	и из	5	2
936	никак не	6	2
937	ему все	2	2
938	хотя в	2	2
939	он почти	1	2
940	который сам	1	2
941	для них	2	2
942	в кавказском	1	2
943	о в	1	2
944	это была	3	2
945	за это	2	2
946	строгой и	1	2
947	нам в	2	2
948	к нам	1	2
949	чем можно	1	2
950	от своего	2	2
951	с ней	3	2
952	их и	1	2
953	и русская	1	2
954	ближайшим образом	1	2
955	с г	2	2
956	о своей	1	2
957	только несколько	1	2
958	но вот	4	2
959	в одних	1	2
960	жизни в	3	2
961	никем не	1	2
962	мы имели	1	2
963	рецензию на	1	2
964	следующие слова	2	2
965	сказать об	1	2
966	своей жизни	5	2
967	и среди	1	2
968	к той	2	2
969	было у	1	2
970	только одно	4	2
971	то он	7	2
972	всему этому	2	2
973	близости к	2	2
974	я должен	2	2
975	язык и	1	2
976	тех же	3	2
977	не имеют	1	2
978	два года	2	2
979	еще на	3	2
980	не знаю	2	2
981	это то	1	2
982	во мне	2	2
983	факты из	1	2
984	и теперь	4	2
985	с чувством	1	2
986	что если	3	2
987	и лишь	1	2
988	значение для	2	2
989	в которую	2	2
990	приводит в	1	2
991	здесь о	1	2
992	обращении к	1	2
993	в письмах	1	2
994	на пять	1	2
995	от других	1	2
996	для такой	1	2
997	не имела	1	2
998	чем не	2	2
999	тогда как	1	2
1000	также с	1	2
1001	было и	1	2
1002	никаких оснований	1	2
1003	самого же	1	2
1004	и той	1	2
1005	ответа на	1	2
1006	ни было	1	2
1007	он написал	4	2
1008	которое он	1	2
1009	отрывок из	2	2
1010	в глазах	1	2
1011	далеко не	1	2
1012	характера и	1	2
1013	но вообще	1	2
1014	ли можно	1	2
1015	знаком с	1	2
1016	не давала	1	2
1017	в свой	3	2
1018	у них	2	2
1019	в произведениях	1	2
1020	все с	2	2
1021	в настоящее	2	2
1022	тот же	7	2
1023	сомнения в	1	2
1024	стихов и	1	2
1025	с того	2	2
1026	чуть ли	1	2
1027	меня не	2	2
1028	из этой	1	2
1029	жизни но	1	2
1030	о слиянии	1	2
1031	это делает	3	2
1032	уже сейчас	1	2
1033	произведения как	2	2
1034	свидетельствует о	3	2
1035	сам он	2	2
1036	и вот	5	2
1037	ли ты	1	2
1038	г о	1	2
1039	в указанном	3	2
1040	на что	2	2
1041	которых он	2	2
1042	а это	3	2
1043	в литературе	1	2
1044	тоже в	4	2
1045	причем все	1	2
1046	где он	5	2
1047	видеть в	1	2
1048	из своих	1	2
1049	на которой	1	2
1050	как нечто	2	2
1051	о ее	1	2
1052	без всяких	2	2
1053	этом не	3	2
1054	к которым	1	2
1055	который как	1	2
1056	и эта	1	2
1057	с теми	2	2
1058	в обычном	1	2
1059	только совсем	1	2
1060	нет возможности	2	2
1061	говорят о	1	2
1062	была для	4	2
1063	иной раз	8	2
1064	по своему	5	2
1065	на все	3	2
1066	сразу же	1	2
1067	бы мы	2	2
1068	отходит от	1	2
1069	но уже	3	2
1070	со времени	1	2
1071	что тот	1	2
1072	жизнь и	3	2
1073	на свете	1	2
1074	письма к	6	2
1075	темы но	1	2
1076	только к	3	2
1077	в полной	3	2
1078	понятно почему	1	2
1079	в таких	1	2
1080	борьбу с	1	2
1081	же к	1	2
1082	не могу	2	2
1083	литературы о	1	2
1084	ни один	1	2
1085	критических статей	1	2
1086	и ни	2	2
1087	знакомства с	1	2
1088	пор пока	2	2
1089	отказаться от	1	2
1090	на меня	3	2
1091	годы в	2	2
1092	тем самым	2	2
1093	но вместе	1	2
1094	всей его	2	2
1095	его отношение	1	2
1096	и создавал	1	2
1097	бы по	1	2
1098	россии и	4	2
1099	самые разнообразные	1	2
1100	же самое	1	2
1101	были и	1	2
1102	к изучению	2	2
1103	них нет	1	2
1104	очень тяжелое	1	2
1105	было для	3	2
1106	находилась в	1	2
1107	времени в	2	2
1108	в эти	14	2
1109	пишет в	2	2
1110	к биографии	1	2
1111	и совершенно	2	2
1112	в январе	3	2
1113	он с	1	2
1114	писал для	1	2
1115	в известной	1	2
1116	жизнью и	1	2
1117	на французском	4	2
1118	с этих	1	2
1119	во всем	4	1
1120	мы можем	1	1
1121	которое однако	1	1
1122	всего это	1	1
1123	новое и	1	1
1124	к м	3	1
1125	был и	3	1
1126	которой все	1	1
1127	в настоящем	1	1
1128	его ж	1	1
1129	никто из	2	1
1130	можно говорить	2	1
1131	указать еще	1	1
1132	хорошо и	2	1
1133	первые годы	1	1
1134	уверенности что	1	1
1135	никаких иллюзий	1	1
1136	а когда	1	1
1137	что мои	1	1
1138	выводу что	1	1
1139	проводит в	1	1
1140	написанное в	1	1
1141	можно и	1	1
1142	самого себя	1	1
1143	и самому	1	1
1144	он переживал	1	1
1145	за исключением	1	1
1146	конце года	2	1
1147	бы даже	1	1
1148	лет спустя	1	1
1149	ноября г	1	1
1150	всей жизни	4	1
1151	например он	1	1
1152	по всему	1	1
1153	не читал	1	1
1154	вопросу о	1	1
1155	с самим	2	1
1156	декабря года	6	1
1157	тоже писал	1	1
1158	нее в	2	1
1159	время его	1	1
1160	вышли в	1	1
1161	самое важное	1	1
1162	и был	6	1
1163	ни стало	1	1
1164	строго говоря	1	1
1165	мысли и	5	1
1166	писать на	1	1
1167	типа с	1	1
1168	вышла в	3	1
1169	что человек	1	1
1170	общения с	1	1
1171	время не	1	1
1172	иначе но	2	1
1173	последний год	3	1
1174	методов в	1	1
1175	него в	4	1
1176	одному из	1	1
1177	например с	2	1
1178	требует от	1	1
1179	сам был	1	1
1180	с европой	1	1
1181	и павших	1	1
1182	эта историческая	1	1
1183	собой разумеется	2	1
1184	же году	2	1
1185	для большинства	1	1
1186	еще очень	1	1
1187	и цитаты	1	1
1188	была лишена	1	1
1189	в апреле	1	1
1190	отзывался о	2	1
1191	вполне естественно	1	1
1192	вл соловьеве	12	1
1193	вопрос об	1	1
1194	был напечатан	1	1
1195	напечатан в	1	1
1196	и самые	1	1
1197	минуту не	1	1
1198	ни малейшего	2	1
1199	национальная культура	1	1
1200	все дело	1	1
1201	на свою	3	1
1202	в трезвом	1	1
1203	очень не	1	1
1204	его поездки	1	1
1205	москву и	1	1
1206	с любимым	1	1
1207	уже на	3	1
1208	если он	1	1
1209	видно из	2	1
1210	и другим	1	1
1211	разрыв с	1	1
1212	правда в	3	1
1213	я от	1	1
1214	кажутся мне	1	1
1215	было вполне	2	1
1216	там же	24	1
1217	годам относятся	1	1
1218	притом в	1	1
1219	работает в	1	1
1220	в порядке	2	1
1221	внимание к	1	1
1222	ему приходилось	2	1
1223	грозный и	1	1
1224	в воспоминаниях	1	1
1225	них мы	1	1
1226	горького и	1	1
1227	склонен к	1	1
1228	я их	1	1
1229	его детских	1	1
1230	этой стороны	1	1
1231	и поэта	1	1
1232	м т	1	1
1233	свет как	1	1
1234	где оно	1	1
1235	время с	2	1
1236	в дальнейшем	10	1
1237	детские годы	1	1
1238	а второй	1	1
1239	и того	1	1
1240	потребовало бы	1	1
1241	в позднейшей	1	1
1242	элементы в	1	1
1243	и отчасти	1	1
1244	это с	1	1
1245	навсегда и	1	1
1246	очень и	1	1
1247	не означал	1	1
1248	из других	1	1
1249	которые мы	1	1
1250	последних лет	1	1
1251	стороны но	1	1
1252	знакомство с	1	1
1253	он находит	1	1
1254	с н	11	1
1255	россию и	1	1
1256	что карамзин	1	1
1257	по следующим	3	1
1258	нельзя было	1	1
1259	он верил	1	1
1260	н ф	5	1
1261	но которое	1	1
1262	духовной жизни	1	1
1263	в приведенных	1	1
1264	своих воспоминаниях	2	1
1265	в среду	1	1
1266	этом мы	1	1
1267	них ничего	1	1
1268	всего этого	1	1
1269	но даже	3	1
1270	в нескольких	1	1
1271	рукописи с	1	1
1272	не имею	1	1
1273	д в	1	1
1274	бы из	1	1
1275	но во	2	1
1276	чувств которые	1	1
1277	в каких	2	1
1278	он много	1	1
1279	и своим	2	1
1280	мы очень	1	1
1281	и свое	2	1
1282	а после	1	1
1283	же у	1	1
1284	больше не	1	1
1285	значительной мере	1	1
1286	больше в	1	1
1287	что вся	1	1
1288	и поэтического	1	1
1289	с изданием	1	1
1290	одной и	1	1
1291	н с	1	1
1292	когда она	1	1
1293	об отношении	1	1
1294	на днях	2	1
1295	из письма	3	1
1296	только на	3	1
1297	географии и	1	1
1298	которое принадлежит	1	1
1299	ну а	1	1
1300	течение почти	1	1
1301	приходит к	1	1
1302	себе и	2	1
1303	и отец	2	1
1304	о самой	1	1
1305	не верил	2	1
1306	россию но	1	1
1307	но мне	1	1
1308	уже и	4	1
1309	не вполне	3	1
1310	что требует	1	1
1311	поэтому заслуживает	1	1
1312	его ранних	1	1
1313	деятельности он	1	1
1314	литературного критика	1	1
1315	даже с	1	1
1316	представляет в	1	1
1317	самое большое	1	1
1318	любви к	2	1
1319	жизни он	1	1
1320	как необходимость	1	1
1321	перед ним	1	1
1322	под старость	1	1
