1	в том что	15	29
230	не наука а	1	1
231	совсем другое дело	1	1
232	дело не только	1	1
233	пор и в	1	1
234	прежде всего к	1	1
235	было вполне естественно	1	1
236	литературы и даже	1	1
237	все это и	1	1
238	в начале xix	2	1
239	ответ на этот	2	1
240	и дело что	1	1
241	в каждом из	1	1
242	но одно дело	1	1
243	не то что	1	1
244	одно и то	2	1
245	одно из двух	1	1
246	по его словам	1	1
247	а в том	1	1
248	по тем или	2	1
249	факт что история	1	1
250	в истории русской	1	1
251	что в одном	1	1
252	но в том-то	1	1
253	второй половины xix	2	1
254	потому что он	2	1
255	это может быть	1	1
256	только то что	1	1
257	нужно было бы	1	1
258	нельзя не признать	3	1
259	искать ответа на	1	1
260	когда говорил о	1	1
261	в точности соответствует	1	1
262	что в этом	2	1
263	с известным правом	1	1
264	потому что она	1	1
265	в его время	1	1
266	но ведь это	1	1
267	но если таким	1	1
268	в том чтобы	5	1
269	в разной мере	1	1
270	на них нет	1	1
271	в отдельных случаях	1	1
272	трудно видеть что	5	1
273	как о чем-то	1	1
274	сих пор и	1	1
275	если принять во	1	1
276	тему о том	1	1
277	нечего и говорить	1	1
278	и могут быть	1	1
279	и в результате	1	1
280	себе отчет в	1	1
281	поворотным пунктом в	1	1
282	к выводу что	6	1
283	е не только	1	1
284	не быть в	1	1
285	в известном смысле	3	1
286	том что нет	1	1
287	в лучшем случае	1	1
288	но ведь в	1	1
289	на том что	2	1
290	существует больше в	1	1
291	в целом ряде	2	1
292	каждой из этих	1	1
293	то что могло	2	1
294	когда мы имеем	1	1
295	внимание на то	1	1
296	как раз ко	1	1
297	принять во внимание	2	1
298	в нечто цельное	1	1
299	в соответствии с	2	1
300	не может не	1	1
301	на всем что	1	1
302	смысле этого понятия	4	1
303	что в своей	1	1
304	это еще не	2	1
305	ее отношении к	2	1
