N	2gram	Losev_Prob	Istorich
104	мы здесь	4	26
105	и др	2	26
106	в ней	1	26
107	в брак	1	25
108	вопрос о	4	25
109	в дальнейшем	5	25
110	не менее	26	24
111	видно что	2	24
112	к этому	1	24
113	было бы	16	24
114	того как	3	24
115	в виде	20	24
116	если бы	8	24
117	что мы	23	24
118	на небо	1	24
119	их в	6	23
120	как бы	18	23
121	точно так	7	23
122	и это	13	23
123	тем не	25	23
124	в этой	14	23
125	имеем в	1	23
126	не будем	5	23
127	все это	11	23
128	в частности	5	23
129	и по	3	22
130	с ним	4	22
131	при этом	8	22
132	в некоторых	1	22
133	в другом	2	21
134	сказать что	33	21
135	о смерти	1	21
136	в связи	7	21
137	связан с	1	21
138	должны были	3	21
139	здесь не	9	21
140	к тому	5	21
141	они не	1	21
142	ее в	2	21
143	из них	3	20
144	из этих	5	20
145	она не	5	20
146	эта связь	1	20
147	наряду с	1	20
148	одна из	4	20
149	в свете	1	20
150	в других	5	20
151	очень часто	1	20
152	в силу	2	20
153	видели что	1	20
154	другими словами	8	20
155	с собой	3	19
156	так например	2	19
157	что у	1	19
158	на том	5	19
159	но он	3	19
160	в тех	2	19
161	есть и	4	19
162	все еще	5	19
163	на то	12	19
164	и как	10	19
165	после этого	4	18
166	в то	7	18
167	что этот	2	18
168	не все	4	18
169	в данном	16	18
170	вовсе не	60	18
171	в них	8	17
172	нас к	1	17
173	очень много	3	17
174	выше мы	1	17
175	том как	2	17
176	то и	7	17
177	по существу	2	17
178	дело не	1	17
179	и только	7	17
180	или он	1	16
181	и она	1	16
182	во всех	9	16
183	этот вопрос	2	16
184	возможно что	1	16
185	всех этих	11	16
186	то мы	2	16
187	в котором	5	16
188	не вполне	4	16
189	и действительно	1	16
190	и все	9	16
191	со стороны	2	16
192	перед нами	7	16
193	даже в	2	15
194	в пределах	2	15
195	что при	2	15
196	но есть	2	15
197	и то	15	15
198	в своей	8	15
199	в которых	4	15
200	данном случае	10	15
201	его и	1	15
202	в одной	1	15
203	как будто	6	15
204	и даже	19	15
205	на его	2	15
206	некоторых случаях	1	15
207	и тем	16	15
208	он в	2	15
209	друг друга	1	15
210	тот кто	2	15
211	в целом	1	15
212	с этой	1	14
213	от него	1	14
214	на смену	1	14
215	но мы	3	14
216	находится в	2	14
217	можно было	8	14
218	мы еще	3	14
219	в него	3	14
220	и ее	9	14
221	одной из	1	14
222	у нас	31	14
223	его на	1	14
224	должна быть	2	14
225	имеем и	1	14
226	и есть	7	14
227	из которых	2	14
228	увидим ниже	2	14
229	должен был	1	14
230	а также	6	14
231	уже видели	1	14
232	отношение к	1	14
233	на себя	2	14
234	и наконец	3	14
235	или на	3	13
236	на ней	1	13
237	в своем	7	13
238	на котором	1	13
239	время как	2	13
240	по себе	20	13
241	то время	2	13
242	и для	10	13
243	в себе	16	13
244	в таких	5	13
245	все что	2	13
246	не просто	30	13
247	на этом	1	13
248	в нее	2	13
249	и от	3	13
250	не имеет	8	13
251	смерти и	1	13
252	к своему	2	13
253	и если	9	13
254	же можно	1	13
255	что иное	5	13
256	кроме того	7	12
257	хотя бы	15	12
258	а потом	2	12
259	утверждать что	2	12
260	в основном	1	12
261	о нем	3	12
262	в их	7	12
263	к ней	1	12
264	к этой	2	12
265	как только	3	12
266	не знает	4	12
267	одним из	2	12
268	что не	8	12
269	между прочим	3	12
270	ни один	1	12
271	представление об	2	12
272	за ним	1	12
273	в более	1	12
274	это происходит	1	12
275	и их	4	12
276	только после	3	12
277	миф о	1	11
278	точки зрения	5	11
279	ясно что	7	11
280	я не	1	11
281	от этого	2	11
282	должны быть	2	11
283	стоит на	1	11
284	связанные с	1	11
285	никто не	2	11
286	иное как	5	11
287	только с	3	11
288	уже в	6	11
289	на нее	2	11
290	здесь еще	1	11
291	же в	5	11
292	по мере	1	11
293	если он	1	11
294	имеется в	1	11
295	но уже	9	11
296	не что	5	11
297	хотя и	8	11
298	же мы	4	11
299	относится к	6	11
300	но оно	2	11
301	дает нам	2	11
302	и более	4	11
303	такой же	1	11
304	человека в	1	11
305	далеко не	9	11
306	и к	2	10
307	не как	2	10
308	к ним	1	10
309	не было	7	10
310	в которой	2	10
311	а с	1	10
312	и тот	2	10
313	его к	1	10
314	вступает в	1	10
315	еще один	1	10
316	связанных с	1	10
317	что же	18	10
318	но если	6	10
319	он и	8	10
320	однако это	3	10
321	пока не	3	10
322	и других	1	10
323	о чем	11	10
324	говорит о	4	10
325	то не	2	10
326	начинается с	1	10
327	в это	2	10
328	на этой	4	10
329	не мог	1	10
330	себя в	1	10
331	в состоянии	2	10
332	в ее	3	10
333	но как	11	10
334	известно что	1	10
335	ни в	13	10
336	если не	6	10
337	ли он	2	10
338	а если	2	10
339	не знаем	3	10
340	он может	1	10
341	а на	1	10
342	указывает на	16	10
343	есть только	16	10
344	что эти	2	10
345	что эта	2	10
346	не можем	2	10
347	более или	7	9
348	на первый	5	9
349	не представляет	1	9
350	но эти	1	9
351	только на	13	9
352	том чтобы	1	9
353	но для	3	9
354	с водой	1	9
355	в чем	3	9
356	не будет	11	9
357	тогда когда	4	9
358	силу и	1	9
359	и так	2	9
360	зависимости от	2	9
361	в течение	1	9
362	на этот	3	9
363	тот же	4	9
364	он должен	2	9
365	бы мы	5	9
366	из этого	2	9
367	а по	1	9
368	он имеет	1	9
369	в первую	1	9
370	которой он	4	9
371	вот почему	1	9
372	представлением о	1	9
373	что за	1	9
374	не могут	6	9
375	если это	2	9
376	здесь нет	3	9
377	в основе	4	9
378	с переходом	1	9
379	в истории	6	9
380	с его	3	9
381	из него	1	9
382	же не	1	9
383	но по	2	9
384	или менее	7	9
385	стороны и	3	9
386	таких случаях	2	9
387	что на	4	9
388	по этому	6	9
389	жизни и	1	9
390	только что	2	8
391	это значит	4	8
392	и сам	3	8
393	в некотором	1	8
394	именно в	5	8
395	во всяком	18	8
396	он был	2	8
397	конечно не	3	8
398	это тоже	4	8
399	они должны	2	8
400	с другими	6	8
401	есть еще	3	8
402	на другой	1	8
403	мы будем	3	8
404	есть ли	2	8
405	не так	1	8
406	подобно тому	2	8
407	с целью	4	8
408	в отдельности	4	8
409	только тогда	4	8
410	именно на	3	8
411	говорят что	2	8
412	и наоборот	1	8
413	видели выше	1	8
414	у них	1	8
415	независимо от	2	8
416	ту же	1	8
417	и другое	3	8
418	или даже	3	8
419	и потому	3	8
420	значит что	6	8
421	но она	3	8
422	не с	1	8
423	оказывается что	4	8
424	тем самым	11	8
425	но вместе	1	8
426	же самое	9	8
427	которые в	4	8
428	для этого	5	8
429	случаях мы	1	8
430	или по	5	8
431	одно из	2	8
432	роль в	2	8
433	можно сказать	9	8
434	входит в	4	8
435	в зависимости	2	8
436	тут же	3	8
437	она и	1	8
438	что его	4	8
439	с представлением	1	8
440	в целях	2	8
441	не дает	1	8
442	можно проследить	1	8
443	образом и	3	8
444	его с	1	8
445	за это	1	8
446	большей частью	5	8
447	кажется что	2	8
448	может оказаться	1	8
449	что такое	23	8
450	здесь в	4	8
451	но с	2	8
452	и эта	1	8
453	вообще не	5	8
454	не имеют	6	8
455	должен быть	1	8
456	он говорит	2	8
457	тому как	3	8
458	в жизни	3	8
459	от того	2	8
460	на это	1	8
461	пор мы	4	7
462	только через	1	7
463	первый взгляд	2	7
464	уже и	6	7
465	имеется у	1	7
466	этот момент	1	7
467	и некоторые	1	7
468	будто бы	4	7
469	тому что	6	7
470	не есть	49	7
471	между собой	5	7
472	о которых	6	7
473	здесь и	1	7
474	в эту	2	7
475	под влиянием	1	7
476	между тем	3	7
477	мы опять	1	7
478	если в	2	7
479	и при	4	7
480	большую роль	2	7
481	самом деле	10	7
482	становится ясным	2	7
483	нет в	1	7
484	то здесь	1	7
485	и и	1	7
486	что оно	4	7
487	где он	1	7
488	на самом	9	7
489	что ни	3	7
490	образом в	1	7
491	но эта	3	7
492	здесь совершенно	1	7
493	мы пока	1	7
494	в начале	1	7
495	еще в	2	7
496	в области	8	7
497	вплоть до	1	7
498	случае мы	1	7
499	поставить вопрос	1	7
500	всякого рода	3	7
501	в каких	1	7
502	из земли	1	7
503	во многих	4	7
504	как на	3	7
505	ее и	1	7
506	указать на	1	7
507	это мы	2	7
508	в конце	13	7
509	белый цвет	1	7
510	уже давно	7	7
511	себе и	2	7
512	а только	9	7
513	ли это	2	7
514	не видят	1	7
515	того же	3	7
516	когда мы	10	7
517	однако в	2	7
518	не то	4	7
519	можно только	2	7
520	был бы	6	7
521	не знал	5	7
522	состоит из	1	7
523	совершенно не	7	7
524	то он	3	7
525	того чтобы	10	7
526	им в	2	7
527	если мы	16	7
528	что я	1	7
529	всяком случае	11	7
530	для него	2	7
531	со своим	1	7
532	а то	2	7
533	по его	3	7
534	с самого	3	7
535	в какой	1	7
536	думать что	2	7
537	и часто	2	7
538	со своими	1	7
539	одного из	2	7
540	и о	11	7
541	об этой	1	7
542	эти два	1	7
543	есть не	10	7
544	же и	4	6
545	его от	4	6
546	но что	3	6
547	не потому	2	6
548	уже нет	1	6
549	на эту	2	6
550	можно ли	9	6
551	той же	2	6
552	как можно	1	6
553	с одним	1	6
554	чтобы он	2	6
555	он стал	1	6
556	не могла	1	6
557	доходит до	1	6
558	только о	8	6
559	его как	2	6
560	нам кажется	2	6
561	в одну	1	6
562	еще одно	1	6
563	уже на	3	6
564	к сожалению	6	6
565	что по	1	6
566	нет ничего	12	6
567	сам он	1	6
568	это за	2	6
569	от которого	1	6
570	довольно много	1	6
571	этого вопроса	1	6
572	этих двух	2	6
573	также и	22	6
574	часто в	1	6
575	не случайно	1	6
576	для того	10	6
577	сводится к	3	6
578	но тем	1	6
579	он является	2	6
580	самого начала	2	6
581	говорит что	1	6
582	что ее	1	6
583	и становится	1	6
584	нам важно	1	6
585	то в	6	6
586	с большим	2	6
587	от его	1	6
588	имеется и	1	6
589	не соответствует	1	6
590	здесь уже	1	6
591	что все	9	6
592	тому же	1	6
593	себе не	3	6
594	даже не	3	6
595	это может	1	6
596	имеет свою	1	6
597	быть и	5	6
598	видим и	1	6
599	были бы	2	6
600	отношения к	2	6
601	д все	1	6
602	не на	4	6
603	к которой	1	6
604	исторического прошлого	1	6
605	или как	4	6
606	можно усмотреть	1	6
607	и тогда	2	6
608	это показывает	1	6
609	а я	1	6
610	мог бы	1	6
611	же он	1	6
612	в другое	2	6
613	ничем не	2	6
614	переносится на	1	6
615	возразить что	1	6
616	здесь кроется	2	6
617	говорят о	2	6
618	только по	2	6
619	и уже	4	6
620	не хочет	3	5
621	в виду	10	5
622	в своих	3	5
623	мы и	8	5
624	получает от	1	5
625	и очень	3	5
626	бы в	3	5
627	во все	1	5
628	только как	2	5
629	из себя	1	5
630	его по	1	5
631	ее как	1	5
632	или наоборот	1	5
633	и мы	1	5
634	или не	5	5
635	пока только	1	5
636	нами в	3	5
637	имеются в	1	5
638	но когда	2	5
639	по своей	1	5
640	или иное	2	5
641	могла бы	1	5
642	это же	1	5
643	них не	1	5
644	до наших	3	5
645	для чего	2	5
646	с ее	1	5
647	из таких	1	5
648	для них	5	5
649	оно не	6	5
650	о природе	2	5
651	особого рода	3	5
652	их и	1	5
653	можно назвать	1	5
654	это время	1	5
655	да и	11	5
656	о котором	4	5
657	в каком	7	5
658	говорится что	1	5
659	ясно и	2	5
660	это только	4	5
661	что если	5	5
662	в совершенно	1	5
663	и начал	1	5
664	указывают на	2	5
665	и раньше	1	5
666	в ряд	2	5
667	что во	1	5
668	д и	4	5
669	подобного рода	8	5
670	уже с	4	5
671	не означает	1	5
672	со мной	1	5
673	нас не	5	5
674	основана на	2	5
675	по своему	14	5
676	однако не	3	5
677	тоже не	12	5
678	но при	2	5
679	и может	2	5
680	или другого	2	5
681	которые не	5	5
682	я знаю	1	5
683	не годится	2	5
684	и требует	1	5
685	в представлениях	1	5
686	в одно	5	5
687	только для	3	5
688	у которых	1	5
689	к другой	1	5
690	но даже	3	5
691	самый факт	2	5
692	очень многих	1	5
693	но этот	1	5
694	мы в	4	5
695	такого рода	20	5
696	несмотря на	6	5
697	прийти к	3	5
698	xix века	1	5
699	и один	1	5
700	что между	2	5
701	что под	3	5
702	в таком	18	5
703	на тот	4	5
704	в греческом	1	5
705	хотя в	3	5
706	нем и	1	5
707	друг другу	2	5
708	бы быть	1	5
709	если они	1	5
710	как таковой	4	5
711	переходит в	2	5
712	чтобы они	1	5
713	никак не	13	5
714	в область	3	5
715	мы это	3	5
716	показать что	1	5
717	в нашей	3	5
718	как о	4	5
719	можем здесь	1	5
720	туда и	1	5
721	знает что	1	5
722	действительности это	1	5
723	через него	1	5
724	без всякого	5	5
725	ее не	1	5
726	нам необходимо	1	5
727	том числе	2	5
728	отличается от	2	5
729	мы сейчас	1	5
730	как нечто	10	5
731	или иначе	7	5
732	наших дней	1	5
733	что представление	1	5
734	чтобы быть	1	5
735	мира и	1	5
736	это было	3	5
737	их на	1	5
738	может иметь	3	5
739	они стали	1	5
740	тут и	3	5
741	это в	3	5
742	как уже	1	5
743	что данный	1	5
744	не говорит	1	5
745	что из	1	5
746	не сам	1	5
747	других случаях	2	5
748	в самом	10	4
749	они имеют	1	4
750	только из	1	4
751	е с	1	4
752	в результате	6	4
753	эти три	1	4
754	некоторые другие	1	4
755	на свою	1	4
756	а что	1	4
757	каждый из	3	4
758	в действительности	5	4
759	мы рассматривали	1	4
760	людей и	1	4
761	и те	2	4
762	и начинает	1	4
763	друг на	1	4
764	на одну	1	4
765	могло бы	1	4
766	во всей	4	4
767	из трех	1	4
768	что именно	1	4
769	он сам	2	4
770	и во	4	4
771	нет никаких	2	4
772	для этой	2	4
773	случае в	1	4
774	к их	1	4
775	он к	1	4
776	бы что	3	4
777	не хватает	2	4
778	из одного	1	4
779	нами как	2	4
780	но вот	2	4
781	тот момент	1	4
782	где же	2	4
783	иметь в	5	4
784	как один	1	4
785	не раз	2	4
786	не один	1	4
787	что есть	1	4
788	отнюдь не	15	4
789	мы до	1	4
790	он уже	1	4
791	содержит в	7	4
792	под этим	4	4
793	ниже в	1	4
794	так или	7	4
795	сами по	5	4
796	идти дальше	1	4
797	на друга	1	4
798	с которой	3	4
799	для нее	1	4
800	и больше	2	4
801	мне не	1	4
802	потом в	1	4
803	говорится в	1	4
804	это одно	1	4
805	или другое	1	4
806	вместе со	1	4
807	находятся в	2	4
808	но на	1	4
809	он становится	1	4
810	а это	5	4
811	в литературе	4	4
812	не содержит	2	4
813	чем перейти	2	4
814	нами выше	1	4
815	не существует	12	4
816	здесь имеется	1	4
817	этих предметов	2	4
818	в стороне	1	4
819	есть в	9	4
820	перейти к	4	4
821	сожалению однако	2	4
822	а так	1	4
823	особенно в	3	4
824	тем более	13	4
825	но его	1	4
826	а его	2	4
827	выше в	1	4
828	здесь только	5	4
829	в свои	1	4
830	человека с	2	4
831	явление в	1	4
832	хотя он	1	4
833	что было	2	4
834	по тому	2	4
835	нас в	4	4
836	здесь необходимо	4	4
837	и которые	6	4
838	мысль о	3	4
839	вопрос этот	1	4
840	правда в	3	4
841	перед собой	1	4
842	так чтобы	1	4
843	находит в	1	4
844	д здесь	1	4
845	нельзя было	3	4
846	в чистом	3	4
847	по которой	1	4
848	с этими	4	4
849	все время	3	4
850	и вообще	13	4
851	который в	1	4
852	на почве	2	4
853	содержится в	2	4
854	в поисках	2	4
855	с точки	3	4
856	как раз	20	4
857	миф и	1	4
858	по содержанию	3	4
859	что их	4	4
860	самый акт	1	4
861	здесь как	3	4
862	он обладает	1	4
863	чистом виде	4	4
864	не будут	1	4
865	как человек	2	4
866	если же	4	4
867	в наших	2	4
868	с большой	1	4
869	бы его	3	4
870	о его	2	4
871	столь же	1	4
872	и этот	4	4
873	и должно	2	4
874	он за	1	4
875	и мертвая	1	4
876	из видов	1	4
877	себя и	1	4
878	здесь может	1	4
879	здесь будет	1	4
880	все они	2	4
881	еще и	9	4
882	ни к	1	4
883	она все	1	4
884	или вообще	6	4
885	многих других	1	4
886	ни с	1	4
887	на тех	1	4
888	с землей	1	4
889	что например	1	4
890	без всяких	2	4
891	входить в	3	4
892	дело в	3	4
893	в ту	1	4
894	в глубине	1	4
895	нисколько не	3	4
896	войти в	3	4
897	с одного	1	4
898	но конечно	1	4
899	часто бывает	2	4
900	в человеческом	2	4
901	или его	4	4
902	только то	6	4
903	как не	1	4
904	еще на	1	4
905	и пытается	1	4
906	слова в	1	4
907	быть только	3	4
908	понял что	1	3
909	является в	3	3
910	знаем как	1	3
911	со всем	2	3
912	мы находим	2	3
913	тем как	1	3
914	заметим что	2	3
915	а есть	4	3
916	именно он	1	3
917	человек в	1	3
918	все дело	1	3
919	не хотят	1	3
920	зато в	1	3
921	к каким	1	3
922	к самому	2	3
923	он стоит	2	3
924	оказалось что	3	3
925	казалось бы	11	3
926	раз и	13	3
927	в противоположность	1	3
928	и той	4	3
929	чего не	1	3
930	солнце и	1	3
931	нас пока	1	3
932	о них	3	3
933	не обязательно	3	3
934	есть знак	13	3
935	обратим внимание	2	3
936	переход от	1	3
937	из всех	1	3
938	в голове	2	3
939	нам право	1	3
940	именно с	1	3
941	будет сказать	3	3
942	что даже	1	3
943	образом на	1	3
944	бы то	2	3
945	хотелось бы	3	3
946	о двух	2	3
947	ниже мы	2	3
948	внимание на	4	3
949	которого он	2	3
950	истории этого	1	3
951	этого можно	1	3
952	водой и	1	3
953	так сказать	1	3
954	больше и	2	3
955	встрече с	1	3
956	воды и	1	3
957	могли бы	2	3
958	но можно	2	3
959	или это	1	3
960	оно и	3	3
961	и та	2	3
962	и другая	1	3
963	вот в	2	3
964	говорили что	2	3
965	совсем не	9	3
966	слишком далеко	1	3
967	даже если	4	3
968	время он	1	3
969	который был	1	3
970	чтобы не	3	3
971	или другие	2	3
972	была бы	2	3
973	говорит и	3	3
974	думает что	1	3
975	поэтому в	2	3
976	обратном порядке	1	3
977	и делает	3	3
978	и наш	1	3
979	и одной	1	3
980	нам в	3	3
981	одновременно с	1	3
982	и пусть	3	3
983	подробнее мы	1	3
984	к его	2	3
985	бы не	4	3
986	к другому	1	3
987	сейчас же	3	3
988	такое положение	2	3
989	но их	2	3
990	с каким-нибудь	1	3
991	только мы	2	3
992	это все	1	3
993	и поэтому	2	3
994	мы хотели	1	3
995	тех пор	4	3
996	только один	3	3
997	или когда	2	3
998	которые можно	1	3
999	например на	2	3
1000	тем же	2	3
1001	начиная с	1	3
1002	этой мысли	1	3
1003	это ясно	2	3
1004	о смысле	1	3
1005	только при	1	3
1006	нельзя сказать	3	3
1007	или другой	6	3
1008	именно к	1	3
1009	и многие	2	3
1010	мы могли	2	3
1011	когда они	1	3
1012	его мы	1	3
1013	здесь есть	1	3
1014	как таковая	1	3
1015	существа и	1	3
1016	эта черта	1	3
1017	кто он	1	3
1018	а все	1	3
1019	есть акт	1	3
1020	все равно	7	3
1021	и смысл	1	3
1022	а еще	1	3
1023	это всегда	2	3
1024	от всех	2	3
1025	в другую	1	3
1026	всегда есть	7	3
1027	на одном	2	3
1028	и я	1	3
1029	в такой	3	3
1030	один и	1	3
1031	ему не	1	3
1032	и хочет	2	3
1033	может получиться	1	3
1034	на один	2	3
1035	остановимся только	1	3
1036	здесь однако	1	3
1037	многие другие	2	3
1038	в античной	1	3
1039	можно будет	3	3
1040	вопросом о	1	3
1041	для всех	3	3
1042	которая была	1	3
1043	которая в	1	3
1044	совершенно очевидно	1	3
1045	он всегда	3	3
1046	остановиться на	1	3
1047	противоречие с	1	3
1048	как они	3	3
1049	несколько примеров	1	3
1050	из нее	1	3
1051	и должен	1	3
1052	но далеко	1	3
1053	нам уже	2	3
1054	при таком	2	3
1055	речь идет	2	3
1056	и нет	2	3
1057	при всей	1	3
1058	его из	1	3
1059	больше чем	2	3
1060	из других	2	3
1061	это несомненно	1	3
1062	даже и	18	3
1063	но то	1	3
1064	а пока	2	3
1065	такие предметы	1	3
1066	как оно	3	3
1067	здесь пока	1	3
1068	духа и	1	3
1069	еще ничего	1	3
1070	представлениях о	1	3
1071	вернее будет	1	3
1072	момент в	2	3
1073	от нас	6	3
1074	а мы	1	3
1075	в системе	3	3
1076	этом же	1	3
1077	едва ли	10	3
1078	и весь	4	3
1079	где как	1	3
1080	никакого сомнения	1	3
1081	собой и	3	3
1082	и эту	2	3
1083	должно быть	3	3
1084	есть одно	1	3
1085	но еще	2	3
1086	этого он	1	3
1087	есть у	1	3
1088	ни было	1	3
1089	обычно не	1	3
1090	имеем дело	1	3
1091	реки и	1	3
1092	два раза	1	3
1093	не обладает	1	3
1094	сколько бы	2	3
1095	как же	6	3
1096	и говорят	1	3
1097	как его	2	3
1098	и именно	1	3
1099	есть та	2	3
1100	все виды	1	3
1101	здесь перед	3	3
1102	того он	1	3
1103	же здесь	2	3
1104	чтобы понять	3	3
1105	именно как	7	3
1106	его развития	1	3
1107	нет но	1	3
1108	то ни	3	3
1109	у древних	3	3
1110	может идти	1	3
1111	но зато	3	3
1112	огромное количество	1	3
1113	почему же	1	3
1114	всегда имеет	1	3
1115	с которым	1	3
1116	она сама	1	3
1117	представить себе	1	3
1118	к одной	1	3
1119	в языке	13	3
1120	так оно	1	3
1121	в противоречие	1	3
1122	только не	4	3
1123	и вполне	6	3
1124	в обратном	1	3
1125	оно есть	1	3
1126	он будет	2	3
1127	относятся к	3	3
1128	предметы в	4	3
1129	как нам	2	3
1130	связаны между	2	3
1131	и полетел	1	3
1132	в которые	1	3
1133	направление в	3	3
1134	сливается с	1	3
1135	утверждают что	1	3
1136	и до	3	3
1137	только тем	1	3
1138	мы устанавливаем	1	3
1139	просто на	3	3
1140	хотели бы	3	3
1141	уже сейчас	1	3
1142	нет ни	1	3
1143	и было	1	3
1144	в предыдущем	1	3
1145	бы на	1	3
1146	при встрече	1	3
1147	не берет	1	3
1148	из числа	2	3
1149	просто как	4	3
1150	основаны на	1	3
1151	этому поводу	5	3
1152	на новые	1	3
1153	это очевидно	1	3
1154	понимать как	2	3
1155	один момент	1	3
1156	язык и	2	3
1157	является не	4	3
1158	бы дать	2	3
1159	в уже	1	3
1160	о своих	1	3
1161	другом случае	2	3
1162	без всякой	7	3
1163	они все	3	3
1164	понятно почему	1	3
1165	оно в	1	3
1166	она должна	3	3
1167	которую мы	1	3
1168	здесь идет	2	3
1169	может считаться	2	3
1170	что нужно	1	3
1171	себе что	4	3
1172	в науке	4	3
1173	это то	4	3
1174	еще до	1	3
1175	что такие	1	3
1176	на всю	2	3
1177	идет речь	2	3
1178	бы он	2	3
1179	означало бы	1	3
1180	их можно	1	3
1181	никуда не	2	3
1182	само по	1	3
1183	он пользуется	1	2
1184	женщины в	1	2
1185	они являются	1	2
1186	был и	1	2
1187	и этого	2	2
1188	эту ночь	1	2
1189	выражена в	2	2
1190	если его	1	2
1191	с которыми	4	2
1192	работ по	2	2
1193	думается что	2	2
1194	каких условиях	1	2
1195	этого момента	1	2
1196	наш герой	1	2
1197	все наше	3	2
1198	или для	1	2
1199	к другу	2	2
1200	именно и	1	2
1201	это те	1	2
1202	которое и	1	2
1203	этого предмета	2	2
1204	к другим	2	2
1205	мы получаем	3	2
1206	и другим	2	2
1207	идти только	1	2
1208	когда это	1	2
1209	случаях в	1	2
1210	другое место	1	2
1211	предмета и	5	2
1212	функций в	1	2
1213	мы считаем	3	2
1214	культурных народов	1	2
1215	оттуда же	1	2
1216	свой смысл	3	2
1217	всем его	1	2
1218	для выражения	1	2
1219	если при	1	2
1220	что тело	1	2
1221	этим мы	2	2
1222	котором можно	1	2
1223	вывод не	1	2
1224	этом а	1	2
1225	не простое	1	2
1226	был тот	1	2
1227	одной и	1	2
1228	как ее	2	2
1229	образом что	2	2
1230	природы но	1	2
1231	он содержит	1	2
1232	с другим	1	2
1233	мы ни	3	2
1234	в прошлом	1	2
1235	и еще	3	2
1236	идет только	1	2
1237	нас на	2	2
1238	в основу	1	2
1239	просто в	2	2
1240	вещи и	13	2
1241	чего он	3	2
1242	частностей и	1	2
1243	выхода из	1	2
1244	человека а	2	2
1245	попадается в	1	2
1246	не зная	1	2
1247	мышления и	6	2
1248	боя эта	1	2
1249	не говорят	1	2
1250	жизни так	1	2
1251	страны и	1	2
1252	мы ничего	1	2
1253	есть просто	2	2
1254	которых как	1	2
1255	это обстоятельство	3	2
1256	место где	1	2
1257	природу и	1	2
1258	и постоянных	1	2
1259	не путем	1	2
1260	словом в	1	2
1261	ли и	1	2
1262	этим и	1	2
1263	первобытного мышления	1	2
1264	можно судить	2	2
1265	характер и	1	2
1266	обстоятельство что	1	2
1267	по одному	1	2
1268	требует в	1	2
1269	этот вывод	2	2
1270	и следовательно	6	2
1271	не нужно	6	2
1272	вопрос что	2	2
1273	наше изучение	1	2
1274	а для	1	2
1275	мы приведем	1	2
1276	в каждом	1	2
1277	спросим себя	1	2
1278	как иначе	2	2
1279	свое место	2	2
1280	т п	1	2
1281	историческую действительность	1	2
1282	значение и	7	2
1283	он ничего	1	2
1284	если кто-нибудь	1	2
1285	теперь уже	1	2
1286	которые и	1	2
1287	есть так	1	2
1288	от которых	2	2
1289	одно и	1	2
1290	часто не	1	2
1291	этого факта	1	2
1292	тем и	3	2
1293	делится на	1	2
1294	потусторонний мир	1	2
1295	то или	3	2
1296	его так	1	2
1297	опять к	1	2
1298	а тем	3	2
1299	есть отражение	4	2
1300	что для	4	2
1301	или о	3	2
1302	помещения в	1	2
1303	из самых	3	2
1304	сказать о	2	2
1305	это совершенно	6	2
1306	она является	3	2
1307	и самый	3	2
1308	не мешает	2	2
1309	да не	1	2
1310	и конечно	2	2
1311	и должны	3	2
1312	о той	1	2
1313	с такой	1	2
1314	на первом	1	2
1315	оно было	1	2
1316	и далее	1	2
1317	потом и	1	2
1318	с некоторым	1	2
1319	сам по	7	2
1320	что никакой	1	2
1321	другой предмет	1	2
1322	то с	9	2
