N	2gram	Vinokur_Ku	Narrotol
258	и притом	1	4
259	тому что	3	4
260	в себя	2	4
261	в ответ	1	4
262	не будет	1	4
263	но зато	2	4
264	из нас	1	4
265	и по	4	4
266	поскольку не	1	4
267	для себя	1	4
268	собственно и	1	4
269	это уже	1	4
270	нового времени	1	4
271	не на	4	4
272	оно не	5	4
273	вместе с	8	4
274	не имеет	6	4
275	которая не	1	4
276	в москве	2	4
277	в прозе	1	4
278	могла бы	2	4
279	не могло	1	4
280	в сфере	3	4
281	мог бы	1	4
282	что я	4	4
283	но именно	1	4
284	всяком случае	8	4
285	в ходе	1	4
286	нас нет	1	4
287	зависит от	1	4
288	во всяком	8	4
289	для нас	6	4
290	а на	3	4
291	а то	2	4
292	и как	3	4
293	или даже	2	4
294	так в	2	4
295	ли не	4	4
296	по своему	1	4
297	это было	2	4
298	не все	4	4
299	в области	15	4
300	она не	1	4
301	быть и	1	4
302	что касается	4	4
303	не с	4	4
304	как он	1	4
305	как мы	2	4
306	в театре	1	4
307	что на	2	4
308	что было	2	3
309	более не	1	3
310	и составляет	1	3
311	с этой	4	3
312	говорит о	1	3
313	по мере	3	3
314	в этих	5	3
315	о своем	1	3
316	имеет смысл	1	3
317	и опять	1	3
318	каждый из	1	3
319	и дело	2	3
320	в противовес	3	3
321	не должен	1	3
322	и иных	1	3
323	времени в	1	3
324	к своей	1	3
325	не встречается	1	3
326	говорить о	5	3
327	за собой	2	3
328	точно так	4	3
329	в строгом	1	3
330	так же	8	3
331	ни одного	2	3
332	к ним	2	3
333	наряду с	2	3
334	в зависимости	7	3
335	все время	1	3
336	что она	5	3
337	что именно	2	3
338	к ее	1	3
339	только не	1	3
340	по природе	1	3
341	но еще	4	3
342	ведь есть	1	3
343	с точки	16	3
344	одно из	3	3
345	в следующем	2	3
346	связи с	8	3
347	но он	2	3
348	не знает	4	3
349	в которой	7	3
350	к чему	1	3
351	что не	10	3
352	из уст	1	3
353	было ясно	1	3
354	характер и	2	3
355	в связи	4	3
356	между ними	2	3
357	же как	3	3
358	и это	3	3
359	сих пор	5	3
360	должен был	1	3
361	могли бы	4	3
362	но как	2	3
363	а с	3	3
364	при отсутствии	2	3
365	природе своей	1	3
366	и что	11	3
367	можно было	14	3
368	иметь в	1	3
369	не просто	7	3
370	первого и	1	3
371	первом случае	1	3
372	желания в	1	3
373	о его	1	3
374	бы быть	1	3
375	а как	1	3
376	здесь мы	2	3
377	события в	1	3
378	или иного	5	3
379	в него	1	3
380	до сих	5	3
381	а теперь	1	3
382	он уже	1	3
383	я уже	2	3
384	по определению	1	3
385	через посредство	3	3
386	освободиться от	1	3
387	свою жизнь	1	3
388	различного рода	1	3
389	интерес к	1	3
390	то они	1	3
391	нам в	1	3
392	с таким	1	3
393	обращается к	1	3
394	и т	62	3
395	приводит к	3	3
396	бы не	1	3
397	зависимости от	9	3
398	говорить и	2	3
399	своей жизни	1	3
400	чехов не	1	3
401	еще и	7	3
402	и другая	1	3
403	что мы	6	3
404	как на	4	3
405	в роли	1	3
406	быть не	2	3
407	и тогда	4	3
408	речь идет	4	3
409	подобного рода	4	3
410	случае с	1	3
411	было и	1	3
412	а лишь	1	3
413	тем же	2	3
414	той же	5	3
415	одной из	1	3
416	до конца	3	3
417	всякий раз	1	3
418	на этот	4	3
419	но это	4	3
420	и после	1	3
421	собственно говоря	1	3
422	как к	2	3
423	и уж	1	3
424	и вот	4	3
425	от которого	1	3
426	он и	1	3
427	же не	1	3
428	чем он	1	3
429	этом в	2	3
430	все равно	4	3
431	в виде	1	3
432	этого не	5	3
433	дело в	2	3
434	как она	1	3
435	не подлежит	1	3
436	этот раз	1	3
437	все эти	17	3
438	на фоне	3	3
439	со своей	1	3
440	по его	1	3
441	должен быть	8	3
442	и потому	6	3
443	того или	6	3
444	только к	2	3
445	а его	1	3
446	его не	1	3
447	дело не	4	3
448	связано с	3	3
449	позволяет нам	1	3
450	во второй	1	3
451	не следует	6	3
452	идет о	3	3
453	лишь в	6	3
454	для обозначения	2	3
455	и только	2	3
456	ли в	3	3
457	случае в	1	2
458	мы и	1	2
459	которая в	1	2
460	еще более	1	2
461	на второй	1	2
462	простой и	1	2
463	какой бы	1	2
464	те же	1	2
465	проникновения в	1	2
466	язык как	9	2
467	в году	3	2
468	нас в	1	2
469	с той	2	2
470	случае он	1	2
471	другой стороны	12	2
472	быть может	1	2
473	лишь с	3	2
474	чтобы в	2	2
475	более или	3	2
476	но все	5	2
477	жизнь в	2	2
478	в некотором	1	2
479	целый ряд	8	2
480	иначе как	2	2
481	тем что	9	2
482	и делает	1	2
483	внимание к	1	2
484	большей или	2	2
485	тем или	1	2
486	другое дело	2	2
487	достоевского и	2	2
488	в это	3	2
489	как только	2	2
490	на первый	1	2
491	казалось бы	5	2
492	на мой	2	2
493	шире и	1	2
494	было в	2	2
495	в действительности	2	2
496	раз и	1	2
497	с помощью	12	2
498	когда она	1	2
499	превращается в	4	2
500	на своего	2	2
501	можно ли	6	2
502	ровным счетом	1	2
503	видно что	2	2
504	и еще	4	2
505	то чтобы	1	2
506	в контексте	2	2
507	вовсе не	18	2
508	не имел	1	2
509	именно так	2	2
510	быть в	2	2
511	к которому	3	2
512	слово не	1	2
513	тем это	1	2
514	в системе	3	2
515	бы в	8	2
516	того же	6	2
517	в обращении	1	2
518	что обычно	1	2
519	или иным	1	2
520	той мере	6	2
521	и мы	2	2
522	к их	1	2
523	что иное	2	2
524	к одному	2	2
525	похожи на	1	2
526	должно быть	6	2
527	время в	2	2
528	о событии	1	2
529	слов в	5	2
530	по мнению	1	2
531	теперь и	1	2
532	столько же	1	2
533	будто бы	3	2
534	одним из	2	2
535	по аналогии	1	2
536	быть только	3	2
537	очевидно что	4	2
538	легкой руки	1	2
539	этом последнем	1	2
540	как говорит	1	2
541	в последние	1	2
542	ясно что	7	2
543	думать о	1	2
544	также в	1	2
545	вследствие того	2	2
546	не есть	4	2
547	в двух	1	2
548	себе и	3	2
549	есть своя	1	2
550	в других	1	2
551	во всех	1	2
552	только от	1	2
553	смысл и	5	2
554	мы можем	2	2
555	мой взгляд	2	2
556	всю свою	1	2
557	мы способны	1	2
558	этой своей	1	2
559	сами по	2	2
560	с легкой	1	2
561	так что	5	2
562	является его	1	2
563	оно и	1	2
564	если же	1	2
565	одно и	1	2
566	и является	4	2
567	все те	3	2
568	даже не	1	2
569	также не	1	2
570	сомневаться в	1	2
571	она была	1	2
572	того кто	1	2
573	т п	39	2
574	его как	1	2
575	внимание и	2	2
576	могут быть	5	2
577	и есть	3	2
578	мы будем	1	2
579	с которым	1	2
580	в общем	4	2
581	о роли	2	2
582	с языком	2	2
583	одного и	2	2
584	и ничего	1	2
585	и сами	2	2
586	себя но	1	2
587	любви и	1	2
588	в особенности	6	2
589	эта фраза	2	2
590	в кругу	1	2
591	а потому	6	2
592	та же	1	2
593	они и	1	2
594	если в	2	2
595	и прочих	2	2
596	должна быть	6	2
597	но также	6	2
598	одному из	1	2
599	в сущности	11	2
600	давно уже	2	2
601	из которых	3	2
602	утверждает что	1	2
603	для них	2	2
604	следует искать	1	2
605	себе не	1	2
606	все то	1	2
607	и одновременно	1	2
608	в россии	1	2
609	начинается так	1	2
610	значения и	1	2
611	в процессе	1	2
612	присутствует в	1	2
613	как о	2	2
614	у читателя	1	2
615	слово но	1	2
616	это время	1	2
617	в которых	8	2
618	так называемая	2	2
619	не до	1	2
620	том смысле	2	2
621	не своим	1	2
622	в каком	6	2
623	силу своей	1	2
624	это и	6	2
625	его и	1	2
626	по своим	2	2
627	своей собственной	3	2
628	в историю	1	2
629	более чем	1	2
630	зрения как	1	2
631	это все	2	2
632	них как	1	2
633	после смерти	1	2
634	слова и	8	2
635	всего на	1	2
636	что же	11	2
637	переход от	4	2
638	в данной	1	2
639	она может	1	2
640	и во	1	2
641	именно то	1	2
642	он может	1	2
643	только с	1	2
644	только потому	13	2
645	из него	1	2
646	значении слова	1	2
647	именно к	1	2
648	в более	2	2
649	не для	2	2
650	бы на	4	2
651	что с	2	2
652	все это	10	2
653	сознания и	1	2
654	а все	2	2
655	в их	3	2
656	счетом ничего	1	2
657	как именно	2	2
658	однако не	9	2
659	но с	2	2
660	это всегда	1	2
661	были подписаны	1	2
662	и более	3	2
663	жизни это	1	2
664	или иначе	4	2
665	ряде случаев	2	2
666	в организации	1	2
667	это еще	1	2
668	указывает на	2	2
669	в ряде	2	2
670	за которым	1	2
671	есть в	6	2
672	как можно	2	2
673	своего существования	1	2
674	к своему	2	2
675	по словам	1	2
676	не столь	1	2
677	но уже	6	2
678	в каждой	1	2
679	говорит об	1	2
680	или менее	3	2
681	и вообще	1	2
682	мере в	7	2
683	он говорит	1	2
684	слово это	11	2
685	субъекта и	1	2
686	обстоит дело	1	2
687	когда он	4	2
688	а по	1	2
689	говоря о	1	2
690	меньшей степени	2	2
691	чего же	1	2
692	признать что	1	2
693	на это	3	2
694	могло быть	1	2
695	отношение к	2	2
696	во многом	2	2
697	в литературном	1	2
698	ее из	1	2
699	и иные	1	2
700	это в	1	2
701	таким же	1	2
702	и действия	1	2
703	иное как	3	2
704	речь здесь	1	1
705	поскольку о	1	1
706	во всем	1	1
707	это на	1	1
708	они являются	1	1
709	видели в	1	1
710	было показано	1	1
711	не легко	1	1
712	тот ни	1	1
713	с которыми	1	1
714	обозначения различного	1	1
715	народов и	1	1
716	которые не	1	1
717	к этой	3	1
718	в общий	1	1
719	сколько к	1	1
720	тех кто	2	1
721	какой есть	1	1
722	каждого отдельного	1	1
723	случае мы	1	1
724	тем для	1	1
725	где о	1	1
726	многие его	1	1
727	без исключения	1	1
728	искусства это	1	1
729	любовь к	2	1
730	отношениях к	1	1
731	связанных между	1	1
732	из всех	1	1
733	в разных	2	1
734	именно она	1	1
735	тем как	1	1
736	и стало	1	1
737	в большей	2	1
738	мысли и	1	1
739	привести к	1	1
740	сам автор	1	1
741	не как	2	1
742	и говорить	1	1
743	иначе но	1	1
744	одна за	1	1
745	но смысл	1	1
746	более широкий	1	1
747	его от	1	1
748	то не	2	1
749	в живом	2	1
750	но что	3	1
751	что слово	6	1
752	среди других	1	1
753	характерного и	1	1
754	которая была	1	1
755	связь с	1	1
756	их не	1	1
757	значение это	1	1
758	по пути	2	1
759	в духе	3	1
760	зрения вполне	1	1
761	стороне от	1	1
762	и этот	1	1
763	лет в	1	1
764	выглядит в	1	1
765	знание языка	3	1
766	русских ведомостей	1	1
767	как об	2	1
768	естественно не	1	1
769	слова с	2	1
770	связана с	1	1
771	порядка и	1	1
772	представление о	3	1
773	к другим	1	1
774	отношением к	1	1
775	том или	1	1
776	и должен	1	1
777	в корне	1	1
778	мысли о	1	1
779	на эту	2	1
780	подлинный смысл	1	1
781	например что	2	1
782	и социально	1	1
783	человеческой речи	1	1
784	но у	1	1
785	отличается от	2	1
786	поскольку он	1	1
787	и слово	1	1
788	которую всякий	1	1
789	в письме	1	1
790	так например	3	1
791	относиться к	1	1
792	себе представить	2	1
793	на материале	1	1
794	особенности в	1	1
795	словами как	1	1
796	с этим	6	1
797	является их	1	1
798	действия и	2	1
799	во все	2	1
800	как справедливо	1	1
801	на этой	4	1
802	сразу же	1	1
803	сказал я	1	1
804	когда на	1	1
805	что этот	2	1
806	уже до	1	1
807	следовало бы	2	1
808	вопрос о	11	1
809	тех слов	1	1
810	как принцип	1	1
811	нельзя было	2	1
812	соответствии со	1	1
813	имеет право	1	1
814	и мысли	2	1
815	он был	1	1
816	на следующем	1	1
817	мы увидим	3	1
818	отсюда и	1	1
819	их отношений	1	1
820	трудно было	2	1
821	понимается в	1	1
822	важное и	1	1
823	но во	1	1
824	языка например	1	1
825	но эти	1	1
826	во многих	3	1
827	действительно так	1	1
828	что вся	2	1
829	а когда	1	1
830	правда и	1	1
831	общения и	2	1
832	втором случае	2	1
833	в различных	1	1
834	возможен только	1	1
835	обращаясь к	1	1
836	для данного	2	1
837	есть продукт	2	1
838	в сторону	2	1
839	определяется его	1	1
840	что речь	1	1
841	и те	1	1
842	что еще	1	1
843	не что	2	1
844	что ее	1	1
845	на практике	3	1
846	даже с	1	1
847	за рамки	3	1
848	о нашей	1	1
849	не лишним	1	1
850	указания на	3	1
851	всего что	2	1
852	другом отношении	1	1
853	право говорить	3	1
854	бы совершенно	1	1
855	не становится	1	1
856	думал о	1	1
857	и конкретном	2	1
858	за другой	1	1
859	новых для	1	1
860	а сам	1	1
861	следующим образом	1	1
862	языка как	7	1
863	это так	2	1
864	эти конструкции	1	1
865	как я	2	1
866	в одной	1	1
867	что все	6	1
868	не умеет	1	1
869	результате ли	1	1
870	совершенно прав	1	1
871	момент в	1	1
872	речь о	1	1
873	именно с	3	1
874	от другой	1	1
875	в противном	2	1
876	от себя	3	1
877	эти не	1	1
878	и н	1	1
879	что даже	2	1
880	она уже	1	1
881	весьма точной	1	1
882	каким был	1	1
883	в структуре	3	1
884	нет никаких	1	1
885	из живой	1	1
886	она есть	2	1
887	важно что	1	1
888	но так	2	1
889	понимаю не	1	1
890	этом же	1	1
891	формируется в	1	1
892	это своего	1	1
893	смысле как	1	1
894	не то	1	1
895	свое собственное	1	1
896	вся эта	2	1
897	перед нею	1	1
898	гораздо более	6	1
899	бы то	1	1
900	чтобы сделать	1	1
901	по адресу	1	1
902	она и	1	1
903	возвращение к	1	1
904	хотелось бы	2	1
905	последние десятилетия	1	1
906	сказать и	1	1
907	здесь нет	1	1
908	первого из	1	1
909	о слове	2	1
910	такому пониманию	1	1
911	слушателей в	1	1
912	на пороге	1	1
913	как средство	1	1
914	указать на	5	1
915	становится для	1	1
916	случайное и	1	1
917	в состоянии	2	1
918	говорящий и	1	1
919	с воспоминаниями	1	1
920	мы знаем	3	1
921	смысле в	1	1
922	получает в	1	1
923	более глубоко	1	1
924	в воспитании	1	1
925	ни было	1	1
926	качестве нового	1	1
927	стр или	1	1
928	лишь после	1	1
929	лучше чем	1	1
930	предмет своего	1	1
931	самих этих	1	1
932	аналогии с	3	1
933	система языка	1	1
934	xix века	5	1
935	своей точки	1	1
936	наше внимание	1	1
937	в каждый	1	1
938	по содержанию	1	1
939	не годится	1	1
940	что между	2	1
941	в середине	1	1
942	его в	1	1
943	говорит он	1	1
944	ни в	3	1
945	смысл данного	1	1
946	как же	1	1
947	бы рассказать	1	1
948	о возможности	2	1
949	чем собственно	1	1
950	уж это	2	1
951	и говорит	2	1
952	отделаться от	1	1
953	что за	3	1
954	что история	2	1
955	это социальная	1	1
956	следует рассматривать	1	1
957	тех же	2	1
958	собой и	1	1
959	чтобы определить	1	1
960	который по	2	1
961	пример из	2	1
962	знания о	2	1
963	в атмосфере	2	1
964	данной ситуации	1	1
965	с одним	1	1
966	но ведь	3	1
967	большею частью	1	1
968	лишь на	1	1
969	некоторого общего	1	1
970	следует понимать	1	1
971	как во	1	1
972	большинстве случаев	3	1
973	для человеческого	1	1
974	еще можно	1	1
975	из четырех	1	1
976	образом для	1	1
977	в живой	1	1
978	говоря об	2	1
979	письме к	2	1
980	о которых	2	1
981	же касается	4	1
982	что только	2	1
983	а только	10	1
984	из одного	3	1
985	имеют для	1	1
986	не нужно	1	1
987	полагает что	1	1
988	конечном итоге	2	1
989	и понимание	1	1
990	и своей	1	1
991	на событие	2	1
992	как сказано	1	1
993	вопроса о	7	1
994	чтобы понять	1	1
995	нас есть	2	1
996	я был	1	1
997	именно как	1	1
998	не понимают	1	1
999	в уста	1	1
1000	слово есть	1	1
1001	сознания а	1	1
1002	отнестись к	2	1
1003	и иным	1	1
1004	как следует	1	1
1005	ним было	1	1
1006	нами по	1	1
1007	на этом	4	1
1008	к слову	2	1
1009	становится и	1	1
1010	данный момент	3	1
1011	предполагает что	2	1
1012	ли это	4	1
1013	ср в	2	1
1014	мы уже	1	1
1015	которой и	2	1
1016	случаев в	1	1
1017	английский язык	1	1
1018	зрения в	2	1
1019	не тот	1	1
1020	лишь что	1	1
1021	собеседника и	1	1
1022	то ни	2	1
1023	совсем не	1	1
1024	так называемую	1	1
1025	с какой	1	1
1026	эти слова	1	1
1027	отношение между	1	1
1028	или же	3	1
1029	так называемые	5	1
1030	художественной литературе	1	1
1031	это по	2	1
1032	в развитии	1	1
1033	мы были	1	1
1034	слышит или	1	1
1035	если б	2	1
1036	и смысла	1	1
1037	семантическая опустошенность	1	1
1038	что эта	1	1
1039	напомню что	1	1
1040	здесь однако	1	1
1041	основу его	1	1
1042	ситуации к	1	1
1043	сущности говоря	1	1
1044	в тех	4	1
1045	вспомним что	1	1
1046	потенциальные возможности	1	1
1047	тем и	1	1
1048	это дух	2	1
1049	никаких оснований	2	1
1050	категории в	1	1
1051	этом смысле	8	1
1052	что смысл	1	1
1053	этот вопрос	7	1
1054	с головой	1	1
1055	известно по	1	1
1056	значения в	2	1
1057	то или	3	1
1058	но тут	1	1
1059	должны были	1	1
1060	или иное	2	1
1061	его борьбы	1	1
1062	в самой	6	1
1063	это действительно	2	1
1064	и возникает	1	1
1065	значение и	2	1
1066	на некоторые	1	1
1067	или меньшей	2	1
1068	истории и	1	1
1069	где слово	1	1
1070	вторая часть	1	1
1071	целом и	2	1
1072	это вовсе	1	1
1073	на который	2	1
1074	чтобы рассказать	1	1
1075	что для	3	1
1076	слово со	1	1
1077	или о	2	1
1078	писателя как	1	1
1079	приводят к	1	1
1080	которое мы	1	1
1081	них не	1	1
1082	речь хотя	1	1
1083	был в	2	1
1084	например о	1	1
1085	вовсе еще	1	1
1086	если они	1	1
1087	иной раз	2	1
1088	повседневной жизни	1	1
1089	есть все	1	1
1090	взглянуть на	2	1
1091	вот и	1	1
1092	речи и	8	1
1093	в данный	2	1
1094	его к	5	1
1095	слова как	5	1
1096	иной уклад	1	1
1097	там где	7	1
1098	вот он	1	1
1099	как семантической	2	1
1100	и пребывает	1	1
1101	не скучно	1	1
1102	а главное	3	1
1103	нам только	1	1
1104	охарактеризовать как	1	1
1105	ни другой	1	1
1106	так или	3	1
1107	с естественным	1	1
1108	чтобы не	1	1
1109	прежде чем	1	1
1110	если это	1	1
1111	понять что	1	1
1112	мы видели	3	1
1113	читателя на	1	1
1114	бы ошибочно	1	1
1115	этого термина	4	1
1116	на жизнь	1	1
1117	то два	1	1
1118	за ее	1	1
1119	средств в	1	1
1120	немного в	1	1
1121	явно не	1	1
1122	мере того	3	1
1123	в последнем	2	1
1124	его мнению	1	1
1125	как с	2	1
1126	речи но	2	1
1127	и сейчас	3	1
1128	как содержание	1	1
1129	представляется возможным	1	1
1130	в случаях	1	1
1131	с и	1	1
1132	следует ли	1	1
1133	которых мы	2	1
1134	был бы	4	1
1135	с такой	1	1
1136	из таких	1	1
1137	и должно	2	1
1138	была бы	5	1
1139	речь как	1	1
1140	говорит и	1	1
1141	рассказать о	1	1
1142	в свое	4	1
1143	с тем	5	1
1144	сто лет	1	1
1145	сам по	1	1
1146	не приходится	2	1
1147	не исчерпывается	1	1
1148	этот не	2	1
1149	зависит не	1	1
1150	поэтому в	1	1
1151	со смыслом	1	1
1152	в теоретической	1	1
1153	из того	1	1
1154	речи как	1	1
1155	ни тот	1	1
1156	их как	2	1
1157	гораздо раньше	1	1
1158	средствам и	1	1
1159	он несет	1	1
1160	в отношении	2	1
1161	кухни и	1	1
1162	однако он	2	1
1163	автор в	1	1
1164	выбирать между	1	1
1165	на минуту	1	1
1166	не могут	5	1
1167	в плоскости	2	1
1168	и строго	1	1
1169	будто и	1	1
1170	этой точки	4	1
1171	вместо того	1	1
1172	с этого	1	1
1173	здесь всегда	1	1
1174	не более	1	1
1175	выше я	1	1
1176	однако что	1	1
1177	строгом смысле	1	1
1178	по преимуществу	3	1
1179	легко и	1	1
1180	в большинстве	3	1
1181	содержание и	5	1
1182	не люблю	1	1
1183	значения как	1	1
1184	одно слово	1	1
1185	обозначить как	1	1
1186	имеет дело	1	1
1187	лишь к	2	1
1188	но никогда	1	1
1189	же слово	2	1
1190	и лишает	1	1
1191	живой речи	1	1
1192	отношения к	2	1
1193	которые к	1	1
1194	к которым	1	1
1195	пор еще	1	1
1196	мы встречаемся	1	1
1197	как не	4	1
1198	и так	1	1
1199	для жанра	1	1
1200	тонкий яд	1	1
1201	себя и	1	1
1202	это всего	2	1
1203	если можно	1	1
1204	сравнению с	1	1
1205	именно поэтому	2	1
1206	которого не	2	1
1207	друг от	1	1
1208	имеет здесь	1	1
1209	после книги	1	1
1210	весть о	1	1
1211	что вообще	1	1
1212	должен обратиться	1	1
1213	редко и	1	1
1214	по крайней	11	1
1215	так невозможно	1	1
1216	к той	1	1
1217	который и	1	1
1218	в разработке	1	1
1219	или ином	1	1
1220	своим внутренним	1	1
1221	но оно	2	1
1222	все они	1	1
1223	совершенно не	4	1
1224	не правда	2	1
1225	языка и	16	1
1226	в греческой	2	1
1227	он понял	1	1
1228	имена с	1	1
1229	пушкина как	1	1
1230	роли и	1	1
1231	совпадает с	1	1
1232	относится к	3	1
1233	не раз	3	1
1234	не должно	2	1
1235	на основе	2	1
1236	по сравнению	3	1
1237	этом своем	1	1
1238	это только	5	1
1239	из его	1	1
1240	это ее	1	1
1241	фраза из	3	1
1242	столько к	1	1
1243	субъекта в	1	1
1244	не у	1	1
1245	и теперь	1	1
1246	время есть	1	1
1247	что если	4	1
1248	каждой из	1	1
1249	в смысловой	1	1
1250	именно на	1	1
1251	для меня	1	1
1252	то все	1	1
1253	и вся	1	1
1254	первом и	1	1
1255	смысл который	1	1
1256	отношении к	1	1
1257	слов и	2	1
1258	впрочем и	1	1
1259	внимания на	1	1
1260	художественной литературы	1	1
1261	так легко	1	1
1262	он есть	3	1
1263	еще один	3	1
1264	литературы в	1	1
1265	как свой	1	1
1266	образом не	1	1
1267	жизни по	1	1
1268	претендовать на	1	1
1269	чем с	1	1
1270	на более	3	1
1271	времени его	1	1
1272	что здесь	1	1
1273	заметить что	1	1
1274	нет и	1	1
1275	знать в	1	1
1276	языком в	1	1
1277	доверием к	1	1
1278	на осуществление	1	1
1279	рассказа что	1	1
1280	моя мысль	1	1
1281	при котором	1	1
1282	из истории	1	1
1283	ведь каждый	1	1
1284	нам и	1	1
1285	не знаем	1	1
1286	то она	2	1
1287	автором в	1	1
1288	два слова	1	1
1289	характерное для	1	1
1290	нельзя забывать	1	1
1291	этого слова	8	1
1292	деле в	1	1
1293	со словом	3	1
1294	определяется не	1	1
1295	т д	21	1
1296	главным образом	3	1
1297	у них	1	1
1298	не из	1	1
1299	мысли с	1	1
1300	только о	3	1
1301	моментов в	1	1
1302	тот же	7	1
1303	действующего лица	1	1
1304	с того	1	1
1305	человека но	1	1
1306	что есть	1	1
1307	к началу	1	1
1308	что автор	1	1
