N	3gram	Bakhtin_Fr	StatiiOP
186	что в них	1	1
187	он не понимает	1	1
188	в первой книге	3	1
189	языка и стиля	1	1
190	в своем романе	3	1
191	так как его	1	1
192	и нуждается в	1	1
193	во всей мировой	1	1
194	потому что не	1	1
195	настоящее время можно	1	1
196	в высшей степени	1	1
197	и не хочет	1	1
198	там где нет	1	1
199	но как раз	2	1
200	на историческом материале	1	1
201	это вовсе не	2	1
202	только то что	2	1
203	мы находим и	1	1
204	для всей эпохи	1	1
205	всей мировой литературе	1	1
206	на себе печать	1	1
207	с рядом других	1	1
208	имея в виду	1	1
209	и не может	1	1
210	что в то	1	1
211	в последних двух	1	1
212	само собой разумеется	1	1
213	сих пор не	1	1
214	и в отдельных	1	1
215	к действительности и	1	1
216	это может быть	1	1
217	на иностранные языки	1	1
218	там где эта	1	1
219	влияние на его	1	1
220	в значительной мере	1	1
221	внимание только на	1	1
222	еще и в	1	1
223	никакому сомнению что	2	1
224	именно там где	1	1
225	только в его	1	1
226	в этом же	1	1
227	до конца в	2	1
228	в какой-то степени	1	1
229	вышедшая в году	1	1
230	и в особенности	1	1
231	своего времени была	1	1
232	несет на себе	1	1
233	и в отношении	1	1
234	больше чем кажется	1	1
235	но и не	1	1
236	но дело в	1	1
237	и не было	2	1
238	эпохи и в	1	1
239	не всегда можно	1	1
240	будто бы склонен	1	1
241	и той же	2	1
242	том же году	1	1
243	и так сказать	2	1
244	связи с этим	1	1
245	то есть с	1	1
246	xviii и xix	1	1
247	чем она была	1	1
248	из самых замечательных	1	1
249	известно что эта	1	1
250	в комментариях к	1	1
251	в узком смысле	2	1
252	то что тот	2	1
253	наших дней еще	1	1
254	и в частности	1	1
255	после его смерти	1	1
256	именно в этом	1	1
257	так сказать классической	1	1
258	вовсе не была	1	1
259	вот это место	2	1
260	что человек с	1	1
261	и во всей	2	1
262	гораздо больше чем	1	1
263	атмосферу в которой	1	1
264	одной и той	2	1
265	начиная с года	1	1
266	но в плане	1	1
267	научной работы над	1	1
268	большую роль в	1	1
269	и его современников	3	1
270	сих пор еще	2	1
271	сказать несколько слов	1	1
272	оно свидетельствует о	1	1
273	он не мог	1	1
274	это есть ее	1	1
275	же время оно	1	1
276	этот образ был	1	1
277	для этого прежде	1	1
278	существенно связан с	1	1
279	жизни и смерти	2	1
280	в течение почти	1	1
281	во второй половине	1	1
282	полным правом можно	1	1
283	об этом в	1	1
284	как это делает	1	1
285	в таких случаях	1	1
286	в общем не	1	1
287	и по этому	1	1
288	в прошлом но	1	1
289	его эпохи и	1	1
290	также и в	1	1
291	все что было	1	1
292	как он был	1	1
293	всегда в той	1	1
294	на смертном одре	1	1
295	к жизни и	1	1
296	и его эпохи	1	1
