N	2gram	Tiupa_Hudo	Narrotol
1249	личности увиденной	1	1
1250	ранее представленные	1	1
1251	вглядывается в	1	1
1252	к этой	4	1
1253	самоопределения при	1	1
1254	целуя его	1	1
1255	в такое	1	1
1256	в общий	1	1
1257	тех кто	2	1
1258	слышит и	1	1
1259	и люди	1	1
1260	как хотелось	1	1
1261	целого не	1	1
1262	как вдруг	1	1
1263	какой есть	1	1
1264	ознаменовано фразой	1	1
1265	особенные мысли	1	1
1266	пытается выстроить	1	1
1267	каждого отдельного	3	1
1268	всей жизни	1	1
1269	слышит их	1	1
1270	репликами со	1	1
1271	уж пронюхали	1	1
1272	искусства это	1	1
1273	литература xx	1	1
1274	любовь к	1	1
1275	ли найдется	1	1
1276	отношениях к	1	1
1277	ведь ему	1	1
1278	интроспективно именно	1	1
1279	другим я	1	1
1280	тарабарщина в	1	1
1281	жизнь которая	2	1
1282	творческом наследии	1	1
1283	и откуда	1	1
1284	беликова не	1	1
1285	разнородных строя	1	1
1286	фразы после	1	1
1287	с самим	2	1
1288	будет не	1	1
1289	анекдот и	4	1
1290	некоторого я	1	1
1291	субъекта интереса	1	1
1292	высокая иносказательность	1	1
1293	к торгам	1	1
1294	эта новая	1	1
1295	а визит	1	1
1296	времени рассказа	1	1
1297	накануне поразившую	1	1
1298	одерживает практическую	1	1
1299	в разных	1	1
1300	женщин и	1	1
1301	не имеющее	1	1
1302	рассказа это	3	1
1303	этот момент	3	1
1304	персонажа не	1	1
1305	жизни есть	1	1
1306	самое важное	1	1
1307	тем как	2	1
1308	интерес гурова	1	1
1309	старика очень	1	1
1310	и стало	1	1
1311	я поэтому	1	1
1312	в ореанде	2	1
1313	бытия на	3	1
1314	волчаниновых упоенно	1	1
1315	это точка	1	1
1316	боли в	1	1
1317	данного социально-бытового	1	1
1318	это обычно	1	1
1319	ситуации если	1	1
1320	будто даже	1	1
1321	речи второй	1	1
1322	мысли и	2	1
1323	у его	2	1
1324	в дом	1	1
1325	человек есть	1	1
1326	себя ту	1	1
1327	не испытывая	1	1
1328	зиждется на	1	1
1329	рассказчике дома	1	1
1330	его утопически-нигилистических	1	1
1331	не как	3	1
1332	так можно	1	1
1333	мысль накануне	1	1
1334	о свободе	1	1
1335	ветер стих	1	1
1336	что человек	1	1
1337	небесная святители-угодники	1	1
1338	время не	1	1
1339	это нужно	1	1
1340	что душевная	1	1
1341	отвечающее своему	1	1
1342	адресу отставной	1	1
1343	бежал белый	1	1
1344	полярностей чтобы	1	1
1345	социальная обособленность	1	1
1346	верю в	1	1
1347	восходящая к	1	1
1348	красивое поэтическое	1	1
1349	критика посещало	1	1
1350	завоеванное реалистическим	1	1
1351	произведения а	1	1
1352	выражающим мысли	1	1
1353	но смысл	1	1
1354	существования характерным	1	1
1355	с машей	1	1
1356	извне и	1	1
1357	корову на	1	1
1358	двадцати пяти	1	1
1359	субъекта жизни	1	1
1360	обновленного преобразившегося	1	1
1361	таков в	1	1
1362	и глядел	1	1
1363	остается непрочитанным	1	1
1364	своей дочерью	1	1
1365	пыли чернильница	1	1
1366	о назначении	1	1
1367	номере гурова	1	1
1368	обстоятельствам и	1	1
1369	уже [...]	1	1
1370	его от	1	1
1371	правда ли?	1	1
1372	с тайной	1	1
1373	персонажа прочно	1	1
1374	чужому я	2	1
1375	хотелось быть	1	1
1376	но изнутри	1	1
1377	рассказ же	1	1
1378	открывается подспудная	1	1
1379	ее то	1	1
1380	противоречие с	4	1
1381	ежедневно встречает	1	1
1382	для всех	1	1
1383	живет у	1	1
1384	бахус приобретает	1	1
1385	преодолевший сиротство	1	1
1386	избрать предпочтительнее	1	1
1387	озадачена а	1	1
1388	и уважать	1	1
1389	бы место	1	1
1390	данности и	2	1
1391	пронюхали подлецы	1	1
1392	или многих	1	1
1393	а анна	1	1
1394	свежий генерал	1	1
1395	прав так	1	1
1396	среди других	3	1
1397	характерного и	1	1
1398	зимних ночах	1	1
1399	земца [...]	1	1
1400	генералом и	1	1
1401	отметим что	2	1
1402	которая была	2	1
1403	связи к	1	1
1404	же мыслима	1	1
1405	быть найден	1	1
1406	таком чтении	1	1
1407	постепенно снята	1	1
1408	собственно художественной	1	1
1409	их не	1	1
1410	в рассказчике	1	1
1411	где-нибудь в	1	1
1412	я героя	2	1
1413	театре самое	1	1
1414	акцентирует этот	1	1
1415	рода нерассказанный	1	1
1416	установки на	2	1
1417	в предыдущей	3	1
1418	правильность лиды	1	1
1419	не мотивировано	2	1
1420	глазами гурова	1	1
1421	историческом так	1	1
1422	в непонятный	1	1
1423	по пути	1	1
1424	запылившаяся чернильница	1	1
1425	в духе	6	1
1426	став женой	2	1
1427	саду и	1	1
1428	она из	2	1
1429	воображения читателя	1	1
1430	между характером	1	1
1431	на которых	1	1
1432	поступает мыслит	1	1
1433	стороне от	1	1
1434	перенесенным на	1	1
1435	без другого	2	1
1436	поведения и	1	1
1437	из двух	1	1
1438	учителя словесности	1	1
1439	ни одна	2	1
1440	срастаясь с	1	1
1441	относится и	1	1
1442	только когда	1	1
1443	чем закончить	1	1
1444	темной родинкой	1	1
1445	чтобы за	1	1
1446	и этот	1	1
1447	на мир	1	1
1448	веры не	1	1
1449	навсегда социальная	1	1
1450	особенный мир	1	1
1451	снегу навалило	1	1
1452	класса а	1	1
1453	серьезности было	1	1
1454	личного в	1	1
1455	карикатурную нелепицу	1	1
1456	вопреки лессингу	1	1
1457	абсурдная серая	1	1
1458	может во	1	1
1459	каждому характерное	1	1
1460	встречи двух	1	1
1461	слово шляпа	1	1
1462	противоречивой автономии	1	1
1463	на свою	1	1
1464	знакомимся с	1	1
1465	только земца	1	1
1466	как об	1	1
1467	свою вешалку	1	1
1468	испытывает чувство	1	1
1469	же огонек	1	1
1470	объект новое	1	1
1471	самых неблагоприятных	1	1
1472	рассуждений совершенно	1	1
1473	больной в	1	1
1474	план повествования	1	1
1475	связана с	1	1
1476	характер есть	1	1
1477	чернильница при	1	1
1478	частых посещений	1	1
1479	у людей	1	1
1480	жизни видит	1	1
1481	способность соединять	1	1
1482	ним искренне	1	1
1483	над своею	1	1
1484	лиды резко	1	1
1485	читатель относится	1	1
1486	постичь чужую	1	1
1487	эпохи просматривался	1	1
1488	художник же	1	1
1489	не вызывало	1	1
1490	самом егоре	1	1
1491	поэта избрать	1	1
1492	приедет сюда	1	1
1493	действующих лица	1	1
1494	это опять-таки	1	1
1495	определению с	1	1
1496	в ноги	1	1
1497	см в	1	1
1498	к другим	1	1
1499	себя пепел	1	1
1500	ибо живой	1	1
1501	самого гурова	1	1
1502	себя лично	1	1
1503	внутренняя цельность	1	1
1504	наделен личной	1	1
1505	дома пахнет	1	1
1506	самому и	1	1
1507	заполнен мертвыми	1	1
1508	произнести ни	1	1
1509	родные люди	1	1
1510	в корне	1	1
1511	перекликаясь друг	1	1
1512	других характер	1	1
1513	его на	1	1
1514	росы весь	1	1
1515	отставной солдат	1	1
1516	и собачка	1	1
1517	не внесоциально	1	1
1518	бы стать	1	1
1519	собачка желтенькая	2	1
1520	женитьба никитина	1	1
1521	противостоит как	1	1
1522	учить это	1	1
1523	одном лишь	1	1
1524	случай по	1	1
1525	оставляет места	1	1
1526	субъектом воли	1	1
1527	второй царица	1	1
1528	интересен не	1	1
1529	и внутренне	3	1
1530	сад и	1	1
1531	чиновник бездарный	1	1
1532	влиятельной в	1	1
1533	приходит в	2	1
1534	выразить это	1	1
1535	настаивает на	1	1
1536	у которого	2	1
1537	форма общечеловеческого	1	1
1538	следующем эпизоде	1	1
1539	фигура старика	1	1
1540	ее характером	1	1
1541	такая скука	1	1
1542	другому как	1	1
1543	он чрезмерно	1	1
1544	отбита эта	1	1
1545	здесь именно	1	1
1546	теперь снегу	1	1
1547	дочери их	1	1
1548	мысли о	3	1
1549	ему по	1	1
1550	судим по	1	1
1551	единую и	1	1
1552	писание письма	1	1
1553	психологическом есть	1	1
1554	героя внутренние	1	1
1555	она появляется	1	1
1556	себе момент	2	1
1557	ее характеру	1	1
1558	жизни ее	1	1
1559	всю ночь	3	1
1560	а над	1	1
1561	подлинный смысл	1	1
1562	например что	1	1
1563	шляпа в	1	1
1564	это отдельные	1	1
1565	где конкретно-историческая	1	1
1566	их за	1	1
1567	мысли словами	1	1
1568	уравнивала рядового	1	1
1569	за голову	1	1
1570	невежеству и	1	1
1571	бьется сердце	1	1
1572	щеки на	1	1
1573	героя со	1	1
1574	лиды уязвима	1	1
1575	но у	2	1
1576	отличается от	1	1
1577	другой жизни	3	1
1578	серым солдатским	1	1
1579	улыбнуться он	1	1
1580	ответственности перед	2	1
1581	с коричневой	1	1
1582	мотивированным обстоятельствами	1	1
1583	а урок	1	1
1584	взаимно чуждых	1	1
1585	старик со	1	1
1586	случайные эпизоды	1	1
1587	священны для	1	1
1588	но [...]	1	1
1589	каких-то людей	1	1
1590	поскольку он	1	1
1591	я а	2	1
1592	школы легче	1	1
1593	и слово	1	1
1594	понятая объективно	1	1
1595	что листок	1	1
1596	наблюдаемое и	1	1
1597	не думал	1	1
1598	художественной персонологической	1	1
1599	притчи общечеловеческом	1	1
1600	личностности чеховского	1	1
1601	места времени	1	1
1602	сердце не	1	1
1603	святках это	1	1
1604	слушая его	1	1
1605	вообще обострен	1	1
1606	двух личностей	4	1
1607	тревожно бьется	1	1
1608	в устав	1	1
1609	видит особенный	1	1
1610	время выступает	1	1
1611	повторений диктуемой	1	1
1612	его началом	1	1
1613	наделяет обновленного	1	1
1614	ним звуков	1	1
1615	овнешненность исчерпанность	1	1
1616	подобные вопросы	1	1
1617	зрения внимание	1	1
1618	страницах рассказа	1	1
1619	умирает а	1	1
1620	открытие классического	1	1
1621	как ключевой	1	1
1622	делая окружающих	1	1
1623	которую всякий	1	1
1624	понять плачет	1	1
1625	мироотношение одушевленное	1	1
1626	в письме	1	1
1627	описания героев	1	1
1628	художественное произведение	1	1
1629	устав дисциплинарных	1	1
1630	характером но	1	1
1631	письмо которое	1	1
1632	то сердце	1	1
1633	достаточно сильна	1	1
1634	с мужем	2	1
1635	персонажа пожалуй	1	1
1636	а голова	1	1
1637	значительный вклад	1	1
1638	относиться к	1	1
1639	на печке	1	1
1640	обращение к	2	1
1641	нс как	1	1
1642	письма появляется	1	1
1643	отчетливее кристаллизуется	1	1
1644	пытаясь постичь	1	1
1645	иной личности	1	1
1646	не удается	1	1
1647	его межличностные	1	1
1648	восклицанием выражающим	1	1
1649	запоминает ответы	1	1
1650	на материале	1	1
1651	он стоял	1	1
1652	повседневного человеческого	1	1
1653	генерал ежедневно	1	1
1654	и смерти	4	1
1655	герой пытается	1	1
1656	себя героем	1	1
1657	словами как	1	1
1658	пробуждении у	1	1
1659	с этим	3	1
1660	и анекдот	1	1
1661	рисует героев	1	1
1662	живого рассказа	1	1
1663	излишней носил	1	1
1664	справедливо утверждает	1	1
1665	влияния суждений	1	1
1666	жизнь человека	1	1
1667	это от	1	1
1668	миров тем	1	1
1669	на рассвете	3	1
1670	гурову но	1	1
1671	изнутри своего	1	1
1672	самоактуализация составляет	1	1
1673	полная овнешненность	1	1
1674	а липовский	1	1
1675	к смыслу	1	1
1676	возможность неадаптивного	1	1
1677	его лица	1	1
1678	пожить пожить	1	1
1679	не служит	1	1
1680	строю о	1	1
1681	сказать про	1	1
1682	на холст	1	1
1683	чай в	1	1
1684	впаяны в	1	1
1685	родном углу	2	1
1686	н сухих	4	1
1687	и предполагает	1	1
1688	творчества в	1	1
1689	во все	1	1
1690	внутренним в	1	1
1691	что вернулась	1	1
1692	на этой	1	1
1693	способах благодаря	1	1
1694	если решительно	1	1
1695	сразу же	2	1
1696	мире не	2	1
1697	ли слово	1	1
1698	фиксируется на	1	1
1699	а порой	2	1
1700	на исходе	1	1
1701	его любовь	1	1
1702	от росы	1	1
1703	и ушел	2	1
1704	песни их	1	1
1705	аверинцева характер	1	1
1706	белеве или	1	1
1707	как срывало	1	1
1708	изображает писатель	1	1
1709	он творец	1	1
1710	не могли	1	1
1711	можно не	1	1
1712	сказал я	1	1
1713	лида для	1	1
1714	с классическим	1	1
1715	его существование	1	1
1716	лечить н	1	1
1717	что этот	1	1
1718	прислушался потом	1	1
1719	пейзажиста земца	1	1
1720	из толпы	3	1
1721	следовало бы	1	1
1722	вопрос о	2	1
1723	про него	1	1
1724	случайном казусе	1	1
1725	не другое	1	1
1726	свете став	1	1
1727	художника перед	1	1
1728	и психологическом	1	1
1729	можно догадаться	1	1
1730	характером личность	1	1
1731	поговорил с	1	1
1732	[...] все	1	1
1733	вполне осознается	1	1
1734	человека не	3	1
1735	нельзя было	2	1
1736	героя словно	1	1
1737	стоял так	1	1
1738	узнавая себя	1	1
1739	которое никак	1	1
1740	противоположных начал	1	1
1741	лидой не	1	1
1742	имеет право	1	1
1743	он был	1	1
1744	стараясь уловить	1	1
1745	неловкости моложавости	1	1
1746	профанации слова	1	1
1747	характер так	1	1
1748	перед лидой	1	1
1749	отсюда и	2	1
1750	дотолстовском романе	1	1
1751	тайны так	1	1
1752	жизни эта	2	1
1753	действительности как	1	1
1754	пожить и	1	1
1755	собой один	1	1
1756	характера великое	1	1
1757	пишет егор	1	1
1758	в строю	1	1
1759	чужое слово	1	1
1760	таков что	1	1
1761	стоял и	1	1
1762	трудно выразиться	1	1
1763	солдат в	1	1
1764	активность способна	1	1
1765	характерности к	1	1
1766	свои речи	1	1
1767	носил ли	1	1
1768	заданности характер	1	1
1769	концовке фразы	1	1
1770	земской деятельницы	1	1
1771	у верне	1	1
1772	в творчестве	4	1
1773	имеет в	1	1
1774	тип под	1	1
1775	степени противостоит	1	1
1776	первого абзаца	1	1
1777	гуров взглянул	1	1
1778	любовь изменила	1	1
1779	в пробуждении	1	1
1780	же авторского	1	1
1781	сытые красивые	1	1
1782	же итог	1	1
1783	исходном для	1	1
1784	ненавязчивые повторы	1	1
1785	с личной	1	1
1786	руки правда	1	1
1787	связи если	1	1
1788	важное и	1	1
1789	она терпит	1	1
1790	в кривенко	1	1
1791	быть реализована	1	1
1792	это его	1	1
1793	что сообщалось	1	1
1794	так словно	1	1
1795	но то	1	1
1796	обладает определенной	1	1
1797	выстроить в	1	1
1798	обсуждают проблему	1	1
1799	это главным	1	1
1800	одном как-то	1	1
1801	газетой января	1	1
1802	басни крылова	1	1
1803	субъективно только	1	1
1804	мудреца пророка	1	1
1805	из земли	1	1
1806	чуткий читатель	1	1
1807	свой тихий	1	1
1808	противоречиво сопряжена	1	1
1809	приходится к	1	1
1810	во многих	1	1
1811	истину и	1	1
1812	номера вместе	1	1
1813	заемности чехов	1	1
1814	решительно отказывается	1	1
1815	качестве функции	1	1
1816	реалисты изображали	1	1
1817	рассказами в	1	1
1818	из их	1	1
1819	хочется и	1	1
1820	в ладу	2	1
1821	проблематика идейного	1	1
1822	действительно так	1	1
1823	и возмущена	1	1
1824	романтиками так	1	1
1825	чужой дом	2	1
1826	как очень	1	1
1827	уже было	1	1
1828	т.п в	1	1
1829	писателю критике	1	1
1830	этой связи	5	1
1831	и напротив	1	1
1832	узнаем о	2	1
1833	в бреду	2	1
1834	так создавался	1	1
1835	соединяется с	1	1
1836	и разговорами	1	1
1837	не срастаясь	1	1
1838	на жалобу	1	1
1839	психологического анализа	1	1
1840	дли того	1	1
1841	и нечистая	1	1
1842	и воспитания	1	1
1843	движется нежели	1	1
1844	подумал никитин	1	1
1845	нею бежал	2	1
1846	люди без	1	1
1847	пахнет резедой	1	1
1848	уловить свою	1	1
1849	а когда	1	1
1850	черты характера	1	1
1851	характер обособляя	1	1
1852	с была	1	1
1853	которым в	2	1
1854	посещало подлинное	1	1
1855	к насмешливой	1	1
1856	жанровое слово	1	1
1857	свете нет	1	1
1858	объектом насмешливого	1	1
1859	поочередно сменяя	1	1
1860	эпизода его	1	1
1861	послушные воле	1	1
1862	анализа предполагающего	1	1
1863	образе человека	1	1
1864	замечает в.я	1	1
1865	службы он	1	1
1866	наиболее очевидно	1	1
1867	бесследность с	1	1
1868	и вторая	1	1
1869	выкинуть из	1	1
1870	на молу	1	1
1871	в различных	1	1
1872	дрянной женщиной	1	1
1873	розовый свежий	1	1
1874	есть продукт	1	1
1875	а чиновник	1	1
1876	миропорядка не	1	1
1877	и переживающим	1	1
1878	на ногах	1	1
1879	друга [...]	1	1
1880	внимания к	1	1
1881	в сторону	2	1
1882	ложась спать	1	1
1883	своих виднейших	1	1
1884	двух одиноких	1	1
1885	от бабушки	1	1
1886	его знакомых	1	1
1887	как характер	1	1
1888	догадаться творческий	1	1
1889	значительной степени	3	1
1890	измерении вся	1	1
1891	своему искусно	1	1
1892	качеств так	1	1
1893	характеру никитина	1	1
1894	окружают гурова	1	1
1895	ее по	2	1
1896	неотождествимые аспекты	1	1
1897	осуществляются благодаря	1	1
1898	казенная тарабарщина	1	1
1899	подлинное прозрение	1	1
1900	что еще	1	1
1901	эффективным средством	1	1
1902	берете однако	1	1
1903	бывают на	1	1
1904	внешним обликом	1	1
1905	открывая даже	1	1
1906	внутренней его	1	1
1907	от своей	1	1
1908	лысенький на	1	1
1909	деятельницы как	1	1
1910	они более	1	1
1911	им она	1	1
1912	межличностных контактов	1	1
1913	умения скрывать	1	1
1914	общения о	1	1
1915	самого начала	1	1
1916	человеческий способ	1	1
1917	не я	1	1
1918	композиционная форма	1	1
1919	подробнее об	2	1
1920	глухонемое слово	1	1
1921	такое волнение	1	1
1922	о нашей	1	1
1923	уклад национально-исторической	2	1
1924	в глаза	1	1
1925	бытия это	1	1
1926	поздравлением и	1	1
1927	всего что	1	1
1928	и тоже	1	1
1929	второй половины	1	1
1930	кого до	1	1
1931	другом отношении	1	1
1932	настолько что	1	1
1933	неуничтожимости духовной	1	1
1934	главную ценностную	1	1
1935	повествователь сообщает	2	1
1936	всего рассказа	1	1
1937	бы совершенно	1	1
1938	мы привыкли	1	1
1939	отдельную ситуацию	1	1
1940	в прошлом	1	1
1941	на неодетых	1	1
1942	с авторской	1	1
1943	из виду	1	1
1944	нарушил завоеванное	1	1
1945	о художественной	1	1
1946	больницы и	1	1
1947	личностная неполноценность	1	1
1948	впрочем еще	1	1
1949	нервностью и	1	1
1950	уверовавших в	1	1
1951	к интерпретации	1	1
1952	связи которые	1	1
1953	от родов	1	1
1954	вечеру как	1	1
1955	идеологии класса	1	1
1956	ах пыль	1	1
1957	провожает генерала	1	1
1958	обобщающая мысль	1	1
1959	в комнате	1	1
1960	самом начале	1	1
1961	враг иноземный	1	1
1962	думал о	2	1
1963	предполагающего вскрытие	1	1
1964	не обмен	1	1
1965	внешность и	1	1
1966	беру именно	1	1
1967	деятельная характер	1	1
1968	бездеятельность исключает	1	1
1969	взглядом очень	1	1
1970	родители посылают	1	1
1971	которых может	2	1
1972	лиц сидя	1	1
1973	героя характер	1	1
1974	любви ласк	1	1
1975	ночах следует	1	1
1976	пыль срывало	1	1
1977	сказано было	1	1
1978	словно бы	1	1
1979	резко характерны	1	1
1980	речи первой	1	1
1981	создают смыслы	1	1
1982	себе перенесенным	1	1
1983	проживший в	1	1
1984	и лестницам	1	1
1985	и чужая	1	1
1986	перьвейший генерал	1	1
1987	наиболее существенным	1	1
1988	ее как	1	1
1989	например когда	1	1
1990	никитина а	1	1
1991	персонологической проблематикой	1	1
1992	литературе позиции	1	1
1993	от повествователя	1	1
1994	зрелых рассказов	1	1
1995	как выразить	1	1
1996	сердцем и	1	1
1997	установка на	1	1
1998	рассказа он	1	1
1999	не совсем	1	1
2000	я характер	1	1
2001	появляется царь	1	1
2002	плачет она	1	1
2003	жизни иной	2	1
2004	рассказе володя	1	1
2005	следующим образом	3	1
2006	следов прежнего	1	1
2007	представителя молодежи	1	1
2008	а стороны	1	1
2009	добрый бабушка	1	1
2010	не личностный	1	1
2011	характеров самоактуализация	1	1
2012	характера с	1	1
2013	ограничивается в	1	1
2014	пыли со	1	1
2015	главы рассказа	1	1
2016	егоре мы	1	1
2017	это так	3	1
2018	черного монаха	1	1
2019	к социально-ролевым	1	1
2020	миссию ефимья	1	1
2021	тяжело дышал	1	1
2022	речь не	1	1
2023	приехавшего в	1	1
2024	на противоположном	1	1
2025	смеет произнести	1	1
2026	этих что	1	1
2027	в одной	3	1
2028	жанровые сценки	1	1
2029	конструктивный принцип	1	1
2030	его присутствии	1	1
2031	уже сильно	1	1
2032	него вдруг	2	1
2033	что все	3	1
2034	сколь и	1	1
2035	ролевые отношения	1	1
2036	модификациям собственной	1	1
2037	темной комнате	2	1
2038	окружающих зрителями	1	1
2039	над i	1	1
2040	чехонте не	2	1
2041	не умеет	3	1
2042	лида усматривает	1	1
2043	письма однако	1	1
2044	она безучастно	1	1
2045	приятной улыбкой	1	1
2046	зарождение личной	1	1
2047	они сами	1	1
2048	приобщения к	1	1
2049	пути самоопределения	1	1
2050	треск ракет	1	1
2051	личностью это	1	1
2052	собою довольства	1	1
2053	фоне его	1	1
2054	определенности личность	1	1
2055	читателя самостоятельного	1	1
2056	поле зайчики	1	1
2057	головой и	1	1
2058	вернуться к	1	1
2059	воли и	1	1
2060	в текст	1	1
2061	и безличный	2	1
2062	[...] досталось	1	1
2063	переживания излагаются	1	1
2064	речь о	1	1
2065	в литературоведении	1	1
2066	это прежде	3	1
2067	выделение героя	1	1
2068	бы удостоверяя	1	1
2069	и внутренняя	1	1
2070	серым длинным	1	1
2071	именно с	1	1
2072	м м	4	1
2073	кругозор и	1	1
2074	детали у	1	1
2075	гуровым в	2	1
2076	олеандром молодежь	1	1
2077	от другой	2	1
2078	факты осуществляются	1	1
2079	обращенной к	1	1
2080	на три	1	1
2081	пыль между	1	1
2082	в финальной	2	1
2083	и страхом	2	1
2084	внешним инобытием	1	1
2085	вечер ложась	1	1
2086	же зовут	1	1
2087	бездушное флю-флю-флю	1	1
2088	нарочитым жанровым	1	1
2089	от себя	3	1
2090	эти не	1	1
2091	и н	5	1
2092	человеку и	1	1
2093	и внешней	2	1
2094	называл себя	1	1
2095	сменяется искусственным	1	1
2096	за характером	1	1
2097	что даже	2	1
2098	нравственное усилие	1	1
2099	друг с	1	1
2100	изменила их	1	1
2101	она уже	1	1
2102	каким был	1	1
2103	характерность видя	1	1
2104	его имело	1	1
2105	и чувства	2	1
2106	как симптом	1	1
2107	впечатления внешнего	1	1
2108	включенность читателя	1	1
2109	громадные неуклюжие	1	1
2110	не будут	1	1
2111	ли печку	1	1
2112	назойливой повторяемостью	1	1
2113	распространенному мнению	1	1
2114	социальная иерархия	1	1
2115	знающего истину	1	1
2116	без церемонии	1	1
2117	объективно чужое	1	1
2118	служит целям	1	1
2119	составляла проблемы	1	1
2120	событие рассказа	1	1
2121	реалистически добротно	2	1
2122	она есть	1	1
2123	набережной появилось	1	1
2124	неустранимо присутствует	1	1
2125	чистую поэтическую	1	1
2126	стала говорить	1	1
2127	важно что	1	1
2128	тайны когда	1	1
2129	гуров мы	1	1
2130	но так	1	1
2131	не читавший	1	1
2132	лидия волчанинова	1	1
2133	как слепой	1	1
2134	заглянуть в	1	1
2135	ялте уже	1	1
2136	стороны то	1	1
2137	формируется в	1	1
2138	замечает в	1	1
2139	в театрах	1	1
2140	характер ее	2	1
2141	правило неадекватны	1	1
2142	это своего	2	1
2143	оказались бы	1	1
2144	окружающим ее	1	1
2145	напряжения между	2	1
2146	володя решил	1	1
2147	позволил нам	1	1
2148	важные в	1	1
2149	смысле как	1	1
2150	читателю то	1	1
2151	тайну настолько	1	1
2152	есть враг	1	1
2153	ответственной самоактуализации	1	1
2154	глубокое сострадание	1	1
2155	бытию характер	1	1
2156	головной болью	1	1
2157	гораздо более	1	1
2158	анекдота поскольку	1	1
2159	за приятной	1	1
2160	настаивая на	1	1
2161	менее выполняет	1	1
2162	людей есть	1	1
2163	слышно было	1	1
2164	провел с	1	1
2165	от солнца	1	1
2166	чужую личность	1	1
2167	мера напряжения	1	1
2168	обычно понималось	1	1
2169	современной писателю	1	1
2170	самой себе	1	1
2171	с лидой	1	1
2172	и провожает	1	1
2173	внутренней жизни	6	1
2174	вся социальная	1	1
2175	героя не	4	1
2176	не замечают	1	1
2177	ближе к	2	1
2178	бы то	1	1
2179	литературе личности	1	1
2180	тождественные о	1	1
2181	плачущей василисы	1	1
2182	по адресу	2	1
2183	егор или	1	1
2184	переживания героя	1	1
2185	вещный интерес	1	1
2186	характером мотивированным	1	1
2187	сюжета сближения	1	1
2188	егор не	1	1
2189	музыки и	1	1
2190	в соответствующую	1	1
2191	сидел больной	1	1
2192	что лида	1	1
2193	было бессмысленным	1	1
2194	свершившемся чуде	1	1
2195	бумаге торопясь	1	1
2196	благостные причитания	1	1
2197	именуют владыкой	1	1
2198	пожеланием здоровья	1	1
2199	персонажей иначе	1	1
2200	не понимаю	2	1
2201	ах скучно	1	1
2202	выбора жизненной	1	1
2203	всадником на	1	1
2204	а деловитость	1	1
2205	определенной социально-психологической	1	1
2206	глухой диалог	1	1
2207	кипарисами имел	1	1
2208	определений таков	1	1
2209	переменные мелькающие	1	1
2210	до повторений	1	1
2211	лицам самоактуализация	1	1
2212	она и	1	1
2213	бескорыстная самоактуализация	1	1
2214	хотелось бы	1	1
2215	упоенно живет	1	1
2216	и привыкший	1	1
2217	личности мы	1	1
2218	рождественском поздравлении	1	1
2219	так она	1	1
2220	личности ее	3	1
2221	и нужное	1	1
2222	что покой	1	1
2223	последние десятилетия	1	1
2224	саночках и	1	1
2225	как пошлый	1	1
2226	серых предметов	1	1
2227	и красота	1	1
2228	чернильница символически	1	1
2229	к человеку	1	1
2230	позднего толстого	2	1
2231	предшествующих характеристик	1	1
2232	особый кругозор	1	1
2233	гостиничного номера	1	1
2234	повествования герой	1	1
2235	к представителю	1	1
2236	думает о	1	1
2237	анекдот на	1	1
2238	здесь нет	1	1
2239	не относясь	1	1
2240	его самого	1	1
2241	и всей	1	1
2242	бы некоторый	1	1
2243	и среди	1	1
2244	дистанцированно как	1	1
2245	жить в	3	1
2246	чехова даже	1	1
2247	на пороге	2	1
2248	деревья и	1	1
2249	и высокая	1	1
2250	голос василисы	1	1
2251	реальности рассказа	1	1
2252	стороны и	1	1
2253	как василиса	1	1
2254	не останется	1	1
2255	калоши [...]	1	1
2256	немалый смысл	1	1
2257	видела во	1	1
2258	эта их	1	1
2259	теперь же	4	1
2260	добрая жалосливая	2	1
2261	художник ценит	1	1
2262	случайное и	1	1
2263	такая же	2	1
2264	в относительно	1	1
2265	знаем нечто	1	1
2266	в состоянии	3	1
2267	чернильница своего	1	1
2268	это открытие	1	1
2269	о личной	3	1
2270	мы знаем	4	1
2271	что сама	1	1
2272	точкой зрения	2	1
2273	для которой	1	1
2274	второй смысл	1	1
2275	василисой письма	1	1
2276	другого для	1	1
2277	чеховская проза	1	1
2278	это происшествие	1	1
2279	рассудительных и	1	1
2280	друга анекдот	1	1
2281	рассказчика-художника с	1	1
2282	тихая добродушная	1	1
2283	подчеркнутые слова	1	1
2284	натура активная	1	1
2285	ранее фразам	1	1
2286	личным счастьем	2	1
2287	я беру	1	1
2288	народной жизни	1	1
2289	аргументирует горькую	1	1
2290	не слушает	1	1
2291	в темной	2	1
2292	откуда они	1	1
2293	василисы о	1	1
2294	слепой или	1	1
2295	жизнь он	1	1
2296	новые какие-то	1	1
2297	белый шпиц	2	1
2298	забором серым	1	1
2299	или сытый	1	1
2300	муже речь	1	1
2301	она залилась	1	1
2302	порой поступает	1	1
2303	собеседника преимущество	1	1
2304	предметов которые	1	1
2305	своею нервностью	1	1
2306	неадекватности искусственности	1	1
2307	прошлом году	1	1
2308	и довольства	1	1
2309	толстой по	1	1
2310	сне свой	1	1
2311	что при	3	1
2312	когда гуров	1	1
2313	пустяках при	1	1
2314	характер чеховского	3	1
2315	сознательного самоопределения	1	1
2316	этих своих	1	1
2317	всеобщность поскольку	1	1
2318	жанровой модификации	1	1
2319	лучше чем	1	1
2320	вновь как	1	1
2321	здоровья на	1	1
