N	3gram	Bakhtin_Pr	Formalny
250	они вовсе не	1	1
251	и в нем	2	1
252	есть не что	1	1
253	чем иным как	1	1
254	состоит в том	1	1
255	связей с другими	1	1
256	но если эти	1	1
257	возникает вопрос о	1	1
258	в целом и	1	1
259	может быть никаких	2	1
260	положениях и в	1	1
261	но как раз	1	1
262	лишь основные линии	1	1
263	и пр он	1	1
264	от некоторых сторон	1	1
265	к вопросу о	1	1
266	и для всякого	1	1
267	так как он	1	1
268	быть даже и	1	1
269	здесь следует отметить	1	1
270	или во всяком	1	1
271	языка а не	1	1
272	в литературе о	2	1
273	по себе лишены	1	1
274	работы в сущности	1	1
275	всего того что	1	1
276	и через это	1	1
277	в общем не	1	1
278	а также и	3	1
279	сих пор почти	2	1
280	мы видим что	1	1
281	органическое единство всех	1	1
282	которые сами по	1	1
283	той же цели	1	1
284	и показать такие	1	1
285	с нашей точки	1	1
286	то что было	1	1
287	собственном смысле слова	1	1
288	в этих случаях	1	1
289	мы говорили в	2	1
290	как своего рода	2	1
291	следует отметить что	2	1
292	того как мы	1	1
293	друг друга и	1	1
294	в пределах данного	1	1
295	в самом слове	1	1
296	моментом которого оно	1	1
297	и некоторые другие	1	1
298	не касаемся здесь	2	1
299	той или иной	2	1
300	большей или меньшей	6	1
301	только содержание но	1	1
302	мы еще вернемся	4	1
303	и к их	1	1
304	мы ни на	1	1
305	на то что	2	1
306	но и помимо	1	1
307	а вместе с	1	1
308	слова в пределах	1	1
309	и может быть	1	1
310	непосредственно ни с	1	1
311	мере того как	1	1
312	жизни так сказать	1	1
313	в целом его	1	1
314	сказать что и	1	1
315	которого оно является	1	1
316	как установку на	1	1
317	всего этого по	1	1
318	характерно что и	1	1
319	не с точки	1	1
320	в чем же	1	1
321	и помимо этого	1	1
322	таким образом по	1	1
323	он уже не	1	1
324	может быть даже	2	1
325	о том что	3	1
326	жизни и потому	1	1
327	и со всем	1	1
328	еще вернемся в	2	1
329	по крайней мере	2	1
330	таким образом во	1	1
331	лицом к лицу	1	1
332	общественной и идеологической	1	1
333	и в самом	1	1
334	одной из ветвей	1	1
335	мы не касаемся	1	1
336	по мере того	1	1
337	концы с концами	1	1
338	мы бы сказали	1	1
339	проявляется в этих	1	1
340	а следовательно и	2	1
341	с самим собою	6	1
342	несколько упрощаем и	1	1
343	этого слова и	1	1
344	здесь вовсе не	1	1
345	можно сказать что	6	1
346	все в этом	1	1
347	в плане языка	1	1
348	и той же	1	1
349	мы конечно не	1	1
350	в его конкретной	1	1
351	обрабатывается именно как	1	1
352	целое и не	1	1
353	содержание но и	1	1
354	что совершается в	1	1
355	на почве этого	1	1
356	должно быть адекватно	1	1
357	со всеми другими	2	1
358	в точном смысле	1	1
359	все же не	1	1
360	в некоторых отношениях	1	1
361	предмет и задачи	1	1
362	он не есть	1	1
363	хотя и не	3	1
364	развития данного жанра	1	1
365	в узком смысле	1	1
366	не чем иным	1	1
367	свести концы с	1	1
368	иногда и в	1	1
369	не что иное	1	1
370	отметить что в	1	1
371	что иное как	1	1
372	и идеологической жизни	1	1
373	сходятся в одной	1	1
374	с помощью этого	1	1
375	и все другие	1	1
376	же а не	1	1
377	одно и то	1	1
378	в своих последних	1	1
379	в этом произведении	3	1
380	одной и той	1	1
381	уже указывали на	1	1
382	вовсе не с	1	1
383	от остальной литературы	1	1
384	или меньшей степени	5	1
385	говорили в предыдущей	1	1
386	и все остальные	1	1
387	прежде всего как	1	1
388	отношение к действительности	3	1
389	существенное влияние на	2	1
390	в сущности вовсе	1	1
391	продолжает жить и	1	1
392	но тем не	1	1
393	в новое время	4	1
394	и все в	1	1
395	глубже и существеннее	1	1
396	и вступает в	1	1
397	чем-то абсолютно новым	1	1
398	жизни в связи	1	1
399	с разных сторон	1	1
400	не к месту	1	1
401	язык с его	1	1
402	нашей работы мы	1	1
403	для историка литературы	1	1
404	что касается до	1	1
405	контекст в котором	1	1
406	по существу и	1	1
407	применении к литературе	1	1
408	и в некоторых	1	1
409	но и самые	1	1
410	никогда не может	2	1
411	и вся его	1	1
412	вопрос и с	1	1
413	все в нем	1	1
414	по своей природе	3	1
415	его с другими	1	1
416	в большей или	5	1
417	дистанцию по отношению	1	1
418	тенденция к созданию	1	1
419	направлениями и течениями	1	1
420	другой стороны и	1	1
421	совпадает с самим	1	1
422	мы уже говорили	3	1
423	одной плоскости с	1	1
424	хотя и на	1	1
425	жизни и в	1	1
426	теперь мы должны	2	1
427	к одной и	1	1
428	более того и	1	1
429	с помощью чисто	2	1
430	является одним из	2	1
431	так же не	1	1
432	в основе их	1	1
433	важное значение в	1	1
434	из виду мы	1	1
435	во всех сферах	1	1
436	можно было бы	2	1
437	между двумя разными	1	1
438	хотя и здесь	1	1
439	потому что они	1	1
440	прежде всего поражает	1	1
441	несколько слов о	3	1
442	целом и в	1	1
