N	2gram	Tiupa_Anal	Komedia
306	и от	1	5
307	в ответ	2	5
308	каждого из	1	5
309	персонажей в	2	5
310	от нее	1	5
311	не так	3	5
312	что это	1	5
313	из того	5	5
314	за пределы	6	5
315	приводит к	2	5
316	ему и	1	5
317	том как	1	5
318	и если	2	5
319	показательно что	1	5
320	у меня	1	5
321	только один	1	5
322	вслед за	3	5
323	в обоих	3	5
324	же самое	3	5
325	той же	4	5
326	что я	1	5
327	в сознании	6	5
328	здесь и	1	5
329	этом отношении	5	5
330	и после	1	5
331	это не	7	5
332	мы имеем	9	5
333	он и	3	5
334	же не	3	5
335	по существу	1	5
336	к своему	2	5
337	участие в	1	5
338	раз в	1	5
339	см ниже	3	5
340	от отца	1	5
341	что из	2	5
342	жизни и	1	5
343	для этого	2	5
344	что на	3	5
345	мира в	2	5
346	в той	8	4
347	к числу	1	4
348	следует что	2	4
349	тем как	2	4
350	в принципе	8	4
351	требует от	1	4
352	не столько	5	4
353	чтобы в	1	4
354	и опять	1	4
355	например в	1	4
356	их в	1	4
357	обоих случаях	2	4
358	времени в	4	4
359	не всегда	4	4
360	из себя	1	4
361	должна была	2	4
362	может служить	3	4
363	самом начале	3	4
364	его не	1	4
365	одна из	1	4
366	под именем	1	4
367	к этим	1	4
368	том чтобы	7	4
369	к их	1	4
370	к человеку	1	4
371	в состоянии	1	4
372	аналогии с	1	4
373	одно из	2	4
374	это слово	1	4
375	там и	1	4
376	не о	3	4
377	прежде чем	2	4
378	как его	1	4
379	в последних	1	4
380	не остается	2	4
381	в последние	1	4
382	я не	2	4
383	между ними	1	4
384	в себя	8	4
385	и речи	1	4
386	здесь мы	1	4
387	по своей	6	4
388	как известно	4	4
389	в достаточной	1	4
390	образом в	1	4
391	из этого	2	4
392	человека который	1	4
393	не случайно	11	4
394	как теперь	1	4
395	не позволяет	2	4
396	бы не	3	4
397	нет ничего	2	4
398	что мы	3	4
399	то и	2	4
400	наконец в	1	4
401	в поисках	1	4
402	каждый из	3	4
403	что же	3	4
404	и там	1	4
405	хотя в	1	4
406	второй половине	1	4
407	что с	1	4
408	видеть в	1	4
409	у нас	1	4
410	все равно	2	4
411	а то	3	4
412	с их	2	4
413	времени и	7	4
414	по его	2	4
415	или менее	2	4
416	за его	1	4
417	такой же	3	4
418	в поле	4	4
419	материал для	1	4
420	и их	2	4
421	не следует	6	4
422	в пределах	11	4
423	далеко не	6	4
424	которые в	3	4
425	бы он	1	4
426	все более	1	4
427	нуждается в	9	4
428	в основе	6	4
429	во всем	1	3
430	от него	2	3
431	исходя из	5	3
432	к этой	1	3
433	или по	1	3
434	необходимое для	1	3
435	сам автор	1	3
436	в году	1	3
437	по себе	6	3
438	более или	2	3
439	конечном счете	5	3
440	если он	1	3
441	похож на	1	3
442	в соответствии	2	3
443	только для	3	3
444	при всей	4	3
445	ситуации в	1	3
446	было в	1	3
447	в любом	4	3
448	больше не	1	3
449	этой сцены	2	3
450	этой связи	2	3
451	между двумя	7	3
452	только на	3	3
453	и внутренней	1	3
454	же его	4	3
455	от своего	3	3
456	путь к	1	3
457	как на	1	3
458	в споре	2	3
459	соответствии с	3	3
460	в нашем	3	3
461	что именно	2	3
462	друг с	2	3
463	этих двух	1	3
464	возвращение к	1	3
465	время и	1	3
466	собой в	2	3
467	с другом	2	3
468	и за	3	3
469	для них	1	3
470	отношения к	4	3
471	из уст	1	3
472	в таком	5	3
473	а его	1	3
474	в эту	3	3
475	на себе	3	3
476	не был	2	3
477	остается в	2	3
478	внешней и	1	3
479	а с	3	3
480	того в	1	3
481	не он	1	3
482	в устах	2	3
483	всего лишь	11	3
484	ни одно	2	3
485	одну из	2	3
486	могла бы	3	3
487	нельзя не	1	3
488	он в	5	3
489	что ты	1	3
490	действующего лица	1	3
491	и есть	3	3
492	его за	1	3
493	если они	2	3
494	готовность к	1	3
495	в какой-то	1	3
496	в один	4	3
497	еще одно	1	3
498	сообщения о	2	3
499	целого ряда	1	3
500	его с	1	3
501	для себя	3	3
502	представляют собой	4	3
503	в действии	1	3
504	не могут	3	3
505	не мешает	1	3
506	не более	4	3
507	до этого	1	3
508	и одновременно	4	3
509	на улицу	1	3
510	времени не	2	3
511	как о	2	3
512	с ними	2	3
513	меньшей мере	1	3
514	его и	3	3
515	совершенно не	2	3
516	в диалоге	2	3
517	и более	5	3
518	и уже	1	3
519	было и	1	3
520	в присутствии	3	3
521	выходят за	2	3
522	к своим	1	3
523	состоит в	16	3
524	на две	1	3
525	ответа на	1	3
526	принадлежит к	1	3
527	за пределами	3	3
528	том же	2	3
529	по меньшей	1	3
530	казалось бы	2	3
531	в самой	1	3
532	они были	1	3
533	строя в	1	3
534	могли быть	1	3
535	как к	2	3
536	ему в	3	3
537	на что	1	3
538	не являются	2	3
539	мы находим	1	3
540	в виде	1	3
541	однако не	4	3
542	и эта	1	3
543	указывает на	1	3
544	с той	2	3
545	на все	2	3
546	один и	1	3
547	нисколько не	1	3
548	должен быть	6	3
549	и таким	1	3
550	жизнь и	1	3
551	ко всему	1	3
552	и потому	2	3
553	сам не	1	3
554	а как	4	3
555	затем и	1	3
556	с первых	1	3
557	но при	2	3
558	не с	8	3
559	таким же	1	3
560	стало быть	2	3
561	в рамках	5	3
562	числе и	1	3
563	они не	1	3
564	будто бы	4	3
565	и самого	3	3
566	над его	1	3
567	в театре	1	3
568	по этому	1	3
569	все еще	1	3
570	это в	1	3
571	является ли	1	3
572	он с	1	3
573	в лице	1	3
574	вплоть до	2	3
575	не к	3	3
576	первую из	1	2
577	в центре	3	2
578	в душе	1	2
579	не считает	1	2
580	еще раз	1	2
581	же и	1	2
582	о будущем	1	2
583	реальной жизни	1	2
584	с сюжетом	1	2
585	и был	1	2
586	говорит о	5	2
587	те же	3	2
588	не как	2	2
589	одному из	2	2
590	ты не	2	2
591	в действие	1	2
592	ей в	1	2
593	связь с	1	2
594	ко всем	2	2
595	а напротив	3	2
596	встречается в	1	2
597	даже для	1	2
598	что последний	1	2
599	как об	1	2
600	к которой	1	2
601	превращается в	3	2
602	вся его	1	2
603	отношению ко	1	2
604	к самому	2	2
605	в собственном	3	2
606	и те	2	2
607	почти все	1	2
608	от своей	1	2
609	перед собой	2	2
610	на первый	1	2
611	обращение к	1	2
612	нам не	2	2
613	героя или	1	2
614	и третий	1	2
615	перед его	1	2
616	которой он	1	2
617	в противоположность	4	2
618	не должен	2	2
619	вопроса об	1	2
620	следует отнести	1	2
621	об отношении	1	2
622	обращаясь к	2	2
623	что речь	1	2
624	не вполне	2	2
625	двух других	1	2
626	вернуться к	1	2
627	него не	1	2
628	тех случаях	1	2
629	в основу	1	2
630	такая же	1	2
631	как от	2	2
632	что все	2	2
633	еще одна	3	2
634	в зависимости	1	2
635	из трех	2	2
636	последних десятилетий	1	2
637	от себя	4	2
638	что даже	2	2
639	а мы	1	2
640	к ее	1	2
641	они могут	1	2
642	чем это	1	2
643	к внутреннему	3	2
644	случае в	2	2
645	намек на	1	2
646	за несколько	1	2
647	то в	2	2
648	поскольку за	1	2
649	мы видим	1	2
650	собой и	1	2
651	она и	1	2
652	менее в	1	2
653	жизни так	1	2
654	после чего	1	2
655	первом случае	2	2
656	ним в	1	2
657	не владеет	1	2
658	каждом из	2	2
659	в тот	1	2
660	от людей	1	2
661	с другими	4	2
662	отношения между	2	2
663	в конечном	6	2
664	к отцу	1	2
665	как по	1	2
666	с двумя	2	2
667	следует рассматривать	1	2
668	очевидно что	1	2
669	я и	8	2
670	подобно тому	5	2
671	по одному	1	2
672	между прочим	1	2
673	из четырех	2	2
674	и жизнь	1	2
675	его жизни	1	2
676	представляется нам	1	2
677	служит для	2	2
678	слово в	1	2
679	же касается	1	2
680	здесь ни	1	2
681	к мысли	1	2
682	человека а	1	2
683	пребывания в	1	2
684	в тогда	1	2
685	я на	1	2
686	со всей	1	2
687	выступает в	2	2
688	в уста	1	2
689	однако и	1	2
690	мы уже	2	2
691	эти слова	1	2
692	кого ты	1	2
693	вступить с	1	2
694	рассказывает как	1	2
695	на свой	1	2
696	как сам	1	2
697	на нем	1	2
698	и та	2	2
699	и является	4	2
700	для человека	2	2
701	себя на	1	2
702	где в	1	2
703	этот вопрос	1	2
704	она была	1	2
705	не сам	2	2
706	с людьми	3	2
707	это делает	1	2
708	но прежде	1	2
709	них не	1	2
710	до смерти	1	2
711	или может	1	2
712	теми же	2	2
713	в общем	1	2
714	внутренний мир	1	2
715	бы ни	2	2
716	с ее	2	2
717	означает что	3	2
718	из этой	1	2
719	понять что	1	2
720	не будет	3	2
721	в состав	3	2
722	к физическому	1	2
723	его из	1	2
724	должна быть	1	2
725	в жизни	1	2
726	и при	1	2
727	на несколько	1	2
728	никак не	2	2
729	нашего времени	3	2
730	не обходится	1	2
731	из классических	1	2
732	его собственный	1	2
733	сводится к	6	2
734	этой точки	2	2
735	с целью	2	2
736	если говорить	2	2
737	даже при	1	2
738	этом смысле	3	2
739	не означает	2	2
740	жизни в	1	2
741	себя и	5	2
742	ли он	3	2
743	о котором	1	2
744	в известном	2	2
745	к другому	1	2
746	слова о	2	2
747	внимание что	1	2
748	не входит	1	2
749	перед нами	1	2
750	и содержит	1	2
751	возникающую из	1	2
752	играли в	1	2
753	первой из	1	2
754	не дал	1	2
755	аналогичным образом	3	2
756	это только	2	2
757	быть не	3	2
758	поле зрения	2	2
759	а может	1	2
760	зависимости от	1	2
761	в которую	2	2
762	отношении к	1	2
763	и наиболее	1	2
764	на примере	3	2
765	и до	3	2
766	в каком	1	2
767	еще один	1	2
768	он без	1	2
769	вот этот	1	2
770	всех трех	1	2
771	имеем в	1	2
772	известной степени	1	2
773	между людьми	1	2
774	событий в	1	2
775	темы в	1	2
776	ее участников	1	2
777	из первых	1	2
778	который по	1	2
779	во втором	1	2
780	здесь не	2	2
781	для обозначения	2	2
782	только с	2	2
783	но это	1	2
784	во времени	6	2
785	не будучи	1	2
786	в ту	1	2
787	оба раза	1	2
788	именно к	1	2
789	этом случае	4	2
790	в свое	3	2
791	основе своей	2	2
792	этих слов	1	2
793	к соединению	1	2
794	еще и	1	2
795	от которого	4	2
796	для него	5	2
797	к первой	1	2
798	того что	5	2
799	в литературе	4	2
800	о нем	4	2
801	видя в	1	2
802	знаю что	2	2
803	ее в	2	2
804	где он	1	2
805	в полном	2	2
806	бы и	1	2
807	представляется совершенно	1	2
808	была бы	4	2
809	этого рода	2	2
810	а о	1	2
811	этого не	1	2
812	текста не	3	2
813	это еще	2	2
814	юноши в	1	2
815	понимать как	3	2
816	как она	1	2
817	случаях когда	1	2
818	все эти	3	2
819	а их	1	2
820	почти до	1	2
821	при таком	2	2
822	на фоне	5	2
823	войти в	1	2
824	пока не	1	2
825	не принимает	1	2
826	что тот	1	2
827	особенно в	9	2
828	не все	3	2
829	предстает в	2	2
830	мере в	4	2
831	его к	3	2
832	сказать и	1	2
833	но его	1	2
834	сюжета в	1	2
835	которого и	1	2
836	и только	1	2
837	она должна	1	2
838	это как	2	2
839	в самых	1	2
840	как уже	5	2
841	тому как	5	2
842	мы узнаем	2	2
843	дело не	5	2
844	и может	1	2
845	имеет в	1	2
846	не знаю	2	2
847	это была	2	2
848	частности в	2	2
849	встреча с	2	2
850	тем самым	9	2
851	как не	1	2
852	ему было	1	2
853	человека с	1	2
854	с кем	1	2
855	человека и	1	2
856	со своими	1	2
857	помнить что	1	2
858	себе не	2	2
859	его до	1	2
860	к женщине	1	2
861	в случае	7	2
862	ни был	1	2
863	и подобно	1	1
864	в отношения	1	1
865	они являются	1	1
866	бы столь	1	1
867	к действительности	1	1
868	является в	1	1
869	было показано	1	1
870	быть использованы	1	1
871	и называет	1	1
872	и мира	1	1
873	мы и	1	1
874	признать вполне	1	1
875	приходится прибегать	1	1
876	этого персонажа	2	1
877	рассказ о	3	1
878	познания и	1	1
879	и меньше	1	1
880	текстов в	2	1
881	при объяснении	1	1
882	авторов в	1	1
883	при изучении	2	1
884	в применении	1	1
885	возникает между	1	1
886	всех троих	1	1
887	рад был	1	1
888	в разных	1	1
889	или нет	1	1
890	их жизни	1	1
891	не вызывает	1	1
892	привести к	1	1
893	с более	1	1
894	восходящая к	3	1
895	двух наиболее	1	1
896	с жизнью	1	1
897	же году	1	1
898	в различных	1	1
899	них обоих	1	1
900	отношений в	1	1
901	в рамки	1	1
902	композиции мы	1	1
903	разговора с	1	1
904	вопрос об	3	1
905	как было	1	1
906	контексте легко	1	1
907	в борьбе	2	1
908	умереть если	1	1
909	о мире	1	1
910	умещается в	1	1
911	мысль о	2	1
912	но нельзя	1	1
913	к внешней	1	1
914	перекликается с	2	1
915	он полагает	1	1
916	ведет к	3	1
917	примером в	1	1
918	места и	1	1
919	как более	1	1
920	же точно	2	1
921	основанием для	1	1
922	а именно	3	1
923	о судьбе	1	1
924	выход из	2	1
925	собой не	2	1
926	лица в	1	1
927	герой в	1	1
928	большей или	4	1
929	отличается от	3	1
930	к земле	1	1
931	же после	1	1
932	которое не	1	1
933	выходит далеко	1	1
934	не его	2	1
935	но мы	2	1
936	и стал	2	1
937	своих убеждений	1	1
938	так например	2	1
939	все их	1	1
940	с любовной	1	1
941	а вместе	1	1
942	эпизод с	1	1
943	первый взгляд	1	1
944	состоит не	1	1
945	на человека	1	1
946	на этой	2	1
947	уж так	4	1
948	в данном	6	1
949	первый и	1	1
950	значение только	1	1
951	и ушел	1	1
952	порядок в	1	1
953	и такие	1	1
954	в предыдущих	1	1
955	не говорит	2	1
956	будет и	1	1
957	с единством	1	1
958	своего собственного	2	1
959	себе все	1	1
960	применении к	1	1
961	своей природе	1	1
962	текста это	3	1
963	мы увидим	1	1
964	в новом	2	1
965	упоминание о	1	1
966	пор пока	1	1
967	говорить не	1	1
968	входит в	1	1
969	некий общий	1	1
970	героя нашего	2	1
971	содержание спора	1	1
972	отрыве от	2	1
973	образ жизни	1	1
974	вложены в	1	1
975	и своим	1	1
976	то многие	1	1
977	меня к	1	1
978	уходом в	1	1
979	героя в	2	1
980	котором по	1	1
981	для нее	2	1
982	узнаем о	1	1
983	склонный к	1	1
984	что люди	1	1
985	борьбе с	2	1
986	теперь то	1	1
987	для данного	3	1
988	времени или	1	1
989	а между	1	1
990	и была	1	1
991	они относятся	1	1
992	не обязательно	1	1
993	значительной степени	1	1
994	его по	1	1
995	на своего	1	1
996	причине что	1	1
997	не что	5	1
998	последнюю роль	1	1
999	рассуждение о	1	1
1000	то его	2	1
1001	было сказано	1	1
1002	своей жизнью	1	1
1003	и себя	1	1
1004	и остается	1	1
1005	время экспедиции	1	1
1006	принадлежащих к	1	1
1007	исключение составляют	1	1
1008	утверждал что	1	1
1009	следит за	1	1
1010	его подлинных	1	1
1011	однако эти	1	1
1012	по которой	1	1
1013	с текстом	3	1
1014	а вот	1	1
1015	в контексте	5	1
1016	следующим образом	1	1
1017	сколько о	1	1
1018	объяснение в	1	1
1019	с этими	1	1
1020	и самим	1	1
1021	составляющих его	1	1
1022	почти нет	1	1
1023	отношения в	1	1
1024	поведение молодого	1	1
1025	тот что	1	1
1026	в данной	1	1
1027	вызывает сомнений	1	1
1028	на того	1	1
1029	воли и	4	1
1030	в текст	4	1
1031	последняя фраза	1	1
1032	и всякого	1	1
1033	к установлению	1	1
1034	не давал	1	1
1035	коем случае	2	1
1036	даже у	1	1
1037	на котором	3	1
1038	были бы	1	1
1039	в облике	3	1
1040	в системе	1	1
1041	так у	4	1
1042	не требуется	1	1
1043	которой в	1	1
1044	не просто	2	1
1045	строго говоря	3	1
1046	каков бы	1	1
1047	то о	1	1
1048	или лучше	1	1
1049	ориентирован на	1	1
1050	но сама	1	1
1051	и жадного	1	1
1052	ли эта	1	1
1053	наибольшей степени	1	1
1054	любой другой	1	1
1055	относят к	1	1
1056	пристрастие к	1	1
1057	при известии	1	1
1058	в чужой	1	1
1059	не происходит	1	1
1060	от слов	1	1
1061	и представляет	4	1
1062	только не	6	1
1063	которой я	1	1
1064	ее и	1	1
1065	той мере	2	1
1066	я вхожу	1	1
1067	то оно	1	1
1068	между его	1	1
1069	поскольку в	2	1
1070	что иное	6	1
1071	в восприятии	2	1
1072	во взаимном	1	1
1073	не редкость	1	1
1074	своему содержанию	1	1
1075	и больше	2	1
1076	одной лишь	1	1
1077	от природы	1	1
1078	на том	1	1
1079	внимание на	3	1
1080	следует сказать	1	1
1081	получает в	1	1
1082	быть в	1	1
1083	сама же	1	1
1084	и легко	1	1
1085	этом фоне	1	1
1086	а и	1	1
1087	отметить еще	1	1
1088	однако этот	1	1
1089	связей и	1	1
1090	имеем дело	7	1
1091	вероятно в	1	1
1092	которого он	1	1
1093	только во	1	1
1094	в ситуации	3	1
1095	далеко за	1	1
1096	от начала	1	1
1097	обратил внимание	1	1
1098	не хозяин	1	1
1099	я во	3	1
1100	полной мере	3	1
1101	что начальные	1	1
1102	можно выявить	1	1
1103	не удается	1	1
1104	двух сюжетных	1	1
1105	уже говорилось	5	1
1106	мертвых душ	1	1
1107	что впрочем	1	1
1108	то она	1	1
1109	если оно	1	1
1110	и нравственности	1	1
1111	их очевидная	1	1
1112	первая часть	1	1
1113	во всей	1	1
1114	ли и	1	1
1115	или не	2	1
1116	повсюду в	1	1
1117	его конце	1	1
1118	общественного сознания	1	1
1119	всё это	1	1
1120	связывается с	2	1
1121	именно здесь	2	1
1122	самом его	1	1
1123	персонажей не	1	1
1124	он оказывается	1	1
1125	быть только	1	1
1126	находят в	1	1
1127	или хотя	1	1
1128	восходящего к	1	1
1129	вопрос почему	1	1
1130	человек и	2	1
1131	воздействие на	1	1
1132	эти три	1	1
1133	следует понимать	2	1
1134	человек в	3	1
1135	себя как	1	1
1136	том и	2	1
1137	сюжетных линий	1	1
1138	без которого	1	1
1139	сознания как	1	1
1140	выступать в	2	1
1141	следует думать	1	1
1142	и оказывается	1	1
1143	можно принять	1	1
1144	этом можно	1	1
1145	вполне закономерно	2	1
1146	а всего	1	1
1147	на свободу	1	1
1148	в сторону	6	1
1149	среди других	1	1
1150	а только	1	1
1151	из одного	1	1
1152	частной жизни	1	1
1153	теперь и	1	1
1154	могло бы	1	1
1155	что как	3	1
1156	он сам	1	1
1157	стороны других	1	1
1158	и м	2	1
1159	той или	8	1
1160	на которую	2	1
1161	складывается из	2	1
1162	в заключительном	1	1
1163	всей их	1	1
1164	могли бы	2	1
1165	и диалогов	1	1
1166	о себе	2	1
1167	но как	1	1
1168	ему известной	1	1
1169	лица и	1	1
1170	что же?	1	1
1171	как вторая	1	1
1172	о воцарении	2	1
1173	не сводится	2	1
1174	составных частей	1	1
1175	при чтении	1	1
1176	картины мира	2	1
1177	фактов в	1	1
1178	чтобы он	1	1
1179	зрения в	2	1
1180	ибо и	1	1
1181	спор в	1	1
1182	при отсутствии	1	1
1183	которые и	1	1
1184	как человек	1	1
1185	за столом	1	1
1186	сюжетная линия	1	1
1187	этой причине	2	1
1188	то на	1	1
1189	соединении с	1	1
1190	главного героя	3	1
1191	из сказанного	1	1
1192	его жизнь	1	1
1193	себе мало	1	1
1194	всякий другой	1	1
1195	в современной	1	1
1196	однако сам	1	1
1197	решение вопроса	1	1
1198	миру и	1	1
1199	выступают не	2	1
1200	к природному	1	1
1201	над ним	1	1
1202	а от	1	1
1203	как один	1	1
1204	однако если	1	1
1205	себя за	1	1
1206	а тем	1	1
1207	по домам	2	1
1208	или меньшей	4	1
1209	я в	5	1
1210	писал в	2	1
1211	него на	4	1
1212	крайней мере	4	1
1213	последнего в	1	1
1214	мы их	1	1
1215	один в	2	1
1216	культуры и	1	1
1217	его как	3	1
1218	под определенным	1	1
1219	и др	1	1
1220	рассматривать не	1	1
1221	это ни	1	1
1222	даже самого	1	1
1223	мы будем	1	1
1224	и повсюду	1	1
1225	об этих	2	1
1226	подходе к	1	1
1227	в противном	1	1
1228	всех предыдущих	1	1
1229	бы быть	3	1
1230	к живому	1	1
1231	поэтического творчества	1	1
1232	и объясняются	1	1
1233	время он	1	1
1234	речи и	2	1
1235	о тебе	1	1
1236	в окно	2	1
1237	или иного	3	1
1238	постановки вопроса	1	1
1239	в четыре	3	1
1240	в него	1	1
1241	более других	1	1
1242	очень кстати	1	1
1243	случае его	1	1
1244	одного и	2	1
1245	предположение о	1	1
1246	было с	1	1
1247	моментов в	1	1
1248	и сами	2	1
1249	в статье	1	1
1250	в особенности	1	1
1251	ей и	1	1
1252	на жизнь	1	1
1253	собственном смысле	1	1
1254	в последующих	1	1
1255	он уже	1	1
1256	в столь	2	1
1257	лишь два	1	1
1258	в науках	1	1
1259	углу комнаты	1	1
1260	по форме	1	1
1261	пускается в	1	1
1262	как с	1	1
1263	в углу	1	1
1264	то есть	19	1
1265	при возвращении	1	1
1266	происходит нечто	1	1
1267	в специальном	2	1
1268	комнаты и	1	1
1269	смысле слова	1	1
1270	этому мы	1	1
1271	основывающаяся на	1	1
1272	и далее	1	1
1273	впрочем в	1	1
1274	поверить в	1	1
1275	наибольший интерес	1	1
1276	сам по	1	1
1277	не требует	1	1
1278	рода художественный	1	1
1279	здесь он	1	1
1280	в любых	1	1
1281	одна или	1	1
1282	разного рода	3	1
1283	была названа	1	1
1284	наиболее ранним	1	1
1285	за единственным	1	1
1286	обнаруживается и	1	1
1287	акта в	1	1
1288	второй части	1	1
1289	под этим	1	1
1290	его никогда	1	1
1291	событие о	1	1
1292	с парадоксальной	1	1
1293	появление в	1	1
1294	как вы	1	1
1295	колею но	1	1
1296	искусства к	1	1
1297	текста и	10	1
1298	сюжета и	1	1
1299	отличаются от	1	1
1300	оказывается в	2	1
1301	так называемыми	1	1
1302	самим собой	3	1
1303	в обратном	1	1
1304	ни о	3	1
1305	сил и	1	1
1306	дала ему	1	1
1307	о своей	2	1
1308	вот и	1	1
