N	2gram	Losev_Prob	KulturaY
466	точно так	5	4
467	уже и	2	4
468	до того	2	4
469	и далее	1	4
470	всего этого	2	4
471	на те	1	4
472	с большим	2	4
473	именно так	4	4
474	быть в	2	4
475	что даже	6	4
476	здесь идет	1	4
477	из них	4	4
478	к нему	3	4
479	несколько слов	1	4
480	не говорят	2	4
481	но еще	1	4
482	подчеркнуть что	1	4
483	значит не	1	4
484	его в	4	4
485	совершенно ясно	1	4
486	но он	1	4
487	не о	2	4
488	не говорит	2	4
489	будто бы	7	4
490	что за	1	4
491	которое в	3	4
492	это есть	5	4
493	но ведь	2	4
494	между ними	1	4
495	же как	5	4
496	о которых	3	4
497	себе и	4	4
498	и это	11	4
499	в смысле	2	4
500	чтобы понять	1	4
501	остается в	1	4
502	в каждом	1	4
503	мы можем	11	4
504	эти слова	2	4
505	не дает	1	4
506	если же	4	4
507	почти всегда	4	4
508	как известно	1	4
509	тот или	4	4
510	что для	4	4
511	и все	13	4
512	пушкина и	3	4
513	же мы	1	4
514	и по	3	4
515	а главное	1	4
516	однако и	2	4
517	утверждать что	3	4
518	во втором	1	4
519	уже на	1	4
520	как таковой	2	4
521	мы приходим	1	4
522	себе представить	2	4
523	то в	4	4
524	которых мы	2	4
525	это уже	4	4
526	сам по	11	4
527	из которых	6	4
528	том и	1	4
529	так или	2	4
530	нам в	2	4
531	здесь мы	5	4
532	на месте	1	4
533	отношения к	3	4
534	нашем смысле	8	4
535	связанные с	2	4
536	бы не	2	4
537	в известном	3	4
538	из области	1	4
539	все они	5	4
540	ни на	5	4
541	первом случае	1	4
542	не имеют	4	4
543	не должно	1	4
544	по сравнению	3	4
545	так называемым	1	4
546	не понимает	2	4
547	для меня	4	4
548	обе эти	1	4
549	он есть	2	4
550	на более	2	4
551	ведь не	3	4
552	мог бы	1	4
553	на который	1	4
554	однако в	3	4
555	пришлось бы	2	4
556	точку зрения	1	4
557	формы и	3	4
558	д и	5	4
559	этого термина	6	4
560	но на	2	4
561	различие между	1	4
562	свидетельствует о	2	4
563	этих слов	1	4
564	указание на	2	4
565	в виде	20	4
566	понимать как	4	4
567	и без	9	4
568	на все	1	4
569	в такой	1	4
570	сразу же	2	4
571	в условиях	7	4
572	вопросе о	1	4
573	к одному	1	4
574	поскольку она	2	4
575	в науке	1	4
576	но дело	1	4
577	на это	1	4
578	одного из	1	4
579	для обозначения	1	4
580	для самого	2	4
581	в узком	2	4
582	говорить об	2	4
583	это в	2	4
584	ли в	3	4
585	не к	2	4
586	а то	4	4
587	и другие	4	3
588	культурного развития	1	3
589	особенности и	1	3
590	все что	1	3
591	таковы например	1	3
592	то тем	2	3
593	со всем	2	3
594	тем как	1	3
595	мысли и	1	3
596	что дело	2	3
597	и говорить	2	3
598	не хочет	1	3
599	отношений в	1	3
600	чтобы в	1	3
601	жизнь в	3	3
602	все дело	2	3
603	именно о	2	3
604	из всего	1	3
605	не сказано	1	3
606	мы получаем	1	3
607	в собственном	1	3
608	в одно	4	3
609	меньше всего	2	3
610	по своим	1	3
611	другое дело	5	3
612	мы сразу	2	3
613	языка то	1	3
614	в это	1	3
615	знаем что	1	3
616	поставить вопрос	1	3
617	но мы	1	3
618	смысл этого	1	3
619	в дальнейшем	1	3
620	и дело	1	3
621	и такие	3	3
622	раз и	6	3
623	больше всего	1	3
624	но даже	7	3
625	во многих	1	3
626	за собой	1	3
627	для данного	1	3
628	говорит что	1	3
629	в свете	4	3
630	себе в	5	3
631	за рамки	1	3
632	указания на	4	3
633	всего что	1	3
634	так то	2	3
635	настоящее время	4	3
636	тех случаях	1	3
637	в контексте	3	3
638	протестовать против	1	3
639	на него	3	3
640	все время	2	3
641	который в	2	3
642	от них	1	3
643	на котором	2	3
644	как сказано	1	3
645	для этой	1	3
646	но так	1	3
647	случае когда	2	3
648	речи вообще	1	3
649	мы скажем	4	3
650	представить себе	5	3
651	бы то	5	3
652	же звук	1	3
653	по адресу	1	3
654	то для	4	3
655	классической литературы	2	3
656	в буквальном	4	3
657	вкуса и	1	3
658	именно здесь	2	3
659	есть явление	1	3
660	что его	3	3
661	одним из	2	3
662	быть только	1	3
663	это даже	1	3
664	литературе и	1	3
665	и следовательно	3	3
666	в сторону	1	3
667	не нужно	2	3
668	в других	2	3
669	смысловом отношении	2	3
670	именно как	1	3
671	от себя	2	3
672	принять во	1	3
673	в целях	6	3
674	зрения в	1	3
675	на нем	3	3
676	но зато	1	3
677	или иные	6	3
678	иметь в	2	3
679	который мы	2	3
680	даже не	3	3
681	образом если	1	3
682	то ни	7	3
683	именно потому	3	3
684	смысла и	1	3
685	значение и	7	3
686	например не	2	3
687	целом и	1	3
688	известном смысле	1	3
689	только с	5	3
690	что есть	1	3
691	о его	3	3
692	которое мы	5	3
693	мы будем	3	3
694	образом в	2	3
695	во время	3	3
696	в него	2	3
697	в одну	1	3
698	русской классической	1	3
699	он действительно	1	3
700	и сами	3	3
701	таких словах	1	3
702	собственном смысле	1	3
703	например что	1	3
704	если в	1	3
705	и свое	1	3
706	и дает	1	3
707	содержания и	3	3
708	их как	1	3
709	и делает	1	3
710	под этим	1	3
711	этот смысл	1	3
712	в наших	3	3
713	что у	3	3
714	заключается не	1	3
715	и мы	1	3
716	если это	1	3
717	и действительно	2	3
718	то время	6	3
719	том смысле	4	3
720	так называемая	1	3
721	том как	4	3
722	свое значение	3	3
723	же есть	2	3
724	в которые	1	3
725	уже само	1	3
726	виду не	1	3
727	какой мере	1	3
728	своей собственной	3	3
729	для всякой	1	3
730	но здесь	1	3
731	не знаю	1	3
732	так чтобы	2	3
733	каждой из	2	3
734	те или	9	3
735	действия и	2	3
736	не представляет	1	3
737	знает что	1	3
738	будет уже	2	3
739	в данных	1	3
740	образом не	1	3
741	что здесь	5	3
742	без всякого	8	3
743	заметить что	2	3
744	нет и	1	3
745	он в	3	3
746	она может	2	3
747	проще всего	1	3
748	когда и	1	3
749	нам и	1	3
750	говоря об	1	3
751	со словом	1	3
752	это просто	1	3
753	так называемое	1	3
754	в настоящее	4	3
755	именно к	3	3
756	в более	1	3
757	мы могли	4	3
758	значение в	3	3
759	выходит за	2	3
760	следовательно и	1	3
761	смысле что	4	3
762	для него	4	3
763	естественно что	1	3
764	наконец и	1	3
765	для данной	1	3
766	на русский	1	3
767	от речи	1	3
768	сколько угодно	4	3
769	с их	2	3
770	таком случае	7	3
771	есть уже	4	3
772	как именно	1	3
773	и непосредственно	3	3
774	слова но	3	3
775	же такое	3	3
776	есть также	2	3
777	между собою	5	3
778	сама по	11	3
779	с той	5	3
780	сама эта	3	3
781	приходим к	1	3
782	случаях когда	1	3
783	или даже	6	3
784	этого вопроса	1	3
785	со своей	1	3
786	только и	9	3
787	на его	1	3
788	вовсе уже	1	3
789	с первого	3	3
790	на них	1	3
791	и эти	1	3
792	что от	1	3
793	а как	2	3
794	конце концов	4	3
795	в искусстве	4	3
796	и может	4	3
797	но она	2	3
798	здесь очевидно	1	3
799	же что	1	3
800	в начале	3	3
801	таких случаях	2	3
802	признать что	1	3
803	идет речь	4	3
804	и самой	4	3
805	а скорее	1	3
806	тем чтобы	1	3
807	с таким	1	3
808	языка с	1	3
809	тех или	10	3
810	с общим	1	3
811	иное как	6	3
812	с которыми	2	2
813	во всем	2	2
814	они являются	2	2
815	от него	2	2
816	только из	1	2
817	речи то	1	2
818	и содержания	2	2
819	уж не	1	2
820	если его	3	2
821	языке и	1	2
822	которые не	1	2
823	которая в	1	2
824	ровно ничего	2	2
825	здесь то	2	2
826	дело с	3	2
827	смысле и	1	2
828	из всех	1	2
829	в разных	4	2
830	воспоминания о	1	2
831	ведь только	1	2
832	в принципе	1	2
833	далее что	1	2
834	втором случае	1	2
835	речи может	1	2
836	но сам	1	2
837	которые хотя	1	2
838	и об	3	2
839	не годится	1	2
840	его от	3	2
841	нами в	2	2
842	в живом	1	2
843	понимается как	1	2
844	на наше	1	2
845	у пушкина	9	2
846	значение это	1	2
847	по пути	1	2
848	время как	6	2
849	чтобы эти	1	2
850	если угодно	3	2
851	результате этого	1	2
852	от одной	2	2
853	том или	6	2
854	в жизни	1	2
855	нам нужно	1	2
856	правда в	3	2
857	к самому	3	2
858	здесь дело	1	2
859	совершенно одинаково	1	2
860	всю эту	1	2
861	или ином	3	2
862	тем или	1	2
863	уже то	1	2
864	почти все	1	2
865	он является	5	2
866	на известной	1	2
867	поскольку он	1	2
868	известно что	1	2
869	можем говорить	1	2
870	случай когда	1	2
871	понятно что	1	2
872	во все	3	2
873	и прочие	2	2
874	что этот	1	2
875	как принцип	2	2
876	рассматриваться как	1	2
877	слов на	1	2
878	имеет в	2	2
879	не должен	1	2
880	почти исключительно	1	2
881	но эти	1	2
882	теряет свой	1	2
883	что вся	2	2
884	одной и	2	2
885	но может	1	2
886	когда она	2	2
887	об отношении	1	2
888	но они	4	2
889	на пути	1	2
890	и когда	4	2
891	такое значение	1	2
892	и значение	3	2
893	здесь прежде	1	2
894	и те	1	2
895	как оно	3	2
896	видно что	1	2
897	в вопросе	1	2
898	в глаза	1	2
899	мере не	2	2
900	было сказано	1	2
901	учению о	1	2
902	и остается	1	2
903	слов о	1	2
904	отношения и	1	2
905	известным образом	1	2
906	о тех	1	2
907	есть действительно	2	2
908	такая же	1	2
909	можно понимать	1	2
910	находится в	1	2
911	в научном	1	2
912	речь не	1	2
913	в атмосфере	1	2
914	момент в	1	2
915	революции и	1	2
916	узком смысле	2	2
917	бы так	1	2
918	а следовательно	1	2
919	в европе	1	2
920	понятие о	2	2
921	уже по	2	2
922	смысле но	1	2
923	чем это	1	2
924	ясным становится	1	2
925	некоторой степени	1	2
926	едва ли	8	2
927	действительно в	1	2
928	действительно ли	1	2
929	не выходит	2	2
930	то оно	1	2
931	отношении в	1	2
932	как такового	1	2
933	хотелось бы	1	2
934	что иное	6	2
935	вообще а	1	2
936	о разных	1	2
937	ни было	5	2
938	значение которое	2	2
939	выше о	1	2
940	даже так	1	2
941	поскольку речь	1	2
942	самих этих	1	2
943	и нужно	2	2
944	с другими	6	2
945	вместо него	1	2
946	они будут	1	2
947	и один	1	2
948	что между	1	2
949	лежит в	1	2
950	на память	1	2
951	словах как	1	2
952	является и	2	2
953	ли ты	1	2
954	во избежание	1	2
955	потому в	1	2
956	он говорит	1	2
957	бы вполне	1	2
958	на тот	1	2
959	когда говорят	1	2
960	такова что	1	2
961	себе не	2	2
962	понимать под	1	2
963	звук речи	2	2
964	мы перестаем	1	2
965	много и	2	2
966	что их	2	2
967	типа в	1	2
968	в противоречии	1	2
969	не был	3	2
970	отрывки из	1	2
971	но можно	1	2
972	нами как	1	2
973	слова то	1	2
974	спросим себя	3	2
975	бы к	3	2
976	это как	1	2
977	не означает	1	2
978	то ему	1	2
979	но тогда	4	2
980	в быту	1	2
981	ставит перед	1	2
982	отношение между	1	2
983	в случае	1	2
984	ни была	2	2
985	поэтому на	1	2
986	не будет	3	2
987	к такой	1	2
988	ничего нового	1	2
989	и тот	2	2
990	уже потому	1	2
991	то нельзя	1	2
992	здесь только	7	2
993	характером и	1	2
994	литературы и	2	2
995	а тем	1	2
996	это же	4	2
997	равно как	2	2
998	с полным	4	2
999	это вовсе	5	2
1000	общего с	3	2
1001	его как	3	2
1002	или о	1	2
1003	разговорный язык	1	2
1004	но есть	1	2
1005	и др	1	2
1006	здесь совершенно	1	2
1007	часто и	1	2
1008	так уж	2	2
1009	что только	1	2
1010	некоторые примеры	1	2
1011	что без	3	2
1012	мы теперь	4	2
1013	пушкина мы	1	2
1014	и чтобы	1	2
1015	вся эта	3	2
1016	для которых	2	2
1017	для чего	3	2
1018	себе как	4	2
1019	эти различения	1	2
1020	и самый	3	2
1021	и ничего	1	2
1022	к сожалению	1	2
1023	слова это	2	2
1024	к такому	1	2
1025	так ли	1	2
1026	он уже	1	2
1027	является ее	1	2
1028	что многие	1	2
1029	что сказать	1	2
1030	переходит в	2	2
1031	этого понятия	2	2
1032	в литературной	1	2
1033	вместе со	1	2
1034	которого оно	1	2
1035	нужным для	1	2
1036	от нас	3	2
1037	до некоторой	1	2
1038	и должен	1	2
1039	и наглядно	1	2
1040	поэтому в	2	2
1041	для них	4	2
1042	однако он	1	2
1043	есть ничто	1	2
1044	слова мы	1	2
1045	от их	2	2
1046	поэтому и	3	2
1047	сами по	8	2
1048	языка из	1	2
1049	во что	1	2
1050	с некоторыми	1	2
1051	отличаются от	2	2
1052	и одновременно	1	2
1053	строгом смысле	1	2
1054	всегда в	1	2
1055	он будет	2	2
1056	тип и	2	2
1057	значении этого	1	2
1058	доходит до	2	2
1059	человек который	1	2
1060	культуры то	1	2
1061	есть нечто	22	2
1062	и вопрос	1	2
1063	и так	1	2
1064	состоит из	6	2
1065	никто не	5	2
1066	сравнению с	3	2
1067	которая не	3	2
1068	имеет здесь	1	2
1069	нет в	2	2
1070	этих случаях	1	2
1071	ничего общего	7	2
1072	а ведь	4	2
1073	который и	1	2
1074	думать что	1	2
1075	но оно	3	2
1076	но тут	2	2
1077	чем же	7	2
1078	не является	19	2
1079	это понятие	3	2
1080	где это	1	2
1081	еще на	2	2
1082	значение этого	2	2
1083	это все	1	2
1084	самым мы	2	2
1085	рассматривать как	2	2
1086	для нее	2	2
1087	или еще	1	2
1088	из сферы	1	2
1089	большей частью	1	2
1090	и до	3	2
1091	что пушкин	1	2
1092	друг от	3	2
1093	в совершенно	1	2
1094	самого же	2	2
1095	потому и	1	2
1096	и идей	2	2
1097	и той	2	2
1098	целого которое	1	2
1099	имеем в	4	2
1100	и а	1	2
1101	же только	1	2
1102	видели выше	2	2
1103	и там	2	2
1104	все в	4	2
1105	нам пришлось	3	2
1106	начиная с	1	2
1107	эти категории	3	2
1108	каком смысле	1	2
1109	еще их	1	2
1110	правды и	2	2
1111	эта и	2	2
1112	не знаем	2	2
1113	нашего анализа	2	2
1114	не стоит	2	2
1115	и значит	3	2
1116	а вовсе	3	2
1117	у них	2	2
1118	и после	2	2
1119	исключительно в	2	2
1120	от всякого	3	2
1121	языком как	1	2
1122	связан с	2	2
1123	ответ на	1	2
1124	этот термин	2	2
1125	в прямом	1	2
1126	ничем не	2	2
1127	зависит от	1	2
1128	том числе	1	2
1129	одним и	1	2
1130	это особенно	1	2
1131	конечно в	1	2
1132	от которого	1	2
1133	живого языка	1	2
1134	он и	3	2
1135	себя самого	1	2
1136	в литературе	3	2
1137	ее в	2	2
1138	здесь в	3	2
1139	на которой	1	2
1140	сознания и	2	2
1141	политической и	1	2
1142	же не	2	2
1143	понятие для	1	2
1144	а все	1	2
1145	представлять себе	2	2
1146	слова а	2	2
1147	этом в	1	2
1148	нельзя будет	1	2
1149	речь но	1	2
1150	от друга	3	2
1151	сама в	1	2
1152	когда оно	1	2
1153	речи это	1	2
1154	нас только	2	2
1155	дело в	6	2
1156	просто и	1	2
1157	вот это	2	2
1158	вообще не	5	2
1159	же будет	1	2
1160	вовсе еще	2	2
1161	представляет собою	2	2
1162	например или	1	2
1163	нас к	2	2
1164	своему содержанию	6	2
1165	возможно и	2	2
1166	является не	2	2
1167	иной раз	5	2
1168	имеется в	7	2
1169	далеко еще	1	2
1170	для примера	1	2
1171	повседневной жизни	1	2
1172	и понимания	1	2
1173	к своему	1	2
1174	не столь	1	2
1175	один и	2	2
1176	до их	1	2
1177	именно эта	1	2
1178	это было	4	2
1179	не что	6	2
1180	для которого	1	2
1181	бы совершенно	1	2
1182	ничего нельзя	1	2
1183	например такие	1	2
1184	и вообще	20	2
1185	современного научного	1	2
1186	разумеется что	1	2
1187	как слово	1	2
1188	без конца	1	2
1189	и основные	1	2
1190	буквальном смысле	2	2
1191	разница между	1	2
1192	понимает что	1	2
1193	и живой	1	2
1194	только к	4	2
1195	за то	1	2
1196	такие же	1	2
1197	каждом из	1	2
1198	в самых	3	2
1199	поскольку они	3	2
1200	в руки	1	2
1201	ни один	1	2
1202	тому как	2	2
1203	в теории	1	2
1204	не станем	1	2
1205	примеры из	2	2
1206	данного рода	1	2
1207	быть и	3	2
1208	к тем	1	2
1209	самого факта	1	2
1210	есть и	2	2
1211	отдельные члены	1	2
1212	существу же	1	2
1213	каждый раз	7	2
1214	оказывается что	2	2
1215	например и	2	2
1216	даже при	2	2
1217	чего же	4	2
1218	наших дней	1	2
1219	как то	1	2
1220	и всякая	1	2
1221	которой мы	1	2
1222	д не	1	2
1223	и часто	2	2
1224	собственно говоря	5	2
1225	это казалось	1	2
1226	связана с	1	2
1227	поскольку оно	1	2
1228	который как	1	2
1229	указывает на	13	2
1230	что указанные	1	2
1231	самый термин	2	2
1232	содержании и	1	2
1233	даже для	1	2
1234	за счет	2	2
1235	это можно	2	2
1236	а может	3	2
1237	них как	1	2
1238	жизни и	7	2
1239	и прежде	3	2
1240	свидетельствуют о	1	2
1241	все более	1	2
1242	эти два	2	2
1243	как впрочем	1	2
1244	ведь и	1	2
1245	именно это	1	2
1246	мы сказали	2	2
1247	точно и	1	2
1248	ради которого	2	2
1249	дело здесь	4	2
1250	не можем	5	2
1251	все подобного	2	2
1252	в известной	3	2
1253	форме и	1	2
1254	своим языком	1	2
1255	возможна только	1	2
1256	можно только	3	2
1257	данного слова	4	2
1258	вещи не	1	1
1259	более не	2	1
1260	находим в	3	1
1261	получает свое	1	1
1262	и единичное	6	1
1263	к проблеме	2	1
1264	к другу	1	1
1265	писателя и	1	1
1266	человеческой жизни	4	1
1267	этой проблеме	1	1
1268	как форма	1	1
1269	этого необходимо	3	1
1270	не нужна	1	1
1271	хорошо знаем	1	1
1272	известно и	1	1
1273	выводу что	1	1
1274	самого себя	4	1
1275	исходя из	1	1
1276	зрения их	1	1
1277	в структуру	1	1
1278	таком понимании	2	1
1279	которых идет	1	1
1280	каждого отдельного	1	1
1281	что указанная	2	1
1282	искусства это	1	1
1283	выступает на	1	1
1284	об искусстве	1	1
1285	момента в	1	1
1286	заключение в	1	1
1287	звук в	1	1
1288	связанных между	1	1
1289	оказывается не	2	1
1290	более абстрактным	1	1
1291	на второй	1	1
1292	в анализе	1	1
1293	советской власти	1	1
1294	к учению	1	1
1295	это значит	12	1
1296	развития языка	1	1
1297	она уже	3	1
1298	ни стало	1	1
1299	является в	3	1
1300	значения они	1	1
1301	какой бы	2	1
1302	все новое	1	1
1303	говорит о	1	1
1304	типа с	1	1
1305	на другую	1	1
1306	и лучше	1	1
1307	речи во	1	1
1308	мышления т	1	1
1309	иначе но	1	1
1310	например с	1	1
1311	возможно их	1	1
