N	2gram	Losev_Prob	FransuaR
173	это в	3	18
174	для того	10	17
175	конечно не	3	17
176	в результате	6	17
177	можно было	8	17
178	связанных с	1	17
179	на его	2	17
180	числе и	2	17
181	в плане	2	17
182	такой же	1	17
183	но все	5	17
184	того что	18	17
185	а не	21	17
186	в другом	2	16
187	с одной	4	16
188	между тем	3	16
189	нужно сказать	3	16
190	тот же	4	16
191	в начале	1	16
192	начала и	1	16
193	в свете	1	16
194	ничего не	20	16
195	они не	1	16
196	дело в	3	16
197	мысли и	2	15
198	в которой	2	15
199	говорили что	2	15
200	никто не	2	15
201	из этих	5	15
202	мы еще	3	15
203	с их	1	15
204	от всех	2	15
205	особенно в	3	15
206	и вообще	13	15
207	одно из	2	15
208	почти все	1	15
209	как на	3	15
210	в нашем	3	15
211	не мог	1	15
212	xix века	1	15
213	еще в	2	15
214	в истории	6	15
215	в самой	3	15
216	и образ	1	14
217	в котором	5	14
218	характер и	1	14
219	в чем	3	14
220	образом в	1	14
221	и по	3	14
222	мы не	6	14
223	здесь только	5	14
224	все что	2	14
225	в данном	16	14
226	несмотря на	6	14
227	слов и	1	14
228	в более	1	14
229	по существу	2	14
230	и сам	3	13
231	с этим	7	13
232	во все	1	13
233	и еще	3	13
234	что все	9	13
235	его к	1	13
236	в основном	1	13
237	в одной	1	13
238	мира в	2	13
239	о чем	11	13
240	в жизни	3	13
241	одновременно и	1	13
242	на этой	4	13
243	одной стороны	4	13
244	здесь нет	3	13
245	не знает	4	13
246	в других	5	13
247	бы в	3	13
248	и есть	7	13
249	только на	13	13
250	не на	4	13
251	мир и	1	13
252	или в	5	13
253	и эта	1	13
254	это было	3	13
255	как он	4	13
256	в известной	2	13
257	другой стороны	7	12
258	не был	4	12
259	во всей	4	12
260	вещей и	1	12
261	и ее	9	12
262	начиная с	1	12
263	известной мере	2	12
264	о нем	3	12
265	у нас	31	12
266	раз в	1	12
267	уже сказали	1	12
268	место в	2	12
269	из всех	1	12
270	этот момент	1	12
271	только для	3	12
272	можно сказать	9	12
273	но этот	1	12
274	здесь с	1	12
275	по своей	1	12
276	не могут	6	12
277	литературы и	5	12
278	он в	2	12
279	смерти и	1	12
280	лишь в	4	12
281	но именно	5	12
282	об этом	10	12
283	в пределах	2	12
284	из самых	3	11
285	на эту	2	11
286	так например	2	11
287	уже не	9	11
288	что они	5	11
289	той или	10	11
290	и что	21	11
291	в общем	5	11
292	и самый	3	11
293	того как	3	11
294	в течение	1	11
295	и страха	1	11
296	из этого	2	11
297	тело и	1	11
298	все время	3	11
299	момент в	2	11
300	очень часто	1	11
301	в системе	3	11
302	и особенно	4	11
303	и так	2	11
304	и более	4	11
305	слова и	5	11
306	ни с	1	11
307	между собою	9	11
308	он говорит	2	11
309	другими словами	8	11
310	в заключение	1	11
311	на котором	1	10
312	что для	4	10
313	его как	2	10
314	до наших	3	10
315	поэтому в	2	10
316	да и	11	10
317	но оно	2	10
318	и литературы	2	10
319	в таких	5	10
320	данном случае	10	10
321	наших дней	1	10
322	или иной	8	10
323	конце концов	11	10
324	новое и	1	10
325	для всех	3	10
326	нас в	4	10
327	самом же	1	10
328	к тому	5	10
329	даже и	18	10
330	на этот	3	10
331	для понимания	2	10
332	не просто	30	10
333	по преимуществу	4	10
334	здесь как	3	10
335	выражение в	1	10
336	ту же	1	10
337	мы здесь	4	10
338	мы остановимся	1	10
339	образом и	3	10
340	в процессе	1	10
341	со смертью	1	10
342	им в	2	10
343	выходит за	1	10
344	же деле	1	10
345	хотя он	1	10
346	в целом	1	10
347	был и	1	9
348	некоторые из	1	9
349	в основу	1	9
350	для этой	2	9
351	как это	7	9
352	в тех	2	9
353	значение и	7	9
354	роль играет	1	9
355	но на	1	9
356	в которых	4	9
357	о котором	4	9
358	именно на	3	9
359	и вся	1	9
360	до известной	1	9
361	ведь это	4	9
362	и со	1	9
363	же в	5	9
364	что на	4	9
365	вплоть до	1	9
366	говорит о	4	9
367	вполне понятно	1	9
368	отношения к	2	9
369	но как	11	9
370	мы можем	8	9
371	правда не	1	9
372	не имеет	8	9
373	в следующей	1	9
374	чем же	2	9
375	относится к	6	9
376	известной степени	2	9
377	между людьми	1	9
378	том же	1	9
379	и то	15	9
380	для нас	11	9
381	но конечно	1	9
382	первый план	3	9
383	конечно в	2	9
384	что не	8	9
385	со всем	2	8
386	с этой	1	8
387	более или	7	8
388	не менее	26	8
389	следовательно и	3	8
390	на первый	5	8
391	но эти	1	8
392	людей и	1	8
393	и те	2	8
394	в другое	2	8
395	или менее	7	8
396	от этого	2	8
397	под влиянием	1	8
398	в него	3	8
399	оно было	1	8
400	и при	4	8
401	с тем	6	8
402	то время	2	8
403	языка и	5	8
404	в совершенно	1	8
405	значение в	4	8
406	у гоголя	1	8
407	сам он	1	8
408	но эта	3	8
409	и вовсе	7	8
410	на одном	2	8
411	человека с	2	8
412	для этого	5	8
413	мы сказали	2	8
414	от него	1	8
415	как они	3	8
416	всякого рода	3	8
417	перестает быть	3	8
418	нельзя было	3	8
419	мы увидим	3	8
420	всего этого	1	8
421	по поводу	6	8
422	видели что	1	8
423	ко всему	1	8
424	тому же	1	8
425	и она	1	8
426	так что	12	8
427	здесь мы	1	8
428	и ни	7	8
429	в это	2	8
430	как о	4	8
431	если бы	8	8
432	но с	2	8
433	и без	6	8
434	это очень	1	8
435	с самого	3	8
436	и почти	1	8
437	дело не	1	8
438	ведь и	2	8
439	его целом	1	8
440	же и	4	7
441	не как	2	7
442	во всяком	18	7
443	искусства и	3	7
444	времени в	2	7
445	себе и	2	7
446	к ним	1	7
447	что у	1	7
448	на том	5	7
449	мы говорили	5	7
450	он стал	1	7
451	и та	2	7
452	мы будем	3	7
453	в одну	1	7
454	большую роль	2	7
455	по адресу	1	7
456	подобно тому	2	7
457	нет ничего	12	7
458	нет и	5	7
459	только с	3	7
460	мир в	1	7
461	здесь есть	1	7
462	нас не	5	7
463	где он	1	7
464	в виде	20	7
465	но она	3	7
466	и очень	3	7
467	в некоторых	1	7
468	что значит	3	7
469	представление о	6	7
470	правда в	3	7
471	что по	1	7
472	притом в	1	7
473	эта связь	1	7
474	значительной мере	2	7
475	настоящее время	17	7
476	себя в	1	7
477	несколько слов	1	7
478	но его	1	7
479	в состоянии	2	7
480	как его	2	7
481	эти моменты	1	7
482	ведь все	3	7
483	в целях	2	7
484	в таком	18	7
485	был бы	6	7
486	никак не	13	7
487	из которых	2	7
488	том как	2	7
489	и если	9	7
490	в настоящее	17	7
491	как нечто	10	7
492	а на	1	7
493	не будем	5	7
494	есть только	16	7
495	должен быть	1	7
496	тому как	3	7
497	думать что	2	7
498	на всю	2	7
499	и часто	2	7
500	одного из	2	7
501	по этому	6	7
502	и всего	1	6
503	мы наблюдаем	2	6
504	и был	1	6
505	земля и	1	6
506	казалось бы	11	6
507	хотя бы	15	6
508	не простое	1	6
509	в противоположность	1	6
510	имеем в	1	6
511	вещами и	1	6
512	уже и	6	6
513	видно что	2	6
514	далеки от	1	6
515	поэтому все	1	6
516	находится в	2	6
517	что она	8	6
518	для своего	3	6
519	котором мы	1	6
520	и чисто	4	6
521	и следовательно	6	6
522	ведь в	1	6
523	и тот	2	6
524	его так	1	6
525	и глубоко	1	6
526	возможно что	1	6
527	в какой-то	3	6
528	смысле слова	11	6
529	в корне	2	6
530	для них	5	6
531	языков и	1	6
532	к его	2	6
533	основе своей	1	6
534	в нее	2	6
535	на их	1	6
536	его и	1	6
537	то он	3	6
538	еще один	1	6
539	на что	3	6
540	тем же	2	6
541	и смерть	1	6
542	этот последний	2	6
543	у них	1	6
544	и пр	4	6
545	он становится	1	6
546	для всего	2	6
547	вовсе нет	1	6
548	и вы	2	6
549	или даже	3	6
550	чем мы	2	6
551	xx века	2	6
552	здесь еще	1	6
553	есть о	1	6
554	во многом	1	6
555	которые в	4	6
556	эту тему	2	6
557	как будто	6	6
558	момента в	1	6
559	и которые	6	6
560	но по	2	6
561	от всего	4	6
562	его на	1	6
563	а именно	16	6
564	и слово	1	6
565	представления о	1	6
566	говорить о	14	6
567	самого начала	2	6
568	это прежде	1	6
569	такого рода	20	6
570	литературе и	4	6
571	между прочим	3	6
572	его развития	1	6
573	ни для	1	6
574	не дает	1	6
575	что эта	2	6
576	могут быть	2	6
577	можно только	2	6
578	переходит в	2	6
579	в языке	13	6
580	за это	1	6
581	это время	1	6
582	совершенно не	7	6
583	язык и	2	6
584	мы знаем	1	6
585	что здесь	4	6
586	он может	1	6
587	всех тех	1	6
588	друг друга	1	6
589	события и	1	6
590	дает нам	2	6
591	нет ни	1	6
592	свидетельствует о	5	6
593	всего мира	1	6
594	остановимся на	1	6
595	ее в	2	6
596	в обычном	1	6
597	очень много	3	6
598	в искусстве	3	6
599	входит в	4	6
600	от того	2	6
601	со своими	1	6
602	с собой	3	5
603	друг в	1	5
604	к самому	2	5
605	сливается с	1	5
606	для выражения	1	5
607	раз и	13	5
608	всем этим	3	5
609	и была	1	5
610	быть только	3	5
611	с другими	6	5
612	вокруг себя	1	5
613	с одним	1	5
614	необходимости и	1	5
615	эта была	1	5
616	из одного	1	5
617	смысл и	3	5
618	и образа	2	5
619	и речи	3	5
620	из него	1	5
621	не могла	1	5
622	который был	1	5
623	одного и	2	5
624	и самое	1	5
625	тогда когда	4	5
626	на первом	1	5
627	значения и	11	5
628	бы не	4	5
629	подобного рода	8	5
630	каждый из	3	5
631	что слово	2	5
632	но мы	3	5
633	и искусства	5	5
634	не во	3	5
635	мы имеем	3	5
636	и всегда	3	5
637	различия между	1	5
638	слово в	2	5
639	тем более	13	5
640	ему не	1	5
641	в акте	1	5
642	есть не	10	5
643	оказывается что	4	5
644	тем самым	11	5
645	же самое	9	5
646	явление в	1	5
647	и самого	5	5
648	сливаются в	3	5
649	на то	12	5
650	которой мы	1	5
651	настоящего времени	3	5
652	что было	2	5
653	находим в	1	5
654	можно говорить	3	5
655	в средневековой	1	5
656	в первом	2	5
657	но самое	1	5
658	в собственном	1	5
659	того он	1	5
660	было не	1	5
661	нами выше	1	5
662	но даже	3	5
663	во многих	4	5
664	но уже	9	5
665	говорит что	1	5
666	не вполне	4	5
667	с этими	4	5
668	тут же	3	5
669	а следовательно	2	5
670	больше чем	2	5
671	то в	6	5
672	и весь	4	5
673	от его	1	5
674	на язык	2	5
675	должно быть	3	5
676	притом не	1	5
677	ни было	1	5
678	этот мир	1	5
679	и сама	2	5
680	с представлением	1	5
681	между этими	2	5
682	же как	2	5
683	и вещи	2	5
684	он сам	2	5
685	вообще в	1	5
686	совсем не	9	5
687	уже указывали	1	5
688	но только	3	5
689	все вещи	1	5
690	независимо от	2	5
691	во втором	1	5
692	и этот	4	5
693	должна быть	2	5
694	первых двух	1	5
695	мы в	4	5
696	этом образе	1	5
697	в слове	1	5
698	говорили о	2	5
699	себя и	1	5
700	не является	12	5
701	свою роль	1	5
702	если мы	16	5
703	с нею	2	5
704	всяком случае	11	5
705	же он	1	5
706	проникает в	1	5
707	ничем не	2	5
708	многие из	2	5
709	бы и	5	5
710	должен был	1	5
711	вообще не	5	5
712	словом и	1	5
713	что мы	23	5
714	к своему	2	5
715	нисколько не	3	5
716	по его	3	5
717	на свете	2	5
718	без всякой	7	5
719	человека в	1	5
720	до настоящего	1	5
721	в человеческом	2	5
722	в трех	1	5
723	стороны и	3	5
724	только то	6	5
725	слова в	1	5
726	язык в	1	5
727	об этой	1	5
728	и только	7	5
729	не к	1	5
730	они являются	1	4
731	таковы например	2	4
732	вещи и	13	4
733	о нашем	1	4
734	не хочет	3	4
735	его от	4	4
736	я не	1	4
737	и само	3	4
738	в живописи	1	4
739	все моменты	1	4
740	еще недостаточно	2	4
741	к этой	2	4
742	в действительности	5	4
743	и той	4	4
744	одной и	1	4
745	о них	3	4
746	ни одного	1	4
747	ее как	1	4
748	что даже	1	4
749	о его	2	4
750	время и	2	4
751	внимание на	4	4
752	природу и	1	4
753	и некоторые	1	4
754	можно судить	2	4
755	но для	3	4
756	и всю	2	4
757	эти три	1	4
758	о которых	6	4
759	действительности и	5	4
760	в каждом	1	4
761	что во	1	4
762	ведь этот	1	4
763	уже к	1	4
764	одно и	1	4
765	этот вопрос	2	4
766	как один	1	4
767	это действительно	1	4
768	не раз	2	4
769	когда они	1	4
770	них не	1	4
771	время он	1	4
772	не случайно	1	4
773	чтобы не	3	4
774	них в	1	4
775	в самый	1	4
776	если в	2	4
777	он только	1	4
778	и далее	1	4
779	речи как	1	4
780	этот же	1	4
781	оно не	6	4
782	то на	4	4
783	их и	1	4
784	есть нечто	13	4
785	нем только	2	4
786	при всех	1	4
787	да еще	1	4
788	и больше	2	4
789	знаем что	2	4
790	и борьбы	1	4
791	о таких	1	4
792	образ и	1	4
793	тот самый	1	4
794	это вовсе	3	4
795	только его	4	4
796	но если	6	4
797	именно этот	1	4
798	он должен	2	4
799	новой жизни	1	4
800	этот был	1	4
801	и смысл	1	4
802	оно и	3	4
803	имеется в	1	4
804	один и	1	4
805	только и	5	4
806	значение как	2	4
807	и свои	3	4
808	и внутреннее	2	4
809	каждый раз	3	4
810	кто не	1	4
811	и времени	2	4
812	при всем	1	4
813	к ней	1	4
814	в античной	1	4
815	в период	1	4
816	которая была	1	4
817	мы и	8	4
818	не так	1	4
819	однако и	4	4
820	что человек	1	4
821	нами в	3	4
822	по себе	20	4
823	всегда в	1	4
824	г в	2	4
825	что этот	2	4
826	которой он	4	4
827	часто в	1	4
828	которых мы	2	4
829	и значение	4	4
830	есть такие	1	4
831	самом начале	1	4
832	с реальными	2	4
833	который в	1	4
834	и именно	1	4
835	к языку	1	4
836	и становится	1	4
837	только не	4	4
838	она и	1	4
839	отражение в	2	4
840	в некоторой	1	4
841	что между	2	4
842	и притом	6	4
843	что за	1	4
844	но ведь	6	4
845	учение о	5	4
846	есть именно	7	4
847	здесь перед	3	4
848	его жизни	1	4
849	представляется нам	2	4
850	в смысле	2	4
851	для правильного	1	4
852	оно ни	1	4
853	к образу	1	4
854	и тем	16	4
855	кажется что	2	4
856	и существенно	1	4
857	если же	4	4
858	за ними	1	4
859	нем и	1	4
860	друг другу	2	4
861	заключается в	2	4
862	же мы	4	4
863	имеет дело	1	4
864	собственном смысле	1	4
865	о которой	1	4
866	в область	3	4
867	утверждает что	1	4
868	это есть	10	4
869	и вполне	6	4
870	ни о	8	4
871	о своей	1	4
872	состоит из	1	4
873	нельзя сказать	3	4
874	и отдельных	1	4
875	пусть и	1	4
876	в известном	1	4
877	из тех	1	4
878	ни на	5	4
879	ли он	2	4
880	не должно	1	4
881	самое существенное	1	4
882	пространстве и	2	4
883	латинском языке	1	4
884	делает его	2	4
885	и своего	1	4
886	без всякого	5	4
887	эти последние	2	4
888	ее не	1	4
889	что я	1	4
890	характерное для	1	4
891	но их	2	4
892	и сюда	1	4
893	со своим	1	4
894	же не	1	4
895	литературу и	1	4
896	и понятий	1	4
897	память о	1	4
898	говорят о	2	4
899	в третьем	1	4
900	как ее	2	4
901	для которого	4	4
902	время уже	1	4
903	что эти	2	4
904	этого тела	1	4
905	художественная литература	1	4
906	же к	1	4
907	быть и	5	4
908	говоря о	1	4
909	что такие	1	4
910	что из	1	4
911	на это	1	4
912	в отдельности	4	4
913	веков в	1	4
914	в чисто	2	4
915	с которой	3	3
916	языке и	4	3
917	никаких сомнений	2	3
918	своей статье	1	3
919	и люди	1	3
920	xix и	3	3
921	говорили в	2	3
922	в общей	2	3
923	это определение	1	3
924	именно и	1	3
925	как об	1	3
926	или на	3	3
927	и другим	2	3
928	но когда	2	3
929	функций в	1	3
930	он есть	5	3
931	есть то	5	3
932	свой смысл	3	3
933	себе все	2	3
934	того нового	1	3
935	мы все	1	3
936	на ней	1	3
937	в прошлом	1	3
938	много и	1	3
939	в голове	2	3
940	они должны	2	3
941	том чтобы	1	3
942	просто в	2	3
943	будем говорить	1	3
944	что именно	1	3
945	тем как	1	3
946	образом на	1	3
947	ближе к	2	3
948	бы то	2	3
949	и мы	1	3
950	ее можно	1	3
951	которого он	2	3
952	после этого	4	3
953	и существенное	1	3
954	это слово	1	3
955	в следующем	1	3
956	а с	1	3
957	есть еще	3	3
958	знал и	1	3
959	остается в	1	3
960	будто бы	4	3
961	о смерти	1	3
962	тому что	6	3
963	ясно что	7	3
964	время как	2	3
965	не есть	49	3
966	между собой	5	3
967	был не	2	3
968	на другом	1	3
969	а для	1	3
970	опираясь на	1	3
971	не будет	11	3
972	доходит до	1	3
973	и другая	1	3
974	вот в	2	3
975	должны были	3	3
976	могла бы	1	3
977	как человек	2	3
978	в систему	1	3
979	но есть	2	3
980	те кто	1	3
981	это совершенно	6	3
982	он его	1	3
983	от всякого	2	3
984	рождение и	1	3
985	и конечно	2	3
986	его из	1	3
987	и свое	1	3
988	говорит и	3	3
989	содержит в	7	3
990	чтобы стать	1	3
991	более глубокое	1	3
992	имеет место	1	3
993	и строго	2	3
994	о природе	2	3
995	для нашего	3	3
996	смысла и	2	3
997	является одним	1	3
998	совершенно правильно	3	3
999	явлений и	1	3
1000	далек от	1	3
1001	в каком	7	3
1002	сторона этого	1	3
1003	так чтобы	1	3
1004	он часто	2	3
1005	это только	4	3
1006	он является	2	3
1007	и об	1	3
1008	было и	2	3
1009	если их	1	3
1010	а уж	2	3
1011	имеет и	3	3
1012	не из	1	3
1013	у вас	2	3
1014	и такой	1	3
1015	и всякий	1	3
1016	то ни	3	3
1017	есть такой	1	3
1018	действительности в	3	3
1019	при всей	1	3
1020	только чисто	1	3
1021	i в	1	3
1022	что с	2	3
1023	и тут	1	3
1024	как именно	5	3
1025	это всегда	2	3
1026	на нее	2	3
1027	этих условиях	1	3
1028	этого романа	2	3
1029	иной раз	3	3
1030	вероятно не	1	3
1031	именно эта	1	3
1032	этих двух	2	3
1033	встречаемся с	1	3
1034	она не	5	3
1035	но при	2	3
1036	разной степени	1	3
1037	здесь совершенно	1	3
1038	и может	2	3
1039	лишь как	1	3
1040	и всякая	1	3
1041	а скорее	3	3
1042	в подлинном	1	3
1043	о своих	1	3
1044	же это	3	3
1045	человек не	1	3
1046	само собой	3	3
1047	природой и	1	3
1048	даже больше	2	3
1049	которые не	5	3
1050	которая в	1	3
1051	ровно ничего	4	3
1052	он всегда	3	3
1053	нашего исследования	5	3
1054	из нее	1	3
1055	является здесь	2	3
1056	начинается с	1	3
1057	вещей в	2	3
1058	в одно	5	3
1059	не что	5	3
1060	в художественном	1	3
1061	гораздо больше	2	3
1062	не существует	12	3
1063	еще далеко	1	3
1064	то это	3	3
1065	этот путь	1	3
1066	вот почему	1	3
1067	из земли	1	3
1068	представлением о	1	3
1069	особенно для	1	3
1070	чтобы они	1	3
1071	духа и	1	3
1072	не имел	2	3
1073	быть в	1	3
1074	наряду с	1	3
1075	нам важно	1	3
1076	что иное	5	3
1077	которое он	1	3
1078	к человеку	1	3
1079	но еще	2	3
1080	в стиле	1	3
1081	в буквальном	3	3
1082	два раза	1	3
1083	не о	7	3
1084	что его	4	3
1085	том какое	1	3
1086	и того	5	3
1087	человек в	1	3
1088	такие же	1	3
1089	уже давно	7	3
1090	дошло до	1	3
1091	именно с	1	3
1092	что их	4	3
1093	чтобы его	2	3
1094	времени а	1	3
1095	в живой	1	3
1096	положительные и	1	3
1097	не видят	1	3
1098	на другой	1	3
1099	и родового	1	3
1100	действующих лиц	2	3
1101	относится уже	1	3
1102	этом смысле	8	3
1103	чем она	1	3
1104	как от	1	3
1105	он пытается	1	3
1106	в силу	2	3
1107	бы оно	3	3
1108	и языка	1	3
1109	какой же	1	3
1110	а потому	2	3
1111	за ним	1	3
1112	известно что	1	3
1113	к одной	1	3
1114	и оба	1	3
1115	разного рода	9	3
1116	смыслу и	1	3
1117	науки и	2	3
1118	это касается	1	3
1119	место и	1	3
1120	собой и	3	3
1121	в наших	2	3
1122	мы говорим	3	3
1123	еще вполне	1	3
1124	это выражение	1	3
1125	к их	1	3
1126	относятся к	3	3
1127	очень важный	1	3
1128	может стать	1	3
1129	со стороны	2	3
1130	друг от	1	3
1131	всей своей	1	3
1132	которая не	1	3
1133	в любой	1	3
1134	ни к	1	3
1135	весьма часто	1	3
1136	и тогда	2	3
1137	или иных	2	3
1138	в первых	1	3
1139	что многие	2	3
1140	смысл в	1	3
1141	не потому	2	3
1142	необходимо и	1	3
1143	женщины в	1	3
1144	не знаем	3	3
1145	его для	2	3
1146	слово и	3	3
1147	в понимании	2	3
1148	они вовсе	2	3
1149	пить и	1	3
1150	на тех	1	3
1151	не для	3	3
1152	что каждый	1	3
1153	чем он	1	3
1154	от друга	1	3
1155	напоминает нам	1	3
1156	для нее	1	3
1157	указывает на	16	3
1158	нам в	3	3
1159	этой цели	1	3
1160	является не	4	3
1161	еще к	1	3
1162	в уже	1	3
1163	сказать и	3	3
1164	этого он	1	3
1165	тех или	5	3
1166	существует только	3	3
1167	которую мы	1	3
1168	эти два	1	3
1169	в основной	1	3
1170	сказали что	2	3
1171	я вас	1	3
1172	лежат в	1	3
1173	признать что	1	3
1174	для обозначения	4	3
1175	бы он	2	3
1176	которое в	1	3
1177	они стали	1	3
1178	их можно	1	3
1179	утверждают что	1	3
1180	и необходимо	1	3
1181	для характеристики	1	3
1182	устной речи	1	3
1183	из которой	1	3
1184	иное как	5	3
1185	и уже	4	3
1186	с которыми	4	2
1187	более не	1	2
1188	об его	4	2
1189	где-то между	1	2
1190	в настоящем	1	2
1191	к другу	2	2
1192	точном смысле	2	2
1193	с большими	1	2
1194	некоторой степени	1	2
1195	важно для	2	2
1196	с самим	3	2
1197	в разгаре	1	2
1198	этого момента	1	2
1199	только за	1	2
1200	моменты его	1	2
1201	на смену	1	2
1202	чтобы в	1	2
1203	нет никакой	3	2
1204	сущность этого	1	2
1205	он остается	1	2
1206	некоторые другие	1	2
1207	на свою	1	2
1208	года в	2	2
1209	всеми своими	2	2
1210	есть тот	3	2
1211	вещи в	4	2
1212	свои слова	1	2
1213	ему приходилось	1	2
1214	или ином	1	2
1215	также было	1	2
1216	говорится о	1	2
1217	все и	1	2
1218	языка в	3	2
1219	нас и	1	2
1220	этого последнего	1	2
1221	только как	2	2
1222	нами раньше	1	2
1223	из себя	1	2
1224	всего как	2	2
1225	образом что	2	2
1226	для своей	1	2
1227	можно ли	9	2
1228	с весьма	1	2
1229	от большого	1	2
1230	переход от	1	2
1231	нам право	1	2
1232	оно впервые	1	2
1233	речь не	2	2
1234	чего он	3	2
1235	теории и	4	2
1236	можем сказать	1	2
1237	человека а	2	2
1238	и всякого	1	2
1239	в отдельных	1	2
1240	или наоборот	1	2
1241	мышления и	6	2
1242	обычном смысле	1	2
1243	о двух	2	2
1244	но от	1	2
1245	а ведь	2	2
1246	что при	2	2
1247	с нашей	1	2
1248	бы что	3	2
1249	предварительно и	1	2
1250	ни от	2	2
1251	он оказывается	1	2
1252	мира или	2	2
1253	без него	1	2
1254	xx веков	1	2
1255	язык этой	1	2
1256	слишком много	1	2
1257	и являются	1	2
1258	тут нет	1	2
1259	это вполне	1	2
1260	если оно	2	2
1261	и философы	1	2
1262	тело или	2	2
1263	не говорят	1	2
1264	государственной власти	1	2
1265	на чем	2	2
1266	должны быть	2	2
1267	и является	9	2
1268	чем больше	4	2
1269	никакого отношения	2	2
1270	все дело	1	2
1271	и небо	1	2
1272	оно имеет	1	2
1273	что есть	1	2
1274	для изображения	1	2
1275	не раскрытым	1	2
1276	все остальное	1	2
1277	дается здесь	1	2
1278	а главное	3	2
1279	есть ли	2	2
1280	и чем	2	2
1281	нам кажется	2	2
1282	понятия и	2	2
1283	понять что	1	2
1284	был именно	1	2
1285	к сожалению	6	2
1286	какой-то мере	2	2
1287	и возможно	2	2
1288	мы вовсе	2	2
1289	он уже	1	2
1290	вопросы о	1	2
1291	друг к	2	2
1292	смотреть на	1	2
1293	и должны	3	2
1294	с такой	1	2
1295	нашего восприятия	1	2
1296	от нас	6	2
1297	сам по	7	2
1298	что большинство	1	2
1299	хотя в	3	2
1300	и делает	3	2
1301	и наш	1	2
1302	том и	1	2
1303	функции в	4	2
1304	находит и	1	2
1305	такого же	1	2
1306	что оно	4	2
1307	что нет	3	2
1308	тем и	3	2
1309	и внутренне	1	2
1310	он фиксирует	1	2
1311	выражения и	1	2
1312	мы встречаемся	2	2
1313	произведение в	1	2
1314	оказалось что	3	2
1315	раз то	1	2
1316	тему в	1	2
1317	нет в	1	2
1318	кого не	1	2
1319	сейчас же	3	2
