N	2gram	Vygotskiy_	VeschiIm
490	в применении	1	2
491	тому что	3	2
492	и совершенно	2	2
493	которым они	1	2
494	одном и	3	2
495	каких условиях	2	2
496	не как	3	2
497	а затем	4	2
498	поэтому в	3	2
499	одно из	2	2
500	в связи	9	2
501	не столько	4	2
502	подходит к	2	2
503	и делает	1	2
504	не на	2	2
505	ни вообще	1	2
506	вопроса но	1	2
507	отличаются от	5	2
508	функции и	2	2
509	от одного	2	2
510	условиях не	1	2
511	с ней	4	2
512	по природе	1	2
513	именно в	6	2
514	исходить из	1	2
515	но самое	1	2
516	том или	1	2
517	тем самым	6	2
518	и они	1	2
519	к его	1	2
520	есть тот	1	2
521	в слове	3	2
522	нужно чтобы	2	2
523	приводит к	5	2
524	о котором	2	2
525	в это	1	2
526	знает что	1	2
527	самый вопрос	1	2
528	говорили что	3	2
529	свое время	2	2
530	мы отграничили	1	2
531	только одно	1	2
532	и того	5	2
533	нам не	1	2
534	на этой	7	2
535	нас не	2	2
536	которые мы	3	2
537	совершенно в	1	2
538	видим что	2	2
539	той и	2	2
540	отличии от	1	2
541	он только	1	2
542	а чисто	1	2
543	основание и	1	2
544	ничто не	1	2
545	на основе	29	2
546	и другой	4	2
547	они совершенно	1	2
548	с трудом	1	2
549	для нее	1	2
550	что если	3	2
551	свое имя	2	2
552	но о	1	2
553	со всей	5	2
554	но они	4	2
555	общения и	1	2
556	язык есть	1	2
557	имеет никакого	1	2
558	себе и	2	2
559	в вещах	2	2
560	не обязательно	1	2
561	конечно не	1	2
562	это различие	1	2
563	и формы	1	2
564	на более	3	2
565	может ли	2	2
566	что здесь	2	2
567	переход от	5	2
568	на две	2	2
569	в данной	1	2
570	между собой	15	2
571	чтобы они	2	2
572	тем же	8	2
573	вещи так	1	2
574	том чтобы	2	2
575	о вещах	1	2
576	первый тип	1	2
577	то она	1	2
578	оно обозначает	1	2
579	бы сказать	5	2
580	здесь не	2	2
581	не стоит	2	2
582	с его	3	2
583	к этому	5	2
584	стороны не	1	2
585	друг с	10	2
586	оно вообще	2	2
587	всяком случае	10	2
588	у них	3	2
589	к этим	2	2
590	образ в	1	2
591	ними в	1	2
592	бы его	1	2
593	точку зрения	1	2
594	моментов в	3	2
595	едва ли	6	2
596	той же	8	2
597	ближе к	1	2
598	в свое	2	2
599	находятся в	1	2
600	имена и	1	2
601	но на	3	2
602	него как	1	2
603	с но	3	2
604	по преимуществу	1	2
605	уже сейчас	1	2
606	смысле что	2	2
607	данном случае	1	2
608	на вопрос	1	2
609	на три	1	2
610	он отличается	1	2
611	о значении	1	2
612	уже в	10	2
613	обе эти	5	2
614	в состоянии	1	2
615	получает в	1	2
616	именно для	1	2
617	для всего	2	2
618	к истории	3	2
619	так в	1	2
620	этом отношении	9	2
621	истине и	1	2
622	она будет	1	2
623	отвлеченного понятия	1	2
624	для нас	6	2
625	понятии и	1	2
626	слово в	4	2
627	не знаем	2	2
628	что между	1	2
629	данное лицо	1	2
630	совершенно ясно	3	2
631	понимания между	3	2
632	связи с	14	2
633	нечто совершенно	1	2
634	бы к	2	2
635	не о	1	2
636	ли мы	1	2
637	когда оно	2	2
638	к чему	1	2
639	и можно	1	2
640	а также	6	2
641	ли оно	5	2
642	в виду	4	2
643	но эта	1	2
644	же по	2	2
645	очевидно что	1	2
646	но ведь	1	2
647	от слова	2	2
648	можно выразить	1	2
649	является не	6	2
650	же точно	4	2
651	как ее	1	2
652	на все	2	2
653	того и	2	2
654	это общение	1	2
655	зрения и	1	2
656	один и	6	2
657	о которых	1	2
658	с другом	10	2
659	раз и	1	2
660	и таким	1	2
661	раньше и	1	2
662	вопрос об	2	2
663	понятий и	10	2
664	что эти	4	2
665	здесь как	1	2
666	и внутреннее	1	2
667	для его	2	2
668	только к	2	2
669	он говорит	1	2
670	которую мы	5	2
671	не уничтожается	1	2
672	мы говорили	5	2
673	привело бы	1	2
674	ту же	2	2
675	совсем не	1	2
676	тот момент	1	2
677	когда он	5	2
678	и существенным	1	2
679	что эта	2	2
680	и та	1	2
681	как он	8	2
682	в начале	5	2
683	стороны и	1	2
684	этом смысле	7	2
685	далеко не	2	2
686	как чисто	1	2
687	лишь как	1	2
688	из общего	1	2
689	при всем	2	2
690	признать что	1	2
691	элементы и	1	2
692	она была	1	2
693	подходим к	1	2
694	одного из	3	2
695	наряду с	3	2
696	та или	3	2
697	его как	1	2
698	сделать это	1	2
699	этом и	2	2
700	они суть	1	2
701	это можно	1	2
702	понимание но	1	2
703	слова в	8	2
704	в первой	1	2
705	взаимное понимание	4	2
706	значит то	1	2
707	повседневной жизни	1	2
708	взаимного понимания	8	2
709	по законам	1	2
710	на двух	1	2
711	нуждается в	1	2
712	конце концов	1	2
713	себе как	1	2
714	гораздо более	1	2
715	не случайно	1	2
716	но для	2	2
717	мы сказали	1	2
718	должны сказать	2	2
719	в одну	1	2
720	что на	2	2
721	же название	1	2
722	форме и	2	2
723	степени и	1	2
724	одной и	6	1
725	обозначает и	1	1
726	это внутреннее	1	1
727	что было	1	1
728	совершенно достаточно	1	1
729	хотя сам	1	1
730	к целому	1	1
731	знаков и	1	1
732	однако и	2	1
733	своей повседневной	1	1
734	и составляет	1	1
735	это утверждение	2	1
736	в единую	1	1
737	для всех	1	1
738	оно все	2	1
739	до сих	3	1
740	никогда ни	1	1
741	следовательно ни	1	1
742	затем оно	1	1
743	отказа от	1	1
744	та же	3	1
745	мы и	4	1
746	зрения на	2	1
747	и очень	1	1
748	сравнению со	2	1
749	если в	3	1
750	мыслительных операций	1	1
751	которая в	1	1
752	в основном	6	1
753	почти не	1	1
754	с и	2	1
755	этого понятия	3	1
756	впервые и	1	1
757	итак мы	1	1
758	в языке	3	1
759	его с	1	1
760	он берет	1	1
761	которых мы	2	1
762	был бы	2	1
763	ним и	1	1
764	слово для	1	1
765	отличное от	1	1
766	оно было	1	1
767	случае мы	1	1
768	у другого	1	1
769	именно к	1	1
770	говорит нам	1	1
771	вещью а	1	1
772	момента в	2	1
773	и менее	1	1
774	вопросу о	1	1
775	даже в	5	1
776	вещи ее	1	1
777	могут служить	2	1
778	из всех	2	1
779	всей проблемы	1	1
780	решения вопроса	1	1
781	этого мало	1	1
782	или нет	2	1
783	связанное с	2	1
784	нечто такое	1	1
785	в общую	1	1
786	никакому сомнению	2	1
787	в некоторых	1	1
788	не требует	1	1
789	отношении между	1	1
790	так можно	1	1
791	мы в	3	1
792	и является	2	1
793	в живых	1	1
794	объединены между	1	1
795	в общей	2	1
796	мышление и	6	1
797	в диалектическом	1	1
798	дается в	1	1
799	от другого	2	1
800	исторического процесса	1	1
801	или имени	1	1
802	нами в	4	1
803	после этого	1	1
804	признаков и	3	1
805	исторического развития	2	1
806	знания в	1	1
807	в живом	3	1
808	его ни	1	1
809	нет еще	1	1
810	же существует	1	1
811	в темноте	1	1
812	под этим	3	1
813	думаем что	1	1
814	нас от	1	1
815	это определение	1	1
816	со всеми	9	1
817	в них	3	1
818	верно что	1	1
819	очень легко	2	1
820	должен был	2	1
821	связь с	4	1
822	предполагает в	1	1
823	о природе	1	1
824	другой здесь	1	1
825	здесь мы	4	1
826	вслед за	4	1
827	а во-вторых	1	1
828	в звуках	1	1
829	всегда в	1	1
830	наряду со	1	1
831	с таким	4	1
832	это положение	6	1
833	так называемый	1	1
834	самостоятельно и	1	1
835	легко и	1	1
836	содержание и	1	1
837	соответствует реальному	1	1
838	ему в	1	1
839	как при	1	1
840	этой характеристикой	1	1
841	где они	2	1
842	иначе как	2	1
843	тела и	1	1
844	уже на	1	1
845	так вот	1	1
846	же самый	1	1
847	и действительно	1	1
848	представление о	1	1
849	к другим	2	1
850	другой как	1	1
851	к которым	8	1
852	относятся к	4	1
853	раньше всего	2	1
854	так это	1	1
855	и пока	1	1
856	в наиболее	1	1
857	когда это	1	1
858	стороны в	1	1
859	к самому	1	1
860	может стать	2	1
861	а именно	1	1
862	выражения и	1	1
863	мы наметили	1	1
864	одинаковой мере	2	1
865	одновременно и	1	1
866	на эту	1	1
867	которого является	1	1
868	научного исследования	1	1
869	в которых	3	1
870	никто не	1	1
871	том смысле	3	1
872	увидим как	1	1
873	что явление	1	1
874	без которых	1	1
875	к какому	1	1
876	но у	1	1
877	мы имели	7	1
878	в интересующей	1	1
879	и активно	1	1
880	мышление не	2	1
881	введение в	1	1
882	зависимости от	7	1
883	этот образ	1	1
884	понятие и	3	1
885	из которого	1	1
886	речь идет	4	1
887	и отдельных	2	1
888	что необходимо	1	1
889	языка или	1	1
890	которая не	5	1
891	является то	7	1
892	ничего общего	4	1
893	но мы	1	1
894	логики и	1	1
895	современном состоянии	1	1
896	на первый	5	1
897	относиться к	1	1
898	к той	2	1
899	обыденной жизни	1	1
900	благодаря такому	3	1
901	самое содержание	1	1
902	предмета и	1	1
903	эти момента	3	1
904	в дальнейшем	3	1
905	что обе	1	1
906	являлось бы	1	1
907	действительность ибо	1	1
908	их применения	1	1
909	свое внимание	1	1
910	понятно что	3	1
911	наконец и	1	1
912	к нашему	1	1
913	которые не	5	1
914	входя в	1	1
915	восприятия и	1	1
916	от тех	2	1
917	совершенно другое	1	1
918	больше чем	2	1
919	находит в	1	1
920	он требует	1	1
921	этому но	1	1
922	не могли	3	1
923	человек говорит	1	1
924	бы с	3	1
925	и история	1	1
926	что этот	2	1
927	в любом	1	1
928	язык и	1	1
929	но нам	1	1
930	явлений но	1	1
931	в очень	1	1
932	эта связь	1	1
933	не имеют	2	1
934	что каждая	2	1
935	это явление	2	1
936	можем установить	1	1
937	одно целое	1	1
938	своей природе	1	1
939	и заключается	2	1
940	его вперед	1	1
941	данного явления	1	1
942	между вещами	1	1
943	в противоположность	1	1
944	мы его	2	1
945	понятие как	2	1
946	непосредственного отношения	1	1
947	имеет в	2	1
948	выразить и	1	1
949	вещи однако	1	1
950	двумя совершенно	1	1
951	этого положения	1	1
952	понятия это	1	1
953	существенным и	1	1
954	являются не	1	1
955	отличия этого	1	1
956	не понятие	1	1
957	не всегда	1	1
958	может подвергаться	1	1
959	когда в	3	1
960	наличие в	1	1
961	оно начинает	1	1
962	точно и	1	1
963	и действия	1	1
964	вне всяких	1	1
965	именем для	1	1
966	к проблеме	2	1
967	он оперирует	1	1
968	при той	1	1
969	имеет конечно	1	1
970	между двумя	3	1
971	именно на	1	1
972	пониманию и	1	1
973	образом получается	1	1
974	и вся	1	1
975	имеет дело	2	1
976	значение для	4	1
977	в изучении	2	1
978	каждое слово	1	1
979	слов и	5	1
980	смысла или	1	1
981	говорят что	1	1
982	в различных	1	1
983	связь между	7	1
984	отличной от	2	1
985	они относятся	2	1
986	ни одного	1	1
987	образом что	6	1
988	допустить что	1	1
989	и закон	1	1
990	его значение	1	1
991	ее по	1	1
992	видим таким	5	1
993	дело с	3	1
994	уже и	5	1
995	что еще	2	1
996	и внутренней	4	1
997	от той	2	1
998	он их	1	1
999	что можно	1	1
1000	лишь бы	1	1
1001	до того	1	1
1002	его опыта	1	1
1003	надо мыслить	1	1
1004	основанная на	1	1
1005	им в	3	1
1006	указания на	1	1
1007	метода является	2	1
1008	всего этого	1	1
1009	при этом	13	1
1010	но этот	2	1
1011	всегда и	1	1
1012	связанной с	2	1
1013	до самого	1	1
1014	и остается	1	1
1015	и выражается	1	1
1016	ii в	1	1
1017	этого мы	1	1
1018	но ни	1	1
1019	оно требует	1	1
1020	и мышления	4	1
1021	ними это	1	1
1022	примитивного человека	4	1
1023	и там	1	1
1024	в отличие	8	1
1025	совершенно иным	2	1
1026	языка не	1	1
1027	самом начале	1	1
1028	связанными между	2	1
1029	имени так	1	1
1030	всецело к	1	1
1031	понятие в	12	1
1032	действительности однако	1	1
1033	исключительно на	1	1
1034	одной из	1	1
1035	в самое	1	1
1036	за пределами	1	1
1037	к которому	6	1
1038	мы конечно	1	1
1039	отношениях и	1	1
1040	будем говорить	1	1
1041	только при	2	1
1042	слова он	2	1
1043	его только	1	1
1044	сих пор	3	1
1045	все время	6	1
1046	процессов в	1	1
1047	оказывается недостаточным	1	1
1048	том же	3	1
1049	на этот	5	1
1050	путем постепенного	2	1
1051	который по	2	1
1052	это является	1	1
1053	же самого	3	1
1054	сейчас нас	1	1
1055	на ряд	3	1
1056	одна в	1	1
1057	от нас	1	1
1058	конкретной и	1	1
1059	этого понимания	1	1
1060	абстрактное понятие	3	1
1061	вместо звуков	1	1
1062	абстрактная и	1	1
1063	то здесь	1	1
1064	как всякое	1	1
1065	которым оно	2	1
1066	по поводу	1	1
1067	при каких	2	1
1068	к новой	1	1
1069	от себя	1	1
1070	бы так	1	1
1071	не видит	1	1
1072	самим по	1	1
1073	на котором	3	1
1074	именно этот	1	1
1075	бы это	1	1
1076	как объективно	1	1
1077	смысле но	2	1
1078	только потому	2	1
1079	из этих	5	1
1080	который только	1	1
1081	более подробно	1	1
1082	получается одно	1	1
1083	распадается на	4	1
1084	различными вещами	1	1
1085	они принципиально	1	1
1086	мешает нам	1	1
1087	при современном	1	1
1088	они могут	3	1
1089	есть средство	1	1
1090	этого третьего	1	1
1091	но которые	1	1
1092	исключительно в	1	1
1093	жизни не	1	1
1094	последнего времени	1	1
1095	то значит	1	1
1096	смысле как	1	1
1097	формы и	3	1
1098	они были	1	1
1099	быть с	1	1
1100	его можно	1	1
1101	речи а	1	1
1102	обратиться к	1	1
1103	и том	3	1
1104	мы скажем	1	1
1105	той степени	2	1
1106	редко а	1	1
1107	уже с	1	1
1108	представить себе	3	1
1109	ли эти	1	1
1110	мышление это	1	1
1111	быть самой	1	1
1112	этих моментов	2	1
1113	новые и	2	1
1114	и весь	1	1
1115	этом случае	4	1
1116	от более	1	1
1117	и он	1	1
1118	собой и	2	1
1119	и понятно	1	1
1120	даже когда	1	1
1121	не выходит	1	1
1122	значение в	5	1
1123	то оно	1	1
1124	когда речь	1	1
1125	и иначе	1	1
1126	от каждой	1	1
1127	мы как	1	1
1128	мышления и	39	1
1129	как другие	1	1
1130	легко понять	1	1
1131	многих других	3	1
1132	и также	1	1
1133	они оба	1	1
1134	чего-нибудь или	1	1
1135	они не	4	1
1136	которое он	1	1
1137	следовательно мы	1	1
1138	вывод что	2	1
1139	зрения что	1	1
1140	стоит перед	1	1
1141	на нашу	1	1
1142	как средство	1	1
1143	указать на	2	1
1144	тождественную с	1	1
1145	в основу	5	1
1146	однако как	1	1
1147	своей основной	1	1
1148	еще до	1	1
1149	ни при	3	1
1150	на том	3	1
1151	внимание на	4	1
1152	что уже	3	1
1153	вызывает и	1	1
1154	что одна	1	1
1155	мы знаем	10	1
1156	формы или	1	1
1157	сама же	1	1
1158	предмета в	1	1
1159	вещь которая	1	1
1160	сравнить с	1	1
1161	и основной	2	1
1162	на что	1	1
1163	бы самостоятельный	1	1
1164	то для	1	1
1165	он начинает	2	1
1166	же самую	2	1
1167	другое свойство	1	1
1168	и оперирует	1	1
1169	этом он	1	1
1170	что так	1	1
1171	деле не	1	1
1172	по мнению	1	1
1173	такое же	2	1
1174	о нем	2	1
1175	что с	8	1
1176	ее в	2	1
1177	или выражения	1	1
1178	указание на	1	1
1179	даже если	1	1
1180	на одной	2	1
1181	одному и	5	1
1182	что каждый	2	1
1183	именно то	1	1
1184	явление оно	1	1
1185	или слова	3	1
1186	силу и	1	1
1187	не обладает	2	1
1188	чем он	1	1
1189	не больше	2	1
1190	в течение	2	1
1191	смысле этого	10	1
1192	или гортани	1	1
1193	эти обе	1	1
1194	свет и	1	1
1195	с их	3	1
1196	нам станет	1	1
1197	не переходя	1	1
1198	по этому	6	1
1199	поэтому не	2	1
1200	лежит в	3	1
1201	тому же	6	1
1202	ли можно	1	1
1203	вещей на	1	1
1204	видит в	2	1
1205	без внимания	1	1
1206	чем в	4	1
1207	понятие но	1	1
1208	указывать на	2	1
1209	с чисто	1	1
1210	как понятия	2	1
1211	и отношения	4	1
1212	что к	1	1
1213	это называется	2	1
1214	на несколько	1	1
1215	в общем	1	1
1216	слово или	1	1
1217	из других	1	1
1218	к комплексу	1	1
1219	чтобы с	1	1
1220	и где	1	1
1221	не иметь	3	1
1222	общение со	2	1
1223	во внимание	2	1
1224	и которая	3	1
1225	основной закон	1	1
1226	это мы	3	1
1227	которое в	1	1
1228	это еще	1	1
1229	и тому	6	1
1230	как его	1	1
1231	себя уже	2	1
1232	существующего между	1	1
1233	и данные	1	1
1234	мышлением и	8	1
1235	история и	1	1
1236	другое не	1	1
1237	в таком	4	1
1238	что их	1	1
1239	или иная	3	1
1240	сходство с	4	1
1241	но само	1	1
1242	это слово	1	1
1243	не имя	1	1
1244	между этими	2	1
1245	перестают быть	1	1
1246	происходит и	1	1
1247	их сходство	1	1
1248	не остается	1	1
1249	в стороне	2	1
1250	к абстрактному	2	1
1251	в какой	5	1
1252	мы теперь	1	1
1253	лишь на	2	1
1254	обстоятельство что	4	1
1255	нас к	2	1
1256	эти три	2	1
1257	по одному	3	1
1258	но по	3	1
1259	он для	1	1
1260	вещей с	1	1
1261	и вместе	2	1
1262	в этих	4	1
1263	образ или	1	1
1264	глубокое расхождение	1	1
1265	только тому	1	1
1266	этим самым	1	1
1267	этого слова	13	1
1268	в ряду	1	1
1269	и опыт	1	1
1270	этой стадии	6	1
1271	мы вскрыли	1	1
1272	на одном	2	1
1273	словом как	2	1
1274	это понятие	2	1
1275	с любым	1	1
1276	уже давно	1	1
1277	не могут	5	1
1278	по его	1	1
1279	бы мы	2	1
1280	что слово	6	1
1281	которая носит	1	1
1282	которые с	1	1
1283	полагает что	2	1
1284	относится ли	1	1
1285	говорит об	2	1
1286	отношении и	1	1
1287	случайной и	1	1
1288	говорят и	1	1
1289	могло бы	4	1
1290	оставляя в	1	1
1291	что как	3	1
1292	в других	2	1
1293	думаю что	1	1
1294	отношении если	1	1
1295	говорили выше	4	1
1296	у данного	1	1
1297	жизни можно	1	1
1298	структуры и	1	1
1299	и по	5	1
1300	словом или	2	1
1301	что хотя	1	1
1302	которая как	1	1
