N	2gram	Bakhtin_Fr	Narrotol
668	за исключением	1	1
669	страха перед	4	1
670	и верха	2	1
671	мне то	1	1
672	ведь ему	1	1
673	с самим	1	1
674	из всех	2	1
675	в разных	2	1
676	этот момент	2	1
677	жизни есть	1	1
678	и стало	1	1
679	в большей	2	1
680	мысли и	3	1
681	это явление	2	1
682	не как	2	1
683	входит и	1	1
684	что человек	1	1
685	представлений о	3	1
686	занять место	1	1
687	двадцати пяти	1	1
688	обстоятельствам и	1	1
689	его от	1	1
690	свете в	1	1
691	по способу	1	1
692	для всех	3	1
693	пространства в	2	1
694	что слово	1	1
695	которая была	2	1
696	на сцену	2	1
697	связь с	2	1
698	в предыдущей	2	1
699	до одного	1	1
700	по пути	1	1
701	в духе	4	1
702	зрения вполне	1	1
703	только когда	1	1
704	мы бы	1	1
705	как об	1	1
706	но по	3	1
707	говоря языком	1	1
708	помещение где	1	1
709	чем его	1	1
710	представление о	3	1
711	том или	2	1
712	в корне	1	1
713	его на	1	1
714	мотивов в	1	1
715	оказываются в	1	1
716	формам и	1	1
717	на эту	1	1
718	всю ночь	3	1
719	их за	1	1
720	лица в	1	1
721	за голову	1	1
722	основании которых	1	1
723	и слово	1	1
724	нового рождения	1	1
725	отца и	2	1
726	в письме	1	1
727	так например	2	1
728	а голова	1	1
729	не имели	1	1
730	и нет	2	1
731	и смерти	4	1
732	и образ	6	1
733	и тонкий	2	1
734	в речь	1	1
735	с этим	4	1
736	изнутри своего	1	1
737	своем учении	1	1
738	действия и	1	1
739	новую жизнь	1	1
740	я вижу	1	1
741	творчества в	1	1
742	где этот	1	1
743	во все	3	1
744	некоторые из	1	1
745	на этой	4	1
746	человеческой мысли	1	1
747	на исходе	1	1
748	не могли	1	1
749	вниз а	1	1
750	по тем	1	1
751	оказали влияние	1	1
752	нельзя было	1	1
753	он был	7	1
754	мы увидим	4	1
755	отсюда и	2	1
756	совершенно новая	2	1
757	т.п это	1	1
758	говорить не	1	1
759	имеет в	1	1
760	от боли	1	1
761	развернул в	1	1
762	пространстве его	1	1
763	но во	1	1
764	но эти	2	1
765	из земли	2	1
766	это очевидно	1	1
767	во многих	2	1
768	т.п в	2	1
769	которым в	1	1
770	ему даже	1	1
771	правда и	2	1
772	и вторая	1	1
773	в различных	2	1
774	им от	1	1
775	свое отражение	1	1
776	слове но	1	1
777	определяется его	1	1
778	значительной степени	3	1
779	и те	5	1
780	что еще	2	1
781	не что	1	1
782	рассуждение о	1	1
783	даже с	1	1
784	самого начала	1	1
785	вовлекается в	1	1
786	в глаза	2	1
787	второй половины	1	1
788	бы совершенно	1	1
789	симпатии между	1	1
790	некоторых общих	1	1
791	и мышления	1	1
792	от родов	1	1
793	нами ранее	1	1
794	чтобы они	1	1
795	ее как	2	1
796	не совсем	2	1
797	следующим образом	1	1
798	это так	1	1
799	как я	4	1
800	речь не	1	1
801	в одной	5	1
802	что все	3	1
803	во всей	2	1
804	эпизода из	1	1
805	момент в	4	1
806	какие только	1	1
807	это прежде	3	1
808	говорит сам	1	1
809	обращенной к	1	1
810	эти не	1	1
811	человеку и	1	1
812	нет никаких	1	1
813	служит целям	1	1
814	убеждения в	1	1
815	этом же	1	1
816	на горизонте	1	1
817	на свет	1	1
818	это своего	1	1
819	обновления и	1	1
820	подлежит сомнению	1	1
821	вся эта	2	1
822	перед нею	1	1
823	грань между	1	1
824	ближе к	1	1
825	в большем	1	1
826	по адресу	3	1
827	всем в	1	1
828	и временных	1	1
829	о влиянии	1	1
830	и автор	1	1
831	иного порядка	1	1
832	сюжет в	1	1
833	сказать и	2	1
834	к человеку	2	1
835	здесь нет	3	1
836	его самого	1	1
837	и всей	1	1
838	жить в	2	1
839	и объединяет	1	1
840	глубокий и	1	1
841	стороны и	1	1
842	не принадлежит	1	1
843	собой в	1	1
844	теперь же	1	1
845	в состоянии	2	1
846	смысле в	1	1
847	что сама	1	1
848	точкой зрения	1	1
849	начале этой	1	1
850	нет места	1	1
851	проявляется в	3	1
852	ни было	2	1
853	ведущая роль	1	1
854	аналогии с	1	1
855	чем у	1	1
856	объединены в	1	1
857	его произведение	1	1
858	представлена в	1	1
859	тайны и	1	1
860	xix века	2	1
861	природа в	1	1
862	каждого человека	1	1
863	есть с	2	1
864	опираясь на	1	1
865	по содержанию	1	1
866	не годится	1	1
867	что между	2	1
868	его в	3	1
869	не была	1	1
870	говорит он	1	1
871	ни в	7	1
872	рассказ об	1	1
873	они присутствуют	1	1
874	говорит в	1	1
875	что за	1	1
876	тех же	2	1
877	была в	1	1
878	собой и	1	1
879	снизу вверх	3	1
880	свой особый	1	1
881	здесь же	2	1
882	даль и	1	1
883	не он	1	1
884	с одним	2	1
885	не остается	1	1
886	другое но	1	1
887	эти три	1	1
888	встречается в	1	1
889	время как	1	1
890	и она	1	1
891	как во	3	1
892	на земле	5	1
893	большинстве случаев	9	1
894	по ее	2	1
895	еще можно	1	1
896	из четырех	2	1
897	предыдущей главе	2	1
898	того и	1	1
899	звучит и	1	1
900	и смертью	1	1
901	события с	1	1
902	же касается	1	1
903	что только	1	1
904	был не	1	1
905	хотя оно	1	1
906	а только	2	1
907	из одного	4	1
908	числе и	2	1
909	по характеру	1	1
910	мира все	1	1
911	полагает что	1	1
912	он чувствовал	1	1
913	на другом	2	1
914	и отдельные	1	1
915	у каждой	1	1
916	на которую	1	1
917	не понимают	1	1
918	человек как	1	1
919	подобного не	1	1
920	в уста	1	1
921	для его	2	1
922	реальным и	1	1
923	следующем году	1	1
924	для развития	1	1
925	люди как	1	1
926	были заложены	1	1
927	на этом	6	1
928	становится и	1	1
929	она ходит	1	1
930	и фигура	1	1
931	был назван	1	1
932	него или	1	1
933	до нас	10	1
934	мир где	1	1
935	на страницах	1	1
936	интриги и	1	1
937	мы уже	25	1
938	сына в	1	1
939	случаев в	2	1
940	разных местах	1	1
941	в современных	2	1
942	и животным	1	1
943	на котором	1	1
944	совсем не	3	1
945	и собственно	1	1
946	ставят на	1	1
947	вторая глава	2	1
948	моря и	3	1
949	в развитии	2	1
950	если б	2	1
951	ничто не	1	1
952	к такой	1	1
953	этом свете	3	1
954	и человечества	2	1
955	и та	1	1
956	в тех	1	1
957	начинается с	2	1
958	вспомним что	1	1
959	между жизнью	1	1
960	за пределы	1	1
961	никаких оснований	1	1
962	этом смысле	1	1
963	в смерти	1	1
964	в речевом	2	1
965	этот вопрос	1	1
966	одну из	2	1
967	над ним	1	1
968	говорили что	4	1
969	как один	2	1
970	должны были	1	1
971	в которое	1	1
972	представляется невозможным	1	1
973	это действительно	1	1
974	или наконец	1	1
975	неразрывно связано	1	1
976	к каждому	1	1
977	значение и	1	1
978	или меньшей	2	1
979	вторая часть	1	1
980	к первому	1	1
981	вопрос в	1	1
982	умирающего и	1	1
983	и небо	1	1
984	голоса и	1	1
985	природы и	3	1
986	чтобы рассказать	1	1
987	образ смерти	2	1
988	что для	1	1
989	или о	1	1
990	бы его	2	1
991	на лошади	1	1
992	и каждый	1	1
993	обратимся к	1	1
994	был в	3	1
995	было доступно	1	1
996	теми же	1	1
997	такая организация	1	1
998	здесь также	1	1
999	сказать к	1	1
1000	что смерть	1	1
1001	и языка	1	1
1002	иной раз	2	1
1003	этом процессе	1	1
1004	взглянуть на	1	1
1005	из этого	2	1
1006	бы ни	1	1
1007	его к	3	1
1008	и чтобы	1	1
1009	похожие на	2	1
1010	о болезни	1	1
1011	там где	1	1
1012	связей в	1	1
1013	чтобы не	1	1
1014	в одну	4	1
1015	и особенно	3	1
1016	мы видели	7	1
1017	и рождается	1	1
1018	более глубокий	1	1
1019	при жизни	1	1
1020	проникать во	1	1
1021	теперь я	2	1
1022	в последующих	2	1
1023	то время	1	1
1024	это одна	4	1
1025	образом и	2	1
1026	немного в	1	1
1027	рождение и	1	1
1028	на чем	1	1
1029	дамы в	1	1
1030	в последнем	1	1
1031	как с	1	1
1032	них в	1	1
1033	о вечном	1	1
1034	и сейчас	1	1
1035	низа и	1	1
1036	эпизода на	1	1
1037	он только	2	1
1038	которых мы	2	1
1039	был бы	1	1
1040	с такой	1	1
1041	оно было	3	1
1042	нашего восприятия	2	1
1043	говорит и	1	1
1044	уже знаем	1	1
1045	в свое	2	1
1046	содержит в	1	1
1047	с тем	2	1
1048	не смеет	1	1
1049	сердца и	2	1
1050	сам по	2	1
1051	не приходится	1	1
1052	он на	1	1
1053	в другой	2	1
1054	в меньшей	1	1
1055	поэтому в	1	1
1056	из того	1	1
1057	речи как	1	1
1058	их как	1	1
1059	с каждым	1	1
1060	не обходится	1	1
1061	в отношении	6	1
1062	и создает	1	1
1063	было тогда	1	1
1064	и вполне	1	1
1065	мере и	1	1
1066	за это	1	1
1067	не могут	3	1
1068	мог стать	1	1
1069	конца а	1	1
1070	в приведенном	3	1
1071	и строго	1	1
1072	но каждый	1	1
1073	xviii в	1	1
1074	вместо того	2	1
1075	прошлое и	1	1
1076	однако что	1	1
1077	человеческой культуры	3	1
1078	строгом смысле	1	1
1079	третьего лица	1	1
1080	так называемый	3	1
1081	миром и	1	1
1082	в большинстве	9	1
1083	ощущение его	1	1
1084	границу между	2	1
1085	имеет дело	2	1
1086	его сознания	1	1
1087	затем следует	1	1
1088	отношения к	1	1
1089	к которым	1	1
1090	какое мы	1	1
1091	пор еще	3	1
1092	и они	1	1
1093	тоски и	1	1
1094	над смертью	1	1
1095	что видел	1	1
1096	и так	2	1
1097	после первого	1	1
1098	последующее развитие	1	1
1099	отражение в	1	1
1100	себя и	1	1
1101	события здесь	1	1
1102	здесь выступает	1	1
1103	именно поэтому	1	1
1104	при всех	1	1
1105	с большей	1	1
1106	друг от	1	1
1107	первой главе	1	1
1108	своем собственном	1	1
1109	все подобные	1	1
1110	к той	1	1
1111	знаем а	1	1
1112	или ином	2	1
1113	но оно	3	1
1114	все они	7	1
1115	в новое	1	1
1116	бросается в	1	1
1117	необходимо также	1	1
1118	чем же	2	1
1119	словами он	1	1
1120	в главе	5	1
1121	есть от	1	1
1122	это мир	1	1
1123	и главное	1	1
1124	смерти и	1	1
1125	из-под земли	1	1
1126	если он	1	1
1127	оба эти	1	1
1128	совпадает с	1	1
1129	каким бы	1	1
1130	в значительной	5	1
1131	не раз	1	1
1132	не должно	3	1
1133	мира оно	1	1
1134	в отдельности	3	1
1135	связано со	1	1
1136	из его	1	1
1137	в новой	7	1
1138	перемещается в	1	1
1139	на четвертую	1	1
1140	всех членов	1	1
1141	жизни даже	1	1
1142	что если	2	1
1143	именно на	2	1
1144	то все	1	1
1145	и вся	3	1
1146	о враче	1	1
1147	слов и	6	1
1148	он как	2	1
1149	и до	14	1
1150	и целый	1	1
1151	мировой литературе	1	1
1152	он есть	2	1
1153	еще один	2	1
1154	и наоборот	1	1
1155	литературы в	1	1
1156	им в	2	1
1157	возможность увидеть	1	1
1158	образом не	1	1
1159	и будущее	1	1
1160	известной степени	1	1
1161	лице своих	1	1
1162	человек при	1	1
1163	между людьми	2	1
1164	заметить что	1	1
1165	это вообще	2	1
1166	еще вернемся	2	1
1167	и многих	1	1
1168	представлениями о	3	1
1169	не за	1	1
1170	игра в	1	1
1171	в небе	1	1
1172	долженствования и	1	1
1173	в образе	6	1
1174	обратимся в	2	1
1175	не знаем	2	1
1176	он прошел	1	1
1177	в ряд	1	1
1178	поднимается на	1	1
1179	характерное для	1	1
1180	этого слова	1	1
1181	до известной	1	1
1182	и головой	1	1
1183	здесь и	5	1
1184	счастья и	1	1
1185	у них	3	1
1186	крайняя степень	1	1
1187	мы еще	3	1
1188	тот же	3	1
1189	другого и	1	1
1190	в другое	5	1
1191	мировой истории	1	1
1192	человеческую жизнь	1	1
1193	этого героя	1	1
1194	мира поэтому	1	1
1195	что есть	2	1
1196	характер оно	1	1
1197	события и	1	1
1198	проникает в	3	1
1199	смерть и	2	1
1200	находятся в	2	1
1201	но на	1	1
1202	на языке	4	1
1203	что отчасти	1	1
1204	я так	1	1
1205	которым он	4	1
1206	это жанр	1	1
1207	значение в	2	1
1208	что были	1	1
1209	степени в	1	1
1210	ничем не	3	1
1211	так как	9	1
1212	это движение	2	1
1213	многих других	1	1
1214	основе своей	1	1
1215	сверху вниз	4	1
1216	не берется	1	1
1217	вперед и	2	1
1218	различие между	1	1
1219	ряд других	1	1
1220	исторической жизни	1	1
1221	того как	7	1
1222	новой жизни	2	1
1223	в первый	1	1
1224	том числе	4	1
1225	уже в	9	1
1226	одним и	1	1
1227	видел как	2	1
1228	на что	1	1
1229	образ и	1	1
1230	главе в	1	1
1231	для всего	1	1
1232	что теперь	2	1
1233	этом сам	1	1
1234	день и	1	1
1235	ее в	1	1
1236	где он	1	1
1237	к месту	1	1
1238	с их	1	1
1239	различия между	1	1
1240	от друга	1	1
1241	что является	1	1
1242	тогда еще	1	1
1243	что к	1	1
1244	в стране	1	1
1245	и бесконечно	1	1
1246	за этим	1	1
1247	и где	1	1
1248	едином но	1	1
1249	время здесь	2	1
1250	было для	1	1
1251	сохраняется здесь	1	1
1252	как нечто	2	1
1253	на тему	1	1
1254	очень много	1	1
1255	более что	1	1
1256	и без	1	1
1257	бессмертии души	1	1
1258	говорят о	1	1
1259	богу не	1	1
1260	является не	1	1
1261	на улицах	1	1
1262	есть только	3	1
1263	в авторском	1	1
1264	и со	2	1
1265	и я	1	1
1266	в такой	1	1
1267	остановимся на	3	1
1268	в новом	1	1
1269	у древних	1	1
1270	что находится	2	1
1271	открыл глаза	1	1
1272	все слова	1	1
1273	о бессмертии	1	1
1274	и смысл	2	1
1275	на его	1	1
1276	для героя	1	1
1277	а он	1	1
1278	а так	1	1
1279	обращена к	1	1
1280	связаны с	7	1
1281	выражение и	1	1
1282	ему не	2	1
1283	следующей главе	6	1
1284	однако его	1	1
1285	жизнь и	3	1
1286	свобода и	1	1
1287	характер этой	1	1
1288	может иметь	2	1
1289	с самого	2	1
1290	его иногда	1	1
1291	оно в	1	1
1292	же к	1	1
1293	и героев	1	1
1294	и некоторого	1	1
1295	жизни для	1	1
1296	другими словами	2	1
1297	характера в	1	1
1298	только этого	1	1
1299	всей первой	1	1
1300	в столь	1	1
1301	города во	1	1
1302	и многочисленные	1	1
1303	с совершенно	1	1
1304	в противоположность	1	1
1305	ведь и	3	1
1306	во вселенной	2	1
1307	включают в	1	1
1308	не исключено	1	1
