N	2gram	Vygotskiy_	VeschiIm
105	в своем	12	9
106	сущность и	1	9
107	должно быть	6	9
108	это не	9	9
109	у нас	7	9
110	но что	3	9
111	бы в	7	9
112	если оно	1	9
113	ли это	3	9
114	она не	1	9
115	другими словами	1	9
116	так что	8	9
117	но не	9	9
118	на то	27	9
119	и его	10	9
120	должна быть	2	8
121	это есть	3	8
122	если бы	21	8
123	смысла и	1	8
124	с тем	10	8
125	что он	30	8
126	себя и	3	8
127	отличается от	4	8
128	действительность и	1	8
129	в свете	1	8
130	по сравнению	4	8
131	что тут	2	8
132	но в	7	8
133	мы не	8	8
134	что значит	1	8
135	мы имеем	10	8
136	для него	5	8
137	в ее	3	8
138	все это	8	8
139	со своим	2	8
140	в отношении	2	8
141	его в	2	8
142	указывает на	8	8
143	и потому	8	8
144	не с	2	8
145	даже не	1	8
146	с другой	12	8
147	можно сказать	4	8
148	что есть	3	8
149	значит ли	1	7
150	с этой	5	7
151	в сущности	14	7
152	оно не	2	7
153	самом деле	17	7
154	все эти	5	7
155	тем что	8	7
156	сравнению с	4	7
157	ни на	3	7
158	в действительности	2	7
159	относится к	2	7
160	слова и	2	7
161	с самой	1	7
162	не потому	2	7
163	без всякого	3	7
164	мог бы	3	7
165	никак не	10	7
166	вообще не	1	7
167	сама по	3	7
168	и тем	6	7
169	от того	6	7
170	а в	7	7
171	из них	7	7
172	с чем	3	7
173	необходимо чтобы	2	7
174	в той	3	6
175	в разных	1	6
176	мы говорим	1	6
177	их в	4	6
178	в своей	8	6
179	в каком	7	6
180	в данном	4	6
181	в одном	5	6
182	и до	4	6
183	как только	5	6
184	как я	1	6
185	одна из	6	6
186	ее не	2	6
187	вопрос о	6	6
188	в сфере	1	6
189	и значит	1	6
190	для всякого	1	6
191	несмотря на	5	6
192	с точки	5	6
193	есть просто	1	6
194	эти две	4	6
195	все равно	3	6
196	как же	1	6
197	дело в	4	6
198	быть только	1	6
199	и другое	6	6
200	между ними	2	6
201	если я	2	6
202	в нем	13	6
203	и вообще	2	6
204	определенным образом	1	6
205	должны быть	1	6
206	одно и	3	6
207	можно было	6	6
208	этот вопрос	6	6
209	когда мы	10	6
210	как мы	6	6
211	жизни и	8	6
212	независимо от	1	6
213	ведь и	1	6
214	и все	15	6
215	никогда не	15	6
216	больше того	3	6
217	даже больше	1	6
218	все что	1	5
219	как это	16	5
220	один из	9	5
221	и здесь	11	5
222	даже и	2	5
223	как к	1	5
224	тогда когда	1	5
225	мысли и	1	5
226	подобно тому	1	5
227	звук и	1	5
228	себя с	2	5
229	в жизни	2	5
230	ничем не	1	5
231	вместе с	16	5
232	да и	4	5
233	и достаточно	1	5
234	в свою	3	5
235	и если	13	5
236	быть не	2	5
237	те или	1	5
238	и когда	12	5
239	ее с	1	5
240	свою очередь	1	5
241	собою и	1	5
242	вообще и	1	5
243	нет и	2	5
244	точка зрения	4	5
245	того же	5	5
246	о ней	2	5
247	только не	5	5
248	во всех	6	5
249	мы видим	13	5
250	есть тоже	1	5
251	что у	7	5
252	и мы	28	5
253	в его	8	5
254	хотя и	1	5
255	не содержит	1	5
256	мы находим	2	5
257	от всех	1	5
258	в которой	4	5
259	но совершенно	3	5
260	всегда есть	1	5
261	то это	6	5
262	и без	1	5
263	как она	9	5
264	по смыслу	2	5
265	об этом	5	5
266	должен быть	3	5
267	кроме того	1	5
268	чтобы было	1	5
269	значило бы	1	5
270	тому как	3	5
271	мы должны	10	5
272	быть и	2	5
273	есть всегда	1	5
274	если же	3	5
275	то или	1	5
276	на это	3	5
277	что для	6	5
278	для этого	12	5
279	в каком-то	2	5
280	в особенности	3	4
281	и от	2	4
282	собственном смысле	2	4
283	образом и	3	4
284	явление то	1	4
285	переходит в	1	4
286	еще более	2	4
287	сказать даже	1	4
288	сам по	4	4
289	говорит о	5	4
290	о которой	1	4
291	совершенно тождественны	1	4
292	сводится к	7	4
293	более или	1	4
294	этой точки	3	4
295	равно как	2	4
296	если это	4	4
297	то время	4	4
298	смысл ее	1	4
299	его на	2	4
300	с ними	1	4
301	то как	1	4
302	том как	1	4
303	с этим	4	4
304	во всяком	2	4
305	его и	2	4
306	не существует	3	4
307	в основе	9	4
308	и более	1	4
309	в котором	5	4
310	нельзя было	2	4
311	того чтобы	43	4
312	так чтобы	2	4
313	но то	1	4
314	не быть	1	4
315	когда она	3	4
316	о них	2	4
317	нет никакой	2	4
318	же время	2	4
319	так же	19	4
320	при помощи	5	4
321	это значило	1	4
322	только это	1	4
323	так то	1	4
324	она может	1	4
325	на него	4	4
326	находится в	2	4
327	что все	12	4
328	что именно	7	4
329	тут же	1	4
330	в отдельности	1	4
331	тот же	5	4
332	не то	4	4
333	то в	1	4
334	реальное и	1	4
335	раньше мы	1	4
336	сам себя	2	4
337	может не	1	4
338	это будет	2	4
339	и вот	7	4
340	к себе	1	4
341	в качестве	2	4
342	так и	6	4
343	же не	2	4
344	в их	3	4
345	не суть	1	4
346	как таковая	1	4
347	и эта	2	4
348	каком случае	1	4
349	в конце	10	4
350	время как	5	4
351	и оно	1	4
352	что только	1	4
353	или менее	1	4
354	и у	1	4
355	это так	2	4
356	мы можем	8	4
357	на этом	11	4
358	не было	2	4
359	нужно для	1	4
360	что нужно	1	4
361	себе то	1	4
362	он не	10	4
363	в силу	3	4
364	но только	3	4
365	и сам	1	4
366	только то	1	4
367	по своей	1	4
368	в этой	15	4
369	отношение к	1	4
370	к ней	3	4
371	и о	5	4
372	главным образом	3	4
373	самый смысл	1	4
374	не важно	1	4
375	это совершенно	4	4
376	и чем	1	4
377	само по	3	4
378	однако это	1	3
379	если вы	2	3
380	и самое	1	3
381	тогда что	1	3
382	только что	11	3
383	на ее	1	3
384	была бы	4	3
385	что то	2	3
386	из которых	5	3
387	из того	4	3
388	нас в	2	3
389	на нас	1	3
390	остановиться на	1	3
391	то с	1	3
392	другой стороны	8	3
393	между смыслом	1	3
394	быть может	1	3
395	нет никакого	2	3
396	же самой	1	3
397	себе не	2	3
398	в своих	9	3
399	я имею	1	3
400	сами по	2	3
401	если не	2	3
402	но все	5	3
403	ни о	2	3
404	заключается в	13	3
405	что угодно	1	3
406	из самых	3	3
407	себя как	1	3
408	допустим что	1	3
409	если он	2	3
410	отношения к	2	3
411	в собственном	2	3
412	состоит из	1	3
413	понимания и	1	3
414	просто но	1	3
415	как в	4	3
416	не имеет	2	3
417	по самому	2	3
418	он есть	1	3
419	к тому	12	3
420	перед нами	5	3
421	необходимые для	1	3
422	от этого	1	3
423	и нет	1	3
424	но оно	1	3
425	ни к	1	3
426	не является	3	3
427	чем мы	1	3
428	применении к	1	3
429	для всякой	1	3
430	оба эти	3	3
431	но даже	1	3
432	одной стороны	15	3
433	из его	4	3
434	который бы	1	3
435	другой вопрос	1	3
436	с которой	2	3
437	не понимает	1	3
438	только на	4	3
439	мы получим	2	3
440	и выражение	1	3
441	говорит что	13	3
442	превращается в	2	3
443	с в	2	3
444	из основных	1	3
445	а только	1	3
446	что ее	1	3
447	в истории	1	3
448	то чтобы	1	3
449	и во	2	3
450	но именно	1	3
451	не все	3	3
452	только с	3	3
453	казалось бы	11	3
454	не мог	1	3
455	вопроса о	2	3
456	в самой	1	3
457	мы возьмем	1	3
458	в другом	3	3
459	к нему	1	3
460	вбирает в	1	3
461	что ему	4	3
462	но когда	1	3
463	различие между	1	3
464	на язык	2	3
465	не можем	8	3
466	с одной	15	3
467	но еще	3	3
468	бы на	2	3
469	имеем дело	1	3
470	то мы	2	3
471	бы что	2	3
472	у него	9	3
473	в виде	3	3
474	есть еще	1	3
475	всех прочих	1	3
476	но он	6	3
477	себе что	1	3
478	или в	6	3
479	не говорит	1	3
480	по существу	4	3
481	вот это	1	3
482	же оно	1	3
483	и она	1	3
484	же как	4	3
485	этого вопроса	1	3
486	но уже	2	3
487	тем более	1	3
488	две вещи	1	3
489	той или	2	3
490	ему не	1	3
491	этих двух	8	3
492	но как	3	3
493	и эти	3	3
494	а с	7	3
495	вещью или	1	3
496	мы уже	7	3
497	и ни	4	3
498	соответствует и	1	3
499	вопрос как	1	3
500	есть как	2	3
501	и может	3	3
502	в частности	6	3
503	и смысла	1	3
504	нужно было	1	3
505	но она	3	3
506	для человека	1	3
507	к ее	1	3
508	кто не	1	3
509	это однако	1	3
510	стало быть	1	3
511	это может	2	3
512	для того	45	3
513	могла бы	4	3
514	я в	1	3
515	однако в	1	3
516	существует в	1	3
517	мы будем	3	3
518	видели что	1	3
519	из этого	7	3
520	оно может	2	3
521	ли в	1	3
522	может и	2	3
523	можно с	1	3
524	в целом	7	3
525	мы видели	2	3
526	не к	1	3
527	к другому	2	3
528	во всем	3	2
529	находим в	1	2
530	и к	5	2
531	к такому	3	2
532	от нее	2	2
533	не так	4	2
534	к действительности	1	2
535	и другие	3	2
536	чтобы кто-нибудь	1	2
537	является в	2	2
538	а потому	1	2
539	и уже	4	2
540	я уже	1	2
541	еще раз	2	2
542	и этот	2	2
543	разных отношениях	1	2
544	и на	12	2
545	только те	1	2
546	то есть	16	2
547	и который	1	2
548	тех кто	1	2
549	или по	1	2
550	в применении	1	2
551	тому что	11	2
552	и дает	3	2
553	реальной жизни	1	2
554	и совершенно	8	2
555	это уже	1	2
556	о чем	4	2
557	каких условиях	1	2
558	не как	3	2
559	а затем	2	2
560	в последние	1	2
561	в работах	1	2
562	одно из	1	2
563	не годится	1	2
564	не столько	1	2
565	переживания и	1	2
566	подходит к	1	2
567	его от	1	2
568	с собой	3	2
569	не на	1	2
570	существует и	1	2
571	поэтому и	1	2
572	все то	6	2
573	конечно и	1	2
574	отличаются от	1	2
575	от одного	2	2
576	есть лишь	1	2
577	с ней	1	2
578	следовательно в	2	2
579	в россии	1	2
580	именно в	9	2
581	том или	1	2
582	тем самым	1	2
583	и они	1	2
584	как не	1	2
585	спорить с	2	2
586	к его	2	2
587	возможности и	1	2
588	есть тот	1	2
589	себе совершенно	1	2
590	и так	4	2
591	в одно	1	2
592	где она	1	2
593	приводит к	2	2
594	другое дело	1	2
595	почти все	3	2
596	о котором	9	2
597	они как	1	2
598	в это	2	2
599	знает что	2	2
600	сознательно и	1	2
601	нем нет	3	2
602	нет жизни	2	2
603	иметь никакого	1	2
604	только одно	1	2
605	говорится о	2	2
606	нет ничего	1	2
607	и того	2	2
608	нам не	2	2
609	то он	2	2
610	на этой	1	2
611	нас не	2	2
612	может состояться	1	2
613	которые мы	1	2
614	совершенно в	2	2
615	или вернее	4	2
616	видим что	5	2
617	он только	3	2
618	силы и	1	2
619	чем то	1	2
620	ничто не	1	2
621	только мы	1	2
622	это только	5	2
623	и должна	1	2
624	и другой	1	2
625	они совершенно	1	2
626	с трудом	1	2
627	она еще	2	2
628	для нее	1	2
629	что если	9	2
630	чего не	1	2
631	со всей	4	2
632	но они	2	2
633	очень хорошо	2	2
634	смысл в	2	2
635	себе и	4	2
636	к делу	2	2
637	не обязательно	1	2
638	конечно не	3	2
639	что существуют	1	2
640	душу и	1	2
641	чем не	2	2
642	это различие	2	2
643	еще один	2	2
644	что-нибудь или	1	2
645	и формы	1	2
646	что здесь	3	2
647	каждой из	1	2
648	на две	1	2
649	между собой	2	2
650	тем же	3	2
651	обе они	1	2
652	том чтобы	7	2
653	быть в	1	2
654	и какое-то	1	2
655	бы сказать	3	2
656	исходит из	5	2
657	здесь не	1	2
658	в свой	1	2
659	с его	6	2
660	он сам	1	2
661	к этому	5	2
662	друг с	6	2
663	время была	1	2
664	всяком случае	1	2
665	у них	1	2
666	к этим	2	2
667	не из	2	2
668	мы еще	2	2
669	ними в	1	2
670	только о	2	2
671	образы и	1	2
672	бы его	3	2
673	точку зрения	1	2
674	едва ли	3	2
675	указанием на	1	2
676	той же	6	2
677	для здравого	1	2
678	ближе к	2	2
679	вот эта	2	2
680	и такой	1	2
681	находятся в	4	2
682	ее и	1	2
683	знать что	1	2
684	с но	2	2
685	по преимуществу	2	2
686	уже сейчас	1	2
687	как смысл	1	2
688	она и	1	2
689	основе своей	1	2
690	данном случае	4	2
691	о взаимоотношении	1	2
692	и эту	3	2
693	ее на	1	2
694	признает что	1	2
695	и заставляет	2	2
696	ясности и	1	2
697	уже в	7	2
698	обе эти	2	2
699	в состоянии	3	2
700	именно для	1	2
701	так в	4	2
702	этом отношении	3	2
703	этой основной	2	2
704	для нас	9	2
705	при чем	1	2
706	что между	2	2
707	совершенно ясно	13	2
708	связи с	2	2
709	нечто совершенно	1	2
710	бы к	1	2
711	не о	1	2
712	ли мы	3	2
713	и можно	2	2
714	а также	1	2
715	в виду	5	2
716	но эта	1	2
717	на нее	2	2
718	это что-то	1	2
719	здравого смысла	1	2
720	очевидно что	3	2
721	может в	1	2
722	в сферу	2	2
723	но ведь	2	2
724	учение о	1	2
725	и прежде	1	2
726	можно выразить	2	2
727	же точно	11	2
728	на все	2	2
729	и со	1	2
730	того и	1	2
731	зрения и	1	2
732	один и	1	2
733	о которых	3	2
734	это было	4	2
735	с другом	6	2
736	раз в	4	2
737	и таким	3	2
738	но к	1	2
739	до последней	1	2
740	она только	1	2
741	не был	1	2
742	выражение и	1	2
743	и логически	1	2
744	что эти	4	2
745	под именем	1	2
746	только от	1	2
747	человека в	3	2
748	для его	2	2
749	только к	1	2
750	в полной	2	2
751	жизнь и	2	2
752	он говорит	5	2
753	которую мы	2	2
754	мы говорили	4	2
755	что сущность	1	2
756	привело бы	1	2
757	для ее	4	2
758	в руки	3	2
759	именно потому	4	2
760	ту же	3	2
761	совсем не	3	2
762	раз я	1	2
763	от фактов	1	2
764	и чтобы	3	2
765	сказали что	1	2
766	я только	1	2
767	когда он	10	2
768	и существенным	1	2
769	что эта	8	2
770	и та	5	2
771	совершенно невозможно	2	2
772	как он	6	2
773	в начале	1	2
774	учения о	3	2
775	совсем обратное	1	2
776	стороны и	5	2
777	этом смысле	4	2
778	далеко не	4	2
779	из общего	1	2
780	признать что	4	2
781	меняется и	1	2
782	ее смысл	1	2
783	истории и	1	2
784	этого нужно	1	2
785	подходим к	1	2
786	и вне	2	2
787	одного из	1	2
788	наряду с	1	2
789	его как	1	2
790	для такого	1	2
791	сделать это	3	2
792	это можно	1	2
793	к чисто	1	2
794	и значения	1	2
795	слова в	1	2
796	в первой	1	2
797	если они	1	2
798	же мы	3	2
799	как будто	7	2
800	есть все	1	2
801	момент который	1	2
802	нуждается в	3	2
803	конце концов	6	2
804	себе как	1	2
805	гораздо более	3	2
806	нет не	1	2
807	но для	1	2
808	мы сказали	2	2
809	в одну	1	2
810	что на	6	2
811	форме и	1	2
812	одной и	4	1
813	что было	1	1
814	более не	1	1
815	которые только	2	1
816	нет а	1	1
817	сказывается в	1	1
818	до каких	1	1
819	каждую минуту	2	1
820	и составляет	4	1
821	это утверждение	2	1
822	только чтобы	1	1
823	до сих	9	1
824	которое было	2	1
825	затем оно	1	1
826	и реальным	1	1
827	та же	6	1
828	мы и	2	1
829	вопросом о	1	1
830	что касается	4	1
831	мы встречаем	1	1
832	остается совершенно	1	1
833	что всякая	5	1
834	и очень	5	1
835	как таковой	1	1
836	необходимо но	1	1
837	его мнению	4	1
838	ней не	1	1
839	во-первых все	1	1
840	и свою	1	1
841	если в	1	1
842	раз так	1	1
843	прямо говорит	1	1
844	к этой	2	1
845	жизни а	2	1
846	о той	1	1
847	которая в	1	1
848	почти не	2	1
849	с и	11	1
850	его с	2	1
851	он берет	1	1
852	которых мы	5	1
853	ее здесь	1	1
854	был бы	8	1
855	ним и	1	1
856	таком понимании	2	1
857	оно было	1	1
858	говорит нам	3	1
859	образа и	1	1
860	характер как	1	1
861	даже в	2	1
862	из всех	1	1
863	эти и	1	1
864	пребывает в	2	1
865	ссылаясь на	1	1
866	этот материал	2	1
867	статически и	1	1
868	реакция не	1	1
869	или нет	1	1
870	связанное с	1	1
871	думает что	2	1
872	строго говоря	2	1
873	нечто такое	3	1
874	в некоторых	2	1
875	о принципе	1	1
876	угодно но	1	1
877	какой бы	3	1
878	мы замечаем	1	1
879	и кажется	2	1
880	должен признать	1	1
881	представляют собою	1	1
882	мы в	3	1
883	что нами	1	1
884	тому какое	1	1
885	ощущения и	1	1
886	в отдельном	1	1
887	ничто а	1	1
888	этот принцип	1	1
889	и является	2	1
890	в социальной	1	1
891	понятно и	2	1
892	не хочет	1	1
893	в общей	1	1
894	не подозревает	1	1
895	только тот	1	1
896	к действию	1	1
897	социальной жизни	1	1
898	всякого чувства	1	1
899	своих собственных	1	1
900	от другого	1	1
901	нами в	2	1
902	после этого	1	1
903	гораздо меньше	1	1
904	его ни	1	1
905	и утверждает	1	1
906	же существует	1	1
907	ни слова	1	1
908	в выражении	1	1
909	него нет	1	1
910	обратное тому	1	1
911	смерть а	1	1
912	под этим	1	1
913	думаем что	1	1
914	чем тут	1	1
915	нас от	2	1
916	этот смысл	1	1
917	и первый	2	1
918	и несмотря	1	1
919	в них	7	1
920	высказать и	1	1
921	верно что	4	1
922	очень легко	6	1
923	должен был	7	1
924	и самая	1	1
925	дать в	1	1
926	частности и	1	1
927	но без	1	1
928	выражение но	1	1
929	этом единстве	1	1
930	вместо того	1	1
931	здесь мы	2	1
932	нами уже	1	1
933	не смерть	1	1
934	место их	1	1
935	вслед за	3	1
936	из двух	3	1
937	всегда в	1	1
938	сходство в	1	1
939	с таким	2	1
940	или от	2	1
941	их и	1	1
942	фантазия не	1	1
943	в моем	1	1
944	все дело	1	1
945	та точка	1	1
946	результате мы	1	1
947	и опять	1	1
948	это положение	1	1
949	так называемый	1	1
950	и событий	1	1
951	о самом	1	1
952	происходит не	1	1
953	легко и	2	1
954	содержание и	4	1
955	как при	1	1
956	можно даже	1	1
957	этой точке	3	1
958	и материально	1	1
959	от одной	1	1
960	уже на	1	1
961	так вот	2	1
962	же самый	1	1
963	и действительно	2	1
964	и пусть	1	1
965	представление о	1	1
966	представления не	1	1
967	к другим	2	1
968	героев и	1	1
969	можно назвать	1	1
970	к которым	3	1
971	раньше всего	1	1
972	так это	1	1
973	когда это	1	1
974	к таким	3	1
975	именно и	1	1
976	необходимо для	1	1
977	своих свойств	1	1
978	к самому	3	1
979	голый и	1	1
980	может стать	1	1
981	существует между	7	1
982	дает право	1	1
983	делает не	2	1
984	одновременно и	1	1
985	на эту	1	1
986	эта формула	1	1
987	натолкнемся на	1	1
988	которого является	1	1
989	момент и	1	1
990	совершенно одинаково	3	1
991	в которых	4	1
992	никто не	4	1
993	отталкивается от	1	1
994	и фантазии	1	1
995	том смысле	1	1
996	в словах	3	1
997	это требует	1	1
998	без которых	1	1
999	говоря и	1	1
1000	мы имели	2	1
1001	с максимальной	1	1
1002	которое не	2	1
1003	зависимости от	9	1
1004	в нее	3	1
1005	рассуждение о	1	1
1006	из которого	1	1
1007	речь идет	1	1
1008	и отдельных	1	1
1009	есть максимум	2	1
1010	в поэтическом	1	1
1011	не дурно	1	1
1012	которая не	1	1
1013	является то	2	1
1014	ничего общего	1	1
1015	но мы	4	1
1016	что надо	1	1
1017	на первый	2	1
1018	суть категории	1	1
1019	один простой	1	1
1020	к той	1	1
1021	обыденной жизни	1	1
1022	необходимых для	1	1
1023	также что	1	1
1024	предмета и	1	1
1025	такова природа	1	1
1026	что обе	1	1
1027	эта точка	2	1
1028	литературы и	2	1
1029	с необычайной	1	1
1030	понятно что	6	1
1031	две совершенно	1	1
1032	явление жизни	1	1
1033	которые не	2	1
1034	на факты	1	1
1035	которая совершенно	1	1
1036	во все	4	1
1037	с ни	1	1
1038	от тех	1	1
1039	больше чем	3	1
1040	что им	2	1
1041	и сполна	1	1
1042	же я	1	1
1043	и всех	1	1
1044	мы переходим	1	1
1045	уже из	1	1
1046	как самостоятельная	1	1
1047	не могли	4	1
1048	бы с	1	1
1049	что этот	3	1
1050	в любом	1	1
1051	язык и	1	1
1052	есть чистая	1	1
1053	как та	1	1
1054	в очень	1	1
1055	существование и	1	1
1056	то этот	1	1
1057	всякое чувство	3	1
1058	это явление	1	1
1059	нас и	2	1
1060	сам не	2	1
1061	что всякое	4	1
1062	и заключается	6	1
1063	поэтому когда	1	1
1064	что самое	6	1
1065	в противоположность	3	1
1066	мы его	1	1
1067	что подобное	1	1
1068	имеет в	1	1
1069	еще почти	1	1
1070	этого положения	1	1
1071	являются не	1	1
1072	искусства и	8	1
1073	можно различить	1	1
1074	вся задача	1	1
1075	вызывает в	4	1
1076	остановиться только	1	1
1077	самое большее	1	1
1078	когда в	2	1
1079	нас все	1	1
1080	своего происхождения	1	1
1081	точно и	2	1
1082	из которой	2	1
1083	но вся	1	1
1084	как эта	1	1
1085	не раз	2	1
1086	и действия	1	1
1087	что-то другое	1	1
1088	остается только	1	1
1089	совершенно различны	1	1
1090	еще мы	1	1
1091	не у	1	1
1092	все прочее	1	1
1093	к проблеме	1	1
1094	тождественны во-вторых	1	1
1095	но может	2	1
1096	именно на	6	1
1097	образом два	1	1
1098	исходный пункт	1	1
1099	пониманию и	1	1
1100	и вся	4	1
1101	мы все	8	1
1102	имеет дело	4	1
1103	значение для	2	1
1104	он вполне	1	1
1105	идея не	1	1
1106	не меньше	1	1
1107	смысл который	1	1
1108	и ему	1	1
1109	каждое слово	1	1
1110	слов и	2	1
1111	на совершенно	1	1
1112	связь между	2	1
1113	должны еще	1	1
1114	он думает	1	1
1115	ни одного	5	1
1116	образом что	6	1
1117	мы хотим	4	1
1118	большей частью	1	1
1119	времени и	5	1
1120	допустить что	3	1
1121	и закон	1	1
1122	его значение	2	1
1123	существует ли	1	1
1124	видим таким	2	1
1125	дело с	5	1
1126	что такая	1	1
1127	от той	2	1
1128	со старой	1	1
1129	своих частей	1	1
1130	бы этого	1	1
1131	что когда	2	1
1132	перед глазами	1	1
1133	что можно	1	1
1134	даже с	1	1
1135	не забудем	1	1
1136	воображении и	1	1
1137	постоянно меняется	1	1
1138	выявить и	1	1
1139	чем во	1	1
1140	она все	2	1
1141	при этом	11	1
1142	связанной с	1	1
1143	до самого	2	1
1144	сила и	1	1
1145	и остается	1	1
1146	отца и	2	1
1147	одного то	1	1
1148	вещь а	1	1
1149	сторону когда	1	1
1150	но ни	1	1
1151	имею в	1	1
1152	они дают	2	1
1153	и там	2	1
1154	в отличие	3	1
1155	правы когда	3	1
1156	с такою	1	1
1157	событий в	2	1
1158	частью в	1	1
1159	жизни как	1	1
1160	него не	1	1
1161	когда человек	1	1
1162	он все	2	1
1163	же чисто	1	1
1164	что существует	1	1
1165	бы очень	1	1
1166	понимая что	1	1
1167	же основании	1	1
1168	они должны	2	1
1169	и вместо	1	1
1170	с большим	1	1
1171	исключительно на	1	1
1172	подошли к	1	1
1173	зрения можно	1	1
1174	же причине	1	1
1175	одной из	2	1
1176	в самое	1	1
1177	уже готовые	1	1
1178	жизнь как	1	1
1179	за пределами	1	1
1180	то чем	1	1
1181	только при	1	1
1182	не понимая	1	1
1183	нигде не	2	1
1184	в каждый	1	1
1185	сих пор	9	1
1186	все время	44	1
1187	противоречие в	1	1
1188	том же	1	1
1189	в сознании	2	1
1190	на этот	7	1
1191	теории и	1	1
1192	же самого	1	1
1193	организма и	1	1
1194	просто на	1	1
1195	как во	1	1
1196	от нас	2	1
1197	этого понимания	1	1
1198	очень понятно	1	1
1199	они эти	1	1
1200	деле в	1	1
1201	должно существовать	1	1
1202	из самой	1	1
1203	то здесь	2	1
1204	и всякого	1	1
1205	здесь и	1	1
1206	не имеющее	1	1
1207	пробуждать и	1	1
1208	по поводу	6	1
1209	при каких	1	1
1210	бы ее	1	1
1211	от себя	2	1
1212	в понимании	2	1
1213	какие бы	1	1
1214	на котором	1	1
1215	содержания которое	1	1
1216	идеального и	1	1
1217	именно этот	1	1
1218	исходящий от	1	1
1219	только потому	1	1
1220	из этих	4	1
1221	себя что	1	1
1222	есть основа	4	1
1223	к полному	1	1
1224	как действительное	2	1
1225	в постоянном	1	1
1226	но которые	2	1
1227	исключительно в	1	1
1228	получим то	1	1
1229	смысле как	1	1
1230	в заключение	1	1
1231	вносит в	3	1
1232	формы и	4	1
1233	они были	3	1
1234	с каким	1	1
1235	обратиться к	9	1
1236	из этой	2	1
1237	он должен	8	1
1238	центральное и	1	1
1239	а самое	1	1
1240	уже с	2	1
1241	только одна	2	1
1242	назначение и	1	1
1243	заставляет его	5	1
1244	представить себе	2	1
1245	уже здесь	1	1
1246	этом случае	2	1
1247	которые для	1	1
1248	смерть и	1	1
1249	ответ на	5	1
1250	не зная	1	1
1251	и он	7	1
1252	всех наших	1	1
1253	и понятно	1	1
1254	быть представлен	1	1
1255	на какой-то	1	1
1256	зрения которая	1	1
1257	есть противоречие	1	1
1258	значение в	1	1
1259	то оно	1	1
1260	нет ни	4	1
1261	видим как	1	1
1262	они не	3	1
1263	необходимо должно	1	1
1264	как нам	2	1
1265	мы одновременно	1	1
1266	которое он	2	1
1267	вывод что	1	1
1268	отличает его	1	1
1269	нам надо	1	1
1270	и говорить	1	1
1271	стоит перед	1	1
1272	сам он	1	1
1273	нее нет	1	1
1274	указать на	1	1
1275	сенсуализму и	1	1
1276	в последней	3	1
1277	вкладывает в	1	1
1278	уверен что	1	1
1279	в основу	6	1
1280	знали что	1	1
1281	на том	4	1
1282	искусство в	2	1
1283	тогда они	1	1
1284	внимание на	4	1
1285	краски и	1	1
1286	вызывает и	1	1
1287	он как	2	1
1288	мы знаем	4	1
1289	что сама	1	1
1290	что никакой	2	1
1291	очень хорошие	1	1
1292	а вместо	1	1
1293	именно из	2	1
1294	ведь они	1	1
1295	проявляется в	1	1
1296	то для	1	1
1297	естественно что	2	1
1298	же самую	3	1
1299	неизмеримо более	2	1
1300	него самого	1	1
1301	и почему	3	1
1302	и сильно	1	1
1303	не решается	1	1
1304	ее можно	1	1
1305	что так	1	1
1306	души и	1	1
1307	указал на	2	1
1308	деле не	1	1
