N	2gram	Vygotskiy_	TeoriaLi
267	в них	5	2
268	оно не	1	2
269	и даже	5	2
270	этой точки	2	2
271	здесь мы	1	2
272	общения между	1	2
273	самом деле	8	2
274	заключается в	12	2
275	значения и	2	2
276	из тех	3	2
277	в одно	1	2
278	к нам	1	2
279	вместе с	14	2
280	жизни в	1	2
281	не вполне	1	2
282	отличается от	1	2
283	ни для	1	2
284	в известном	4	2
285	всей своей	2	2
286	в каком	3	2
287	своей жизни	1	2
288	к своему	2	2
289	о том	14	2
290	не входит	2	2
291	казалось бы	8	2
292	при всей	1	2
293	во внешнем	1	2
294	для автора	1	2
295	вытекает из	3	2
296	совершенно иной	1	2
297	высказывания и	1	2
298	к нему	1	2
299	в значительной	2	2
300	на основе	7	2
301	не всегда	1	2
302	сознания в	3	2
303	и больше	1	2
304	воздействия на	1	2
305	не могло	5	2
306	только на	1	2
307	и читателей	1	2
308	вступает в	1	2
309	может служить	1	2
310	речь идет	4	2
311	говорит что	9	2
312	и это	3	2
313	превращается в	3	2
314	значительной степени	2	2
315	и возможность	1	2
316	и наоборот	1	2
317	соответствии с	1	2
318	видим в	1	2
319	если мы	8	2
320	ключ к	2	2
321	что отличает	1	2
322	всякий раз	2	2
323	что она	6	2
324	для понимания	1	2
325	который в	7	2
326	здесь не	1	2
327	коем случае	1	2
328	на котором	1	2
329	в системе	1	2
330	не просто	1	2
331	в самой	4	2
332	чем это	3	2
333	речи а	1	2
334	бы то	1	2
335	то в	1	2
336	что они	5	2
337	но на	4	2
338	в коем	1	2
339	на вопрос	6	2
340	материала в	1	2
341	одной из	4	2
342	только лишь	1	2
343	опыта к	1	2
344	что сама	2	2
345	несмотря на	6	2
346	ни было	1	2
347	внешнем мире	1	2
348	к нашему	1	2
349	что такое	1	2
350	ее в	3	2
351	все это	9	2
352	двоякого рода	1	2
353	что и	3	2
354	у нас	1	2
355	или иную	1	2
356	тем в	1	2
357	с их	2	2
358	к жизни	1	2
359	слова не	1	2
360	у него	2	2
361	внешнего мира	2	2
362	от всех	3	2
363	говорит в	2	2
364	в присутствии	1	2
365	к чему	1	2
366	дело в	3	2
367	этих двух	4	2
368	каждая из	2	2
369	не могли	2	2
370	в конце	2	2
371	я и	1	2
372	сама по	3	2
373	тому что	6	2
374	случае не	2	2
375	во внутренней	1	2
376	в какой	5	2
377	я не	4	2
378	не от	1	2
379	данный момент	1	2
380	только и	1	2
381	это было	1	2
382	потребности и	1	2
383	в чем	5	2
384	делает его	1	2
385	об этом	6	2
386	должен быть	6	2
387	вопрос что	1	2
388	тем более	7	2
389	а для	2	2
390	из виду	2	2
391	к одному	1	2
392	могли бы	10	2
393	о себе	1	2
394	но как	1	2
395	при чтении	1	2
396	единое целое	4	2
397	как уже	9	2
398	ту или	2	2
399	одну из	4	2
400	то ни	1	2
401	дело не	1	2
402	внешней речи	4	2
403	в первом	2	2
404	это переживание	1	2
405	одно и	2	2
406	и является	2	2
407	автора и	1	2
408	за пределы	4	2
409	таких случаях	1	2
410	от своего	1	2
411	это может	1	2
412	человека и	6	2
413	мы по	1	2
414	всей его	5	2
415	жизнь личности	1	2
416	идет о	5	2
417	могла бы	2	2
418	так же	18	2
419	числе и	3	2
420	что может	5	2
421	известном смысле	3	2
422	и особенно	1	2
423	для обозначения	1	2
424	не сама	1	2
425	о его	1	2
426	с чем	2	2
427	как будто	1	2
428	включает в	2	2
429	в данный	1	2
430	могло быть	1	2
431	в особенности	1	1
432	с которыми	2	1
433	почву для	1	1
434	не ту	1	1
435	к такому	1	1
436	от него	1	1
437	однако и	1	1
438	является в	1	1
439	с я	1	1
440	все что	4	1
441	речи может	1	1
442	и образует	1	1
443	первой и	1	1
444	в тени	2	1
445	не позволяет	1	1
446	за ним	1	1
447	речи когда	1	1
448	между этим	2	1
449	значением но	1	1
450	и свою	1	1
451	его с	2	1
452	живет в	3	1
453	на ее	2	1
454	на первом	2	1
455	первую очередь	3	1
456	речи ибо	2	1
457	теперь в	2	1
458	можно назвать	2	1
459	с вещами	2	1
460	что делает	1	1
461	вопросу о	2	1
462	его за	1	1
463	оказывается не	1	1
464	это игра	1	1
465	представляют собой	2	1
466	же образом	1	1
467	что это	8	1
468	содержит в	1	1
469	с ним	3	1
470	человеком который	1	1
471	природе и	3	1
472	в сущности	13	1
473	факторов в	1	1
474	никак не	1	1
475	относится не	1	1
476	какой бы	1	1
477	в другой	2	1
478	привести к	2	1
479	самой жизни	1	1
480	те же	2	1
481	звуковыми сигналами	1	1
482	первых двух	1	1
483	в область	1	1
484	нам с	1	1
485	из того	7	1
486	отношений как	1	1
487	остающейся в	1	1
488	представлений о	2	1
489	формой мышления	2	1
490	впрочем и	1	1
491	и делает	2	1
492	которого может	1	1
493	в результате	7	1
494	то с	1	1
495	чистом виде	1	1
496	быть может	1	1
497	противоречие с	1	1
498	целом ряде	2	1
499	речи от	4	1
500	с собой	5	1
501	и вполне	1	1
502	и само	2	1
503	свое имя	2	1
504	том и	1	1
505	бы место	1	1
506	в плоскости	1	1
507	для данного	2	1
508	со всеми	2	1
509	и позволило	1	1
510	должен был	1	1
511	сознаний в	1	1
512	его лишь	1	1
513	не случайна	1	1
514	стоит в	1	1
515	все то	1	1
516	до этого	1	1
517	предметов в	2	1
518	в собственном	8	1
519	различных людей	1	1
520	и делают	1	1
521	о мире	3	1
522	с ней	3	1
523	в наших	4	1
524	его природы	1	1
525	мы говорим	2	1
526	как об	1	1
527	это скорее	1	1
528	значение в	4	1
529	если говорить	2	1
530	отношение человека	1	1
531	тем что	7	1
532	от всего	2	1
533	этого в	1	1
534	одним словом	1	1
535	из всего	1	1
536	и будет	1	1
537	и действительно	1	1
538	то время	5	1
539	только переходом	1	1
540	стороны изучение	1	1
541	как целому	1	1
542	и другим	2	1
543	с тем	8	1
544	стороны в	1	1
545	с не	1	1
546	оказывается как	1	1
547	зрения или	1	1
548	он стоит	1	1
549	приходит в	1	1
550	о судьбе	2	1
551	переживания как	1	1
552	все же	6	1
553	думает только	1	1
554	монолог в	1	1
555	не приводит	1	1
556	вещами или	1	1
557	в словах	3	1
558	существует не	1	1
559	предмета и	1	1
560	не имеет	5	1
561	речь в	4	1
562	да и	1	1
563	о котором	3	1
564	другому человеку	2	1
565	зависимости от	8	1
566	характерна для	1	1
567	и слово	2	1
568	эта внутренняя	1	1
569	в это	1	1
570	не оказывается	1	1
571	на их	2	1
572	друг от	4	1
573	которая не	1	1
574	на каждом	2	1
575	свою собственную	4	1
576	которой не	2	1
577	нет в	1	1
578	личность как	1	1
579	действительность в	3	1
580	внешней среды	1	1
581	отдает себе	2	1
582	на первый	3	1
583	по крайней	1	1
584	всем его	1	1
585	ты здесь	1	1
586	свое время	1	1
587	с этим	8	1
588	если с	1	1
589	деятельности сознания	1	1
590	от внешней	6	1
591	с восприятием	1	1
592	на примере	3	1
593	ту форму	1	1
594	и я	2	1
595	деятельности если	1	1
596	совершенно не	1	1
597	исходя из	1	1
598	существенный момент	1	1
599	в первую	3	1
600	полноте и	1	1
601	в центр	1	1
602	не существует	4	1
603	ее к	1	1
604	в котором	6	1
605	зависит от	2	1
606	языков в	2	1
607	в действительности	1	1
608	когда на	1	1
609	и пр	2	1
610	этой деятельности	1	1
611	языка и	3	1
612	вопрос о	11	1
613	к понятию	1	1
614	восприятия в	1	1
615	не представляет	1	1
616	о чем-то	1	1
617	взятое в	1	1
618	по тем	1	1
619	своей собственной	1	1
620	тех же	3	1
621	открывает что	2	1
622	о явлениях	1	1
623	и заключается	2	1
624	на какой	1	1
625	тихо как	1	1
626	то и	4	1
627	является единственной	1	1
628	всех его	1	1
629	но кто	1	1
630	связана с	4	1
631	наконец в	2	1
632	его сложности	1	1
633	определяющее значение	1	1
634	иной мере	1	1
635	другу и	1	1
636	и поэтому	2	1
637	не быть	1	1
638	этом пути	1	1
639	самое существенное	1	1
640	что представляет	1	1
641	ним и	1	1
642	оно является	1	1
643	выше можно	1	1
644	самого процесса	1	1
645	самого автора	1	1
646	точно и	2	1
647	становится возможной	3	1
648	слова и	5	1
649	с которой	2	1
650	с помощью	16	1
651	деятельность это	1	1
652	что из	1	1
653	и теперь	2	1
654	жизни и	2	1
655	в значении	1	1
656	к объективной	2	1
657	чего не	1	1
658	из своего	1	1
659	и вся	2	1
660	значение для	3	1
661	две части	2	1
662	в противоречие	1	1
663	и ему	1	1
664	точно так	2	1
665	специфически человеческий	1	1
666	в различных	1	1
667	знака и	1	1
668	переходит к	1	1
669	и наиболее	2	1
670	на основании	6	1
671	образом что	3	1
672	одно из	3	1
673	и семантической	1	1
674	целый ряд	6	1
675	и до	5	1
676	она по	2	1
677	что речь	2	1
678	для которого	3	1
679	и те	2	1
680	стола и	1	1
681	в совершенно	5	1
682	в истории	7	1
683	незаметно для	1	1
684	и том	1	1
685	личность и	1	1
686	является как	2	1
687	еще один	2	1
688	действия и	4	1
689	те два	2	1
690	жизни он	1	1
691	в чистом	1	1
692	всего что	1	1
693	когда же	1	1
694	в функции	1	1
695	на которые	1	1
696	человеческого поведения	1	1
697	к ним	2	1
698	двух других	1	1
699	отношений и	1	1
700	без его	1	1
701	и писать	1	1
702	с самим	2	1
703	впервые в	1	1
704	в реальной	1	1
705	в сфере	4	1
706	что способно	1	1
707	двух различных	2	1
708	звука и	1	1
709	по которым	1	1
710	же самых	1	1
711	той же	4	1
712	ее как	1	1
713	за него	1	1
714	до конца	1	1
715	звуков в	1	1
716	в научном	1	1
717	мышления но	6	1
718	нигде не	3	1
719	в одной	3	1
720	раз и	1	1
721	отношения в	2	1
722	что все	8	1
723	нечто в	2	1
724	которую в	1	1
725	автором в	1	1
726	том же	4	1
727	все без	1	1
728	в сознании	2	1
729	если ее	1	1
730	т.д которая	1	1
731	одна из	1	1
732	поэтому не	1	1
733	тем это	1	1
734	но если	3	1
735	здесь и	3	1
736	свою культурную	1	1
737	по поводу	5	1
738	под именем	2	1
739	что говоря	3	1
740	которая способна	1	1
741	автора на	1	1
742	стороны не	1	1
743	общения как	1	1
744	что даже	2	1
745	в отдельных	3	1
746	к этим	3	1
747	по выражению	2	1
748	друг друга	5	1
749	в деятельности	2	1
750	и обладает	1	1
751	и учеными	1	1
752	книги в	3	1
753	как явление	2	1
754	говорит следующее	1	1
755	слова ни	1	1
756	освобождения от	1	1
757	не будучи	1	1
758	крайней мере	1	1
759	из них	4	1
760	едва ли	5	1
761	тот же	7	1
762	семантической сторон	1	1
763	друг другу	4	1
764	его можно	1	1
765	но два	1	1
766	как основной	1	1
767	ситуации и	1	1
768	ближе к	2	1
769	представить себе	5	1
770	что автор	1	1
771	этих моментов	1	1
772	слова так	2	1
773	отношений которые	2	1
774	в целостной	1	1
775	именно к	1	1
776	функции которую	1	1
777	не возникает	2	1
778	речи состоит	1	1
779	к общему	1	1
780	его личности	1	1
781	историческое состояние	1	1
782	в свое	1	1
783	и идет	1	1
784	одном и	1	1
785	автор видит	2	1
786	или к	3	1
787	мы видим	7	1
788	в более	3	1
789	к индивидуальной	1	1
790	тоже не	1	1
791	так как	11	1
792	как такового	2	1
793	от его	5	1
794	может не	4	1
795	предстает перед	1	1
796	после того	1	1
797	себя только	1	1
798	первого из	1	1
799	и системы	1	1
800	на язык	2	1
801	лишь одну	1	1
802	ее на	4	1
803	мы рассматриваем	2	1
804	в драме	1	1
805	должно быть	4	1
806	время и	1	1
807	который может	2	1
808	ее судьбы	1	1
809	собой в	1	1
810	возникает в	2	1
811	общение с	1	1
812	в состоянии	2	1
813	обе эти	4	1
814	жизни человека	2	1
815	у каждого	1	1
816	для индивидуального	1	1
817	материала и	1	1
818	сложные структурные	2	1
819	не для	1	1
820	неотделима от	1	1
821	только свобода	1	1
822	речи как	11	1
823	мире в	1	1
824	переход к	1	1
825	деятельности все	1	1
826	фонетической и	1	1
827	мы конечно	1	1
828	в ситуации	1	1
829	значения на	1	1
830	чем у	1	1
831	кто его	1	1
832	как у	1	1
833	для нас	4	1
834	распространяет и	1	1
835	и сама	1	1
836	из своих	1	1
837	сознания и	4	1
838	на стадии	1	1
839	на которой	4	1
840	все их	1	1
841	иными словами	2	1
842	окружающих его	2	1
843	этим словом	1	1
844	им с	1	1
845	слово в	1	1
846	например так	1	1
847	иметь место	1	1
848	противоречие между	1	1
849	этом в	2	1
850	в третьем	1	1
851	речи по	2	1
852	без этого	2	1
853	и развития	2	1
854	тому же	1	1
855	раз в	3	1
856	к построению	1	1
857	отношения между	3	1
858	ведь это	1	1
859	но с	3	1
860	в таких	1	1
861	что составляет	1	1
862	не было	1	1
863	внутреннее единство	1	1
864	его развитие	1	1
865	бы для	1	1
866	от друга	4	1
867	просто как	1	1
868	и более	6	1
869	не говорит	1	1
870	что его	6	1
871	проблем и	1	1
872	но эта	3	1
873	на нее	2	1
874	к возникновению	1	1
875	же по	1	1
876	по существу	8	1
877	что не	2	1
878	его мысли	5	1
879	как впрочем	2	1
880	в совокупности	1	1
881	по ту	2	1
882	чтобы быть	2	1
883	между этими	7	1
884	и исторической	1	1
885	не остается	3	1
886	бы быть	1	1
887	с логической	2	1
888	своей структуре	2	1
889	с той	3	1
890	и без	1	1
891	и проб	1	1
892	долгое время	1	1
893	личности с	1	1
894	также в	1	1
895	но по	1	1
896	не есть	1	1
897	между прочим	1	1
898	рядом с	1	1
899	является не	2	1
900	же точно	10	1
901	общественных отношений	1	1
902	возникает на	1	1
903	нового для	1	1
904	жизнью в	1	1
905	однако это	1	1
906	в ряду	1	1
907	он состоит	1	1
908	ли не	1	1
909	от этого	4	1
910	особенности в	1	1
911	данного типа	1	1
912	и со	2	1
913	того и	1	1
914	должно стать	1	1
915	в такой	4	1
916	знаком и	3	1
917	остановимся на	1	1
918	может рассматриваться	4	1
919	больше и	1	1
920	и глубже	1	1
921	по его	2	1
922	в двух	3	1
923	лишь для	1	1
924	к вопросу	4	1
925	на его	1	1
926	картину в	2	1
927	себе и	3	1
928	точек зрения	1	1
929	ибо и	1	1
930	из этого	6	1
931	единство и	1	1
932	и речевой	1	1
933	и строго	1	1
934	действительности и	4	1
935	что две	1	1
936	о своих	2	1
937	и другого	1	1
938	связаны с	2	1
939	бы в	5	1
940	ему не	1	1
941	на них	1	1
942	же как	8	1
943	читателя который	1	1
944	самой себе	1	1
945	и мир	1	1
946	основе его	1	1
947	на которую	1	1
948	остается в	2	1
949	может иметь	1	1
950	опираясь на	3	1
951	что от	1	1
952	только к	1	1
953	как ни	1	1
954	в своих	6	1
955	оно в	1	1
956	от окружающих	1	1
957	он ни	1	1
958	разрыв между	1	1
959	целое или	1	1
960	если не	3	1
961	она не	3	1
962	содержания к	1	1
963	эти два	1	1
964	когда я	1	1
965	зрения в	1	1
966	не дает	1	1
967	появление и	1	1
968	ту же	3	1
969	можно признать	1	1
970	быть осуществлено	1	1
971	с совершенно	1	1
972	с наукой	1	1
973	отношение между	5	1
974	стоит и	1	1
975	так что	2	1
976	стороны а	1	1
977	так называемые	1	1
978	же типа	1	1
979	в развитии	31	1
980	именно потому	2	1
981	видов деятельности	1	1
982	бы они	1	1
983	что касается	1	1
984	а по	1	1
985	эта сторона	1	1
986	и их	5	1
987	охарактеризовать как	1	1
988	такого что	1	1
989	это явление	1	1
990	не могла	1	1
991	для установления	1	1
992	можно было	6	1
993	отношений между	4	1
994	практическую деятельность	1	1
995	если она	1	1
996	речи всегда	1	1
997	заключает в	1	1
998	тем и	3	1
999	иметь в	1	1
1000	и логические	1	1
1001	но дело	1	1
1002	стороны и	3	1
1003	чем существенно	1	1
1004	лежат в	1	1
1005	только то	2	1
1006	в речевом	1	1
1007	к кому	1	1
1008	также и	2	1
1009	когда мы	2	1
1010	мнению и	1	1
1011	еще на	4	1
1012	и возникает	3	1
1013	на это	1	1
1014	единицы и	1	1
1015	и б	1	1
1016	было бы	12	1
1017	поскольку оно	1	1
1018	не по	1	1
1019	теоретической и	2	1
1020	но без	1	1
1021	же самое	4	1
1022	ту сторону	2	1
1023	он в	6	1
1024	как мы	11	1
1025	анализу и	2	1
1026	одного из	4	1
1027	к изучению	3	1
1028	указывает на	4	1
1029	понимания внутренней	1	1
1030	в понимании	1	1
1031	что для	8	1
1032	и каждая	1	1
1033	другой своей	2	1
1034	в зависимости	8	1
1035	подход к	2	1
1036	которые в	2	1
1037	когда они	1	1
1038	приводят к	1	1
1039	значения слов	1	1
1040	обратимся к	1	1
1041	свести к	5	1
1042	связи между	3	1
1043	основания для	1	1
1044	в резком	1	1
1045	на отдельные	3	1
1046	это ни	2	1
1047	может показаться	2	1
1048	также еще	2	1
1049	и от	4	1
1050	и своеобразие	1	1
1051	я но	1	1
1052	и есть	2	1
1053	по этому	4	1
1054	с которым	1	1
1055	он показывает	4	1
1056	к пониманию	3	1
1057	всю жизнь	1	1
1058	в уме	1	1
1059	речи именно	2	1
1060	для построения	1	1
1061	направления в	1	1
1062	на то	11	1
1063	полагая что	2	1
1064	чья деятельность	1	1
1065	я внутри	1	1
1066	поведения в	1	1
1067	нуждается в	2	1
1068	и только	2	1
1069	оторванности от	1	1
1070	независимо от	10	1
1071	для этого	7	1
1072	таким же	4	1
1073	сделать для	1	1
1074	активности как	2	1
1075	каждого из	2	1
1076	действительной жизни	1	1
1077	не оправдывает	1	1
1078	в известной	2	1
1079	являются наиболее	1	1
1080	собой так	1	1
1081	есть не	3	1
1082	с речью	2	1
1083	совершается в	1	1
1084	более того	2	1
1085	как другая	2	1
