N	3gram	Potebnia_M	Formalny
192	его места в	1	1
193	ли можно будет	1	1
194	но в таком	1	1
195	внутренней формы в	1	1
196	тот для кого	1	1
197	она входит в	2	1
198	главным образом из	1	1
199	иначе и быть	1	1
200	и то же	7	1
201	бы ни был	2	1
202	смысле в каком	3	1
203	если бы и	1	1
204	одного и того	2	1
205	уже потому что	1	1
206	была бы уже	1	1
207	что человек может	1	1
208	оно есть не	1	1
209	в силу этого	1	1
210	не было как	1	1
211	для меня не	1	1
212	связи с ним	1	1
213	может иметь место	1	1
214	с этой стороны	2	1
215	действительность есть уже	1	1
216	можно думать что	2	1
217	если бы в	2	1
218	могут быть названы	1	1
219	каждого из этих	1	1
220	в ней все	1	1
221	для нас это	1	1
222	есть одно из	2	1
223	между ними в	1	1
224	было бы уместно	1	1
225	прямой зависимости от	1	1
226	к действительности но	1	1
227	только тогда и	1	1
228	том что этот	1	1
229	внутренней формы слова	3	1
230	в чем не	1	1
231	но если бы	1	1
232	а потому что	1	1
233	по себе не	2	1
234	таким образом в	1	1
235	до тех пор	5	1
236	их отношении к	1	1
237	строгом смысле этого	1	1
238	есть не что	1	1
239	была вложена в	1	1
240	что как бы	1	1
241	же и в	1	1
242	только один из	2	1
243	и того же	2	1
244	каждой из этих	1	1
245	от а к	1	1
246	состоит в том	1	1
247	потому что не	4	1
248	связей с другими	1	1
249	нужно прибавить что	1	1
250	в целом и	1	1
251	очевидно что в	1	1
252	и что между	1	1
253	в действительности и	1	1
254	и там где	1	1
255	по этому поводу	1	1
256	а если и	1	1
257	оно не есть	1	1
258	к вопросу о	1	1
259	в их отношении	1	1
260	это значит что	1	1
261	но и к	1	1
262	бы быть только	1	1
263	в какие оно	1	1
264	его место в	1	1
265	собственном смысле этого	1	1
266	со своей стороны	1	1
267	этого слова но	1	1
268	всего того что	1	1
269	языка таким образом	1	1
270	в общем не	1	1
271	в этом последнем	2	1
272	и потому не	1	1
273	между собою в	1	1
274	к дальнейшему развитию	1	1
275	и конечно не	1	1
276	каждое из этих	1	1
277	на каждом шагу	1	1
278	с нашей точки	1	1
279	потому что душа	1	1
280	от действительности в	1	1
281	в этих случаях	1	1
282	не имеет места	1	1
283	в том и	1	1
284	место в целом	1	1
285	того как мы	1	1
286	вместе с этим	4	1
287	за то что	1	1
288	в ней самой	1	1
289	большей или меньшей	1	1
290	как будто несколько	1	1
291	каков бы ни	1	1
292	тем что в	1	1
293	и только потому	1	1
294	из нашего сознания	1	1
295	прежде всего на	1	1
296	мы видим не	1	1
297	т п мы	1	1
298	в этом заключается	1	1
299	то что каждое	1	1
300	на то что	3	1
301	а вместе с	1	1
302	и может быть	2	1
303	поэзии эта связь	1	1
304	мере того как	8	1
305	никаких оснований для	1	1
306	если мы в	1	1
307	таким образом все	1	1
308	каждый из этих	1	1
309	в чем же	1	1
310	при помощи этого	1	1
311	что и там	1	1
312	вовсе не об	1	1
313	он уже не	1	1
314	в этом рассказе	1	1
315	то оно не	1	1
316	о том что	5	1
317	жизни и потому	2	1
318	слово взятое в	1	1
319	друг друга не	1	1
320	по крайней мере	8	1
321	в такой степени	1	1
322	и в самом	3	1
323	по мере того	8	1
324	и в поэзии	1	1
325	например в сознании	1	1
326	в предложении в	1	1
327	внутренняя форма слова	2	1
328	а следовательно и	1	1
329	содержание художественного произведения	1	1
330	во всем своем	1	1
331	этого слова и	2	1
332	оно еще не	1	1
333	можно сказать что	3	1
334	но столь же	1	1
335	только в том	5	1
336	говорить о нем	1	1
337	и той же	4	1
338	но никак не	2	1
339	мы говорим не	1	1
340	ему в то	1	1
341	в то время	7	1
342	этом смысле мы	1	1
343	бы ни было	1	1
344	иначе как в	2	1
345	могут быть даны	1	1
346	зависит от того	2	1
347	а не из	1	1
348	что не есть	1	1
349	потому что и	3	1
350	и произведения искусства	1	1
351	не было бы	2	1
352	как в самом	1	1
353	те или другие	1	1
354	если бы эти	1	1
355	так как число	1	1
356	что не следует	1	1
357	перед нами совсем	1	1
358	не что иное	1	1
359	и быть не	1	1
360	что иное как	1	1
361	одно и то	7	1
362	и совсем не	1	1
363	упуская из виду	1	1
364	так и на	1	1
365	это и не	1	1
366	одной и той	4	1
367	таким образом как	1	1
368	заключается в том	1	1
369	том смысле в	2	1
370	в душе и	1	1
371	только потому что	5	1
372	оно имеет значение	1	1
373	я и не	3	1
374	должно было быть	1	1
375	и сами по	1	1
376	что если бы	3	1
377	не менее в	1	1
378	не сам по	1	1
379	этого слова а	1	1
380	существует независимо от	1	1
381	из них новые	1	1
382	но тем не	4	1
383	сознания таким образом	1	1
384	но так как	2	1
385	и в свою	1	1
386	и мы получим	1	1
387	в каком мы	1	1
388	как бы она	1	1
389	и может стать	1	1
390	и что в	1	1
391	фундамент на котором	1	1
392	можно было говорить	1	1
393	что касается до	1	1
394	в других случаях	1	1
395	как и сама	1	1
396	что в слове	1	1
397	художественное произведение есть	2	1
398	по меньшей мере	1	1
399	в связь с	1	1
400	в таком виде	1	1
401	можем судить о	1	1
402	было бы невозможно	3	1
403	никогда не может	1	1
404	между тем в	1	1
405	том случае если	1	1
406	в общих чертах	2	1
407	в большей или	1	1
408	и связь между	1	1
409	все это в	1	1
410	вне связи с	2	1
411	вопрос о том	1	1
412	то увидим что	1	1
413	к одной и	2	1
414	бы оно ни	1	1
415	потому что с	1	1
416	не могла бы	2	1
417	если представить себе	1	1
418	и ближайшим образом	1	1
419	его отношение к	1	1
420	потому что они	1	1
