N	3gram	Tiupa_Narr	Problema
379	смысле как мы	1	1
380	он об этом	1	1
381	отнюдь не означает	1	1
382	как говорится в	1	1
383	в живой речи	1	1
384	в противоречие с	1	1
385	обратим внимание на	2	1
386	не только от	2	1
387	оно не только	1	1
388	есть знак который	1	1
389	видя в нем	2	1
390	на второй план	1	1
391	как это сделал	1	1
392	в данный момент	1	1
393	на себя внимание	3	1
394	какой бы то	1	1
395	и как именно	1	1
396	сознания которая не	1	1
397	а в то	1	1
398	характером в то	1	1
399	но и тем	1	1
400	на котором он	1	1
401	связанных между собой	1	1
402	всей жизни в	1	1
403	это все равно	1	1
404	во времени и	6	1
405	и как будто	1	1
406	говорит нам о	1	1
407	отношения между людьми	1	1
408	в отрыве от	1	1
409	и уже давно	1	1
410	но зато в	1	1
411	в результате его	1	1
412	и мышления в	1	1
413	несет в себе	1	1
414	нем не только	1	1
415	а во втором	2	1
416	ответ на этот	1	1
417	по его мнению	1	1
418	как он сам	1	1
419	едва ли не	2	1
420	то что я	1	1
421	он говорит о	1	1
422	смысла а не	1	1
423	все что было	1	1
424	имеем дело с	4	1
425	из этих сторон	1	1
